Id_Estimacion_Deduccion,Id_Estimacion,Id_Descuento,Monto_Deduccion
4279,940,3,3249.11
4345,1004,2,1000.29
4870,1439,2,2290.62
4924,1476,3,4009.56
3429,262,3,1511.79
5302,1772,3,1924.23
3340,193,3,2646.81
4393,1050,2,743.37
4785,1373,3,17713.36
4869,1439,1,916.25
4918,1471,2,7597.31
5252,1735,2,14650.09
3223,111,1,223.53
3788,521,1,303.08
4299,960,1,369.49
4856,1429,3,472.75
5393,1848,1,147.52
5396,1849,3,2026.77
3186,84,1,333.72
4011,706,1,639.5
4106,776,1,241.51
4219,887,1,1030.12
4452,1107,3,3534.77
3142,55,1,100.59
3304,164,3,2645.85
3533,329,3,725.22
4266,930,1,95.79
4447,1104,2,2637.3
4558,1201,3,671.4
4776,1368,3,1058.19
5521,1969,2,70.33
5561,2026,2,7706.71
3410,250,3,2983.37
3706,455,1,384.37
3757,487,3,1128.29
3972,664,3,1575.74
4672,1290,1,112.14
4929,1481,2,3225.71
3561,353,1,60.28
4046,729,1,221.8
4412,1069,2,2052.67
5280,1754,2,2728.83
3069,15,1,326.8
3330,185,3,1632.18
3348,204,1,257.98
3377,225,1,465.46
3479,296,3,812.8
4166,839,1,1308.58
4320,978,2,983.17
3295,158,1,218.26
3496,306,3,596.57
3600,387,1,227.23
3746,481,3,1161.17
4109,780,1,259.63
5132,1640,2,704.39
3406,245,3,2578.02
3446,273,3,1569.45
3657,418,1,61.23
3834,559,2,2076.07
4328,986,2,2620.7
5475,1914,2,32223.63
3133,51,1,837.03
4157,832,3,3014.9
4469,1121,2,4009.78
5312,1781,2,6524.42
3384,232,3,557.19
4066,743,3,516.65
3877,590,3,1573.3
4506,1153,2,4432.18
4703,1312,1,406.17
5353,1811,1,384.26
5445,1890,2,1146.74
3210,97,3,1689.97
3543,336,3,538.3
3579,369,1,309.71
3588,375,1,69.85
3631,403,3,1628.13
3794,525,1,1228.71
5038,1572,2,1252.81
5478,1916,3,9093.01
3246,125,3,607.58
3658,418,3,306.13
5174,1672,2,6723.61
5517,1954,3,64.27
3160,69,1,589.35
3620,398,1,499.39
3789,521,3,1515.42
4221,888,2,2110.31
4594,1231,3,382.46
4988,1529,1,208.66
5363,1826,2,5206.51
3216,100,3,344.83
3853,574,1,44.9
3983,676,3,1797.5
5562,2027,2,36855.52
3084,23,1,466.25
3105,35,3,323.17
3492,304,1,11.91
4577,1222,1,1397.44
3088,25,1,134.64
3765,494,1,728.93
4195,866,1,73.1
4959,1505,1,387.51
5086,1605,1,880.94
5414,1869,1,128.25
4355,1012,2,365.54
3205,95,3,2741.45
4121,796,1,107.95
4389,1046,2,409.91
4995,1533,3,2326.51
4175,851,2,689.95
4488,1137,2,1091.44
5202,1696,2,5083.53
5209,1703,2,9910.62
4184,860,2,726.89
5236,1725,1,773.85
3562,353,3,301.41
4145,822,1,690.71
5115,1628,3,377.55
3314,177,3,2002.04
3487,300,3,1451.21
3917,626,1,87.96
4455,1109,3,946.99
4595,1234,1,227.41
4799,1385,3,762.76
5147,1650,3,4286.11
5507,1945,1,751.02
3094,30,1,245.85
3527,325,3,1611.71
3944,644,1,782.64
4196,866,3,365.51
4335,993,2,727.28
5476,1915,2,23322.93
3310,171,3,872.94
3281,149,3,562.77
3580,369,3,1548.54
3918,626,3,439.79
4502,1150,1,1158.17
5109,1625,1,80.36
5296,1766,3,1387.19
5391,1846,3,238.73
3824,553,2,2105.66
3878,591,1,428.69
3902,610,1,151.43
5208,1702,2,4683.25
4734,1330,3,362.97
4915,1469,1,936.05
5530,1985,2,7582.19
3168,72,2,3076.91
3741,479,1,644.94
5306,1776,1,258.86
5545,1996,2,47547.15
3612,393,1,436.36
3782,512,1,387.87
3079,20,3,4288.08
3277,147,3,1728.15
3639,407,1,813.31
3919,627,1,750.77
4009,698,1,1165.77
4467,1120,1,431.08
5270,1746,3,1369.2
5563,2029,2,11264.44
3248,127,3,1268.3
4076,751,1,522.49
4855,1429,1,94.55
3503,310,1,234.1
3670,424,3,204.47
3861,579,3,2470.56
4154,829,1,1340.79
4739,1335,2,160.15
3048,3,1,108.85
3126,47,1,2311.04
3163,70,2,1748.01
3926,631,3,22995.03
4603,1238,2,983.48
3979,671,1,180.74
5295,1766,1,277.44
5326,1789,2,318.34
5384,1842,2,18397.95
3055,6,3,4289.97
3436,268,3,723.65
5407,1859,2,9606.66
5441,1887,3,337.67
4881,1446,3,4990.31
3144,56,1,98.39
3685,436,1,475.41
4444,1101,2,7932.76
4556,1200,3,1835.27
4953,1501,2,6496
5305,1774,3,9689.26
3602,388,1,77.56
5072,1594,1,349.89
5450,1897,1,521.27
3871,587,3,17210.55
3242,123,3,562.36
3259,137,1,696.44
3426,261,2,4924.65
3577,367,1,528.18
4708,1315,3,1725.06
5533,1987,3,1317.08
3114,40,1,184.39
3131,49,1,47
4916,1469,3,4680.24
3737,477,1,98.37
3959,655,2,2002.34
4979,1521,3,1837.19
5260,1740,1,440.56
3555,349,2,4110.24
4186,861,3,2429.24
4489,1140,2,1605.34
4497,1146,3,22.11
4682,1296,1,42.86
5041,1574,2,2961.3
5266,1744,1,3001.34
5485,1921,2,3811.77
3229,116,1,314.01
3322,182,1,552.92
3974,666,3,1053.34
4044,728,1,48.69
4274,936,3,6762.55
4474,1126,3,6593.76
3489,301,3,453.88
3766,494,3,3644.66
5496,1938,1,2133.04
3643,409,1,1552.2
3684,435,3,329.36
4301,961,2,256.59
4604,1239,2,815.09
4888,1452,1,342.96
5355,1813,1,894.31
5555,2016,3,2273.41
3374,223,3,802.06
3444,272,3,2563.61
3899,606,3,3594.57
4036,724,1,323.92
4119,794,1,450.12
4641,1262,2,136.06
5409,1860,3,824.53
3083,22,3,1648.75
3646,410,1,211.04
3282,150,1,299.57
3867,585,3,2078.48
4289,951,2,1205.3
4562,1206,1,160.8
4954,1502,1,908.45
5375,1836,1,1505.46
4418,1076,2,1155.17
4608,1241,3,558.91
4697,1307,1,151.87
4842,1418,1,228.65
4420,1078,2,5243.39
4476,1127,3,1332.3
5053,1582,3,1965.43
5076,1597,1,130.94
5372,1834,3,5889.19
3191,86,3,1301.73
3327,184,1,192.69
3583,372,3,756.37
3884,595,1,429.34
3951,651,1,750.74
4217,884,3,13750.99
5486,1922,1,99.05
3930,634,3,2804.07
4463,1116,2,1529.22
4545,1190,3,1608.97
4772,1366,2,753.07
5325,1788,2,2968.6
5415,1869,3,641.27
5466,1908,1,693.65
3622,399,1,440.92
3665,422,1,394.29
3764,493,2,330.04
4245,907,2,5970.92
4922,1474,2,6825.78
5495,1937,3,1531.75
5523,1971,1,274.84
3227,114,1,223.39
3260,137,2,1741.09
3264,139,1,281.93
3308,167,3,1286.9
3364,215,1,198.7
3573,363,1,71.27
4557,1201,1,134.28
4878,1445,1,77.53
4933,1485,3,1261.55
5105,1622,3,433.48
3257,136,1,105.26
3987,681,3,8540.98
4504,1151,2,3633.77
3263,138,3,797.3
3604,389,1,242.32
3680,431,3,453.19
3820,551,1,73.14
4052,733,2,2043.01
4798,1385,1,152.55
5145,1649,3,10415.6
5276,1750,1,1237.85
3209,97,1,337.99
3793,524,3,169.98
4853,1428,1,103.89
5212,1705,2,267.84
3417,256,1,103.23
3477,295,3,1455.68
4197,867,1,385.25
5285,1759,1,894.79
5525,1975,2,32164.6
3568,359,3,1369.22
3957,654,1,450.12
4779,1370,1,96.78
4826,1406,2,4694.16
5045,1576,1,208.31
5376,1836,3,7527.31
3391,236,2,3107.41
3614,394,1,11.19
3829,556,3,2399.85
3846,568,1,170.64
4259,920,3,4322.43
4627,1253,1,190.38
5186,1680,1,36.12
3225,113,1,298.56
3758,489,1,60.84
3961,656,3,5669.74
4348,1005,3,8002.37
4496,1146,1,4.42
4617,1247,3,665.24
5159,1662,2,110.12
5286,1759,3,4473.95
3695,442,3,945.15
4372,1029,2,1905.2
4667,1288,1,838.92
3460,283,3,6105.09
4095,764,3,2330.55
4098,766,3,2003.87
4182,859,1,197.87
4286,948,1,1007.9
4421,1079,2,804.89
4422,1080,2,2099.83
4657,1279,3,61.02
4760,1352,1,10.14
4890,1453,2,132.37
5133,1642,2,1468.42
5190,1683,2,3294.49
4570,1216,3,110.66
4575,1221,1,79.32
5451,1897,3,2606.33
5464,1907,1,168.14
3687,438,1,28.98
3932,635,3,3562.44
3945,644,3,3913.22
4388,1045,2,919.81
4800,1386,1,127.09
5012,1546,3,47.65
3135,52,1,896.78
4349,1006,2,1839.97
3709,456,3,695.12
3826,555,2,3296.8
4093,763,3,4212.59
3718,462,3,722.14
3863,580,3,1675.14
4018,713,1,42.24
4357,1015,2,355.26
4911,1466,1,18.58
4473,1126,1,1318.75
4707,1315,1,345.01
5198,1692,1,79.9
3350,206,1,702.02
3736,476,2,42.28
3892,601,3,2833.95
3404,244,3,958.78
3523,323,3,89.54
3518,321,1,206.28
4410,1067,2,5247.34
5136,1645,1,1542.56
4579,1223,1,110.55
4752,1344,3,2159.67
4823,1399,3,810.17
5223,1714,3,1663.45
3053,5,3,1700.65
3287,153,3,2567.71
4237,898,2,991.97
4825,1404,2,5519.37
5488,1928,2,1128.17
3332,187,3,2020.31
4833,1411,2,189.3
3437,269,1,419.91
3520,322,1,510.01
3637,406,2,5137.39
3678,429,3,1295.81
5087,1605,3,4404.69
3220,102,3,3226.06
3245,125,1,121.52
3337,192,1,243.48
4868,1438,3,1811.34
5214,1706,3,4076.56
3850,571,2,674.14
3881,593,2,14.54
3927,633,1,473.58
4831,1409,2,4.15
3502,309,3,1554.37
4344,1002,2,345.67
4398,1055,2,7177.95
4457,1110,3,2020.27
4461,1114,2,3718.28
4684,1297,1,91.31
5304,1774,1,1937.85
3051,4,3,471.38
3938,639,1,252.12
4645,1268,3,388.17
4951,1500,1,757.03
5458,1901,1,727.33
4264,928,1,1553.66
5191,1687,2,4242.77
3493,304,3,59.53
3912,618,3,21058.04
3941,641,3,627.04
4840,1417,1,209.07
5070,1593,1,1455.97
5179,1675,3,22800.13
3096,31,1,81.21
3359,212,3,2385.92
4042,727,1,167.9
3490,303,1,41.14
3947,645,3,860.61
4581,1224,1,33.46
4607,1241,1,111.78
4968,1513,1,228.01
5418,1871,2,2997.27
3230,116,3,1570.04
3626,401,1,129.33
3799,531,3,402.79
4084,756,3,14258.98
4200,869,1,1974.29
4310,969,3,2317.64
4491,1141,3,287.43
4721,1322,1,88.61
5155,1658,1,576.24
3498,307,3,1413.61
4027,718,1,25.98
4088,758,3,1569.04
4269,931,3,1153.58
4652,1276,1,84.72
5066,1589,1,272.46
5163,1665,1,479.95
3933,636,1,1086.28
4681,1295,3,16179.79
4712,1317,3,5310.06
4837,1413,3,46.13
5110,1625,3,401.81
3050,4,1,94.28
3511,316,3,1148.58
3531,328,3,3611.51
3645,409,3,7761.02
4376,1033,2,608.81
4462,1115,2,119.8
3108,37,1,104.46
3150,59,1,212.76
3166,71,3,651.14
3349,204,3,1289.9
4571,1217,1,313.58
4784,1373,1,3542.67
3289,155,2,7430.07
3599,382,3,182.24
3650,411,3,2160.23
5237,1725,3,3869.26
5246,1732,1,80.73
5438,1886,1,153.36
4332,990,2,1314.32
4543,1189,3,11161.6
5020,1554,2,1535.01
5446,1891,2,21012.97
5534,1988,1,1625.22
3516,320,1,345.65
3702,452,3,4981.26
4625,1251,3,1878.6
5560,2025,2,30937.19
3835,560,1,304.54
4965,1511,2,813.97
5176,1674,1,975.97
3155,65,3,4842.82
4164,838,1,1036.45
4573,1218,2,381.68
4666,1286,3,2332.62
4694,1303,1,510.32
5104,1622,1,86.7
5324,1787,3,1572.77
3661,420,1,342.99
4783,1372,2,4808.22
5056,1584,1,918.51
3440,270,3,830.61
3754,486,1,205.2
4008,697,3,2703.37
3389,235,2,88.91
