Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar
1381,760,83,AMPLIACIÓN 2,2461520.81,0,0,0,2461520.81,0,0,0,0,0,0
2255,1966,,CONTRATO,1608980.82,40399.24,1320734.39,1361133.63,247847.19,30,482694.25,12119.77,396220.32,408340.09,74354.16
2288,1509,,CONTRATO,10149930.4,612882.6,8411000.04,9023882.64,1126047.76,30,3044979.12,183864.78,2523300.02,2707164.8,337814.32
3039,1907,,CONTRATO,341191.76,97522.92,150988.27,248511.19,92680.57,30,102357.52,29256.88,45296.48,74553.36,27804.16
510,344,,CONTRATO,1242578.36,201729.19,486148.7,687877.89,554700.47,30,372773.51,60518.76,145844.61,206363.37,166410.14
694,697,,CONTRATO,2112963.5,313591.29,891524.49,1205115.78,907847.72,30,633889.05,94077.39,267457.35,361534.74,272354.31
1726,1219,,CONTRATO,14122283.67,839424.36,3215400.06,4054824.42,10067459.25,30,4236685.1,251827.31,964620.03,1216447.34,3020237.76
2035,1683,47,AMPLIACIÓN 1,1963158.06,0,0,0,1963158.06,30,588947.42,0,0,0,588947.42
2475,1064,,CONTRATO,829238.6,581924.45,129314.24,711238.69,117999.91,50,414619.3,290962.23,64657.13,355619.36,58999.94
2740,1840,90,AMPLIACIÓN 5,2625692.76,0,0,0,2625692.76,0,0,0,0,0,0
380,1956,,CONTRATO,945971.04,45602.59,898921.4,944523.99,1447.05,30,283791.31,0,283791.31,283791.31,0
964,641,,CONTRATO,879387.97,72737.1,782779.92,855517.02,23870.95,30,263816.39,28982.41,234833.98,263816.39,0
1693,1993,27,AMPLIACIÓN 1,1306374.95,0,1306374.95,1306374.95,0,0,0,0,0,0,0
1990,1519,,CONTRATO,13094384.6,685704.28,5928677.16,6614381.44,6480003.16,30,3928315.38,205711.28,1778716.43,1984427.71,1943887.67
2048,1839,,CONTRATO,11940930.3,716933.91,9090419.7,9807353.61,2133576.69,30,3582279.09,0,3582279.09,3582279.09,0
2076,1539,,CONTRATO,15366910.04,2465940.21,5323352.15,7789292.36,7577617.68,60,6977744.08,739782.06,1597005.64,2336787.7,4640956.38
2917,1421,,CONTRATO,1038444.54,144260.42,483328.45,627588.87,410855.67,30,311533.36,43278.13,144998.54,188276.67,123256.69
3038,1392,,CONTRATO,341191.76,85945.01,65043.26,150988.27,190203.49,30,102357.52,25783.5,19512.98,45296.48,57061.04
139,936,57,AMPLIACIÓN 4,644387.16,0,0,0,644387.16,0,0,0,0,0,0
851,1799,,CONTRATO,493236.18,0,493236.18,493236.18,0,0,0,0,0,0,0
2607,1522,,CONTRATO,759835.68,142418.42,342406.21,484824.63,275011.05,30,227950.7,42725.53,102721.86,145447.39,82503.31
2641,1535,77,AMPLIACIÓN 2,4999965.87,0,0,0,4999965.87,50,2499982.93,0,0,0,2499982.93
2867,1847,,CONTRATO,37964189.97,1654.91,4424266.9,4425921.81,33538268.16,30,11389256.99,496.47,1327280.08,1327776.55,10061480.44
196,1357,,CONTRATO,10245184.68,2776372.45,7468812.22,10245184.67,0.01,30,3073555.4,832911.73,2240643.67,3073555.4,0
1232,870,,CONTRATO,1810270.07,826185.25,825719.86,1651905.11,158364.96,30,543081.02,247855.58,247715.96,495571.54,47509.48
1395,1123,48,AMPLIACIÓN 1,8917978.44,0,0,0,8917978.44,30,2675393.51,0,0,0,2675393.51
1857,881,,CONTRATO,580117.3,38503.15,0,38503.15,541614.15,30,174035.19,11550.95,0,11550.95,162484.24
2454,987,,CONTRATO,1677757.14,372315.24,608001.69,980316.93,697440.21,50,838878.57,186157.62,304000.85,490158.47,348720.1
2462,1035,,CONTRATO,1565645.42,180741.49,1114420.66,1295162.15,270483.27,50,782822.71,90370.75,557210.33,647581.08,135241.63
3049,1546,,CONTRATO,225292.95,5527.69,219764.9,225292.59,0.36,30,67587.88,0,67587.88,67587.88,0
3078,1692,,CONTRATO,796858.39,0,796858.39,796858.39,0,30,239057.51,0,239057.51,239057.51,0
135,936,,CONTRATO,17398238.52,0,17398238.52,17398238.52,0,30,5219471.56,0,5219471.56,5219471.56,0
205,357,,CONTRATO,138616.54,4091.48,131423.87,135515.35,3101.19,0,0,0,0,0,0
894,590,,CONTRATO,1999944.4,182502.89,813535.3,996038.19,1003906.21,30,599983.32,54750.87,244060.59,298811.46,301171.86
1101,757,13,AMPLIACIÓN 1,347804.6,0,0,0,347804.6,0,0,0,0,0,0
1207,740,19,AMPLIACIÓN 1,67840.91,0,0,0,67840.91,0,0,0,0,0,0
1533,1128,28,AMPLIACIÓN 1,8175901.51,0,0,0,8175901.51,30,2452770.46,0,0,0,2452770.46
2485,1201,,CONTRATO,1280714.97,77881.98,24847.32,102729.3,1177985.67,30,384214.49,23364.59,7454.2,30818.79,353395.7
1088,671,,CONTRATO,1368130.24,89335.98,1278794.25,1368130.23,0.01,30,410439.07,26800.79,383638.28,410439.07,0
1161,752,,CONTRATO,1764566.54,325348.67,1094128.27,1419476.94,345089.6,30,529369.96,97604.6,328238.49,425843.09,103526.87
1176,385,,CONTRATO,383933.85,33085.4,25035.5,58120.9,325812.95,30,115180.16,9925.62,7510.66,17436.28,97743.88
1428,1677,48,AMPLIACIÓN 1,8917978.44,0,0,0,8917978.44,30,2675393.51,0,0,0,2675393.51
1468,500,,CONTRATO,546956.66,13817.8,0,13817.8,533138.86,30,164087,4145.34,0,4145.34,159941.66
1887,670,,CONTRATO,336301.37,262213.1,0,262213.1,74088.27,30,100890.41,78663.93,0,78663.93,22226.48
2393,876,35,AMPLIACIÓN 1,45976.66,0,0,0,45976.66,0,0,0,0,0,0
2510,1547,85,AMPLIACIÓN 1,50209.63,0,0,0,50209.63,0,0,0,0,0,0
3083,1433,73,AMPLIACIÓN 1,350347.23,0,0,0,350347.23,0,0,0,0,0,0
21,10,,CONTRATO,187132.14,40813.54,23152.7,63966.24,123165.9,0,0,0,0,0,0
669,1583,,CONTRATO,3411177.08,359307.42,3051869.66,3411177.08,0,30,1023353.12,107792.22,915560.9,1023353.12,0
708,561,,CONTRATO,3841892.06,276111.67,3083412.1,3359523.77,482368.29,30,1152567.62,82833.5,925023.64,1007857.14,144710.48
1135,672,,CONTRATO,457441.87,49709.4,101307.22,151016.62,306425.25,30,137232.56,14912.82,30392.17,45304.99,91927.57
1360,926,,CONTRATO,161504.16,5587.81,138548.14,144135.95,17368.21,30,48451.25,1676.34,41564.44,43240.78,5210.47
2342,1019,,CONTRATO,1986995.6,854858.68,998893.94,1853752.62,133242.98,50,993497.8,494050.82,499446.98,993497.8,0
3244,1477,,CONTRATO,599235.07,231930.56,88932.11,320862.67,278372.4,30,179770.52,69579.17,26679.63,96258.8,83511.72
898,960,,CONTRATO,1999944.4,214303.27,1785548.02,1999851.29,93.11,30,599983.32,64318.91,535664.41,599983.32,0
1052,1220,,CONTRATO,1641291.31,517430.91,859272.25,1376703.16,264588.15,30,492387.39,155229.27,257781.67,413010.94,79376.45
2644,1535,90,AMPLIACIÓN 5,2625692.76,0,0,0,2625692.76,0,0,0,0,0,0
2706,1805,52,AMPLIACIÓN 1,9989999.9,0,0,0,9989999.9,30,2996999.97,0,0,0,2996999.97
2845,1992,77,AMPLIACIÓN 2,4999965.87,0,4999965.87,4999965.87,0,50,2499982.93,0,2499982.93,2499982.93,0
2880,2018,,CONTRATO,37964189.97,594812.06,35548031.22,36142843.28,1821346.69,30,11389256.99,0,11389256.99,11389256.99,0
292,840,,CONTRATO,3760030.26,85486.05,3295743.42,3381229.47,378800.79,30,1128009.08,25645.82,988723.03,1014368.85,113640.23
1009,324,,CONTRATO,678412.05,128360.89,216961.75,345322.64,333089.41,30,203523.62,103596.8,0,103596.8,99926.82
1067,1587,30,AMPLIACIÓN 1,367079.83,0,0,0,367079.83,0,0,0,0,0,0
1400,1209,,CONTRATO,39206985.14,714809.12,14886979.37,15601788.49,23605196.65,30,11762095.54,214442.74,4466093.82,4680536.56,7081558.98
3234,1973,,CONTRATO,402898.39,20817.44,119213.54,140030.98,262867.41,30,120869.51,6245.23,35764.06,42009.29,78860.22
1390,944,83,AMPLIACIÓN 2,2461520.81,0,0,0,2461520.81,0,0,0,0,0,0
1694,1993,71,AMPLIACIÓN 2,10000000,109577.78,9887908.34,9997486.12,2513.88,50,5000000,0,5000000,5000000,0
2734,1833,90,AMPLIACIÓN 5,2625692.76,0,0,0,2625692.76,0,0,0,0,0,0
354,197,,CONTRATO,1458309.61,38445.57,27429.33,65874.9,1392434.71,30,437492.88,11533.67,8228.8,19762.47,417730.41
424,71,3,AMPLIACIÓN 1,46704.24,0,0,0,46704.24,0,0,0,0,0,0
905,856,,CONTRATO,711905.95,206511.81,410622.01,617133.82,94772.13,30,213571.78,61953.54,123186.61,185140.15,28431.63
930,279,,CONTRATO,1925834.96,176363.14,0,176363.14,1749471.82,30,577750.49,52908.94,0,52908.94,524841.55
1871,823,,CONTRATO,1995158.88,149433.91,115777.18,265211.09,1729947.79,30,598547.66,44830.17,34733.15,79563.32,518984.34
1950,1325,,CONTRATO,833530.7,272108.31,483648.68,755756.99,77773.71,30,250059.21,104964.6,145094.61,250059.21,0
2781,1881,84,AMPLIACIÓN 4,4000988.12,0,0,0,4000988.12,50,2000494.05,0,0,0,2000494.05
573,251,,CONTRATO,277849.57,88837.39,134337.47,223174.86,54674.71,30,83354.87,26651.22,40301.24,66952.46,16402.41
751,1333,,CONTRATO,1499999.8,4202.62,1013194.7,1017397.32,482602.48,30,449999.94,1260.79,303958.43,305219.22,144780.72
768,1580,,CONTRATO,1499999.8,85153.45,1401201.25,1486354.7,13645.1,30,449999.94,0,449999.94,449999.94,0
1452,510,,CONTRATO,790438.66,43587.97,0,43587.97,746850.69,30,237131.6,13076.39,0,13076.39,224055.21
1822,855,39,AMPLIACIÓN 1,65589.58,0,0,0,65589.58,0,0,0,0,0,0
2308,1096,,CONTRATO,1433064.1,166707.63,1266356.48,1433064.11,-0.01,50,716532.05,85744.32,630787.73,716532.05,0
2697,1790,84,AMPLIACIÓN 4,4000988.12,0,0,0,4000988.12,50,2000494.05,0,0,0,2000494.05
94,294,57,AMPLIACIÓN 4,644387.16,0,0,0,644387.16,0,0,0,0,0,0
1705,666,,CONTRATO,3152541.25,122187.54,417773.72,539961.26,2612579.99,0,0,0,0,0,0
1910,1443,42,AMPLIACIÓN 1,38174.49,38174.49,0,38174.49,0,0,0,0,0,0,0
2791,1933,77,AMPLIACIÓN 2,4999965.87,819705.98,0,819705.98,4180259.89,50,2499982.93,325933.39,0,325933.39,2174049.54
3103,1586,81,AMPLIACIÓN 1,6109479.57,0,0,0,6109479.57,30,1832843.87,0,0,0,1832843.87
893,589,,CONTRATO,1999944.4,289613.6,523921.7,813535.3,1186409.1,30,599983.32,86884.08,157176.51,244060.59,355922.73
1361,926,24,AMPLIACIÓN 1,14897.91,0,0,0,14897.91,0,0,0,0,0,0
2555,1081,,CONTRATO,1231328.44,603577.74,487160.11,1090737.85,140590.59,50,615664.22,301788.87,243580.06,545368.93,70295.29
3059,1603,67,AMPLIACIÓN 1,605694.83,0,0,0,605694.83,0,0,0,0,0,0
911,1415,,CONTRATO,34094.92,6926.19,19400.57,26326.76,7768.16,0,0,0,0,0,0
927,1332,,CONTRATO,560045.69,9153.19,550892.5,560045.69,0,0,0,0,0,0,0
1436,1781,,CONTRATO,39206985.14,1513665.99,35416197.05,36929863.04,2277122.1,30,11762095.54,1059566.19,10624859.12,11684425.31,77670.23
2333,1444,56,AMPLIACIÓN 2,136000,0,0,0,136000,0,0,0,0,0,0
2495,1083,37,AMPLIACIÓN 1,26078.15,0,0,0,26078.15,0,0,0,0,0,0
3042,1316,,CONTRATO,1046904.69,189847.48,0,189847.48,857057.21,30,314071.4,56954.24,0,56954.24,257117.16
2017,1252,47,AMPLIACIÓN 1,1963158.06,0,0,0,1963158.06,30,588947.42,0,0,0,588947.42
2477,1092,,CONTRATO,670382.28,352797.68,0,352797.68,317584.6,50,335191.14,176398.84,0,176398.84,158792.3
3165,1766,,CONTRATO,538823,160914.06,368386.46,529300.52,9522.48,30,161646.9,51130.95,110515.95,161646.9,0
93,294,59,AMPLIACIÓN 3,2500000,0,0,0,2500000,30,750000,0,0,0,750000
316,1831,,CONTRATO,3760030.26,0,3760030.27,3760030.27,-0.01,30,1128009.08,0,1128009.08,1128009.08,0
746,1192,,CONTRATO,1499999.8,47485.97,723205.9,770691.87,729307.93,30,449999.94,14245.79,216961.78,231207.57,218792.37
1616,1565,,CONTRATO,7693625.05,958480.79,4844605.21,5803086,1890539.05,30,2308087.52,287544.24,1453381.58,1740925.82,567161.7
2737,1840,77,AMPLIACIÓN 2,4999965.87,0,0,0,4999965.87,50,2499982.93,0,0,0,2499982.93
2775,1880,84,AMPLIACIÓN 4,4000988.12,0,0,0,4000988.12,50,2000494.05,0,0,0,2000494.05
3125,1851,81,AMPLIACIÓN 1,6109479.57,0,0,0,6109479.57,30,1832843.87,0,0,0,1832843.87
1682,1943,71,AMPLIACIÓN 2,10000000,508392.01,7726218.41,8234610.42,1765389.58,50,5000000,254196.01,3863109.23,4117305.24,882694.76
1706,815,,CONTRATO,3152541.25,438158.59,539961.26,978119.85,2174421.4,0,0,0,0,0,0
2764,1864,90,AMPLIACIÓN 5,2625692.76,0,0,0,2625692.76,0,0,0,0,0,0
3166,1386,,CONTRATO,494016.95,73712.42,0,73712.42,420304.53,30,148205.08,22113.73,0,22113.73,126091.35
365,149,4,AMPLIACIÓN 1,166353.28,0,0,0,166353.28,0,0,0,0,0,0
560,412,,CONTRATO,180968.5,1184.08,145255.13,146439.21,34529.29,30,54290.55,0,54290.55,54290.55,0
880,241,,CONTRATO,2825268.9,245322.96,0,245322.96,2579945.94,30,847580.67,73596.89,0,73596.89,773983.78
2010,1129,,CONTRATO,11940930.3,226690.76,0,226690.76,11714239.54,30,3582279.09,68007.23,0,68007.23,3514271.86
2966,1688,,CONTRATO,1479276.71,467304.53,989409.63,1456714.16,22562.55,30,443783.01,146960.11,296822.9,443783.01,0
180,137,,CONTRATO,10245184.68,403933.65,0,403933.65,9841251.03,30,3073555.4,121180.1,0,121180.1,2952375.3
486,76,,CONTRATO,1660524.15,82967.02,0,82967.02,1577557.13,30,498157.25,24890.11,0,24890.11,473267.14
632,393,,CONTRATO,1365167.45,253090.92,1111671.82,1364762.74,404.71,30,409550.23,76048.68,333501.55,409550.23,0
854,1800,54,AMPLIACIÓN 1,134393.69,31296.9,101899.01,133195.91,1197.78,0,0,0,0,0,0
1302,1675,17,AMPLIACIÓN 1,843850.36,371039.76,472810.6,843850.36,0,0,0,0,0,0,0
1440,1841,48,AMPLIACIÓN 1,8917978.44,1661002.89,0,1661002.89,7256975.55,30,2675393.51,1103767.26,0,1103767.26,1571626.25
1989,1482,45,AMPLIACIÓN 1,2835534.13,0,0,0,2835534.13,30,850660.24,0,0,0,850660.24
2260,890,,CONTRATO,2789248.49,449014.81,156202.78,605217.59,2184030.9,50,1394624.25,224507.41,78101.39,302608.8,1092015.45
2957,1368,72,AMPLIACIÓN 1,235948.85,0,0,0,235948.85,0,0,0,0,0,0
3113,1779,81,AMPLIACIÓN 1,6109479.57,0,0,0,6109479.57,30,1832843.87,0,0,0,1832843.87
271,201,,CONTRATO,3760030.26,300673.51,0,300673.51,3459356.75,30,1128009.08,90202.05,0,90202.05,1037807.03
341,803,,CONTRATO,535898.96,72127.99,255214.16,327342.15,208556.81,30,160769.69,21638.4,76564.25,98202.65,62567.04
1408,1329,83,AMPLIACIÓN 2,2461520.81,0,0,0,2461520.81,0,0,0,0,0,0
1415,1499,,CONTRATO,39206985.14,3039955.22,20913702.85,23953658.07,15253327.07,30,11762095.54,911986.57,6274110.87,7186097.44,4575998.1
1456,775,,CONTRATO,790438.66,35160.49,375293.2,410453.69,379984.97,30,237131.6,10548.15,112587.96,123136.11,113995.49
1781,1905,,CONTRATO,2253043.45,0,2253043.45,2253043.45,0,30,675913.04,0,675913.04,675913.04,0
1854,969,,CONTRATO,2555518.84,268846.08,1122098.52,1390944.6,1164574.24,30,766655.65,80653.82,336629.56,417283.38,349372.27
2083,1726,44,AMPLIACIÓN 1,8309800.72,0,0,0,8309800.72,0,0,0,0,0,0
2428,1167,,CONTRATO,191102.95,40661.75,109850.78,150512.53,40590.42,30,57330.89,12198.53,32955.23,45153.76,12177.13
2585,1534,,CONTRATO,1332025.75,130884.55,757979.38,888863.93,443161.82,30,399607.73,39265.37,227393.83,266659.2,132948.53
2995,1761,66,AMPLIACIÓN 1,349700.98,161929.41,0,161929.41,187771.57,0,0,0,0,0,0
574,430,,CONTRATO,277849.57,2672.95,223174.86,225847.81,52001.76,30,83354.87,16402.41,66952.46,83354.87,0
1515,2030,89,AMPLIACIÓN 1,104161.43,0,104161.43,104161.43,0,0,0,0,0,0,0
1820,765,39,AMPLIACIÓN 1,65589.58,0,0,0,65589.58,0,0,0,0,0,0
1902,913,43,AMPLIACIÓN 2,195486.23,0,0,0,195486.23,0,0,0,0,0,0
2594,2039,,CONTRATO,1332025.75,8634.99,1195580.72,1204215.71,127810.04,30,399607.73,0,399607.73,399607.73,0
3008,1445,68,AMPLIACIÓN 1,150000,0,0,0,150000,0,0,0,0,0,0
456,688,,CONTRATO,1007265.56,4980.97,1001709.72,1006690.69,574.87,30,302179.67,0,302179.67,302179.67,0
600,343,,CONTRATO,216664.1,6858.14,185375.6,192233.74,24430.36,30,64999.23,0,64999.23,64999.23,0
870,447,10,AMPLIACIÓN 1,22881.92,0,0,0,22881.92,0,0,0,0,0,0
963,451,,CONTRATO,879387.97,408783.22,373996.7,782779.92,96608.05,30,263816.39,122634.97,112199.01,234833.98,28982.41
1528,807,,CONTRATO,21339571.92,10211.24,3343355.28,3353566.52,17986005.4,30,6401871.58,2640.84,1003006.58,1005647.42,5396224.16
2627,1484,,CONTRATO,49558177.38,587554.21,672321.91,1259876.12,48298301.26,50,24779088.69,176266.26,201696.57,377962.83,24401125.86
2731,1833,77,AMPLIACIÓN 2,4999965.87,0,0,0,4999965.87,50,2499982.93,0,0,0,2499982.93
3185,1247,,CONTRATO,87903.64,77168.21,0,77168.21,10735.43,0,0,0,0,0,0
3250,1662,,CONTRATO,25547.18,25547.18,0,25547.18,0,0,0,0,0,0,0
114,484,57,AMPLIACIÓN 4,644387.16,0,0,0,644387.16,0,0,0,0,0,0
1588,656,,CONTRATO,661378.28,657690.21,0,657690.21,3688.07,0,0,0,0,0,0
2259,845,,CONTRATO,2789248.49,156202.78,0,156202.78,2633045.71,50,1394624.25,78101.39,0,78101.39,1316522.86
2542,1490,60,AMPLIACIÓN 1,128824.55,0,0,0,128824.55,0,0,0,0,0,0
2648,1574,82,AMPLIACIÓN 3,17324149.83,0,0,0,17324149.83,50,8662074.92,0,0,0,8662074.92
2958,1369,,CONTRATO,1479276.71,195291.45,129829.01,325120.46,1154156.25,30,443783.01,58587.44,38948.71,97536.15,346246.86
598,230,,CONTRATO,216664.1,30420.1,133253.79,163673.89,52990.21,30,64999.23,9126.03,39976.15,49102.18,15897.05
1231,812,12,AMPLIACIÓN 1,293528.66,0,0,0,293528.66,0,0,0,0,0,0
1462,689,,CONTRATO,1974635.74,165954.04,208546.78,374500.82,1600134.92,0,0,0,0,0,0
1962,951,,CONTRATO,13094384.6,279628.82,0,279628.82,12814755.78,30,3928315.38,83888.65,0,83888.65,3844426.73
2455,987,34,AMPLIACIÓN 1,383256.92,0,0,0,383256.92,0,0,0,0,0,0
2811,1975,84,AMPLIACIÓN 4,4000988.12,0,0,0,4000988.12,50,2000494.05,0,0,0,2000494.05
2828,1985,82,AMPLIACIÓN 3,17324149.83,1759067.81,7987290.93,9746358.74,7577791.09,50,8662074.92,879533.9,3909725.78,4789259.68,3872815.24
2912,1271,65,AMPLIACIÓN 1,53320.01,0,0,0,53320.01,0,0,0,0,0,0
3016,1739,68,AMPLIACIÓN 1,150000,0,0,0,150000,0,0,0,0,0,0
3147,1947,81,AMPLIACIÓN 1,6109479.57,365144.61,300387.79,665532.4,5443947.17,30,1832843.87,109543.38,90116.3,199659.68,1633184.19
888,257,,CONTRATO,1999944.4,134604.31,59875.37,194479.68,1805464.72,30,599983.32,40381.29,17962.61,58343.9,541639.42
1290,1538,17,AMPLIACIÓN 1,843850.36,36497.35,97528.3,134025.65,709824.71,0,0,0,0,0,0
2861,1560,,CONTRATO,37964189.97,73306.15,0,73306.15,37890883.82,30,11389256.99,21991.85,0,21991.85,11367265.14
3144,1922,,CONTRATO,11544264.19,0.01,11544264.18,11544264.19,0,30,3463279.25,0,3463279.25,3463279.25,0
57,96,22,AMPLIACIÓN 2,3960494.28,0,0,0,3960494.28,30,1188148.28,0,0,0,1188148.28
780,195,,CONTRATO,356885.24,157470.79,39864.76,197335.55,159549.69,30,107065.57,47241.24,11959.43,59200.67,47864.9
798,444,,CONTRATO,439380.95,77384.49,160132.6,237517.09,201863.86,30,131814.29,23215.35,48039.78,71255.13,60559.16
1091,417,13,AMPLIACIÓN 1,347804.6,0,0,0,347804.6,0,0,0,0,0,0
1221,620,,CONTRATO,240425.58,51155.8,0,51155.8,189269.78,30,72127.67,15346.74,0,15346.74,56780.93
1785,1937,,CONTRATO,2253043.45,0,2253043.45,2253043.45,0,30,675913.04,0,675913.04,675913.04,0
2384,1100,,CONTRATO,1175550.04,26014.48,1149535.55,1175550.03,0.01,50,587775.02,0,587775.02,587775.02,0
2886,1801,,CONTRATO,74597195.73,4990880.58,12927733.16,17918613.74,56678581.99,30,22379158.72,1497264.17,3878319.95,5375584.12,17003574.6
1100,757,,CONTRATO,926596.6,68122.09,695815.23,763937.32,162659.28,30,277978.98,20436.63,208744.57,229181.2,48797.78
1563,796,,CONTRATO,2421733.4,62613.55,419881.82,482495.37,1939238.03,30,726520.02,18784.07,125964.55,144748.62,581771.4
526,117,,CONTRATO,847228.71,290174.56,0,290174.56,557054.15,30,254168.61,87052.37,0,87052.37,167116.24
1322,472,,CONTRATO,1093068.55,304739.86,0,304739.86,788328.69,0,0,0,0,0,0
2909,1223,,CONTRATO,1038444.54,64117.1,0,64117.1,974327.44,30,311533.36,19235.13,0,19235.13,292298.23
2985,1321,66,AMPLIACIÓN 1,349700.98,0,0,0,349700.98,0,0,0,0,0,0
3107,1714,81,AMPLIACIÓN 1,6109479.57,0,0,0,6109479.57,30,1832843.87,0,0,0,1832843.87
3211,1551,,CONTRATO,1467220.84,192556.59,86656.05,279212.64,1188008.2,30,440166.25,57766.98,25996.82,83763.8,356402.45
54,72,57,AMPLIACIÓN 4,644387.16,0,0,0,644387.16,0,0,0,0,0,0
252,1206,,CONTRATO,247009.01,93264.36,0,93264.36,153744.65,30,74102.7,27979.31,0,27979.31,46123.39
391,239,,CONTRATO,7280382.84,605719.22,646142.45,1251861.67,6028521.17,30,2184114.85,181715.77,193842.74,375558.51,1808556.34
537,582,,CONTRATO,116437.4,110487.8,3090.65,113578.45,2858.95,0,0,0,0,0,0
1137,910,,CONTRATO,457441.87,68354.04,180630.58,248984.62,208457.25,30,137232.56,20506.21,54189.18,74695.39,62537.17
1941,957,,CONTRATO,887343.15,108737.84,283205.41,391943.25,495399.9,30,266202.95,32621.35,84961.63,117582.98,148619.97
2080,1678,,CONTRATO,15366910.04,1651714.5,9165005.94,10816720.44,4550189.6,60,6977744.08,495514.35,2749501.77,3245016.12,3732727.96
2149,1903,80,AMPLIACIÓN 1,231049.38,31043.5,116143.08,147186.58,83862.8,0,0,0,0,0,0
347,64,,CONTRATO,987933.07,364681.74,8197.21,372878.95,615054.12,0,0,0,0,0,0
461,408,,CONTRATO,1005256.67,120385.64,811573.62,931959.26,73297.41,30,301577,58104.91,243472.09,301577,0
594,109,,CONTRATO,216664.1,12216.57,28402.45,40619.02,176045.08,30,64999.23,3664.97,8520.74,12185.71,52813.52
821,168,,CONTRATO,201110.07,41259.82,32735.98,73995.8,127114.27,0,0,0,0,0,0
1603,976,87,AMPLIACIÓN 3,1193360.91,0,0,0,1193360.91,0,0,0,0,0,0
1810,1157,,CONTRATO,168653.9,52642.2,0,52642.2,116011.7,30,50596.17,15792.66,0,15792.66,34803.51
3082,1433,,CONTRATO,3375890.8,252840.58,572267.45,825108.03,2550782.77,30,1012767.24,75852.17,171680.24,247532.41,765234.83
3086,1598,,CONTRATO,3375890.8,488136.14,1287509.27,1775645.41,1600245.39,30,1012767.24,146440.84,386252.78,532693.62,480073.62
3098,1584,,CONTRATO,11544264.19,532738.04,0,532738.04,11011526.15,30,3463279.25,159821.41,0,159821.41,3303457.84
2164,1982,80,AMPLIACIÓN 1,231049.38,0,231049.38,231049.38,0,0,0,0,0,0,0
2513,1768,,CONTRATO,931123.79,44291.09,162987.06,207278.15,723845.64,0,0,0,0,0,0
2596,1173,,CONTRATO,1269751.42,12583.74,0,12583.74,1257167.68,30,380925.43,3775.12,0,3775.12,377150.31
2682,1788,52,AMPLIACIÓN 1,9989999.9,0,0,0,9989999.9,30,2996999.97,0,0,0,2996999.97
2766,1877,52,AMPLIACIÓN 1,9989999.9,155982.61,1763974.24,1919956.85,8070043.05,30,2996999.97,0,0,0,2996999.97
2798,1946,82,AMPLIACIÓN 3,17324149.83,0,0,0,17324149.83,50,8662074.92,0,0,0,8662074.92
18,33,,CONTRATO,396152,172004.08,141302.33,313306.41,82845.59,30,118845.6,51601.22,42390.7,93991.92,24853.68
308,1640,11,AMPLIACIÓN 1,959165.2,52503.72,906661.48,959165.2,0,0,0,0,0,0,0
