Id_Estimacion_Concepto,Id_Estimacion,Id_Concepto,Contratado,Actual,Anterior,Acumulado,Por_Estimar,Precio_Unitario,Importe,Excedente,Excedente_Acumulado
110,72,15,3116,276,790.05,1066.05,2049.95,253.82,70054.32,0,0
111,146,15,3116,365.1251,1066.05,1431.1751,1684.8249,253.82,92676.05,0,0
112,183,15,3116,248.7981,1431.1751,1679.9732,1436.0268,253.82,63149.93,0,0
113,1439,15,3116,-20.9954,1679.9732,1658.9778,1457.0222,253.82,-5329.05,0,0
114,896,16,9727,1037.6056,0,1037.6056,8689.3944,1.32,1369.64,0,0
115,1575,16,9727,5598.41,1037.6056,6636.0156,3090.9844,1.32,7389.9,0,0
116,53,17,49,10.925,0,10.925,38.075,224.75,2455.39,0,0
117,70,17,49,3.45,10.925,14.375,34.625,224.75,775.39,0,0
118,146,17,49,9.5354,14.375,23.9104,25.0896,224.75,2143.08,0,0
119,155,17,49,12.4094,23.9104,36.3198,12.6802,224.75,2789.01,0,0
120,183,17,49,2.0104,36.3198,38.3302,10.6698,224.75,451.84,0,0
121,261,17,49,7.2097,38.3302,45.5399,3.4601,224.75,1620.38,0,0
122,349,17,49,3.45,45.5399,48.9899,0.0101,224.75,775.39,0,0
123,440,17,49,3.268,48.9899,52.2579,0,224.75,734.48,3.2579,3.2579
124,484,17,49,2.4666,52.2579,54.7245,0,224.75,554.37,2.4666,5.7245
125,869,17,49,2.7885,54.7245,57.513,0,224.75,626.72,2.7885,8.513
126,936,17,49,11.2651,57.513,68.7781,0,224.75,2531.83,11.2651,19.7781
127,1575,17,49,1.9002,68.7781,70.6783,0,224.75,427.07,1.9002,21.6783
128,53,18,9727,2185,0,2185,7542,14.56,31813.6,0,0
129,70,18,9727,690,2185,2875,6852,14.56,10046.4,0,0
130,146,18,9727,1907.0838,2875,4782.0838,4944.9162,14.56,27767.14,0,0
131,155,18,9727,2481.8827,4782.0838,7263.9665,2463.0335,14.56,36136.21,0,0
132,183,18,9727,402.084,7263.9665,7666.0505,2060.9495,14.56,5854.34,0,0
133,261,18,9727,1441.9462,7666.0505,9107.9967,619.0033,14.56,20994.74,0,0
134,349,18,9727,690,9107.9967,9797.9967,0,14.56,10046.4,70.9967,70.9967
135,440,18,9727,653.591,9797.9967,10451.5877,0,14.56,9516.28,653.591,724.5877
136,484,18,9727,493.3253,10451.5877,10944.913,0,14.56,7182.82,493.3253,1217.913
137,869,18,9727,557.7039,10944.913,11502.6169,0,14.56,8120.17,557.7039,1775.6169
138,936,18,9727,2253.019,11502.6169,13755.6359,0,14.56,32803.96,2253.019,4028.6359
139,1575,18,9727,380.016,13755.6359,14135.6519,0,14.56,5533.03,380.016,4408.6519
140,53,19,1175,37.7,0,37.7,1137.3,206.14,7771.48,0,0
141,72,19,1175,60,37.7,97.7,1077.3,206.14,12368.4,0,0
142,183,19,1175,377.56,97.7,475.26,699.74,206.14,77830.22,0,0
143,1439,19,1175,21.37,475.26,496.63,678.37,206.14,4405.21,0,0
144,183,20,40,12.764,0,12.764,27.236,185.85,2372.19,0,0
145,1439,20,40,13.8,12.764,26.564,13.436,185.85,2564.73,0,0
146,53,21,8624,1268.25,0,1268.25,7355.75,378.24,479702.88,0,0
147,72,21,8624,400.5,1268.25,1668.75,6955.25,378.24,151485.12,0,0
148,146,21,8624,1233.8163,1668.75,2902.5663,5721.4337,378.24,466678.68,0,0
149,183,21,8624,821.9678,2902.5663,3724.5341,4899.4659,378.24,310901.1,0,0
150,236,21,8624,279.9365,3724.5341,4004.4706,4619.5294,378.24,105883.18,0,0
151,1439,21,8624,0.5208,4004.4706,4004.9914,4619.0086,378.24,196.99,0,0
152,53,22,4960,950,0,950,4010,12.89,12245.5,0,0
153,72,22,4960,300,950,1250,3710,12.89,3867,0,0
154,146,22,4960,417,1250,1667,3293,12.89,5375.13,0,0
155,183,22,4960,952,1667,2619,2341,12.89,12271.28,0,0
156,236,22,4960,120,2619,2739,2221,12.89,1546.8,0,0
157,1439,22,4960,35,2739,2774,2186,12.89,451.15,0,0
158,53,23,5516,836,0,836,4680,57.37,47961.32,0,0
159,72,23,5516,266,836,1102,4414,57.37,15260.42,0,0
160,146,23,5516,792,1102,1894,3622,57.37,45437.04,0,0
161,155,23,5516,1542,1894,3436,2080,57.37,88464.54,0,0
162,183,23,5516,1267,3436,4703,813,57.37,72687.79,0,0
163,236,23,5516,99,4703,4802,714,57.37,5679.63,0,0
164,261,23,5516,430,4802,5232,284,57.37,24669.1,0,0
165,349,23,5516,401,5232,5633,0,57.37,23005.37,117,117
166,409,23,5516,268,5633,5901,0,57.37,15375.16,268,385
167,440,23,5516,476,5901,6377,0,57.37,27308.12,476,861
168,555,23,5516,515,6377,6892,0,57.37,29545.55,515,1376
169,606,23,5516,100,6892,6992,0,57.37,5737,100,1476
170,869,23,5516,429,6992,7421,0,57.37,24611.73,429,1905
171,1172,23,5516,1683,7421,9104,0,57.37,96553.71,1683,3588
172,1288,23,5516,121,9104,9225,0,57.37,6941.77,121,3709
173,1439,23,5516,224,9225,9449,0,57.37,12850.88,224,3933
174,53,24,586,88,0,88,498,215.62,18974.56,0,0
175,72,24,586,28,88,116,470,215.62,6037.36,0,0
176,146,24,586,85,116,201,385,215.62,18327.7,0,0
177,155,24,586,147,201,348,238,215.62,31696.14,0,0
178,183,24,586,102,348,450,136,215.62,21993.24,0,0
179,236,24,586,9,450,459,127,215.62,1940.58,0,0
180,261,24,586,43,459,502,84,215.62,9271.66,0,0
181,349,24,586,38,502,540,46,215.62,8193.56,0,0
182,409,24,586,26,540,566,20,215.62,5606.12,0,0
183,440,24,586,46,566,612,0,215.62,9918.52,26,26
184,555,24,586,49,612,661,0,215.62,10565.38,49,75
185,606,24,586,10,661,671,0,215.62,2156.2,10,85
186,869,24,586,39,671,710,0,215.62,8409.18,39,124
187,1172,24,586,153,710,863,0,215.62,32989.86,153,277
188,1288,24,586,11,863,874,0,215.62,2371.82,11,288
189,1439,24,586,22,874,896,0,215.62,4743.64,22,310
190,53,25,264,26.7,0,26.7,237.3,44.11,1177.74,0,0
191,72,25,264,6.675,26.7,33.375,230.625,44.11,294.43,0,0
192,146,25,264,20.35,33.375,53.725,210.275,44.11,897.64,0,0
193,183,25,264,58.7,53.725,112.425,151.575,44.11,2589.26,0,0
194,236,25,264,49.7,112.425,162.125,101.875,44.11,2192.27,0,0
195,53,26,1898.8,293.7,0,293.7,1605.1,11.98,3518.53,0,0
196,72,26,1898.8,93.45,293.7,387.15,1511.65,11.98,1119.53,0,0
197,146,26,1898.8,287.425,387.15,674.575,1224.225,11.98,3443.35,0,0
198,155,26,1898.8,548.51,674.575,1223.085,675.715,11.98,6571.15,0,0
199,183,26,1898.8,362.17,1223.085,1585.255,313.545,11.98,4338.8,0,0
200,236,26,1898.8,38.98,1585.255,1624.235,274.565,11.98,466.98,0,0
201,261,26,1898.8,136,1624.235,1760.235,138.565,11.98,1629.28,0,0
202,349,26,1898.8,97.6,1760.235,1857.835,40.965,11.98,1169.25,0,0
203,409,26,1898.8,62.275,1857.835,1920.11,0,11.98,746.05,21.31,21.31
204,484,26,1898.8,148.075,1920.11,2068.185,0,11.98,1773.94,148.075,169.385
205,555,26,1898.8,153.525,2068.185,2221.71,0,11.98,1839.23,153.525,322.91
206,606,26,1898.8,28.575,2221.71,2250.285,0,11.98,342.33,28.575,351.485
207,869,26,1898.8,155.047,2250.285,2405.332,0,11.98,1857.46,155.047,506.532
208,1172,26,1898.8,486.22,2405.332,2891.552,0,11.98,5824.92,486.22,992.752
209,1288,26,1898.8,54.71,2891.552,2946.262,0,11.98,655.43,54.71,1047.462
210,1439,26,1898.8,160.08,2946.262,3106.342,0,11.98,1917.76,160.08,1207.542
211,183,27,1898.8,1815.244,0,1815.244,83.556,7.26,13178.67,0,0
212,236,27,1898.8,72.175,1815.244,1887.419,11.381,7.26,523.99,0,0
213,294,27,1898.8,806.84,1887.419,2694.259,0,7.26,5857.66,795.459,795.459
214,349,27,1898.8,202.3,2694.259,2896.559,0,7.26,1468.7,202.3,997.759
215,555,27,1898.8,294.2,2896.559,3190.759,0,7.26,2135.89,294.2,1291.959
216,936,27,1898.8,643.35,3190.759,3834.109,0,7.26,4670.72,643.35,1935.309
217,1244,27,1898.8,846.2741,3834.109,4680.3831,0,7.26,6143.95,846.2741,2781.5831
218,1439,27,1898.8,103.9738,4680.3831,4784.3569,0,7.26,754.85,103.9738,2885.5569
219,183,28,5452.16,2930.139,0,2930.139,2522.021,27.46,80461.62,0,0
220,236,28,5452.16,111.155,2930.139,3041.294,2410.866,27.46,3052.32,0,0
221,294,28,5452.16,1389.53,3041.294,4430.824,1021.336,27.46,38156.49,0,0
222,349,28,5452.16,361.1,4430.824,4791.924,660.236,27.46,9915.81,0,0
223,555,28,5452.16,585.61,4791.924,5377.534,74.626,27.46,16080.85,0,0
224,936,28,5452.16,1048.26,5377.534,6425.794,0,27.46,28785.22,973.634,973.634
225,1244,28,5452.16,1389.7191,6425.794,7815.5131,0,27.46,38161.69,1389.7191,2363.3531
226,1439,28,5452.16,490.47,7815.5131,8305.9831,0,27.46,13468.31,490.47,2853.8231
227,53,29,10404.68,1268.25,0,1268.25,9136.43,7.64,9689.43,0,0
228,72,29,10404.68,400.5,1268.25,1668.75,8735.93,7.64,3059.82,0,0
229,146,29,10404.68,1233.8163,1668.75,2902.5663,7502.1137,7.64,9426.36,0,0
230,155,29,10404.68,2202.8831,2902.5663,5105.4494,5299.2306,7.64,16830.03,0,0
231,183,29,10404.68,2032.6464,5105.4494,7138.0958,3266.5842,7.64,15529.42,0,0
232,236,29,10404.68,279.9365,7138.0958,7418.0323,2986.6477,7.64,2138.71,0,0
233,261,29,10404.68,588.5773,7418.0323,8006.6096,2398.0704,7.64,4496.73,0,0
234,349,29,10404.68,710.0836,8006.6096,8716.6932,1687.9868,7.64,5425.04,0,0
235,409,29,10404.68,321.8708,8716.6932,9038.564,1366.116,7.64,2459.09,0,0
236,484,29,10404.68,670.5743,9038.564,9709.1383,695.5417,7.64,5123.19,0,0
237,555,29,10404.68,836.8777,9709.1383,10546.016,0,7.64,6393.75,141.336,141.336
238,606,29,10404.68,142.5558,10546.016,10688.5718,0,7.64,1089.13,142.5558,283.8918
239,869,29,10404.68,649.0659,10688.5718,11337.6377,0,7.64,4958.86,649.0659,932.9577
240,896,29,10404.68,21.2735,11337.6377,11358.9112,0,7.64,162.53,21.2735,954.2312
241,1172,29,10404.68,2204.3537,11358.9112,13563.2649,0,7.64,16841.26,2204.3537,3158.5849
242,1288,29,10404.68,204.1688,13563.2649,13767.4337,0,7.64,1559.85,204.1688,3362.7537
243,1439,29,10404.68,521.5545,13767.4337,14288.9882,0,7.64,3984.68,521.5545,3884.3082
244,155,30,20,60.15,0,60.15,0,163.49,9833.92,40.15,40.15
245,869,30,20,72,60.15,132.15,0,163.49,11771.28,72,112.15
246,1171,30,20,116.85,132.15,249,0,163.49,19103.81,116.85,229
247,236,31,369.16,19.3944,0,19.3944,349.7656,17.55,340.37,0,0
248,294,31,369.16,28.1472,19.3944,47.5416,321.6184,17.55,493.98,0,0
249,1244,31,369.16,16.0413,47.5416,63.5829,305.5771,17.55,281.52,0,0
250,1439,31,369.16,11.3018,63.5829,74.8847,294.2753,17.55,198.35,0,0
251,183,32,10807.68,4887.6867,0,4887.6867,5919.9933,1.51,7380.41,0,0
252,236,32,10807.68,298.7525,4887.6867,5186.4392,5621.2408,1.51,451.12,0,0
253,294,32,10807.68,2395.0299,5186.4392,7581.4691,3226.2109,1.51,3616.5,0,0
254,1439,32,10807.68,5799.6693,7581.4691,13381.1384,0,1.51,8757.5,2573.4584,2573.4584
255,17,33,2581,1545,0,1545,1036,1.6,2472,0,0
256,146,33,2581,482.8,1545,2027.8,553.2,1.6,772.48,0,0
257,409,33,2581,952.2004,2027.8,2980.0004,0,1.6,1523.52,399.0004,399.0004
258,606,33,2581,348.9895,2980.0004,3328.9899,0,1.6,558.38,348.9895,747.9899
259,896,33,2581,269.1128,3328.9899,3598.1027,0,1.6,430.58,269.1128,1017.1027
260,1439,33,2581,573.3973,3598.1027,4171.5,0,1.6,917.44,573.3973,1590.5
261,13,34,370,275,0,275,95,79.38,21829.5,0,0
262,17,35,2112,653.4,0,653.4,1458.6,19.12,12493.01,0,0
263,47,35,2112,401.1,653.4,1054.5,1057.5,19.12,7669.03,0,0
264,53,35,2112,252,1054.5,1306.5,805.5,19.12,4818.24,0,0
265,72,35,2112,25.2,1306.5,1331.7,780.3,19.12,481.82,0,0
266,146,35,2112,48.384,1331.7,1380.084,731.916,19.12,925.1,0,0
267,236,35,2112,72.52,1380.084,1452.604,659.396,19.12,1386.58,0,0
268,409,35,2112,173.1465,1452.604,1625.7505,486.2495,19.12,3310.56,0,0
269,606,35,2112,97.83,1625.7505,1723.5805,388.4195,19.12,1870.51,0,0
270,896,35,2112,63.2105,1723.5805,1786.791,325.209,19.12,1208.58,0,0
271,1439,35,2112,227.2223,1786.791,2014.0133,97.9867,19.12,4344.49,0,0
272,17,37,2745.6,849.42,0,849.42,1896.18,23.77,20190.71,0,0
273,47,37,2745.6,521.43,849.42,1370.85,1374.75,23.77,12394.39,0,0
274,53,37,2745.6,327.6,1370.85,1698.45,1047.15,23.77,7787.05,0,0
275,72,37,2745.6,32.76,1698.45,1731.21,1014.39,23.77,778.71,0,0
276,146,37,2745.6,62.8992,1731.21,1794.1092,951.4908,23.77,1495.11,0,0
277,236,37,2745.6,94.276,1794.1092,1888.3852,857.2148,23.77,2240.94,0,0
278,409,37,2745.6,225.0905,1888.3852,2113.4757,632.1243,23.77,5350.4,0,0
279,606,37,2745.6,127.179,2113.4757,2240.6547,504.9453,23.77,3023.04,0,0
280,896,37,2745.6,82.1737,2240.6547,2322.8284,422.7716,23.77,1953.27,0,0
281,1439,37,2745.6,295.389,2322.8284,2618.2174,127.3826,23.77,7021.4,0,0
282,17,38,46675.2,15289.56,0,15289.56,31385.64,1.15,17582.99,0,0
283,47,38,46675.2,9385.74,15289.56,24675.3,21999.9,1.15,10793.6,0,0
284,53,38,46675.2,5896.8,24675.3,30572.1,16103.1,1.15,6781.32,0,0
285,72,38,46675.2,589.68,30572.1,31161.78,15513.42,1.15,678.13,0,0
286,146,38,46675.2,1132.1856,31161.78,32293.9656,14381.2344,1.15,1302.01,0,0
287,409,38,46675.2,4051.6288,32293.9656,36345.5944,10329.6056,1.15,4659.37,0,0
288,606,38,46675.2,2289.2213,36345.5944,38634.8157,8040.3843,1.15,2632.6,0,0
289,896,38,46675.2,1479.1265,38634.8157,40113.9422,6561.2578,1.15,1701,0,0
290,1439,38,46675.2,5317.0027,40113.9422,45430.9449,1244.2551,1.15,6114.55,0,0
291,17,39,2745.6,849.42,0,849.42,1896.18,2.8,2378.38,0,0
292,47,39,2745.6,521.43,849.42,1370.85,1374.75,2.8,1460,0,0
293,53,39,2745.6,327.6,1370.85,1698.45,1047.15,2.8,917.28,0,0
294,72,39,2745.6,32.76,1698.45,1731.21,1014.39,2.8,91.73,0,0
295,146,39,2745.6,62.8992,1731.21,1794.1092,951.4908,2.8,176.12,0,0
296,409,39,2745.6,225.0905,1794.1092,2019.1997,726.4003,2.8,630.25,0,0
297,606,39,2745.6,127.179,2019.1997,2146.3787,599.2213,2.8,356.1,0,0
298,896,39,2745.6,82.1737,2146.3787,2228.5524,517.0476,2.8,230.09,0,0
299,1439,39,2745.6,295.389,2228.5524,2523.9414,221.6586,2.8,827.09,0,0
300,146,40,2581,1635.4,0,1635.4,945.6,14.89,24351.11,0,0
301,409,40,2581,952.2004,1635.4,2587.6004,0,14.89,14178.26,6.6004,6.6004
302,606,40,2581,348.9895,2587.6004,2936.5899,0,14.89,5196.45,348.9895,355.5899
303,896,40,2581,269.1128,2936.5899,3205.7027,0,14.89,4007.09,269.1128,624.7027
304,1439,40,2581,965.7973,3205.7027,4171.5,0,14.89,14380.72,965.7973,1590.5
305,17,41,3144.24,49.2,0,49.2,3095.04,136.2,6701.04,0,0
306,47,41,3144.24,57.3,49.2,106.5,3037.74,136.2,7804.26,0,0
307,53,41,3144.24,36,106.5,142.5,3001.74,136.2,4903.2,0,0
308,72,41,3144.24,3.6,142.5,146.1,2998.14,136.2,490.32,0,0
309,146,41,3144.24,1706.912,146.1,1853.012,1291.228,136.2,232481.41,0,0
310,236,41,3144.24,-345.6538,1853.012,1507.3582,1636.8818,136.2,-47078.05,0,0
311,409,41,3144.24,218.9269,1507.3582,1726.2851,1417.9549,136.2,29817.84,0,0
312,896,41,3144.24,10.8226,1726.2851,1737.1077,1407.1323,136.2,1474.04,0,0
313,1439,41,3144.24,196.35,1737.1077,1933.4577,1210.7823,136.2,26742.87,0,0
314,236,42,568,180.6474,0,180.6474,387.3526,138.9,25091.92,0,0
315,409,42,568,110.9069,180.6474,291.5543,276.4457,138.9,15404.97,0,0
316,606,42,568,34.871,291.5543,326.4253,241.5747,138.9,4843.58,0,0
317,896,42,568,26.9113,326.4253,353.3366,214.6634,138.9,3737.98,0,0
318,1439,42,568,74.0602,353.3366,427.3968,140.6032,138.9,10286.96,0,0
319,236,43,2435.05,1764.7993,0,1764.7993,670.2507,123.1,217246.79,0,0
320,409,43,2435.05,703.4521,1764.7993,2468.2514,0,123.1,86594.95,33.2014,33.2014
321,606,43,2435.05,267.0424,2468.2514,2735.2938,0,123.1,32872.92,267.0424,300.2438
322,896,43,2435.05,237.6656,2735.2938,2972.9594,0,123.1,29256.64,237.6656,537.9094
323,1439,43,2435.05,671.5173,2972.9594,3644.4767,0,123.1,82663.78,671.5173,1209.4267
324,261,44,2137.45,1489.405,0,1489.405,648.045,275.1,409735.32,0,0
