Id_Descuento_Adicional,Id_Estimacion,Nombre,Importe
486,1866,C.N.E.C.,2351.63
487,1867,SANCION,3941.79
488,1873,C.N.E.C.,564.38
489,1883,C.N.E.C.,136.92
490,1884, SANFINIQ UNILA,23278.6
491,1888,C.N.E.C.,524.33
492,1892,C.N.E.C.,92.92
493,1893,C.N.E.C.,167.48
494,1894,C.N.E.C.,188.92
495,1902,SANCION DEFINIT,117306.54
496,1903,C.N.E.C.,133.81
497,1904,C.N.E.C.,340.01
498,1914,SANCION,85167.46
499,1918,C.N.E.C.,1755.54
500,1923,C.N.E.C.,258.16
501,1924,C.N.E.C.,403.6
502,1925,C.N.E.C,27.08
503,1926,C.N.E.C,45.92
504,1927,C.N.E.C,43.29
505,1928,C.N.E.C.,1128.17
506,1934,C.N.E.C,75.89
507,1935,C.N.E.C,85.23
508,1936,C.N.E.C,8.27
509,1949,C.N.E.C.,17.1
510,1949,SANCION,16479.6
511,1951,C.N.E.C.,269.55
512,1952,C.N.E.C.,92.94
513,1953,C.N.E.C.,166.08
514,1955,SANCION,15685.52
515,1956,C.N.E.C.,196.56
516,1956,SANCION,16171.27
517,1957,C.N.E.C.,169.18
518,1958,C.E.N.E.C.,241.98
519,1959,C.E.N.E.C.,17.94
520,1960,C.E.N.E.C.,19.23
521,1961,C.E.N.E.C.,17.97
522,1962,C.E.N.E.C.,30.08
523,1964,C.N.E.C.,486.9
524,1965,C.N.E.C.,737.77
525,1966,C.N.E.C.,174.13
526,1967,C.N.E.C.,105.25
527,1968,C.N.E.C.,155
528,1971,SANCION,16479.6
529,1972,C.N.E.C.,37.98
530,1973,C.N.E.C.,89.73
531,1974,C.N.E.C.,32.68
532,1977,C.N.E.C.,404.42
533,1978,C.N.E.C.,332.44
534,1980,C.N.E.C.,659.86
535,1980,SANCION,24453.54
536,1980,SANCION,14884.8
537,1981,C.N.E.C.,31.12
538,1981,SANCION,7187.72
539,1982,C.N.E.C.,95.48
540,1984,C.E.N.E.C.,145.94
541,1995,C.N.E.C.,925.8
542,1997,SANCION,15948
543,1998,C.N.E.C.,261.9
544,1999,C.N.E.C.,22.36
545,1999,SANCION,5164.6
546,2001,C.N.E.C.,267.73
547,2002,C.N.E.C.,384.35
548,2003,C.N.E.C.,658.72
549,2004,SANCIÓN,22756.21
550,2005,C.N.E.C.,164.92
551,2006,C.N.E.C.,203.45
552,2007,C.N.E.C.,221.85
553,2008,C.N.E.C.,153.47
554,2010,C.N.E.C.,66.63
555,2012,C.N.E.C.,354.86
556,2013,C.N.E.C.,72.62
557,2014,C.N.E.C.,106.29
558,2015,C.N.E.C.,446.91
559,2016,SANCION,15948
560,2017,C.N.E.C.,160.05
561,2018,SANCIÓN,41882.46
562,2019,C.N.E.C.,905.95
563,2020,C.N.E.C.,61.22
564,2021,C.N.E.C.,133.63
565,2021,SANCION,11001.56
566,2023,C.N.E.C.,173.35
567,2023,SANCION,16479.6
568,2027,SANCION,140196.48
569,2028,C.N.E.C.,77.21
570,2030,C.N.E.C.,157.78
571,2032,C.N.E.C.,712.13
572,2033,C.N.E.C.,155.58
573,2034,C.N.E.C.,39.28
574,2035,C.N.E.C.,56.5
575,2036,C.N.E.C.,56.5
576,2037,C.N.E.C.,127.13
577,2038,C.N.E.C.,104.92
578,2039,C.N.E.C.,37.22
579,2039,SANCIÓN,8400
580,2040,C.N.E.C.,36.9
581,2040,SANCIÓN,8424
582,2041,C.N.E.C.,65.11
583,2042,C.N.E.C,172.67
584,2042,SANCIÓN,16945.28
586,2046,Sanción,19134.57
