Id_Presupuesto,Id_Obra,Nombre,Tipo_Presupuesto,Id_Modalidad,Fecha_Adjudicacion,Id_Presupuesto_Pertenece,Clave,Numero_Ampliacion
19,26,"E-2310-701-3531-G/0014/2013  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 14; BLVD. AEROPUERTO Y DISTRIBUIDOR VIAL LEON, GTO.",ORIGINAL,1,18/02/2013 00:00,,0,0
20,27,"E-2310-701-3531-G/0015/2013  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 8 Y MEJORAMIENTO DE AREAS DE REFORESTACION (PROGRAMA ARBOLIMETRO) PAQ. 2 LEON, GTO.",ORIGINAL,1,18/02/2013 00:00,,0,0
21,4,"E-2310-701-3531-G/0016/2013  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 9  Y MEJORA DE PLAZAS EN LA ZONA URBANA PAQ. 3 LEON, GTO.",ORIGINAL,1,18/02/2013 00:00,,0,0
22,13,"E-2310-701-3531-G/0017/2013  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA AREAS DE MINIDEPORTIVAS (COMUDE) PAQ. 2 E INSTALACION Y MEJORAMIENTO DE SISTEMAS DE RIEGO DE LEON, GTO.",ORIGINAL,1,18/02/2013 00:00,,0,0
23,3,E-2310-701-3531-G/0018/2013  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA AREAS VERDES DE MINIDEPORTIVAS COMUDE PAQ 1,ORIGINAL,1,18/02/2013 00:00,,0,0
24,23,"E-2310-701-3531-G/0019/2013  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, MEJORA DE PLAZAS EN  BOULEVARES NUEVOS",ORIGINAL,1,18/02/2013 00:00,,0,0
25,28,E-2310-701-3591-G/0020/2013  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES EN OFICINAS MUNICIPALES Y MEJORA DE PLAZAS EN ZONA URBANA PAQ. 2 LEON. GTO.,ORIGINAL,1,25/02/2013 00:00,,0,0
26,1,"E-2310-701-3591-G/0021/2013  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 15 LEON, GTO.",ORIGINAL,1,25/02/2013 00:00,,0,0
27,7,B-5051-236-6121-H/0022/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PRESA EL VALLADO TRAMO: PRESA LA SELVA - CANAL DE SARDENETA COL. PRESITAS II SECCION; CALLE ALFARDA TRAMO: BLVD. FRANCISCO VILLA - CRESTERIA COL. LA PIRAMIDE,ORIGINAL,1,25/02/2013 00:00,,0,0
28,29,E-2310-701-3591-G/0023/2013  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 10 LEON. GTO.,ORIGINAL,1,04/03/2013 00:00,,0,0
29,12,A-2510-317-6141-H/0024/2013  LEVANTAMIENTO TOPOGRAFICO Y VERIFICACION DETALLE DE LAS AREAS DE DONACION DE LAS MANZANAS Y VIALIDADES DE LA ZONA DESTINADA AL PROYECTO DE LA SUPER ESCUELA COL. LA SOLEDAD,ORIGINAL,1,04/03/2013 00:00,,0,0
30,30,A-2510-302-6151-E/0025/2013  CONSTRUCCION DE LOCALES COMERCIALES AFECTADOS POR EL BLVD. MORELOS,ORIGINAL,1,05/03/2013 00:00,,0,0
31,31,METROPOLITANO H-0026/2013  PROYECTO EJECUTIVO DE BLVD. CERVANTES SAAVEDRA TRAMO: DE BLVD. HERMANOS ALDAMA A (CENTRAL DE ABASTOS) - PROLONGACION JUÁREZ - BLVD. TIMOTEO LOZANO - BLVD. JUAN JOSÉ TORRES LANDA,ORIGINAL,1,08/03/2013 00:00,,0,0
32,31,AMPLIACION 1,AMPLIACION,1,08/03/2013 00:00,31,1,1
33,31,AMPLIACION 2,AMPLIACION,1,08/03/2013 00:00,31,2,2
34,14,B-5051-236-6121-H/0027/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CUENCA DE SAN ALFONSO TRAMO: CISMA A PASEO DE LA PRESA COL. SAN NICOLAS DEL PALOTE; CALLE BARBACANA TRAMO: ATALAYA-BALVARTES COL. EL CASTILLO,ORIGINAL,1,11/03/2013 00:00,,0,0
35,15,A-5017-221-E/0028/2013  INSTALACION DE VOZ Y DATOS PARA EL EDIFICIO DEL IMUVI,ORIGINAL,1,11/03/2013 00:00,,0,0
36,16,"A-5017-221-E/0029/2013  TRABAJOS DE ACOMETIDA TIPO SUBTERRANEA EN MEDIA TENSION PARA LA ALIMENTACION A SUBESTACION TIPO PEDESTAL DE 225 KVA, 13200-220/127 V.SISTEMA DE ACOMETIDA EN BAJA TENSION A EQUIPO DE MEDICION Y PROTECCION, UBICADO EN EL NUEVO EDIFICIO DEL IMUVI EN LA CIUDAD.",ORIGINAL,1,11/03/2013 00:00,,0,0
37,17,A-5017-6221-E/0030/2013  TRABAJOS COMPLEMENTARIOS Y AREAS EXTERIORES EN EL EDIFICIO DEL IMUVI,ORIGINAL,1,14/03/2013 00:00,,0,0
38,18,A-5017-6221-E/0031/2013  CONSTRUCCION DE DRENAJE PLUVIAL Y SANITARIO DEL EDIFICIO DEL IMUVI,ORIGINAL,1,14/03/2013 00:00,,0,0
39,32,B-5051-236-6121-H/0033/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: DULCE CAMPIÑA TRAMO: DE RIVERA AZUL A DEL SOLAR EN LA COL. VALLE HERMOSOS; CALLE DEL SOLAR TRAMO: DE CAMPO ESCONDIDO A TOPAR FRENTE AL # 141 EN LA COL. VALLE HERMOSO,ORIGINAL,1,01/04/2013 00:00,,0,0
40,33,A-2510-326-6141-H/0034/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: FRANCISCO VILLA TRAMO: PEÑAS ALTAS A LAZARO CARDENAS COL. EJIDO LA JOYA; CALLE GUADALUPE VICTORIA (CRUZ DE SAN JUAN) TRAMO: DE LAZARO CARDENAS A PEÑAS ALTAS COL. EJIDO LA JOYA.,ORIGINAL,1,01/04/2013 00:00,,0,0
41,34,B-5051-236-6121-H/0035/2013  PROYECTO CALLE: REAL DE MINAS TRAMO: REAL DE PLATA FRENTE AL # 408 EN LA COL. REAL DEL CASTILLO,ORIGINAL,1,01/04/2013 00:00,,0,0
42,35,A-2510-339-6141-E/0036/2013  APLICACION DE PINTURA EN PUENTE PEATONAL BLVD. A. LOPEZ MATEOS A UN COSTADO DEL DISTRIBUIDOR VIAL JUAN PABLO II (PUENTE MORELOS Y PUENTE LOPEZ MATEOS) Y  APLICACION DE PINTURA EN PUENTE PEATONAL CERRITO DE JEREZ,ORIGINAL,1,01/04/2013 00:00,,0,0
43,39,"A-1910-303-6121-H/0037/2013  PROYECTO EJECUTIVO ""PLAZA DE LA CIUDADANIA"" EN EL BOULEVARD VASCO DE QUIROGA ESQUINA CON CALLE ABELARDO RODRIGUEZ, EN LA COLONIA PRESIDENTES DE MEXICO",ORIGINAL,1,04/04/2013 00:00,,0,0
44,336,A-2510-383-6141-D/0038/2013  CIMENTACION DE ASTA BANDERA DISTRIBUIDOR VIAL JUAN PABLO II,ORIGINAL,1,04/04/2013 00:00,,0,0
45,36,A-2510-326-6141-H/00039/2013  ADECUACION DE PUENTE VEHICULAR SOBRE EL ARROYO EL GRANDE EN EL ACCESO A LA COMUNIDAD DE DUARTE MUNICIPIO DE LEON,ORIGINAL,1,04/04/2013 00:00,,0,0
46,37,"A-2510-318-6131-C/0040/2013  ALUMBRADO PUBLICO EN VARIAS COLONIAS: DIEZ DE MAYO (2), SAN MIGUEL, LAS TORRES, POPULAR GUADALAJARA, PILETAS IV, LA LIBERTAD Y VALLE DE SAN JOSE (2)",ORIGINAL,1,04/04/2013 00:00,,0,0
47,38,A-2510-326-6141-H/0041/2013  ANALISIS DE COSTO BENEFICIO PARA EL PROYECTO EJECUTIVO DEL BLVD. VASCO DE QUIROGA TRAMO: DE BLVD. LA LUZ A BLVD. JUAN ALONSO DE TORRES Y ANALISIS DE COSTO BENEFICIO PARA EL PROYECTO EJECUTIVO DE LA CALLE MADRE PATRIA TRAMO: DE LA CALLE MADRE TIERRA A BLVD. ATOTONILCO EN LA CIUDAD DE LEON,ORIGINAL,1,05/04/2013 00:00,,0,0
48,40,A-2410-308-6141-D/0042/2013  CRUCE SEGURO DE ESTACION DE TRANSFERENCIA SANTA RITA TRAMO: AV. LOS LIMONES A BLVD. OBRERO MUNDIAL,ORIGINAL,1,09/04/2013 00:00,,0,0
49,40,AMPLIACION 1,AMPLIACION,1,09/04/2013 00:00,48,1,1
50,41,A-2510-326-6141-H/0043/2013  PROYECTO EJECUTIVO DEL BLVD. CALIOPE TRAMO: DE BLVD. ARISTOTELES A 700  M APROX. Y PROYECTO EJECUTIVO DEL BLVD. KIWANO TRAMO: DE BLVD. ARISTOTELES A 700 M APROX.,ORIGINAL,1,09/04/2013 00:00,,0,0
51,42,A-2510-316-6141-D/0044/2013  PAVIMENTACION DE LA CALLE MADRE PATRIA TRAMO: DE PAVIMENTO EXISTENTE A LA CALLE MADRE SIERRA EN LA COL. 10 DE MAYO,ORIGINAL,1,10/04/2013 00:00,,0,0
52,42,AMPLIACION 1,AMPLIACION,1,10/04/2013 00:00,51,1,1
53,43,A-5017-6221-E/0045/2013  CONSTRUCCION DE ESTACIONAMIENTO EN EL EDIFICIO  DEL IMUVI COL. EL TLACUACHE,ORIGINAL,1,15/04/2013 00:00,,0,0
54,43,AMPLIACION 1,AMPLIACION,1,15/04/2013 00:00,53,1,1
55,45,A-2510-374-6141-D/0046/2013  PAVIMENTACION DE LA CALLE RIO CHAPINGO TRAMO: RIO CONCHOS A RIO GUANAJUATO FRACC. SAN MIGUEL,ORIGINAL,1,22/04/2013 00:00,,0,0
56,46,A-2510-374-6141-D/0047/2013  PAVIMENTACION DE LA CALLE RIO SOTO LA MARINA TRAMO: RIO CONCHOS A RIO GUANAJUATO FRACC. SAN MIGUEL,ORIGINAL,1,22/04/2013 00:00,,0,0
57,47,A-2510-374-6141-D/0048/2013  PAVIMENTACION DE LA CALLE PASEO DE LOS TUCANES TRAMO: PASEO DE LOS ZENZONTLES A ARAUCARIA COL. SAN ISIDRO DE JEREZ,ORIGINAL,1,24/04/2013 00:00,,0,0
58,48,A-2510-374-6141-D/0049/2013  PAVIMENTACION DE LA CALLE SEIS TRAMO: TRIUNFO INQUILINARIO A ALTAVISTA COL. CHULAVISTA,ORIGINAL,1,22/04/2013 00:00,,0,0
59,49,C-2510-624-6141-D/0050/2013  PAVIMENTACION DE LA CALLE HEVEA TRAMO: CUENCA FLORIDA A ALERCE COL. VALLE HERMOSO I Y II,ORIGINAL,1,19/04/2013 00:00,,0,0
60,44,C-2510-624-6141-D/0051/2013  PAVIMENTACION DE LA CALLE ARRAMBERRY TRAMO: ARTÍCULO DE FE A LOS HERRERA COL. NUEVO LEON,ORIGINAL,1,22/04/2013 00:00,,0,0
61,50,C-2510-624-6141-D/0052/2013  PAVIMENTACION DE LA CALLE ANDADOR CELESTE TRAMO: CALLE DE LA MISERICORDIA A CALLE DEL EDÉN COL. LA  GLORIA,ORIGINAL,1,22/04/2013 00:00,,0,0
62,60,C-2510-624-6141-D/0053/2013  PAVIMENTACION DE LA CALLE VALLE DE SANTA ELENA TRAMO: AV. ASIS A VALLE DE LA LUZ COL. VALLE DE LA LUZ,ORIGINAL,1,22/04/2013 00:00,,0,0
63,51,A-2510-374-6141-D/0054/2013  PAVIMENTACION DE LA CALLE TLACOPAN TRAMO: GOLFO  DE TEHUANTEPEC A TOPAR SUR COL. AZTECA,ORIGINAL,1,22/04/2013 00:00,,0,0
64,51,AMPLIACION 1,AMPLIACION,1,22/04/2013 00:00,63,1,1
65,52,A-2510-374-6141-D/0055/2013  PAVIMENTACION DE LA CALLE RIO SOTO LA MARINA TRAMO: BLVD. JUAN JOSE TORRES LANDA A RIO TECOLUTLA FRACC. SAN MIGUEL,ORIGINAL,1,22/04/2013 00:00,,0,0
66,53,A-2510-374-6141-D/0056/2013  PAVIMENTACION DE LA CALLE AV. PASEO DE LAS LIEBRES TRAMO: JARDIN DE LOS PINOS A PAVIMENTO EXISTENTE COL. SAN ISIDRO DE JEREZ,ORIGINAL,1,22/04/2013 00:00,,0,0
67,54,C-2510-624-6141-D/0057/2013  PAVIMENTACION DE LA CALLE HAYA TRAMO: CUENCA FLORIDA A LERCE COL. VALLE HERMOSO,ORIGINAL,1,23/04/2013 00:00,,0,0
68,55,C-2510-624-6141-D/0058/2013  PAVIEMTNACION DE LA CALLE ANDADOR LOGROÑO TRAMO: DE MURCIA A MALAGA COL. SAN JUAN BOSCO,ORIGINAL,1,24/04/2013 00:00,,0,0
69,56,C-2510-624-6141-D/0059/2013  PAVIMENTACION DE LA CALLE MADRE LIDIA TRAMO: MADRE TIERRA - CERRO DEL SOYATE COL. DIEZ DE MAYO,ORIGINAL,1,23/04/2013 00:00,,0,0
70,57,A-2510-374-6141-D/0060/2013  PAVIMENTACION DE LA CALLE BISONTE TRAMO: DE LA CALLE GANSO A CALLE TOCOLORO COL. LOMAS DE ECHEVESTE.,ORIGINAL,1,23/04/2013 00:00,,0,0
71,58,A-2510-374-6141-D/0061/2013  PAVIMENTACION DE LA CALLE PIRUL TRAMO DE NOGAL DEL  VALLE A TABACHIN COL. VALLE DE LEON,ORIGINAL,1,25/04/2013 00:00,,0,0
72,59,C-2510-624-6141-D/0062/2013  PAVIMENTACION DE LA CALLE YANKIS DE N.Y. TRAMO: AV. NICOLAS CALVO A DODGERS COL. DEPORTIVA II,ORIGINAL,1,29/04/2013 00:00,,0,0
73,65,C-2510-624-6141-D/0063/2013  PAVIMENTACION DE LA CALLE IGNACIO MUÑOZ SILICEO TRAMO: BLVD. TELLEZ CRUCES A TOPAR COL. LEON I,ORIGINAL,1,29/04/2013 00:00,,0,0
74,68,"A-2510-318-6131-C/0064/2013  PINTURA EN POSTES DE ALUMBRADO UBICADOS EN LA PLAZA FUNDADORES, ASI COMO BLVD. FRANCISCO VILLA Y MARIANO ESCOBEDO",ORIGINAL,1,29/04/2013 00:00,,0,0
75,64,"A-2410-309-6141-D/0065/2013  CONSTRUCCION DE BOLARDOS EN ANDENES, ESTACIONES DE TRANSFERENCIA DELTA, SAN JERONIMO Y SAN JUAN BOSCO",ORIGINAL,1,29/04/2013 00:00,,0,0
76,61,C-2510-624-6141-D/0066/2013  PAVIMENTACION DE LA CALLE BENITO GUZMAN TRAMO: BLVD. MARIANO ESCOBEDO A CALLE JOSEFINA CAMARENA COL. LEON II,ORIGINAL,1,02/05/2013 00:00,,0,0
77,66,A-2510-374-6141-D/0067/2013  PAVIMENTACION DE LA CALLE JIRAFA TRAMO: ANDADOR CIGÜEÑA A CALLE BISONTE COL. LOMAS DE ECHEVESTE,ORIGINAL,1,02/05/2013 00:00,,0,0
78,66,AMPLIACION 1,AMPLIACION,1,02/05/2013 00:00,77,1,1
79,62,A-2510-326-6141-H/0068/2013  ACTUALIZACION DEL COSTO BENEFICIO PARA EL PROYECTO EJECUTIVO MODERNIZACION DEL BLVD. TIMOTEO LOZANO EN LA CIUDAD DE LEON DE LOS ALDAMA,ORIGINAL,1,02/05/2013 00:00,,0,0
80,69,"B-5051-236-6121-H/0069/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MANUEL LOPEZ MERCADO TRAMO: DE BLVD. LEON II BLVD. MARIANO ESCOBEDO COL. LEON II, CALLE RIO TEHUANTEPEC TRAMO: DE RIO GUANAJUATO-RIO CONCHOS FRACC. SAN MIGUEL",ORIGINAL,1,03/05/2013 00:00,,0,0
81,70,B-5051-236-6121-H/0070/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PANTALEON FARIAS TRAMO: DE ROSA MA. GUTIERREZ-PEDRO M. DE LA ROSA COL. LAS HILAMAS Y CALLE ECLIPSE TRAMO: ORBITA-CUMBRES DE LA PISCINA COL. COSMOS,ORIGINAL,1,03/05/2013 00:00,,0,0
82,71,B-5051-236-6121-H/0071/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ENRIQUE LOPEZ JASSO (1/2 CUERPO NORTE) TRAMO: JOSEFINA CAMARENA-CEFERINO ORTIZ COL. LEON II CALLE LUIS SUAREZ ZAMBRANO TRAMO: BLVD. MARIANO ESCOBEDO-FRANCISCO MATEY COL. LAS HILAMAS Y CALLE SANTA EMILIA (ELODIA) 1/2 CUERPO ORIENTE CUMBRES DE LA PISCINA-JALPA COL. COSMOS,ORIGINAL,1,03/05/2013 00:00,,0,0
83,72,B-5051-236-6121-H/0072/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PRESA DE LA ESPERANZA TRAMO: PASEO DE LA PRESA-RIO DE LOS CASTILLOS COL. RIVERA DE LA PRESA Y CALLE DEL CLERIGO TRAMO: CUENCA FLORIDA-TOPAR PAVIMENTO SUR COL. SANTA CECILIA,ORIGINAL,1,03/05/2013 00:00,,0,0
84,73,B-5051-236-6121-H/0073/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: LAZARO CARDENAS TRAMO: BLVD. ARISTOTELES- VENUSTIANO CARRANZA COL. EJIDO DE LA JOYA,ORIGINAL,1,03/05/2013 00:00,,0,0
85,73,AMPLIACION 1,AMPLIACION,1,03/05/2013 00:00,84,1,1
86,74,B-5051-236-6121-H/0074/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SELVA TROPICAL TRAMO: SELVA LIRION-CANAL DE SARDENETA COL. LA SELVA Y CALLE SANTIDAD TRAMO: RIO DE LOS CASTILLOS-CISMA COL. SANTA CECILIA,ORIGINAL,1,03/05/2013 00:00,,0,0
87,75,B-5051-236-6121-H/0075/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: BERNARDINO DE SAHAGUN TRAMO: VICENTE GONZALEZ DEL CASTILLO-PEDRO MONTES DE OCA COL. LAS HILAMAS Y CALLE CANDELARIA TRAMO: ALFALFA-A TOPAR PAVIMENTO SUR COL. CADELARIA,ORIGINAL,1,03/05/2013 00:00,,0,0
88,76,B-5051-236-6121-H/0076/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CAÑADA DE LOS APOSTOLES TRAMO: CAÑADA DE LOS PROFETAS-CAÑADA DE CRISTO COL. CAÑADA DE ALFARO Y CALLE ESTAMBUL TRAMO: BLVD. GUANAJUATO-TOPAR PAVIMENTO SUR SAN FELIPE DE JESUS,ORIGINAL,1,03/05/2013 00:00,,0,0
89,77,"B-5051-236-6121-H/0077/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES:GALILEO TRAMO: BLVD. ARISTOTELES-FROMM COL. SOLEDAD LA JOYA, CALLE JUAN SERRETA TRAMO: ROSA MARIA GUTIERREZ-VICENTE GONZALEZ DEL CASTILLO COL. LAS HILAMAS Y CALLE ROSA MARIA GUTIERREZ TRAMO: LUIS SUAREZ ZAMBRANO-BERNARDINO DE SAHAGUN COL. LAS HILAMAS",ORIGINAL,1,03/05/2013 00:00,,0,0
90,78,B-5051-236-6121-H/0078/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CERRO DE LA CRUCITA TRAMO: CERRO DEL CUBO-CERRO DEL AGRICULTOR COL. SAN ISIDRO LABRADOR Y CALLE MADRE SOFIA TRAMO: ATOTONILCO-MADRE SIERRA COL. DIEZ DE MAYO,ORIGINAL,1,06/05/2013 00:00,,0,0
91,81,B-5051-236-6121-H/0079/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: VALLE FERTIL TRAMO: RIO MAYO- VALLE DE LOS ANGELES COL. CAMPESTRE DE JEREZ Y CALLE PRIVADA JEREZ DE LULE TRAMO: JEREZ DE LULE - TOPAR COL. VALLE DE JEREZ,ORIGINAL,1,17/05/2013 00:00,,0,0
92,63,"A-2510-319-6121-D/0080/2013  INSTALACION DE SUBESTACION TRIFASICA TIPO PEDESTAL, ALIMENTACIN ELECTRICA Y MONTAJE DE ASTA BANDERA MONUMENTAL, UBICADA EN EL DISTRIBUIDOR VIAL JUAN PABLO II",ORIGINAL,1,06/05/2013 00:00,,0,0
93,79,B-5051-236-6121-H/0081/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: EVEREST TRAMO: CADMANDU-TIBET COL. CAÑON DE LA INDIA Y CALLE ALMENA  TRAMO: DE LAS MURALAS- TOPAR LIMITE ORIENTE COL. EL CASTILLO,ORIGINAL,1,13/05/2013 00:00,,0,0
94,79,AMPLIACION 1,AMPLIACION,1,13/05/2013 00:00,93,1,1
95,82,A-2510-319-6121-C/0082/2013  LIMPIEZA DE ARROYO LAS LIEBRES TRAMO: DE BLVD. MARIANO ESCOBEDO A RIO DE LOS GOMEZ Y LIMPIEZA DE ARROYO ALFARO DE LAS TORRES A RIO DE LOS GOMEZ,ORIGINAL,1,17/05/2013 00:00,,0,0
96,83,C-2510-624-6141-D/0083/2013  PAVIMENTACION DE LA CALLE PUERTA DE MANO TRAMO: BLVD. HIDALGO A ARROYO SARDENETA COL. LOS CASTILLOS SUR,ORIGINAL,1,17/05/2013 00:00,,0,0
97,83,AMPLIACION 1,AMPLIACION,1,17/05/2013 00:00,96,1,1
98,80,"B-5051-236-6121-H/0084/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MADRE AURORA TRAMO MADRE TIERRA- CERRO DEL SOYATE, CALLE MADRE GLORIA TRAMO:MADRE MARINA-MADRE SOCORRO COL. DIEZ DE MAYO Y CALLE MADRE OBRERA TRAMO: MADRE FABIOLA A MADRE TIERRA COL. UNION OBRERA",ORIGINAL,1,08/05/2013 00:00,,0,0
99,67,A-2510-321-6141-C/0085/2013  CALAFATEO DE JUNTAS Y GRIETAS DEL PAVIMENTO EN VARIAS VIALIDADES DE LA CIUDAD,ORIGINAL,1,17/05/2013 00:00,,0,0
100,84,A-2510-319-6121-C/0086/2013  LIMPIEZA DE ARROYO EL GRANIZAO TRAMO: PRESA DE ECHEVESTE A BLVD. HIDALGO; LIMPIEZA DE ARROYO LA TINAJA TRAMO: VILLAS DE SAN JUAN A BLVD. MORELOS; LIMPIEZA DE ARROYO SARDENETA TRAMO: LOS NARNAJOS A LOS CASTILLOS,ORIGINAL,1,17/05/2013 00:00,,0,0
101,85,A-2510-320-6141-C/0087/2013  ESTRUCTURA TIPO BANDERA EN RETORNO BLVD. J. MA. MORELOS PTE.,ORIGINAL,1,08/05/2013 00:00,,0,0
102,101,B-5051-236-6121-H/0088/2013  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PLATA TRAMO: NITROGENO - TOPAR CON PAVIMENTO COL. SAN JOSE DEL CONSUELO I SECC; CALLE FUERTE DE LOS REMEDIOS TRAMO: JUPITER - UNO ORIENTE COL. VILLA INSURGENTES; CALLE AGUILA DORADA TRAMO: AGUILA REAL - AGUILA BLANCA Y CALLE AGUILA IMPERIAL TRAMO: AGUILA REAL - AGUILA BLANCA COL. LAS AGUILAS,ORIGINAL,1,22/05/2013 00:00,,0,0
103,86,A-2510-374-6141-D/0089/2013  PAVIMENTACION DE LA CALLE KIUSSIO TRAMO: ARTURO SOTO RANGEL A TORIBIO ESQUIVEL COL. SATELITE,ORIGINAL,1,24/05/2013 00:00,,0,0
104,86,AMPLIACION 1,AMPLIACION,1,24/05/2013 00:00,103,1,1
105,87,A-2510-374-6141-D/0090/2013  PAVIMENTACION DE LA CALLE NARDOS TRAMO: BLVD. GONZALEZ BOCANEGRA A BLVD. J.J. TORRES LANDA EN LA COL. JARDINES DE JEREZ,ORIGINAL,1,24/05/2013 00:00,,0,0
106,88,A-2510-374-6141-D/0091/2013  PAVIMENTACION DE LA CALLE ARENA NORTE TRAMO: RIO USUMACINTA A RIO LERMA COL. SAN MIGUEL,ORIGINAL,1,24/05/2013 00:00,,0,0
