Id_Fuera_Catalogo,Id_Contrato,Fecha_Registro,Fecha_Ultima_Autorizada,Fecha_Instruccion_Bitacora,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Estatus
137,57,17/06/2013 00:00,17/06/2013 00:00,17/06/2013 00:00,0176/2013,17/06/2013 00:00,,AUTORIZADO
138,57,17/06/2013 00:00,17/06/2013 00:00,17/06/2013 00:00,0177/2013,17/06/2013 00:00,,AUTORIZADO
151,60,25/06/2013 00:00,25/06/2013 00:00,25/06/2013 00:00,0182/2013,25/06/2013 00:00,,AUTORIZADO
152,31,26/06/2013 00:00,26/06/2013 00:00,26/06/2013 00:00,0183/2013,26/06/2013 00:00,,AUTORIZADO
155,9,24/06/2013 00:00,24/06/2013 00:00,24/06/2013 00:00,0185/2013,24/06/2013 00:00,,AUTORIZADO
156,57,27/06/2013 00:00,27/06/2013 00:00,27/06/2013 00:00,0186/2013,27/06/2013 00:00,,AUTORIZADO
160,66,01/07/2013 00:00,01/07/2013 00:00,01/07/2013 00:00,0188/2013,01/07/2013 00:00,,AUTORIZADO
164,58,02/07/2013 00:00,02/07/2013 00:00,02/07/2013 00:00,0190/2013,02/07/2013 00:00,,AUTORIZADO
165,50,02/07/2013 00:00,02/07/2013 00:00,02/07/2013 00:00,0191/2013,02/07/2013 00:00,,AUTORIZADO
166,46,02/07/2013 00:00,02/07/2013 00:00,02/07/2013 00:00,0192/2013,02/07/2013 00:00,,AUTORIZADO
167,46,02/07/2013 00:00,02/07/2013 00:00,02/07/2013 00:00,0193/2013,02/07/2013 00:00,,AUTORIZADO
171,50,10/06/2013 00:00,10/06/2013 00:00,10/06/2013 00:00,0194/2013,10/06/2013 00:00,,AUTORIZADO
173,49,04/07/2013 00:00,04/07/2013 00:00,04/07/2013 00:00,0195/2013,04/07/2013 00:00,,AUTORIZADO
174,49,04/07/2013 00:00,04/07/2013 00:00,04/07/2013 00:00,0196/2013,04/07/2013 00:00,,AUTORIZADO
175,44,01/07/2013 00:00,01/07/2013 00:00,01/07/2013 00:00,0197/2013,01/07/2013 00:00,,AUTORIZADO
178,8,24/06/2013 00:00,24/06/2013 00:00,24/06/2013 00:00,0198/2013,24/06/2013 00:00,,AUTORIZADO
179,42,28/06/2013 00:00,28/06/2013 00:00,28/06/2013 00:00,0199/2013,28/06/2013 00:00,,AUTORIZADO
180,75,24/06/2013 00:00,24/06/2013 00:00,24/06/2013 00:00,0200/2013,24/06/2013 00:00,,AUTORIZADO
181,73,27/06/2013 00:00,27/06/2013 00:00,27/06/2013 00:00,0201/2013,27/06/2013 00:00,,AUTORIZADO
183,61,08/07/2013 00:00,08/07/2013 00:00,08/07/2013 00:00,0202/2013,08/07/2013 00:00,,AUTORIZADO
184,64,08/07/2013 00:00,08/07/2013 00:00,08/07/2013 00:00,0203/2013,08/07/2013 00:00,,AUTORIZADO
185,64,08/07/2013 00:00,08/07/2013 00:00,08/07/2013 00:00,0204/2013,08/07/2013 00:00,,AUTORIZADO
186,89,30/06/2013 00:00,30/06/2013 00:00,30/06/2013 00:00,134/2013,30/06/2013 00:00,,AUTORIZADO
203,51,08/07/2013 00:00,08/07/2013 00:00,08/07/2013 00:00,0206/2013,08/07/2013 00:00,,AUTORIZADO
205,40,09/07/2013 00:00,09/07/2013 00:00,09/07/2013 00:00,0207/2013,09/07/2013 00:00,,AUTORIZADO
206,50,08/07/2013 00:00,08/07/2013 00:00,08/07/2013 00:00,0208/2013,08/07/2013 00:00,,AUTORIZADO
209,59,09/07/2013 00:00,09/07/2013 00:00,09/07/2013 00:00,0209/2013,09/07/2013 00:00,,AUTORIZADO
210,48,11/07/2013 00:00,11/07/2013 00:00,11/07/2013 00:00,0210/2013,11/07/2013 00:00,,AUTORIZADO
211,47,12/07/2013 00:00,12/07/2013 00:00,12/07/2013 00:00,0215/2013,12/07/2013 00:00,,AUTORIZADO
212,61,15/07/2013 00:00,15/07/2013 00:00,15/07/2013 00:00,0216/2013,15/07/2013 00:00,,AUTORIZADO
213,61,15/07/2013 00:00,15/07/2013 00:00,15/07/2013 00:00,0217/2013,15/07/2013 00:00,,AUTORIZADO
229,44,19/07/2013 00:00,19/07/2013 00:00,19/07/2013 00:00,0219/2013,19/07/2013 00:00,,AUTORIZADO
230,59,09/07/2013 00:00,09/07/2013 00:00,09/07/2013 00:00,0220/2013,09/07/2013 00:00,,AUTORIZADO
231,48,11/07/2013 00:00,11/07/2013 00:00,11/07/2013 00:00,0221/2013,11/07/2013 00:00,,AUTORIZADO
232,56,18/07/2013 00:00,18/07/2013 00:00,18/07/2013 00:00,0222/2013,18/07/2013 00:00,,AUTORIZADO
233,56,18/07/2013 00:00,18/07/2013 00:00,18/07/2013 00:00,0223/2013,18/07/2013 00:00,,AUTORIZADO
234,37,11/06/2013 00:00,11/06/2013 00:00,11/06/2013 00:00,0224/2013,11/06/2013 00:00,,AUTORIZADO
235,41,17/07/2013 00:00,17/07/2013 00:00,17/07/2013 00:00,0226/2013,17/07/2013 00:00,,AUTORIZADO
239,57,18/07/2013 00:00,18/07/2013 00:00,18/07/2013 00:00,227/2013,18/07/2013 00:00,,AUTORIZADO
240,57,18/07/2013 00:00,18/07/2013 00:00,18/07/2013 00:00,228/2013,18/07/2013 00:00,,AUTORIZADO
241,57,18/07/2013 00:00,18/07/2013 00:00,18/07/2013 00:00,229/2013,18/07/2013 00:00,,AUTORIZADO
244,69,12/06/2013 00:00,12/06/2013 00:00,12/06/2013 00:00,0166/2013,12/06/2013 00:00,,AUTORIZADO
245,69,01/07/2013 00:00,01/07/2013 00:00,01/07/2013 00:00,0187/2013,01/07/2013 00:00,,AUTORIZADO
246,69,30/06/2013 00:00,30/06/2013 00:00,30/06/2013 00:00,0189/2013,30/06/2013 00:00,,AUTORIZADO
247,106,23/07/2013 00:00,23/07/2013 00:00,23/07/2013 00:00,230/2013,23/07/2013 00:00,,AUTORIZADO
250,8,04/07/2013 00:00,04/07/2013 00:00,04/07/2013 00:00,231/2013,04/07/2013 00:00,,AUTORIZADO
251,95,22/07/2013 00:00,22/07/2013 00:00,22/07/2013 00:00,232/2013,22/07/2013 00:00,,AUTORIZADO
254,49,25/07/2013 00:00,25/07/2013 00:00,25/07/2013 00:00,234/2013,25/07/2013 00:00,,AUTORIZADO
256,49,25/07/2013 00:00,25/07/2013 00:00,25/07/2013 00:00,233/2013,25/07/2013 00:00,,AUTORIZADO
272,42,25/07/2013 00:00,25/07/2013 00:00,25/07/2013 00:00,241/2013,25/07/2013 00:00,,AUTORIZADO
273,9,12/07/2013 00:00,12/07/2013 00:00,12/07/2013 00:00,235/2013,12/07/2013 00:00,,AUTORIZADO
274,83,25/07/2013 00:00,25/07/2013 00:00,25/07/2013 00:00,236/2013,25/07/2013 00:00,,AUTORIZADO
276,36,26/07/2013 00:00,26/07/2013 00:00,26/07/2013 00:00,237/2013,26/07/2013 00:00,,AUTORIZADO
277,74,26/07/2013 00:00,26/07/2013 00:00,26/07/2013 00:00,238/2013,26/07/2013 00:00,,AUTORIZADO
278,51,08/07/2013 00:00,08/07/2013 00:00,08/07/2013 00:00,239/2013,08/07/2013 00:00,,AUTORIZADO
279,54,30/07/2013 00:00,30/07/2013 00:00,30/07/2013 00:00,240/2013,30/07/2013 00:00,,AUTORIZADO
281,141,31/07/2013 00:00,31/07/2013 00:00,31/07/2013 00:00,243/2013,31/07/2013 00:00,,AUTORIZADO
282,40,09/07/2013 00:00,09/07/2013 00:00,09/07/2013 00:00,244/2013,09/07/2013 00:00,,AUTORIZADO
283,105,01/08/2013 00:00,01/08/2013 00:00,01/08/2013 00:00,245/2013,01/08/2013 00:00,,AUTORIZADO
285,129,01/08/2013 00:00,01/08/2013 00:00,01/08/2013 00:00,246/2013,01/08/2013 00:00,,AUTORIZADO
291,138,02/08/2013 00:00,02/08/2013 00:00,02/08/2013 00:00,249/2013,02/08/2013 00:00,,AUTORIZADO
292,110,31/07/2013 00:00,31/07/2013 00:00,31/07/2013 00:00,247/2013,31/07/2013 00:00,,AUTORIZADO
300,115,06/08/2013 00:00,06/08/2013 00:00,06/08/2013 00:00,250/2013,06/08/2013 00:00,,AUTORIZADO
330,94,09/08/2013 00:00,09/08/2013 00:00,09/08/2013 00:00,251/2013,09/08/2013 00:00,,AUTORIZADO
332,94,16/08/2013 00:00,16/08/2013 00:00,16/08/2013 00:00,252/2013,16/08/2013 00:00,,AUTORIZADO
333,66,09/08/2013 00:00,09/08/2013 00:00,09/08/2013 00:00,253/2013,09/08/2013 00:00,,AUTORIZADO
334,155,14/08/2013 00:00,14/08/2013 00:00,14/08/2013 00:00,254/2013,14/08/2013 00:00,,AUTORIZADO
335,30,15/08/2013 00:00,15/08/2013 00:00,15/08/2013 00:00,255/2013,15/08/2013 00:00,,AUTORIZADO
342,57,21/08/2013 00:00,21/08/2013 00:00,21/08/2013 00:00,257/2013,21/08/2013 00:00,,AUTORIZADO
343,83,21/08/2013 00:00,21/08/2013 00:00,21/08/2013 00:00,258/2013,21/08/2013 00:00,,AUTORIZADO
344,95,16/08/2013 00:00,16/08/2013 00:00,16/08/2013 00:00,259/2013,16/08/2013 00:00,,AUTORIZADO
345,98,22/08/2013 00:00,22/08/2013 00:00,22/08/2013 00:00,260/2013,22/08/2013 00:00,,AUTORIZADO
347,40,22/08/2013 00:00,22/08/2013 00:00,22/08/2013 00:00,261/2013,22/08/2013 00:00,,AUTORIZADO
348,91,22/08/2013 00:00,22/08/2013 00:00,22/08/2013 00:00,262/2013,22/08/2013 00:00,,AUTORIZADO
349,129,22/08/2013 00:00,22/08/2013 00:00,22/08/2013 00:00,263/2013,22/08/2013 00:00,,AUTORIZADO
351,126,25/07/2013 00:00,25/07/2013 00:00,25/07/2013 00:00,264/2013,25/07/2013 00:00,,AUTORIZADO
361,149,23/08/2013 00:00,23/08/2013 00:00,23/08/2013 00:00,265/2013,23/08/2013 00:00,,AUTORIZADO
367,57,26/08/2013 00:00,26/08/2013 00:00,26/08/2013 00:00,266/2013,26/08/2013 00:00,,AUTORIZADO
368,110,31/07/2013 00:00,31/07/2013 00:00,31/07/2013 00:00,267/2013,31/07/2013 00:00,,AUTORIZADO
369,8,23/08/2013 00:00,23/08/2013 00:00,23/08/2013 00:00,268/2013,23/08/2013 00:00,,AUTORIZADO
375,109,27/08/2013 00:00,27/08/2013 00:00,27/08/2013 00:00,269/2013,27/08/2013 00:00,,AUTORIZADO
376,92,15/08/2013 00:00,15/08/2013 00:00,15/08/2013 00:00,270/2013,15/08/2013 00:00,,AUTORIZADO
380,66,28/08/2013 00:00,28/08/2013 00:00,28/08/2013 00:00,271/2013,28/08/2013 00:00,,AUTORIZADO
384,115,29/08/2013 00:00,29/08/2013 00:00,29/08/2013 00:00,272/2013,29/08/2013 00:00,,AUTORIZADO
387,66,29/08/2013 00:00,29/08/2013 00:00,29/08/2013 00:00,273/2013,29/08/2013 00:00,,AUTORIZADO
389,118,29/08/2013 00:00,29/08/2013 00:00,29/08/2013 00:00,274/2013,29/08/2013 00:00,,AUTORIZADO
397,123,02/09/2013 00:00,02/09/2013 00:00,02/09/2013 00:00,276/2013,02/09/2013 00:00,,AUTORIZADO
398,145,29/08/2013 00:00,29/08/2013 00:00,29/08/2013 00:00,277/2013,29/08/2013 00:00,,AUTORIZADO
399,58,03/09/2013 00:00,03/09/2013 00:00,03/09/2013 00:00,278/2013,03/09/2013 00:00,,AUTORIZADO
402,115,27/08/2013 00:00,27/08/2013 00:00,27/08/2013 00:00,279/2013,27/08/2013 00:00,,AUTORIZADO
406,115,05/09/2013 00:00,05/09/2013 00:00,05/09/2013 00:00,280/2013,05/09/2013 00:00,,AUTORIZADO
407,115,05/09/2013 00:00,05/09/2013 00:00,05/09/2013 00:00,281/2013,05/09/2013 00:00,,AUTORIZADO
408,66,05/09/2013 00:00,05/09/2013 00:00,05/09/2013 00:00,282/2013,05/09/2013 00:00,,AUTORIZADO
410,95,27/08/2013 00:00,27/08/2013 00:00,27/08/2013 00:00,283/2013,27/08/2013 00:00,,AUTORIZADO
411,96,29/08/2013 00:00,29/08/2013 00:00,29/08/2013 00:00,284/2013,29/08/2013 00:00,,AUTORIZADO
412,122,05/09/2013 00:00,05/09/2013 00:00,05/09/2013 00:00,285/2013,05/09/2013 00:00,,AUTORIZADO
413,94,05/09/2013 00:00,05/09/2013 00:00,05/09/2013 00:00,286/2013,05/09/2013 00:00,,AUTORIZADO
414,122,05/09/2013 00:00,05/09/2013 00:00,05/09/2013 00:00,287/2013,05/09/2013 00:00,,AUTORIZADO
415,105,29/08/2013 00:00,29/08/2013 00:00,29/08/2013 00:00,288/2013,29/08/2013 00:00,,AUTORIZADO
418,123,02/09/2013 00:00,02/09/2013 00:00,02/09/2013 00:00,289/2013,02/09/2013 00:00,,AUTORIZADO
423,108,26/08/2013 00:00,26/08/2013 00:00,26/08/2013 00:00,291/2013,26/08/2013 00:00,,AUTORIZADO
424,66,09/08/2013 00:00,09/08/2013 00:00,09/08/2013 00:00,290/2013,09/08/2013 00:00,,AUTORIZADO
430,9,02/09/2013 00:00,02/09/2013 00:00,02/09/2013 00:00,292/2013,02/09/2013 00:00,,AUTORIZADO
431,115,03/09/2013 00:00,03/09/2013 00:00,03/09/2013 00:00,293/2013,03/09/2013 00:00,,AUTORIZADO
432,95,03/09/2013 00:00,03/09/2013 00:00,03/09/2013 00:00,295/2013,03/09/2013 00:00,,AUTORIZADO
438,8,26/08/2013 00:00,26/08/2013 00:00,26/08/2013 00:00,296/2013,26/08/2013 00:00,,AUTORIZADO
439,137,05/09/2013 00:00,05/09/2013 00:00,05/09/2013 00:00,297/2013,05/09/2013 00:00,,AUTORIZADO
440,83,10/09/2013 00:00,10/09/2013 00:00,10/09/2013 00:00,298/2013,10/09/2013 00:00,,AUTORIZADO
441,87,09/09/2013 00:00,09/09/2013 00:00,09/09/2013 00:00,299/2013,09/09/2013 00:00,,AUTORIZADO
442,94,05/09/2013 00:00,05/09/2013 00:00,05/09/2013 00:00,300/2013,05/09/2013 00:00,,AUTORIZADO
445,145,11/09/2013 00:00,11/09/2013 00:00,11/09/2013 00:00,301/2013,11/09/2013 00:00,,AUTORIZADO
448,109,26/08/2013 00:00,26/08/2013 00:00,26/08/2013 00:00,305/2013,26/08/2013 00:00,,AUTORIZADO
449,149,11/09/2013 00:00,11/09/2013 00:00,11/09/2013 00:00,302/2013,11/09/2013 00:00,,AUTORIZADO
450,146,11/09/2013 00:00,11/09/2013 00:00,11/09/2013 00:00,303/2013,11/09/2013 00:00,,AUTORIZADO
453,87,09/09/2013 00:00,09/09/2013 00:00,09/09/2013 00:00,304/2013,09/09/2013 00:00,,AUTORIZADO
454,83,11/09/2013 00:00,11/09/2013 00:00,11/09/2013 00:00,306/2013,11/09/2013 00:00,,AUTORIZADO
460,31,16/08/2013 00:00,16/08/2013 00:00,16/08/2013 00:00,307/2013,16/08/2013 00:00,,AUTORIZADO
464,157,17/09/2013 00:00,17/09/2013 00:00,17/09/2013 00:00,308/2013,17/09/2013 00:00,,AUTORIZADO
465,144,12/09/2013 00:00,12/09/2013 00:00,12/09/2013 00:00,309/2013,12/09/2013 00:00,,AUTORIZADO
470,110,11/09/2013 00:00,11/09/2013 00:00,11/09/2013 00:00,310/2013,11/09/2013 00:00,,AUTORIZADO
471,131,12/09/2013 00:00,12/09/2013 00:00,12/09/2013 00:00,311/2013,12/09/2013 00:00,,AUTORIZADO
473,117,17/09/2013 00:00,17/09/2013 00:00,17/09/2013 00:00,312/2013,17/09/2013 00:00,,AUTORIZADO
477,153,06/09/2013 00:00,06/09/2013 00:00,06/09/2013 00:00,313/2013,06/09/2013 00:00,,AUTORIZADO
480,86,16/08/2013 00:00,16/08/2013 00:00,16/08/2013 00:00,314/2013,16/08/2013 00:00,,AUTORIZADO
486,58,03/09/2013 00:00,03/09/2013 00:00,03/09/2013 00:00,315/2013,03/09/2013 00:00,,AUTORIZADO
487,150,20/09/2013 00:00,20/09/2013 00:00,20/09/2013 00:00,316/2013,20/09/2013 00:00,,AUTORIZADO
488,86,23/09/2013 00:00,23/09/2013 00:00,23/09/2013 00:00,317/2013,23/09/2013 00:00,,AUTORIZADO
490,152,19/09/2013 00:00,19/09/2013 00:00,19/09/2013 00:00,318/2013,19/09/2013 00:00,,AUTORIZADO
498,57,21/08/2013 00:00,21/08/2013 00:00,21/08/2013 00:00,257-1/2013,21/08/2013 00:00,,AUTORIZADO
499,146,11/09/2013 00:00,11/09/2013 00:00,11/09/2013 00:00,319/2013,11/09/2013 00:00,,AUTORIZADO
500,110,19/09/2013 00:00,19/09/2013 00:00,19/09/2013 00:00,321/2013,19/09/2013 00:00,,AUTORIZADO
501,130,19/09/2013 00:00,19/09/2013 00:00,19/09/2013 00:00,322/2013,19/09/2013 00:00,,AUTORIZADO
502,121,25/09/2013 00:00,25/09/2013 00:00,25/09/2013 00:00,323/2013,25/09/2013 00:00,,AUTORIZADO
503,152,19/09/2013 00:00,19/09/2013 00:00,19/09/2013 00:00,324/2013,19/09/2013 00:00,,AUTORIZADO
506,130,26/09/2013 00:00,26/09/2013 00:00,26/09/2013 00:00,325/2013,26/09/2013 00:00,,AUTORIZADO
511,99,30/09/2013 00:00,30/09/2013 00:00,30/09/2013 00:00,326/2013,30/09/2013 00:00,,AUTORIZADO
522,125,03/10/2013 00:00,03/10/2013 00:00,03/10/2013 00:00,327/2013,03/10/2013 00:00,,AUTORIZADO
523,186,03/10/2013 00:00,03/10/2013 00:00,03/10/2013 00:00,328/2013,03/10/2013 00:00,,AUTORIZADO
525,130,03/10/2013 00:00,03/10/2013 00:00,03/10/2013 00:00,329/2013,03/10/2013 00:00,,AUTORIZADO
564,137,14/10/2013 00:00,14/10/2013 00:00,14/10/2013 00:00,338/2013,14/10/2013 00:00,,AUTORIZADO
565,31,01/10/2013 00:00,01/10/2013 00:00,01/10/2013 00:00,336/2013,01/10/2013 00:00,,AUTORIZADO
566,92,26/09/2013 00:00,26/09/2013 00:00,26/09/2013 00:00,334/2013,26/09/2013 00:00,,AUTORIZADO
567,92,09/10/2013 00:00,09/10/2013 00:00,09/10/2013 00:00,341/2013,09/10/2013 00:00,,AUTORIZADO
568,155,16/09/2013 00:00,16/09/2013 00:00,16/09/2013 00:00,330/2013,16/09/2013 00:00,,AUTORIZADO
569,162,20/09/2013 00:00,20/09/2013 00:00,20/09/2013 00:00,331/2013,20/09/2013 00:00,,AUTORIZADO
570,113,23/09/2013 00:00,23/09/2013 00:00,23/09/2013 00:00,332/2013,23/09/2013 00:00,,AUTORIZADO
571,107,07/10/2013 00:00,07/10/2013 00:00,07/10/2013 00:00,333/2013,07/10/2013 00:00,,AUTORIZADO
572,95,03/10/2013 00:00,03/10/2013 00:00,03/10/2013 00:00,335/2013,03/10/2013 00:00,,AUTORIZADO
574,139,07/10/2013 00:00,07/10/2013 00:00,07/10/2013 00:00,337/2013,07/10/2013 00:00,,AUTORIZADO
575,146,10/10/2013 00:00,10/10/2013 00:00,10/10/2013 00:00,339/2013,10/10/2013 00:00,,AUTORIZADO
576,131,03/10/2013 00:00,03/10/2013 00:00,03/10/2013 00:00,340/2013,03/10/2013 00:00,,AUTORIZADO
585,165,16/10/2013 00:00,16/10/2013 00:00,16/10/2013 00:00,343/2013,16/10/2013 00:00,,AUTORIZADO
591,153,18/10/2013 00:00,18/10/2013 00:00,18/10/2013 00:00,344/2013,18/10/2013 00:00,,AUTORIZADO
593,93,14/10/2013 00:00,14/10/2013 00:00,14/10/2013 00:00,345/2013,14/10/2013 00:00,,AUTORIZADO
601,156,09/10/2013 00:00,09/10/2013 00:00,09/10/2013 00:00,346/2013,09/10/2013 00:00,,AUTORIZADO
603,92,26/09/2013 00:00,26/09/2013 00:00,26/09/2013 00:00,347/2013,26/09/2013 00:00,,AUTORIZADO
604,100,17/10/2013 00:00,17/10/2013 00:00,17/10/2013 00:00,348/2013,17/10/2013 00:00,,AUTORIZADO
606,155,23/10/2013 00:00,23/10/2013 00:00,23/10/2013 00:00,342/2013,23/10/2013 00:00,,AUTORIZADO
607,172,23/10/2013 00:00,23/10/2013 00:00,23/10/2013 00:00,349/2013,23/10/2013 00:00,,AUTORIZADO
608,115,23/10/2013 00:00,23/10/2013 00:00,23/10/2013 00:00,350/2013,23/10/2013 00:00,,AUTORIZADO
620,181,16/10/2013 00:00,16/10/2013 00:00,16/10/2013 00:00,351/2013,16/10/2013 00:00,,AUTORIZADO
621,150,21/10/2013 00:00,21/10/2013 00:00,21/10/2013 00:00,352/2013,21/10/2013 00:00,,AUTORIZADO
622,54,21/10/2013 00:00,21/10/2013 00:00,21/10/2013 00:00,353/2013,21/10/2013 00:00,,AUTORIZADO
626,155,25/10/2013 00:00,25/10/2013 00:00,25/10/2013 00:00,354/2013,25/10/2013 00:00,,AUTORIZADO
630,152,28/10/2013 00:00,28/10/2013 00:00,28/10/2013 00:00,355/2013,28/10/2013 00:00,,AUTORIZADO
634,138,28/10/2013 00:00,28/10/2013 00:00,28/10/2013 00:00,356/2013,28/10/2013 00:00,,AUTORIZADO
635,30,01/11/2013 00:00,01/11/2013 00:00,01/11/2013 00:00,357/2013,01/11/2013 00:00,,AUTORIZADO
671,147,14/10/2013 00:00,14/10/2013 00:00,14/10/2013 00:00,359/2013,14/10/2013 00:00,,AUTORIZADO
685,140,24/10/2013 00:00,24/10/2013 00:00,24/10/2013 00:00,360/2013,24/10/2013 00:00,,AUTORIZADO
698,165,16/10/2013 00:00,16/10/2013 00:00,16/10/2013 00:00,362/2013,16/10/2013 00:00,,AUTORIZADO
701,149,06/11/2013 00:00,06/11/2013 00:00,06/11/2013 00:00,363/2013,06/11/2013 00:00,,AUTORIZADO
704,9,11/11/2013 00:00,11/11/2013 00:00,11/11/2013 00:00,361/2013,11/11/2013 00:00,,AUTORIZADO
705,203,12/11/2013 00:00,12/11/2013 00:00,12/11/2013 00:00,364/2013,12/11/2013 00:00,,AUTORIZADO
709,95,16/10/2013 00:00,16/10/2013 00:00,16/10/2013 00:00,365,16/10/2013 00:00,,AUTORIZADO
710,189,08/11/2013 00:00,08/11/2013 00:00,08/11/2013 00:00,366/2013,08/11/2013 00:00,,AUTORIZADO
713,220,08/11/2013 00:00,08/11/2013 00:00,08/11/2013 00:00,367,08/11/2013 00:00,,AUTORIZADO
715,8,21/10/2013 00:00,21/10/2013 00:00,21/10/2013 00:00,368,21/10/2013 00:00,,AUTORIZADO
727,144,15/11/2013 00:00,15/11/2013 00:00,15/11/2013 00:00,369/2013,15/11/2013 00:00,,AUTORIZADO
728,152,18/11/2013 00:00,18/11/2013 00:00,18/11/2013 00:00,370/2013,18/11/2013 00:00,,AUTORIZADO
731,187,29/10/2013 00:00,29/10/2013 00:00,29/10/2013 00:00,371/2013,29/10/2013 00:00,,AUTORIZADO
732,151,04/11/2013 00:00,04/11/2013 00:00,04/11/2013 00:00,372/2013,04/11/2013 00:00,,AUTORIZADO
735,232,26/11/2013 00:00,26/11/2013 00:00,26/11/2013 00:00,374/2013,26/11/2013 00:00,,AUTORIZADO
736,167,06/11/2013 00:00,06/11/2013 00:00,06/11/2013 00:00,375/2013,06/11/2013 00:00,,AUTORIZADO
737,202,29/10/2013 00:00,29/10/2013 00:00,29/10/2013 00:00,376/2013,29/10/2013 00:00,,AUTORIZADO
738,172,23/10/2013 00:00,23/10/2013 00:00,23/10/2013 00:00,377/2013,23/10/2013 00:00,|,AUTORIZADO
739,172,29/10/2013 00:00,29/10/2013 00:00,29/10/2013 00:00,376/2013,29/10/2013 00:00,,AUTORIZADO
742,188,04/11/2013 00:00,04/11/2013 00:00,04/11/2013 00:00,378/2013,04/11/2013 00:00,,AUTORIZADO
749,149,25/11/2013 00:00,25/11/2013 00:00,25/11/2013 00:00,379/2013,25/11/2013 00:00,,AUTORIZADO
753,9,15/10/2013 00:00,15/10/2013 00:00,15/10/2013 00:00,380/2013,15/10/2013 00:00,,AUTORIZADO
755,227,25/11/2013 00:00,25/11/2013 00:00,25/11/2013 00:00,381/2013,25/11/2013 00:00,,AUTORIZADO
