Id_Descuento_Adicional,Id_Estimacion,Nombre,Importe
388,1689,CEDULAR,1660.05
389,1691,C.N.E.C.,461.2
390,1691,I S R,6456.75
391,1691,CEDULAR,645.68
392,1693,C.N.E.C.,1054.68
393,1693,I S R,14765.53
394,1693,CEDULAR,1476.55
396,1701,SANCION,31313.68
397,1702,SANCION,8659.24
398,1703,SANCION,7039.29
399,1704,SANCION,3526.96
400,1712,C.N.E.C.,93.17
401,1713,C.N.E.C.,161.88
402,1714,C.N.E.C.,108.69
403,1718,C.N.E.C.,251.07
404,1718,1% CEDULAR,351.5
405,1718,10% I.S.R.,3515
406,1727,I.S.R,21149.31
407,1727,CEDULAR,2114.93
408,1736,C.N.E.C.,601.63
409,1736,I.S.R.,8422.82
410,1736,IMP. CEDULAR,842.28
411,1756,C.N.E.C.,436.61
412,1759,C.N.E.C.,87.06
413,1760,C.N.E.C.,513.76
414,1777,SANCION,17529.6
415,1783,C.N.E.C.,16.66
416,1784,C.N.E.C.,99.18
417,1785,C.N.E.C.,634.18
418,1786,SANCION,14091.46
419,1790,C.N.E.C.,927.41
420,1790,1% CEDULAR,1298.38
421,1790,10% I.S.R.,12983.78
422,1791,C.N.E.C.,705.95
423,1791,1% CEDULAR,988.32
424,1791,10% I.S.R.,9883.24
425,1798,SANCIÓN,6449.79
426,1800,I.S.R.,12091.03
427,1800,IMP. CEDULAR,1209.1
428,1803,C.N.E.C.,1035.91
429,1804,SANCION,5217.82
430,1813,C.N.E.C.,124.56
431,1814,C.N.E.C.,123.44
432,1817,SANCION,17529.6
433,1827,C.N.E.C.,484.68
434,1830,C.N.E.C.,4162.29
435,1834,C.N.E.C.,159.29
436,1834,I.S.R.,2230.11
437,1834,IMP. CEDULAR,223.01
438,1836,SANCIÓN,2850.54
439,1838,SANCION,485.16
440,1843,C.N.E.C.,638.73
441,1843,10% I.S.R.,8942.16
442,1843,1 % IMP. CEDULA,894.22
443,1844,C.N.E.C.,573.16
444,1844,10% I.S.R.,8024.3
445,1844,1% IMP. CEDULAR,802.43
446,1845,C.N.E.C.,331.82
447,1847,C.N.E.C.,110.17
448,1858,SANCIÓN,1426.91
449,1871,C.N.E.C.,1527.4
450,1872,C.N.E.C.,150.76
451,1875,SANCION,18113.92
452,1883,C.N.E.C.,855.89
453,1883,10% I.S.R.,11982.46
454,1883,1% IMP. CEDULAR,1198.25
455,1890,SANCION,29559.08
456,1896,I.S.R. 10%,50324.7
457,1896,CEDULAR 1%,5032.47
458,1898,C.N.E.C.,974.33
459,1899,C.N.E.C.,17.16
460,1900,C.N.E.C.,4.44
461,1901,C.N.E.C.,8.88
462,1902,C.N.E.C.,10.07
463,1903,C.N.E.C.,13.57
464,1906,C.N.E.C.,550.21
465,1907,C.N.E.C.,64.21
466,1908,C.N.E.C.,717.09
467,1915,C.N.E.C.,836.47
468,1915,I.S.R 10%,11710.58
469,1915,CEDULAR 1%,1171.06
470,1926,C.N.E.C.,451.71
471,1926,1% CEDULAR,632.4
472,1926,10% I.S.R.,6323.99
473,1928,SANCION,87353.55
474,1931,C.N.E.C.,722.97
475,1931,1% CEDULAR,1012.16
476,1931,10% I.S.R.,10121.57
477,1940,C.N.E.C.,345.2
478,1947,C.N.E.C.,141.43
479,1947,I.S.R.,1980
480,1947,IMP. CEDULAR,198
481,1948,I.S.R. 10%,40087.41
482,1948,CEDULAR 1%,4008.74
483,1960,C.N.E.C.,645.28
484,2000,C.N.E.C.,1034.84
485,2000,I.S.R.,14487.83
486,2000,CEDULAR,1448.78
487,2005,C.N.E.C.,722.28
488,2005,1% CEDULAR,1011.2
489,2005,10% I.S.R.,10111.95
492,2018,C.N.E.C.,341.91
493,2018,I.S.R.,4786.74
494,2018,CEDULAR,478.67
499,2070,REINTEGRO DE SANCIO,-14091.46
10501,2071,SANCION,20303.66
10510,2082,I.S.R.,9685.46
10511,2082,CEDULAR,968.55
10512,2093,SANCION,314458.74
10513,2094,SANCION,43073.43
10514,2099,I.S.R.,8554.96
10515,2099,CEDULAR,855.5
20512,2103,SANCION,35541.26
20515,2108,I.S.R.,8571.05
20516,2108,CEDULAR,857.11
30520,2118,1% CEDULAR,774.72
30521,2118,10% I.S.R.,7747.12
30522,2118,SANCION,11564.58
40536,2162,SANCION,18721.52
40537,2162,I.S.R,5094.72
40538,2162,IMPUESTO CEDULAR,509.47
60521,2170,CEDULAR,1363.34
60522,2170,I.S.R.,13633.4
60523,2171,CEDULAR,639.09
60524,2171,I.S.R.,6390.87
60525,2171,SANCION ,31035.78
60526,2173,SANCION ,22945.52
70522,2215,SANCION,16909.76
80524,2218,SANCION,46129.65
80525,2265,I.S.R.,6732.31
80526,2265,IMPUESTO CEDULAR,673.23
80527,2266,I.S.R.,10604.87
80528,2266,IMPUESTO CEDULAR,1060.49
80529,2267,I.S.R.,11610.24
80530,2267,IMPUESTO CEDULAR,1161.02
90531,2307,1. SANCIÓN,22414.5
90532,2307,2. SANCIÓN,16909.76
100529,2365,I.S.R. ,3485.22
100530,2365,IMPUESTO CEDULAR,348.52
100533,2383,SANCION ,4448.33
100534,2384,SANCION,4448.33
100536,2391,SANCION,150753.38
100542,2411,SANCION ,5764.62
100543,2411,SANCION ADMINISTRATIVA,6039.2
110538,2424,SANCION DEFINITIVA ,33077.05
110540,2433,SANCION DEFINITIVA,26318.02
110543,2455,SANCIÓN ADMINISTRATIVA,18721.52
110552,2482,PENA CONVENCIONAL ,90821.36
110553,2487,10% I.S.R.,16051
110554,2487,1% CEDULAR,1605.11
110555,2488,10% I.S.R.,2166.34
110556,2488,1% CEDULAR,216.64
110557,2489,SANCIÓN,95139.62
110558,2495,SANCIÓN,9383.2
110560,2502,SANCION DEFINITIVA,26068.08
110562,2503,SANCION DEFINITIVA,15316.98
110563,2523,SANCION,4087.4
110564,2523,SANCION ADMINISTRATIVA,6039.2
110565,2524,SANCION,3842.1
110566,2524,SANCIÓN ADMINISTRATIVA,6039.2
120577,2554,SANCION,194939.22
120579,2558,SANCION DEFINITIVA,87900.45
