Id_Fuera_Catalogo,Id_Contrato,Fecha_Registro,Fecha_Ultima_Autorizada,Fecha_Instruccion_Bitacora,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Estatus
51,131,10/08/2017 08:41,17/06/2017 00:00,10/08/2017 00:00,S/N,10/08/2017 00:00,CONCEPTO NO CAPTURADO DESDE PRESUPUESTO ORIGEN,TÉRMINADO
52,96,10/08/2017 14:34,03/09/2017 00:00,29/06/2017 00:00,498/17,21/07/2017 00:00,AUTORIZADO,TÉRMINADO
53,203,14/08/2017 13:42,25/09/2017 00:00,26/07/2017 00:00,511/2017,04/08/2017 00:00,AUTORIZADO,TÉRMINADO
54,234,15/08/2017 14:23,12/08/2017 00:00,17/07/2017 00:00,517/2017,14/08/2017 00:00,AUTORIZADO,TÉRMINADO
55,49,17/08/2017 10:13,28/08/2017 00:00,07/08/2017 00:00,521/2017,17/08/2017 00:00,AUTORIZADO,TÉRMINADO
56,51,17/08/2017 10:15,28/08/2017 00:00,07/08/2017 00:00,522/2017,17/08/2017 00:00,AUTORIZADO,TÉRMINADO
57,232,17/08/2017 10:18,19/08/2017 00:00,10/08/2017 00:00,523/2017,17/08/2017 00:00,AUTORIZADO,TÉRMINADO
58,188,17/08/2017 15:07,22/10/2017 00:00,07/07/2017 00:00,499/2017,28/07/2017 00:00,AUTORIZADO,TÉRMINADO
59,40,17/08/2017 15:13,14/08/2017 00:00,27/07/2017 00:00,527/2017,01/08/2017 00:00,AUTORIZADO,TÉRMINADO
60,12,18/08/2017 14:20,06/08/2017 00:00,09/08/2017 00:00,524/2017,18/08/2017 00:00,AUTORIZADO,TÉRMINADO
61,12,18/08/2017 14:21,06/08/2017 00:00,09/08/2017 00:00,528/2017,18/08/2017 00:00,AUTORIZADO,TÉRMINADO
62,9,18/08/2017 14:28,15/08/2017 00:00,11/08/2017 00:00,529/2017,18/08/2017 00:00,AUTORIZADO,TÉRMINADO
63,66,21/08/2017 10:47,19/07/2017 00:00,25/07/2017 00:00,534/2017,14/08/2017 00:00,AUTORIZADO,TÉRMINADO
64,148,21/08/2017 15:03,24/10/2017 00:00,20/07/2017 00:00,536/2017,21/08/2017 00:00,AUTORIZADO,TÉRMINADO
65,165,23/08/2017 13:07,24/10/2017 00:00,19/07/2017 00:00,539/2017,30/08/2017 00:00,AUTORIZADO,TÉRMINADO
66,165,23/08/2017 13:08,24/10/2017 00:00,19/07/2017 00:00,540/2017,30/08/2017 00:00,AUTORIZADO,TÉRMINADO
67,244,23/08/2017 13:12,31/10/2017 00:00,11/08/2017 00:00,542/2017,23/08/2017 00:00,AUTORIZADO,TÉRMINADO
68,177,23/08/2017 13:19,03/10/2017 00:00,18/07/2017 00:00,544/2017,23/08/2017 00:00,AUTORIZADO,TÉRMINADO
69,177,24/08/2017 09:07,03/10/2017 00:00,18/07/2017 00:00,543/2017,23/08/2017 00:00,AUTORIZADO,TÉRMINADO
70,273,29/08/2017 11:41,11/11/2017 00:00,10/08/2017 00:00,546/2017,18/08/2017 00:00,AUTORIZADO,TÉRMINADO
71,179,30/08/2017 12:32,15/10/2017 00:00,09/08/2017 00:00,553/2017,28/08/2017 00:00,AUTORIZADO,TÉRMINADO
72,231,30/08/2017 12:46,08/11/2017 00:00,16/08/2017 00:00,554/2017,28/08/2017 00:00,AUTORIZADO,TÉRMINADO
73,212,30/08/2017 12:49,30/09/2017 00:00,23/08/2017 00:00,555/2017,28/08/2017 00:00,AUTORIZADO,TÉRMINADO
74,12,31/08/2017 11:48,06/08/2017 00:00,23/08/2017 00:00,556/2017,31/08/2017 00:00,AUTORIZADO,TÉRMINADO
75,12,31/08/2017 11:50,06/08/2017 00:00,23/08/2017 00:00,557/2017,31/08/2017 00:00,AUTORIZADO,TÉRMINADO
76,228,31/08/2017 12:29,24/10/2017 00:00,18/08/2017 00:00,558/2017,28/08/2017 00:00,AUTORIZACION,TÉRMINADO
77,229,31/08/2017 12:30,24/10/2017 00:00,18/08/2017 00:00,559/2017,28/08/2017 00:00,AUTORIZADO,TÉRMINADO
78,77,31/08/2017 12:42,01/07/2017 00:00,22/06/2017 00:00,560/2017,03/07/2017 00:00,AUTORIZADO,TÉRMINADO
79,77,31/08/2017 12:45,01/07/2017 00:00,28/06/2017 00:00,561/2017,03/07/2017 00:00,AUTORIZADO,TÉRMINADO
80,220,31/08/2017 12:59,09/09/2017 00:00,14/08/2017 00:00,562/2017,31/08/2017 00:00,AUTORIZADO,TÉRMINADO
81,226,01/09/2017 14:10,09/11/2017 00:00,11/08/2017 00:00,565/2017,01/09/2017 00:00,AUTORIZADO,TÉRMINADO
82,273,01/09/2017 14:26,11/11/2017 00:00,28/08/2017 00:00,566/2017,01/09/2017 00:00,AUTORIZADO,TÉRMINADO
83,148,04/09/2017 09:55,24/10/2017 00:00,27/08/2017 00:00,567/2017,04/09/2017 00:00,AUTORIZADO,TÉRMINADO
84,148,05/09/2017 11:40,24/10/2017 00:00,20/07/2017 00:00,569/2017,21/08/2017 00:00,AUTORIZADO,TÉRMINADO
85,19,05/09/2017 12:28,26/08/2017 00:00,05/08/2017 00:00,568/2017,11/08/2017 00:00,AUTORIZADO,TÉRMINADO
86,197,06/09/2017 09:13,07/10/2017 00:00,02/08/2017 00:00,571/2017,07/08/2017 00:00,AUTORIZADO,TÉRMINADO
87,13,06/09/2017 15:14,13/08/2017 00:00,30/08/2017 00:00,572/2017,06/09/2017 00:00,AUTORIZADO,TÉRMINADO
88,8,06/09/2017 15:18,06/08/2017 00:00,21/08/2017 00:00,573/2017,06/09/2017 00:00,AUTORIZADO,TÉRMINADO
89,8,06/09/2017 15:19,06/08/2017 00:00,21/08/2017 00:00,574/2017,06/09/2017 00:00,AUTORIZADO,TÉRMINADO
90,148,07/09/2017 10:03,24/10/2017 00:00,20/07/2017 00:00,575/2017,07/09/2017 00:00,AUTORIZADO,TÉRMINADO
91,148,08/09/2017 15:23,24/10/2017 00:00,27/08/2017 00:00,576/2017,08/09/2017 00:00,AUTORIZADO,TÉRMINADO
92,86,11/09/2017 14:40,14/07/2017 00:00,14/07/2017 00:00,S/N,14/07/2017 00:00,ANA LAURA,TÉRMINADO
93,86,12/09/2017 12:17,14/07/2017 00:00,14/09/2017 00:00,S/N,14/09/2017 00:00,ANA LAURA,TÉRMINADO
94,200,12/09/2017 13:32,31/10/2017 00:00,21/07/2017 00:00,577/2017,04/08/2017 00:00,AUTORIZADO,TÉRMINADO
95,201,12/09/2017 13:34,31/10/2017 00:00,21/07/2017 00:00,578/2017,04/08/2017 00:00,AUTORIZADO,TÉRMINADO
96,199,12/09/2017 13:38,07/10/2017 00:00,02/09/2017 00:00,579/2017,12/09/2017 00:00,AUTORIZADO,TÉRMINADO
97,173,12/09/2017 13:41,25/10/2017 00:00,23/08/2017 00:00,580/2017,12/09/2017 00:00,AUTORIZADO,TÉRMINADO
98,193,13/09/2017 11:34,10/11/2017 00:00,29/08/2017 00:00,581/2017,13/09/2017 00:00,AUTORIZADO,TÉRMINADO
99,12,13/09/2017 11:38,06/08/2017 00:00,05/09/2017 00:00,582/2017,13/09/2017 00:00,AUTORIZADO,TÉRMINADO
100,96,13/09/2017 14:51,03/09/2017 00:00,11/08/2017 00:00,583/2017,18/08/2017 00:00,AUTORIZADO,TÉRMINADO
101,235,13/09/2017 15:09,20/11/2017 00:00,17/08/2017 00:00,584/2017,01/09/2017 00:00,AUTORIZADO,TÉRMINADO
102,211,15/09/2017 10:00,20/11/2017 00:00,16/08/2017 00:00,592/2017,25/08/2017 00:00,AUTORIZADO,TÉRMINADO
103,117,22/09/2017 13:01,14/07/2017 00:00,10/07/2017 00:00,007-2017,14/07/2017 00:00,EXCEDENTE A LA PARTIDA 9. PUENTES PEATONALES,TÉRMINADO
104,212,25/09/2017 10:26,30/09/2017 00:00,23/08/2017 00:00,598/2017,28/08/2017 00:00,AUTORIZADO,TÉRMINADO
105,188,25/09/2017 13:12,22/10/2017 00:00,11/08/2017 00:00,599/2017,25/08/2017 00:00,AUTORIZADO,TÉRMINADO
107,204,25/09/2017 13:22,10/11/2017 00:00,24/08/2017 00:00,602/2017,14/09/2017 00:00,AUTORIZADO,TÉRMINADO
108,204,25/09/2017 13:24,10/11/2017 00:00,24/08/2017 00:00,603/2017,14/09/2017 00:00,AUTORIZADO,TÉRMINADO
109,137,25/09/2017 13:34,19/08/2017 00:00,21/08/2017 00:00,604/2017,21/08/2017 00:00,AUTORIZADO,TÉRMINADO
110,137,25/09/2017 13:35,19/08/2017 00:00,21/08/2017 00:00,605/2017,21/08/2017 00:00,AUTORIZADO,TÉRMINADO
111,90,25/09/2017 13:44,22/07/2017 00:00,10/07/2017 00:00,606/2017,17/07/2017 00:00,AUTORIZADO,TÉRMINADO
112,90,25/09/2017 13:45,22/07/2017 00:00,10/07/2017 00:00,607/2017,17/07/2017 00:00,AUTORIZADO,TÉRMINADO
113,158,25/09/2017 13:56,05/08/2017 00:00,30/08/2017 00:00,608/2017,22/09/2017 00:00,AUTORIZADO,TÉRMINADO
114,158,25/09/2017 14:00,05/08/2017 00:00,30/08/2017 00:00,609/2017,22/09/2017 00:00,AUTORIZADO,TÉRMINADO
115,177,25/09/2017 14:09,03/10/2017 00:00,05/09/2017 00:00,610/2017,25/09/2017 00:00,AUTORIZADO,TÉRMINADO
116,337,29/09/2017 17:40,04/10/2017 00:00,29/09/2017 00:00,617/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
117,338,29/09/2017 18:06,04/10/2017 00:00,29/09/2017 00:00,618/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
120,341,29/09/2017 18:40,04/10/2017 00:00,29/09/2017 00:00,621/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
121,350,02/10/2017 10:12,04/10/2017 00:00,29/09/2017 00:00,620/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
122,351,02/10/2017 10:33,04/10/2017 00:00,29/09/2017 00:00,619/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
123,186,02/10/2017 14:34,20/09/2017 00:00,29/08/2017 00:00,627/2017,14/09/2017 00:00,AUTORIZADO,TÉRMINADO
124,172,02/10/2017 14:55,18/09/2017 00:00,12/09/2017 00:00,628/2017,18/09/2017 00:00,AUTORIZADO,TÉRMINADO
125,172,02/10/2017 14:57,18/09/2017 00:00,12/09/2017 00:00,629/2017,18/09/2017 00:00,AUTORIZADO,TÉRMINADO
126,172,02/10/2017 14:58,18/09/2017 00:00,12/09/2017 00:00,630/2017,18/09/2017 00:00,AUTORIZADP,TÉRMINADO
127,172,02/10/2017 14:59,18/09/2017 00:00,12/09/2017 00:00,631/2017,18/09/2017 00:00,AUTORIZADO,TÉRMINADO
128,234,03/10/2017 09:16,07/09/2017 00:00,10/08/2017 00:00,637/2017,14/08/2017 00:00,AUTORIZADO,TÉRMINADO
129,303,03/10/2017 09:22,09/11/2017 00:00,22/09/2017 00:00,639/2017,02/10/2017 00:00,AUTORIZADO,TÉRMINADO
130,237,03/10/2017 09:27,29/10/2017 00:00,20/09/2017 00:00,633/2017,25/09/2017 00:00,AUTORIZADO,TÉRMINADO
131,51,03/10/2017 09:39,28/09/2017 00:00,18/09/2017 00:00,636/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
132,50,03/10/2017 09:40,28/09/2017 00:00,18/09/2017 00:00,635/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
133,49,03/10/2017 09:45,28/09/2017 00:00,18/09/2017 00:00,634/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
134,210,03/10/2017 17:08,26/09/2017 00:00,04/09/2017 00:00,641/2017,18/09/2017 00:00,AUTORIZADO,TÉRMINADO
135,66,03/10/2017 17:13,19/07/2017 00:00,22/09/2017 00:00,644/2017,25/09/2017 00:00,AUTORIZADO,TÉRMINADO
136,172,03/10/2017 17:16,18/09/2017 00:00,12/09/2017 00:00,642/2017,18/09/2017 00:00,AUTORIZADO,TÉRMINADO
137,172,03/10/2017 17:17,18/09/2017 00:00,12/09/2017 00:00,643/2017,22/09/2017 00:00,AUTORIZADO,TÉRMINADO
138,219,03/10/2017 17:19,25/09/2017 00:00,08/09/2017 00:00,640/2017,18/09/2017 00:00,AUTORIZADO,TÉRMINADO
139,214,03/10/2017 17:21,06/10/2017 00:00,13/09/2017 00:00,645/2017,25/09/2017 00:00,AUTORIZADO,TÉRMINADO
140,247,09/10/2017 09:25,19/11/2017 00:00,13/09/2017 00:00,646/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
141,66,09/10/2017 12:31,24/09/2017 00:00,22/09/2017 00:00,644-1/2017,25/09/2017 00:00,AUTORIZADO,TÉRMINADO
142,147,09/10/2017 12:37,17/10/2017 00:00,07/09/2017 00:00,648/2017,25/09/2017 00:00,AUTORIZADO,TÉRMINADO
143,205,09/10/2017 12:40,24/09/2017 00:00,08/09/2017 00:00,649/2017,28/09/2017 00:00,AUTORIZADO,TÉRMINADO
144,203,09/10/2017 12:44,25/09/2017 00:00,12/09/2017 00:00,650/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
145,268,09/10/2017 12:47,02/11/2017 00:00,20/09/2017 00:00,651/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
146,170,11/10/2017 15:19,04/11/2017 00:00,17/08/2017 00:00,655/2017,28/08/2017 00:00,AUTORIZADO,TÉRMINADO
147,275,16/10/2017 13:08,26/09/2017 00:00,06/09/2017 00:00,656/2017,29/09/2017 00:00,AUTORIZADO,TÉRMINADO
148,196,16/10/2017 13:26,08/10/2017 00:00,08/09/2017 00:00,657/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
149,196,16/10/2017 13:31,08/10/2017 00:00,28/09/2017 00:00,658/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
150,196,16/10/2017 13:34,08/10/2017 00:00,28/09/2017 00:00,659/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
151,196,16/10/2017 13:37,08/10/2017 00:00,28/09/2017 00:00,660/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
153,189,16/10/2017 15:14,17/10/2017 00:00,26/09/2017 00:00,664/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
154,189,16/10/2017 15:15,17/10/2017 00:00,26/09/2017 00:00,665/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
155,189,16/10/2017 15:18,17/10/2017 00:00,26/09/2017 00:00,666/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
156,9,16/10/2017 15:39,15/08/2017 00:00,29/09/2017 00:00,668/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
157,247,17/10/2017 08:30,19/11/2017 00:00,13/09/2017 00:00,646-1/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
158,184,17/10/2017 08:36,18/10/2017 00:00,28/09/2017 00:00,669/2017,09/10/2017 00:00,AUTORIZADO,TÉRMINADO
159,148,17/10/2017 08:41,24/10/2017 00:00,25/09/2017 00:00,667/2017,09/10/2017 00:00,AUTORIZADO,TÉRMINADO
160,148,17/10/2017 08:43,24/10/2017 00:00,25/09/2017 00:00,670/2017,09/10/2017 00:00,AUTORIZADO,TÉRMINADO
161,165,17/10/2017 14:06,24/10/2017 00:00,27/09/2017 00:00,671/2017,13/10/2017 00:00,AUTORIZADO,TÉRMINADO
162,303,19/10/2017 08:23,09/11/2017 00:00,12/09/2017 00:00,673/2017,09/10/2017 00:00,AUTORIZADDO,TÉRMINADO
164,371,20/10/2017 13:07,14/10/2017 00:00,02/10/2017 00:00,661/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
165,371,20/10/2017 13:09,14/10/2017 00:00,02/10/2017 00:00,662/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
167,213,23/10/2017 13:30,09/11/2017 00:00,01/09/2017 00:00,676/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
168,196,23/10/2017 14:37,08/10/2017 00:00,29/09/2017 00:00,677/2017,09/10/2017 00:00,AUTORIZADO,TÉRMINADO
169,196,23/10/2017 14:40,08/10/2017 00:00,02/10/2017 00:00,678/2017,09/10/2017 00:00,AUTORIZADO,TÉRMINADO
170,214,23/10/2017 14:42,06/10/2017 00:00,02/10/2017 00:00,679/2017,09/10/2017 00:00,AUTORIZADO,TÉRMINADO
171,249,23/10/2017 15:01,26/12/2017 00:00,29/09/2017 00:00,680/2017,09/10/2017 00:00,AUTORIZADO,TÉRMINADO
172,249,23/10/2017 15:02,26/12/2017 00:00,29/09/2017 00:00,681/2017,09/10/2017 00:00,AUTORIZADO,TÉRMINADO
174,12,24/10/2017 11:23,06/08/2017 00:00,05/09/2017 00:00,684/2017,23/10/2017 00:00,AUTORIZADO,TÉRMINADO
175,12,24/10/2017 11:25,06/08/2017 00:00,23/08/2017 00:00,685/2017,23/10/2017 00:00,AUTORIZADO,TÉRMINADO
176,191,27/10/2017 09:25,13/10/2017 00:00,11/10/2017 00:00,688/2017,26/10/2017 00:00,AUTORIZADO,TÉRMINADO
177,245,27/10/2017 09:29,04/11/2017 00:00,18/10/2017 00:00,690/2017,26/10/2017 00:00,AUTORIZADO,TÉRMINADO
178,226,27/10/2017 09:39,09/11/2017 00:00,16/10/2017 00:00,689/2017,26/10/2017 00:00,AUTORIZADO,TÉRMINADO
179,276,30/10/2017 13:03,02/10/2017 00:00,28/09/2017 00:00,674/2017,06/10/2017 00:00,AUTORIZADO,TÉRMINADO
180,360,30/10/2017 13:33,22/11/2017 00:00,12/10/2017 00:00,692/2017,26/10/2017 00:00,AUTORIZADO,TÉRMINADO
181,194,30/10/2017 14:19,25/10/2017 00:00,25/10/2017 00:00,694/2017,30/10/2017 00:00,AUTORIZADO,TÉRMINADO
182,8,31/10/2017 14:21,06/08/2017 00:00,30/08/2017 00:00,698/2017,30/10/2017 00:00,AUTORIZADO,TÉRMINADO
183,8,31/10/2017 14:22,06/08/2017 00:00,23/03/2017 00:00,699/2017,27/10/2017 00:00,AUTORIZADO,TÉRMINADO
184,289,31/10/2017 14:44,07/11/2017 00:00,17/10/2017 00:00,700/2017,30/10/2017 00:00,AUTORIZADO,TÉRMINADO
185,331,03/11/2017 09:06,08/12/2017 00:00,17/10/2017 00:00,701/2017,27/10/2017 00:00,AUTORIZADO,TÉRMINADO
186,245,03/11/2017 10:42,04/11/2017 00:00,18/10/2017 00:00,704/2017,26/10/2017 00:00,AUTORIZADO,TÉRMINADO
187,360,03/11/2017 10:45,22/11/2017 00:00,12/10/2017 00:00,705/2017,26/10/2017 00:00,AUTORIZADO,TÉRMINADO
188,175,03/11/2017 12:25,07/10/2017 00:00,02/10/2017 00:00,706/2017,09/10/2017 00:00,AUTORIZADO,TÉRMINADO
189,134,03/11/2017 12:30,18/11/2017 00:00,02/10/2017 00:00,707/2017,12/10/2017 00:00,AUTORIZADO,TÉRMINADO
190,190,03/11/2017 12:33,17/10/2017 00:00,29/09/2017 00:00,708/2017,13/10/2017 00:00,AUTORIZADO,TÉRMINADO
191,188,03/11/2017 12:42,22/10/2017 00:00,27/09/2017 00:00,709/2017,13/10/2017 00:00,AUTORIZADO,TÉRMINADO
192,203,03/11/2017 12:45,25/09/2017 00:00,03/10/2017 00:00,710/2017,13/10/2017 00:00,AUTORIZADO,TÉRMINADO
193,262,03/11/2017 12:52,21/10/2017 00:00,05/10/2017 00:00,711/2017,20/10/2017 00:00,AUTORIZADO,TÉRMINADO
194,262,03/11/2017 13:03,21/10/2017 00:00,05/10/2017 00:00,712/2017,20/10/2017 00:00,AUTORIZADO,TÉRMINADO
195,373,03/11/2017 15:48,21/10/2017 00:00,13/10/2017 00:00,714/2017,03/11/2017 00:00,AUTORIZADO,TÉRMINADO
196,210,06/11/2017 09:07,26/09/2017 00:00,04/10/2017 00:00,713/2017,17/10/2017 00:00,AUTORIZADO,TÉRMINADO
197,210,06/11/2017 11:22,26/09/2017 00:00,04/09/2017 00:00,641-1/2017,18/09/2017 00:00,AUTORIZADO,TÉRMINADO
198,136,07/11/2017 12:46,11/10/2017 00:00,05/10/2017 00:00,715/2017,13/10/2017 00:00,AUTORIZADO,TÉRMINADO
199,192,07/11/2017 13:09,24/09/2017 00:00,21/09/2017 00:00,716/2017,23/10/2017 00:00,AUTORIZADO,TÉRMINADO
200,176,07/11/2017 13:17,29/10/2017 00:00,16/10/2017 00:00,717/2017,26/10/2017 00:00,AUTORIZADO,TÉRMINADO
201,226,07/11/2017 13:20,09/11/2017 00:00,16/10/2017 00:00,718/2017,27/10/2017 00:00,AUTORIZADO,TÉRMINADO
202,310,07/11/2017 13:27,29/11/2017 00:00,16/10/2017 00:00,719/2017,27/10/2017 00:00,AUTORIZADO,TÉRMINADO
