Id_Estimacion_Deduccion,Id_Estimacion,Id_Descuento,Monto_Deduccion
50293,177,3,511.28
50294,178,2,519.71
50295,179,1,114.64
50296,179,3,573.22
50297,180,1,105.21
50298,180,3,526.07
50299,181,2,2009.5
50300,182,4,89.06
50301,183,4,112.86
50302,184,4,94.89
50303,185,4,86.72
50304,185,6,1214.04
50305,185,7,121.4
50309,186,1,206.5
50310,186,3,1032.48
50311,187,4,94.09
50312,187,6,1317.28
50313,187,7,131.73
50314,188,4,296.05
50315,188,7,592.09
50316,188,6,5920.93
50317,189,4,230.48
50318,189,7,460.96
50319,189,6,4609.62
50320,190,4,137.22
50321,191,4,140.6
50322,192,4,137.22
50323,193,4,171.33
50336,194,4,23.13
50337,194,6,323.8
50338,194,7,32.38
50339,195,4,3.73
50340,195,6,52.27
50341,195,7,5.23
50342,196,1,3402.29
50343,196,3,17011.46
50356,201,4,280.6
50357,202,2,1043.32
50366,203,6,1637.77
50367,203,4,116.98
50368,203,7,163.78
50369,204,6,2043.66
50370,204,4,145.98
50371,204,7,204.37
50372,205,4,203.09
50373,205,7,284.33
50374,205,6,2843.28
50375,206,4,242.81
50376,206,7,339.93
50377,206,6,3399.29
50378,207,4,229.85
50379,207,7,321.79
50380,207,6,3217.9
50381,208,4,268.97
50382,208,7,376.56
50383,208,6,3765.59
50384,209,4,140.85
50385,209,6,1971.95
50386,209,7,197.19
50387,210,4,196.84
50388,210,6,2755.75
50389,210,7,275.57
50390,211,6,660.34
50391,211,4,47.17
50392,211,7,66.03
50393,212,4,74.7
50394,212,7,75.61
50395,212,6,756.07
50396,213,4,83.35
50397,213,6,1166.96
50398,213,7,116.7
50399,214,4,71.02
50400,214,7,99.42
50401,214,6,994.23
50402,215,4,64.93
50403,216,4,124.66
50404,217,4,162.17
50405,218,4,179.91
50406,219,4,79.78
50407,220,4,201.24
50408,221,4,104.12
50409,222,4,3113.58
50410,223,4,545.03
50411,224,1,1823.43
50412,224,3,9117.14
50413,225,6,3521.56
50414,225,4,176.08
50415,225,7,352.16
50416,226,4,554.89
50417,226,7,1109.78
50418,226,6,11097.79
50419,227,4,662.84
50420,228,1,584.99
50421,228,3,2924.94
50422,229,1,164.92
50423,229,3,824.61
50424,230,1,208.44
50425,230,3,1042.22
50426,231,1,229.29
50427,231,3,1146.44
50428,232,1,36.95
50429,232,3,184.77
50432,233,1,212.8
50433,233,3,1063.99
50434,234,1,105.21
50435,234,3,526.07
50437,235,4,198.79
50438,236,1,213.46
50439,236,3,1067.32
50443,237,4,33.95
50444,237,6,679.05
50445,237,7,67.91
50447,238,2,13477.48
50450,240,1,210.43
50451,240,3,1052.14
50452,241,1,243.64
50453,241,3,1218.18
50454,242,1,202.43
50455,242,3,1012.17
50456,243,1,214.42
50457,243,3,1072.12
50470,244,4,218.81
50471,244,6,4376.23
50472,244,7,437.62
50476,245,4,216.35
50477,245,6,4327.06
50478,245,7,432.71
50479,246,4,200.45
50480,246,6,4009.1
50481,246,7,400.91
50482,247,4,216.35
50483,247,6,4327.06
50484,247,7,432.71
50490,252,1,206.8
50491,252,3,1034.02
50492,253,1,105.21
50493,253,3,526.07
50494,254,1,105.21
50495,254,3,526.07
50499,255,4,210.98
50500,255,6,4219.51
50501,255,7,421.95
50503,257,4,117.75
50504,258,4,279.78
50505,259,4,22.07
50506,260,1,298.76
50507,260,3,1493.82
50510,261,1,87.12
50511,261,3,435.6
50512,262,1,54.71
50513,262,3,273.54
50514,263,4,470.13
50515,263,7,940.27
50516,263,6,9402.68
50517,264,1,236.73
50518,264,3,1183.65
50519,265,1,236.73
50520,265,3,1183.65
50521,266,4,63.3
50522,267,4,41.04
50523,268,4,54.63
50524,269,4,41.04
50527,271,1,308.54
50528,271,3,1542.68
50530,273,3,2602.52
50531,273,1,520.5
50532,274,4,43.98
50533,274,6,879.69
50534,274,7,87.97
50535,275,4,156.51
50536,275,6,3130.15
50537,275,7,313.01
50547,283,4,5.18
50548,284,4,6.2
50549,285,4,136.52
50550,286,4,421.86
50551,287,4,111.69
50552,288,4,314.41
50553,289,4,206.8
50554,290,4,179.09
50555,291,4,199.59
50556,291,6,2794.31
50557,291,7,279.43
50559,293,4,179.28
50560,294,4,133.85
50561,295,1,313.12
50562,295,3,1565.59
50563,296,1,236.73
50564,296,3,1183.65
50565,297,4,300
50566,298,1,515.78
50567,298,3,2578.89
50568,299,1,121.46
50569,299,3,607.29
50570,300,4,104.22
50571,300,7,145.91
50572,300,6,1459.1
50573,301,4,32.4
50574,302,4,49.87
50575,303,1,127.17
50576,303,3,635.83
50577,304,4,221.1
50578,305,1,119.9
50579,305,3,599.5
50580,306,1,105.21
50581,306,3,526.07
50582,307,2,6479.38
50583,308,1,105.21
50584,308,3,526.07
50587,309,1,105.21
50588,309,3,526.07
50589,310,3,4290.4
50590,310,1,858.08
50591,311,1,27.01
50592,311,3,135.04
50593,312,1,637.08
50594,312,3,3185.39
50595,313,4,141.41
50596,313,7,282.82
50597,313,6,2828.24
50601,315,4,1436.89
50603,317,4,198.06
50604,317,7,396.11
50605,317,6,3961.13
50612,319,4,444.48
50613,320,4,239.93
50614,320,7,335.91
50615,320,6,3359.07
50616,321,1,190.02
50617,321,3,950.11
50618,322,4,525.8
50619,322,7,736.12
50620,322,6,7361.17
50621,323,4,164.99
50622,323,7,230.99
50623,323,6,2309.85
50624,324,4,222.28
50625,324,7,444.56
50626,324,6,4445.64
50627,325,1,198.42
50628,325,3,992.1
50629,326,4,244.65
50630,326,6,3425.14
50631,326,7,342.51
50632,327,4,589.51
50633,327,6,8253.15
50634,327,7,825.31
50635,328,4,88.37
50637,330,1,205.53
50638,330,3,1027.64
50639,331,1,488.03
50640,331,3,2440.17
50641,332,1,75.26
50642,332,3,376.29
50643,333,7,875.85
50644,333,6,8758.53
50645,333,4,625.61
50650,335,4,84.96
50651,335,6,1109.78
50652,335,7,110.98
50653,335,9,1183.77
50654,336,4,84.96
50655,336,6,1464.42
50656,336,7,146.44
50657,336,9,1562.05
50658,337,4,84.5
50659,337,6,951.05
50660,337,7,95.11
50661,337,9,1014.46
50666,338,4,87.88
50667,339,4,49.06
50669,341,4,101.64
50671,343,1,33.12
50672,343,3,165.61
50673,344,1,138.67
50674,344,3,693.37
50676,346,2,9076.05
50680,348,4,144.73
50681,349,1,281.59
50682,349,3,1407.96
50683,350,1,210.43
50684,350,3,1052.14
50685,351,4,126.1
50686,352,1,122.26
50687,352,3,611.28
50688,353,1,170.64
50689,353,3,853.22
50690,354,4,284.01
50692,356,4,257.23
50693,357,4,311.83
50694,358,4,332.43
50695,358,7,465.4
50696,358,6,4653.97
50697,359,4,571.64
50701,363,4,59.25
50702,364,4,52.52
50703,365,4,67.44
50704,366,4,60.15
50706,368,2,9111.56
50709,371,4,113.24
50710,371,7,226.48
50711,371,6,2264.82
50712,372,1,468.31
50713,372,3,2341.54
50714,373,4,257.34
50715,374,4,232.26
50716,375,4,286.14
50717,376,4,366.07
50718,377,4,134.85
50720,379,4,123.07
50721,380,4,256.47
50722,381,4,147.72
50726,383,4,122.75
50727,383,6,1718.56
50728,383,7,171.86
50729,384,4,244.8
50730,384,7,342.72
50731,384,6,3427.17
50732,385,1,105.21
50733,385,3,526.07
50734,386,1,2187.62
50735,386,3,10938.11
50739,387,6,1316.41
50740,387,7,131.64
50741,387,4,65.82
50742,388,1,105.21
50743,388,3,526.07
50744,389,4,69.2
50745,390,4,52.6
50752,394,1,368.04
50753,394,3,1840.22
50757,396,1,397.53
50758,396,3,1987.66
50762,398,4,390.39
50763,398,6,5465.49
50764,398,7,546.55
50765,399,4,487.68
50766,399,6,6827.47
50767,399,7,682.75
50768,400,4,839.21
50769,401,4,703.73
50773,403,6,1801.28
50774,403,7,180.13
50775,403,4,90.06
50776,404,1,88
50777,404,3,440
50778,405,1,105.21
50779,405,3,526.07
50780,406,1,149.38
50781,406,3,746.91
50782,407,2,8125.28
50783,408,1,21.3
50784,408,3,106.51
50785,409,1,148.5
50786,409,3,742.52
50790,411,1,472.45
50791,411,3,2362.27
50795,413,4,334.7
50796,413,6,6694.07
50797,413,7,669.41
50798,414,4,318.42
50799,414,6,6368.46
50800,414,7,636.85
50804,415,4,70.01
50805,415,7,140.01
50806,415,6,1400.13
50807,416,4,28.41
50808,416,6,139.07
50809,416,7,13.91
50810,416,9,148.34
50815,421,1,1916.53
50816,421,3,9582.63
50820,423,1,210.43
50821,423,3,1052.14
50823,425,4,554.77
50826,426,4,69.43
50827,427,4,77.97
50828,428,1,210.43
50829,428,3,1052.14
50830,429,1,250.79
50831,429,3,1253.96
50834,432,4,568.68
50836,434,1,266.8
50837,434,3,1334.02
50839,436,1,481.63
50840,436,3,2408.15
50844,438,1,261.46
50845,438,3,1307.32
50846,439,1,5362.1
50847,439,3,26810.5
50849,440,1,317.77
50850,440,3,1588.85
50864,446,1,589.74
50865,446,3,2948.68
50866,447,1,745.5
50867,447,3,3727.52
50868,448,6,23619.2
50869,448,7,2361.92
50870,448,4,1180.96
50871,449,4,130.75
50872,449,7,261.51
50873,449,6,2615.07
50874,450,4,127.08
50875,450,7,254.16
50876,450,6,2541.62
50879,453,1,250.43
50880,453,3,1252.17
50884,456,4,460.97
50887,458,1,215.47
50888,458,3,1077.33
50889,459,1,585.14
50890,459,3,2925.71
50891,460,1,210.43
50892,460,3,1052.14
50893,461,4,63.15
50894,462,1,346.76
50895,462,3,1733.82
50896,463,1,587.49
50897,463,3,2937.43
50898,464,4,524.82
50902,465,6,9727.22
50903,465,4,486.36
50904,465,7,972.72
50910,471,4,382.96
50911,471,6,5361.46
50912,471,7,536.15
50913,472,4,457.45
50914,472,6,6404.36
50915,472,7,640.44
50925,474,4,234.03
50926,474,7,327.64
50927,474,6,3276.42
50928,475,4,376.36
50929,476,1,210.43
50930,476,3,1052.14
50931,477,1,282.2
50932,477,3,1411.01
50933,478,2,1959.57
50934,479,1,329.76
50935,479,3,1648.82
50936,480,1,115.1
50937,480,3,575.48
50938,481,4,272.28
50939,482,4,280.78
50941,483,4,104.02
50943,484,4,83.58
50944,485,1,758.13
50945,485,3,3790.63
50946,486,1,465.95
50947,486,3,2329.74
50949,488,4,31.03
50954,493,4,31.15
50955,494,1,3.87
50956,494,3,19.36
50957,495,1,451.91
50958,495,3,2259.53
50959,496,1,291.53
50960,496,3,1457.64
50961,497,3,1237.94
50962,497,1,247.59
50966,498,4,72.9
50967,499,4,83.35
50968,500,4,141.09
50969,501,4,189.59
50970,502,7,1088.52
50971,502,6,10885.24
50972,502,4,777.52
50975,503,1,389.02
50976,503,3,1945.11
50982,506,4,1948.26
50983,507,1,230.39
50984,507,3,1151.96
50985,508,4,250.67
50986,509,4,14.51
50987,509,6,290.19
50988,509,7,29.02
50989,510,4,208.86
50990,511,1,151.74
50991,511,3,758.72
50992,512,4,227.61
50993,513,4,226.5
50998,515,1,1267.36
50999,515,3,6336.81
51000,516,1,1406.33
51001,516,3,7031.63
51002,517,4,383.52
51003,517,6,3429.72
51004,517,7,342.97
51006,519,4,186.62
51007,520,4,201.49
51009,522,1,9.76
51010,522,3,48.82
51011,523,1,543.74
51012,523,3,2718.69
51013,524,1,88
51014,524,3,440
51015,525,1,222.61
51016,525,3,1113.04
51017,526,1,174.47
51018,526,3,872.34
51019,527,1,105.21
51020,527,3,526.07
51021,528,1,105.21
51022,528,3,526.07
51023,529,4,55.47
51024,529,6,1109.34
51025,529,7,110.93
51026,530,1,301.99
51027,530,3,1509.95
51030,532,1,113.93
51031,532,3,569.66
51032,533,1,173.72
51033,533,3,868.62
51040,536,1,129.29
51041,536,3,646.47
51042,537,1,147.09
51043,537,3,735.45
51044,538,1,505.59
51045,538,3,2527.94
51046,539,2,1631.11
51047,540,4,248.14
51048,540,6,2435.07
51049,540,7,243.51
51050,541,4,19.56
51051,541,6,391.25
51052,541,7,39.13
51053,542,4,303.83
51054,542,7,307.32
51055,542,6,3073.2
51056,543,4,27.54
51057,543,7,55.07
51058,543,6,550.71
51059,544,1,105.21
51060,544,3,526.07
51061,545,1,157.2
51062,545,3,786.01
51063,546,1,352.45
51064,546,3,1762.24
51065,547,1,6.37
51066,547,3,31.86
51067,548,1,218.01
51068,548,3,1090.06
51069,549,1,295.55
51070,549,3,1477.76
51073,551,4,8.21
51074,552,4,8.72
51075,553,4,4.98
51078,555,4,294.47
51079,556,1,1148.11
51080,556,3,5740.57
51082,558,2,2195.35
51083,559,1,291.27
51084,559,3,1456.33
51085,560,4,537.19
51088,561,1,496.59
51089,561,3,2482.96
51090,562,1,262.42
51091,562,3,1312.12
51092,563,1,75.09
51093,563,3,375.46
51094,564,4,101.07
51095,565,1,102.26
51096,565,3,511.28
51098,566,4,138.23
51102,567,4,132.99
51104,568,4,255.21
51105,569,1,235.37
51106,569,3,1176.86
51107,570,4,294.22
51109,571,1,541.28
51110,571,3,2706.4
51111,572,1,85.97
51112,572,3,429.85
51113,573,1,211.03
51114,573,3,1055.17
51118,576,1,114.99
51119,576,3,574.94
51120,577,4,352.41
51121,578,1,93.35
51122,578,3,466.74
51123,579,1,598.87
51124,579,3,2994.37
51125,580,1,125.31
51126,580,3,626.56
51127,581,4,654.99
51130,582,1,1201.84
51131,582,3,6009.2
51132,583,1,269.29
51133,583,3,1346.44
51134,584,1,252.8
51135,584,3,1263.99
51136,585,4,461.61
51137,585,6,6404.87
51138,585,7,640.49
51139,586,4,372.96
51140,586,7,514.35
51141,586,6,5143.48
51142,587,1,351.64
51143,587,3,1758.18
51144,588,1,116.88
51145,588,3,584.4
51146,589,1,0.29
51147,589,3,1.45
51148,590,1,207.4
51149,590,3,1036.98
51150,591,1,481.88
51151,591,3,2409.39
51152,592,1,369.13
51153,592,3,1845.66
51156,593,4,12.84
51157,594,4,12.35
51158,595,4,12.35
51159,596,1,36.37
51160,596,3,181.85
51161,597,4,988.98
51162,598,1,421.56
51163,598,3,2107.78
51166,600,1,521.14
51167,600,3,2605.68
51168,601,1,318.49
51169,601,3,1592.45
51170,602,1,681.83
51171,602,3,3409.14
51172,603,1,103.26
51173,603,3,516.29
51174,604,4,604.4
51175,605,1,312.09
51176,605,3,1560.45
51178,606,1,506.29
51179,606,3,2531.46
51180,607,1,126.5
51181,607,3,632.48
51182,608,1,255.71
51183,608,3,1278.53
51184,609,2,2444.97
51185,610,1,243.07
51186,610,3,1215.34
51187,611,1,505.57
51188,611,3,2527.86
51189,612,1,409.4
51190,612,3,2046.99
51195,615,1,1493.58
51196,615,3,7467.92
51197,616,1,136.27
51198,616,3,681.36
51204,618,1,1128.01
51205,618,3,5640.03
51206,619,4,251.99
51207,619,7,503.97
51208,619,6,5039.74
51209,620,1,300.77
51210,620,3,1503.85
51213,621,1,506.69
51214,621,3,2533.44
51215,622,1,142.15
51216,622,3,710.76
51219,624,1,210.08
51220,624,3,1050.42
51221,625,1,492.18
51222,625,3,2460.89
51224,627,1,7851.5
51225,627,3,39257.51
51226,628,1,392.28
51227,628,3,1961.42
51228,629,1,78.67
51229,629,3,393.35
51232,631,1,146.63
51233,631,3,733.15
51234,632,1,125.08
51235,632,3,625.42
51238,634,1,2984.22
51239,634,3,14921.08
51240,635,1,128.83
51241,635,3,644.13
51242,636,1,673.88
51243,636,3,3369.41
51245,637,4,84.68
51247,638,4,68.14
51248,639,4,256.93
51249,639,7,359.7
51250,639,6,3597.03
51253,641,4,307.07
51255,643,4,879.14
51258,644,1,258.51
51259,644,3,1292.53
51260,645,1,114.73
51261,645,3,573.66
51262,646,1,386.26
51263,646,3,1931.3
51264,647,1,87.95
51265,647,3,439.77
51266,648,1,105.21
51267,648,3,526.07
51268,649,1,105.21
51269,649,3,526.07
51270,650,1,266.83
51271,650,3,1334.16
51272,651,1,373.45
51273,651,3,1867.27
51276,653,4,50.91
51277,654,1,350.83
51278,654,3,1754.13
51279,655,4,1836.86
51280,656,1,193.51
51281,656,3,967.56
51282,657,1,197.88
51283,657,3,989.4
51284,658,1,156.26
51285,658,3,781.31
51286,659,1,566.47
51287,659,3,2832.35
51291,661,1,411.43
51292,661,3,2057.15
51295,663,1,106.34
51296,663,3,531.71
51297,664,4,143.21
51298,665,4,79.96
51302,667,4,114.84
51303,668,4,88.35
51304,669,1,716.75
51305,669,3,3583.74
51306,670,1,343.23
51307,670,3,1716.17
51308,671,1,835.76
51309,671,3,4178.82
51310,672,4,84.5
51311,673,4,723.16
51312,674,1,491.97
51313,674,3,2459.84
51314,675,1,105.21
51315,675,3,526.07
51316,676,1,118.62
51317,676,3,593.09
51318,677,1,103.55
51319,677,3,517.76
51320,678,1,244.56
51321,678,3,1222.79
51322,679,1,192.81
51323,679,3,964.03
51324,680,1,391.97
51325,680,3,1959.86
51326,681,1,470.02
51327,681,3,2350.09
51328,682,4,544.45
51329,683,1,308.69
51330,683,3,1543.44
51331,684,1,157.02
51332,684,3,785.09
51333,685,1,306.18
51334,685,3,1530.91
51335,686,1,545.65
51336,686,3,2728.25
51337,687,1,195.77
51338,687,3,978.86
51339,688,1,135.55
51340,688,3,677.77
51341,689,1,253.04
51342,689,3,1265.22
51343,690,1,1070.73
51344,690,3,5353.63
51345,691,1,180.05
51346,691,3,900.23
51347,692,1,323.54
51348,692,3,1617.68
61321,694,1,485.17
61322,694,3,2425.87
61323,695,1,105.74
61324,695,3,528.69
61327,697,4,1306.44
61328,697,7,1829.01
61329,697,6,18290.15
61330,698,1,120.07
61331,698,3,600.33
61332,699,1,3243.88
61333,699,3,16219.4
61336,700,1,198.79
61337,700,3,993.95
61344,702,4,333.78
61346,704,4,43.25
61347,705,4,71.55
61348,706,7,293.57
61349,706,6,2935.72
61350,706,4,228.58
61351,707,1,391.22
61352,707,3,1956.09
61353,708,4,163.19
61355,709,4,72.44
61359,712,1,569.58
61360,712,3,2847.88
61362,714,1,340.18
61363,714,3,1700.89
61365,716,1,21.91
61366,716,3,109.56
61368,718,1,1395.09
61369,718,3,6975.46
61370,719,1,2274.62
61371,719,3,11373.09
61373,721,1,967.62
61374,721,3,4838.12
61375,722,1,84.03
61376,722,3,420.17
61377,723,1,25.52
61378,723,3,127.6
61379,724,2,59.3
61380,725,1,269.01
61381,725,3,1345.07
61382,726,4,190.31
61383,727,4,196.76
61386,729,1,11.29
61387,729,3,56.46
61388,730,1,795.56
61389,730,3,3977.79
61390,731,2,6514.61
61391,732,1,210.43
61392,732,3,1052.14
61395,734,1,152.86
61396,734,3,764.28
61397,735,1,853.35
61398,735,3,4266.73
61403,736,1,263.03
61404,736,3,1315.17
61405,737,1,214.92
61406,737,3,1074.58
61407,738,6,13367.87
61408,738,7,1336.79
61409,738,4,668.39
61410,739,1,263.03
61411,739,3,1315.17
61412,740,1,275.61
61413,740,3,1378.05
61414,741,4,686.48
61415,742,1,268.03
61416,742,3,1340.15
61417,743,1,723.85
61418,743,3,3619.25
61419,744,1,210.89
61420,744,3,1054.43
61421,745,1,1905.97
61422,745,3,9529.84
61423,746,1,286.61
61424,746,3,1433.06
61425,747,1,105.21
61426,747,3,526.07
61427,748,1,263.03
61428,748,3,1315.17
61429,749,1,474.17
61430,749,3,2370.83
61433,751,1,529.21
61434,751,3,2646.05
61436,753,1,7047.31
61437,753,3,35236.55
61438,754,4,56.32
61439,755,1,93.13
61440,755,3,465.63
61441,756,1,421.1
61442,756,3,2105.5
61443,757,1,529.17
61444,757,3,2645.87
61445,758,4,408.85
61446,759,1,293.07
61447,759,3,1465.36
61449,761,1,0.95
61450,761,3,4.74
61451,762,1,222.22
61452,762,3,1111.1
61453,763,1,105.21
61454,763,3,526.07
61455,764,1,833.02
61456,764,3,4165.1
61457,765,4,1806.97
61458,765,6,25297.63
61459,765,7,2529.76
61460,766,4,118.75
61463,767,1,380.54
61464,767,3,1902.7
61465,768,1,159.04
61466,768,3,795.21
61467,769,1,192.18
61468,769,3,960.91
61469,770,1,134.53
61470,770,3,672.63
61471,771,4,775.34
61474,773,4,1666.98
61475,774,1,315.45
61476,774,3,1577.25
61481,776,1,296.6
61482,776,3,1483.01
61483,777,1,288.38
61484,777,3,1441.92
61485,778,1,33.15
61486,778,3,165.75
61487,779,1,552.49
61488,779,3,2762.46
61492,781,3,2269.41
61493,781,1,453.88
61496,782,1,228.29
61497,782,3,1141.43
61498,783,1,81.23
61499,783,3,406.15
61500,784,1,105.21
61501,784,3,526.07
61502,785,1,1141.95
61503,785,3,5709.73
61506,787,1,160.63
61507,787,3,803.17
61508,788,4,293.92
61509,788,6,5878.4
61510,788,7,587.84
61511,789,4,1545.3
61512,789,7,2163.42
61513,789,6,21634.19
61514,790,1,219.17
61515,790,3,1095.83
61518,791,1,179.23
61519,791,3,896.15
61520,792,1,151.9
61521,792,3,759.48
61522,793,1,368.1
61523,793,3,1840.52
61524,794,1,184.26
61525,794,3,921.31
61526,795,1,255.64
61527,795,3,1278.21
61528,796,4,2031.57
61531,798,1,502.73
61532,798,3,2513.67
61533,799,1,355.84
61534,799,3,1779.19
61545,801,1,38.79
61546,801,3,193.96
61551,804,1,3864.77
61552,804,3,19323.85
61553,805,4,1477.55
61554,806,1,417.49
61555,806,3,2087.47
61556,807,1,249.93
61557,807,3,1249.63
61564,808,4,41.13
61565,808,6,822.53
61566,808,7,82.25
61567,809,4,40.63
61568,809,6,812.64
61569,809,7,81.26
61571,811,1,104.53
61572,811,3,522.66
61573,812,1,82.79
61574,812,3,413.96
61576,814,1,268.51
61577,814,3,1342.56
61584,817,4,15.14
61585,817,6,302.73
61586,817,7,30.27
61587,818,4,15.14
61588,818,6,302.73
61589,818,7,30.27
61590,819,1,135.93
61591,819,3,679.65
61592,820,1,57.32
61593,820,3,286.61
61594,821,1,68.94
61595,821,3,344.68
61602,824,1,243.64
61603,824,3,1218.18
61604,825,1,877.75
61605,825,3,4388.74
61606,826,1,2522.26
61607,826,3,12611.32
61608,827,1,36.02
61609,827,3,180.12
61610,828,1,131.96
61611,828,3,659.82
61612,829,1,2662.39
61613,829,3,13311.93
61614,830,2,197.68
61615,832,1,556.25
61616,832,3,2781.24
61620,833,1,8.91
61621,833,3,44.53
61624,835,1,1386.2
61625,835,3,6931
61626,836,1,680.63
61627,836,3,3403.15
61628,837,3,866.73
61629,837,1,173.35
61630,838,1,51.13
61631,838,3,255.64
61632,839,4,578
61633,839,7,1156
61634,839,6,11559.95
61635,840,4,715.02
61636,840,7,1430.04
61637,840,6,14300.38
61638,841,4,539.84
61639,841,7,1079.68
61640,841,6,10796.76
61641,842,1,382.2
61642,842,3,1911
61643,843,1,436.35
61644,843,3,2181.77
61645,844,1,173.24
61646,844,3,866.2
61647,845,1,384.51
61648,845,3,1922.54
61649,846,1,351.89
61650,846,3,1759.46
61651,847,1,325.63
61652,847,3,1628.17
61653,848,4,2647.6
61654,849,1,17.56
61655,849,3,87.79
61656,850,1,1422.97
61657,850,3,7114.84
61658,851,1,676.67
