Id_Descuento_Adicional,Id_Estimacion,Nombre,Importe
20128,3476,SANCION ADMINISTRATIVA,18117.6
20134,3506,SANCION ADMINISTARTIVA,19344
20136,3558,SANCIÓN,23698.82
20140,3628,SANCIÓN ADMINISTRATIVA,18117.6
20141,3628,SANCIÓN,14426.92
20148,3672,SANCION,15543.59
20149,3678,SANCIÓN ,11910.99
20150,3700,SANCIÓN ,11756.65
20161,3816,SANCION DEFINITIVA,51923.3
20162,3820,SANCION DEFINITIVA,39916.46
20163,3828,SANCION ADMINISTRATIVA,19988.8
20164,3829,SANCION ,24400
20165,3830,SANCION ,71600
20167,3836,SANCION ,24366.43
20170,3887,SANCIÓN,19988.6
20172,3931,SANCIÓN,19988.6
20175,3948,SANCION,9360.76
20180,4002,SANCION ADMINISTRATIVA,19344
20184,4039,SANCION,101925.03
20185,4068,SANCION ADMINISTRATIVA,19344
20186,4071,SANCIÓN,18992.47
20188,4093,SANCION ADMINISTRATIVA,19344
20189,4099,SANCION ADMINISTRATIVA,19344
20194,4115,SANCION ,14199.06
20195,4115,SANCION ADMINIVA.,19344
20197,4117,SANCION ADVA,19344
20202,4141,SANCION ,24475.18
20205,4172,SANCION,469197.99
20207,4176,SANCION,6000
20211,4183,SANCION,275927.58
20215,4236,SANCIÓN 1,11829.47
20216,4236,SANCIÓN 2,19368
20217,4252,SANCIÓN ,67792.62
20218,4253,SANCIÓN,19344
20221,4272,SANCION ,15090.9
20222,4272,SANCION ADMINISTRATIVA,19344
20226,4312,SANCION,25183.78
20227,4323,SANCIÓN,270173.81
20230,4361,SANCION DEFINITIVA,77492.46
20231,4372,SANCION ,4056.04
20233,4418,SANCION,2450.88
20235,4480,SANCION,30489.84
20245,4523,SANCION,10874.37
20248,4558,SANCION ADMINISTRATIVA,19344
20249,4558,SANCION ,64716.49
20250,4560,SANCION,54342.67
20253,4599,SANCIÓN,19988.8
20254,4618,SANCION ADMINISTRATIVA,19988.8
20255,4628,0.2% CAPACITACIÓN ,-170.35
20256,4628,1.0% OBS,-851.74
20257,4628,PENALIZACIÓN ,615
20258,4637,SANCIÓN,911.02
20259,4639,SANCIÓN,51521.58
20260,4640,SANCIÓN,59078.97
20262,4642,SANCIÓN ,11217.83
20263,4643,SANCIÓN,3641.89
20267,4645,SANCIÓN,5132.78
20268,4647,SANCIÓN,1177.89
20269,4648,SANCIÓN,2466.01
20270,4650,SANCIÓN,20884.01
20271,4668,SANCIÓN,34019.79
20272,4671,SANCIÓN ,582.1
20273,4672,SANCIÓN,2526.52
20274,4673,SANCIÓN,1611.23
20275,4675,SANCIÓN,3493.64
20276,4677,SANCIÓN,6093.17
20278,4701,SANCION ,118836.83
20279,4704,SANCION ECONOMICA ,88734.59
20281,4706,SANCION ,36642.03
20282,4706,SANCION ADMINISTRATIVA,19344
20283,4709,sancion,50417.6
20284,4721,SANCIÓN,46435.79
20288,4724,SANCIÓN ,19344
20289,4731,SANCION,9979.17
20291,4764,SANCIÓN,81281.28
20292,4767,SANCIÓN,19344
20293,4773,SANCION,1263.18
20294,4774,SANCION,28090.28
20295,4775,SANCION,46313.57
20297,4806,SANCION,171668.11
20298,4815,SANCION,87544.85
20300,4824,SANCIÓN ,19344
20302,4841,SANCIÓN,177884.81
20304,4853,SANCIÓN,2016.56
20305,4854,SANCIÓN,18309.71
20306,4867,SANCIÓN,20114.9
20307,4877,SANCIÓN ENTREGA FISICA,15063.97
20308,4877,SANCION ADMINISTRATIVA,19344
20310,4886,SANCIÓN,41991.5
20313,4905,SANCION ,36320.8
20314,4907,SANCION ADMINISTRATIVA,19344
20319,4921,SANCIÓN,44781.86
20321,4939,SANCIÓN ,2295.41
20323,4940,SANCIÓN,4517.35
20324,4941,SANCIÓN,9401.85
20325,4950,SANCIÓN,19988.8
20326,4952,SANCIÓN ,20754.92
20327,4956,SANCIÓN,41550.22
20328,4961,SANCIÓN,14806.65
20332,4975,SANCIÓN,20992.25
20333,4975,SANCIÓN ADMINISTRATIVA,19344
20334,4978,SANCION,12132.62
20337,4988,SANCION ,140042.07
20338,4994,SANCION ADMINISTRATIVA,19344
20339,4996,SANCION ENTREGA TARDIA PROYECTO,3991.85
20340,4996,SANCION ADMINISTRATIVA,19344
20341,5003,SANCIÓN,8562.02
20342,5004,SANCIÓN,29048.69
20344,5009,SANCIÓN,12335.41
20345,5011,SANCION POR DESFACE EN ENTREGA FISICA,1360213.95
20348,5016,SANCIÓN,15263.34
20350,5017,SANCIÓN,33223.5
20351,5018,SANCIÓN,28637.96
20352,5032,SANCION DEFINITIVA,10073.99
