Id_Obra_Recurso,Id_Obra,Id_Recurso_Partida,Porcentaje_Aportacion,Importe_Autorizado,Observaciones,Movimiento,No_Registro_Obrasi,Numero_Oficio,Fecha_Oficio
80757,548,25,100,2224476.08,,INICIAL,NULL,S/N,20/12/2017 00:00
80758,549,95,100,1995519.27,,INICIAL,NULL,S/N,20/12/2017 00:00
80759,550,118,100,1391545.67,,INICIAL,NULL,S/N,20/12/2017 00:00
80760,551,25,100,544921.16,,INICIAL,NULL,,20/12/2017 00:00
80761,552,25,100,4481991.32,,INICIAL,NULL,S/N,20/12/2017 00:00
80762,553,95,100,1514090.1,,INICIAL,NULL,D/N,20/12/2017 00:00
80763,554,119,100,144933693.1,,INICIAL,NULL,S/N,20/12/2017 00:00
80764,555,89,100,75761.15,,INICIAL,NULL,S/N,20/12/2017 00:00
80765,556,89,100,59120.64,,INICIAL,NULL,S/N,20/12/2017 00:00
80766,557,48,100,756028.25,,INICIAL,NULL,,21/12/2017 00:00
80767,558,55,100,493210.57,,INICIAL,NULL,s/n,21/12/2017 00:00
80768,559,16,100,836274.57,,INICIAL,NULL,S/N,21/12/2017 00:00
80769,560,111,100,1323127.25,,INICIAL,NULL,s/n,21/12/2017 00:00
80771,245,35,100,474837.55,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80772,562,25,100,1413943.63,,INICIAL,NULL,s/n,21/12/2017 00:00
80774,564,27,100,1499994.54,,INICIAL,NULL,s/n,21/12/2017 00:00
80775,565,48,100,4022035.43,,INICIAL,NULL,s/n,22/12/2017 00:00
80777,567,32,100,587070.33,,INICIAL,NULL,s/n,22/12/2017 00:00
80778,568,48,100,1369879.9,,INICIAL,NULL,s/n,22/12/2017 00:00
80779,420,85,100,1081396.66,,AMPLIACION,NULL,S/N AMPLIACIOM,23/11/2017 00:00
80780,440,95,100,719630.48,,AMPLIACION,NULL,S/N AMPLIACION,23/11/2017 00:00
80781,403,77,100,240453.12,,AMPLIACION,NULL,S/N AMPLIACION,29/11/2017 00:00
80782,566,48,100,2797550.52,,INICIAL,NULL,S/N,02/01/2017 00:00
80783,569,30,100,874809,,INICIAL,NULL,S/N,27/12/2017 00:00
80784,401,18,100,338947.16,,AMPLIACION,NULL,S/N,23/11/2017 00:00
80785,262,51,100,141588.64,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80786,171,15,100,1148449.86,,AMPLIACION,NULL,AMPLIACION 2DA,02/01/2017 00:00
80787,293,58,100,79337.54,,AMPLIACION,NULL,S/N AMPLIACION,23/11/2017 00:00
80788,114,24,100,686316.98,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80789,261,50,100,141588.64,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80790,151,61,100,184000,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80791,350,25,100,1221895.71,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80792,151,38,100,60021.98,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
80793,308,61,100,6016316.62,,AMPLIACION,NULL,S/N AMPLIACION,23/11/2017 00:00
80794,364,25,100,247389.85,,AMPLIACION,NULL,S/N AMPLIACION,04/12/2017 00:00
80795,374,25,100,560699.53,,AMPLIACION,NULL,S/N AMPLIACION,23/11/2017 00:00
80796,359,25,100,508726.25,,AMPLIACION,NULL,S/N AMPLIACION,23/11/2017 00:00
80797,332,25,100,1888229.32,,AMPLIACION,NULL,S/N AMPLIACION,23/11/2017 00:00
80798,329,25,100,415884.53,,AMPLIACION,NULL,S/N AMPLIACION,23/11/2017 00:00
80799,184,25,100,1144309.21,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80800,318,25,100,477307.31,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80801,334,25,100,529520.86,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80802,191,25,100,545180.52,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80803,163,25,100,1498994.01,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80804,335,25,100,564127.5,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80805,352,25,100,947808.73,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80806,154,25,100,928189.79,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80807,136,25,100,2092429.38,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80808,570,10,50,500000,,INICIAL,NULL,S/N,19/01/2018 00:00
80809,570,31,50,500000,,INICIAL,NULL,S/N,19/01/2018 00:00
80810,132,25,100,664878.54,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80811,145,25,100,1089009.38,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80812,276,25,100,617481.3,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80813,273,25,100,713328.56,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80814,398,25,100,1154738.06,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80815,354,25,100,360229.27,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80816,353,25,100,391353.49,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80817,358,25,100,269465.49,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80818,330,25,100,585599.76,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80819,387,25,100,541922.92,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80820,351,25,100,1996699.65,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80821,402,61,100,360822.25,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80822,493,61,100,503430.78,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80823,270,25,100,293432.1,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80824,504,25,100,1285775.21,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80825,272,25,100,549840.35,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80826,234,25,100,64789.64,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80827,509,61,100,657752.69,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80828,328,25,100,1193184.81,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80829,406,25,100,486667.16,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80830,365,25,100,333013.53,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80831,508,25,100,923245.54,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80832,561,120,99.47,1250000,,INICIAL,NULL,,24/01/2018 00:00
80833,561,10,0.53,6591.99,,INICIAL,NULL,,24/01/2018 00:00
80834,411,83,60,237327,,AMPLIACION,NULL,S/N AMPLIACION,23/11/2017 00:00
80835,411,13,40,158218,,AMPLIACION,NULL,S/N AMPLIACION,23/11/2017 00:00
80836,438,99,100,1762715.55,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80837,502,38,100,130242.8,,INICIAL,NULL,S/N,02/01/2017 00:00
80838,238,12,100,29838.83,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
80839,545,117,100,1079500.02,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80840,546,25,100,9841214.16,,INICIAL,NULL,S/N,02/01/2017 00:00
80841,437,93,100,28881,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80842,452,25,100,840570.73,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80843,333,25,100,972280.97,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80844,185,25,100,41227.91,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80845,447,97,100,468299.87,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80846,146,25,100,451287.33,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80847,261,50,100,72438.33,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
80848,262,51,100,72438.33,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
80849,571,70,57.33,290882.25,,INICIAL,NULL,s/n,29/01/2018 00:00
80850,571,55,42.67,216528.2,,INICIAL,NULL,s/n,29/01/2018 00:00
80851,572,121,100,26976066.53,,INICIAL,NULL,s/n,29/01/2018 00:00
80852,573,25,100,3093654.41,,INICIAL,NULL,s/n,29/01/2018 00:00
80853,574,122,100,2739816.48,,INICIAL,NULL,s/n,29/01/2018 00:00
80854,575,61,100,9220312.73,,INICIAL,NULL,s/n,29/01/2018 00:00
80855,576,123,100,4431019.23,,INICIAL,NULL,S/N,29/01/2018 00:00
80856,577,124,100,1382279.43,,INICIAL,NULL,S/N,29/01/2018 00:00
80857,578,125,100,2786307.66,,INICIAL,NULL,S/N,29/01/2018 00:00
80858,579,126,100,2193446.89,,INICIAL,NULL,S/N,29/01/2018 00:00
80859,580,10,100,1545148.23,,INICIAL,NULL,S/N,29/01/2018 00:00
80860,581,127,100,7934566.08,,INICIAL,NULL,S/N,29/01/2018 00:00
80861,582,15,100,1449948.06,,INICIAL,NULL,S/N,29/01/2018 00:00
80862,583,31,100,1500692.53,,INICIAL,NULL,S/N,29/01/2018 00:00
80863,584,15,100,947669.91,,INICIAL,NULL,S/N,29/01/2018 00:00
80864,585,13,100,631957.47,,INICIAL,NULL,S/N,29/01/2018 00:00
80865,586,31,100,1150402.62,,INICIAL,NULL,S/N,29/01/2018 00:00
80866,587,31,100,1210693.47,,INICIAL,NULL,S/N,29/01/2018 00:00
80867,588,31,100,1367546.76,,INICIAL,NULL,S/N,29/01/2018 00:00
80868,589,84,100,999982.3,,INICIAL,NULL,S/N,29/01/2018 00:00
80869,590,128,100,1591964.04,,INICIAL,NULL,S/N,29/01/2018 00:00
80870,591,95,100,1415815.26,,INICIAL,NULL,S/N,29/01/2018 00:00
80871,592,86,100,266023.5,,INICIAL,NULL,S/N,29/01/2018 00:00
80872,593,125,100,1357977.21,,INICIAL,NULL,S/N,29/01/2018 00:00
80873,594,84,100,42268.03,,INICIAL,NULL,S/N,29/01/2018 00:00
80874,595,125,100,5359571.97,,INICIAL,NULL,S/N,29/01/2018 00:00
80875,596,115,100,10024629.62,,INICIAL,NULL,S/N,29/01/2018 00:00
80876,597,115,100,7523432.93,,INICIAL,NULL,S/N,29/01/2018 00:00
80877,598,115,100,12393661.2,,INICIAL,NULL,S/N,29/01/2018 00:00
80878,599,84,100,323426.82,,INICIAL,NULL,S/N,29/01/2018 00:00
80879,600,111,100,1483372.76,,INICIAL,NULL,S/N,29/01/2018 00:00
80880,601,111,100,1464882.89,,INICIAL,NULL,S/N,29/01/2018 00:00
80881,602,127,100,9447616.29,,INICIAL,NULL,S/N,29/01/2018 00:00
80882,603,25,100,618786.44,,INICIAL,NULL,S/N,29/01/2018 00:00
80883,604,25,100,1302188.88,,INICIAL,NULL,S/N,29/01/2018 00:00
80884,605,10,100,1550000.27,,INICIAL,NULL,S/N,29/01/2018 00:00
80885,481,97,100,591532.37,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80886,326,25,100,999983.34,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80887,155,61,100,910444.75,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80888,156,61,100,1254861.25,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80889,181,61,100,5197054.54,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80890,331,25,100,536342.51,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80891,325,61,100,5704639.88,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80892,505,25,100,659473.43,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80893,427,83,100,160000,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80894,606,129,100,5971825.65,,INICIAL,NULL,S/N,31/01/2018 00:00
80895,607,31,100,877931.48,,INICIAL,NULL,S/N,31/01/2018 00:00
80897,609,130,100,2466117.73,,INICIAL,NULL,S/N,31/01/2018 00:00
80899,611,10,100,90973.29,,INICIAL,NULL,S/N,31/01/2018 00:00
80900,612,95,100,2736472.56,,INICIAL,NULL,S/N,31/01/2018 00:00
80901,613,16,100,454035.79,,INICIAL,NULL,S/N,31/01/2018 00:00
80902,614,125,100,1719701.98,,INICIAL,NULL,S/N,31/01/2018 00:00
80903,491,25,100,366896.65,,AMPLIACION,NULL,S/N AMPLIACION,01/12/2017 00:00
80904,342,25,100,887814.48,,AMPLIACION,NULL,S/N MPLIACION,02/01/2017 00:00
80905,615,131,100,1359046.08,,INICIAL,NULL,S/N,06/02/2018 00:00
80906,616,132,100,808659.39,,INICIAL,NULL,S/N,06/02/2018 00:00
80907,617,84,100,266657.53,,INICIAL,NULL,S/N,06/02/2018 00:00
80908,618,86,100,120594.54,,INICIAL,NULL,S/N,06/02/2018 00:00
80909,619,86,100,25617.26,,INICIAL,NULL,S/N,06/02/2018 00:00
80910,620,84,100,231874,,INICIAL,NULL,S/N,06/02/2018 00:00
80911,621,10,100,1299713.93,,INICIAL,NULL,S/N,06/02/2018 00:00
80912,622,125,100,1532719.01,,INICIAL,NULL,S/N,06/02/2018 00:00
80913,623,16,100,1501316,,INICIAL,NULL,S/N,06/02/2018 00:00
80914,624,55,100,608434.33,,INICIAL,NULL,S/N,06/02/2018 00:00
80915,625,125,100,1428300.81,,INICIAL,NULL,S/N,06/02/2018 00:00
80916,626,31,100,1054554.47,,INICIAL,NULL,S/N,06/02/2018 00:00
80917,627,127,100,11819268.42,,INICIAL,NULL,S/N,06/02/2018 00:00
80918,628,113,100,799999.75,,INICIAL,NULL,S/N,06/02/2018 00:00
80919,629,7,100,262376.8,,INICIAL,NULL,S/N,06/02/2018 00:00
80920,630,133,100,750000,,INICIAL,NULL,S/N,06/02/2018 00:00
80921,631,16,100,163397.98,,INICIAL,NULL,S/N,06/02/2018 00:00
80922,632,133,100,1510428.97,,INICIAL,NULL,S/N,06/02/2018 00:00
80923,633,86,100,80106.39,,INICIAL,NULL,S/N,06/02/2018 00:00
80924,634,84,100,72860.2,,INICIAL,NULL,S/N,06/02/2018 00:00
80925,635,84,100,65001.33,,INICIAL,NULL,S/N,06/02/2018 00:00
80926,439,103,100,265689.79,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80927,636,43,100,242556,,INICIAL,NULL,S/N,09/02/2018 00:00
80928,637,95,100,4404504.22,,INICIAL,NULL,S/N,09/02/2018 00:00
80929,638,55,100,160814.19,,INICIAL,NULL,S/N,09/02/2018 00:00
80930,639,95,100,4288386.8,,INICIAL,NULL,S/N,09/02/2018 00:00
80931,640,84,100,589524.34,,INICIAL,NULL,S/N,09/02/2018 00:00
80932,641,86,100,941745.77,,INICIAL,NULL,S/N,09/02/2018 00:00
80933,642,86,100,170958.17,,INICIAL,NULL,S/N,09/02/2018 00:00
80934,643,89,100,145952.45,,INICIAL,NULL,S/N,09/02/2018 00:00
80935,644,24,100,800000,,INICIAL,NULL,S/N,09/02/2018 00:00
80936,645,13,100,1316587.76,,INICIAL,NULL,S/N,09/02/2018 00:00
80937,646,134,100,1193643.74,,INICIAL,NULL,S/N,09/02/2018 00:00
80938,647,31,100,1398946.64,,INICIAL,NULL,S/N,09/02/2018 00:00
80939,648,31,100,1268881.65,,INICIAL,NULL,S/N,09/02/2018 00:00
80940,649,31,100,1069801.4,,INICIAL,NULL,S/N,09/02/2018 00:00
80941,650,95,100,1376075.61,,INICIAL,NULL,S/N,12/02/2018 00:00
80942,651,16,100,60690.67,,INICIAL,NULL,S/N,12/02/2018 00:00
80943,652,95,100,4004346.49,,INICIAL,NULL,S/N,12/02/2018 00:00
80944,653,95,100,5343043.37,,INICIAL,NULL,S/N,12/02/2018 00:00
80945,654,135,100,799998.93,,INICIAL,NULL,S/N,12/02/2018 00:00
80946,655,55,100,650000,,INICIAL,NULL,S/N,12/02/2018 00:00
80947,656,84,100,620477.39,,INICIAL,NULL,S/N,12/02/2018 00:00
80948,657,103,100,1000000,,INICIAL,NULL,s/n,14/02/2018 00:00
80949,658,84,100,499993.01,,INICIAL,NULL,S/N,21/02/2018 00:00
80951,405,79,100,96307.49,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80952,443,136,100,899857.73,,AMPLIACION,NULL,S/N AMPLIACION,02/02/2017 00:00
80953,610,129,100,2269697.99,,INICIAL,NULL,S/N,31/01/2018 00:00
80954,93,7,100,300294.35,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80955,320,63,100,64567.51,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80956,479,103,100,470000,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80957,659,125,100,1357977.21,,INICIAL,NULL,s/n,01/03/2018 00:00
80958,292,106,100,2855855.27,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
80959,341,106,100,1714402.56,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
80960,179,1,100,220427.05,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80961,660,111,100,1464882.89,,INICIAL,NULL,s/n,06/03/2018 00:00
80962,661,111,100,1477209.47,,INICIAL,NULL,s/n,06/03/2018 00:00
80963,662,84,100,315564.07,,INICIAL,NULL,s/n,06/03/2018 00:00
80964,663,13,100,1549998.24,,INICIAL,NULL,s/n,06/03/2018 00:00
80965,664,126,100,2118573.62,,INICIAL,NULL,s/n,06/03/2018 00:00
80966,665,10,100,1498704.92,,INICIAL,NULL,s/n,06/03/2018 00:00
80967,666,137,100,149335.85,,INICIAL,NULL,S/N,12/03/2018 00:00
80968,667,138,100,2348708.94,,INICIAL,NULL,S/N,14/03/2018 00:00
80969,147,25,100,10082.51,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80970,391,71,100,649999.85,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2018 00:00
80971,519,7,100,114019.17,,INICIAL,NULL,S/N,02/01/2017 00:00
80972,514,7,100,273771.89,,INICIAL,NULL,S/N,02/01/2017 00:00
80973,521,7,100,217137.75,,INICIAL,NULL,S/N,02/01/2017 00:00
80974,511,84,100,363698.79,,INICIAL,NULL,S/N,02/01/2017 00:00
80975,513,7,100,237855.98,,INICIAL,NULL,S/N,02/01/2017 00:00
80977,516,7,100,483897.73,,INICIAL,NULL,S/N,02/01/2017 00:00
80978,515,7,100,211551.24,,INICIAL,NULL,S/N,02/01/2017 00:00
80979,93,7,100,110265.32,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
80980,409,81,100,399490.49,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80981,432,89,100,56691.99,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80982,337,41,100,45833.02,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80983,369,11,100,157188.11,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80984,181,89,100,183603.35,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
80986,295,8,100,591659.14,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80987,336,140,100,575174.04,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80988,238,12,100,773977.02,,AMPLIACION,NULL,S/N,02/01/2017 00:00
80989,669,137,100,190663.66,,INICIAL,NULL,,20/04/2018 00:00
80990,670,137,100,1569591.41,,INICIAL,NULL,,20/04/2018 00:00
80991,668,139,100,179044.84,,INICIAL,NULL,,16/04/2018 00:00
80992,608,95,100,1026975.62,,INICIAL,NULL,S/N,23/04/2018 00:00
80993,671,115,100,17590724.95,,INICIAL,NULL,S/N,30/04/2018 00:00
80994,672,1,100,7822624.45,,INICIAL,NULL,S/N,04/05/2018 00:00
80995,673,1,100,7584234.01,,INICIAL,NULL,S/N,04/05/2018 00:00
80996,674,1,100,25558447.98,,INICIAL,NULL,S/N,04/05/2018 00:00
80997,30,13,100,2000000,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80998,117,12,100,478966.19,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
80999,408,141,100,103849.05,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81000,391,71,100,105577.64,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
81001,495,95,100,127782,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81003,482,95,100,415423.51,,AMPLIACION,NULL,S/N AMPLIACIÓN,20/03/2018 00:00
81004,548,25,100,334185.5,,AMPLIACION,NULL,S/N AMPLIACIÓN,23/04/2018 00:00
81005,604,25,100,164836.93,,AMPLIACION,NULL,S/N AMPLIACIÓN,23/04/2018 00:00
81006,644,24,100,189239.85,,AMPLIACION,NULL,S/NAMPLIACION,02/01/2017 00:00
81007,172,13,100,1490429.83,,AMPLIACION,NULL,S/N 2DA AMPLIACION,01/02/2017 00:00
81008,186,125,100,77638.17,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
81009,576,123,100,668980.77,,AMPLIACION,NULL,S/N AMPLIACIÓN,14/05/2018 00:00
81010,658,84,100,145354.43,,AMPLIACION,NULL,S/N,04/05/2018 00:00
81011,675,124,100,1382279.43,,INICIAL,NULL,,20/06/2018 00:00
81012,666,137,100,193256.98,,AMPLIACION,NULL,S/N AMPLIACION,02/03/2018 00:00
81013,653,95,100,728328.5,,AMPLIACION,NULL,S/N AMPLIACION,21/05/2018 00:00
81014,669,137,100,158209.63,,AMPLIACION,NULL,S/N AMPLACION,02/01/2017 00:00
81015,590,128,100,304247.84,,AMPLIACION,NULL,S/N AMPLIACIÓN,02/01/2018 00:00
81016,5,3,100,3826085.26,,AMPLIACION,NULL,S/N AMPLIACIÓN,10/10/2017 00:00
81017,664,126,100,380000,,AMPLIACION,NULL,S/N AMPLIACIÓN,02/01/2017 00:00
81018,591,95,100,530651,,AMPLIACION,NULL,S/N AMPLIACIÓN,11/05/2018 00:00
81019,530,61,100,199109.63,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81020,552,25,100,200149.2,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81021,426,87,100,275991.97,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81022,205,10,100,4498924.3,,AMPLIACION,NULL,S/N 2DA AMPLIACION,02/01/2017 00:00
81023,107,11,100,59650.58,,AMPLIACION,NULL,S/N AMPLIACIÓN,29/01/2018 00:00
81024,432,89,100,174429.32,,AMPLIACION,NULL,S/N 2DA AMPLICION,22/01/2018 00:00
81025,522,61,100,385488.35,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81026,642,86,100,74881.25,,AMPLIACION,NULL,S/N AMPLIACIÓN,06/02/2018 00:00
81027,553,95,100,179303.83,,AMPLIACION,NULL,S/N AMPLIACIÓN,24/05/2018 00:00
81029,525,95,100,373630.15,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81030,615,131,100,309535.7,,AMPLIACION,NULL,S/N AMPLIACION,19/08/2018 00:00
81031,640,84,100,136781.11,,AMPLIACION,NULL,S/N AMPLIACION,19/08/2018 00:00
81033,276,25,100,101152.82,,AMPLIACION,NULL,S/N 2DA AMPLIACION,19/08/2018 00:00
81035,546,25,100,752457.04,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81037,654,135,100,324999.06,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81038,575,61,100,1814858.81,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81039,652,95,100,680281.06,,AMPLIACION,NULL,S/N AMPLIACIÓN,04/09/2018 00:00
81040,572,121,100,5223933.47,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81041,628,113,100,99959.93,,AMPLIACION,NULL,S/N AMPLIACIÓN,21/09/2018 00:00
81042,676,10,100,1638.18,,INICIAL,NULL,S/N,30/09/2018 00:00
81043,677,10,100,6976.38,,INICIAL,NULL,S/N,02/10/2018 00:00
81044,678,13,100,41357.2,,INICIAL,NULL,S/N ESCALATORIA,02/10/2018 00:00
81045,30,13,100,94942.81,,AMPLIACION,NULL,S/N AMPLIACION 2DA,09/10/2018 00:00
81046,172,13,100,1700385,,AMPLIACION,NULL,S/N 3ER AMPLIACION,14/10/2018 00:00
81047,609,130,100,591166.93,,AMPLIACION,NULL,S/N AMPLIACION,14/10/2018 00:00
81048,629,7,100,292027.3,,AMPLIACION,NULL,S/N AMPLIACION,15/10/2018 00:00
81049,670,137,100,930408.59,,AMPLIACION,NULL,S/N AMPLIACION,22/10/2018 00:00
81050,679,8,100,6093.92,,INICIAL,NULL,S/N ESCALATORIA,26/10/2018 00:00
81052,421,10,100,3206922.69,,AMPLIACION,NULL,S/N AMPLIACION,02/01/2017 00:00
81053,681,25,100,54557.96,,INICIAL,NULL,S/N ESCALATORIA,28/10/2018 00:00
81054,682,25,100,25059.96,,INICIAL,NULL,S/N ESCALATORIA,28/10/2018 00:00
81055,680,95,100,197310.84,,INICIAL,NULL,S/N ESCALATORIA,28/10/2018 00:00
81056,575,142,100,819295.16,,AMPLIACION,NULL,S/N AMPLIACION 2DA,07/11/2018 00:00
81057,172,13,100,183617.78,,AMPLIACION,NULL,S/N AMPLIACION 4TA,16/11/2018 00:00
81058,235,25,100,786206.53,,AMPLIACION,NULL,S/N AMPLIACION,16/11/2018 00:00
81059,575,61,100,1999996.34,,AMPLIACION,NULL,S/N AMPLIACION 3RA,30/11/2018 00:00
81061,683,106,100,7242.75,,INICIAL,NULL,S/N,29/01/2019 00:00
81062,684,8,100,14114.22,,INICIAL,NULL,S/N,29/01/2019 00:00
81063,685,106,100,67762.49,,INICIAL,NULL,S/N,29/01/2019 00:00
