Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion
70182,168,1,1812450,12/06/2017 00:00,21/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",11/06/2018 00:00,
70183,168,2,1812449,12/06/2017 00:00,21/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",11/06/2018 00:00,
70186,170,1,4197-00402-5,22/05/2017 00:00,07/06/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",21/05/2018 00:00,
70187,170,2,4197-00406-3,22/05/2017 00:00,07/06/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",21/05/2018 00:00,
70188,171,1,2100571,26/05/2017 00:00,12/06/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",25/05/2018 00:00,
70189,171,2,2100575,26/05/2017 00:00,12/06/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",25/05/2018 00:00,
70190,172,1,1806410,24/05/2017 00:00,02/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",23/05/2018 00:00,
70191,172,2,1806415,24/05/2017 00:00,02/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",23/05/2018 00:00,
70192,173,1,1808290,01/06/2017 00:00,08/06/2017 00:00,FIANZAS MONTERREY,31/05/2018 00:00,
70193,173,2,1808291,01/06/2017 00:00,08/06/2017 00:00,FIANZAS MONTERREY,31/05/2018 00:00,
70194,174,1,III-50196-RC,26/05/2017 00:00,05/06/2017 00:00,FIANZAS ATLAS,05/07/2017 00:00,
70195,174,2,III-501961-RC,26/05/2017 00:00,05/06/2017 00:00,FIANZAS ATLAS,25/05/2018 00:00,
70196,175,1,1812518,19/06/2017 00:00,23/06/2017 00:00,ACE FIANZAS MONTERREY,18/06/2018 00:00,
70197,175,2,1812516,16/06/2017 00:00,23/06/2017 00:00,ACE FIANZAS MONTERREY,15/06/2018 00:00,
70198,176,1,745177,05/07/2017 00:00,16/06/2017 00:00,FIANZAS DORAMA,13/06/2017 00:00,
70199,176,2,745182,22/05/2017 00:00,16/06/2017 00:00,FIANZAS DORAMA,21/05/2018 00:00,
70200,177,1,1805533,24/05/2017 00:00,02/06/2017 00:00,FIANZAS MONTERREY,24/05/2018 00:00,
70201,177,2,1805535,24/05/2017 00:00,02/06/2017 00:00,FINAZAS MONTERREY,23/05/2018 00:00,
70202,141,1,1807039,22/05/2017 00:00,05/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",21/05/2018 00:00,
70203,141,2,1807038,22/05/2017 00:00,05/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",21/05/2018 00:00,
70204,178,2,1808940,01/06/2017 00:00,09/06/2017 00:00,ACE FIANZAS MONTERREY,31/05/2018 00:00,
70205,179,1,2102240,12/06/2017 00:00,21/06/2017 00:00,AFIANZADORA SOFIMEX,06/07/2017 00:00,
70206,179,2,2102257,12/06/2017 00:00,21/06/2017 00:00,AFIANZADORA SOFIMEX,06/07/2017 00:00,
70207,180,1,1857557-0000,05/06/2017 00:00,12/06/2017 00:00,LIBERTY FIANZAS,04/06/2018 00:00,
70208,180,2,1857558-0000,05/06/2017 00:00,12/06/2017 00:00,LIBERTY FIANZAS,04/06/2018 00:00,
70209,181,1,738930,12/05/2017 00:00,22/05/2017 00:00,DORAMA,11/05/2018 00:00,
70210,181,2,738935,12/05/2017 00:00,22/05/2017 00:00,DORAMA,11/05/2018 00:00,
70211,182,2,17A21353,23/06/2017 00:00,03/07/2017 00:00,"FIANZAS DORAMA, S.A.",22/06/2018 00:00,
70212,182,1,17A21351,23/06/2017 00:00,03/07/2017 00:00,"FIANZAS DORAMA, S.A.",22/06/2018 00:00,
70213,183,1,17A21225,22/06/2017 00:00,29/06/2017 00:00,"FIANZAS  DORAMA, S.A.",21/06/2018 00:00,
70214,183,2,17A21223,22/06/2017 00:00,29/06/2017 00:00,"FIANZAS DORAMA, S.A.",21/06/2018 00:00,
70215,184,1,4197-00418-4,15/06/2017 00:00,23/06/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",14/06/2018 00:00,
70216,184,2,4197-00419-5,15/06/2017 00:00,23/06/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",14/06/2018 00:00,
70217,185,1,14A18123,22/05/2017 00:00,07/06/2017 00:00," FIANZAS DORAMA, S.A.",21/05/2018 00:00,
70218,185,2,17A18117,22/05/2017 00:00,07/06/2017 00:00," FIANZAS DORAMA, S.A.",21/05/2018 00:00,
70219,186,1,2106261,23/06/2017 00:00,30/06/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/06/2018 00:00,
70220,186,2,2106267,23/06/2017 00:00,30/06/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/06/2018 00:00,
70221,187,1,1813269,22/06/2017 00:00,30/06/2017 00:00," ACE FIANZAS MONTERREY, S.A.",21/06/2018 00:00,
70222,187,2,1813276,22/06/2017 00:00,30/06/2017 00:00," ACE FIANZAS MONTERREY, S.A.",21/06/2018 00:00,
70223,169,1,III-501906-RC,01/06/2017 00:00,07/06/2017 00:00,FIANZAS ATLAS,31/05/2018 00:00,
70224,169,2,III-501907-RC,01/06/2017 00:00,07/06/2017 00:00,FIANZAS ATLAS,31/05/2018 00:00,
70225,188,2,1854877,05/06/2017 00:00,13/07/2017 00:00,LIBERTY AFIANZADORA,04/06/2018 00:00,
70226,188,1,1854876,05/06/2017 00:00,13/06/2017 00:00,LIBERTY AFIANZADORA,04/06/2018 00:00,
70227,189,1,III-502456-RC,15/06/2017 00:00,23/06/2017 00:00,FIANZAS ATLAS,14/06/2018 00:00,
70228,189,2,III-502457-RC,15/06/2017 00:00,23/06/2017 00:00,FIANZAS ATLAS,14/06/2018 00:00,
70229,190,1,4197-00404-1,26/05/2017 00:00,07/06/2017 00:00,ASERTA,25/05/2018 00:00,
70230,190,2,4197-00405-0,26/05/2017 00:00,07/06/2017 00:00,ASERTA,26/05/2018 00:00,
70231,191,1,III-501903-RC,26/05/2017 00:00,05/06/2017 00:00,"FIANZAS ATLAS, S.A. ",25/05/2018 00:00,
70232,192,1,7385,29/06/2017 00:00,06/07/2017 00:00,ZURICH FIANZAS MEXICO S.A DE C.V.,28/06/2018 00:00,
70233,192,2,7384,29/06/2017 00:00,06/07/2017 00:00,ZURICH FIANZAS MEXICO S.A DE C.V.,28/06/2019 00:00,
70234,191,2,III-501904-RC,26/05/2017 00:00,05/06/2017 00:00,"FIANZAS ATLAS, S.A. ",25/05/2018 00:00,
70235,193,1,1808735,23/05/2017 00:00,08/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/05/2018 00:00,
70236,193,2,1808737,23/05/2017 00:00,17/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",22/05/2018 00:00,
70237,194,1,1808031,01/06/2017 00:00,12/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",01/06/2018 00:00,
70238,194,2,1808033,01/06/2017 00:00,12/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",01/06/2018 00:00,
70239,195,1,4197-00413-9,06/06/2017 00:00,09/06/2017 00:00,AFIANZADORA ASERTA S.A. DE C.V. GRUPO FINANCIERO ASERTA,05/06/2018 00:00,
70240,195,2,4197-00414-0,06/06/2017 00:00,09/06/2017 00:00,"AFIANZADORA ASERTA S.A. DE C.V, GRUPO FINANCIERO ASERTA",05/06/2018 00:00,
70241,196,1,745986,12/06/2017 00:00,19/06/2017 00:00,"FIANZAS DOROMA, S.A. ",11/06/2018 00:00,
70242,196,2,745989,12/06/2017 00:00,19/06/2017 00:00,"FIANZAS DORAMA, S.A. ",11/06/2018 00:00,
70243,197,1,1842962-0000,09/06/2017 00:00,19/06/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V. ",08/06/2018 00:00,
70244,197,2,1842961-0000,09/06/2017 00:00,19/06/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V. ",08/06/2018 00:00,
70245,198,1,1812463,13/06/2017 00:00,23/06/2017 00:00,"ACE FIANZAS MONTERRY, S.A ",12/06/2018 00:00,
70246,198,2,1812464,13/06/2017 00:00,23/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",12/06/2018 00:00,
70247,199,1,2105698,21/06/2017 00:00,30/06/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",20/06/2018 00:00,
70248,199,2,2105700,21/06/2017 00:00,30/06/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",20/06/2018 00:00,
70249,200,1,1814133,26/06/2017 00:00,30/06/2017 00:00,FIANZAS MONTERREY,25/06/2018 00:00,
70250,200,2,1814136,26/06/2017 00:00,30/06/2017 00:00,FIANZAS MONTERREY,25/06/2018 00:00,
70251,201,1,1814133,26/06/2017 00:00,30/06/2017 00:00,FIANZAS MONTERREY,25/06/2018 00:00,
70252,201,2,1814136,26/06/2017 00:00,30/06/2017 00:00,FIANZAS MONTERREY,25/06/2018 00:00,
70253,202,2,BKY-0004-0000020,22/06/2017 00:00,29/06/2017 00:00,BERKLEY MEXICO FIANZAS,21/06/2018 00:00,
70254,203,1,1815049,23/06/2017 00:00,04/07/2017 00:00,ACE FIANZAS MONTERREY,22/06/2018 00:00,
70255,203,2,1815051,23/06/2017 00:00,04/07/2017 00:00,ACE FIANZAS MONTERREY,22/06/2018 00:00,
70256,204,1,1807960,22/05/2017 00:00,13/06/2017 00:00,ACE FIANZAS MONTERREY,21/05/2018 00:00,
70257,204,2,1807961,22/05/2017 00:00,13/06/2017 00:00,ACE FIANZAS MONTERREY,21/05/2018 00:00,
70258,205,1,17A22616,29/06/2017 00:00,07/07/2017 00:00,DORAMA,28/06/2018 00:00,
70259,205,2,17A22617,29/06/2017 00:00,07/07/2017 00:00,DORAMA,28/06/2018 00:00,
70260,207,1,3915-03672-0,02/05/2017 00:00,07/05/2017 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V., GRUPO FINANCIERO ASERTA",01/05/2018 00:00,
70261,207,2,3915-03664-5,02/05/2017 00:00,07/05/2017 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V., GRUPO FINANCIERO ASERTA",01/05/2018 00:00,
70262,208,1,1862064,21/06/2017 00:00,30/06/2017 00:00,LIBERTY FIANZAS,20/06/2018 00:00,
70263,208,2,1862063,21/06/2017 00:00,30/06/2017 00:00,LIBERTY FIANZAS,20/06/2018 00:00,
70264,209,1,1816984,29/06/2017 00:00,07/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",28/06/2018 00:00,
70265,209,2,1816979,29/06/2017 00:00,07/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",28/06/2018 00:00,
70266,210,1,2107520,29/06/2017 00:00,10/07/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",28/06/2018 00:00,
70267,210,2,2107536,29/06/2017 00:00,10/07/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/06/2018 00:00,
70268,211,1,BKY-0007-0000132,10/07/2017 00:00,17/07/2017 00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",09/07/2018 00:00,
70269,211,2,BKY-0007-0000133,10/07/2017 00:00,17/07/2017 00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",09/07/2018 00:00,
70270,98,2,4197-00379-0,01/07/2017 00:00,10/07/2017 00:00," AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,1
70271,81,2,4197-00381-9,01/07/2017 00:00,10/07/2017 00:00," AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,2
70272,212,1,1815944,29/06/2017 00:00,07/07/2017 00:00,ACE FIANZAS MONTERREY,28/07/2018 00:00,
70273,212,2,1815943,29/06/2017 00:00,07/07/2017 00:00,ACE FIANZAS MONTERREY,28/06/2018 00:00,
70274,213,1,1817337,29/06/2017 00:00,07/07/2017 00:00,FIANZAS MONTERREY,28/06/2018 00:00,
70275,213,2,1817322,29/06/2017 00:00,07/07/2017 00:00,FIANZAS MONTERREY,28/06/2018 00:00,
70276,214,1,2109338,07/07/2017 00:00,13/07/2017 00:00,AFIANZADORA SOFIMEX,06/07/2018 00:00,
70277,214,2,2109351,07/07/2017 00:00,13/07/2017 00:00,AFINAZADORA SOFIMEX,06/07/2018 00:00,
70278,215,2,III-502699-RC,16/06/2017 00:00,26/06/2017 00:00,FIANZAS ATLAS S.A.,15/06/2018 00:00,
70279,216,2,III-502699-RC,16/06/2017 00:00,26/06/2017 00:00,FIANZAS ATLAS S.A.,15/06/2018 00:00,
70280,217,2,III-502699-RC,16/06/2017 00:00,26/06/2017 00:00,FIANZAS ATLAS S.A.,15/06/2018 00:00,
70281,218,1,1818257,30/06/2017 00:00,07/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",01/07/2018 00:00,
70282,218,2,1818265,30/06/2017 00:00,07/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",01/07/2018 00:00,
70283,219,2,2107562,29/06/2017 00:00,07/07/2017 00:00,AFIANZADORA SOFIMEX S.A.,28/06/2018 00:00,
70284,219,1,2107555,29/06/2017 00:00,07/07/2017 00:00,AFIANZADORA SOFIMEX S.A.,28/06/2018 00:00,
70285,220,2,4197-00436-0,10/07/2017 00:00,19/07/2017 00:00,ASERTA AFIANZADORA,09/07/2018 00:00,
70286,221,1,1820229,14/07/2017 00:00,21/07/2017 00:00,FIANZAS MONTERREY,13/07/2018 00:00,
70287,221,2,1820233,14/07/2017 00:00,21/07/2017 00:00,FIANZAS MONTERREY,13/07/2018 00:00,
70288,224,1,1819590,12/07/2017 00:00,20/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",11/07/2018 00:00,
70289,224,2,1819593,12/07/2017 00:00,20/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",11/07/2018 00:00,
70290,225,1,2110218,07/07/2017 00:00,18/07/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",06/07/2018 00:00,
70291,225,2,2110220,07/07/2017 00:00,18/07/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",06/07/2018 00:00,
70292,226,1,2108081,29/06/2017 00:00,07/07/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",28/06/2018 00:00,
70293,226,2,2108090,29/06/2017 00:00,07/07/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",28/07/2017 00:00,
70294,227,2,1819320,17/07/2017 00:00,19/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",16/07/2018 00:00,
70295,227,1,1819317,17/07/2017 00:00,19/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",16/07/2018 00:00,
70296,228,1,III-503102-RC,29/06/2017 00:00,05/07/2017 00:00,FIANZAS ATLAS,28/06/2018 00:00,
70297,228,2,III-503104-RC,29/06/2017 00:00,05/07/2017 00:00,FIANZAS ATLAS,28/06/2018 00:00,
70298,229,1,III-503102-RC,29/06/2017 00:00,05/07/2017 00:00,FIANZAS ATLAS,28/06/2018 00:00,
70299,229,2,III-503104-RC,29/06/2017 00:00,05/07/2017 00:00,FIANZAS ATLAS,28/06/2018 00:00,
70300,231,1,1817739,30/06/2017 00:00,07/07/2017 00:00,FIANZAS MONTERREY,29/06/2018 00:00,
70301,231,2,1817740,30/06/2017 00:00,07/07/2017 00:00,FIANZAS MONTERREY,29/06/2018 00:00,
70302,233,1,419700424-7,23/06/2017 00:00,03/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V. ",22/06/2018 00:00,
70303,233,2,4197-00425-8,23/06/2017 00:00,03/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V. ",22/06/2018 00:00,
70304,234,1,1862052-0000,16/06/2017 00:00,01/08/2017 00:00,LIBERTY FIANZAS,15/06/2018 00:00,
70305,234,2,1862053-0000,16/06/2017 00:00,04/07/2017 00:00,LIBERTY FIANZAS,15/06/2018 00:00,
70306,235,1,BKY-0007-0000170,10/07/2017 00:00,20/07/2017 00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V. ",11/07/2018 00:00,
70307,235,2,BKY-0007-0000171,10/07/2017 00:00,20/07/2017 00:00,"BERKELY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",11/07/2018 00:00,
70308,236,2,3449-00768-5,29/06/2017 00:00,07/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V. GRUPO FINANCIERO ASERTA",28/06/2018 00:00,
70309,237,1,1863307-0000,18/07/2017 00:00,24/08/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",17/07/2018 00:00,
70310,237,2,1863308-0000,18/07/2017 00:00,24/07/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",17/07/2018 00:00,
70311,106,2,17A14471,01/07/2017 00:00,10/07/2017 00:00,DORAMA,30/06/2018 00:00,3
70312,240,1,1819584,10/07/2017 00:00,20/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",09/07/2018 00:00,
70313,240,2,1819586,10/07/2017 00:00,20/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",09/07/2018 00:00,
70314,241,2,17A23836,10/07/2017 00:00,19/07/2017 00:00,"FIANZAS DORAMA, S.A.",09/07/2018 00:00,
70315,108,1,1823703,01/07/2017 00:00,10/07/2017 00:00,ACE FIANZAS MONTERREY,30/06/2018 00:00,4
70316,108,2,1804420,01/07/2017 00:00,10/07/2017 00:00,ACE FIANZAS MONTERREY,30/06/2018 00:00,4
70317,100,2,3344-00223-5,01/07/2017 00:00,10/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,5
70318,94,2,3344-00222-0,01/07/2017 00:00,10/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,6
70319,103,2,170002AM,01/07/2017 00:00,10/07/2017 00:00,"FIANZAS DORAMA, S.A.",30/06/2018 00:00,7
70320,92,2,4197-00383-5,01/07/2017 00:00,10/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,8
70321,99,2,4197-00382-0,01/07/2017 00:00,10/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,9
70322,242,1,7434,30/06/2017 00:00,07/07/2017 00:00,ZURICH FIANZAS,29/06/2018 00:00,
70323,242,2,7437,30/06/2017 00:00,07/07/2017 00:00,ZURICH FIANZAS,29/06/2018 00:00,
70324,243,1,BKY-0016-0000191,14/07/2017 00:00,24/07/2017 00:00,BERKLEY FIANZAS,13/07/2018 00:00,
70325,243,2,BKY-0016-0000194,14/07/2017 00:00,24/07/2017 00:00,BERKLEY FIANZAS,13/07/2018 00:00,
70326,244,1,1821962,21/07/2017 00:00,28/07/2017 00:00,FIANZAS MONTERREY,20/07/2018 00:00,
70327,244,2,1821963,21/07/2017 00:00,28/07/2017 00:00,FIANZAS MONTERREY,20/07/2018 00:00,
70328,245,2,4197-00448-1,24/07/2017 00:00,02/08/2017 00:00,ASERTA AFIANZADORA,23/07/2018 00:00,
70329,245,1,4197-00449-0,24/07/2017 00:00,02/08/2017 00:00,ASERTA AFIANZADORA,23/07/2018 00:00,
70330,246,1,1863191-0000,10/07/2017 00:00,18/07/2017 00:00,LIBERTY FIANZAS,09/07/2018 00:00,
70331,246,2,1863192-0000,10/07/2017 00:00,18/07/2017 00:00,LIBERTY FIANZAS,09/07/2018 00:00,
70332,247,1,1862090-0000,07/07/2017 00:00,17/07/2017 00:00,"LIBERTY FIANZAS, S.A. de C.V.",06/07/2018 00:00,
70333,247,2,1863184-0000,07/07/2017 00:00,17/07/2017 00:00,"LIBERTY, FIANZAS, S.A. de C.V.",06/07/2018 00:00,
70334,248,1,17A26419,14/07/2017 00:00,24/07/2017 00:00,"FIANZAS DORAMA, S.A.",13/07/2018 00:00,
70335,248,2,17A26420,14/07/2017 00:00,24/07/2017 00:00,"FIANZAS DORAMA, S.A.",14/07/2018 00:00,
70336,249,1,1874285-0000,21/07/2017 00:00,31/07/2017 00:00,"LIBERTY FIANZAS, S.A. de C.V.",20/07/2018 00:00,
70337,249,2,1874286-0000,21/07/2017 00:00,31/07/2017 00:00,"LIBERTY FIANZAS, S.A. de C.V.",20/07/2018 00:00,
70338,250,1,4197-00442-1,21/07/2017 00:00,28/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",20/07/2018 00:00,
70339,250,2,4197-00443-6,21/07/2017 00:00,28/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",20/07/2018 00:00,
70340,251,1,1862076-0000,10/07/2017 00:00,20/07/2017 00:00,LIBERTY FIANZAS,09/08/2018 00:00,
70341,251,2,1862075-0000,10/07/2017 00:00,20/07/2017 00:00,LIBERTY FIANZAS,09/07/2018 00:00,
70342,252,1,1812934-0000,24/07/2017 00:00,02/08/2017 00:00,LIBERTY FIANZAS,01/08/2018 00:00,
70343,252,2,1812940-0000,24/07/2017 00:00,02/08/2017 00:00,LIBERTY FIANZAS,01/08/2018 00:00,
70344,254,2,2115763,26/07/2017 00:00,04/08/2017 00:00,AFIANZADORA SOFIMEX S.A. DE C.V. ,25/07/2018 00:00,
70345,254,1,2115758,26/07/2017 00:00,04/08/2017 00:00,AFIANZADORA SOFIMEX S.A. ,25/07/2018 00:00,
70346,255,1,1822546,21/07/2017 00:00,31/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",20/07/2018 00:00,
70347,255,2,1822550,21/07/2017 00:00,31/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",20/07/2018 00:00,
70348,256,1,17A26448,26/07/2017 00:00,03/08/2017 00:00,DORAMA,25/07/2018 00:00,
70349,256,2,17A26449,26/07/2017 00:00,03/08/2017 00:00,DORAMA,25/07/2018 00:00,
70350,257,1,1874392-0000,26/07/2017 00:00,04/08/2017 00:00,"LIBERTY FIANZAS, S.A. de C.V.",25/07/2018 00:00,
70351,257,2,1874391-0000,26/07/2017 00:00,04/08/2017 00:00,"LIBERTY FIANZAS, S.A. de C.V.",25/07/2018 00:00,
70352,258,1,17A26699,21/07/2017 00:00,31/07/2017 00:00,"FIANZAS DORAMA, S.A.",20/07/2018 00:00,
70353,258,2,17A26678,21/07/2017 00:00,31/08/2017 00:00,"FIANZAS DORAMA, S.A.",20/07/2018 00:00,
70354,259,1,4197-00451-3,24/07/2017 00:00,27/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",23/07/2018 00:00,
70355,259,2,4197-00450-0,24/07/2017 00:00,27/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",23/07/2018 00:00,
70356,260,1,1825990,26/07/2017 00:00,02/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",25/07/2018 00:00,
70357,260,2,1826000,26/07/2017 00:00,02/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",25/07/2018 00:00,
70358,261,1,1813201,21/06/2017 00:00,29/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",20/06/2018 00:00,
70359,261,2,1813204,21/06/2017 00:00,29/06/2017 00:00,"ACE FIANZAS MONTERREY, S.A. ",20/06/2018 00:00,
70360,104,2,3344-00225-7,01/07/2017 00:00,07/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,10
70361,110,2,2095965,01/07/2017 00:00,01/07/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",30/06/2018 00:00,11
70363,262,2,2113541,24/07/2017 00:00,28/07/2017 00:00,"AFIANZADORA SOFIMEX, S.A",23/07/2018 00:00,
70365,263,1,17A27017,26/07/2017 00:00,04/08/2017 00:00,"FIANZAS DORAMA, S.A. ",25/07/2018 00:00,
70366,263,2,2115353,26/07/2017 00:00,04/08/2017 00:00,"AFIANZADORA SOFIMEX, S.A. ",25/07/2018 00:00,
70367,264,1,4197-00415-5,02/06/2017 00:00,12/06/2017 00:00,ASERTA,01/06/2018 00:00,
70368,264,2,4197-00416-4,02/06/2017 00:00,12/06/2017 00:00,ASERTA,01/06/2018 00:00,
70369,117,2,3449-00742-5,08/05/2017 00:00,24/05/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",07/05/2018 00:00,
70370,113,2,3344-00227-5,01/07/2017 00:00,10/04/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,12
70371,118,2,3344-00224-4,01/07/2017 00:00,10/04/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,13
70372,112,2,3344-00226-4,01/07/2017 00:00,07/07/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",30/06/2018 00:00,14
70373,265,1,1813976-0000,31/07/2017 00:00,07/08/2017 00:00,"LIBERTY FIANZAS, S.A. de C.V.",30/07/2018 00:00,
70374,265,2,1813975-0000,31/07/2017 00:00,07/08/2017 00:00,"LIBERTY FIANZAS, S.A. de C.V.",30/07/2018 00:00,
70375,266,1,1825890,14/07/2017 00:00,20/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",13/07/2018 00:00,
70376,266,2,1825894,14/07/2017 00:00,20/07/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",13/07/2018 00:00,
70377,267,1,17A25701,21/07/2017 00:00,28/07/2017 00:00,"FIANZAS DORAMA, S.A.",20/07/2018 00:00,
70378,267,2,17A25702,21/07/2017 00:00,28/07/2017 00:00,"FIANZAS DORAMA, S.A.",20/07/2018 00:00,
70379,268,2,1822654,25/07/2017 00:00,04/08/2017 00:00,ACE FIANZA MONTERREY,24/07/2018 00:00,
70380,268,1,1822653,25/07/2017 00:00,04/08/2017 00:00,ACE FIANZAS MONTERREY,24/07/2018 00:00,
70381,269,1,1824275,31/07/2017 00:00,03/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",30/07/2018 00:00,
70382,269,2,1824277,31/07/2017 00:00,03/08/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",30/07/2018 00:00,
70383,270,1,7603,14/07/2017 00:00,24/07/2017 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",13/07/2018 00:00,
70384,270,2,7604,14/07/2017 00:00,24/07/2017 00:00,ZURICH FIANZAS MEXICO S.A. DE C.V.,13/07/2018 00:00,
70385,271,1,1874342-0000,31/07/2017 00:00,08/08/2017 00:00,"LIBERTY FIANZAS, S.A. de C.V.",30/07/2018 00:00,
70386,271,2,1874343-0000,31/07/2017 00:00,08/08/2017 00:00,"LIBERTY FIANZAS, S.A. de C.V.",30/07/2018 00:00,
70387,272,1,III-504017-RC,21/07/2017 00:00,31/07/2017 00:00,FIANZAS ATLAS S.A.,20/07/2018 00:00,
70388,272,2,III-504018-RC,21/07/2017 00:00,31/07/2017 00:00,FIANZAS ATLAS S.A.,20/07/2018 00:00,
70389,273,1,III-503138-RC,29/06/2017 00:00,05/07/2017 00:00,"FIANZAS ATLAS, S.A. DE C.V.",30/06/2018 00:00,
70390,273,2,III-503140-RC,29/06/2017 00:00,05/07/2017 00:00,"FIANZAS ATLAS, S.A. DE C.V. ",30/06/2018 00:00,
70391,274,1,1824684,31/07/2017 00:00,09/08/2017 00:00,ACE FIANZAS MONTERREY,30/07/2018 00:00,
70392,274,2,1824689,31/07/2017 00:00,09/08/2017 00:00,ACE FIANZAS MONTERREY,30/07/2018 00:00,
70393,275,1,2116612,31/07/2017 00:00,09/08/2017 00:00,AFIANZADORA SOFIMEX S.A. ,30/07/2018 00:00,
70394,275,2,2117280,31/07/2017 00:00,09/08/2017 00:00,AFIANZADORA SOFIMEX S.A. ,30/07/2018 00:00,
70395,276,1,1826802,07/08/2017 00:00,15/08/2017 00:00,ACE FIANZAS MONTERREY,06/08/2018 00:00,
