Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar
1773,1539,38,AMPLIACIÓN 1,336628.82,79119.15,238729.82,317848.97,18779.85,0,0,0,0,0,0
1774,1540,,CONTRATO,975507.09,314866.36,458584.19,773450.55,202056.54,30,292652.12,94459.91,137575.27,232035.18,60616.94
1775,1541,,CONTRATO,2208558.23,380459.86,401529.26,781989.12,1426569.11,30,662567.47,114137.96,120458.78,234596.74,427970.73
1776,1542,,CONTRATO,663130.85,118267.23,285223.58,403490.81,259640.04,30,198939.25,35480.17,85567.07,121047.24,77892.01
1777,1543,,CONTRATO,366994.01,0,366994.01,366994.01,0,0,0,0,0,0,0
1778,1543,2,AMPLIACIÓN 1,130217.47,0,130217.47,130217.47,0,0,0,0,0,0,0
1779,1543,21,AMPLIACIÓN 2,266889.31,0,266889.31,266889.31,0,0,0,0,0,0,0
1780,1543,47,AMPLIACIÓN 3,385506.78,11658,373827.73,385485.73,21.05,0,0,0,0,0,0
1781,1544,,CONTRATO,663130.85,65827.41,403490.81,469318.22,193812.63,30,198939.25,19748.22,121047.24,140795.46,58143.79
1782,1545,,CONTRATO,3023182.31,780970.29,1149052.77,1930023.06,1093159.25,50,1511591.16,390485.15,574526.39,965011.54,546579.62
1783,1546,,CONTRATO,3599211.82,79427.67,0,79427.67,3519784.15,30,1079763.55,23828.3,0,23828.3,1055935.25
1785,1548,,CONTRATO,4347255.5,192894.71,0,192894.71,4154360.79,30,1304176.64,57868.41,0,57868.41,1246308.23
1786,1549,,CONTRATO,530990.41,0,530990.41,530990.41,0,0,0,0,0,0,0
1787,1549,8,AMPLIACIÓN 1,201122.93,0,201122.93,201122.93,0,0,0,0,0,0,0
1788,1549,15,AMPLIACIÓN 2,389886.6,0,389886.6,389886.6,0,0,0,0,0,0,0
1789,1549,43,AMPLIACIÓN 3,433207.34,54165.26,378744.98,432910.24,297.1,0,0,0,0,0,0
1791,1551,,CONTRATO,260977,81092.67,81311.82,162404.49,98572.51,0,0,0,0,0,0
1792,1552,,CONTRATO,13425191.36,1392135.24,8376974.36,9769109.6,3656081.76,30,4027557.4,417640.57,2513092.31,2930732.88,1096824.52
1793,1552,28,AMPLIACIÓN 1,1199999.45,0,0,0,1199999.45,30,359999.83,0,0,0,359999.83
1795,1554,,CONTRATO,2997940.59,1127777.93,0,1127777.93,1870162.66,50,1498970.3,563888.97,0,563888.97,935081.33
1796,1555,,CONTRATO,13915962.98,3435004.44,4533668.77,7968673.21,5947289.77,30,4174788.89,1030501.33,1360100.63,2390601.96,1784186.93
1797,1556,,CONTRATO,249776.4,47631.65,176795.16,224426.81,25349.59,30,74932.92,21894.37,53038.55,74932.92,0
1798,1557,,CONTRATO,3976910.07,789717.29,0,789717.29,3187192.78,50,1988455.03,394858.65,0,394858.65,1593596.38
1799,1558,,CONTRATO,4959710.82,432613.72,0,432613.72,4527097.1,30,1487913.25,129784.12,0,129784.12,1358129.13
1800,1559,,CONTRATO,4713791.15,533836.11,1070578.33,1604414.44,3109376.71,30,1414137.34,160150.83,321173.51,481324.34,932813
1801,1560,,CONTRATO,178095.78,35386.96,85452.46,120839.42,57256.36,30,53428.73,10616.09,25635.74,36251.83,17176.9
1802,1561,,CONTRATO,165924.94,83798.91,0,83798.91,82126.03,30,49777.48,25139.67,0,25139.67,24637.81
1803,1562,,CONTRATO,165924.94,31514.24,83798.91,115313.15,50611.79,30,49777.48,9454.27,25139.67,34593.94,15183.54
1804,1563,,CONTRATO,832824.32,279433.78,235890.54,515324.32,317500,30,154597.3,83830.14,70767.16,154597.3,0
1805,1564,,CONTRATO,1493320.14,284236.68,642666.74,926903.42,566416.72,30,447996.04,85271,192800.02,278071.02,169925.02
1806,1565,,CONTRATO,347011.16,84880.99,8411.25,93292.24,253718.92,30,104103.35,25464.3,2523.38,27987.68,76115.67
1807,1566,,CONTRATO,4264019.75,266029.31,0,266029.31,3997990.44,30,1279205.93,79808.79,0,79808.79,1199397.14
1808,1567,,CONTRATO,1735285.34,111636.47,0,111636.47,1623648.87,30,520585.6,33490.94,0,33490.94,487094.66
1809,1568,,CONTRATO,1421169.64,4631.88,0,4631.88,1416537.76,50,710584.82,2315.94,0,2315.94,708268.88
1810,1569,,CONTRATO,1421169.64,708268.88,4631.88,712900.76,708268.88,50,710584.82,354134.44,2315.94,356450.38,354134.44
1811,1570,,CONTRATO,367942.82,16565.64,167120.05,183685.69,184257.13,30,110382.85,4969.69,50136.02,55105.71,55277.14
1814,1572,,CONTRATO,3221858.67,184180.16,0,184180.16,3037678.51,30,966557.61,55254.05,0,55254.05,911303.56
1815,1573,,CONTRATO,1632734.49,182604.01,559852.17,742456.18,890278.31,30,489820.34,54781.2,167955.65,222736.85,267083.49
1816,1574,,CONTRATO,1946131.22,380128.26,229329.04,609457.3,1336673.92,30,583839.37,114038.48,68798.71,182837.19,401002.18
1817,1574,36,AMPLIACIÓN 1,348734.53,0,0,0,348734.53,0,0,0,0,0,0
1818,1575,,CONTRATO,1946131.22,127608.36,609457.3,737065.66,1209065.56,30,583839.37,38282.51,182837.19,221119.7,362719.67
1819,1575,36,AMPLIACIÓN 1,348734.53,0,0,0,348734.53,0,0,0,0,0,0
1820,1576,,CONTRATO,481594.74,226632.82,0,226632.82,254961.92,0,0,0,0,0,0
1821,1577,,CONTRATO,481594.74,254961.92,226632.82,481594.74,0,0,0,0,0,0,0
1822,1578,,CONTRATO,1492786.02,283355.96,635076.68,918432.64,574353.38,30,447835.81,85006.79,190523.01,275529.8,172306.01
1823,1579,,CONTRATO,1492786.02,570764.35,918432.64,1489196.99,3589.03,30,447835.81,172306.01,275529.8,447835.81,0
1824,1580,,CONTRATO,627518.89,67031.78,559720.78,626752.56,766.33,30,188255.66,20339.43,167916.23,188255.66,0
1825,1581,,CONTRATO,1175488.82,183071.59,854334.11,1037405.7,138083.12,0,0,0,0,0,0
1826,1582,,CONTRATO,3023393.46,408418.03,1462057.8,1870475.83,1152917.63,30,907018.04,122525.41,438617.34,561142.75,345875.29
1829,1585,,CONTRATO,964986.1,671458.7,132120.16,803578.86,161407.24,30,289495.83,201437.61,39636.05,241073.66,48422.17
1831,1587,,CONTRATO,1036532.99,126347.78,831253.19,957600.97,78932.02,30,310959.9,61583.94,249375.96,310959.9,0
1832,1588,,CONTRATO,600037.57,170472.3,229442.29,399914.59,200122.98,30,180011.27,51141.69,68832.69,119974.38,60036.89
1833,1589,,CONTRATO,2629275.62,543391.4,1409581.81,1952973.21,676302.41,30,788782.69,163017.42,422874.56,585891.98,202890.71
1834,1590,,CONTRATO,327911.19,91359.38,118354.05,209713.43,118197.76,0,0,0,0,0,0
1835,1591,,CONTRATO,1449141.99,43123.55,0,43123.55,1406018.44,30,434742.6,12937.07,0,12937.07,421805.53
1836,1592,,CONTRATO,360387.09,114624.41,0,114624.41,245762.68,30,108116.13,34387.32,0,34387.32,73728.81
1837,1593,,CONTRATO,3414580.4,1200696.92,835505.16,2036202.08,1378378.32,30,1024374.12,360209.08,250651.55,610860.63,413513.49
1838,1594,,CONTRATO,1389859.13,311210.5,200303.98,511514.48,878344.65,50,694929.57,155605.25,100152,255757.25,439172.32
1839,1595,,CONTRATO,4065523.64,562299.92,188833.47,751133.39,3314390.25,30,1219657.09,168689.98,56650.04,225340.02,994317.07
1840,1596,,CONTRATO,179402.5,24831.53,50892.32,75723.85,103678.65,0,0,0,0,0,0
1841,1597,,CONTRATO,1175488.82,61023.86,930003.65,991027.51,184461.31,0,0,0,0,0,0
1842,1598,,CONTRATO,1175488.82,184455.93,991027.51,1175483.44,5.38,0,0,0,0,0,0
1843,1599,,CONTRATO,1036532.99,38164.43,957600.97,995765.4,40767.59,30,310959.9,0,310959.9,310959.9,0
1844,1600,,CONTRATO,3976910.07,1571711.77,789717.29,2361429.06,1615481.01,50,1988455.03,785855.89,394858.65,1180714.54,807740.49
1848,1604,,CONTRATO,630387.65,103804.1,0,103804.1,526583.55,0,0,0,0,0,0
1849,1605,,CONTRATO,1111315.97,159733.54,940855,1100588.54,10727.43,30,333394.79,51138.29,282256.5,333394.79,0
1850,1606,,CONTRATO,24359859.54,636698.65,7346848.85,7983547.5,16376312.04,30,7307957.86,191009.6,2204054.66,2395064.26,4912893.6
1851,1607,,CONTRATO,832824.32,317493.19,515324.32,832817.51,6.81,30,154597.3,0,154597.3,154597.3,0
1852,1608,,CONTRATO,33079805.41,424914.6,21174371.61,21599286.21,11480519.2,50,16539902.7,212457.3,10587185.84,10799643.14,5740259.56
1853,1609,,CONTRATO,6464940.43,613483.75,0,613483.75,5851456.68,30,1939482.13,184045.13,0,184045.13,1755437
1854,1610,,CONTRATO,2482929.63,324859.75,1232095.33,1556955.08,925974.55,30,744878.88,97457.93,369628.61,467086.54,277792.34
1855,1611,,CONTRATO,1175488.82,61023.86,930003.65,991027.51,184461.31,0,0,0,0,0,0
1856,1612,,CONTRATO,1175488.82,184455.93,991027.51,1175483.44,5.38,0,0,0,0,0,0
1857,1613,,CONTRATO,1520517.25,124016.12,1383051.54,1507067.66,13449.59,30,456155.18,0,456155.18,456155.18,0
1858,1614,,CONTRATO,966857.7,0,966857.7,966857.7,0,30,290057.32,0,290057.32,290057.32,0
1859,1614,57,AMPLIACIÓN 1,155163.71,117393.83,0,117393.83,37769.88,0,0,0,0,0,0
1860,1615,,CONTRATO,966857.7,0,966857.7,966857.7,0,30,290057.32,0,290057.32,290057.32,0
1861,1615,57,AMPLIACIÓN 1,155163.71,37769.88,117393.83,155163.71,0,0,0,0,0,0,0
1862,1616,,CONTRATO,530990.41,0,530990.41,530990.41,0,0,0,0,0,0,0
1863,1616,3,AMPLIACIÓN 1,224322.93,0,224322.93,224322.93,0,0,0,0,0,0,0
1864,1616,23,AMPLIACIÓN 2,452268.22,0,452268.22,452268.22,0,0,0,0,0,0,0
1865,1616,44,AMPLIACIÓN 3,346565.68,194742.93,151406.26,346149.19,416.49,0,0,0,0,0,0
1866,1617,,CONTRATO,1225481.81,441156.07,204546.88,645702.95,579778.86,30,367644.55,132346.82,61364.06,193710.88,173933.67
1867,1618,,CONTRATO,158571.23,133334.66,0,133334.66,25236.57,0,0,0,0,0,0
1868,1619,,CONTRATO,10182997.44,1250855.6,1325118.11,2575973.71,7607023.73,30,3054899.23,375256.68,397535.44,772792.12,2282107.11
1869,1620,,CONTRATO,1351269.79,123769.03,193778.72,317547.75,1033722.04,30,405380.94,37130.71,58133.62,95264.33,310116.61
1870,1621,,CONTRATO,158571.23,25228.93,133334.66,158563.59,7.64,0,0,0,0,0,0
1871,1622,,CONTRATO,1351269.79,225916.19,317547.75,543463.94,807805.85,30,405380.94,67774.86,95264.33,163039.19,242341.75
1872,1623,,CONTRATO,7626255.07,985539.58,5231571.9,6217111.48,1409143.59,30,2287876.52,295661.87,1569471.57,1865133.44,422743.08
1873,1624,,CONTRATO,1421169.64,708268.88,712900.76,1421169.64,0,50,710584.82,354134.44,356450.38,710584.82,0
1874,1625,,CONTRATO,1175488.82,61023.86,930003.65,991027.51,184461.31,0,0,0,0,0,0
1875,1626,,CONTRATO,1175488.82,184455.93,991027.51,1175483.44,5.38,0,0,0,0,0,0
1876,1627,,CONTRATO,3599211.82,654042.14,79427.67,733469.81,2865742.01,30,1079763.55,196212.64,23828.3,220040.94,859722.61
1877,1628,,CONTRATO,1946131.22,515105.55,737065.66,1252171.21,693960.01,30,583839.37,154531.67,221119.7,375651.37,208188
1878,1628,36,AMPLIACIÓN 1,348734.53,0,0,0,348734.53,0,0,0,0,0,0
1879,1629,,CONTRATO,347011.16,187822.11,93292.24,281114.35,65896.81,30,104103.35,56346.63,27987.68,84334.31,19769.04
1880,1630,,CONTRATO,1632734.49,532229.04,742456.18,1274685.22,358049.27,30,489820.34,159668.71,222736.85,382405.56,107414.78
1881,1631,,CONTRATO,6216317.91,52113.46,0,52113.46,6164204.45,50,3108158.96,26056.73,0,26056.73,3082102.23
1882,1632,,CONTRATO,3146986.68,96142.15,0,96142.15,3050844.53,50,1573493.34,48071.08,0,48071.08,1525422.26
1883,1633,,CONTRATO,7626255.07,634112.89,6217111.48,6851224.37,775030.7,30,2287876.52,190233.87,1865133.44,2055367.31,232509.21
1884,1634,,CONTRATO,3146986.68,1526835.16,96142.15,1622977.31,1524009.37,50,1573493.34,763417.58,48071.08,811488.66,762004.68
1885,1635,,CONTRATO,1138477.71,314321.88,357170.52,671492.4,466985.31,30,341543.31,94296.56,107151.16,201447.72,140095.59
1886,1636,,CONTRATO,363378.43,0,363378.43,363378.43,0,0,0,0,0,0,0
1887,1636,5,AMPLIACIÓN 1,145252.28,0,145252.28,145252.28,0,0,0,0,0,0,0
1888,1636,19,AMPLIACIÓN 2,264177.62,0,264177.62,264177.62,0,0,0,0,0,0,0
1889,1636,40,AMPLIACIÓN 3,381589.9,137902.06,106270.7,244172.76,137417.14,0,0,0,0,0,0
1890,1637,,CONTRATO,1138477.71,178351.22,671492.4,849843.62,288634.09,30,341543.31,53505.37,201447.72,254953.09,86590.22
1891,1638,,CONTRATO,363378.43,0,363378.43,363378.43,0,0,0,0,0,0,0
1892,1638,5,AMPLIACIÓN 1,145252.28,0,145252.28,145252.28,0,0,0,0,0,0,0
1893,1638,19,AMPLIACIÓN 2,264177.62,0,264177.62,264177.62,0,0,0,0,0,0,0
1894,1638,40,AMPLIACIÓN 3,381589.9,117412.28,244172.76,361585.04,20004.86,0,0,0,0,0,0
1895,1639,,CONTRATO,363378.43,0,363378.43,363378.43,0,0,0,0,0,0,0
1896,1639,5,AMPLIACIÓN 1,145252.28,0,145252.28,145252.28,0,0,0,0,0,0,0
1897,1639,19,AMPLIACIÓN 2,264177.62,0,264177.62,264177.62,0,0,0,0,0,0,0
1898,1639,40,AMPLIACIÓN 3,381589.9,19952,361585.04,381537.04,52.86,0,0,0,0,0,0
1899,1640,,CONTRATO,3090410.8,1657713.81,1026581.36,2684295.17,406115.63,30,927123.24,497314.14,307974.4,805288.54,121834.7
1900,1641,,CONTRATO,1469505.27,102496.47,1314182.7,1416679.17,52826.1,30,440851.58,46596.77,394254.81,440851.58,0
1901,1642,,CONTRATO,2997940.59,1308186.16,1127777.93,2435964.09,561976.5,50,1498970.3,654093.08,563888.97,1217982.05,280988.25
1902,1643,,CONTRATO,2363416.14,1054744.52,1121165.84,2175910.36,187505.78,30,709024.84,372675.08,336349.76,709024.84,0
1903,1644,,CONTRATO,4065523.64,709268.03,751133.39,1460401.42,2605122.22,30,1219657.09,212780.41,225340.02,438120.43,781536.66
1904,1645,,CONTRATO,4065523.64,145708.04,1460401.42,1606109.46,2459414.18,30,1219657.09,43712.41,438120.43,481832.84,737824.25
1905,1646,,CONTRATO,547741.41,144702.3,0,144702.3,403039.11,30,164322.42,43410.69,0,43410.69,120911.73
1906,1647,,CONTRATO,2730665.86,29910.76,0,29910.76,2700755.1,50,1365332.93,14955.38,0,14955.38,1350377.55
1907,1648,,CONTRATO,1545443.13,502088.6,0,502088.6,1043354.53,30,463632.94,150626.58,0,150626.58,313006.36
1908,1649,,CONTRATO,2730665.86,542320.3,29910.76,572231.06,2158434.8,50,1365332.93,271160.15,14955.38,286115.53,1079217.4
1909,1650,,CONTRATO,3572789.8,125685.91,1408626.62,1534312.53,2038477.27,30,1071836.94,37705.77,422588,460293.77,611543.17
1911,1652,,CONTRATO,344095.44,235741.6,0,235741.6,108353.84,30,103228.63,70722.48,0,70722.48,32506.15
1912,1653,,CONTRATO,830853.86,60901.71,526788.61,587690.32,243163.54,30,249256.16,18270.51,158036.59,176307.1,72949.06
1913,1654,,CONTRATO,344095.44,73488.16,235741.6,309229.76,34865.68,30,103228.63,22046.45,70722.48,92768.93,10459.7
1914,1655,,CONTRATO,344095.44,34857.28,309229.76,344087.04,8.4,30,103228.63,10459.7,92768.93,103228.63,0
1919,1660,,CONTRATO,23613846.68,373112.71,6662577.49,7035690.2,16578156.48,50,11806923.34,186556.36,3331288.77,3517845.13,8289078.21
1920,1661,,CONTRATO,3669765.68,785486.8,1816937.65,2602424.45,1067341.23,30,1100929.7,500000,545081.29,1045081.29,55848.41
1921,1662,,CONTRATO,1707362.52,1073452.21,0,1073452.21,633910.31,50,853681.26,536726.11,0,536726.11,316955.15
1922,1663,,CONTRATO,795527.7,75759.25,633475.84,709235.09,86292.61,30,238658.31,22727.78,190042.76,212770.54,25887.77
1923,1664,,CONTRATO,3669765.68,718861.3,2602424.45,3321285.75,348479.93,30,1100929.7,55848.41,1045081.29,1100929.7,0
1924,1665,,CONTRATO,1478896.04,444104.35,861352.1,1305456.45,173439.59,30,443668.81,133231.31,258405.64,391636.95,52031.86
1925,1666,,CONTRATO,3669765.68,191335.32,3321285.75,3512621.07,157144.61,30,1100929.7,0,1100929.7,1100929.7,0
1926,1667,,CONTRATO,523016.61,0,523016.61,523016.61,0,0,0,0,0,0,0
1927,1667,7,AMPLIACIÓN 1,221665,0,221665,221665,0,0,0,0,0,0,0
1928,1667,24,AMPLIACIÓN 2,383906.15,0,383906.15,383906.15,0,0,0,0,0,0,0
1929,1667,55,AMPLIACIÓN 3,426562.39,172945,210465.56,383410.56,43151.83,0,0,0,0,0,0
1930,1668,,CONTRATO,523016.61,0,523016.61,523016.61,0,0,0,0,0,0,0
1931,1668,7,AMPLIACIÓN 1,221665,0,221665,221665,0,0,0,0,0,0,0
1932,1668,24,AMPLIACIÓN 2,383906.15,0,383906.15,383906.15,0,0,0,0,0,0,0
1933,1668,55,AMPLIACIÓN 3,426562.39,42656.25,383410.56,426066.81,495.58,0,0,0,0,0,0
1934,1669,,CONTRATO,3023182.31,1093159.25,1930023.06,3023182.31,0,50,1511591.16,546579.62,965011.54,1511591.16,0
1935,1669,60,AMPLIACIÓN 1,583857.67,0.01,0,0.01,583857.66,0,0,0,0,0,0
1936,1670,,CONTRATO,2241865.56,432784.59,1402635.32,1835419.91,406445.65,30,672559.66,125485.11,547074.55,672559.66,0
1937,1671,,CONTRATO,137855.24,23151.73,114703.51,137855.24,0,0,0,0,0,0,0
1938,1671,59,AMPLIACIÓN 1,28199.06,27713.94,0,27713.94,485.12,0,0,0,0,0,0
1939,1672,,CONTRATO,2832615.15,134383.85,0,134383.85,2698231.3,30,849784.55,40315.16,0,40315.16,809469.39
1941,1674,,CONTRATO,381411.79,0,381411.79,381411.79,0,0,0,0,0,0,0
1942,1674,13,AMPLIACIÓN 1,146623.4,0,146623.4,146623.4,0,0,0,0,0,0,0
1943,1674,31,AMPLIACIÓN 2,277702.64,0,277702.64,277702.64,0,0,0,0,0,0,0
1944,1674,53,AMPLIACIÓN 3,401126.04,41997.22,359128.62,401125.84,0.2,0,0,0,0,0,0
1945,1675,,CONTRATO,1500000,503686.84,0,503686.84,996313.16,30,450000,151106.05,0,151106.05,298893.95
1947,1677,,CONTRATO,369192.47,20382.62,310898.02,331280.64,37911.83,30,110757.74,6114.79,93269.41,99384.2,11373.54
1948,1678,,CONTRATO,2832615.15,228027.85,134383.85,362411.7,2470203.45,30,849784.55,68408.36,40315.16,108723.52,741061.03
1949,1679,,CONTRATO,1622384.39,38324.15,0,38324.15,1584060.24,30,486715.32,11497.25,0,11497.25,475218.07
1950,1680,,CONTRATO,4713791.15,1659659.56,1604414.44,3264074,1449717.15,30,1414137.34,497897.87,481324.34,979222.21,434915.13
1951,1681,,CONTRATO,1622384.39,601569.79,38324.15,639893.94,982490.45,30,486715.32,180470.94,11497.25,191968.19,294747.13
1952,1682,,CONTRATO,1175488.82,107571.18,1067917.64,1175488.82,0,0,0,0,0,0,0
1953,1683,,CONTRATO,1556380.49,141064.78,289529.33,430594.11,1125786.38,30,466914.15,42319.43,86858.8,129178.23,337735.92
1954,1684,,CONTRATO,3588559.79,487291.87,0,487291.87,3101267.92,30,1076567.94,146187.56,0,146187.56,930380.38
1957,1687,,CONTRATO,694299.41,273076.04,76111.44,349187.48,345111.93,30,208289.82,81922.81,22833.43,104756.24,103533.58
1958,1688,,CONTRATO,694299.41,147704.53,349187.48,496892.01,197407.4,30,208289.82,44311.36,104756.24,149067.6,59222.22
1960,1690,,CONTRATO,299359.2,126895.25,0,126895.25,172463.95,30,89807.76,38068.58,0,38068.58,51739.18
1961,1691,,CONTRATO,299359.2,129190.97,126895.25,256086.22,43272.98,30,89807.76,38757.29,38068.58,76825.87,12981.89
1962,1692,,CONTRATO,299359.2,42068.7,256086.22,298154.92,1204.28,30,89807.76,12981.89,76825.87,89807.76,0
1963,1693,,CONTRATO,1225481.81,579778.86,645702.95,1225481.81,0,30,367644.55,173933.67,193710.88,367644.55,0
1964,1693,61,AMPLIACIÓN 1,267765.24,46885.88,0,46885.88,220879.36,0,0,0,0,0,0
1965,1694,,CONTRATO,3490881.12,1552120.94,1582971.56,3135092.5,355788.62,30,1047264.34,572372.87,474891.47,1047264.34,0
1969,1698,,CONTRATO,930569.95,389380.55,423792.98,813173.53,117396.42,30,279170.99,116814.17,127137.89,243952.06,35218.93
1970,1699,,CONTRATO,2832615.15,418034.05,362411.7,780445.75,2052169.4,30,849784.55,125410.22,108723.52,234133.74,615650.81
1971,1700,,CONTRATO,972788.56,165269.62,543950.71,709220.33,263568.23,30,291836.57,49580.89,163185.22,212766.11,79070.46
1975,1704,,CONTRATO,9512732.68,880974.67,5025551.3,5906525.97,3606206.71,30,2853819.8,264292.4,1507665.4,1771957.8,1081862
1976,1704,35,AMPLIACIÓN 1,2495846.11,0,0,0,2495846.11,30,748753.83,0,0,0,748753.83
1977,1705,,CONTRATO,9512732.68,1478619.87,5906525.97,7385145.84,2127586.84,30,2853819.8,443585.96,1771957.8,2215543.76,638276.04
1978,1705,35,AMPLIACIÓN 1,2495846.11,0,0,0,2495846.11,30,748753.83,0,0,0,748753.83
1979,1706,,CONTRATO,1194676.75,56389.18,0,56389.18,1138287.57,30,358403.03,16916.75,0,16916.75,341486.28
1980,1707,,CONTRATO,3125071.04,185761.68,0,185761.68,2939309.36,30,937521.31,55728.5,0,55728.5,881792.81
1981,1708,,CONTRATO,408712.11,0,408712.11,408712.11,0,0,0,0,0,0,0
1982,1708,14,AMPLIACIÓN 1,153867.5,0,153867.5,153867.5,0,0,0,0,0,0,0
1983,1708,27,AMPLIACIÓN 2,299221.88,0,299221.88,299221.88,0,0,0,0,0,0,0
1984,1708,54,AMPLIACIÓN 3,432209.39,40675.98,391532.89,432208.87,0.52,0,0,0,0,0,0
1985,1709,,CONTRATO,1062554.85,252126.9,489927.5,742054.4,320500.45,30,318766.45,171788.2,146978.25,318766.45,0
1986,1710,,CONTRATO,215135.55,64818.99,4539.01,69358,145777.55,30,64540.66,55096.15,3858.16,58954.31,5586.35
1990,1714,,CONTRATO,3588559.79,2624441.79,487291.87,3111733.66,476826.13,30,1076567.94,787332.54,146187.56,933520.1,143047.84
1991,1715,,CONTRATO,3548680.24,70367.89,0,70367.89,3478312.35,30,1064604.07,21110.37,0,21110.37,1043493.7
1992,1716,,CONTRATO,3548680.24,334905.19,70367.89,405273.08,3143407.16,30,1064604.07,100471.56,21110.37,121581.93,943022.14
1993,1717,,CONTRATO,1202922.13,142680.02,0,142680.02,1060242.11,30,360876.64,42804.01,0,42804.01,318072.63
1994,1718,,CONTRATO,1202922.13,452354.52,142680.02,595034.54,607887.59,30,360876.64,135706.36,42804.01,178510.37,182366.27
1995,1719,,CONTRATO,3350756.69,72091.45,0,72091.45,3278665.24,30,1005227,21627.44,0,21627.44,983599.56
1996,1720,,CONTRATO,3548680.24,215958.39,405273.08,621231.47,2927448.77,30,1064604.07,64787.52,121581.93,186369.45,878234.62
1997,1721,,CONTRATO,1202922.13,419073.98,595034.54,1014108.52,188813.61,30,360876.64,125722.19,178510.37,304232.56,56644.08
1998,1722,,CONTRATO,3043434.1,97758.3,0,97758.3,2945675.8,30,913030.23,29327.49,0,29327.49,883702.74
1999,1723,,CONTRATO,1807492.79,65136.68,0,65136.68,1742356.11,30,542247.84,19541,0,19541,522706.84
2000,1724,,CONTRATO,1194676.75,284905.99,56389.18,341295.17,853381.58,30,358403.03,85471.8,16916.75,102388.55,256014.48
2002,1726,,CONTRATO,1629998.51,333712.25,348573.2,682285.45,947713.06,30,488999.55,100113.68,104571.97,204685.65,284313.9
2003,1727,,CONTRATO,2678194.5,308874.81,466991.38,775866.19,1902328.31,30,803458.35,92662.44,140097.41,232759.85,570698.5
2005,1729,,CONTRATO,2203539.82,130933.93,0,130933.93,2072605.89,30,661061.95,39280.18,0,39280.18,621781.77
2007,1731,,CONTRATO,4752614.93,261100.83,0,261100.83,4491514.1,50,2376307.44,130550.42,0,130550.42,2245757.02
2011,1734,,CONTRATO,424101.52,37078.91,0,37078.91,387022.61,30,127230.46,11123.67,0,11123.67,116106.79
2012,1735,,CONTRATO,2631646.67,119622.99,2132104.12,2251727.11,379919.56,30,789494,35886.9,639631.24,675518.14,113975.86
2013,1735,45,AMPLIACIÓN 1,221054.54,0,0,0,221054.54,0,0,0,0,0,0
2018,1740,,CONTRATO,2203539.82,281651.77,130933.93,412585.7,1790954.12,30,661061.95,84495.53,39280.18,123775.71,537286.24
2020,1742,,CONTRATO,787694.65,0.01,787694.64,787694.65,0,0,0,0,0,0,0
2021,1742,63,AMPLIACIÓN 1,878935.27,704050.43,0,704050.43,174884.84,0,0,0,0,0,0
2022,1743,,CONTRATO,4752614.93,209011.65,261100.83,470112.48,4282502.45,50,2376307.44,104505.83,130550.42,235056.25,2141251.19
2023,1744,,CONTRATO,749714.12,292042.76,0,292042.76,457671.36,30,224914.24,87612.83,0,87612.83,137301.41
2024,1745,,CONTRATO,1799962.72,705571.69,0,705571.69,1094391.03,50,899981.36,352785.85,0,352785.85,547195.51
2025,1746,,CONTRATO,1421169.64,0,1421169.64,1421169.64,0,50,710584.82,0,710584.82,710584.82,0
2026,1746,64,AMPLIACIÓN 1,301302.21,301302.02,0,301302.02,0.19,0,0,0,0,0,0
2027,1747,,CONTRATO,749714.12,378666.69,292042.76,670709.45,79004.67,30,224914.24,113600.01,87612.83,201212.84,23701.4
2028,1748,,CONTRATO,1799962.72,1022642.31,705571.69,1728214,71748.72,50,899981.36,547195.51,352785.85,899981.36,0
2029,1749,,CONTRATO,10747831.82,0,10747831.82,10747831.82,0,30,3224349.55,0,3224349.55,3224349.55,0
2030,1749,34,AMPLIACIÓN 1,4000000,437819.96,2066885.71,2504705.67,1495294.33,30,1200000,131345.99,620065.71,751411.7,448588.3
2032,1751,,CONTRATO,1094699.66,139436.21,0,139436.21,955263.45,0,0,0,0,0,0
2033,1752,,CONTRATO,1094699.66,266718.65,139436.21,406154.86,688544.8,0,0,0,0,0,0
2034,1753,,CONTRATO,1094699.66,117720.44,406154.86,523875.3,570824.36,0,0,0,0,0,0
2035,1754,,CONTRATO,1094699.66,110149.71,523875.3,634025.01,460674.65,0,0,0,0,0,0
2036,1755,,CONTRATO,207061.45,64543.13,0,64543.13,142518.32,30,62118.44,19362.94,0,19362.94,42755.5
2037,1756,,CONTRATO,207061.45,34424.29,64543.13,98967.42,108094.03,30,62118.44,10327.29,19362.94,29690.23,32428.21
2038,1757,,CONTRATO,8345103.1,494389.42,0,494389.42,7850713.68,30,2503530.93,148316.83,0,148316.83,2355214.1
2039,1758,,CONTRATO,8345103.1,1290748.45,494389.42,1785137.87,6559965.23,30,2503530.93,387224.54,148316.83,535541.37,1967989.56
2040,1759,,CONTRATO,24359859.54,1474014.96,7983547.5,9457562.46,14902297.08,30,7307957.86,442204.49,2395064.26,2837268.75,4470689.11
2041,1760,,CONTRATO,1474376.71,208582.07,670386.51,878968.58,595408.13,30,442313.01,62574.62,201115.95,263690.57,178622.44
