Id_Presupuesto,Id_Obra,Nombre,Tipo_Presupuesto,Id_Modalidad,Fecha_Adjudicacion,Id_Presupuesto_Pertenece,Clave,Numero_Ampliacion
12,8,H-2510-900-6111-D/0008/2011  BLVD. DELTA TRAMO DE BLVD. AEROPUERTO A BLVD. TIMOTEO LOZANO (NOVENA ETAPA - B TRAMO DE BLVD. RIO MAYO A JEREZ NIÑO) LEON,ORIGINAL,1,02/02/2011 00:00,,0,0
13,42,A-2510-305-6111-D/0009/2011  PAVIMENTACION CUERPOS LATERALES BLVD. JOSE MARIA MORELOS INTERSECCION BLVD. IBARRILLA DE CAD. 0+000 AL 1+320 PRIMERA ETAPA,ORIGINAL,1,02/02/2011 00:00,,0,0
14,16,B-5051-236-6101-D/0011/2011  PAVIMENTACION DE LA CALLE REPUBLICA DE PARAGUAY TRAMO: JALISCO - PAV. EXISTENTE COL. OBRERA,ORIGINAL,1,02/02/2011 00:00,,0,0
15,17,A-2510-300-6111-H/0012/2011  PROYECTO EJECUTIVO DE MODERNIZACION Y REHABILITACION DEL MERCADO CARRO VERDE LEON,ORIGINAL,1,17/02/2011 00:00,,0,0
16,17,AMPLIACION 1,AMPLIACION,1,17/02/2011 00:00,15,1,1
17,9,A-2510-300-6111-D/0013/2011  SEMAFORIZACION Y SEÑALAMIENTO HORIZONTAL Y VERTICAL DE LA INTERSECCION A NIVEL DEL BLVD. JOSE MARIA MORELOS Y PASEO DE LOS INSURGENTES,ORIGINAL,1,02/02/2011 00:00,,0,0
18,29,B-5051-236-6101-D/0014/2011  PAVIMENTACION DE LA CALLE 2DA. PRIVADA BUENOS AIRES TRAMO: BUENOS AIRES A TOPAR COL. SAN NICOLAS,ORIGINAL,1,02/02/2011 00:00,,0,0
19,10,A-2510-315-6111-H/0015/2011  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: RIO TONALA TRAMO: RIO GUANAJUATO - RIO TECOLUTLA; CALLE RIO CHAPINGO TRAMO: RIO GUANAJUATO - RIO TECOLUTLA; CALLE RIO TEHUANTEPEC TRAMO: RIO GUANAJUATO - RIO TECOLUTLA FRACC. SAN MIGUEL,ORIGINAL,1,02/02/2011 00:00,,0,0
20,11,B-5051-236-6101-D/0016/2011  PAVIMENTACION DE LA CALLE PURUANDIRO TRAMO: MALECON DEL RIO - CALLE PUREPERO COL. MICHOACAN,ORIGINAL,1,02/02/2011 00:00,,0,0
21,12,A-2510-300-6111-E/0017/2011  CENTRO DE SEGURIDAD MUNICIPAL Y DELEGACIONAL (AULAS A DISTANCIA T STAND DE TIRO VIRTUAL,ORIGINAL,1,02/02/2011 00:00,,0,0
22,12,AMPLIACION 1,AMPLIACION,1,02/02/2011 00:00,21,1,1
23,4,G-2510-811-6101-E/0018/2011  ADECUACION DE BIBLIOTECA DEL CECYTEG PLANTEL LEON,ORIGINAL,1,02/02/2011 00:00,,0,0
24,18,A-2510-325-6712-E/0019/2011  INTERVENCION DE FACHADAS DE PORTAL GUERRERO TRAMO: DE CALLE BENITO JUAREZ A PINO SUAREZ CENTRO HISTORICO LEON,ORIGINAL,1,18/02/2011 00:00,,0,0
25,19,A-2510-300-6111-E/0020/2011  REHABILITACION DE MURO EN ESTACIONAMIENTO FUNDADORES LEON,ORIGINAL,1,21/02/2011 00:00,,0,0
26,20,A-2510-301-6111-C/0021/2011  REHABILITACION DE LOS PAVIMENTOS DE LA AV. NICARAGUA TRAMO: DE BLVD ALGEC IRAS A CALLE YUCATAN LEON,ORIGINAL,1,25/02/2011 00:00,,0,0
27,26,A-2510-301-6111-C/0022/2011  REHABILITACION DE LOS PAVIMENTOS DE LA CALLE TANCITARO TRAMO: DE CALLE ZEUS A CALLE ZAMORA LEON,ORIGINAL,1,25/02/2011 00:00,,0,0
28,26,AMPLIACION 1,AMPLIACION,1,25/02/2011 00:00,27,1,1
29,30,A-2510-301-6111-C/0023/2011  REHABILITACION DE LOS PAVIMENTOS DE LOS CUERPOS LATERALES DEL BLVD. MARIANO ESCOBEDO TRAMO: DE AV. JUAREZ A JUSTO SIERRA LEON,ORIGINAL,1,25/02/2011 00:00,,0,0
30,30,AMPLIACION 1,AMPLIACION,1,25/02/2011 00:00,29,1,1
31,21,A-2510-301-6111-C/0024/2011  REHABILITACION DE LOS PAVIMENTOS DEL BLVD. CERRO GORDO TRAMO: DE BLVD. CLOUTHIER A BLVD. SANABRIA LEON,ORIGINAL,1,24/02/2011 00:00,,0,0
32,22,A-2510-300-6111-C/0025/2011  SUMINISTRO E INSTALACION DE 200 LUMINARIAS CON TECNOLOGIA DE LED DE 120 W EN LA ZONA NORTE DE LA CIUDAD LEON,ORIGINAL,1,25/02/2011 00:00,,0,0
33,74,B-5051-236-6101-D/0026/2011  PAVIMENTACION DE LA CALLE LAUREL Y DE LA CALLE MANZANILLA TRAMO: DE LA MORA A MANZANILLA Y DE PAV. EXISTENTE A TOPAR COL. LA MORA,ORIGINAL,1,25/02/2011 00:00,,0,0
34,74,AMPLIACION 1,AMPLIACION,1,25/02/2011 00:00,33,1,1
35,14,A-1810-339-6111-D/0027/2011  REHABILITACION DEL CAMINO SAN JOSE DE LOS SAPOS A EL PEDREGOSO LEON,ORIGINAL,1,25/02/2011 00:00,,0,0
36,23,A-2510-300-6111-E/0028/2011  TRABAJOS COMPLEMENTARIOS EN EL MERCADO REVOLUCION LEON,ORIGINAL,1,25/02/2011 00:00,,0,0
37,32,"A-2510-340-6111-D/0029/2011  CONSTRUCCION DE BAÑOS Y BARDA PERIMETRAL EN EL JARDIN DE NIÑOS JOSE JOAQUIN FERNANDEZ DE LIZARDI EN LA COMUNIDAD DE BARRETOS  Y PAVIMENTACION EN ACCESO A TELESECUNDARIA 796 ""VIBAR"" LEON",ORIGINAL,1,28/02/2011 00:00,,0,0
38,24,A-1810-339-6111-D/0030/2011  REVESTIMIENTO DEL CAMINO EN LA COMUNIDAD DEL TERRENO LEON,ORIGINAL,1,25/02/2011 00:00,,0,0
39,33,A-2110-325-6151-E/0031/2011  REHABILITACION DE FACHADAS EN EL PORTAL GUERRERO TRAMO: LADO NORTE DEL PORTAL PADILLA ZONA CENTRO,ORIGINAL,1,28/02/2011 00:00,,0,0
40,25,A-2510-300-6111-H/0032/2011  DICTAMEN ESTRUCTURAL DEL EDIFICIO HOSPITAL REGIONAL DE LEON,ORIGINAL,1,28/02/2011 00:00,,0,0
41,34,A-2510-330-6151-H/0033/2011  LEVANTAMIENTO TOPOGRAFICO DE PREDIO PARQUE METROPOLITANO ORIENTE ALBARRADONES LEON,ORIGINAL,1,01/03/2011 00:00,,0,0
42,27,A-5012-318-6211-E/0034/2011  CONSTRUCCION DEL CENTRO MULTIDISCIPLINARIO PARA LA ATENCION INTEGRAL DE LA VIOLENCIA 1ER ETAPA,ORIGINAL,1,04/03/2011 00:00,,0,0
43,39,"A-2510-330-6712-H/0035/2011  PROYECTO EJECUTIVO DE LAS CALLES: MADRE LORETO TRAMO: BALDIO - BALDIO; MADRE ISABEL TRAMO: MADRE MARINA - FRENTE AL 319; MADRE ANGELA TRAMO: TOPAR LADO OTE Y PTE; MADRE ADELA TRAMO: CERRO SOYATE - MADRE TIERRA; COL. 10 DE MAYO Y CALLE TIERRA TRAMO: MURALLA - LIMITE SUR, COL. PARQUE MANZANARES",ORIGINAL,1,07/03/2011 00:00,,0,0
44,35,"A-2510-330-6712-H/0036/2011  PROYECTO EJECUTIVO DE LAS CALLES: PLAZA DEL PEÑON TRAMO: CERDEÑA - CUMBRES COL. PARQUE MANZANARES; CALLE ARALIA TRAMO: BLVD. HIDALGO - GARRA DE AGUILA COL. ARRAYANES; PRESA DE PEÑUELAS TRAMO: PASEO DE LA PRESA A RIO DE LOS CASTILLOS COL. RIVERA DE LA PRESA. Y ALEGRIA (LEVANTAMIENTO TOPOGRAFICO Y AFECTACIONES) TRAMO: HISTORIADORES - BLVD. TIMOTEO LOZANO, COL. SAN JOSE DE CEMENTOS",ORIGINAL,1,07/03/2011 00:00,,0,0
45,36,A-2510-302-6111-C/0037/2011  CALAFATEO DE JUNTAS Y GRIETAS DE LA CALLE MANUEL DE AUSTRI. LEON,ORIGINAL,1,07/03/2011 00:00,,0,0
46,37,A-2510-302-6111-C/0038/2011  CALAFATEO DE JUNTAS Y GRIETAS EN LA COLONIA LOMAS DE JEREZ. LEON,ORIGINAL,1,07/03/2011 00:00,,0,0
47,45,A-2510-300-6111-E/0039/2011  RESTAURACION DE LOS MONUMENTOS: MONUMENTO A LA FUNDACION; MONUMENTO A VALLE DE SEÑORA Y MONUMENTO A LA MADRE EN EL PARQUE HIDALGO Y PROLONGACION JUAREZ LEON,ORIGINAL,1,03/03/2011 00:00,,0,0
48,28,A-2510-300-6111-E/0040/2011  MANTENIMIENTO Y REPARACIONES EN EL EDIFICIO DE LA DIRECCION DE OBRA PUBLICA. LEON,ORIGINAL,1,07/03/2011 00:00,,0,0
49,40,"A-1199-309-6111-H/0041/2011  PROYECTO TIPO DE SALON COMUNITARIO Y ADECUACION DE PROYECTO TIPO SALON COMUNITARIO EN TERRENOS DE LAS COLONIAS: VALLE DE LEON, REFUGIO DE SAN JOSE Y SAN MARCOS LEON",ORIGINAL,1,09/03/2011 00:00,,0,0
50,40,AMPLIACION 1,AMPLIACION,1,09/03/2011 00:00,49,1,1
51,38,"A-1199-309-6111-D/0042/2011  INSTALACION DE CUATRO REDUCTORES DE VELOCIDAD (TOPES DE PLASTICO) EN DIFERENTES UBICACIONES DE LAS COLONIAS PILETAS Y ECHEVESTE 2000 PROGRAMA ""TU ASAMBLEA DE BARRIO""",ORIGINAL,1,09/03/2011 00:00,,0,0
52,31,A-2510-300-6111-E/0043/2011  TRABAJOS DE PINTURA EN ESCUELA PRIMARIA HERMANOS ALDAMA ENTRE CALLE IRAPUATO Y EL BLVD. SAN JUAN BOSCO EN LA COL. INDUSTRIAL,ORIGINAL,1,09/03/2011 00:00,,0,0
53,41,B-5051-236-6101-D/0044/2011  TRABAJOS COMPLEMENTARIOS EN LA OBRA PAVIMENTACION DE LA CALLE AGRICULTOR TRAMO: DE CALLE CERRO DEL CUBILETE A CERRO AZUL COL. SAN ISIDRO LABRADOR,ORIGINAL,1,15/03/2011 00:00,,0,0
54,41,AMPLIACION 1,AMPLIACION,1,15/03/2011 00:00,53,1,1
55,46,A-2510-330-6712-H/0045/2011  PROYECTO EJECUTIVO DE LA ESTACION DE BOMBEROS NO. 8 EN CALLE CAOS Y BLVD. CLOTO EN LA COL. ERMITA,ORIGINAL,1,16/03/2011 00:00,,0,0
56,44,A-2510-300-6111-D/0046/2011  TRABAJOS COMPLEMENTARIOS EN PARQUE AGUA AZUL Y PARQUE MARICHES. LEON,ORIGINAL,1,18/03/2011 00:00,,0,0
57,73,B-5051-236-6111-D/0047/2011  PAVIMENTACION CALLE CEDRO TRAMO:  CANELO - GUTY CARDENAS COL. ARBOLEDAS DE INFONAVIT,ORIGINAL,1,24/03/2011 00:00,,0,0
58,54,"E-2310-701-6613-G/0048/2011-1  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANAS I LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
59,54,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,58,1,1
60,54,"E-2310-701-6613-G/0048/2011-2  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA II LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
61,54,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,60,1,1
62,58,"E-2310-701-6613-G/0049/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA III LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
63,58,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,62,1,1
64,76,METROPOLITANO-H/0050/2011  PROYECTO EJECUTIVO DE PUENTE CENTRAL (2) Y CUERPOS LATERALES (2) EN EL BLVD. JOSE MARIA MORELOS ENTRONQUE BLVD. ADOLFO LOPEZ MATEOS (12+370 AL CAD 12+930) LEON,ORIGINAL,1,15/03/2011 00:00,,0,0
65,76,AMPLIACION 1,AMPLIACION,1,15/03/2011 00:00,64,1,1
66,77,METROPOLITANO-H/0051/2011  PROYECTO EJECUTIVO DE MALECON DEL RIO TRAMO: DE BLVD. MARIANO ESCOBEDO A BLVD. HERMANOS ALDAMA LEON,ORIGINAL,1,15/03/2011 00:00,,0,0
67,77,AMPLIACION 1,AMPLIACION,1,15/03/2011 00:00,66,1,1
68,67,"E-2310-701-6613-G/0052/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IV Y MANTENIMIENTO PREVENTIVO DE ARBOLES ZONA SUR LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
69,67,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,68,1,1
70,69,"E-2310-701-6613-G/0053/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VI. LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
71,69,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,70,1,1
72,49,E-2310-701-6613-G/0054/2011-1  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LAS ZONA URBANA VII,ORIGINAL,1,28/03/2011 00:00,,0,0
73,49,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,72,1,1
74,49,E-2310-701-6613-G/0054/2011-2  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANAS XIII,ORIGINAL,1,28/03/2011 00:00,,0,0
75,49,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,74,1,1
76,49,"E-2310-701-6613-G/0054/2011-3  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES MEJORA DE PLAZAS EN ZONA URBANA PAQ. I LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
77,49,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,76,1,1
78,135,"E-2310-701-6613-G/0055/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LAS ZONAS URBANAS VIII LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
79,135,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,78,1,1
80,55,"E-2310-701-6613-G/0056/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA X LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
81,55,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,80,1,1
82,70,"E-2310-701-6613-G/0057/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LAS ZONAS URBANAS XI LEON, GTO.",ORIGINAL,1,18/03/2011 00:00,,0,0
83,70,AMPLIACION 1,AMPLIACION,1,18/03/2011 00:00,82,1,1
84,50,E-2310-701-6613-G/0058/2011-1  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XII,ORIGINAL,1,28/03/2011 00:00,,0,0
85,50,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,84,1,1
86,50,"E-2310-701-6613-G/0058/2011-2  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA MALECON DEL RIO DE LOS GOMEZ LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
87,50,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,86,1,1
88,51,E-2310-701-6613-G/0059/2011-1  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XIV,ORIGINAL,1,28/03/2011 00:00,,0,0
89,51,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,88,1,1
90,51,"E-2310-701-6613-G/0059/2011-2  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA DEL BLVD. AEROPUERTO Y DISTRIBUIDOR VIAL LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
91,51,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,90,1,1
92,78,"E-2310-701-6613-G/0060/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES OFICINAS MUNICIPALES LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
93,78,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,92,1,1
94,57,"E-2310-701-6613-G/0061/2011  MANTENIMIENTO PREVENTIVO DE ARBOLES ZONA CENTRO, LEON",ORIGINAL,1,28/03/2011 00:00,,0,0
95,57,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,94,1,1
96,52,"E-2310-701-6613-G/0062/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES EN COMUDE LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
97,52,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,96,1,1
98,53,E-2310-701-6613-G/0063/2011  MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CIUDAD,ORIGINAL,1,28/03/2011 00:00,,0,0
99,53,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,98,1,1
100,56,E-2310-701-6613-G/0064/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES DE PLAZAS RURALES.,ORIGINAL,1,28/03/2011 00:00,,0,0
101,56,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,100,1,1
102,47,"E-2310-701-6613-G/0065/2011  MANTENIMIENTO ZONAS REFORESTADAS ARBOLIMETRO. LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
103,47,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,102,1,1
104,72,"E-2310-701-6613-G/0066/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES MEJORA DE PLAZAS EN ZONA URBANA PAQ. 2 LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
105,72,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,104,1,1
106,71,"E-2310-701-6613-G/0067/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XV LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
107,71,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,106,1,1
108,59,"E-2310-701-6613-G/0068/2011  MANTENIMIENTO PREVENTIVO DE ARBOLES ZONA NORTE, LEON.",ORIGINAL,1,28/03/2011 00:00,,0,0
109,59,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,108,1,1
110,48,"E-2310-701-6613-G/0069/2011  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LAS ZONAS URBANAS IX LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
111,48,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,110,1,1
112,96,"E-2310-701-6613-G/0070/2011-1  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA V LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
113,96,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,112,1,1
114,96,"E-2310-701-6613-G/0070/2011-2  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XVI LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
115,96,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,114,1,1
116,96,"E-2310-701-6613-G/0070/2011-3  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XVII LEON, GTO.",ORIGINAL,1,28/03/2011 00:00,,0,0
117,96,AMPLIACION 1,AMPLIACION,1,28/03/2011 00:00,116,1,1
118,43,"A-2110-324-6712-E/0071/2011  OBRA ESCULTORICA DENOMINADA ""MURAL DE LOS MARTIRES DEL 02 DE ENERO"" LEON",ORIGINAL,1,30/03/2011 00:00,,0,0
119,62,A-2510-303-6111-C/0072/2011  REHABILITACION DE BASE PARA PAVIMENTO ASFALTICO EN ACCESO PRINCIPAL TRAMO: RIO DE LOS GOMEZ ESQ. CALLE JOSE FARREL COL. SANTA MARIA DE CEMENTOS,ORIGINAL,1,30/03/2011 00:00,,0,0
120,60,"A-2510-328-6712-D/0073/2011  CONSTRUCCION DE CICLOVIA EN BLVD. JUAN ALONSO DE TORRES Y AV. UNIVERSIDAD TRAMO: DE BLVD. SANABRIA A AV. UNIVERSIDAD Y DE BLVD. JUAN ALONSO DE TORRES A CALLE PASEO DEL SOL RESPECTIVAMENTE, LEON",ORIGINAL,1,31/03/2011 00:00,,0,0
121,75,C-2510-603-6712-D/0074/2011  PAVIMENTACION CALLE METIS TRAMO: EROS A BLVD. CLOTO COL. ERMITA,ORIGINAL,1,31/03/2011 00:00,,0,0
122,61,A-2510-326-6712-D/0075/2011  EJE METROPOLITANO LEON - SILAO (TRAMO BLVD. JOSE MARIA MORELOS - BLVD. DELTA) PAVIMENTACION CUERPOS CENTRALES BLVD. JUAN ALONSO DE TORRES TRAMO UNO - B DEL CADENAMIENTO 0+800 AL 0+190 Y LATERAL NORTE DEK CAD. 0+220 AL 0+280,ORIGINAL,1,30/03/2011 00:00,,0,0
123,79,METROPOLITANO-H/0076/2011  PROYECTO EJECUTIVO DE BLVD. MIGUEL DE CERVANTES SAAVEDRA TRAMO: DE BLVD. HERMANOS ALDAMA A BLVD. TORRES LANDA,ORIGINAL,1,31/03/2011 00:00,,0,0
124,79,AMPLIACION 1,AMPLIACION,1,31/03/2011 00:00,123,1,1
125,80,A-2510-330-6712-H/0077/2011  PROYECTO EJECUTIVO DE REHABILITACION DEL CENTRO GERONTOLOGICO EN SAN JUAN DE DIOS LEON,ORIGINAL,1,31/03/2011 00:00,,0,0
126,104,A-1810-339-6111-C/0078/2011  LIMPIEZA Y DESAZOLVE DE LOS CANALES DE LA COMUNIDAD Y EL EJIDO PUERTA DE SAN GERMAN Y LIMPIEZA Y DESAZOLVE DE LOS CANALES DE LA COMUNIDAD LA CINTA LEON,ORIGINAL,1,11/11/2010 00:00,,0,0
127,81,"A-2510-304-6111-C/0079/2011  LIMPIEZA Y DESAZOLVE Y REPARACION DE ELEMENTOS ESTRUCTURALES DE CONCRETO Y METALICOS EN LOS ARROYOS LA MULA, SARDENETA, CASTILLOS, GRANIZO, ALFARO, MUERTO, SALTO, CANAL TIMOTEO LOZANO, LAS LIEBRES, EL PENITENTE, EL POTRERO, SANTANA AC. LEON",ORIGINAL,1,31/03/2011 00:00,,0,0
128,82,"A-1810-339-6111-C/0080/2011  TRABAJOS DE REFORZAMIENTO DE BORDOS EN RIO TURBIO PUERTA DE SAN GERMAN; TRABAJOS DE REFORZAMIENTO DE BORDOS EN RIO TURBIO, VARIOS TRAMOS EN PARTES SOCAVADAS PLANTA DE TRATAMIENTO",ORIGINAL,1,31/03/2011 00:00,,0,0
129,63,"C-2510-603-6712-C/0081/2011  LIMPIEZA, DESAZOLVE Y REPARACION DE ELEMENTOS ESTRUCTURALES DE CONCRETO Y METALICOS EN LOS ARROYOS: CAÑADA DE AÑFARO, EL EJIDO, EL HUESO, SAN BERNARDO, CANAL TIMOTEO LOZANO Y CANAL DELTA LEON",ORIGINAL,1,31/03/2011 00:00,,0,0
130,83,A-2510-302-6111-C/0082/2011  CALAFATEO DE JUNTAS Y GRIETAS EN LA AV. MIGUEL DE CERVANTES SAAVEDRA. LEON,ORIGINAL,1,31/03/2011 00:00,,0,0
131,84,C-2510-603-6712-C/0083/2011  REHABILITACION DE LOS PAVIMENTOS DEL BLVD. VICENTE VALTIERRA TRAMO: DE BLVD. FRANCISCO VILLA A BLVD. VASCO DE QUIROGA LEON,ORIGINAL,1,05/04/2011 00:00,,0,0
132,64,C-2510-600-6111-C/0084/2011  REHABILITACION DE LOS PAVIMENTOS DEL BLVD. VASCO DE QUIROGA TRAMO: DE LOS PIRULES A BRAVOS DE ATLANTA LEON,ORIGINAL,1,06/04/2011 00:00,,0,0
133,85,C-2510-600-6111-C/0085/2011  REHABILITACION DE LOS PAVIMENTOS DE LA CALLE RIO MAYO TRAMO: DE BLVD. PASEO DE JEREZ A BLVD. OMEGA LEON,ORIGINAL,1,06/04/2011 00:00,,0,0
134,134,C-2510-600-6111-C/0086/2011  REHABILITACION DE LOS PAVIMENTOS DEL ACCESO A COMANDANCIA ORIENTE (CALLE HACIENDA DE SAN FRANCISCO ) LEON,ORIGINAL,1,05/04/2011 00:00,,0,0
135,134,AMPLIACION 1,AMPLIACION,1,05/04/2011 00:00,134,1,1
136,65,A-2510-300-6111-D/0087/2011  PAVIMENTACION DE LA CALLE 2DO. ANDADOR HUIMILPAN TRAMO: CALLE HUIMILPAN A MAYAGUEZ COL. EL PALOTE,ORIGINAL,1,06/04/2011 00:00,,0,0
137,86,"A-2510-328-6712-D/0088/2011  MEJORAMIENTO DE LOS CRUCES DE LA CICLOVIA EN LA GLORIETA DEL BLVD. JUAN ALONSO DE TORRES CON EL BLVD. HILARIO MEDINA, LEON",ORIGINAL,1,07/04/2011 00:00,,0,0
138,66,A-2510-323-6712-D/0089/2011  MOBILIARIO URBANO PARA LA REACTIVACION DEL CORREDOR LOPEZ MATEOS TRAMO: HERMANOS ALDAMA A AV. MIGUEL ALEMAN ZONA CENTRO,ORIGINAL,1,07/04/2011 00:00,,0,0
139,66,AMPLIACION 1,AMPLIACION,1,07/04/2011 00:00,138,1,1
