Id_Fuera_Catalogo,Id_Contrato,Fecha_Registro,Fecha_Ultima_Autorizada,Fecha_Instruccion_Bitacora,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Estatus
197,59,30/06/2014 00:00,30/06/2014 00:00,30/06/2014 00:00,288/2014,30/06/2014 00:00,,AUTORIZADO
198,60,30/06/2014 00:00,30/06/2014 00:00,30/06/2014 00:00,289/2014,30/06/2014 00:00,,AUTORIZADO
199,90,02/07/2014 00:00,02/07/2014 00:00,02/07/2014 00:00,291/2014,02/07/2014 00:00,,AUTORIZADO
209,44,26/06/2014 00:00,26/06/2014 00:00,26/06/2014 00:00,295/2014,26/06/2014 00:00,,AUTORIZADO
210,36,07/07/2014 00:00,07/07/2014 00:00,07/07/2014 00:00,296/2014,07/07/2014 00:00,,AUTORIZADO
212,20,27/06/2014 00:00,27/06/2014 00:00,27/06/2014 00:00,297/2014,27/06/2014 00:00,,AUTORIZADO
227,37,26/06/2014 00:00,26/06/2014 00:00,26/06/2014 00:00,300/2014,26/06/2014 00:00,,AUTORIZADO
228,43,07/07/2014 00:00,07/07/2014 00:00,07/07/2014 00:00,301/2014,07/07/2014 00:00,,AUTORIZADO
229,43,07/07/2014 00:00,07/07/2014 00:00,07/07/2014 00:00,302/2014,07/07/2014 00:00,,AUTORIZADO
237,28,19/06/2014 00:00,19/06/2014 00:00,19/06/2014 00:00,303/2014,19/06/2014 00:00,,AUTORIZADO
241,116,11/07/2014 00:00,11/07/2014 00:00,11/07/2014 00:00,305/2014,11/07/2014 00:00,,AUTORIZADO
242,109,14/07/2014 00:00,14/07/2014 00:00,14/07/2014 00:00,306/2014,14/07/2014 00:00,,AUTORIZADO
247,53,15/07/2014 00:00,15/07/2014 00:00,15/07/2014 00:00,309/2014,15/07/2014 00:00,,AUTORIZADO
250,11,02/06/2014 00:00,02/06/2014 00:00,02/06/2014 00:00,310/2014,02/06/2014 00:00,,AUTORIZADO
254,6,03/07/2014 00:00,03/07/2014 00:00,03/07/2014 00:00,311/2014,03/07/2014 00:00,,AUTORIZADO
257,57,26/06/2014 00:00,26/06/2014 00:00,26/06/2014 00:00,312/2014,26/06/2014 00:00,,AUTORIZADO
260,4,26/06/2014 00:00,26/06/2014 00:00,26/06/2014 00:00,313/2014,26/06/2014 00:00,,AUTORIZADO
264,5,14/07/2014 00:00,14/07/2014 00:00,14/07/2014 00:00,315/2014,14/07/2014 00:00,,AUTORIZADO
266,67,17/07/2014 00:00,17/07/2014 00:00,17/07/2014 00:00,314/2014,17/07/2014 00:00,,AUTORIZADO
270,67,17/07/2014 00:00,17/07/2014 00:00,17/07/2014 00:00,316/2014,17/07/2014 00:00,,AUTORIZADO
271,67,17/07/2014 00:00,17/07/2014 00:00,17/07/2014 00:00,317/2014,17/07/2014 00:00,,AUTORIZADO
272,71,17/07/2014 00:00,17/07/2014 00:00,17/07/2014 00:00,317/2014,17/07/2014 00:00,,AUTORIZADO
273,72,17/07/2014 00:00,17/07/2014 00:00,17/07/2014 00:00,318/2014,17/07/2014 00:00,,AUTORIZADO
274,70,17/07/2014 00:00,17/07/2014 00:00,17/07/2014 00:00,319/2014,17/07/2014 00:00,,AUTORIZADO
275,67,17/07/2014 00:00,17/07/2014 00:00,17/07/2014 00:00,320/2014,17/07/2014 00:00,,AUTORIZADO
278,94,11/07/2014 00:00,11/07/2014 00:00,11/07/2014 00:00,321/2014,11/07/2014 00:00,,AUTORIZADO
279,58,07/07/2014 00:00,07/07/2014 00:00,07/07/2014 00:00,322/2014,07/07/2014 00:00,,AUTORIZADO
298,112,21/07/2014 00:00,21/07/2014 00:00,21/07/2014 00:00,323/2014,21/07/2014 00:00,,AUTORIZADO
301,49,18/07/2014 00:00,18/07/2014 00:00,18/07/2014 00:00,324/2014,18/07/2014 00:00,,AUTORIZADO
303,111,21/07/2014 00:00,21/07/2014 00:00,21/07/2014 00:00,325/2014,21/07/2014 00:00,,AUTORIZADO
306,119,16/07/2014 00:00,16/07/2014 00:00,16/07/2014 00:00,327/2014,16/07/2014 00:00,,AUTORIZADO
312,116,21/07/2014 00:00,21/07/2014 00:00,21/07/2014 00:00,329/2014,21/07/2014 00:00,,AUTORIZADO
313,64,18/07/2014 00:00,18/07/2014 00:00,18/07/2014 00:00,330/2014,18/07/2014 00:00,,AUTORIZADO
316,112,21/07/2014 00:00,21/07/2014 00:00,21/07/2014 00:00,332/2014,21/07/2014 00:00,,AUTORIZADO
317,111,21/07/2014 00:00,21/07/2014 00:00,21/07/2014 00:00,331/2014,21/07/2014 00:00,,AUTORIZADO
318,105,24/07/2014 00:00,24/07/2014 00:00,24/07/2014 00:00,333/2014,24/07/2014 00:00,,AUTORIZADO
319,110,30/07/2014 00:00,30/07/2014 00:00,30/07/2014 00:00,334/2014,30/07/2014 00:00,,AUTORIZADO
320,117,30/07/2014 00:00,30/07/2014 00:00,30/07/2014 00:00,335/2014,30/07/2014 00:00,,AUTORIZADO
321,59,31/07/2014 00:00,31/07/2014 00:00,31/07/2014 00:00,338/2014,31/07/2014 00:00,,AUTORIZADO
322,91,21/07/2014 00:00,21/07/2014 00:00,21/07/2014 00:00,339/2014,21/07/2014 00:00,,AUTORIZADO
323,43,01/08/2014 00:00,01/08/2014 00:00,01/08/2014 00:00,340/2014,01/08/2014 00:00,,AUTORIZADO
324,112,01/08/2014 00:00,01/08/2014 00:00,01/08/2014 00:00,341/2014,01/08/2014 00:00,,AUTORIZADO
325,120,04/08/2014 00:00,04/08/2014 00:00,04/08/2014 00:00,342/2014,04/08/2014 00:00,,AUTORIZADO
326,130,24/07/2014 00:00,24/07/2014 00:00,24/07/2014 00:00,343/2014,24/07/2014 00:00,,AUTORIZADO
332,105,28/07/2014 00:00,28/07/2014 00:00,28/07/2014 00:00,345/2014,28/07/2014 00:00,,AUTORIZADO
335,112,04/08/2014 00:00,04/08/2014 00:00,04/08/2014 00:00,347/2014,04/08/2014 00:00,,AUTORIZADO
339,123,04/08/2014 00:00,04/08/2014 00:00,04/08/2014 00:00,348/2014,04/08/2014 00:00,,AUTORIZADO
341,4,27/06/2014 00:00,27/06/2014 00:00,27/06/2014 00:00,349/2014,27/06/2014 00:00,,AUTORIZADO
343,107,21/07/2014 00:00,21/07/2014 00:00,21/07/2014 00:00,350/2014,21/07/2014 00:00,,AUTORIZADO
344,44,17/07/2014 00:00,17/07/2014 00:00,17/07/2014 00:00,351/2014,17/07/2014 00:00,,AUTORIZADO
345,47,28/07/2014 00:00,28/07/2014 00:00,28/07/2014 00:00,352/2014,28/07/2014 00:00,,AUTORIZADO
349,110,30/07/2014 00:00,30/07/2014 00:00,30/07/2014 00:00,353/2014,30/07/2014 00:00,,AUTORIZADO
351,75,04/08/2014 00:00,04/08/2014 00:00,04/08/2014 00:00,354/2014,04/08/2014 00:00,,AUTORIZADO
352,90,07/08/2014 00:00,07/08/2014 00:00,07/08/2014 00:00,355/2014,07/08/2014 00:00,,AUTORIZADO
357,90,30/07/2014 00:00,30/07/2014 00:00,30/07/2014 00:00,356/2014,30/07/2014 00:00,,AUTORIZADO
358,122,11/08/2014 00:00,11/08/2014 00:00,11/08/2014 00:00,357/2014,11/08/2014 00:00,,AUTORIZADO
361,122,11/08/2014 00:00,11/08/2014 00:00,11/08/2014 00:00,359/2014,11/08/2014 00:00,,AUTORIZADO
362,40,08/08/2014 00:00,08/08/2014 00:00,08/08/2014 00:00,360/2014,08/08/2014 00:00,,AUTORIZADO
364,49,11/08/2014 00:00,11/08/2014 00:00,11/08/2014 00:00,362/2014,11/08/2014 00:00,,AUTORIZADO
366,119,08/08/2014 00:00,08/08/2014 00:00,08/08/2014 00:00,361/2014,08/08/2014 00:00,,AUTORIZADO
367,141,08/08/2014 00:00,08/08/2014 00:00,08/08/2014 00:00,363/2014,08/08/2014 00:00,,AUTORIZADO
369,24,01/08/2014 00:00,01/08/2014 00:00,01/08/2014 00:00,364/2014,01/08/2014 00:00,,AUTORIZADO
373,93,01/08/2014 00:00,01/08/2014 00:00,01/08/2014 00:00,365/2014,01/08/2014 00:00,,AUTORIZADO
382,96,03/07/2014 00:00,03/07/2014 00:00,03/07/2014 00:00,367/2014,03/07/2014 00:00,,AUTORIZADO
388,115,08/08/2014 00:00,08/08/2014 00:00,08/08/2014 00:00,369/2014,08/08/2014 00:00,,AUTORIZADO
389,91,04/08/2014 00:00,04/08/2014 00:00,04/08/2014 00:00,370/2014,04/08/2014 00:00,,AUTORIZADO
395,17,18/08/2014 00:00,18/08/2014 00:00,18/08/2014 00:00,371/2014,18/08/2014 00:00,,AUTORIZADO
396,4,18/08/2014 00:00,18/08/2014 00:00,18/08/2014 00:00,372/2014,18/08/2014 00:00,,AUTORIZADO
401,36,04/08/2014 00:00,04/08/2014 00:00,04/08/2014 00:00,375/2014,04/08/2014 00:00,,AUTORIZADO
402,49,07/08/2014 00:00,07/08/2014 00:00,07/08/2014 00:00,373/2014,07/08/2014 00:00,,AUTORIZADO
403,49,30/07/2014 00:00,30/07/2014 00:00,30/07/2014 00:00,374/2014,30/07/2014 00:00,,AUTORIZADO
405,44,11/08/2014 00:00,11/08/2014 00:00,11/08/2014 00:00,377/2014,11/08/2014 00:00,,AUTORIZADO
418,135,13/08/2014 00:00,13/08/2014 00:00,13/08/2014 00:00,378/2014,13/08/2014 00:00,,AUTORIZADO
419,105,20/08/2014 00:00,20/08/2014 00:00,20/08/2014 00:00,379/2014,20/08/2014 00:00,,AUTORIZADO
420,116,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,380/2014,22/08/2014 00:00,,AUTORIZADO
421,91,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,381/2014,22/08/2014 00:00,,AUTORIZADO
422,91,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,382/2014,22/08/2014 00:00,,AUTORIZADO
427,38,25/08/2014 00:00,25/08/2014 00:00,25/08/2014 00:00,383/2014,25/08/2014 00:00,,AUTORIZADO
431,99,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,386/2014,22/08/2014 00:00,,AUTORIZADO
443,109,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,388/2014,22/08/2014 00:00,,AUTORIZADO
448,116,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,389/2014,22/08/2014 00:00,,AUTORIZADO
449,78,28/08/2014 00:00,28/08/2014 00:00,28/08/2014 00:00,390/2014,28/08/2014 00:00,,AUTORIZADO
450,111,28/08/2014 00:00,28/08/2014 00:00,28/08/2014 00:00,391/2014,28/08/2014 00:00,,AUTORIZADO
459,63,27/08/2014 00:00,27/08/2014 00:00,27/08/2014 00:00,392/2014,27/08/2014 00:00,,AUTORIZADO
460,63,27/08/2014 00:00,27/08/2014 00:00,27/08/2014 00:00,393/2014,27/08/2014 00:00,,AUTORIZADO
462,5,16/07/2014 00:00,16/07/2014 00:00,16/07/2014 00:00,315-1/2014,16/07/2014 00:00,,AUTORIZADO
465,17,28/08/2014 00:00,28/08/2014 00:00,28/08/2014 00:00,394/2014,28/08/2014 00:00,,AUTORIZADO
469,114,29/08/2014 00:00,29/08/2014 00:00,29/08/2014 00:00,397/2014,29/08/2014 00:00,,AUTORIZADO
482,68,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,399/2014,22/08/2014 00:00,,AUTORIZADO
484,81,01/09/2014 00:00,01/09/2014 00:00,01/09/2014 00:00,401/2014,01/09/2014 00:00,,AUTORIZADO
485,41,29/08/2014 00:00,29/08/2014 00:00,29/08/2014 00:00,402/2014,29/08/2014 00:00,,AUTORIZADO
486,105,18/08/2014 00:00,18/08/2014 00:00,18/08/2014 00:00,403/2014,18/08/2014 00:00,,AUTORIZADO
487,26,29/08/2014 00:00,29/08/2014 00:00,29/08/2014 00:00,405/2014,29/08/2014 00:00,,AUTORIZADO
488,28,30/07/2014 00:00,30/07/2014 00:00,30/07/2014 00:00,406/2014,30/07/2014 00:00,,AUTORIZADO
489,115,04/09/2014 00:00,04/09/2014 00:00,04/09/2014 00:00,407/2014,04/09/2014 00:00,,AUTORIZADO
490,38,03/09/2014 00:00,03/09/2014 00:00,03/09/2014 00:00,408/2014,03/09/2014 00:00,,AUTORIZADO
491,135,04/09/2014 00:00,04/09/2014 00:00,04/09/2014 00:00,409/2014,04/09/2014 00:00,,AUTORIZADO
492,135,04/09/2014 00:00,04/09/2014 00:00,04/09/2014 00:00,410/2014,04/09/2014 00:00,,AUTORIZADO
493,39,05/09/2014 00:00,05/09/2014 00:00,05/09/2014 00:00,411/2014,05/09/2014 00:00,,AUTORIZADO
494,110,10/09/2014 00:00,10/09/2014 00:00,10/09/2014 00:00,412/2014,10/09/2014 00:00,,AUTORIZADO
510,28,25/08/2014 00:00,25/08/2014 00:00,25/08/2014 00:00,414/2014,25/08/2014 00:00,,AUTORIZADO
512,21,05/09/2014 00:00,05/09/2014 00:00,05/09/2014 00:00,416/2014,05/09/2014 00:00,,AUTORIZADO
525,82,11/09/2014 00:00,11/09/2014 00:00,11/09/2014 00:00,417/2014,11/09/2014 00:00,,AUTORIZADO
526,91,12/09/2014 00:00,12/09/2014 00:00,12/09/2014 00:00,418/2014,12/09/2014 00:00,,AUTORIZADO
527,28,18/08/2014 00:00,18/08/2014 00:00,18/08/2014 00:00,419/2014,18/08/2014 00:00,,AUTORIZADO
531,142,19/09/2014 00:00,19/09/2014 00:00,19/09/2014 00:00,420/2014,19/09/2014 00:00,,AUTORIZADO
532,78,12/09/2014 00:00,12/09/2014 00:00,12/09/2014 00:00,421/2014,12/09/2014 00:00,,AUTORIZADO
533,128,15/09/2014 00:00,15/09/2014 00:00,15/09/2014 00:00,422/2014,15/09/2014 00:00,,AUTORIZADO
534,99,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,423/2014,22/08/2014 00:00,,AUTORIZADO
535,99,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,424/2014,22/08/2014 00:00,,AUTORIZADO
536,99,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,425/2014,22/08/2014 00:00,,AUTORIZADO
537,99,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,426/2014,22/08/2014 00:00,,AUTORIZADO
538,96,23/09/2014 00:00,23/09/2014 00:00,23/09/2014 00:00,367-1/2014,23/09/2014 00:00,,AUTORIZADO
539,109,19/09/2014 00:00,19/09/2014 00:00,19/09/2014 00:00,427/2014,19/09/2014 00:00,,AUTORIZADO
542,135,19/09/2014 00:00,19/09/2014 00:00,19/09/2014 00:00,428/2014,19/09/2014 00:00,,AUTORIZADO
543,152,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,429/2014,22/09/2014 00:00,,AUTORIZADO
544,111,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,430/2014,22/09/2014 00:00,,AUTORIZADO
546,153,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,431/2014,22/09/2014 00:00,,AUTORIZADO
548,126,24/09/2014 00:00,24/09/2014 00:00,24/09/2014 00:00,432/2014,24/09/2014 00:00,,AUTORIZADO
558,119,27/08/2014 00:00,27/08/2014 00:00,27/08/2014 00:00,433/2014,27/08/2014 00:00,,AUTORIZADO
559,119,19/09/2014 00:00,19/09/2014 00:00,19/09/2014 00:00,434/2014,19/09/2014 00:00,,AUTORIZADO
560,119,25/09/2014 00:00,25/09/2014 00:00,25/09/2014 00:00,435/2014,25/09/2014 00:00,,AUTORIZADO
567,152,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,437/2014,22/09/2014 00:00,,AUTORIZADO
568,153,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,438/2014,22/09/2014 00:00,,AUTORIZADO
569,154,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,439/2014,22/09/2014 00:00,,AUTORIZADO
570,113,25/09/2014 00:00,25/09/2014 00:00,25/09/2014 00:00,440/2014,25/09/2014 00:00,,AUTORIZADO
575,152,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,441/2014,22/09/2014 00:00,,AUTORIZADO
576,153,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,442/2014,22/09/2014 00:00,,AUTORIZADO
577,154,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,443/2014,22/09/2014 00:00,,AUTORIZADO
580,140,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,444/2014,22/08/2014 00:00,,AUTORIZADO
584,28,15/09/2014 00:00,15/09/2014 00:00,15/09/2014 00:00,445/2014,15/09/2014 00:00,,AUTORIZADO
586,41,25/07/2014 00:00,25/07/2014 00:00,25/07/2014 00:00,446/2014,25/07/2014 00:00,,AUTORIZADO
588,5,04/08/2014 00:00,04/08/2014 00:00,04/08/2014 00:00,447/2014,04/08/2014 00:00,,AUTORIZADO
589,5,27/08/2014 00:00,27/08/2014 00:00,27/08/2014 00:00,450/2014,27/08/2014 00:00,,AUTORIZADO
590,41,25/09/2014 00:00,25/09/2014 00:00,25/09/2014 00:00,451/2014,25/09/2014 00:00,,AUTORIZADO
591,142,29/09/2014 00:00,29/09/2014 00:00,29/09/2014 00:00,453/2014,29/09/2014 00:00,,AUTORIZADO
594,67,07/08/2014 00:00,07/08/2014 00:00,07/08/2014 00:00,455/2014,07/08/2014 00:00,,AUTORIZADO
596,67,17/08/2014 00:00,17/08/2014 00:00,17/08/2014 00:00,314-1/2014,17/08/2014 00:00,,AUTORIZADO
597,130,05/09/2014 00:00,05/09/2014 00:00,05/09/2014 00:00,454/2014,05/09/2014 00:00,,AUTORIZADO
600,140,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,455/2014,22/08/2014 00:00,,AUTORIZADO
601,126,24/09/2014 00:00,24/09/2014 00:00,24/09/2014 00:00,459/2014,24/09/2014 00:00,,AUTORIZADO
603,102,25/08/2014 00:00,25/08/2014 00:00,25/08/2014 00:00,460/2014,25/08/2014 00:00,,AUTORIZADO
605,58,19/09/2014 00:00,19/09/2014 00:00,19/09/2014 00:00,462/2014,19/09/2014 00:00,,AUTORIZADO
607,2,16/07/2014 00:00,16/07/2014 00:00,16/07/2014 00:00,463/2014,16/07/2014 00:00,,AUTORIZADO
608,2,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,464/2014,22/08/2014 00:00,,AUTORIZADO
609,2,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,465/2014,22/08/2014 00:00,,AUTORIZADO
610,27,22/08/2014 00:00,22/08/2014 00:00,22/08/2014 00:00,466/2014,22/08/2014 00:00,,AUTORIZADO
617,118,15/09/2014 00:00,15/09/2014 00:00,15/09/2014 00:00,467/2014,15/09/2014 00:00,,AUTORIZADO
618,96,26/09/2014 00:00,26/09/2014 00:00,26/09/2014 00:00,468/2014,26/09/2014 00:00,,AUTORIZADO
619,144,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,469/2014,22/09/2014 00:00,,AUTORIZADO
624,96,22/09/2014 00:00,22/09/2014 00:00,22/09/2014 00:00,471/2014,22/09/2014 00:00,,AUTORIZADO
