Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar
1270,75,,CONTRATO,352706.14,119065.61,0,119065.61,233640.53,0,0,0,0,0,0
1271,433,,CONTRATO,352706.14,96094.81,119065.61,215160.42,137545.72,0,0,0,0,0,0
1272,465,,CONTRATO,352706.14,39159.51,215160.42,254319.93,98386.21,0,0,0,0,0,0
1273,133,,CONTRATO,809852.26,77644.28,0,77644.28,732207.98,30,242955.68,23293.28,0,23293.28,219662.4
1274,133,9,AMPLIACIÓN 1,29180.43,0,0,0,29180.43,0,0,0,0,0,0
1275,237,,CONTRATO,809852.26,261418.88,77644.28,339063.16,470789.1,30,242955.68,78425.66,23293.28,101718.94,141236.74
1276,237,9,AMPLIACIÓN 1,29180.43,0,0,0,29180.43,0,0,0,0,0,0
1277,316,,CONTRATO,809852.26,123989.86,339063.16,463053.02,346799.24,30,242955.68,37196.96,101718.94,138915.9,104039.78
1278,316,9,AMPLIACIÓN 1,29180.43,0,0,0,29180.43,0,0,0,0,0,0
1279,464,,CONTRATO,809852.26,256237.18,463053.02,719290.2,90562.06,30,242955.68,76871.15,138915.9,215787.05,27168.63
1280,464,9,AMPLIACIÓN 1,29180.43,0,0,0,29180.43,0,0,0,0,0,0
1281,577,,CONTRATO,809852.26,90562.06,719290.2,809852.26,0,30,242955.68,27168.63,215787.05,242955.68,0
1282,577,9,AMPLIACIÓN 1,29180.43,29143.69,0,29143.69,36.74,0,0,0,0,0,0
1283,117,,CONTRATO,1081569.11,54157.4,0,54157.4,1027411.71,30,324470.74,16247.22,0,16247.22,308223.52
1284,118,,CONTRATO,1081569.11,143058.31,54157.4,197215.71,884353.4,30,324470.74,42917.49,16247.22,59164.71,265306.03
1285,294,,CONTRATO,1081569.11,362012.75,197215.71,559228.46,522340.65,30,324470.74,108603.83,59164.71,167768.54,156702.2
1286,295,,CONTRATO,1081569.11,165418.84,559228.46,724647.3,356921.81,30,324470.74,49625.65,167768.54,217394.19,107076.55
1287,422,,CONTRATO,1081569.11,227586.5,724647.3,952233.8,129335.31,30,324470.74,68275.95,217394.19,285670.14,38800.6
1288,423,,CONTRATO,1081569.11,58677.74,952233.8,1010911.54,70657.57,30,324470.74,38800.6,285670.14,324470.74,0
1289,60,,CONTRATO,1844524.09,2486.45,0,2486.45,1842037.64,30,553357.23,745.94,0,745.94,552611.29
1290,60,22,AMPLIACIÓN 1,230521.01,0,0,0,230521.01,0,0,0,0,0,0
1291,140,,CONTRATO,1844524.09,79920.53,2486.45,82406.98,1762117.11,30,553357.23,23976.16,745.94,24722.1,528635.13
1292,140,22,AMPLIACIÓN 1,230521.01,0,0,0,230521.01,0,0,0,0,0,0
1293,194,,CONTRATO,1844524.09,293253.1,82406.98,375660.08,1468864.01,30,553357.23,87975.93,24722.1,112698.03,440659.2
1294,194,22,AMPLIACIÓN 1,230521.01,0,0,0,230521.01,0,0,0,0,0,0
1295,387,,CONTRATO,1844524.09,150781.54,375660.08,526441.62,1318082.47,30,553357.23,45234.46,112698.03,157932.49,395424.74
1296,387,22,AMPLIACIÓN 1,230521.01,0,0,0,230521.01,0,0,0,0,0,0
1297,545,,CONTRATO,1844524.09,325248.82,526441.62,851690.44,992833.65,30,553357.23,97574.65,157932.49,255507.14,297850.09
1298,545,22,AMPLIACIÓN 1,230521.01,0,0,0,230521.01,0,0,0,0,0,0
1299,854,,CONTRATO,1844524.09,168564.09,851690.44,1020254.53,824269.56,30,553357.23,50569.23,255507.14,306076.37,247280.86
1300,854,22,AMPLIACIÓN 1,230521.01,0,0,0,230521.01,0,0,0,0,0,0
1301,855,,CONTRATO,1844524.09,390785,1020254.53,1411039.53,433484.56,30,553357.23,117235.5,306076.37,423311.87,130045.36
1302,855,22,AMPLIACIÓN 1,230521.01,0,0,0,230521.01,0,0,0,0,0,0
1303,1016,,CONTRATO,1844524.09,110916.97,1411039.53,1521956.5,322567.59,30,553357.23,33275.09,423311.87,456586.96,96770.27
1304,1016,22,AMPLIACIÓN 1,230521.01,0,0,0,230521.01,0,0,0,0,0,0
1305,1599,,CONTRATO,1844524.09,322567.59,1521956.5,1844524.09,0,30,553357.23,96770.27,456586.96,553357.23,0
1306,1599,22,AMPLIACIÓN 1,230521.01,230236.85,0,230236.85,284.16,0,0,0,0,0,0
1307,228,,CONTRATO,238253.12,202172.48,0,202172.48,36080.64,30,71475.94,60651.74,0,60651.74,10824.2
1308,435,,CONTRATO,238253.12,21283.04,202172.48,223455.52,14797.6,30,71475.94,10824.2,60651.74,71475.94,0
1309,94,,CONTRATO,208578.73,67457.93,0,67457.93,141120.8,30,62573.62,20237.38,0,20237.38,42336.24
1310,178,,CONTRATO,208578.73,41388.85,67457.93,108846.78,99731.95,30,62573.62,12416.66,20237.38,32654.04,29919.58
1311,252,,CONTRATO,208578.73,64872.25,108846.78,173719.03,34859.7,30,62573.62,29919.58,32654.04,62573.62,0
1312,296,,CONTRATO,208578.73,6656.87,173719.03,180375.9,28202.83,30,62573.62,0,62573.62,62573.62,0
1313,354,,CONTRATO,208578.73,1376.46,180375.9,181752.36,26826.37,30,62573.62,0,62573.62,62573.62,0
1314,110,,CONTRATO,298031.54,18506.56,0,18506.56,279524.98,30,89409.46,5551.97,0,5551.97,83857.49
1315,113,,CONTRATO,298031.54,126133.2,18506.56,144639.76,153391.78,30,89409.46,37839.96,5551.97,43391.93,46017.53
1316,217,,CONTRATO,298031.54,53208.34,144639.76,197848.1,100183.44,30,89409.46,15962.5,43391.93,59354.43,30055.03
1317,414,,CONTRATO,298031.54,55880.03,197848.1,253728.13,44303.41,30,89409.46,30055.03,59354.43,89409.46,0
1318,274,,CONTRATO,224323.55,5818.17,0,5818.17,218505.38,30,67297.07,1745.45,0,1745.45,65551.62
1319,275,,CONTRATO,224323.55,30103.58,5818.17,35921.75,188401.8,30,67297.07,9031.07,1745.45,10776.52,56520.55
1320,326,,CONTRATO,224323.55,48550.09,35921.75,84471.84,139851.71,30,67297.07,14565.03,10776.52,25341.55,41955.52
1321,327,,CONTRATO,224323.55,72167.29,84471.84,156639.13,67684.42,30,67297.07,21650.19,25341.55,46991.74,20305.33
1322,694,,CONTRATO,224323.55,26760.49,156639.13,183399.62,40923.93,30,67297.07,20305.33,46991.74,67297.07,0
1323,738,,CONTRATO,224323.55,1045.17,183399.62,184444.79,39878.76,30,67297.07,0,67297.07,67297.07,0
1324,79,,CONTRATO,620790.46,85757.63,0,85757.63,535032.83,30,186237.14,25727.29,0,25727.29,160509.85
1325,292,,CONTRATO,620790.46,267806.95,85757.63,353564.58,267225.88,30,186237.14,80342.09,25727.29,106069.38,80167.76
1326,456,,CONTRATO,620790.46,82646.9,353564.58,436211.48,184578.98,30,186237.14,24794.07,106069.38,130863.45,55373.69
1327,647,,CONTRATO,620790.46,92491.42,436211.48,528702.9,92087.56,30,186237.14,55373.69,130863.45,186237.14,0
1328,116,,CONTRATO,1406950.68,252730.45,0,252730.45,1154220.23,50,703475.34,126365.23,0,126365.23,577110.11
1329,132,,CONTRATO,1406950.68,553997.43,252730.45,806727.88,600222.8,50,703475.34,276998.72,126365.23,403363.95,300111.39
1330,206,,CONTRATO,1406950.68,459539.77,806727.88,1266267.65,140683.03,50,703475.34,300111.39,403363.95,703475.34,0
1331,280,,CONTRATO,1406950.68,76887.38,1266267.65,1343155.03,63795.65,50,703475.34,0,703475.34,703475.34,0
1332,383,,CONTRATO,1406950.68,62669.28,1343155.03,1405824.31,1126.37,50,703475.34,0,703475.34,703475.34,0
1333,420,,CONTRATO,850119.93,187776.23,0,187776.23,662343.7,30,255035.98,56332.87,0,56332.87,198703.11
1334,752,,CONTRATO,850119.93,55813.37,187776.23,243589.6,606530.33,30,255035.98,16744.01,56332.87,73076.88,181959.1
1335,753,,CONTRATO,850119.93,97056.57,243589.6,340646.17,509473.76,30,255035.98,29116.97,73076.88,102193.85,152842.13
1336,971,,CONTRATO,850119.93,136947.16,340646.17,477593.33,372526.6,30,255035.98,41084.15,102193.85,143278,111757.98
1337,972,,CONTRATO,850119.93,110432.12,477593.33,588025.45,262094.48,30,255035.98,33129.64,143278,176407.64,78628.34
1338,1987,,CONTRATO,850119.93,107566.96,588025.45,695592.41,154527.52,30,255035.98,32270.09,176407.64,208677.73,46358.25
1339,2321,,CONTRATO,850119.93,154527.52,695592.41,850119.93,0,30,255035.98,46358.25,208677.73,255035.98,0
1340,70,,CONTRATO,1179076.2,114858.93,0,114858.93,1064217.27,30,353722.86,34457.68,0,34457.68,319265.18
1341,70,8,AMPLIACIÓN 1,77564.42,0,0,0,77564.42,0,0,0,0,0,0
1342,134,,CONTRATO,1179076.2,523393.67,114858.93,638252.6,540823.6,30,353722.86,157018.1,34457.68,191475.78,162247.08
1343,134,8,AMPLIACIÓN 1,77564.42,0,0,0,77564.42,0,0,0,0,0,0
1344,256,,CONTRATO,1179076.2,298777.56,638252.6,937030.16,242046.04,30,353722.86,89633.27,191475.78,281109.05,72613.81
1345,256,8,AMPLIACIÓN 1,77564.42,0,0,0,77564.42,0,0,0,0,0,0
1346,443,,CONTRATO,1179076.2,192612.63,937030.16,1129642.79,49433.41,30,353722.86,57783.79,281109.05,338892.84,14830.02
1347,443,8,AMPLIACIÓN 1,77564.42,0,0,0,77564.42,0,0,0,0,0,0
1348,455,,CONTRATO,1179076.2,49433.41,1129642.79,1179076.2,0,30,353722.86,14830.02,338892.84,353722.86,0
1349,455,8,AMPLIACIÓN 1,77564.42,76674.69,0,76674.69,889.73,0,0,0,0,0,0
1350,184,,CONTRATO,36325876.7,1162935.37,218604.55,1381539.92,34944336.78,30,10897763.01,348880.61,65581.37,414461.98,10483301.03
1351,197,,CONTRATO,36325876.7,218604.55,0,218604.55,36107272.15,30,10897763.01,65581.37,0,65581.37,10832181.64
1352,291,,CONTRATO,36325876.7,434226.79,1381539.92,1815766.71,34510109.99,30,10897763.01,130268.04,414461.98,544730.02,10353032.99
1353,522,,CONTRATO,36325876.7,450615.64,1815766.71,2266382.35,34059494.35,30,10897763.01,135184.69,544730.02,679914.71,10217848.3
1354,529,,CONTRATO,36325876.7,655102.67,2266382.35,2921485.02,33404391.68,30,10897763.01,196530.8,679914.71,876445.51,10021317.5
1355,530,,CONTRATO,36325876.7,1165593.52,2921485.02,4087078.54,32238798.16,30,10897763.01,349678.06,876445.51,1226123.57,9671639.44
1356,583,,CONTRATO,36325876.7,553637.34,4087078.54,4640715.88,31685160.82,30,10897763.01,166091.2,1226123.57,1392214.77,9505548.24
1357,585,,CONTRATO,36325876.7,693481.04,4640715.88,5334196.92,30991679.78,30,10897763.01,208044.31,1392214.77,1600259.08,9297503.93
1358,611,,CONTRATO,36325876.7,2489342.58,5334196.92,7823539.5,28502337.2,30,10897763.01,746802.77,1600259.08,2347061.85,8550701.16
1359,672,,CONTRATO,36325876.7,1674338.64,7823539.5,9497878.14,26827998.56,30,10897763.01,502301.59,2347061.85,2849363.44,8048399.57
1360,814,,CONTRATO,36325876.7,3468231.66,9497878.14,12966109.8,23359766.9,30,10897763.01,1040469.5,2849363.44,3889832.94,7007930.07
1361,884,,CONTRATO,36325876.7,1139539.68,12966109.8,14105649.48,22220227.22,30,10897763.01,341861.9,3889832.94,4231694.84,6666068.17
1362,976,,CONTRATO,36325876.7,5753376.62,14105649.48,19859026.1,16466850.6,30,10897763.01,1726012.99,4231694.84,5957707.83,4940055.18
1363,1070,,CONTRATO,36325876.7,125435.24,19859026.1,19984461.34,16341415.36,30,10897763.01,37630.57,5957707.83,5995338.4,4902424.61
1364,1082,,CONTRATO,36325876.7,5961871.6,19984461.34,25946332.94,10379543.76,30,10897763.01,1788561.48,5995338.4,7783899.88,3113863.13
1365,1178,,CONTRATO,36325876.7,1359839.34,25946332.94,27306172.28,9019704.42,30,10897763.01,407951.8,7783899.88,8191851.68,2705911.33
1366,1504,,CONTRATO,36325876.7,2452895.72,27306172.28,29759068,6566808.7,30,10897763.01,735868.72,8191851.68,8927720.4,1970042.61
1367,1619,,CONTRATO,36325876.7,3307100.71,29759068,33066168.71,3259707.99,30,10897763.01,1970042.61,8927720.4,10897763.01,0
1368,1630,,CONTRATO,36325876.7,969369.78,33066168.71,34035538.49,2290338.21,30,10897763.01,0,10897763.01,10897763.01,0
1369,1657,,CONTRATO,36325876.7,648766.56,34035538.49,34684305.05,1641571.65,30,10897763.01,0,10897763.01,10897763.01,0
1370,1690,,CONTRATO,36325876.7,257908.54,34684305.05,34942213.59,1383663.11,30,10897763.01,0,10897763.01,10897763.01,0
1371,100,,CONTRATO,2006019.8,61221.26,0,61221.26,1944798.54,50,1003009.9,30610.63,0,30610.63,972399.27
1372,100,20,AMPLIACIÓN 1,378645.02,0,0,0,378645.02,0,0,0,0,0,0
1373,136,,CONTRATO,2006019.8,113829.12,61221.26,175050.38,1830969.42,50,1003009.9,56914.56,30610.63,87525.19,915484.71
1374,136,20,AMPLIACIÓN 1,378645.02,0,0,0,378645.02,0,0,0,0,0,0
1375,218,,CONTRATO,2006019.8,156402.09,175050.38,331452.47,1674567.33,50,1003009.9,78201.05,87525.19,165726.24,837283.66
1376,218,20,AMPLIACIÓN 1,378645.02,0,0,0,378645.02,0,0,0,0,0,0
1377,467,,CONTRATO,2006019.8,63619.41,331452.47,395071.88,1610947.92,50,1003009.9,31809.71,165726.24,197535.95,805473.95
1378,467,20,AMPLIACIÓN 1,378645.02,0,0,0,378645.02,0,0,0,0,0,0
1379,469,,CONTRATO,2006019.8,337496,395071.88,732567.88,1273451.92,50,1003009.9,168748,197535.95,366283.95,636725.95
1380,469,20,AMPLIACIÓN 1,378645.02,0,0,0,378645.02,0,0,0,0,0,0
1381,474,,CONTRATO,2006019.8,434734.24,732567.88,1167302.12,838717.68,50,1003009.9,217367.12,366283.95,583651.07,419358.83
1382,474,20,AMPLIACIÓN 1,378645.02,0,0,0,378645.02,0,0,0,0,0,0
1383,477,,CONTRATO,2006019.8,612199.85,1167302.12,1779501.97,226517.83,50,1003009.9,306099.93,583651.07,889751,113258.9
1384,477,20,AMPLIACIÓN 1,378645.02,0,0,0,378645.02,0,0,0,0,0,0
1385,841,,CONTRATO,2006019.8,212998.09,1779501.97,1992500.06,13519.74,50,1003009.9,106499.05,889751,996250.05,6759.85
1386,841,20,AMPLIACIÓN 1,378645.02,0,0,0,378645.02,0,0,0,0,0,0
1387,1301,,CONTRATO,2006019.8,13519.74,1992500.06,2006019.8,0,50,1003009.9,6759.85,996250.05,1003009.9,0
1388,1301,20,AMPLIACIÓN 1,378645.02,9789.79,0,9789.79,368855.23,0,0,0,0,0,0
1389,1302,,CONTRATO,2006019.8,0,2006019.8,2006019.8,0,50,1003009.9,0,1003009.9,1003009.9,0
1390,1302,20,AMPLIACIÓN 1,378645.02,368686.49,9789.79,378476.28,168.74,0,0,0,0,0,0
1391,973,,CONTRATO,1599462.26,129952.93,0,129952.93,1469509.33,30,479838.68,38985.88,0,38985.88,440852.8
1392,974,,CONTRATO,1599462.26,42334.29,129952.93,172287.22,1427175.04,30,479838.68,12700.29,38985.88,51686.17,428152.51
1393,1161,,CONTRATO,1599462.26,273059.21,172287.22,445346.43,1154115.83,30,479838.68,81917.76,51686.17,133603.93,346234.75
1394,1341,,CONTRATO,1599462.26,87458.8,445346.43,532805.23,1066657.03,30,479838.68,26237.64,133603.93,159841.57,319997.11
1395,1344,,CONTRATO,1599462.26,174223.06,532805.23,707028.29,892433.97,30,479838.68,52266.92,159841.57,212108.49,267730.19
1396,1345,,CONTRATO,1599462.26,251654.4,707028.29,958682.69,640779.57,30,479838.68,75496.32,212108.49,287604.81,192233.87
1397,1497,,CONTRATO,1599462.26,614786.93,958682.69,1573469.62,25992.64,30,479838.68,192233.87,287604.81,479838.68,0
1398,173,,CONTRATO,2019920.06,6349.54,0,6349.54,2013570.52,30,605976.02,1904.86,0,1904.86,604071.16
1399,174,,CONTRATO,2019920.06,929404.75,6349.54,935754.29,1084165.77,30,605976.02,278821.43,1904.86,280726.29,325249.73
1400,349,,CONTRATO,2019920.06,877979.36,935754.29,1813733.65,206186.41,30,605976.02,263393.81,280726.29,544120.1,61855.92
1401,374,,CONTRATO,2019920.06,206185.41,1813733.65,2019919.06,1,30,605976.02,61855.92,544120.1,605976.02,0
1402,65,,CONTRATO,153764.61,12800.82,0,12800.82,140963.79,30,46129.38,3840.25,0,3840.25,42289.13
1403,98,,CONTRATO,153764.61,46789.57,12800.82,59590.39,94174.22,30,46129.38,14036.87,3840.25,17877.12,28252.26
1404,129,,CONTRATO,153764.61,25782.79,59590.39,85373.18,68391.43,30,46129.38,7734.84,17877.12,25611.96,20517.42
1405,198,,CONTRATO,153764.61,26983.25,85373.18,112356.43,41408.18,30,46129.38,8094.98,25611.96,33706.94,12422.44
1406,227,,CONTRATO,153764.61,11592.99,112356.43,123949.42,29815.19,30,46129.38,3477.9,33706.94,37184.84,8944.54
1407,441,,CONTRATO,153764.61,17629.98,123949.42,141579.4,12185.21,30,46129.38,8944.54,37184.84,46129.38,0
1408,247,,CONTRATO,3575306.13,34330.93,0,34330.93,3540975.2,30,1072591.84,10299.28,0,10299.28,1062292.56
1409,330,,CONTRATO,3575306.13,627177.25,34330.93,661508.18,2913797.95,30,1072591.84,188153.18,10299.28,198452.46,874139.38
1410,658,,CONTRATO,3575306.13,332380.23,661508.18,993888.41,2581417.72,30,1072591.84,99714.07,198452.46,298166.53,774425.31
1411,889,,CONTRATO,3575306.13,557884.47,993888.41,1551772.88,2023533.25,30,1072591.84,167365.34,298166.53,465531.87,607059.97
1412,928,,CONTRATO,3575306.13,1833241.95,1551772.88,3385014.83,190291.3,30,1072591.84,607059.97,465531.87,1072591.84,0
1413,163,,CONTRATO,1830709.18,121982.84,0,121982.84,1708726.34,30,549212.75,36594.85,0,36594.85,512617.9
1414,163,12,AMPLIACIÓN 1,90041.38,0,0,0,90041.38,0,0,0,0,0,0
1415,164,,CONTRATO,1830709.18,435329.41,121982.84,557312.25,1273396.93,30,549212.75,130598.82,36594.85,167193.67,382019.08
1416,164,12,AMPLIACIÓN 1,90041.38,0,0,0,90041.38,0,0,0,0,0,0
1417,200,,CONTRATO,1830709.18,194001.24,557312.25,751313.49,1079395.69,30,549212.75,58200.37,167193.67,225394.04,323818.71
1418,200,12,AMPLIACIÓN 1,90041.38,0,0,0,90041.38,0,0,0,0,0,0
1419,283,,CONTRATO,1830709.18,867326.46,751313.49,1618639.95,212069.23,30,549212.75,260197.94,225394.04,485591.98,63620.77
1420,283,12,AMPLIACIÓN 1,90041.38,0,0,0,90041.38,0,0,0,0,0,0
1421,518,,CONTRATO,1830709.18,208879.51,1618639.95,1827519.46,3189.72,30,549212.75,63620.77,485591.98,549212.75,0
1422,518,12,AMPLIACIÓN 1,90041.38,0,0,0,90041.38,0,0,0,0,0,0
1423,556,,CONTRATO,1830709.18,3189.72,1827519.46,1830709.18,0,30,549212.75,0,549212.75,549212.75,0
1424,556,12,AMPLIACIÓN 1,90041.38,90012.02,0,90012.02,29.36,0,0,0,0,0,0
1425,386,,CONTRATO,277233.08,41516.11,0,41516.11,235716.97,0,0,0,0,0,0
1426,398,,CONTRATO,277233.08,47431.52,41516.11,88947.63,188285.45,0,0,0,0,0,0
1427,652,,CONTRATO,277233.08,164654.2,88947.63,253601.83,23631.25,0,0,0,0,0,0
1428,299,,CONTRATO,209782.95,11595.46,0,11595.46,198187.49,30,62934.89,3478.64,0,3478.64,59456.25
1429,301,,CONTRATO,209782.95,25072.67,11595.46,36668.13,173114.82,30,62934.89,7521.8,3478.64,11000.44,51934.45
1430,305,,CONTRATO,209782.95,82867.3,36668.13,119535.43,90247.52,30,62934.89,24860.19,11000.44,35860.63,27074.26
1431,550,,CONTRATO,209782.95,50647.18,119535.43,170182.61,39600.34,30,62934.89,15194.15,35860.63,51054.78,11880.11
1432,685,,CONTRATO,209782.95,31719.42,170182.61,201902.03,7880.92,30,62934.89,11880.11,51054.78,62934.89,0
1433,106,,CONTRATO,1069114.87,154068.47,0,154068.47,915046.4,30,320734.46,46220.54,0,46220.54,274513.92
1434,155,,CONTRATO,1069114.87,9181.76,154068.47,163250.23,905864.64,30,320734.46,2754.53,46220.54,48975.07,271759.39
1435,222,,CONTRATO,1069114.87,110348.03,163250.23,273598.26,795516.61,30,320734.46,33104.41,48975.07,82079.48,238654.98
1436,307,,CONTRATO,1069114.87,11840.36,273598.26,285438.62,783676.25,30,320734.46,3552.11,82079.48,85631.59,235102.87
1437,312,,CONTRATO,1069114.87,150195.5,285438.62,435634.12,633480.75,30,320734.46,45058.65,85631.59,130690.24,190044.22
1438,508,,CONTRATO,1069114.87,322775,435634.12,758409.12,310705.75,30,320734.46,96832.5,130690.24,227522.74,93211.72
1439,817,,CONTRATO,1069114.87,95146.04,758409.12,853555.16,215559.71,30,320734.46,93211.72,227522.74,320734.46,0
1440,262,,CONTRATO,204369.96,19179.01,0,19179.01,185190.95,30,61310.99,5753.7,0,5753.7,55557.29
1441,262,17,AMPLIACIÓN 1,127293.09,0,0,0,127293.09,0,0,0,0,0,0
1442,849,,CONTRATO,204369.96,34030.62,19179.01,53209.63,151160.33,30,61310.99,10209.19,5753.7,15962.89,45348.1
1443,849,17,AMPLIACIÓN 1,127293.09,0,0,0,127293.09,0,0,0,0,0,0
1444,1634,,CONTRATO,204369.96,151160.33,53209.63,204369.96,0,30,61310.99,45348.1,15962.89,61310.99,0
1445,1634,17,AMPLIACIÓN 1,127293.09,127289.54,0,127289.54,3.55,0,0,0,0,0,0
1446,263,,CONTRATO,759105.47,145624.66,0,145624.66,613480.81,30,227731.64,43687.4,0,43687.4,184044.24
1447,263,19,AMPLIACIÓN 1,525276.51,0,0,0,525276.51,0,0,0,0,0,0
1448,850,,CONTRATO,759105.47,613480.81,145624.66,759105.47,0,30,227731.64,184044.24,43687.4,227731.64,0
1449,850,19,AMPLIACIÓN 1,525276.51,503717.98,0,503717.98,21558.53,0,0,0,0,0,0
1450,1635,,CONTRATO,759105.47,0,759105.47,759105.47,0,30,227731.64,0,227731.64,227731.64,0
1451,1635,19,AMPLIACIÓN 1,525276.51,21558.52,503717.98,525276.5,0.01,0,0,0,0,0,0
1452,104,,CONTRATO,345600.26,48264.79,0,48264.79,297335.47,30,103680.08,14479.44,0,14479.44,89200.64
1453,156,,CONTRATO,345600.26,22231.84,48264.79,70496.63,275103.63,30,103680.08,6669.55,14479.44,21148.99,82531.09
1454,223,,CONTRATO,345600.26,41664.59,70496.63,112161.22,233439.04,30,103680.08,12499.38,21148.99,33648.37,70031.71
1455,308,,CONTRATO,345600.26,4296.88,112161.22,116458.1,229142.16,30,103680.08,1289.06,33648.37,34937.43,68742.65
1456,314,,CONTRATO,345600.26,77692.75,116458.1,194150.85,151449.41,30,103680.08,23307.83,34937.43,58245.26,45434.82
1457,509,,CONTRATO,345600.26,38308.1,194150.85,232458.95,113141.31,30,103680.08,37911.81,58245.26,96157.07,7523.01
1458,735,,CONTRATO,345600.26,41370.03,232458.95,273828.98,71771.28,30,103680.08,7523.01,96157.07,103680.08,0
1459,105,,CONTRATO,363792.91,48188.41,0,48188.41,315604.5,30,109137.87,14456.52,0,14456.52,94681.35
1460,157,,CONTRATO,363792.91,22574.04,48188.41,70762.45,293030.46,30,109137.87,6772.21,14456.52,21228.73,87909.14
1461,224,,CONTRATO,363792.91,41542.27,70762.45,112304.72,251488.19,30,109137.87,12462.68,21228.73,33691.41,75446.46
1462,309,,CONTRATO,363792.91,4512.95,112304.72,116817.67,246975.24,30,109137.87,1353.89,33691.41,35045.3,74092.57
1463,315,,CONTRATO,363792.91,77505.6,116817.67,194323.27,169469.64,30,109137.87,23251.68,35045.3,58296.98,50840.89
1464,510,,CONTRATO,363792.91,45969.22,194323.27,240292.49,123500.42,30,109137.87,45493.67,58296.98,103790.65,5347.22
1465,736,,CONTRATO,363792.91,40392.84,240292.49,280685.33,83107.58,30,109137.87,5347.22,103790.65,109137.87,0
1466,103,,CONTRATO,379399.67,52267.5,0,52267.5,327132.17,30,113819.9,15680.25,0,15680.25,98139.65
1467,158,,CONTRATO,379399.67,18376.93,52267.5,70644.43,308755.24,30,113819.9,5513.08,15680.25,21193.33,92626.57
1468,225,,CONTRATO,379399.67,46813.67,70644.43,117458.1,261941.57,30,113819.9,14044.1,21193.33,35237.43,78582.47
1469,310,,CONTRATO,379399.67,3819.65,117458.1,121277.75,258121.92,30,113819.9,1145.9,35237.43,36383.33,77436.57
1470,317,,CONTRATO,379399.67,78012.6,121277.75,199290.35,180109.32,30,113819.9,23403.78,36383.33,59787.11,54032.79
1471,511,,CONTRATO,379399.67,41653.08,199290.35,240943.43,138456.24,30,113819.9,41222.18,59787.11,101009.29,12810.61
1472,737,,CONTRATO,379399.67,40205.19,240943.43,281148.62,98251.05,30,113819.9,12810.61,101009.29,113819.9,0
1473,233,,CONTRATO,424921.33,27758.46,0,27758.46,397162.87,30,127476.4,8327.54,0,8327.54,119148.86
1474,362,,CONTRATO,424921.33,152977.54,27758.46,180736,244185.33,30,127476.4,45893.26,8327.54,54220.8,73255.6
1475,482,,CONTRATO,424921.33,71625.8,180736,252361.8,172559.53,30,127476.4,21487.74,54220.8,75708.54,51767.86
1476,493,,CONTRATO,424921.33,114549.93,252361.8,366911.73,58009.6,30,127476.4,51767.86,75708.54,127476.4,0
1477,622,,CONTRATO,424921.33,31860.68,366911.73,398772.41,26148.92,30,127476.4,0,127476.4,127476.4,0
1478,147,,CONTRATO,412516.25,94068.73,0,94068.73,318447.52,30,123754.88,28220.62,0,28220.62,95534.26
1479,389,,CONTRATO,412516.25,46858.62,94068.73,140927.35,271588.9,30,123754.88,14057.59,28220.62,42278.21,81476.67
1480,415,,CONTRATO,412516.25,181514.03,140927.35,322441.38,90074.87,30,123754.88,54454.21,42278.21,96732.42,27022.46
1481,483,,CONTRATO,412516.25,7226.38,322441.38,329667.76,82848.49,30,123754.88,27022.46,96732.42,123754.88,0
1482,270,,CONTRATO,502206.54,2149.2,0,2149.2,500057.34,0,0,0,0,0,0
1483,270,77,AMPLIACIÓN 1,498452.75,0,0,0,498452.75,0,0,0,0,0,0
1484,270,118,AMPLIACIÓN 2,349952.16,0,0,0,349952.16,0,0,0,0,0,0
1485,270,120,AMPLIACIÓN 3,99994.19,0,0,0,99994.19,0,0,0,0,0,0
1486,270,121,AMPLIACIÓN 4,99804.29,0,0,0,99804.29,0,0,0,0,0,0
1487,270,123,AMPLIACIÓN 5,99982.4,0,0,0,99982.4,0,0,0,0,0,0
1488,271,,CONTRATO,502206.54,24112.8,2149.2,26262,475944.54,0,0,0,0,0,0
1489,271,77,AMPLIACIÓN 1,498452.75,0,0,0,498452.75,0,0,0,0,0,0
1490,271,118,AMPLIACIÓN 2,349952.16,0,0,0,349952.16,0,0,0,0,0,0
1491,271,120,AMPLIACIÓN 3,99994.19,0,0,0,99994.19,0,0,0,0,0,0
1492,271,121,AMPLIACIÓN 4,99804.29,0,0,0,99804.29,0,0,0,0,0,0
1493,271,123,AMPLIACIÓN 5,99982.4,0,0,0,99982.4,0,0,0,0,0,0
1494,405,,CONTRATO,502206.54,44552.61,26262,70814.61,431391.93,0,0,0,0,0,0
1495,405,77,AMPLIACIÓN 1,498452.75,0,0,0,498452.75,0,0,0,0,0,0
1496,405,118,AMPLIACIÓN 2,349952.16,0,0,0,349952.16,0,0,0,0,0,0
1497,405,120,AMPLIACIÓN 3,99994.19,0,0,0,99994.19,0,0,0,0,0,0
1498,405,121,AMPLIACIÓN 4,99804.29,0,0,0,99804.29,0,0,0,0,0,0
