Id_Estimacion,Id_Contrato,No_Estimacion,Fecha_Estimacion,Avance_Fisico,Avance_Financiero,Fecha_Inicio_Estimacion,Fecha_Termino_Estimacion,Estatus,Tipo_Estimacion,Descripcion,No_Factura,Fecha_Factura,Fecha_Recibo,Fecha_Inicio_Recalendarizacion,Fecha_Termino_Recalendarizacion,Fecha_Suspension,Fecha_Reinicio,Fecha_Ampliacion,Fecha_Prorroga,Fecha_Ultima_Inicio_Contrato,Fecha_Ultima_Termino_Contrato,Caratula_Contrato_Estimado,Caratula_Contrato_IVA,Caratula_Contrato_Total,Caratula_Contrato_Amortizacion,Caratula_Contrato_Suma,Caratula_Contrato_Descuentos,Caratula_Contrato_Deducciones,Caratula_Contrato_Neto,Caratula_Ampliacion_Estimado,Caratula_Ampliacion_IVA,Caratula_Ampliacion_Total,Caratula_Ampliacion_Amortizacion,Caratula_Ampliacion_Suma,Caratula_Ampliacion_Descuentos,Caratula_Ampliacion_Deducciones,Caratula_Ampliacion_Neto,Caratula_Totales_Estimado,Caratula_Totales_IVA,Caratula_Totales_Total,Caratula_Totales_Amortizacion,Caratula_Totales_Suma,Caratula_Totales_Descuentos,Caratula_Totales_Deducciones,Caratula_Totales_Neto,Resumen_Contrato_Importe,Resumen_Contrato_Actual,Resumen_Contrato_Anterior,Resumen_Contrato_Acumulado,Resumen_Contrato_Por_Ejercer,Resumen_Ampliacion_Importe,Resumen_Ampliacion_Actual,Resumen_Ampliacion_Anterior,Resumen_Ampliacion_Acumulado,Resumen_Ampliacion_Por_Ejercer,Resumen_Total_Importe,Resumen_Total_Actual,Resumen_Total_Anterior,Resumen_Total_Acumulado,Resumen_Total_Por_Ejercer,Amortizacion_Contrato_Porcentaje,Amortizacion_Contrato_Importe,Amortizacion_Contrato_Actual,Amortizacion_Contrato_Anterior,Amortizacion_Contrato_Acumulado,Amortizacion_Contrato_Por_Ejercer,Amortizacion_Ampliacion_Porcentaje,Amortizacion_Ampliacion_Importe,Amortizacion_Ampliacion_Actual,Amortizacion_Ampliacion_Anterior,Amortizacion_Ampliacion_Acumulado,Amortizacion_Ampliacion_Por_Ejercer,Importe_Sancion,No_Control,Id_Fuente_Inversion,Numero_Oficio_Excedentes,Fecha_Oficio_Excedentes,Fecha_Registro,Fecha_Pago,Observaciones_Caratula,Observaciones_Generales,Imprime_Observaciones_Generales,Pagada,Fecha_Nuevo_Termino_Por_Reinicio
12,39,1,29/02/2012 00:00,40.81,40.81,22/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,29/02/2012 00:00,29/02/2012 00:00,,,,,,,22/02/2012,21/03/2012,58948.21,9431.71,68379.92,0,68379.92,0,294.74,68085.18,0,0,0,0,0,0,0,0,58948.21,9431.71,68379.92,0,68379.92,0,294.74,68085.18,167556.62,68379.92,0,68379.92,99176.7,0,0,0,0,0,167556.62,68379.92,0,68379.92,99176.7,0,0,0,0,0,0,0,0,0,0,0,0,294.74,1,,0003/2012,29/02/2012 00:00,09/03/2012 00:00,31/12/2012 00:00,,,0,0,
13,39,2,05/03/2012 00:00,77.9,77.9,01/03/2012 00:00,05/03/2012 00:00,AUTORIZADA,NORMAL,EST. 2,,05/03/2012 00:00,05/03/2012 00:00,,,,,,,22/02/2012,21/03/2012,53575.45,8572.07,62147.52,0,62147.52,0,267.88,61879.64,0,0,0,0,0,0,0,0,53575.45,8572.07,62147.52,0,62147.52,0,267.88,61879.64,167556.62,62147.52,68379.92,130527.44,37029.18,0,0,0,0,0,167556.62,62147.52,68379.92,130527.44,37029.18,0,0,0,0,0,0,0,0,0,0,0,0,267.88,1,,,05/03/2012 00:00,09/03/2012 00:00,31/12/2012 00:00,,,0,0,
14,12,2,29/02/2012 00:00,100,84.55,22/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,FINIQUITO,2 FINIQUITO,,29/02/2012 00:00,29/02/2012 00:00,,,,,,,06/02/2012,31/03/2012,1264.64,202.34,1466.98,0,1466.98,0,6.32,1460.66,0,0,0,0,0,0,0,0,1264.64,202.34,1466.98,0,1466.98,0,6.32,1460.66,92577.06,1466.98,76803.82,78270.8,14306.26,0,0,0,0,0,92577.06,1466.98,76803.82,78270.8,14306.26,0,0,0,0,0,0,0,0,0,0,0,0,6.32,1,,,29/02/2012 00:00,12/03/2012 00:00,31/12/2012 00:00,,,0,0,
15,4,2,29/02/2012 00:00,29.74,29.74,19/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,NORMAL,EST. 2,,29/02/2012 00:00,29/02/2012 00:00,,,,,19/05/2012,,06/02/2012,19/05/2012,277086.54,44333.85,321420.39,96426.12,224994.27,3325.04,3325.04,221669.23,0,0,0,0,0,0,0,0,277086.54,44333.85,321420.39,96426.12,224994.27,3325.04,3325.04,221669.23,1844535.49,321420.39,227090.11,548510.5,1296024.99,168952.82,0,0,0,168952.82,2013488.31,321420.39,227090.11,548510.5,1464977.81,30,553360.65,96426.12,68127.03,164553.15,388807.5,0,0,0,0,0,0,0,1,,0005/2012,29/02/2012 00:00,12/03/2012 00:00,31/12/2012 00:00,,,0,0,
16,34,1,11/03/2012 00:00,9.68,9.68,05/03/2012 00:00,11/03/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,11/03/2012 00:00,11/03/2012 00:00,,,,,,,05/03/2012,31/03/2012,13201.66,2112.27,15313.93,0,15313.93,0,66.01,15247.92,0,0,0,0,0,0,0,0,13201.66,2112.27,15313.93,0,15313.93,0,66.01,15247.92,158128.14,15313.93,0,15313.93,142814.21,0,0,0,0,0,158128.14,15313.93,0,15313.93,142814.21,0,0,0,0,0,0,0,0,0,0,0,0,66.01,1,,,11/03/2012 00:00,13/03/2012 00:00,31/12/2012 00:00,,,0,0,
17,37,1,12/03/2012 00:00,35.29,35.29,05/03/2012 00:00,09/03/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,12/03/2012 00:00,12/03/2012 00:00,,,,,,,05/03/2012,31/03/2012,30510.91,4881.75,35392.66,0,35392.66,0,152.55,35240.11,0,0,0,0,0,0,0,0,30510.91,4881.75,35392.66,0,35392.66,0,152.55,35240.11,100277.14,35392.66,0,35392.66,64884.48,0,0,0,0,0,100277.14,35392.66,0,35392.66,64884.48,0,0,0,0,0,0,0,0,0,0,0,0,152.55,1,,,12/03/2012 00:00,13/03/2012 00:00,31/12/2012 00:00,,,0,0,
18,18,1,29/02/2012 00:00,75.86,75.86,13/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,29/02/2012 00:00,29/02/2012 00:00,,,,,,,13/02/2012,17/03/2012,3526191.2,564190.59,4090381.79,2045190.9,2045190.89,42314.29,42314.29,2002876.6,0,0,0,0,0,0,0,0,3526191.2,564190.59,4090381.79,2045190.9,2045190.89,42314.29,42314.29,2002876.6,5392059.33,4090381.79,0,4090381.79,1301677.54,0,0,0,0,0,5392059.33,4090381.79,0,4090381.79,1301677.54,50,2696029.67,2045190.9,0,2045190.9,650838.77,0,0,0,0,0,0,0,1,,,29/02/2012 00:00,14/03/2012 00:00,31/12/2012 00:00,,,0,0,
19,20,1,29/02/2012 00:00,5.04,5.04,27/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,29/02/2012 00:00,29/02/2012 00:00,27/02/2012,19/05/2012,,,30/06/2012,11/07/2012,27/02/2012,11/07/2012,65710.6,10513.7,76224.3,22867.29,53357.01,788.53,788.53,52568.48,0,0,0,0,0,0,0,0,65710.6,10513.7,76224.3,22867.29,53357.01,788.53,788.53,52568.48,1511990.01,76224.3,0,76224.3,1435765.71,659020.45,0,0,0,659020.45,2171010.46,76224.3,0,76224.3,2094786.16,30,453597,22867.29,0,22867.29,430729.71,0,0,0,0,0,0,0,1,,,29/02/2012 00:00,14/03/2012 00:00,31/12/2012 00:00,,,0,0,
20,38,1,13/03/2012 00:00,38.56,38.56,05/03/2012 00:00,13/03/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,13/03/2012 00:00,13/03/2012 00:00,,,,,,,05/03/2012,31/03/2012,43545.78,6967.32,50513.1,0,50513.1,0,217.73,50295.37,0,0,0,0,0,0,0,0,43545.78,6967.32,50513.1,0,50513.1,0,217.73,50295.37,131005.32,50513.1,0,50513.1,80492.22,0,0,0,0,0,131005.32,50513.1,0,50513.1,80492.22,0,0,0,0,0,0,0,0,0,0,0,0,217.73,1,,,13/03/2012 00:00,14/03/2012 00:00,31/12/2012 00:00,0,,0,0,
21,21,1,29/02/2012 00:00,1.47,1.47,27/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,29/02/2012 00:00,29/02/2012 00:00,,,,,,,27/02/2012,07/04/2012,2302.64,368.42,2671.06,801.32,1869.74,27.64,27.64,1842.1,0,0,0,0,0,0,0,0,2302.64,368.42,2671.06,801.32,1869.74,27.64,27.64,1842.1,181309.55,2671.06,0,2671.06,178638.49,0,0,0,0,0,181309.55,2671.06,0,2671.06,178638.49,30,54392.87,801.32,0,801.32,53591.55,0,0,0,0,0,0,0,1,,,29/02/2012 00:00,15/03/2012 00:00,31/12/2012 00:00,,,0,0,
22,3,1,29/02/2012 00:00,16.56,16.56,06/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,29/02/2012 00:00,29/02/2012 00:00,,,,,,22/06/2012,06/02/2012,22/06/2012,386093.75,61775,447868.75,134360.63,313508.12,4633.13,4633.13,308874.99,0,0,0,0,0,0,0,0,386093.75,61775,447868.75,134360.63,313508.12,4633.13,4633.13,308874.99,2704691.45,447868.75,0,447868.75,2256822.7,0,0,0,0,0,2704691.45,447868.75,0,447868.75,2256822.7,30,811407.44,134360.63,0,134360.63,677046.81,0,0,0,0,0,0,0,1,,,29/02/2012 00:00,15/03/2012 00:00,31/12/2012 00:00,,,0,0,
23,21,2,06/03/2012 00:00,36.81,36.81,01/03/2012 00:00,06/03/2012 00:00,AUTORIZADA,NORMAL,EST. 2,,06/03/2012 00:00,06/03/2012 00:00,,,,,,,27/02/2012,07/04/2012,55226.28,8836.2,64062.48,19218.74,44843.74,662.71,662.71,44181.03,0,0,0,0,0,0,0,0,55226.28,8836.2,64062.48,19218.74,44843.74,662.71,662.71,44181.03,181309.55,64062.48,2671.06,66733.54,114576.01,0,0,0,0,0,181309.55,64062.48,2671.06,66733.54,114576.01,30,54392.87,19218.74,801.32,20020.06,34372.81,0,0,0,0,0,0,0,1,,0005/2012,06/03/2012 00:00,16/03/2012 00:00,31/12/2012 00:00,,,0,0,
24,41,1,10/03/2012 00:00,84.79,84.79,05/03/2012 00:00,10/03/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,10/03/2012 00:00,10/03/2012 00:00,,,,,,,05/03/2012,17/03/2012,157777.92,25244.47,183022.39,0,183022.39,0,788.89,182233.5,0,0,0,0,0,0,0,0,157777.92,25244.47,183022.39,0,183022.39,0,788.89,182233.5,215859.57,183022.39,0,183022.39,32837.18,0,0,0,0,0,215859.57,183022.39,0,183022.39,32837.18,0,0,0,0,0,0,0,0,0,0,0,0,788.89,1,,,10/03/2012 00:00,16/03/2012 00:00,31/12/2012 00:00,,,0,0,
25,17,1,29/02/2012 00:00,79.28,79.28,07/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,29/02/2012 00:00,29/02/2012 00:00,,,,,30/05/2012,,07/02/2012,30/05/2012,1209096.52,193455.44,1402551.96,981786.37,420765.59,14509.16,14509.16,406256.43,0,0,0,0,0,0,0,0,1209096.52,193455.44,1402551.96,981786.37,420765.59,14509.16,14509.16,406256.43,1769063.29,1402551.96,0,1402551.96,366511.33,619442.46,0,0,0,619442.46,2388505.75,1402551.96,0,1402551.96,985953.79,70,1238344.3,981786.37,0,981786.37,256557.93,0,0,0,0,0,0,0,1,,00006/2012,29/02/2012 00:00,20/03/2012 00:00,31/12/2012 00:00,,,0,0,
26,42,1,14/03/2012 00:00,23.07,23.07,05/03/2012 00:00,14/03/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,14/03/2012 00:00,14/03/2012 00:00,,,,,,,05/03/2012,26/05/2012,163443.32,26150.93,189594.25,56878.28,132715.97,1961.32,1961.32,130754.65,0,0,0,0,0,0,0,0,163443.32,26150.93,189594.25,56878.28,132715.97,1961.32,1961.32,130754.65,821843.02,189594.25,0,189594.25,632248.77,0,0,0,0,0,821843.02,189594.25,0,189594.25,632248.77,30,246552.91,56878.28,0,56878.28,189674.63,0,0,0,0,0,0,0,1,,0007/2012,14/03/2012 00:00,20/03/2012 00:00,31/12/2012 00:00,,,0,0,
27,5,1,29/02/2012 00:00,3.78,3.78,08/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,29/02/2012 00:00,29/02/2012 00:00,08/02/2012,12/08/2012,,,30/12/2012,30/12/2012,08/02/2012,30/12/2012,1272244.17,203559.07,1475803.24,442740.97,1033062.27,21628.15,21628.15,1011434.12,0,0,0,0,0,0,0,0,1272244.17,203559.07,1475803.24,442740.97,1033062.27,21628.15,21628.15,1011434.12,39059362.82,1475803.24,0,1475803.24,37583559.58,13705637.19,0,0,0,13705637.19,52765000.01,1475803.24,0,1475803.24,51289196.77,30,11717808.85,442740.97,0,442740.97,11275067.88,80,5464691.15,0,0,0,5464691.15,0,1,,0009/2012,29/02/2012 00:00,20/03/2012 00:00,31/12/2012 00:00,,,0,0,
28,32,1,12/03/2012 00:00,33.06,33.06,27/02/2012 00:00,12/03/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,12/03/2012 00:00,12/03/2012 00:00,,,,,,,27/02/2012,21/04/2012,107204.36,17152.7,124357.06,37307.12,87049.94,1286.45,1286.45,85763.49,0,0,0,0,0,0,0,0,107204.36,17152.7,124357.06,37307.12,87049.94,1286.45,1286.45,85763.49,376118.93,124357.06,0,124357.06,251761.87,0,0,0,0,0,376118.93,124357.06,0,124357.06,251761.87,30,112835.68,37307.12,0,37307.12,75528.56,0,0,0,0,0,0,0,1,,0008/2012,12/03/2012 00:00,20/03/2012 00:00,31/12/2012 00:00,,,0,0,
29,1,4,31/03/2012 00:00,100,87.09,01/03/2012 00:00,31/03/2012 00:00,AUTORIZADA,FINIQUITO,4 FINIQUITO,,31/03/2012 00:00,31/03/2012 00:00,,,,,,,06/02/2012,31/03/2012,13300.65,2128.1,15428.75,0,15428.75,0,66.5,15362.25,0,0,0,0,0,0,0,0,13300.65,2128.1,15428.75,0,15428.75,0,66.5,15362.25,165826.22,15428.75,128995.23,144423.98,21402.24,0,0,0,0,0,165826.22,15428.75,128995.23,144423.98,21402.24,0,0,0,0,0,0,0,0,0,0,0,0,66.5,1,,,31/03/2012 00:00,20/03/2012 00:00,31/12/2012 00:00,,,0,0,
30,10,1,29/02/2012 00:00,36.87,36.87,06/02/2012 00:00,29/02/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,29/02/2012 00:00,29/02/2012 00:00,,,,,30/03/2012,15/06/2012,06/02/2012,15/06/2012,71201.14,11392.18,82593.32,24778,57815.32,0,356.01,57459.31,0,0,0,0,0,0,0,0,71201.14,11392.18,82593.32,24778,57815.32,0,356.01,57459.31,224025.88,82593.32,0,82593.32,141432.56,26829.13,0,0,0,26829.13,250855.01,82593.32,0,82593.32,168261.69,30,67207.76,24778,0,24778,42429.76,0,0,0,0,0,0,356.01,1,,,29/02/2012 00:00,20/03/2012 00:00,31/12/2012 00:00,,,0,0,
31,4,3,15/03/2012 00:00,41.16,41.16,01/03/2012 00:00,15/03/2012 00:00,AUTORIZADA,NORMAL,EST. 3,,15/03/2012 00:00,15/03/2012 00:00,,,,,19/05/2012,,06/02/2012,19/05/2012,181657.77,29065.24,210723.01,63216.9,147506.11,2179.9,2179.9,145326.21,0,0,0,0,0,0,0,0,181657.77,29065.24,210723.01,63216.9,147506.11,2179.9,2179.9,145326.21,1844535.49,210723.01,548510.5,759233.51,1085301.98,168952.82,0,0,0,168952.82,2013488.31,210723.01,548510.5,759233.51,1254254.8,30,553360.65,63216.9,164553.15,227770.05,325590.6,0,0,0,0,0,0,0,1,,0010/2012,15/03/2012 00:00,20/03/2012 00:00,31/12/2012 00:00,,,0,0,
32,36,1,16/03/2012 00:00,33.08,33.08,05/03/2012 00:00,16/03/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,16/03/2012 00:00,16/03/2012 00:00,,,,,,,05/03/2012,31/03/2012,22274.7,3563.95,25838.65,0,25838.65,0,111.37,25727.28,0,0,0,0,0,0,0,0,22274.7,3563.95,25838.65,0,25838.65,0,111.37,25727.28,78115.59,25838.65,0,25838.65,52276.94,0,0,0,0,0,78115.59,25838.65,0,25838.65,52276.94,0,0,0,0,0,0,0,0,0,0,0,0,111.37,1,,0011/2012,16/03/2012 00:00,22/03/2012 00:00,31/12/2012 00:00,,,0,0,
33,37,2,20/03/2012 00:00,54.03,54.03,10/03/2012 00:00,16/03/2012 00:00,AUTORIZADA,NORMAL,EST. 2,,20/03/2012 00:00,20/03/2012 00:00,,,,,,,05/03/2012,31/03/2012,16196.72,2591.48,18788.2,0,18788.2,0,80.98,18707.22,0,0,0,0,0,0,0,0,16196.72,2591.48,18788.2,0,18788.2,0,80.98,18707.22,100277.14,18788.2,35392.66,54180.86,46096.28,0,0,0,0,0,100277.14,18788.2,35392.66,54180.86,46096.28,0,0,0,0,0,0,0,0,0,0,0,0,80.98,1,,,20/03/2012 00:00,22/03/2012 00:00,31/12/2012 00:00,,,0,0,
34,63,1,17/03/2012 00:00,45.52,45.52,12/03/2012 00:00,17/03/2012 00:00,AUTORIZADA,NORMAL,EST. 1,,17/03/2012 00:00,17/03/2012 00:00,,,,,,28/04/2012,12/03/2012,28/04/2012,988904.93,158224.79,1147129.72,344138.92,802990.8,11866.86,11866.86,791123.94,0,0,0,0,0,0,0,0,988904.93,158224.79,1147129.72,344138.92,802990.8,11866.86,11866.86,791123.94,2519863.95,1147129.72,0,1147129.72,1372734.23,0,0,0,0,0,2519863.95,1147129.72,0,1147129.72,1372734.23,30,755959.19,344138.92,0,344138.92,411820.27,0,0,0,0,0,0,0,1,,,17/03/2012 00:00,26/03/2012 00:00,31/12/2012 00:00,,,0,0,
35,34,2,18/03/2012 00:00,31.73,31.73,12/03/2012 00:00,18/03/2012 00:00,AUTORIZADA,NORMAL,EST. 2,,18/03/2012 00:00,18/03/2012 00:00,,,,,,,05/03/2012,31/03/2012,30052.7,4808.43,34861.13,0,34861.13,0,150.26,34710.87,0,0,0,0,0,0,0,0,30052.7,4808.43,34861.13,0,34861.13,0,150.26,34710.87,158128.14,34861.13,15313.93,50175.06,107953.08,0,0,0,0,0,158128.14,34861.13,15313.93,50175.06,107953.08,0,0,0,0,0,0,0,0,0,0,0,0,150.26,1,,,18/03/2012 00:00,26/03/2012 00:00,31/12/2012 00:00,,,0,0,
