Id_Fuera_Catalogo,Id_Contrato,Fecha_Registro,Fecha_Ultima_Autorizada,Fecha_Instruccion_Bitacora,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Estatus
91,29,13/04/2012 00:00,13/04/2012 00:00,13/04/2012 00:00,254/2012,13/04/2012 00:00,,AUTORIZADO
92,54,18/04/2012 00:00,18/04/2012 00:00,18/04/2012 00:00,255/2012,18/04/2012 00:00,,AUTORIZADO
94,54,19/04/2012 00:00,19/04/2012 00:00,19/04/2012 00:00,257/2012,19/04/2012 00:00,,AUTORIZADO
98,5,24/04/2012 00:00,24/04/2012 00:00,24/04/2012 00:00,260/2012,24/04/2012 00:00,,AUTORIZADO
107,53,02/04/2012 00:00,02/04/2012 00:00,02/04/2012 00:00,265/2012,02/04/2012 00:00,,AUTORIZADO
108,63,02/05/2012 00:00,02/05/2012 00:00,02/05/2012 00:00,266/2012,02/05/2012 00:00,,AUTORIZADO
111,58,03/05/2012 00:00,03/05/2012 00:00,03/05/2012 00:00,270/2012,03/05/2012 00:00,,AUTORIZADO
112,58,03/05/2012 00:00,03/05/2012 00:00,03/05/2012 00:00,271/2012,03/05/2012 00:00,,AUTORIZADO
113,81,04/05/2012 00:00,04/05/2012 00:00,04/05/2012 00:00,273/2012,04/05/2012 00:00,,AUTORIZADO
114,15,02/05/2012 00:00,02/05/2012 00:00,02/05/2012 00:00,275/2012,02/05/2012 00:00,,AUTORIZADO
115,28,09/04/2012 00:00,09/04/2012 00:00,09/04/2012 00:00,276/2012,09/04/2012 00:00,,AUTORIZADO
125,20,07/05/2012 00:00,07/05/2012 00:00,07/05/2012 00:00,277/2012,07/05/2012 00:00,,AUTORIZADO
126,20,07/05/2012 00:00,07/05/2012 00:00,07/05/2012 00:00,278/2012,07/05/2012 00:00,,AUTORIZADO
127,59,07/05/2012 00:00,07/05/2012 00:00,07/05/2012 00:00,279/2012,07/05/2012 00:00,,AUTORIZADO
128,50,02/05/2012 00:00,02/05/2012 00:00,02/05/2012 00:00,280/2012,02/05/2012 00:00,,AUTORIZADO
129,50,02/05/2012 00:00,02/05/2012 00:00,02/05/2012 00:00,281/2012,02/05/2012 00:00,,AUTORIZADO
130,59,07/05/2012 00:00,07/05/2012 00:00,07/05/2012 00:00,283/2012,07/05/2012 00:00,,AUTORIZADO
131,25,03/05/2012 00:00,03/05/2012 00:00,03/05/2012 00:00,282/2012,03/05/2012 00:00,,AUTORIZADO
132,84,03/05/2012 00:00,03/05/2012 00:00,03/05/2012 00:00,284/2012,03/05/2012 00:00,,AUTORIZADO
133,58,04/05/2012 00:00,04/05/2012 00:00,04/05/2012 00:00,285/2012,04/05/2012 00:00,,AUTORIZADO
134,69,07/05/2012 00:00,07/05/2012 00:00,07/05/2012 00:00,286/2012,07/05/2012 00:00,,AUTORIZADO
135,97,07/05/2012 00:00,07/05/2012 00:00,07/05/2012 00:00,287/2012,07/05/2012 00:00,,AUTORIZADO
136,42,04/05/2012 00:00,04/05/2012 00:00,04/05/2012 00:00,288/2012,04/05/2012 00:00,,AUTORIZADO
140,69,08/05/2012 00:00,08/05/2012 00:00,08/05/2012 00:00,289/2012,08/05/2012 00:00,,AUTORIZADO
141,55,08/05/2012 00:00,08/05/2012 00:00,08/05/2012 00:00,292/2012,08/05/2012 00:00,,AUTORIZADO
142,72,09/05/2012 00:00,09/05/2012 00:00,09/05/2012 00:00,293/2012,09/05/2012 00:00,,AUTORIZADO
143,72,09/05/2012 00:00,09/05/2012 00:00,09/05/2012 00:00,294/2012,09/05/2012 00:00,,AUTORIZADO
147,25,04/05/2012 00:00,04/05/2012 00:00,04/05/2012 00:00,295/2012,04/05/2012 00:00,,AUTORIZADO
148,55,08/05/2012 00:00,08/05/2012 00:00,08/05/2012 00:00,297/2012,08/05/2012 00:00,,AUTORIZADO
149,61,09/05/2012 00:00,09/05/2012 00:00,09/05/2012 00:00,298/2012,09/05/2012 00:00,,AUTORIZADO
150,15,09/05/2012 00:00,09/05/2012 00:00,09/05/2012 00:00,299/2012,09/05/2012 00:00,,AUTORIZADO
151,4,04/05/2012 00:00,04/05/2012 00:00,04/05/2012 00:00,301/2012,04/05/2012 00:00,,AUTORIZADO
167,112,04/05/2012 00:00,04/05/2012 00:00,04/05/2012 00:00,305/2012,04/05/2012 00:00,,AUTORIZADO
168,81,11/05/2012 00:00,11/05/2012 00:00,11/05/2012 00:00,306/2012,11/05/2012 00:00,,AUTORIZADO
169,61,11/05/2012 00:00,11/05/2012 00:00,11/05/2012 00:00,307/2012,11/05/2012 00:00,,AUTORIZADO
177,49,21/05/2012 00:00,21/05/2012 00:00,21/05/2012 00:00,318/2012,21/05/2012 00:00,,AUTORIZADO
178,4,21/05/2012 00:00,21/05/2012 00:00,21/05/2012 00:00,319/2012,21/05/2012 00:00,,AUTORIZADO
185,81,04/05/2012 00:00,04/05/2012 00:00,04/05/2012 00:00,273-1/2012,04/05/2012 00:00,,AUTORIZADO
198,24,21/05/2012 00:00,21/05/2012 00:00,21/05/2012 00:00,329/2012,21/05/2012 00:00,,AUTORIZADO
214,88,29/05/2012 00:00,29/05/2012 00:00,29/05/2012 00:00,333/2012,29/05/2012 00:00,,AUTORIZADO
215,61,31/05/2012 00:00,31/05/2012 00:00,31/05/2012 00:00,334/2012,31/05/2012 00:00,,AUTORIZADO
216,84,24/05/2012 00:00,24/05/2012 00:00,24/05/2012 00:00,335/2012,24/05/2012 00:00,,AUTORIZADO
217,6,21/05/2012 00:00,21/05/2012 00:00,21/05/2012 00:00,336/2012,21/05/2012 00:00,,AUTORIZADO
221,116,31/05/2012 00:00,31/05/2012 00:00,31/05/2012 00:00,337/2012,31/05/2012 00:00,,AUTORIZADO
222,100,01/06/2012 00:00,01/06/2012 00:00,01/06/2012 00:00,338/2012,01/06/2012 00:00,,AUTORIZADO
223,127,01/06/2012 00:00,01/06/2012 00:00,01/06/2012 00:00,340/2012,01/06/2012 00:00,,AUTORIZADO
225,87,31/05/2012 00:00,31/05/2012 00:00,31/05/2012 00:00,341/2012,31/05/2012 00:00,,AUTORIZADO
226,125,01/06/2012 00:00,01/06/2012 00:00,01/06/2012 00:00,344/2012,01/06/2012 00:00,,AUTORIZADO
229,17,24/05/2012 00:00,24/05/2012 00:00,24/05/2012 00:00,346/2012,24/05/2012 00:00,,AUTORIZADO
230,70,25/05/2012 00:00,25/05/2012 00:00,25/05/2012 00:00,347/2012,25/05/2012 00:00,,AUTORIZADO
231,117,29/05/2012 00:00,29/05/2012 00:00,29/05/2012 00:00,348/2012,29/05/2012 00:00,,AUTORIZADO
232,17,25/05/2012 00:00,25/05/2012 00:00,25/05/2012 00:00,349/2012,25/05/2012 00:00,,AUTORIZADO
233,61,31/05/2012 00:00,31/05/2012 00:00,31/05/2012 00:00,351/2012,31/05/2012 00:00,,AUTORIZADO
234,70,25/05/2012 00:00,25/05/2012 00:00,25/05/2012 00:00,352/2012,25/05/2012 00:00,,AUTORIZADO
235,7,09/03/2012 00:00,09/03/2012 00:00,09/03/2012 00:00,354/2012,09/03/2012 00:00,,AUTORIZADO
258,82,05/06/2012 00:00,05/06/2012 00:00,05/06/2012 00:00,357/2012,05/06/2012 00:00,,AUTORIZADO
266,47,05/06/2012 00:00,05/06/2012 00:00,05/06/2012 00:00,360/2012,05/06/2012 00:00,,AUTORIZADO
267,68,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,363/2012,11/06/2012 00:00,,AUTORIZADO
268,122,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,364/2012,11/06/2012 00:00,,AUTORIZADO
269,120,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,365/2012,11/06/2012 00:00,,AUTORIZADO
270,81,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,366/2012,11/06/2012 00:00,,AUTORIZADO
271,72,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,367/2012,11/06/2012 00:00,,AUTORIZADO
272,72,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,368/2012,11/06/2012 00:00,,AUTORIZADO
273,57,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,369/2012,11/06/2012 00:00,,AUTORIZADO
274,144,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,370/2012,11/06/2012 00:00,,AUTORIZADO
276,86,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,371/2012,11/06/2012 00:00,,AUTORIZADO
277,136,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,372/2012,11/06/2012 00:00,,AUTORIZADO
278,122,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,373/2012,11/06/2012 00:00,,AUTORIZADO
283,57,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,374/2012,11/06/2012 00:00,,AUTORIZADO
284,131,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,375/2012,11/06/2012 00:00,,AUTORIZADO
285,131,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,376/2012,11/06/2012 00:00,,AUTORIZADO
286,144,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,377/2012,11/06/2012 00:00,,AUTORIZADO
287,114,12/06/2012 00:00,12/06/2012 00:00,12/06/2012 00:00,378/2012,12/06/2012 00:00,,AUTORIZADO
288,5,21/05/2012 00:00,21/05/2012 00:00,21/05/2012 00:00,379/2012,21/05/2012 00:00,,AUTORIZADO
301,86,12/06/2012 00:00,12/06/2012 00:00,12/06/2012 00:00,381/2012,12/06/2012 00:00,,AUTORIZADO
302,68,12/06/2012 00:00,12/06/2012 00:00,12/06/2012 00:00,382/2012,12/06/2012 00:00,,AUTORIZADO
309,7,09/03/2012 00:00,09/03/2012 00:00,09/03/2012 00:00,354-1/2012,09/03/2012 00:00,,AUTORIZADO
313,6,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,383/2012,11/06/2012 00:00,,AUTORIZADO
314,133,15/06/2012 00:00,15/06/2012 00:00,15/06/2012 00:00,384/2012,15/06/2012 00:00,,AUTORIZADO
315,55,15/06/2012 00:00,15/06/2012 00:00,15/06/2012 00:00,386/2012,15/06/2012 00:00,,AUTORIZADO
316,113,18/06/2012 00:00,18/06/2012 00:00,18/06/2012 00:00,387/2012,18/06/2012 00:00,,AUTORIZADO
317,69,18/06/2012 00:00,18/06/2012 00:00,18/06/2012 00:00,388/2012,18/06/2012 00:00,,AUTORIZADO
318,69,18/06/2012 00:00,18/06/2012 00:00,18/06/2012 00:00,389/2012,18/06/2012 00:00,,AUTORIZADO
319,46,18/06/2012 00:00,18/06/2012 00:00,18/06/2012 00:00,390/2012,18/06/2012 00:00,,AUTORIZADO
320,127,18/06/2012 00:00,18/06/2012 00:00,18/06/2012 00:00,392/2012,18/06/2012 00:00,,AUTORIZADO
325,92,01/06/2012 00:00,01/06/2012 00:00,01/06/2012 00:00,394/2012,01/06/2012 00:00,,AUTORIZADO
326,3,13/06/2012 00:00,13/06/2012 00:00,13/06/2012 00:00,395/2012,13/06/2012 00:00,,AUTORIZADO
327,113,18/06/2012 00:00,18/06/2012 00:00,18/06/2012 00:00,397/2012,18/06/2012 00:00,,AUTORIZADO
329,3,19/06/2012 00:00,19/06/2012 00:00,19/06/2012 00:00,399/2012,19/06/2012 00:00,,AUTORIZADO
334,61,15/06/2012 00:00,15/06/2012 00:00,15/06/2012 00:00,400/2012,15/06/2012 00:00,,AUTORIZADO
338,46,19/06/2012 00:00,19/06/2012 00:00,19/06/2012 00:00,402/2012,19/06/2012 00:00,,AUTORIZADO
342,188,18/06/2012 00:00,18/06/2012 00:00,18/06/2012 00:00,396/2012,18/06/2012 00:00,,AUTORIZADO
343,91,21/06/2012 00:00,21/06/2012 00:00,21/06/2012 00:00,403/2012,21/06/2012 00:00,,AUTORIZADO
345,81,21/06/2012 00:00,21/06/2012 00:00,21/06/2012 00:00,404/2012,21/06/2012 00:00,,AUTORIZADO
346,177,21/06/2012 00:00,21/06/2012 00:00,21/06/2012 00:00,405/2012,21/06/2012 00:00,,AUTORIZADO
347,72,21/06/2012 00:00,21/06/2012 00:00,21/06/2012 00:00,406/2012,21/06/2012 00:00,,AUTORIZADO
349,61,22/06/2012 00:00,22/06/2012 00:00,22/06/2012 00:00,408/2012,22/06/2012 00:00,,AUTORIZADO
350,55,18/06/2012 00:00,18/06/2012 00:00,18/06/2012 00:00,409/2012,18/06/2012 00:00,,AUTORIZADO
351,188,22/06/2012 00:00,22/06/2012 00:00,22/06/2012 00:00,410/2012,22/06/2012 00:00,,AUTORIZADO
360,196,26/06/2012 00:00,26/06/2012 00:00,26/06/2012 00:00,412/2012,26/06/2012 00:00,,AUTORIZADO
373,95,26/06/2012 00:00,26/06/2012 00:00,26/06/2012 00:00,413/2012,26/06/2012 00:00,,AUTORIZADO
374,88,27/06/2012 00:00,27/06/2012 00:00,27/06/2012 00:00,414/2012,27/06/2012 00:00,,AUTORIZADO
376,17,11/06/2012 00:00,11/06/2012 00:00,11/06/2012 00:00,415/2012,11/06/2012 00:00,,AUTORIZADO
377,84,26/06/2012 00:00,26/06/2012 00:00,26/06/2012 00:00,416/2012,26/06/2012 00:00,,AUTORIZADO
379,196,28/06/2012 00:00,28/06/2012 00:00,28/06/2012 00:00,420/2012,28/06/2012 00:00,,AUTORIZADO
386,5,04/06/2012 00:00,04/06/2012 00:00,04/06/2012 00:00,421/2012,04/06/2012 00:00,,AUTORIZADO
397,113,29/06/2012 00:00,29/06/2012 00:00,29/06/2012 00:00,419/2012,29/06/2012 00:00,,AUTORIZADO
398,143,25/06/2012 00:00,25/06/2012 00:00,25/06/2012 00:00,422/2012,25/06/2012 00:00,,AUTORIZADO
399,6,13/06/2012 00:00,13/06/2012 00:00,13/06/2012 00:00,423/2012,13/06/2012 00:00,,AUTORIZADO
402,105,29/06/2012 00:00,29/06/2012 00:00,29/06/2012 00:00,424/2012,29/06/2012 00:00,,AUTORIZADO
403,120,26/06/2012 00:00,26/06/2012 00:00,26/06/2012 00:00,425/2012,26/06/2012 00:00,,AUTORIZADO
414,145,02/07/2012 00:00,02/07/2012 00:00,02/07/2012 00:00,426/2012,02/07/2012 00:00,,AUTORIZADO
416,187,03/07/2012 00:00,03/07/2012 00:00,03/07/2012 00:00,427/2012,03/07/2012 00:00,,AUTORIZADO
417,93,25/06/2012 00:00,25/06/2012 00:00,25/06/2012 00:00,428/2012,25/06/2012 00:00,,AUTORIZADO
418,191,29/06/2012 00:00,29/06/2012 00:00,29/06/2012 00:00,429/2012,29/06/2012 00:00,,AUTORIZADO
423,71,04/07/2012 00:00,04/07/2012 00:00,04/07/2012 00:00,430/2012,04/07/2012 00:00,,AUTORIZADO
424,201,05/07/2012 00:00,05/07/2012 00:00,05/07/2012 00:00,433/2012,05/07/2012 00:00,,AUTORIZADO
425,124,05/07/2012 00:00,05/07/2012 00:00,05/07/2012 00:00,434/2012,05/07/2012 00:00,,AUTORIZADO
430,65,01/06/2012 00:00,01/06/2012 00:00,01/06/2012 00:00,435/2012,01/06/2012 00:00,,AUTORIZADO
432,125,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,436/2012,06/07/2012 00:00,,AUTORIZADO
433,134,09/07/2012 00:00,09/07/2012 00:00,09/07/2012 00:00,437/2012,09/07/2012 00:00,,AUTORIZADO
451,24,17/05/2012 00:00,17/05/2012 00:00,17/05/2012 00:00,328/2012,17/05/2012 00:00,,AUTORIZADO
452,140,26/06/2012 00:00,26/06/2012 00:00,26/06/2012 00:00,438/2012,26/06/2012 00:00,,AUTORIZADO
453,117,09/07/2012 00:00,09/07/2012 00:00,09/07/2012 00:00,439/2012,09/07/2012 00:00,,AUTORIZADO
454,145,02/07/2012 00:00,02/07/2012 00:00,02/07/2012 00:00,440/2012,02/07/2012 00:00,,AUTORIZADO
457,65,09/07/2012 00:00,09/07/2012 00:00,09/07/2012 00:00,441/2012,09/07/2012 00:00,,AUTORIZADO
459,85,09/07/2012 00:00,09/07/2012 00:00,09/07/2012 00:00,442/2012,09/07/2012 00:00,,AUTORIZADO
460,95,27/06/2012 00:00,27/06/2012 00:00,27/06/2012 00:00,443/2012,27/06/2012 00:00,,AUTORIZADO
494,87,12/07/2012 00:00,12/07/2012 00:00,12/07/2012 00:00,444/2012,12/07/2012 00:00,,AUTORIZADO
495,84,12/07/2012 00:00,12/07/2012 00:00,12/07/2012 00:00,445/2012,12/07/2012 00:00,,AUTORIZADO
496,113,12/07/2012 00:00,12/07/2012 00:00,12/07/2012 00:00,446/2012,12/07/2012 00:00,,AUTORIZADO
497,89,09/07/2012 00:00,09/07/2012 00:00,09/07/2012 00:00,447/2012,09/07/2012 00:00,,AUTORIZADO
499,104,12/07/2012 00:00,12/07/2012 00:00,12/07/2012 00:00,449/2012,12/07/2012 00:00,,AUTORIZADO
500,95,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,450/2012,06/07/2012 00:00,,AUTORIZADO
501,167,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,451/2012,06/07/2012 00:00,,AUTORIZADO
502,154,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,452/2012,06/07/2012 00:00,,AUTORIZADO
503,163,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,453/2012,06/07/2012 00:00,,AUTORIZADO
504,175,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,454/2012,06/07/2012 00:00,,AUTORIZADO
505,162,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,455/2012,06/07/2012 00:00,,AUTORIZADO
506,161,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,456/2012,06/07/2012 00:00,,AUTORIZADO
507,153,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,457/2012,06/07/2012 00:00,,AUTORIZADO
508,180,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,458/2012,06/07/2012 00:00,,AUTORIZADO
509,156,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,459/2012,06/07/2012 00:00,,AUTORIZADO
510,151,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,460/2012,06/07/2012 00:00,,AUTORIZADO
511,150,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,461/2012,06/07/2012 00:00,,AUTORIZADO
512,181,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,462/2012,06/07/2012 00:00,,AUTORIZADO
515,184,09/07/2012 00:00,09/07/2012 00:00,09/07/2012 00:00,463/2012,09/07/2012 00:00,,AUTORIZADO
516,138,10/07/2012 00:00,10/07/2012 00:00,10/07/2012 00:00,464/2012,10/07/2012 00:00,,AUTORIZADO
517,114,12/07/2012 00:00,12/07/2012 00:00,12/07/2012 00:00,465/2012,12/07/2012 00:00,,AUTORIZADO
518,84,13/07/2012 00:00,13/07/2012 00:00,13/07/2012 00:00,466/2012,13/07/2012 00:00,,AUTORIZADO
519,136,06/07/2012 00:00,06/07/2012 00:00,06/07/2012 00:00,467/2012,06/07/2012 00:00,,AUTORIZADO
523,93,09/07/2012 00:00,09/07/2012 00:00,09/07/2012 00:00,470/2012,09/07/2012 00:00,,AUTORIZADO
524,136,09/07/2012 00:00,09/07/2012 00:00,09/07/2012 00:00,471/2012,09/07/2012 00:00,,AUTORIZADO
526,88,12/07/2012 00:00,12/07/2012 00:00,12/07/2012 00:00,472/2012,12/07/2012 00:00,,AUTORIZADO
527,84,13/07/2012 00:00,13/07/2012 00:00,13/07/2012 00:00,473/2012,13/07/2012 00:00,,AUTORIZADO
528,157,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,474/2012,16/07/2012 00:00,,AUTORIZADO
529,195,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,475/2012,16/07/2012 00:00,,AUTORIZADO
530,183,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,476/2012,16/07/2012 00:00,,AUTORIZADO
531,152,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,477/2012,16/07/2012 00:00,,AUTORIZADO
532,158,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,478/2012,16/07/2012 00:00,,AUTORIZADO
533,159,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,479/2012,16/07/2012 00:00,,AUTORIZADO
534,160,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,480/2012,16/07/2012 00:00,,AUTORIZADO
535,182,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,481/2012,16/07/2012 00:00,,AUTORIZADO
536,168,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,482/2012,16/07/2012 00:00,,AUTORIZADO
537,137,17/07/2012 00:00,17/07/2012 00:00,17/07/2012 00:00,483/2012,17/07/2012 00:00,,AUTORIZADO
539,137,17/07/2012 00:00,17/07/2012 00:00,17/07/2012 00:00,484/2012,17/07/2012 00:00,,AUTORIZADO
540,86,18/07/2012 00:00,18/07/2012 00:00,18/07/2012 00:00,485/2012,18/07/2012 00:00,,AUTORIZADO
541,184,11/07/2012 00:00,11/07/2012 00:00,11/07/2012 00:00,486/2012,11/07/2012 00:00,,AUTORIZADO
542,134,10/07/2012 00:00,10/07/2012 00:00,10/07/2012 00:00,487/2012,10/07/2012 00:00,,AUTORIZADO
549,196,19/07/2012 00:00,19/07/2012 00:00,19/07/2012 00:00,495/2012,19/07/2012 00:00,,AUTORIZADO
556,86,19/07/2012 00:00,19/07/2012 00:00,19/07/2012 00:00,494/2012,19/07/2012 00:00,,AUTORIZADO
558,225,17/07/2012 00:00,17/07/2012 00:00,17/07/2012 00:00,489/2012,17/07/2012 00:00,,AUTORIZADO
559,197,17/07/2012 00:00,17/07/2012 00:00,17/07/2012 00:00,490/2012,17/07/2012 00:00,,AUTORIZADO
560,145,17/07/2012 00:00,17/07/2012 00:00,17/07/2012 00:00,491/2012,17/07/2012 00:00,,AUTORIZADO
561,184,17/07/2012 00:00,17/07/2012 00:00,17/07/2012 00:00,492/2012,17/07/2012 00:00,,AUTORIZADO
562,169,16/07/2012 00:00,16/07/2012 00:00,16/07/2012 00:00,493/2012,16/07/2012 00:00,,AUTORIZADO
563,86,19/07/2012 00:00,19/07/2012 00:00,19/07/2012 00:00,497/2012,19/07/2012 00:00,,AUTORIZADO
564,122,18/07/2012 00:00,18/07/2012 00:00,18/07/2012 00:00,498/2012,18/07/2012 00:00,,AUTORIZADO
565,177,20/07/2012 00:00,20/07/2012 00:00,20/07/2012 00:00,499/2012,20/07/2012 00:00,,AUTORIZADO
566,177,20/07/2012 00:00,20/07/2012 00:00,20/07/2012 00:00,500/2012,20/07/2012 00:00,,AUTORIZADO
586,191,19/07/2012 00:00,19/07/2012 00:00,19/07/2012 00:00,502/2012,19/07/2012 00:00,,AUTORIZADO
587,137,19/07/2012 00:00,19/07/2012 00:00,19/07/2012 00:00,504/2012,19/07/2012 00:00,,AUTORIZADO
