Id_Contrato_Ampliacion,Id_Contrato,Numero_Ampliacion,Fecha_Firma_Ampliacion,Fecha_Inicio,Fecha_Termino,Importe,Porcentaje_Anticipo,Importe_Anticipo,Id_Formato_Ampliacion,Id_Presupuesto
73,326,2,11/12/2012 00:00,11/12/2012 00:00,23/12/2012 00:00,66912.38,0,0,NULL,NULL
14,188,1,16/06/2012 00:00,16/06/2012 00:00,23/06/2012 00:00,69691.93,0,0,NULL,NULL
12,4,1,14/05/2012 00:00,14/05/2012 00:00,19/05/2012 00:00,168952.82,0,0,NULL,NULL
44,173,1,26/09/2012 00:00,26/09/2012 00:00,20/10/2012 00:00,190705.21,0,0,NULL,NULL
38,231,1,03/09/2012 00:00,03/09/2012 00:00,15/09/2012 00:00,365673.38,0,0,NULL,NULL
24,124,1,30/07/2012 00:00,30/07/2012 00:00,12/08/2012 00:00,409009.37,0,0,NULL,NULL
81,398,1,27/12/2012 00:00,27/12/2012 00:00,31/12/2012 00:00,204558.56,0,0,NULL,NULL
13,86,1,28/06/2012 00:00,28/06/2012 00:00,15/07/2012 00:00,68328.22,0,0,NULL,NULL
52,142,1,13/08/2012 00:00,13/08/2012 00:00,02/09/2012 00:00,519766.78,0,0,NULL,NULL
30,226,1,07/08/2012 00:00,07/08/2012 00:00,06/10/2012 00:00,34999.65,0,0,NULL,NULL
91,251,1,03/11/2012 00:00,03/11/2012 00:00,18/11/2012 00:00,147693.11,0,0,NULL,NULL
37,213,1,06/09/2012 00:00,06/09/2012 00:00,15/09/2012 00:00,158463.4,0,0,NULL,NULL
48,314,1,15/10/2012 00:00,15/10/2012 00:00,14/11/2012 00:00,37102.8,0,0,NULL,NULL
64,352,1,09/11/2012 00:00,09/11/2012 00:00,17/11/2012 00:00,115146.98,0,0,NULL,NULL
93,406,1,05/01/2013 00:00,05/01/2013 00:00,05/01/2013 00:00,43174.45,0,0,NULL,NULL
49,315,1,15/10/2012 00:00,15/10/2012 00:00,14/11/2012 00:00,198256.25,0,0,NULL,NULL
75,296,2,07/12/2012 00:00,07/12/2012 00:00,14/12/2012 00:00,250438.37,0,0,NULL,NULL
78,5,2,27/12/2012 00:00,27/12/2012 00:00,30/12/2012 00:00,6765000.01,50,3382500,NULL,NULL
77,349,1,27/12/2012 00:00,27/12/2012 00:00,30/11/2012 00:00,47133.04,0,0,NULL,NULL
47,403,1,15/10/2012 00:00,15/10/2012 00:00,24/11/2012 00:00,299467.21,0,0,NULL,NULL
23,58,1,20/04/2012 00:00,20/04/2012 00:00,30/04/2012 00:00,39622.25,0,0,NULL,NULL
20,136,1,02/07/2012 00:00,02/07/2012 00:00,05/07/2012 00:00,69918.09,0,0,NULL,NULL
65,231,2,16/11/2012 00:00,16/11/2012 00:00,30/11/2012 00:00,264710.6,0,0,NULL,NULL
71,328,1,23/11/2012 00:00,23/11/2012 00:00,15/12/2012 00:00,113425.38,0,0,NULL,NULL
42,402,1,05/10/2012 00:00,05/10/2012 00:00,15/12/2012 00:00,181946.55,0,0,NULL,NULL
7,87,1,30/05/2012 00:00,30/05/2012 00:00,30/06/2012 00:00,25859.38,0,0,NULL,NULL
95,444,1,15/04/2013 00:00,15/04/2013 00:00,11/05/2013 00:00,127080.28,0,0,NULL,NULL
69,319,1,27/11/2012 00:00,27/11/2012 00:00,15/12/2012 00:00,138736.02,0,0,NULL,NULL
1,17,1,27/03/2012 00:00,27/03/2012 00:00,30/05/2012 00:00,619442.46,0,0,NULL,NULL
85,410,1,27/12/2012 00:00,27/12/2012 00:00,31/12/2012 00:00,559967.43,0,0,NULL,NULL
104,16,2,12/08/2013 00:00,12/08/2013 00:00,24/08/2013 00:00,4258078.75,0,0,NULL,NULL
6,20,1,29/05/2012 00:00,29/05/2012 00:00,30/06/2012 00:00,659020.45,0,0,NULL,NULL
98,441,1,02/05/2013 00:00,02/05/2013 00:00,11/05/2013 00:00,401500.52,0,0,NULL,NULL
29,104,1,16/07/2012 00:00,16/07/2012 00:00,21/07/2012 00:00,57790.17,0,0,NULL,NULL
55,280,1,12/10/2012 00:00,12/10/2012 00:00,19/10/2012 00:00,150957.05,0,0,NULL,NULL
8,69,1,14/06/2012 00:00,14/06/2012 00:00,18/06/2012 00:00,61309.2,0,0,NULL,NULL
63,344,1,09/11/2012 00:00,09/11/2012 00:00,30/11/2012 00:00,65904.95,0,0,NULL,NULL
33,267,1,07/08/2012 00:00,07/08/2012 00:00,18/08/2012 00:00,23818.25,0,0,NULL,NULL
51,321,1,15/10/2012 00:00,15/10/2012 00:00,24/11/2012 00:00,59935.73,0,0,NULL,NULL
80,372,1,03/12/2012 00:00,03/12/2012 00:00,07/12/2012 00:00,6548.03,0,0,NULL,NULL
21,10,1,23/03/2012 00:00,23/03/2012 00:00,30/03/2012 00:00,26829.13,0,0,NULL,NULL
105,16,3,18/02/2014 00:00,18/02/2014 00:00,24/08/2013 00:00,2651607.33,0,0,NULL,NULL
82,335,1,28/12/2012 00:00,28/12/2012 00:00,27/01/2013 00:00,274506.51,0,0,NULL,NULL
87,355,1,30/11/2012 00:00,30/11/2012 00:00,23/12/2012 00:00,55370.24,0,0,NULL,NULL
45,248,1,25/09/2012 00:00,25/09/2012 00:00,19/10/2012 00:00,292029.7,0,0,NULL,NULL
101,441,2,08/07/2013 00:00,08/07/2013 00:00,07/09/2013 00:00,1193700.61,0,0,NULL,NULL
35,16,1,21/09/2012 00:00,21/09/2012 00:00,31/12/2012 00:00,8043016.73,30,2412905.02,NULL,NULL
57,284,1,15/10/2012 00:00,15/10/2012 00:00,10/11/2012 00:00,55997.22,0,0,NULL,NULL
39,93,1,03/09/2012 00:00,03/09/2012 00:00,30/09/2012 00:00,150066.18,0,0,NULL,NULL
41,232,1,01/10/2012 00:00,01/10/2012 00:00,06/10/2012 00:00,229328.82,0,0,NULL,NULL
32,291,1,07/08/2012 00:00,07/08/2012 00:00,08/09/2012 00:00,396489.26,0,0,NULL,NULL
19,67,1,21/03/2012 00:00,21/03/2012 00:00,30/03/2012 00:00,102992.84,0,0,NULL,NULL
18,127,1,09/07/2012 00:00,09/07/2012 00:00,25/08/2012 00:00,108762.18,0,0,NULL,NULL
59,123,1,02/07/2012 00:00,02/07/2012 00:00,05/08/2012 00:00,70190.07,0,0,NULL,NULL
