Id_Estimacion_Deduccion,Id_Estimacion,Id_Descuento,Monto_Deduccion
8069,2207,1,33.8
8170,2266,1,215.01
5527,614,1,196.36
7321,1718,2,243.54
7510,1845,1,354.62
8328,2346,3,1364.42
4680,128,3,700.56
5117,397,1,974.41
6734,1320,3,411.13
7812,2041,1,2877.42
4521,27,1,2544.49
5238,462,1,134.29
5685,708,3,533.33
5867,807,3,153.24
5428,562,3,1957.05
7731,1995,1,170.06
4797,205,1,173.6
5420,558,3,3186.13
8240,2300,3,1913.41
8668,2538,1,19.3
4578,68,1,242.81
5637,677,1,291.28
6884,1417,2,187.13
5005,336,3,629.23
7968,2140,3,2241.17
8097,2222,3,593.14
8315,2340,3,2376.54
4524,28,1,214.41
4931,289,3,935.11
5352,523,3,705.41
5657,688,1,222.32
6004,883,3,2725.52
6213,998,1,134.38
6332,1070,1,304.55
6362,1089,1,186.5
6516,1172,1,83.18
6580,1213,1,270.82
8319,2342,3,512.58
5065,369,2,4137.47
6566,1204,1,232.91
6729,1316,1,256.99
4659,116,2,1836.21
8110,2229,3,1402.18
4861,248,1,111.84
4884,260,3,10006.36
5394,545,1,173.29
5560,635,1,81.47
5780,761,3,1409.08
6172,977,1,341.46
6885,1418,2,375.62
7332,1723,1,9.37
5236,461,1,134.12
6472,1149,3,1952.76
6500,1163,3,7863.16
6501,1164,1,262.92
6967,1473,3,120.11
7561,1876,2,2084.09
8231,2297,1,489.04
4787,200,1,168.62
6050,908,1,1372.79
6346,1079,1,1384.18
6352,1081,3,4955.06
6707,1298,2,96.89
6791,1355,3,1510.17
7025,1509,3,6877.65
8461,2420,1,233.35
6777,1348,1,646.58
5411,554,1,916.41
6656,1264,3,4270.92
7998,2157,3,257.07
5494,598,1,1543.71
6267,1029,2,3109.42
7119,1578,2,269.09
7738,2000,3,7379.23
8436,2408,1,266.74
8673,2540,3,1849.39
5532,616,3,430.97
6652,1262,1,320.71
8643,2520,2,693.46
4850,242,3,999.34
5456,576,3,1098.12
6828,1379,3,8399.87
6837,1387,3,37.62
7734,1996,3,1524.5
8422,2401,3,511.44
4796,204,3,149.89
5752,745,3,258.82
6902,1430,3,678.08
5376,535,3,1103.08
5936,846,1,153.62
7059,1532,3,2553.43
4961,306,3,2875.47
4964,308,1,526.95
6373,1094,3,996.86
7733,1996,1,304.9
4674,124,3,15414.16
5631,673,3,1700.26
5754,746,3,995.67
6937,1454,1,1771.49
8386,2378,3,97.01
4615,91,3,856.21
5889,821,1,1140.09
5756,747,3,87.75
7188,1623,2,3036.97
7900,2099,3,545.4
8092,2220,1,59.18
8239,2300,1,382.68
8287,2326,3,3982.36
8128,2241,3,1391.26
6173,977,3,1707.28
6254,1021,1,156.61
6074,922,3,1166.67
6366,1091,3,12960.57
7307,1708,1,55.9
8651,2523,3,2482.72
5444,570,3,534.51
6434,1126,1,183.4
6450,1136,1,46.8
6981,1481,1,439.12
7366,1748,2,558.62
5187,436,3,189.1
5538,619,3,1902.5
5919,837,3,2555.57
6607,1231,3,62.65
5253,470,3,267.25
5609,662,3,932.08
5792,767,3,286.09
6112,944,1,326.71
6956,1466,1,162.99
7257,1675,3,4544.53
7697,1977,2,754.14
7826,2055,3,4224.86
8033,2179,3,695.63
5396,546,1,24.91
6045,905,1,130.43
5020,345,1,37.36
6154,968,1,819.63
7207,1636,2,1709.52
7925,2113,1,1542.13
8091,2219,3,363.34
8141,2250,3,4600.17
8588,2486,1,63.18
4795,204,1,29.98
5347,521,1,69.74
5621,668,3,5324.56
6694,1289,1,375.29
7041,1520,1,1700.07
6238,1013,1,174.98
4673,124,1,3082.83
5896,825,1,122.22
5960,861,3,1540.19
6195,988,3,824.48
7340,1727,3,292.95
6401,1109,1,205.4
6453,1137,3,538.97
7866,2078,3,1216.29
5295,493,3,1089.39
6281,1039,1,250.48
6865,1406,3,4264.78
7209,1637,3,1031.5
7394,1768,3,976.73
8393,2383,2,710.79
8658,2532,2,8.16
4885,261,1,119.98
8206,2285,2,4036.8
5244,466,1,118.99
5753,746,1,199.13
6736,1323,2,149.6
4755,178,1,16.07
5663,694,1,31.37
6476,1151,3,778.7
7255,1674,2,228.73
7272,1690,3,5352.48
7437,1799,3,978
8244,2302,3,112.25
4973,312,3,926.52
5149,414,1,353.35
6727,1314,2,817.54
7475,1824,1,1872.54
7526,1854,2,1737.82
4899,267,3,2151.09
4900,270,1,222.34
6223,1003,1,38.57
6479,1153,1,1413.1
7571,1883,1,441.04
7878,2085,1,383.93
4953,302,3,564.89
4971,311,3,5525.16
5521,611,1,144.11
5983,874,1,135.99
8379,2374,1,177.27
8630,2512,3,51043.5
5469,584,1,281.67
6393,1104,3,1255.25
6655,1264,1,854.18
7169,1609,3,1358.54
7772,2016,3,388.36
8077,2212,1,407.91
8690,2548,3,-1697.48
4809,211,1,107.29
5520,610,3,1187.46
6693,1288,3,480.09
8155,2258,3,1612.86
8666,2536,2,7737.69
5452,574,3,1393.09
7948,2125,3,8495.78
8133,2244,2,24.89
4983,319,3,597.47
5819,781,3,1694.77
6351,1081,1,991.01
6749,1332,1,146.74
8272,2318,1,877.83
6134,956,3,1298.72
6241,1014,3,2604.12
7862,2076,3,1950.56
8203,2284,1,412.18
4539,45,3,538.21
5228,457,1,437.47
5979,872,1,199.41
6209,996,1,887.69
7348,1732,2,4101.35
5087,381,1,3585.44
6106,941,1,12
8381,2375,1,114.23
4572,64,1,4390.1
5280,485,1,210.42
5511,606,1,773.39
6503,1165,1,789.35
7115,1575,3,1502.28
5018,344,1,118.78
5281,485,3,1052.11
7454,1809,3,1308.19
7906,2102,2,2381.04
8610,2501,2,7464.05
6523,1175,3,887.7
7466,1817,3,236.04
7495,1836,1,168.12
7649,1938,3,527.31
7850,2067,3,1856.47
5124,400,3,332.82
7902,2100,3,977.24
8129,2242,1,1010.93
5130,403,3,1651.95
6470,1148,3,274.75
7781,2021,3,2629.76
5391,543,3,3575.96
6531,1180,3,830.04
6930,1450,1,396.18
7124,1581,1,171.94
4621,96,3,818.57
5577,645,3,6140.67
6181,981,3,208.76
6757,1336,3,3111.8
6823,1376,2,572.63
4993,330,3,1137.48
6866,1407,1,758.47
7002,1493,3,1037.36
7865,2078,1,243.26
6007,885,1,100.64
6247,1017,3,3001.59
6317,1061,1,112.15
6504,1165,3,3946.73
7267,1686,2,40.91
5083,378,1,78.87
5235,460,3,3442.72
6432,1125,1,281.09
7715,1986,3,17.6
8139,2250,1,920.03
8546,2460,3,11513.73
8010,2166,1,152.69
6528,1178,2,297.67
7154,1600,3,471.57
8682,2545,1,399.43
6143,962,1,142.99
8621,2507,1,197.09
4720,158,3,2031.74
5215,450,1,180.35
6036,900,3,63.38
7941,2122,1,775.09
8550,2466,3,6127.9
6636,1252,2,8716.17
4559,57,3,510.12
4913,278,3,485.75
5034,352,1,119.16
5557,633,3,2826.55
6103,939,3,272.99
7320,1718,1,97.42
4683,130,1,629.13
4705,145,1,888.63
5279,484,3,887.43
6006,884,3,568.09
6438,1128,1,785.47
6609,1235,3,3622.31
6752,1333,3,302.03
7040,1519,2,1549.44
7554,1871,3,604.59
4919,282,3,1581.55
5718,727,3,411.33
6174,978,1,840.8
6653,1262,3,1603.57
6784,1351,3,3001.71
7197,1631,1,281.06
7978,2145,3,1201.23
8124,2239,3,146.14
7164,1606,2,379.64
7351,1734,2,11301.89
7836,2060,3,22.54
4564,60,1,198.95
7891,2092,1,349.08
8403,2391,3,2428.7
8426,2403,1,150.69
6389,1102,3,1276.5
7323,1719,1,60.09
7662,1951,1,4.02
7855,2073,1,121.35
7918,2108,3,414.41
8348,2356,1,488.58
6416,1117,1,208.31
6870,1409,1,302.83
6307,1054,1,122.37
8456,2417,3,616.19
5920,838,1,347.05
6306,1053,3,188.43
8333,2348,3,470.79
4898,267,1,430.22
5043,357,3,2425.82
6090,931,1,35.37
6894,1426,3,1092.6
7170,1610,1,69.48
7184,1619,2,2127.06
7529,1856,2,782.37
7531,1858,2,270.45
7810,2040,1,1051.86
4845,237,1,403.13
6083,927,3,918.47
7216,1642,2,276.47
8616,2505,1,378.14
5313,503,3,923.81
5367,531,1,382.92
6433,1125,3,1405.44
7725,1992,3,1152.75
8687,2547,2,16996.95
5260,474,1,276.8
6190,986,1,223.97
6940,1455,3,1171.55
7024,1509,1,1375.53
8242,2301,3,1240.17
5915,835,3,117.16
6071,920,1,147.94
6166,974,1,1618.2
7203,1634,1,580.82
7972,2142,3,3229.69
4602,83,1,76
4606,85,1,325.91
4985,321,3,433.55
5126,401,3,2631.8
5509,605,1,268.82
6632,1249,1,29.25
8542,2459,1,2196.87
5188,437,1,247.04
5675,702,1,12.3
6003,883,2,1362.76
6186,984,1,178.36
7686,1969,3,628.64
8692,2549,3,639.61
6812,1370,1,274.53
6872,1410,1,304.08
7166,1607,3,2589.93
7263,1682,2,401.91
4519,26,1,326.89
4565,60,3,994.76
4823,220,1,60.9
5000,334,1,286.63
5972,868,1,126.13
6444,1131,1,183.07
7459,1812,2,687.28
7491,1832,3,1806.67
8135,2245,3,1206.53
6027,896,3,10201.55
6406,1111,3,1021.04
7654,1944,2,649.99
8096,2222,1,118.63
8290,2328,1,867.77
8337,2350,3,452.36
4715,156,1,102.58
4853,244,1,118.87
8596,2492,3,23.7
5505,603,1,181.89
5955,859,3,3831.21
7071,1543,1,824.53
7446,1805,3,984.04
8261,2311,3,964.48
4995,331,3,1549.16
5641,679,1,111.97
6014,888,3,988.96
6706,1297,2,207.03
6888,1423,2,94.07
4956,304,1,78.49
5702,719,1,148.3
6430,1124,1,896.57
7055,1529,2,887.31
8004,2161,3,765.76
8487,2432,1,46.14
4810,211,3,536.44
7070,1542,3,874.51
8471,2425,1,410.84
8568,2476,3,1239.04
5176,431,3,756.51
5921,838,3,1735.24
6289,1043,3,914.74
6387,1101,3,7684.04
7335,1724,3,301.24
7580,1888,2,2548.7
4632,102,1,41.79
8395,2384,3,2673.84
4505,15,1,554.17
5375,535,1,220.62
7452,1808,3,828.25
7501,1839,3,13444.48
5575,644,3,929.31
7444,1804,3,885.94
7605,1905,1,369.47
8127,2241,1,278.25
8363,2365,1,208.67
8633,2513,3,4697.33
5109,393,1,202.99
4839,233,1,168.09
5498,599,3,1492.56
7652,1942,2,377.94
5964,864,1,209.21
6542,1189,1,196.84
7235,1657,3,2526.14
7574,1884,3,278.47
7853,2072,1,66.38
8628,2511,3,4405.41
4594,79,1,155.76
6039,902,1,627.34
6285,1041,1,60.74
7849,2067,1,371.29
8089,2218,2,550.7
8223,2293,3,3480.27
5199,442,1,147.88
8084,2215,3,1445.51
8140,2250,2,2300.09
4639,105,3,670.2
7327,1721,1,3778.45
7478,1825,1,310.55
7533,1859,3,4746.33
7690,1973,3,5320.83
8587,2485,3,780.26
6461,1143,3,1156.96
6788,1353,3,1154.47
7001,1493,1,207.47
7875,2083,3,3849.77
8236,2298,3,10099.5
5554,632,1,166.41
5828,786,1,261.64
6650,1261,1,296.88
7957,2131,1,43.72
4711,151,1,14.41
5887,820,1,648.32
6841,1389,3,4650.58
7122,1580,1,390.17
8072,2208,3,380.08
6371,1093,3,1365.21
6740,1326,1,529.94
7629,1924,1,261.37
8100,2224,1,151.12
5426,561,3,1043.04
6079,925,3,1440.22
7401,1774,2,278.93
4733,165,1,7.28
5695,714,3,4222.35
6017,890,2,2856.37
7012,1502,2,2768.78
8672,2540,1,369.88
8700,2555,4,208.69
5795,769,1,3741.82
6392,1104,1,251.05
6623,1241,3,1346.83
6851,1395,1,20.47
6878,1413,3,1163.85
7393,1768,1,195.35
7615,1913,2,334.66
8274,2319,1,320.72
7778,2020,1,455.53
8490,2433,3,3009.34
4866,250,3,1993.44
5830,787,1,730.96
6271,1031,2,1086.88
7186,1622,1,687.2
7791,2026,1,249.65
7926,2113,3,7710.63
7854,2072,3,331.89
8253,2307,1,46.44
5062,368,1,9274.42
5437,567,1,104.18
6146,964,1,1323.92
8563,2473,1,383.51
6684,1283,3,701.15
7745,2004,1,158.39
8469,2424,1,134.98
8497,2436,3,9619.21
8389,2381,1,174.96
5725,731,3,2056.99
7819,2048,1,1714.15
6702,1293,3,5206.52
6735,1321,2,369.79
6111,943,3,395.69
6194,988,1,164.9
6428,1123,1,582.06
6695,1289,3,1876.44
6730,1316,3,1284.95
8613,2503,3,8073.72
4770,187,3,13859.46
5078,375,3,1959.38
6069,919,1,9.7
7397,1772,1,57.54
4844,236,3,557
4958,305,1,465.24
5615,665,3,1354.04
5961,862,2,743.43
6429,1123,3,2910.3
6696,1290,1,524.9
7100,1562,3,11076.18
7344,1730,1,101.62
7357,1741,2,980.49
4574,66,1,57.52
5971,867,3,2755.2
6442,1130,1,314.95
4849,242,1,199.87
5495,598,2,3859.29
5784,763,3,2545.73
6159,970,1,300.18
6367,1092,1,371.61
7798,2029,3,5119.44
8384,2377,3,2401.07
5114,395,3,582.78
5139,409,1,109.65
5939,847,3,2021.63
8018,2170,1,246.34
4950,301,1,218.6
6135,957,1,181.44
8661,2534,1,7150.2
4843,236,1,111.4
5954,859,1,766.24
5957,860,3,2137.47
8027,2176,3,1052.46
5201,443,1,202.68
6540,1187,2,652.41
7325,1720,1,687.61
7828,2056,3,561.99
8121,2238,1,79.04
5216,450,3,901.75
5852,799,3,3216.99
6522,1175,1,177.54
6719,1309,1,183.92
8262,2312,1,135.19
8312,2339,1,157.46
6850,1394,3,199.11
7666,1954,1,772.67
6449,1135,3,648.74
7417,1785,1,176.98
8677,2542,3,323.5
5843,794,3,666.39
7230,1654,2,373.85
7613,1911,2,17.22
8050,2190,1,84.17
5427,562,1,391.41
6842,1390,1,645.33
7597,1901,1,341.6
7776,2019,1,148.08
8330,2347,2,5265.64
7736,1998,3,639.34
8109,2229,1,280.44
6529,1179,2,225.64
7110,1571,2,819.28
7515,1848,2,2257.97
8061,2203,1,346.66
18699,2556,1,52.73
5085,380,1,184.72
5300,497,1,138.09
7671,1957,2,1707.98
7839,2062,1,117.17
7895,2095,1,1414.53
8359,2363,1,88.11
5255,471,3,1708.94
5648,683,3,2245.98
7292,1700,3,7348.95
7868,2079,3,1404.51
6145,963,2,1001.86
7193,1629,1,186.25
7297,1703,1,78.07
7840,2062,3,585.85
8005,2162,2,627.21
8205,2285,1,1614.72
8451,2415,1,652.37
4768,185,3,5932.08
5143,411,1,483.1
5341,518,1,926.61
7488,1831,1,400.59
6248,1018,1,591.83
6606,1231,1,12.53
6824,1378,1,184.47
7620,1917,2,1128.43
8277,2321,3,566.49
5350,522,3,700.32
6347,1079,2,3460.45
5082,377,3,768.19
6674,1276,1,878.97
6759,1338,1,5691.37
7785,2023,1,266.58
7411,1782,1,52.92
8641,2518,1,511.97
5980,872,3,997.03
6287,1042,2,1023.56
7108,1569,2,696
8265,2313,3,661.36
8268,2315,1,364.1
7202,1633,3,13316.74
7232,1656,1,597.46
7479,1825,3,1552.75
7923,2112,1,248.31
5429,563,1,571.09
7330,1722,1,250.55
7378,1759,1,108.71
7704,1981,1,278.48
5757,748,1,163.66
5947,852,3,1438.34
6554,1197,1,150.26
8499,2437,3,108
7133,1588,1,494.87
7834,2059,3,2997.12
7845,2065,1,134.97
7921,2110,1,76.43
8547,2465,1,441.28
4980,318,1,232.14
5096,385,3,17424.54
5451,574,1,278.62
6132,955,3,4916.75
7691,1974,1,220.81
8175,2268,3,932.58
5660,690,3,6202.83
6015,889,1,184.11
6545,1190,3,4046.2
7614,1912,2,2124.78
7937,2119,3,599.49
6016,889,3,920.57
6760,1338,3,28456.84
8477,2427,3,45642.01
8602,2496,2,9308.81
6221,1002,1,1476.05
7480,1826,2,211.62
7594,1899,2,163.28
8031,2178,3,940.75
5158,419,3,1887.73
6567,1204,3,1164.54
7165,1607,1,517.99
7961,2136,1,35.61
6214,998,3,671.88
6549,1194,2,807.06
7890,2091,3,1493.71
8213,2288,3,1053.55
5153,416,1,178.89
5662,692,3,77.99
5807,774,3,4584.75
6721,1310,1,155.98
6797,1358,3,489.24
7140,1592,1,449.42
7727,1993,3,828.54
8407,2394,1,80.41
8427,2403,2,376.72
8631,2513,1,939.47
4701,143,1,10.59
5042,357,1,485.16
5465,582,1,160.3
6095,933,3,1302.86
6590,1219,1,76.31
4738,169,3,774.18
4766,184,3,596.03
6477,1152,1,75.86
6834,1385,1,71.59
7544,1866,2,1937.77
4990,326,1,130.3
6066,917,2,1027.96
7612,1910,2,29.53
6183,982,3,3516.73
6232,1008,3,3126.63
6385,1100,3,869.45
7373,1756,3,1501.42
7602,1903,3,7712.62
7689,1973,1,1064.17
8595,2492,1,4.74
5545,623,2,389.69
5853,800,1,460.66
5959,861,2,770.1
6883,1416,2,380.32
5371,533,1,140.71
6061,914,2,1151.25
6161,971,1,296.96
7606,1905,3,1847.35
5423,560,1,1.95
6486,1156,2,718.17
6714,1305,1,139.72
5800,771,1,490.98
6052,909,1,687.21
7421,1789,1,206.9
8385,2378,1,19.4
4682,129,3,1132.76
4972,312,1,185.3
6097,934,3,257.1
6275,1033,3,512.71
8255,2308,2,1401.51
5517,609,1,244.2
6465,1145,3,600.83
6830,1381,1,169.24
6835,1385,3,357.95
6848,1393,2,3373.34
7938,2120,1,166.29
7986,2150,1,136.67
8146,2254,1,757.06
4706,145,3,4443.15
5647,683,1,449.2
5738,738,3,944.82
6596,1222,2,713.13
8230,2296,3,4931.89
8278,2322,1,409.14
4541,46,3,9514.49
4816,214,3,13292.19
5200,442,3,739.41
5762,750,3,2934.51
7319,1717,3,922.4
7869,2080,1,505.65
8292,2329,1,99.57
4625,98,3,137.7
6264,1027,3,1147.92
6774,1346,3,1576.64
7936,2119,1,119.9
5627,671,3,1412.84
5808,775,1,302.21
7761,2012,1,5673.04
5004,336,1,125.85
5431,564,1,280.62
6100,937,1,23.97
6399,1108,1,221.09
4630,101,1,32.35
4590,77,1,195.01
6543,1189,3,984.22
7007,1496,3,926.98
7497,1837,1,138.97
4952,302,1,112.98
4978,317,1,202.26
6005,884,1,113.62
6364,1091,1,2592.11
6765,1341,1,247.86
7512,1846,2,1046.69
7626,1922,2,649.82
8201,2283,1,437.62
8294,2330,1,2044.77
5112,394,3,1239.05
5382,538,3,121.65
5923,839,3,1131.18
6861,1404,3,269.32
7046,1522,1,849.03
7886,2089,3,1153.55
6354,1082,3,1445.87
6887,1422,2,1012.84
8411,2396,1,1312.68
8429,2404,1,145.67
4520,26,3,1634.43
5006,338,1,3044.65
5620,668,1,1064.91
6305,1053,1,37.69
7150,1598,2,489.85
5531,616,1,86.19
5975,869,3,767.91
6140,959,3,1263.28
6162,971,3,1484.8
7273,1691,1,1300.78
7645,1936,2,2842.27
7965,2139,1,934.01
8090,2219,1,72.67
5529,615,1,207.34
7476,1824,2,4681.35
7692,1974,3,1104.06
7893,2094,1,794.3
4745,173,1,79.42
4920,283,1,511.2
5298,496,1,234.69
5606,661,1,763.47
6862,1405,1,792.45
6889,1424,1,210.22
7581,1889,2,497.99
4666,119,3,848.35
5208,446,3,1263.61
5534,617,3,580.66
5715,726,1,178.51
6498,1163,1,1572.63
7723,1990,3,512.49
6628,1247,1,674.07
7524,1853,2,10397.21
7989,2151,3,1436.04
8116,2233,2,77.42
6487,1157,1,1016.23
8115,2232,2,18.44
8331,2347,3,10531.28
4536,43,1,200.99
5670,699,3,1212.66
7708,1983,1,434.39
5748,743,3,3674.67
7289,1699,1,946.31
7380,1760,1,134.15
7696,1976,3,805.03
8226,2295,1,218.96
8286,2326,1,796.47
8486,2431,3,200
4926,286,1,750.99
6642,1255,3,1430.51
6785,1352,1,41.44
7179,1615,1,81.89
7310,1710,1,449.51
7445,1805,1,196.81
5028,349,1,158.4
5100,387,3,533.28
5549,625,2,1931.4
6080,926,1,116.85
6259,1024,3,479.14
5486,592,2,8335.85
5895,824,3,4378.7
5922,839,1,226.24
6121,949,3,519.78
8382,2375,3,571.16
5512,606,3,3866.96
5562,636,1,493.46
5767,753,2,1367.04
7396,1771,3,2912.94
7848,2066,3,1697.61
8346,2355,1,569.12
5250,469,1,82.74
6242,1015,1,1069.11
7363,1745,3,22427.81
8640,2517,3,8716.58
5246,467,1,178.41
5289,490,3,4203.15
5834,790,1,380.8
6712,1303,2,218.78
8237,2299,1,0.26
8575,2479,3,1174.5
5094,384,3,3442.91
6827,1379,2,4199.93
8143,2252,3,680.11
4713,155,1,247.53
4882,259,3,253.95
5977,871,1,0.64
8558,2470,3,4485.89
4999,333,3,143.99
5994,879,3,3366.51
6771,1344,3,545.47
7020,1506,3,850.34
7339,1727,1,58.59
7473,1823,2,3285.53
7992,2153,3,744.09
8691,2549,1,127.92
4530,38,1,282.09
6230,1007,3,3393.06
7336,1725,1,386.59
7917,2108,1,82.88
4510,19,3,657.11
4515,23,1,110.45
5410,552,3,323.59
6670,1273,3,533.48
5225,455,3,2755.77
5232,459,1,1.64
5548,625,1,772.56
6235,1010,1,117.02
6357,1086,2,634.63
7185,1621,2,2237.04
7406,1779,2,612.57
7747,2005,1,185.43
7867,2079,1,280.9
8402,2391,1,485.74
5482,590,3,5574.46
7280,1694,3,4308.5
8298,2332,1,25.49
4643,107,3,244.06
6608,1235,1,724.46
7138,1590,1,260.36
8051,2190,3,420.84
4749,175,1,2027.61
5316,505,2,892.67
5440,568,3,5798.37
5688,711,1,89.69
7449,1807,1,1257.61
7838,2061,3,1473.1
8013,2167,3,3691.6
8065,2205,1,446.23
8070,2207,3,169.01
8142,2252,1,136.02
4687,133,1,1002
4754,177,3,3965.46
5666,695,3,287.52
5749,744,1,47.24
7066,1538,2,616.43
7096,1560,2,2703.89
18700,2556,3,263.67
5697,715,3,354.34
6829,1380,2,349.68
7668,1955,1,540.41
7676,1962,1,32.58
5037,353,3,1215.27
7111,1572,2,350.92
7303,1706,1,130.27
7489,1831,3,2002.95
8500,2439,1,201.88
4740,170,3,1743.52
5054,363,1,99.45
5088,381,3,17927.2
6794,1357,1,206.42
7430,1796,1,2806.13
8209,2286,3,3837.76
8560,2471,3,76.45
7516,1849,1,475.68
8549,2466,1,1225.58
8639,2517,2,4358.29
6604,1228,2,552.29
8539,2457,3,2529.24
4651,112,3,410.64
5664,694,3,156.83
6768,1342,3,59.56
8449,2414,1,29.99
4728,162,3,1143.81
4874,255,3,576.08
5283,487,3,2708.2
6021,892,3,1709.65
6108,942,1,44.09
6998,1490,3,1264.53
7877,2084,3,1196.94
8627,2511,2,2202.71
5059,366,3,2786.95
5227,456,3,942.87
5268,479,1,1838.78
7579,1887,3,750.54
4841,235,1,625.91
5116,396,3,1568.71
5358,526,3,1497.74
5787,765,1,151.6
6262,1026,3,1237.96
6816,1372,2,699.32
7017,1505,1,161.49
8224,2294,1,107.59
8227,2295,3,1094.79
6316,1059,3,2448.65
6505,1166,1,14.27
6625,1244,2,615.64
7082,1549,1,1276.69
7583,1890,3,840.08
8023,2172,3,1953.47
4595,79,3,778.78
6198,989,3,2812.36
8445,2412,2,7619.23
5118,397,3,4872.04
5581,647,3,310.5
6808,1366,2,3800.29
6854,1396,3,5362.45
8241,2301,1,248.03
4929,288,3,6429.45
5988,876,3,7248.48
6844,1391,1,155.12
8189,2275,3,133.08
4641,106,3,1445.74
4719,158,1,406.35
5056,364,1,430.86
5608,662,1,186.42
5995,880,1,472.06
6407,1112,2,1273.5
4500,5,3,1957.67
6378,1097,1,982.01
7419,1788,1,11.58
7436,1799,1,195.6
4509,19,1,131.42
5146,412,3,339.68
5203,444,1,161.16
5248,468,1,467.2
5619,667,3,4035.2
7556,1872,3,830.51
7786,2023,3,1332.89
5952,858,1,730.73
6944,1457,3,409.87
7338,1726,2,1268.12
7367,1751,2,170
7792,2026,3,1248.27
5212,448,3,2220.57
6754,1335,1,98.33
8269,2315,3,1820.51
8344,2354,1,132.95
5072,372,3,1134.71
5079,376,1,345.6
5650,684,3,3144.83
6178,980,1,48.07
6415,1116,3,811.05
5277,483,3,847.57
6459,1142,2,357.74
7763,2013,1,772.84
5633,674,3,3986.63
8034,2180,1,553.57
8134,2245,1,241.31
8619,2506,2,2967.28
4744,172,3,1124.33
5387,541,3,1642.85
7131,1584,3,3742.73
7228,1652,2,597.25
8088,2217,3,1491.3
8609,2500,3,1606.61
4783,196,1,82.98
7355,1739,1,782.07
8151,2256,3,94.25
8295,2330,3,10223.85
8424,2402,2,6392.19
8580,2482,3,26.6
4834,226,3,531.21
5743,741,1,82.18
6527,1177,3,4434.79
7813,2041,3,14387.1
5483,591,1,1140.26
5981,873,1,468.19
7844,2064,3,1337.57
5480,589,3,4727.85
7881,2086,3,508.03
4750,175,3,10138.03
5249,468,3,2335.99
5258,473,1,141.34
5355,525,1,251.22
5522,611,3,720.56
5239,462,3,671.44
5700,717,1,270
6009,886,1,219.23
6115,946,1,353.06
5190,438,1,97.44
7924,2112,3,1241.56
4909,274,3,729.61
5566,639,1,623.1
5592,654,1,247.41
7402,1775,1,2484.49
8021,2171,3,667.14
8460,2419,3,51917.89
4917,280,3,3655.58
5247,467,3,892.05
6082,927,1,183.69
6390,1103,1,115.26
7368,1752,2,408.26
7399,1773,1,72.5
7484,1828,3,520.44
8552,2467,3,9515.63
4614,91,1,171.24
5849,798,1,442.2
6737,1324,2,2172.45
7856,2073,3,606.76
5285,488,3,3372.23
5555,632,3,832.03
6751,1333,1,60.41
6952,1462,3,7684.22
7756,2009,3,2848.86
8094,2221,1,706.5
4729,163,1,118.61
4960,306,1,575.09
7847,2066,1,339.52
5515,608,1,83.55
