Id_Estimacion_Concepto,Id_Estimacion,Id_Concepto,Contratado,Actual,Anterior,Acumulado,Por_Estimar,Precio_Unitario,Importe,Excedente,Excedente_Acumulado
85,22,33,42.35,34.55,0,34.55,7.8,70.1,2421.96,0,0
86,51,33,42.35,29.14,34.55,63.69,0,70.1,2042.71,21.34,21.34
87,93,33,42.35,61.57,63.69,125.26,0,70.1,4316.06,61.57,82.91
88,145,33,42.35,24.2,125.26,149.46,0,70.1,1696.42,24.2,107.11
89,192,33,42.35,-6.29,149.46,143.17,0,70.1,-440.93,-6.29,100.82
90,468,33,42.35,52.97,143.17,196.14,0,70.1,3713.2,52.97,153.79
91,22,34,599.93,24.8,0,24.8,575.13,26.41,654.97,0,0
92,51,34,599.93,47.37,24.8,72.17,527.76,26.41,1251.04,0,0
93,93,34,599.93,111.63,72.17,183.8,416.13,26.41,2948.15,0,0
94,145,34,599.93,54.4,183.8,238.2,361.73,26.41,1436.7,0,0
95,192,34,599.93,-4.28,238.2,233.92,366.01,26.41,-113.03,0,0
96,279,34,599.93,6.65,233.92,240.57,359.36,26.41,175.63,0,0
97,51,36,9.49,73.6,0,73.6,0,187.37,13790.43,64.11,64.11
98,362,36,9.49,-73.6,73.6,0,9.49,187.37,-13790.43,64.11,64.11
99,22,37,494.06,27.57,0,27.57,466.49,142.65,3932.86,0,0
100,51,37,494.06,31.95,27.57,59.52,434.54,142.65,4557.67,0,0
101,93,37,494.06,78.07,59.52,137.59,356.47,142.65,11136.69,0,0
102,145,37,494.06,38.75,137.59,176.34,317.72,142.65,5527.69,0,0
103,279,37,494.06,4.49,176.34,180.83,313.23,142.65,640.5,0,0
104,468,37,494.06,29.14,180.83,209.97,284.09,142.65,4156.82,0,0
105,22,38,849.19,77.16,0,77.16,772.03,12.76,984.56,0,0
106,51,38,849.19,209.86,77.16,287.02,562.17,12.76,2677.81,0,0
107,93,38,849.19,225.16,287.02,512.18,337.01,12.76,2873.04,0,0
108,145,38,849.19,102.18,512.18,614.36,234.83,12.76,1303.82,0,0
109,192,38,849.19,-13.74,614.36,600.62,248.57,12.76,-175.32,0,0
110,279,38,849.19,8.65,600.62,609.27,239.92,12.76,110.37,0,0
111,362,38,849.19,-95.68,609.27,513.59,335.6,12.76,-1220.88,0,0
112,468,38,849.19,71.74,513.59,585.33,263.86,12.76,915.4,0,0
113,22,39,849.19,77.16,0,77.16,772.03,17.38,1341.04,0,0
114,51,39,849.19,209.86,77.16,287.02,562.17,17.38,3647.37,0,0
115,93,39,849.19,225.16,287.02,512.18,337.01,17.38,3913.28,0,0
116,145,39,849.19,102.18,512.18,614.36,234.83,17.38,1775.89,0,0
117,192,39,849.19,-13.74,614.36,600.62,248.57,17.38,-238.8,0,0
118,362,39,849.19,-95.68,600.62,504.94,344.25,17.38,-1662.92,0,0
119,468,39,849.19,71.74,504.94,576.68,272.51,17.38,1246.84,0,0
120,22,40,11039.52,1003.08,0,1003.08,10036.44,3.77,3781.61,0,0
121,51,40,11039.52,2728.18,1003.08,3731.26,7308.26,3.77,10285.24,0,0
122,93,40,11039.52,2927.08,3731.26,6658.34,4381.18,3.77,11035.09,0,0
123,145,40,11039.52,1328.34,6658.34,7986.68,3052.84,3.77,5007.84,0,0
124,192,40,11039.52,-178.62,7986.68,7808.06,3231.46,3.77,-673.4,0,0
125,362,40,11039.52,-1243.84,7808.06,6564.22,4475.3,3.77,-4689.28,0,0
126,468,40,11039.52,932.62,6564.22,7496.84,3542.68,3.77,3515.98,0,0
127,22,41,42.35,3.56,0,3.56,38.79,130.77,465.54,0,0
128,51,41,42.35,6.87,3.56,10.43,31.92,130.77,898.39,0,0
129,93,41,42.35,15.27,10.43,25.7,16.65,130.77,1996.86,0,0
130,145,41,42.35,6.99,25.7,32.69,9.66,130.77,914.08,0,0
131,279,41,42.35,0.83,32.69,33.52,8.83,130.77,108.54,0,0
132,468,41,42.35,5.89,33.52,39.41,2.94,130.77,770.24,0,0
133,22,42,51.81,4.44,0,4.44,47.37,123.14,546.74,0,0
134,51,42,51.81,9.21,4.44,13.65,38.16,123.14,1134.12,0,0
135,93,42,51.81,20.46,13.65,34.11,17.7,123.14,2519.44,0,0
136,145,42,51.81,8.72,34.11,42.83,8.98,123.14,1073.78,0,0
137,279,42,51.81,1.12,42.83,43.95,7.86,123.14,137.92,0,0
138,468,42,51.81,4.37,43.95,48.32,3.49,123.14,538.12,0,0
139,22,43,110,110,0,110,0,85.33,9386.3,0,0
140,279,43,110,-89,110,21,89,85.33,-7594.37,0,0
141,22,44,605,605,0,605,0,63.67,38520.35,0,0
142,279,44,605,-126.9,605,478.1,126.9,63.67,-8079.72,0,0
143,22,45,121,121,0,121,0,82.09,9932.89,0,0
144,22,46,121,121,0,121,0,35.64,4312.44,0,0
145,22,47,605,50.78,0,50.78,554.22,9.01,457.53,0,0
146,51,47,605,98.07,50.78,148.85,456.15,9.01,883.61,0,0
147,93,47,605,217.89,148.85,366.74,238.26,9.01,1963.19,0,0
148,145,47,605,99.48,366.74,466.22,138.78,9.01,896.31,0,0
149,279,47,605,11.88,466.22,478.1,126.9,9.01,107.04,0,0
150,22,48,121,12,0,12,109,29.8,357.6,0,0
151,51,48,121,26,12,38,83,29.8,774.8,0,0
152,93,48,121,57,38,95,26,29.8,1698.6,0,0
153,145,48,121,27,95,122,0,29.8,804.6,1,1
154,22,49,121,12,0,12,109,61.87,742.44,0,0
155,51,49,121,26,12,38,83,61.87,1608.62,0,0
156,93,49,121,57,38,95,26,61.87,3526.59,0,0
157,145,49,121,27,95,122,0,61.87,1670.49,1,1
158,22,50,110,1,0,1,109,34.83,34.83,0,0
159,51,50,110,2,1,3,107,34.83,69.66,0,0
160,93,50,110,6,3,9,101,34.83,208.98,0,0
161,145,50,110,12,9,21,89,34.83,417.96,0,0
162,22,51,11,10,0,10,1,1361.86,13618.6,0,0
163,51,51,11,23,10,33,0,1361.86,31322.78,22,22
164,93,51,11,48,33,81,0,1361.86,65369.28,48,70
165,145,51,11,15,81,96,0,1361.86,20427.9,15,85
166,279,51,11,2,96,98,0,1361.86,2723.72,2,87
167,93,52,605,217.89,0,217.89,387.11,1.75,381.31,0,0
168,145,52,605,99.48,217.89,317.37,287.63,1.75,174.09,0,0
169,279,52,605,11.88,317.37,329.25,275.75,1.75,20.79,0,0
170,468,52,605,246.95,329.25,576.2,28.8,1.75,432.16,0,0
171,22,53,2,2,0,2,0,3092.9,6185.8,0,0
172,51,54,4207.7,4206.88,0,4206.88,0.82,2.11,8876.52,0,0
173,22,55,122.64,9.93,0,9.93,112.71,84.01,834.22,0,0
174,22,56,3042.75,1705.5,0,1705.5,1337.25,16.2,27629.1,0,0
175,51,56,3042.75,1293.77,1705.5,2999.27,43.48,16.2,20959.07,0,0
176,93,56,3042.75,181.22,2999.27,3180.49,0,16.2,2935.76,137.74,137.74
177,145,56,3042.75,-354.78,3180.49,2825.71,217.04,16.2,-5747.44,137.74,137.74
178,362,56,3042.75,-258.98,2825.71,2566.73,476.02,16.2,-4195.48,137.74,137.74
179,362,57,439.01,16.89,0,16.89,422.12,30,506.7,0,0
180,362,58,7,8,0,8,0,124.52,996.16,1,1
181,22,60,4394.58,1705.5,0,1705.5,2689.08,17.38,29641.59,0,0
182,51,60,4394.58,1293.77,1705.5,2999.27,1395.31,17.38,22485.72,0,0
183,93,60,4394.58,235.59,2999.27,3234.86,1159.72,17.38,4094.55,0,0
184,145,60,4394.58,490.36,3234.86,3725.22,669.36,17.38,8522.46,0,0
185,362,60,4394.58,-371.58,3725.22,3353.64,1040.94,17.38,-6458.06,0,0
186,22,61,57129.56,22171.5,0,22171.5,34958.06,3.77,83586.56,0,0
187,51,61,57129.56,16819.01,22171.5,38990.51,18139.05,3.77,63407.67,0,0
188,93,61,57129.56,3062.67,38990.51,42053.18,15076.38,3.77,11546.27,0,0
189,145,61,57129.56,6374.68,42053.18,48427.86,8701.7,3.77,24032.54,0,0
190,362,61,57129.56,-4830.54,48427.86,43597.32,13532.24,3.77,-18211.14,0,0
191,93,63,4207.7,1296.48,0,1296.48,2911.22,20.19,26175.93,0,0
192,145,63,4207.7,2911.28,1296.48,4207.76,0,20.19,58778.74,0.06,0.06
193,362,63,4207.7,-4207.76,4207.76,0,4207.7,20.19,-84954.67,0.06,0.06
194,93,64,1262.31,388.94,0,388.94,873.37,128.35,49920.45,0,0
195,145,64,1262.31,600.24,388.94,989.18,273.13,128.35,77040.8,0,0
196,192,64,1262.31,266.02,989.18,1255.2,7.11,128.35,34143.67,0,0
197,362,64,1262.31,4.94,1255.2,1260.14,2.17,128.35,634.05,0,0
198,93,65,841.54,259.3,0,259.3,582.24,174.78,45320.45,0,0
199,145,65,841.54,185.31,259.3,444.61,396.93,174.78,32388.48,0,0
200,192,65,841.54,396.93,444.61,841.54,0,174.78,69375.43,0,0
201,362,65,841.54,3.3,841.54,844.84,0,174.78,576.77,3.3,3.3
202,145,66,4207.7,1296.48,0,1296.48,2911.22,1.04,1348.34,0,0
203,192,66,4207.7,2911.2,1296.48,4207.68,0.02,1.04,3027.65,0,0
204,362,66,4207.7,16.46,4207.68,4224.14,0,1.04,17.12,16.44,16.44
205,93,67,42.08,12.96,0,12.96,29.12,277.94,3602.1,0,0
206,145,67,42.08,9.27,12.96,22.23,19.85,277.94,2576.5,0,0
207,192,67,42.08,19.85,22.23,42.08,0,277.94,5517.11,0,0
208,362,67,42.08,0.16,42.08,42.24,0,277.94,44.47,0.16,0.16
209,93,68,4207.7,1296.48,0,1296.48,2911.22,13.94,18072.93,0,0
210,145,68,4207.7,926.56,1296.48,2223.04,1984.66,13.94,12916.25,0,0
211,192,68,4207.7,1984.72,2223.04,4207.76,0,13.94,27667,0.06,0.06
212,362,68,4207.7,16.46,4207.76,4224.22,0,13.94,229.45,16.46,16.52
213,145,69,3366.16,1037.18,0,1037.18,2328.98,37.13,38510.49,0,0
214,192,69,3366.16,677.25,1037.18,1714.43,1651.73,37.13,25146.29,0,0
215,279,69,3366.16,477.22,1714.43,2191.65,1174.51,37.13,17719.18,0,0
216,468,69,3366.16,1201.14,2191.65,3392.79,0,37.13,44598.33,26.63,26.63
217,145,70,738.86,187.06,0,187.06,551.8,65.19,12194.44,0,0
218,192,70,738.86,110.23,187.06,297.29,441.57,65.19,7185.89,0,0
219,279,70,738.86,142.2,297.29,439.49,299.37,65.19,9270.02,0,0
220,362,70,738.86,129.39,439.49,568.88,169.98,65.19,8434.93,0,0
221,145,71,319,140.33,0,140.33,178.67,65.19,9148.11,0,0
222,192,71,319,89.9,140.33,230.23,88.77,65.19,5860.58,0,0
223,279,71,319,144.05,230.23,374.28,0,65.19,9390.62,55.28,55.28
224,362,71,319,117.93,374.28,492.21,0,65.19,7687.86,117.93,173.21
225,145,72,30.35,8.38,0,8.38,21.97,36.27,303.94,0,0
226,279,72,30.35,6.22,8.38,14.6,15.75,36.27,225.6,0,0
227,362,72,30.35,6.28,14.6,20.88,9.47,36.27,227.78,0,0
228,145,74,1975,612,0,612,1363,14.46,8849.52,0,0
229,192,74,1975,382,612,994,981,14.46,5523.72,0,0
230,279,74,1975,538,994,1532,443,14.46,7779.48,0,0
231,362,74,1975,469,1532,2001,0,14.46,6781.74,26,26
232,145,75,935.05,268.8,0,268.8,666.25,9.36,2515.97,0,0
233,192,75,935.05,172.8,268.8,441.6,493.45,9.36,1617.41,0,0
234,279,75,935.05,115.2,441.6,556.8,378.25,9.36,1078.27,0,0
235,468,75,935.05,311.54,556.8,868.34,66.71,9.36,2916.01,0,0
236,145,76,129.05,32,0,32,97.05,64.04,2049.28,0,0
237,192,76,129.05,19.2,32,51.2,77.85,64.04,1229.57,0,0
238,279,76,129.05,16,51.2,67.2,61.85,64.04,1024.64,0,0
239,362,76,129.05,63.37,67.2,130.57,0,64.04,4058.21,1.52,1.52
240,279,77,2755.99,825.96,0,825.96,1930.03,19.8,16354.01,0,0
241,362,77,2755.99,540.29,825.96,1366.25,1389.74,19.8,10697.74,0,0
242,468,77,2755.99,1357.39,1366.25,2723.64,32.35,19.8,26876.32,0,0
243,145,78,3366.16,1037.18,0,1037.18,2328.98,6.15,6378.66,0,0
244,192,78,3366.16,677.25,1037.18,1714.43,1651.73,6.15,4165.09,0,0
245,279,78,3366.16,477.22,1714.43,2191.65,1174.51,6.15,2934.9,0,0
246,362,78,3366.16,1250.39,2191.65,3442.04,0,6.15,7689.9,75.88,75.88
247,145,79,634.55,185.21,0,185.21,449.34,6.15,1139.04,0,0
248,192,79,634.55,112.89,185.21,298.1,336.45,6.15,694.27,0,0
249,279,79,634.55,160.23,298.1,458.33,176.22,6.15,985.41,0,0
250,362,79,634.55,138.95,458.33,597.28,37.27,6.15,854.54,0,0
251,362,80,4207.7,3972.59,0,3972.59,235.11,1.75,6952.03,0,0
252,145,81,10,3,0,3,7,679.13,2037.39,0,0
253,192,81,10,1,3,4,6,679.13,679.13,0,0
254,279,81,10,-4,4,0,10,679.13,-2716.52,0,0
255,22,82,10,10,0,10,0,1936.09,19360.9,0,0
256,145,83,10,3,0,3,7,180.74,542.22,0,0
257,192,83,10,1,3,4,6,180.74,180.74,0,0
258,279,83,10,2,4,6,4,180.74,361.48,0,0
259,362,83,10,4,6,10,0,180.74,722.96,0,0
260,22,85,8,4,0,4,4,120.21,480.84,0,0
261,362,85,8,4,4,8,0,120.21,480.84,0,0
262,22,86,8,4,0,4,4,379.03,1516.12,0,0
263,362,86,8,4,4,8,0,379.03,1516.12,0,0
264,22,87,8,4,0,4,4,1030.96,4123.84,0,0
265,362,87,8,4,4,8,0,1030.96,4123.84,0,0
266,22,88,1120,350,0,350,770,13.86,4851,0,0
267,279,88,1120,400,350,750,370,13.86,5544,0,0
268,362,88,1120,1125.24,750,1875.24,0,13.86,15595.83,755.24,755.24
269,22,89,24,13,0,13,11,54.01,702.13,0,0
270,362,89,24,11,13,24,0,54.01,594.11,0,0
271,362,90,115,83.41,0,83.41,31.59,187.37,15628.53,0,0
272,145,91,1469.92,411.6,0,411.6,1058.32,2.11,868.48,0,0
273,192,91,1469.92,251.33,411.6,662.93,806.99,2.11,530.31,0,0
274,279,91,1469.92,345.19,662.93,1008.12,461.8,2.11,728.35,0,0
275,362,91,1469.92,336.53,1008.12,1344.65,125.27,2.11,710.08,0,0
276,145,92,192.83,47.54,0,47.54,145.29,70.81,3366.31,0,0
277,192,92,192.83,26.56,47.54,74.1,118.73,70.81,1880.71,0,0
278,279,92,192.83,44.58,74.1,118.68,74.15,70.81,3156.71,0,0
279,362,92,192.83,41.28,118.68,159.96,32.87,70.81,2923.04,0,0
280,145,93,423.18,61.8,0,61.8,361.38,30,1854,0,0
281,192,93,423.18,34.53,61.8,96.33,326.85,30,1035.9,0,0
282,279,93,423.18,57.95,96.33,154.28,268.9,30,1738.5,0,0
283,362,93,423.18,178.78,154.28,333.06,90.12,30,5363.4,0,0
284,362,94,423.18,125.12,0,125.12,298.06,9.61,1202.4,0,0
285,145,96,423.18,61.8,0,61.8,361.38,17.38,1074.08,0,0
286,192,96,423.18,34.53,61.8,96.33,326.85,17.38,600.13,0,0
287,279,96,423.18,57.95,96.33,154.28,268.9,17.38,1007.17,0,0
288,362,96,423.18,178.78,154.28,333.06,90.12,17.38,3107.2,0,0
289,145,97,5501.31,803.4,0,803.4,4697.91,3.77,3028.82,0,0
290,192,97,5501.31,448.89,803.4,1252.29,4249.02,3.77,1692.32,0,0
291,279,97,5501.31,753.35,1252.29,2005.64,3495.67,3.77,2840.13,0,0
292,362,97,5501.31,2324.14,2005.64,4329.78,1171.53,3.77,8762.01,0,0
293,145,98,1469.92,411.6,0,411.6,1058.32,4.07,1675.21,0,0
294,192,98,1469.92,251.33,411.6,662.93,806.99,4.07,1022.91,0,0
295,279,98,1469.92,345.19,662.93,1008.12,461.8,4.07,1404.92,0,0
296,362,98,1469.92,336.53,1008.12,1344.65,125.27,4.07,1369.68,0,0
297,145,99,220.49,61.74,0,61.74,158.75,130.49,8056.45,0,0
298,192,99,220.49,37.7,61.74,99.44,121.05,130.49,4919.47,0,0
299,279,99,220.49,51.78,99.44,151.22,69.27,130.49,6756.77,0,0
300,362,99,220.49,50.5,151.22,201.72,18.77,130.49,6589.75,0,0
301,145,100,1469.92,129.64,0,129.64,1340.28,6.15,797.29,0,0
302,192,100,1469.92,323.36,129.64,453,1016.92,6.15,1988.66,0,0
303,279,100,1469.92,232.84,453,685.84,784.08,6.15,1431.97,0,0
304,362,100,1469.92,232.99,685.84,918.83,551.09,6.15,1432.89,0,0
305,145,101,1053.59,281.96,0,281.96,771.63,29.72,8379.85,0,0
306,192,101,1053.59,171.04,281.96,453,600.59,29.72,5083.31,0,0
307,279,101,1053.59,232.84,453,685.84,367.75,29.72,6920,0,0
308,362,101,1053.59,232.99,685.84,918.83,134.76,29.72,6924.46,0,0
309,145,102,416.33,129.64,0,129.64,286.69,161.84,20980.94,0,0
310,192,102,416.33,80.29,129.64,209.93,206.4,161.84,12994.13,0,0
311,279,102,416.33,112.34,209.93,322.27,94.06,161.84,18181.11,0,0
312,362,102,416.33,88,322.27,410.27,6.06,161.84,14241.92,0,0
313,279,104,66,5.68,0,5.68,60.32,133.97,760.95,0,0
314,362,104,66,8.88,5.68,14.56,51.44,133.97,1189.65,0,0
315,362,105,24,20,0,20,4,103.26,2065.2,0,0
316,362,106,1469.92,1329.1,0,1329.1,140.82,1.75,2325.93,0,0
317,468,107,0,4,0,4,0,1510.75,6043,4,4
318,362,108,0,224.5,0,224.5,0,173.08,38856.46,224.5,224.5
319,468,109,0,2,0,2,0,37.15,74.3,2,2
320,468,110,0,3,0,3,0,433.18,1299.54,3,3
321,468,111,0,98.1,0,98.1,0,28.43,2788.98,98.1,98.1
322,468,112,0,1,0,1,0,122.43,122.43,1,1
323,468,113,0,1,0,1,0,75.11,75.11,1,1
324,468,114,0,8,0,8,0,54.28,434.24,8,8
325,468,115,0,98.1,0,98.1,0,5.41,530.72,98.1,98.1
326,468,116,0,10,0,10,0,25.71,257.1,10,10
327,468,117,0,4207.76,0,4207.76,0,23.27,97914.58,4207.76,4207.76
328,362,118,0,132.15,0,132.15,0,115.88,15313.54,132.15,132.15
329,468,118,0,11.73,132.15,143.88,0,115.88,1359.27,11.73,143.88
330,468,119,0,1,0,1,0,3000.54,3000.54,1,1
331,468,120,0,270,0,270,0,20.34,5491.8,270,270
332,468,121,0,105,0,105,0,76.22,8003.1,105,105
333,468,122,0,21,0,21,0,96.77,2032.17,21,21
334,468,123,0,9,0,9,0,182.59,1643.31,9,9
335,468,124,0,2,0,2,0,203.47,406.94,2,2
336,468,125,0,10,0,10,0,51.47,514.7,10,10
337,468,126,0,2,0,2,0,954.77,1909.54,2,2
338,468,127,0,1,0,1,0,1049.62,1049.62,1,1
339,468,128,0,1,0,1,0,247.21,247.21,1,1
340,468,129,0,2,0,2,0,1049.62,2099.24,2,2
341,468,130,0,84.63,0,84.63,0,4.61,390.14,84.63,84.63
342,468,131,0,5,0,5,0,240.04,1200.2,5,5
343,468,132,0,1,0,1,0,6122.91,6122.91,1,1
344,468,133,0,2,0,2,0,405.23,810.46,2,2
345,362,134,0,3699.35,0,3699.35,0,15,55490.25,3699.35,3699.35
346,52,136,736.6,701.67,0,701.67,34.93,2.33,1634.89,0,0
347,52,137,441.96,505.2,0,505.2,0,21.46,10841.59,63.24,63.24
348,52,138,44.2,56.13,0,56.13,0,145.34,8157.93,11.93,11.93
349,52,139,547.19,656.76,0,656.76,0,6.66,4374.02,109.57,109.57
350,52,140,547.19,656.76,0,656.76,0,4.67,3067.07,109.57,109.57
351,52,141,6019.04,9194.68,0,9194.68,0,2.93,26940.41,3175.64,3175.64
352,15,142,30.32,65.74,0,65.74,0,145.34,9554.65,35.42,35.42
353,52,142,30.32,52.98,65.74,118.72,0,145.34,7700.11,52.98,88.4
354,52,143,364.08,336.8,0,336.8,27.28,160.68,54117.02,0,0
355,52,144,736.6,701.67,0,701.67,34.93,29.22,20502.8,0,0
356,52,145,9,9,0,9,0,123.59,1112.31,0,0
357,88,146,9,3,0,3,6,101.94,305.82,0,0
358,88,147,4,4,0,4,0,124.82,499.28,0,0
359,52,149,3,3,0,3,0,172.09,516.27,0,0
360,88,150,2,2,0,2,0,802.17,1604.34,0,0
361,88,151,2,2,0,2,0,1259.01,2518.02,0,0
362,88,152,1,1,0,1,0,3910.32,3910.32,0,0
363,88,153,3,3,0,3,0,1617.68,4853.04,0,0
364,88,154,24,24,0,24,0,6.79,162.96,0,0
365,88,155,32,32,0,32,0,8.36,267.52,0,0
366,88,156,24,24,0,24,0,30.9,741.6,0,0
367,88,157,6,6,0,6,0,41.19,247.14,0,0
368,88,158,4,4,0,4,0,49.81,199.24,0,0
369,88,159,2,2,0,2,0,166.01,332.02,0,0
370,88,160,736.6,701.67,0,701.67,34.93,7.49,5255.51,0,0
371,88,161,29,26,0,26,3,32.59,847.34,0,0
372,88,162,3,3,0,3,0,114.64,343.92,0,0
373,88,163,386.4,386.4,0,386.4,0,5.13,1982.23,0,0
374,88,164,2,2,0,2,0,71.93,143.86,0,0
375,88,165,1,1,0,1,0,113.66,113.66,0,0
376,88,166,73,64,0,64,9,77.46,4957.44,0,0
377,88,167,73,68,0,68,5,549.59,37372.12,0,0
378,15,173,541.74,863.11,0,863.11,0,21.46,18522.34,321.37,321.37
379,15,174,726.37,1123.66,0,1123.66,0,6.66,7483.58,397.29,397.29
380,15,175,400.26,391.85,0,391.85,8.41,2.33,913.01,0,0
381,15,176,5,5,0,5,0,150.15,750.75,0,0
