Id_Presupuesto,Id_Obra,Nombre,Tipo_Presupuesto,Id_Modalidad,Fecha_Adjudicacion,Id_Presupuesto_Pertenece,Clave,Numero_Ampliacion
12,8,"B-5051-236-7121-H/0007/2012  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CERRO DE LOS ANGELES TRAMO: DE CERRO DEL CUBO A CERRO DE LOS MILAGROS; CASTILLO CHICO TRAMO: DE CASTILLOS DE ABAJO A MALECON DE BUCEFALO; Y CASTILLO DE MOCTEZUMA TRAMO: DE CASTILLOS DE ABAJO A MALECON DE BUCEFALO, COL. ARBOLEDAS DE LOS CASTILLOS II",ORIGINAL,1,30/01/2012 00:00,,0,0
13,9,"B-5051-236-7121-H/0008/2012  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MADRE ROSARIO TRAMO: DE MADRE MARINA A MADRE SIERRA; CALLE MADRE SIERRA TRAMO: MADRE TERESA A MADRE ROSA; CALLE MADRE LIDIA DE MADRE TIERRA A CERRO DEL SOYATE; Y MADRE ROSARIO DE MADRE SIERRA A MADRE PATRICIA, COL. 10 DE MAYO",ORIGINAL,1,30/01/2012 00:00,,0,0
14,1,B-5051-236-7121-H/0009/2012  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ANDADOR LOGRO¥O TRAMO: DE MURCIA A MALAGA COL. SAN JUAN BOSCO; Y CALLE JOSE MANUEL SOMERA TRAMO: DE BLVD. MARIANO ESCOBEDO A CEFERINO ORTIZ; COL. LEON II,ORIGINAL,1,30/01/2012 00:00,,0,0
15,10,B-5051-236-7121-H/0010/2012  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: LOMAS DE LA PLAZA TRAMO: DE LOMAS DE LAS PETUNIAS A TOPAR COL. LOMAS DE MEDINA; Y CALLE PRIVADA APOSTOL TRAMO: DE MARMOLEJO A TOPAR COL. RINCONADA DE SAN PEDRO,ORIGINAL,1,30/01/2012 00:00,,0,0
16,10,AMPLIACION 1,AMPLIACION,1,30/01/2012 00:00,15,1,1
17,11,A-2510-302-6121-E/0011/2012  REHABILITACION DE INSTALACION ELECTRICA E IMPERMEABILIZACION EN LA ESCUELA HERMENEGILDO GALEANA EN LA COL. CASA BLANCA,ORIGINAL,1,31/01/2012 00:00,,0,0
18,12,B-5051-236-7121-H/0012/2012  PROYECTO EJECUTIVO DE PAVIMENTACION DE LA CALLE: SAN JOSE DEL REFUGIO TRAMO: SAN JOSE DE LA CRUZ A SAN JOSE DE ACATEMPAN COL. SAN JOSE DEL REFUGIO,ORIGINAL,1,31/01/2012 00:00,,0,0
19,13,A-2510-328-6712-D/0013/2012  TRABAJOS DE PINTURA EN REJAS Y POSTES DE PROTECCION CICLOVIA EN BLVD. JUAN ALONSO DE TORRES TRAMO: BLVD MORELOS A BLVD MANUEL LOPEZ SANABRIA LEON,ORIGINAL,1,31/01/2012 00:00,,0,0
20,14,A-2510-328-6712-D/0014/2012  REHABILITACION DE CICLOVIA EN BLDV. JUAN ALONSO DE TORRES TRAMO: DE BLVD. INSURGENTES A BLVD. JOSE MARIA MORELOS LEON,ORIGINAL,1,31/01/2012 00:00,,0,0
21,15,A-2510-304-6121-D/0015/2012  PAVIMENTACION DE LA CALLE MIGUEL T. BARRON TRAMO: DE CALLE ENRIQUE ARANDA A CALLE ANTONIO HERNANDEZ ORNELAS COL. LEON I,ORIGINAL,1,31/01/2012 00:00,,0,0
22,16,"H-2510-900-6111-D/0016/2012  VIALIDADES LATERALES, CRUCE A NIVEL Y ADECUACION DE SERVICIOS DE LA INTERSECCION DE LA C.F. 45 CON EL BLVD. JUAN ALONSO DE TORRES",ORIGINAL,1,02/02/2012 00:00,,0,0
23,16,AMPLIACION 1,AMPLIACION,1,02/02/2012 00:00,22,1,1
24,17,A-2510-300-6111-E/0017/2012  REFORZAMIENTO ESTRUCTURAL A BASE DE ESTRUCTURA METALICA EN SOTANO PLAZA CATEDRAL LEON,ORIGINAL,1,02/02/2012 00:00,,0,0
25,17,AMPLIACION 1,AMPLIACION,1,02/02/2012 00:00,24,1,1
26,18,A-5018-333-6221-E/0018/2012  EDIFICIO PLAZA CATEDRAL ( 842 M2 DE CONSTRUCCION PARCIAL EXISTENTE) LEON,ORIGINAL,1,09/02/2012 00:00,,0,0
27,20,A-2510-304-6121-D/0019/2012  PAVIMENTACION DE LA CALLE MELOCOTON TRAMO: DE BLVD. CEREZA A CALLE AGUACATE COL. LAS MANDARINAS,ORIGINAL,1,13/02/2012 00:00,,0,0
28,20,AMPLIACION 1,AMPLIACION,1,13/02/2012 00:00,27,1,1
29,27,A-2110-314-6141-H/0020/2012  PROYECTO EJECUTIVO RUTA DEL PEATON 27 DE SEPTIEMBRE PLAZA DEL MUSICO TRAMO 1: 27 DE SEPTIEMBRE A LOPEZ MATEOS; TRAMO 2: LOPEZ MATEOS A PLAZA DEL MUSICO; TRAMO 3: PLAZA CAMELIA A JULIAN DE OBREGON; FRACC. PARQUE HIDALGO,ORIGINAL,1,14/02/2012 00:00,,0,0
30,27,AMPLIACION 1,AMPLIACION,1,14/02/2012 00:00,29,1,1
31,29,A-2510-321-6141-D/0021/2012  CONSTRUCCION DE BANQUETAS EN LA CALLE PRINCIPAL TRAMO: CALLE OMEGA A TOPAR CON PAVIMENTO EXISTENTE COL. SAN JOSE EL ALTO,ORIGINAL,1,14/02/2012 00:00,,0,0
32,21,A-2510-315-6141-D/0022/2012  DEMOLICION DE LOSAS Y CONSTRUCCION DE NUEVA CUBIERTA EN 2 AULAS ADOSADAS ESC. PRIMARIA JOSE MA. MORELOS Y PAVON COL. LAS JOYAS,ORIGINAL,1,15/02/2012 00:00,,0,0
33,22,A-2510-323-6141-H/0023/2012  TRABAJOS COMPLEMENTARIOS PARA PROYECTO EJECUTIVO PUENTE CENTRAL (2) EN BLVD. JOSE MARIA MORELOS INTERSECCION BLVD. HERMENEGILDO BUSTOS (10+650) LEON,ORIGINAL,1,15/02/2012 00:00,,0,0
34,23,"A-2510-323-6141-H/0024/2012  PROYECTO TRABAJOS COMPLEMENTARIOS PARA PROYECTO GEOMETRICO, ESTUDIOS TOPOGRAFICOS Y FICHAS DE AFECTACION DEL BLVD. MIGUEL DE CERVANTES SAAVEDRA TRAMO: DE BLVD. JUAN JOSE TORRES LANDA A BLVD. HERMANOS ALDAMA",ORIGINAL,1,15/02/2012 00:00,,0,0
35,24,A-2510-321-6141-D/0025/2012  PAVIMENTACION DE LA CALLE LAURO VILLEGAS TRAMO: DE JOSEFINA CAMARENA A CEFERINO ORTIZ COL. LEON II,ORIGINAL,1,15/02/2012 00:00,,0,0
36,19,A-2510-323-6141-H/0026/2012  ADECUACION DEL PROYECTO EJECUTIVO DEL CAMINO COMANJA DE CORONA JALISCO A HACIENDA ARRIBA ( SAN JOSE DE LA CONCEPCION) LEON,ORIGINAL,1,15/02/2012 00:00,,0,0
37,25,"A-2510-303-6151-E/0027/2012  CONSTRUCCION DE FIRME, MODULO DE BA¥OS Y COCINA POR REPOSICION DE CONSTRUCCION EXISTENTE DE ACUERDO A CONVENIO REALIZADO EN LA CLAUSULA QUINTA PARRAFO UNO DE LA DIR. AFECTACIONES SECRETARIA DEL H. AYUNTAMIENTO BLVD. DELTA TRAMO: DE LA LUZ A OLIMPICA",ORIGINAL,1,15/02/2012 00:00,,0,0
38,26,C-1810-603-6131-D/0028/2012  CONSTRUCCION DE AGUA POTABLE Y ALCANTARILLADO EN LA COMUNIDAD LA RESERVA LEON,ORIGINAL,1,15/02/2012 00:00,,0,0
39,30,"A-2510-322-6141-D/0029/2012  SEMAFORIZACION DE GLORIETA PANORAMA, LEON",ORIGINAL,1,16/02/2012 00:00,,0,0
40,30,AMPLIACION 1,AMPLIACION,1,16/02/2012 00:00,39,1,1
41,31,"A-2110-314-6141-D/0030/2012  INSTALACION DE SEMAFOROS COLONIALES EN LAS INTERSECCIONES QUE CONFORMAN ALVARO OBREGON Y 20 DE ENERO, ALVARO OBREGON E HIDALGO Y ALVARO OBREGON Y 5 DE MAYO CENTRO",ORIGINAL,1,20/02/2012 00:00,,0,0
42,32,A-2510-304-6121-D/0031/2012  PAVIMENTACION DE LA CALLE AND. CRUZ DEL SUR TRAMO: DE URUAPAN A TOPAR (ANTARES) COL. POPULAR ANAYA,ORIGINAL,1,20/02/2012 00:00,,0,0
43,28,A-2510-304-6121-D/0032/2012  PAVIMENTACION DE LA CALLE MERCURIO TRAMO: DE JUPITER A RIQUEL COL. POPULAR ANAYA,ORIGINAL,1,20/02/2012 00:00,,0,0
44,33,A-2510-323-6141-H/0033/2012  PROYECTO EJECUTIVO DE LAS CALLES: FAISAN TRAMO: GRANJAS-AV. CENTRAL Y CALLE CENZONTLE TRAMO: DE ALONDRA A FAISAN COL. SAN SEBASTIAN,ORIGINAL,1,20/02/2012 00:00,,0,0
45,33,AMPLIACION 1,AMPLIACION,1,20/02/2012 00:00,44,1,1
46,34,A-2510-323-6141-H/0034/2012  PROYECTO EJECUTIVO DE LAS CALLES: RAMON RAMIREZ TRAMO: BLVD. TELLEZ CRUCES-ANTONIO HERNANDEZ Y CALLE IGNACIO MU¥OZ TRAMO: BLVD. TELLEZ CRUCES A TOPAR COL. LEON I,ORIGINAL,1,20/02/2012 00:00,,0,0
47,35,A-2510-323-6141-H/0035/2012  PROYECTO EJECUTIVO DE LAS CALLES: MARTIRES DE TLATELOLCO TRAMO: 14 DE MAYO-26 DE AGOSTO COL. MORELOS; HEVEA TRAMO: CUENCA FLORIDA-ALERCE COL. VALLE HERMOSO I Y II; RIO CHAPINGO TRAMO: RIO TECOLUTLA-BLVD TORRES LANDA FRACC. SAN MIGUEL,ORIGINAL,1,20/02/2012 00:00,,0,0
48,36,A-2510-323-6141-H/0036/2012  PROYECTO EJECUTIVO DE LA CALLE LOMA LARGA TRAMO: CERRO DEL SOYATE-CERRO LARGO COL. POPULAR POLANCO,ORIGINAL,1,20/02/2012 00:00,,0,0
49,37,A-2510-323-6141-H/0037/2012  PROYECTO EJECUTIVO DE LA CALLE: RIO CUARTO TRAMO: BLVD. TIMOTEO LOZANO-MAR DE JAVA COL. JARDINES DE SAN MIGUELITO,ORIGINAL,1,21/02/2012 00:00,,0,0
50,38,B-5051-236-6121-H/0038/2012  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: TLACOPAN TRAMO: GOLFO DE TEHUANTEPEC-TOPAR SUU COL. AZTECA Y CALLE REALES DE KANSAS TRAMO: RIELEROS-DIABLOS ROJOS COL. DEPORTIVA II,ORIGINAL,1,21/02/2012 00:00,,0,0
51,39,B-5051-236-6121-H/0039/2012  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SAN LUCAS TRAMO: SAN JUSTO-TOPAR Y CALLE SAN ISIDRO TRAMO: SAN JACOBO-SAN JUSTO COL. LA PISCINA,ORIGINAL,1,22/02/2012 00:00,,0,0
52,44,B-5051-236-6121-H/0040/2012  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: BENITO GUZMAN TRAMO: MARIANO ESCOBEDO - JOSEFINA CAMARENA COL. LEON II; Y CALLE JEREZ DE LA LUZ TRAMO: BLVD. DELTA - TINTO COL. VALLE DE JEREZ 1RA. SECCION,ORIGINAL,1,22/02/2012 00:00,,0,0
53,40,A-2510-302-6121-E/0041/2012  CONSTRUCCION DE BARDA PERIMETRAL PARA LA ESCUELA FRANCISCO ZARATE EN LA COL. VIBAR LEON,ORIGINAL,1,22/02/2012 00:00,,0,0
54,45,"A-1910-310-4411-E/0042/2012  RESTAURACION DEL TEATRO FRAY PEDRO DE GANTE, LEON",ORIGINAL,1,22/02/2012 00:00,,0,0
55,41,A-2510-315-6141-H/0043/2012  ESTUDIO GEOFISICO PARA DETENCION DE SOCAVACIONES DE EDIFICIOS PUBLICOS DE ZONA CENTRO,ORIGINAL,1,22/02/2012 00:00,,0,0
56,42,B-5051-236-6121-D/0044/2012  PAVIMENTACION DE LA CALLE LIRIOS TRAMO: BLVD. J. JOSE TORRES LANDA-TOPAR COL. JARDINES DE JEREZ,ORIGINAL,1,23/02/2012 00:00,,0,0
57,43,A-2510-320-6141-H/0045/2012  PROYECTO EJECUTIVO DE INTERSECCION DEL BLVD. SAN JUAN BOSCO CON PASEO DE LOS INSURGENTES,ORIGINAL,1,23/02/2012 00:00,,0,0
58,46,B-5051-236-6121-D/0046/2012  PAVIMENTACION DE LA CALLE PASEO  DE LOS CUERVOS TRAMO: BLVD. SAN PEDRO A CALLE PASEO DE LOS VERDINES COL. SAN ISIDRO DE JEREZ,ORIGINAL,1,23/02/2012 00:00,,0,0
59,47,"G-2510-800-6141-E/0047/2012  REHABILITACION DE SANITARIOS, CASETA DE VIGILANCIA, RECEPCION Y TERRAZA PARA COMEDOR DEL EDIFICIO DE LAS OFICINAS GENERALES DE ""EL CECYTEG"" (REMODELACION DE LAS OFICINAS GENERALES DEL CECYTEG 1RA. ETAPA) LEON",ORIGINAL,1,24/02/2012 00:00,,0,0
60,48,"A-2510-315-6141-E/0048/2012  REPINTADO DE PUENTE Y TORRE PUERTA MILENIO, LEON",ORIGINAL,1,27/02/2012 00:00,,0,0
61,49,C-2510-606-6121-D/0049/2012  PAVIMENTACION DE LA CALLE OCASO TRAMO: DE CAMINO AL POTRERO A TEMPRANO COL. NUEVO AMANECER,ORIGINAL,1,01/03/2012 00:00,,0,0
62,49,AMPLIACION 1,AMPLIACION,1,01/03/2012 00:00,61,1,1
63,57,B-5051-236-6121-D/0050/2012  PAVIMENTACION DE LA CALLE CHAYOTE TRAMO: DE CANDELARIA - FRENTE AL 217 COL. LA MORA,ORIGINAL,1,02/03/2012 00:00,,0,0
64,58,B-5051-236-6121-D/0051/2012  PAVIMENTACION DE LA CALLE ZITACUARO TRAMO: DE ZAMORA A PAVIMENTO EXISTENTE COL. SAN AGUSTIN,ORIGINAL,1,02/03/2012 00:00,,0,0
65,58,AMPLIACION 1,AMPLIACION,1,02/03/2012 00:00,64,1,1
66,54,A-2510-304-6121-D/0052/2012  PAVIMENTACION DE LA CALLE NUEVO HAMBURGO TRAMO: DE BLVD. ANTONIO MADRAZO A CARACAS COL. LA CARMONA,ORIGINAL,1,02/03/2012 00:00,,0,0
67,54,AMPLIACION 1,AMPLIACION,1,02/03/2012 00:00,66,1,1
68,50,A-2510-315-6141-E/0053/2012  PINTURA Y MANO DE OBRA A POSTES METALICOS DE LA CIUDAD CORRESPONDIENTES A LA AV. PASEO DE LOS INSURGENTES; BLVD ADOLFO LOPEZ MATEOS Y EN OTRAS ZONAS DE LA CIUDAD,ORIGINAL,1,02/03/2012 00:00,,0,0
69,51,A-2510-404-3314-E/0054/2012  LIMPIEZA DE GRAFITTI Y PROTECCION DE SUPERFICIES EN EL BLVD ADOLFO  LOPEZ  TRAMO: DE AV. PASEO DE LOS INSURGENTES HASTA AV. FRANCISCO VILLA LEON,ORIGINAL,1,02/03/2012 00:00,,0,0
70,51,AMPLIACION 1,AMPLIACION,1,02/03/2012 00:00,69,1,1
71,52,A-1910-310-4411-E/0055/2012  LAVADO LIMPIEZA EN BARDA ATRIAL DE LA CATEDRAL BASILICA .LEON,ORIGINAL,1,05/03/2012 00:00,,0,0
72,53,"C-1810-601-6131-D/0056/2012  BARDA PERIMETRAL EN PLANTA DE TRATAMIENTO EN LA OCMUNIDAD DE ESTANCIA DE LOS SAPOS Y EN RANCHO NUEVO LA LUZ, LEON",ORIGINAL,1,05/03/2012 00:00,,0,0
73,59,"A-2610-311-6221-E/0057/2012  CONSTRUCCION DE MODULO DE 15 GAVETAS PARA ADULTO EN LA COMUNIDAD DE VAQUERIAS, CONSTRUCCION DE 400 OSARIOS EN EL PANTEON NORTE Y CONSTRUCCION DE 400 OSARIOS EN EL PANTEON SAN NICOLAS",ORIGINAL,1,05/03/2012 00:00,,0,0
74,56,C-2510-606-6121-D/0058/2012  PAVIMENTACION DE LA CALLE NAGPUR TRAMO: DE CANAL DE SARDENETA A TOPAR COL. LA INDIA,ORIGINAL,1,05/03/2012 00:00,,0,0
75,56,AMPLIACION 1,AMPLIACION,1,05/03/2012 00:00,74,1,1
76,60,A-2510-304-6121-D/0059/2012  PAVIMENTACION DE LA CALLE CLORO (T3) TRAMO: DE POTASIO - TITANIO COL. VALLE DE SE¥ORA,ORIGINAL,1,12/03/2012 00:00,,0,0
77,68,B-5051-236-6121-D/0060/2012  PAVIMENTACION DE LA CALLE MATILDE TRAMO: DE REFUGIO - IGNACIO GARCIA TELLEZ COL. ORIENTAL,ORIGINAL,1,07/03/2012 00:00,,0,0
78,55,C-2510-606-6121-D/0061/2012  PAVIMENTACION DE LA CALLE MADRE REYNA TRAMO: DE MADRE TIERRA A MADRE MARINA COL. 10 DE MAYO,ORIGINAL,1,07/03/2012 00:00,,0,0
79,69,A-2510-304-6121-D/0062/2012  PAVIMENTACION DE LA CALLE ARGON TRAMO: DE POTASIO - ANDADOR MARIA CURIE COL. VALLE DE SE¥ORA,ORIGINAL,1,07/03/2012 00:00,,0,0
80,69,AMPLIACION 1,AMPLIACION,1,07/03/2012 00:00,79,1,1
81,61,C-2510-606-6121-D/0063/2012  PAVIMENTACION DE LA CALLE MISERICORDIA TRAMO: DE MADRE AURORA A MADRE MAURA COL. LA GLORIA,ORIGINAL,1,07/03/2012 00:00,,0,0
82,62,A-2510-316-6141-C/0064/2012  MANTENIMIENTO A LOS PAVIMENTOS DEL BLVD. JUAN ALONSO DE TORRES TRAMO: DE BLVD CLOUTHIER A BLVD SANABRIA LEON,ORIGINAL,1,12/03/2012 00:00,,0,0
83,63,A-2510-316-6141-C/0065/2012  REHABILITACION DE LOS PAVIMENTOS DEL BLVD. AEROPUERTO LEON,ORIGINAL,1,12/03/2012 00:00,,0,0
84,64,A-2510-316-6141-C/0066/2012  MANTENIMIENTO A LOS PAVIMENTOS DEL BLVD. ADOLFO LOPEZ MATEOS TRAMO: BLVD. SAN PEDRO A BLVD. PASEO DE JEREZ LEON,ORIGINAL,1,12/03/2012 00:00,,0,0
85,70,A-2510-316-6141-C/0067/2012  REVESTIMIENTO DEL CUERPO LATERAL SUR BLVD. JUAN ALONSO DE TORRES TRAMO: BLVD. ANTONIO MADRAZO A BLVD HILARIO MEDINA LEON,ORIGINAL,1,12/03/2012 00:00,,0,0
86,65,A-2510-316-6141-C/0068/2012  REVESTIMIENTO DEL CUERPO LATERAL SUR BLVD. JUAN ALONSO DE TORRES TRAMO: BLVD. HIDALGO A ANTONI SILVA LEON,ORIGINAL,1,12/03/2012 00:00,,0,0
87,66,A-2510-316-6141-C/0069/2012  MANTENIMIENTO A LOS PAVIMENTOS DEL BLVD. MORELOS INTERSECCION CON BLVD HIDALGO LEON,ORIGINAL,1,12/03/2012 00:00,,0,0
88,71,C-2510-606-6121-D/0070/2012  PAVIMENTACION DE LA CALLE MADRE SUSANA TRAMO: DE TOPAR A ORIENTE - TOPAR A PONIENTE COL. DIEZ DE MAYO,ORIGINAL,1,13/03/2012 00:00,,0,0
89,71,AMPLIACION 1,AMPLIACION,1,13/03/2012 00:00,88,1,1
90,72,C-2510-606-6121-D/0071/2012  PAVIMENTACION DE LA CALLE FRANCISCO LOMBARDO TRAMO: DE OSE A. GODOY - JOSE MA ROA BARCENA COL. PERIODISTAS MEXICANOS,ORIGINAL,1,13/03/2012 00:00,,0,0
91,94,E-2310-700-3591-G/0072/2012  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES EN COMUDE LEON. GTO.,ORIGINAL,1,12/03/2012 00:00,,0,0
92,78,"E-2310-700-3531-G/0073/2012  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES OFICINAS MUNICIPALES LEON, GTO",ORIGINAL,1,12/03/2012 00:00,,0,0
93,73,E-2310-700-3591-G/0074/2012  MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CD. DE LEON GTO,ORIGINAL,1,12/03/2012 00:00,,0,0
94,67,A-2510-405-2461-D/0075/2012  ALUMBRADO PUBLICO PARA REHABILITAR ESTACIONAMIENTOS LEON,ORIGINAL,1,12/03/2012 00:00,,0,0
95,67,AMPLIACION 1,AMPLIACION,1,12/03/2012 00:00,94,1,1
96,75,"A-2510-315-6141-D/0076/2012  HABILITACION DE TERRENOS PARA ESTACIONAMIENTO EN RANCHO ALEGRE (14) HIDALGO Y LAS TORRES, TIMOTEO, SANTA JULIA FACTORY",ORIGINAL,1,16/03/2012 00:00,,0,0
97,84,C-2510-606-6121-D/0077/2012  PAVIMENTACION DE LA CALLE JEREZ DE ARRIBA TRAMO: JEREZ DE FRONTERA-JEREZ DE BLANES COL. VALLE DE JEREZ 1A. SECCION,ORIGINAL,1,29/03/2012 00:00,,0,0
98,83,"A-2510-315-6141-D/0078/2012  HABILITACION DE TERRENOS PARA ESTACIONAMIENTO EN RANCHO ALEGRE (3) LAGUNILLAS, HIDALGO ESQ. MORELOS, RANCHO ALEGRE (6) Y SAN JOSE EL ALTO",ORIGINAL,1,16/03/2012 00:00,,0,0
99,79,A-2510-315-6141-D/0079/2012  CONSTRUCCION DE CICLOVIA SOBRE LA CALLE 21 DE MARZO DE BLVD. SAN JUAN BOSCO A CALLE CLVADONGA Y EN CALLE COVADONGA DE 21 DE MARZO A BLVD. LAS TORRES COL VISTA HERMOSA,ORIGINAL,1,12/03/2012 00:00,,0,0
100,74,C-2510-606-6121-D/0080/2012  PAVIMENTACION DE LA CALLE MADRE AMALIA TRAMO: DE ATOTONILCO A MADRE MARINA COL. DIEZ DE MAYO,ORIGINAL,1,21/03/2012 00:00,,0,0
101,76,"A-2510-315-6141-D/0081/2012  SE¥ALIZACION HORIZONTAL EN LAS PRINCIPALES VIALIDADES DE LA CIUDAD, MEDIANTE PINTURA TERMOPLASTICA PARA DIVIDIR CARRILES EN BVLD. ADOLFO LOPEZ MATOES Y BLVD. AEROPUERTO",ORIGINAL,1,22/03/2012 00:00,,0,0
102,77,"A-2510-315-6141-D/0082/2012  SE¥ALIZACION HORIZONTAL EN LAS PRINCIPALES VIALIDADES DE LA CIUDAD, MEDIANTE PINTURA TERMOPLASTICA PARA DIVIDIR CARRILES EN BLVD JUAN ALONSO DE TORRES Y BLVD HILARIO MEDINA",ORIGINAL,1,22/03/2012 00:00,,0,0
103,80,B-5051-236-6121-H/0083/2012  PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ANTONIO RODRIGUEZ DE LUGO TRAMO: JUAN BAUTISTA - VAZQUEZ CORONADO FRENTE # 318 COL. LA CARMONA Y CALLE ACAPONETA TRAMO: SANCHEZ - TOPAR COL. LA CARMONA,ORIGINAL,1,26/03/2012 00:00,,0,0
104,85,"A-2110-300-6121-E/0084/2012  TRABAJOS COMPLEMENTARIOS EN EL EX ESTACIONAMIENTO COMONFORT, LEON",ORIGINAL,1,26/03/2012 00:00,,0,0
105,81,B-5051-236-6121-D/0085/2012  PAVIMENTACION DE LA CALLE JUAN TORRES SEPTIEN TRAMO: DE BLVD MARIANO ESCOBEDO A BLVD. MARIANO ESCOBEDO COL. LAS HILAMAS,ORIGINAL,1,26/03/2012 00:00,,0,0
106,86,A-2510-304-6121-D/0086/2012  PAVIMENTACION  DE LA CALLE JEREMIAS TRAMO: DE SAN LAZARO - SAN BENIGNO COL. NUEVA SANTA ROSA DE LIMA,ORIGINAL,1,26/03/2012 00:00,,0,0
107,86,AMPLIACION 1,AMPLIACION,1,26/03/2012 00:00,106,1,1
108,82,C-2510-606-6121-D/0087/2012  PAVIMENTACION DE LA CALLE MADRE INES TRAMO: DE TOPAR A ORIENTE A TOPAR PONIENTE COL. DIEZ DE MAYO,ORIGINAL,1,26/03/2012 00:00,,0,0
109,82,AMPLIACION 1,AMPLIACION,1,26/03/2012 00:00,108,1,1
110,87,A-2510-304-6121-D/0088/2012  PAVIMENTACION  DE LA CALLE ISAIAS TRAMO: DE HILARIO MEDINA A TOPAR COL. NUEVA SANTA ROSA DE LIMA,ORIGINAL,1,26/03/2012 00:00,,0,0
111,87,AMPLIACION 1,AMPLIACION,1,26/03/2012 00:00,110,1,1
112,88,C-2510-606-6121-D/0089/2012  PAVIMENTACION DE LA CALLE JEREZ DE NAVIA TRAMO: DE BLVD. DELTA - TINTO COL. VALLE DE JEREZ,ORIGINAL,1,26/03/2012 00:00,,0,0
113,89,A-2510-304-6121-D/0090/2012  PAVIMENTACION DE LA CALLE CLORO (TI) DE NITROGENO - ANDADOR AVOGADRO Y CALLE CLORO (T2) TRAMO: DE OXIGENO - ANDADOR BLAS PASCAL COL. VALLE DE SE¥ORA,ORIGINAL,1,26/03/2012 00:00,,0,0
114,90,B-5051-236-6121-D/0091/2012  PAVIMENTACION DE LA CALLE CAUDAL DEL RIO TRAMO: DE VERTIENTE DEL RIO - RIVERA DEL RIO COL. RIVERA DEL RIO,ORIGINAL,1,27/03/2012 00:00,,0,0
115,90,AMPLIACION 1,AMPLIACION,1,27/03/2012 00:00,114,1,1
116,91,A-1199-326-6121-D/0092/2012  PAVIMENTACION DE LA CALLE MONTERREY TRAMO: DE MALECON DEL RIO A BLVD. ADOLFO LOPEZ MATEOS COL. EL COECILLO,ORIGINAL,1,28/03/2012 00:00,,0,0
117,92,C-2510-606-6121-D/0093/2012  PAVIMENTACION DE LA CALLE MADRE ELENA TRAMO: DE MADRE FABIOLA A ATOTONILCO COL. DIEZ DE MAYO,ORIGINAL,1,28/03/2012 00:00,,0,0
118,93,C-2510-606-6121-D/0094/2012  PAVIMENTACION DE LA CALLE PRESA TILOSTOC TRAMO: DE PROL. HILARIO MEDINA A PRESA ALLENDE COL. PRESITAS DEL CONSUELO,ORIGINAL,1,28/03/2012 00:00,,0,0
119,93,AMPLIACION 1,AMPLIACION,1,28/03/2012 00:00,118,1,1
