Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar
983,152,,CONTRATO,196991.88,28189.77,0,28189.77,168802.11,0,0,0,0,0,0
984,153,,CONTRATO,196991.88,41450.65,28189.77,69640.42,127351.46,0,0,0,0,0,0
985,154,,CONTRATO,196991.88,46257.66,69640.42,115898.08,81093.8,0,0,0,0,0,0
986,234,,CONTRATO,196991.88,28867.46,115898.08,144765.54,52226.34,0,0,0,0,0,0
987,238,,CONTRATO,196991.88,16258.7,144765.54,161024.24,35967.64,0,0,0,0,0,0
988,240,,CONTRATO,196991.88,9770.58,161024.24,170794.82,26197.06,0,0,0,0,0,0
989,148,,CONTRATO,240267.82,68216.18,0,68216.18,172051.64,30,72080.35,20464.85,0,20464.85,51615.5
990,379,,CONTRATO,240267.82,109409.65,68216.18,177625.83,62641.99,30,72080.35,32822.9,20464.85,53287.75,18792.6
991,581,,CONTRATO,240267.82,33869.31,177625.83,211495.14,28772.68,30,72080.35,18792.6,53287.75,72080.35,0
992,167,,CONTRATO,63703.94,17158.22,0,17158.22,46545.72,0,0,0,0,0,0
993,168,,CONTRATO,63703.94,25902.51,17158.22,43060.73,20643.21,0,0,0,0,0,0
994,322,,CONTRATO,63703.94,9619.54,43060.73,52680.27,11023.67,0,0,0,0,0,0
995,563,,CONTRATO,4173169,331230.04,0,331230.04,3841938.96,30,1251950.7,99369.01,0,99369.01,1152581.69
996,798,,CONTRATO,4173169,256477.54,331230.04,587707.58,3585461.42,30,1251950.7,76943.26,99369.01,176312.27,1075638.43
997,1241,,CONTRATO,4173169,156231.73,587707.58,743939.31,3429229.69,30,1251950.7,46869.52,176312.27,223181.79,1028768.91
998,1361,,CONTRATO,4173169,297184.85,743939.31,1041124.16,3132044.84,30,1251950.7,89155.46,223181.79,312337.25,939613.45
999,1427,,CONTRATO,4173169,10311.02,1041124.16,1051435.18,3121733.82,30,1251950.7,3093.31,312337.25,315430.56,936520.14
1000,1954,,CONTRATO,4173169,448147.01,1051435.18,1499582.19,2673586.81,30,1251950.7,134444.1,315430.56,449874.66,802076.04
1001,1955,,CONTRATO,4173169,313440.18,1499582.19,1813022.37,2360146.63,30,1251950.7,94032.05,449874.66,543906.71,708043.99
1002,2212,,CONTRATO,4173169,236589.99,1813022.37,2049612.36,2123556.64,30,1251950.7,70977,543906.71,614883.71,637066.99
1003,2318,,CONTRATO,4173169,509142.69,2049612.36,2558755.05,1614413.95,30,1251950.7,152742.81,614883.71,767626.52,484324.18
1004,2491,,CONTRATO,4173169,7644.17,2558755.05,2566399.22,1606769.78,30,1251950.7,7565.09,767626.52,775191.61,476759.09
1005,2492,,CONTRATO,4173169,2749.27,2566399.22,2569148.49,1604020.51,30,1251950.7,2720.83,775191.61,777912.44,474038.26
1006,2493,,CONTRATO,4173169,237626.51,2569148.49,2806775,1366394,30,1251950.7,235168.31,777912.44,1013080.75,238869.95
1007,2500,,CONTRATO,4173169,186366.53,2806775,2993141.53,1180027.47,30,1251950.7,184438.6,1013080.75,1197519.35,54431.35
1008,2518,,CONTRATO,4173169,296943.46,2993141.53,3290084.99,883084.01,30,1251950.7,54431.35,1197519.35,1251950.7,0
1009,2526,,CONTRATO,4173169,473302.97,3290084.99,3763387.96,409781.04,30,1251950.7,0,1251950.7,1251950.7,0
1010,2533,,CONTRATO,4173169,79251.7,3763387.96,3842639.66,330529.34,30,1251950.7,0,1251950.7,1251950.7,0
1011,250,,CONTRATO,318068.4,231239.56,0,231239.56,86828.84,0,0,0,0,0,0
1012,766,,CONTRATO,318068.4,75194.73,231239.56,306434.29,11634.11,0,0,0,0,0,0
1013,259,,CONTRATO,1125483.52,29458.14,0,29458.14,1096025.38,30,337645.06,8837.44,0,8837.44,328807.62
1014,259,46,AMPLIACIÓN 1,80094.65,0,0,0,80094.65,0,0,0,0,0,0
1015,264,,CONTRATO,1125483.52,231789.26,29458.14,261247.4,864236.12,30,337645.06,69536.78,8837.44,78374.22,259270.84
1016,264,46,AMPLIACIÓN 1,80094.65,0,0,0,80094.65,0,0,0,0,0,0
1017,334,,CONTRATO,1125483.52,166245.88,261247.4,427493.28,697990.24,30,337645.06,49873.76,78374.22,128247.98,209397.08
1018,334,46,AMPLIACIÓN 1,80094.65,0,0,0,80094.65,0,0,0,0,0,0
1019,335,,CONTRATO,1125483.52,56114.83,427493.28,483608.11,641875.41,30,337645.06,16834.45,128247.98,145082.43,192562.63
1020,335,46,AMPLIACIÓN 1,80094.65,0,0,0,80094.65,0,0,0,0,0,0
1021,534,,CONTRATO,1125483.52,527611.53,483608.11,1011219.64,114263.88,30,337645.06,158283.46,145082.43,303365.89,34279.17
1022,534,46,AMPLIACIÓN 1,80094.65,0,0,0,80094.65,0,0,0,0,0,0
1023,1510,,CONTRATO,1125483.52,114263.87,1011219.64,1125483.51,0.01,30,337645.06,34279.17,303365.89,337645.06,0
1024,1510,46,AMPLIACIÓN 1,80094.65,56620.54,0,56620.54,23474.11,0,0,0,0,0,0
1025,459,,CONTRATO,2370792.66,953.69,0,953.69,2369838.97,30,711237.8,286.11,0,286.11,710951.69
1026,460,,CONTRATO,2370792.66,399355.96,953.69,400309.65,1970483.01,30,711237.8,119806.79,286.11,120092.9,591144.9
1027,532,,CONTRATO,2370792.66,550676.46,400309.65,950986.11,1419806.55,30,711237.8,165202.94,120092.9,285295.84,425941.96
1028,821,,CONTRATO,2370792.66,661251.12,950986.11,1612237.23,758555.43,30,711237.8,198375.34,285295.84,483671.18,227566.62
1029,824,,CONTRATO,2370792.66,507928.74,1612237.23,2120165.97,250626.69,30,711237.8,152378.62,483671.18,636049.8,75188
1030,1285,,CONTRATO,2370792.66,208784.89,2120165.97,2328950.86,41841.8,30,711237.8,75188,636049.8,711237.8,0
1031,220,,CONTRATO,264914.13,35321.88,0,35321.88,229592.25,30,79474.24,10596.56,0,10596.56,68877.68
1032,271,,CONTRATO,264914.13,49450.64,35321.88,84772.52,180141.61,30,79474.24,14835.19,10596.56,25431.75,54042.49
1033,438,,CONTRATO,264914.13,56515.01,84772.52,141287.53,123626.6,30,79474.24,16954.5,25431.75,42386.25,37087.99
1034,565,,CONTRATO,264914.13,17660.94,141287.53,158948.47,105965.66,30,79474.24,5298.28,42386.25,47684.53,31789.71
1035,566,,CONTRATO,264914.13,35321.88,158948.47,194270.35,70643.78,30,79474.24,10596.56,47684.53,58281.09,21193.15
1036,621,,CONTRATO,264914.13,40620.17,194270.35,234890.52,30023.61,30,79474.24,12186.05,58281.09,70467.14,9007.1
1037,745,,CONTRATO,264914.13,30023.61,234890.52,264914.13,0,30,79474.24,9007.1,70467.14,79474.24,0
1038,216,,CONTRATO,1017956.97,142154.24,0,142154.24,875802.73,30,305387.09,42646.27,0,42646.27,262740.82
1039,347,,CONTRATO,1017956.97,125621.75,142154.24,267775.99,750180.98,30,305387.09,37686.53,42646.27,80332.8,225054.29
1040,507,,CONTRATO,1017956.97,146801.14,267775.99,414577.13,603379.84,30,305387.09,44040.34,80332.8,124373.14,181013.95
1041,559,,CONTRATO,1017956.97,278471.54,414577.13,693048.67,324908.3,30,305387.09,83541.46,124373.14,207914.6,97472.49
1042,686,,CONTRATO,1017956.97,214839.8,693048.67,907888.47,110068.5,30,305387.09,97472.49,207914.6,305387.09,0
1043,692,,CONTRATO,1017956.97,9047.4,907888.47,916935.87,101021.1,30,305387.09,0,305387.09,305387.09,0
1044,791,,CONTRATO,1017956.97,55824.87,916935.87,972760.74,45196.23,30,305387.09,0,305387.09,305387.09,0
1045,180,,CONTRATO,2804613.1,254370.89,0,254370.89,2550242.21,30,841383.93,76311.27,0,76311.27,765072.66
1046,207,,CONTRATO,2804613.1,189121.23,254370.89,443492.12,2361120.98,30,841383.93,56736.37,76311.27,133047.64,708336.29
1047,245,,CONTRATO,2804613.1,130207.41,443492.12,573699.53,2230913.57,30,841383.93,39062.22,133047.64,172109.86,669274.07
1048,301,,CONTRATO,2804613.1,126788.97,573699.53,700488.5,2104124.6,30,841383.93,38036.69,172109.86,210146.55,631237.38
1049,364,,CONTRATO,2804613.1,249900.46,700488.5,950388.96,1854224.14,30,841383.93,74970.14,210146.55,285116.69,556267.24
1050,457,,CONTRATO,2804613.1,253731.65,950388.96,1204120.61,1600492.49,30,841383.93,76119.5,285116.69,361236.19,480147.74
1051,574,,CONTRATO,2804613.1,161598.75,1204120.61,1365719.36,1438893.74,30,841383.93,48479.63,361236.19,409715.82,431668.11
1052,633,,CONTRATO,2804613.1,327880.16,1365719.36,1693599.52,1111013.58,30,841383.93,98364.05,409715.82,508079.87,333304.06
1053,707,,CONTRATO,2804613.1,277471.73,1693599.52,1971071.25,833541.85,30,841383.93,83241.52,508079.87,591321.39,250062.54
1054,789,,CONTRATO,2804613.1,59683.43,1971071.25,2030754.68,773858.42,30,841383.93,17905.03,591321.39,609226.42,232157.51
1055,867,,CONTRATO,2804613.1,319603.26,2030754.68,2350357.94,454255.16,30,841383.93,175781.79,609226.42,785008.21,56375.72
1056,960,,CONTRATO,2804613.1,77317.24,2350357.94,2427675.18,376937.92,30,841383.93,56375.72,785008.21,841383.93,0
1057,308,,CONTRATO,2301307.88,305631.16,0,305631.16,1995676.72,30,690392.36,91689.35,0,91689.35,598703.01
1058,419,,CONTRATO,2301307.88,218976.38,305631.16,524607.54,1776700.34,30,690392.36,65692.91,91689.35,157382.26,533010.1
1059,540,,CONTRATO,2301307.88,191564.49,524607.54,716172.03,1585135.85,30,690392.36,57469.35,157382.26,214851.61,475540.75
1060,873,,CONTRATO,2301307.88,271549.03,716172.03,987721.06,1313586.82,30,690392.36,81464.71,214851.61,296316.32,394076.04
1061,897,,CONTRATO,2301307.88,152434.06,987721.06,1140155.12,1161152.76,30,690392.36,45730.22,296316.32,342046.54,348345.82
1062,898,,CONTRATO,2301307.88,70086.25,1140155.12,1210241.37,1091066.51,30,690392.36,21025.88,342046.54,363072.42,327319.94
1063,1165,,CONTRATO,2301307.88,457821.16,1210241.37,1668062.53,633245.35,30,690392.36,137346.35,363072.42,500418.77,189973.59
1064,1605,,CONTRATO,2301307.88,357073.96,1668062.53,2025136.49,276171.39,30,690392.36,189973.59,500418.77,690392.36,0
1065,1788,,CONTRATO,2301307.88,6715.15,2025136.49,2031851.64,269456.24,30,690392.36,0,690392.36,690392.36,0
1066,404,,CONTRATO,2079221.64,5711.35,0,5711.35,2073510.29,30,623766.49,1713.41,0,1713.41,622053.08
1067,405,,CONTRATO,2079221.64,346816.3,5711.35,352527.65,1726693.99,30,623766.49,104044.89,1713.41,105758.3,518008.19
1068,701,,CONTRATO,2079221.64,284175.07,352527.65,636702.72,1442518.92,30,623766.49,85252.52,105758.3,191010.82,432755.67
1069,947,,CONTRATO,2079221.64,419705.37,636702.72,1056408.09,1022813.55,30,623766.49,125911.61,191010.82,316922.43,306844.06
1070,953,,CONTRATO,2079221.64,66889.65,1056408.09,1123297.74,955923.9,30,623766.49,20066.9,316922.43,336989.33,286777.16
1071,1186,,CONTRATO,2079221.64,459801,1123297.74,1583098.74,496122.9,30,623766.49,137940.3,336989.33,474929.63,148836.86
1072,1862,,CONTRATO,2079221.64,170691.15,1583098.74,1753789.89,325431.75,30,623766.49,148836.86,474929.63,623766.49,0
1073,209,,CONTRATO,1434937.17,63277.55,0,63277.55,1371659.62,30,430481.15,18983.27,0,18983.27,411497.88
1074,324,,CONTRATO,1434937.17,183958.07,63277.55,247235.62,1187701.55,30,430481.15,55187.42,18983.27,74170.69,356310.46
1075,444,,CONTRATO,1434937.17,93475.29,247235.62,340710.91,1094226.26,30,430481.15,28042.59,74170.69,102213.28,328267.87
1076,568,,CONTRATO,1434937.17,672611.44,340710.91,1013322.35,421614.82,30,430481.15,201783.43,102213.28,303996.71,126484.44
1077,781,,CONTRATO,1434937.17,196593.2,1013322.35,1209915.55,225021.62,30,430481.15,126484.44,303996.71,430481.15,0
1078,184,,CONTRATO,475829.34,69139.32,0,69139.32,406690.02,30,142748.8,20741.8,0,20741.8,122007
1079,310,,CONTRATO,475829.34,44098.98,69139.32,113238.3,362591.04,30,142748.8,11404.91,20741.8,32146.71,110602.09
1080,442,,CONTRATO,475829.34,85771.71,113238.3,199010.01,276819.33,30,142748.8,25731.51,32146.71,57878.22,84870.58
1081,696,,CONTRATO,475829.34,247259.49,199010.01,446269.5,29559.84,30,142748.8,84870.58,57878.22,142748.8,0
1082,967,,CONTRATO,475829.34,25212.23,446269.5,471481.73,4347.61,30,142748.8,0,142748.8,142748.8,0
1083,402,,CONTRATO,1782170.12,292147.26,0,292147.26,1490022.86,30,534651.04,87644.18,0,87644.18,447006.86
1084,403,,CONTRATO,1782170.12,191625.62,292147.26,483772.88,1298397.24,30,534651.04,57487.69,87644.18,145131.87,389519.17
1085,464,,CONTRATO,1782170.12,57179.6,483772.88,540952.48,1241217.64,30,534651.04,17153.88,145131.87,162285.75,372365.29
1086,556,,CONTRATO,1782170.12,616453.21,540952.48,1157405.69,624764.43,30,534651.04,184935.96,162285.75,347221.71,187429.33
1087,577,,CONTRATO,1782170.12,431131.01,1157405.69,1588536.7,193633.42,30,534651.04,187429.33,347221.71,534651.04,0
1088,810,,CONTRATO,1782170.12,90754.94,1588536.7,1679291.64,102878.48,30,534651.04,0,534651.04,534651.04,0
1089,2410,,CONTRATO,1782170.12,63205.42,1679291.64,1742497.06,39673.06,30,534651.04,0,534651.04,534651.04,0
1090,267,,CONTRATO,1001220.46,249525.87,0,249525.87,751694.59,30,300366.14,74857.76,0,74857.76,225508.38
1091,267,59,AMPLIACIÓN 1,70190.07,0,0,0,70190.07,0,0,0,0,0,0
1092,529,,CONTRATO,1001220.46,208351.03,249525.87,457876.9,543343.56,30,300366.14,62505.31,74857.76,137363.07,163003.07
1093,529,59,AMPLIACIÓN 1,70190.07,0,0,0,70190.07,0,0,0,0,0,0
1094,661,,CONTRATO,1001220.46,442812.31,457876.9,900689.21,100531.25,30,300366.14,132843.69,137363.07,270206.76,30159.38
1095,661,59,AMPLIACIÓN 1,70190.07,0,0,0,70190.07,0,0,0,0,0,0
1096,846,,CONTRATO,1001220.46,89097.8,900689.21,989787.01,11433.45,30,300366.14,30159.38,270206.76,300366.14,0
1097,846,59,AMPLIACIÓN 1,70190.07,0,0,0,70190.07,0,0,0,0,0,0
1098,1595,,CONTRATO,1001220.46,11433.45,989787.01,1001220.46,0,30,300366.14,0,300366.14,300366.14,0
1099,1595,59,AMPLIACIÓN 1,70190.07,70189.7,0,70189.7,0.37,0,0,0,0,0,0
1100,427,,CONTRATO,1421973.11,61006.98,0,61006.98,1360966.13,30,426591.93,18302.09,0,18302.09,408289.84
1101,427,24,AMPLIACIÓN 1,409009.37,0,0,0,409009.37,0,0,0,0,0,0
1102,462,,CONTRATO,1421973.11,77886.59,61006.98,138893.57,1283079.54,30,426591.93,23365.98,18302.09,41668.07,384923.86
1103,462,24,AMPLIACIÓN 1,409009.37,0,0,0,409009.37,0,0,0,0,0,0
1104,463,,CONTRATO,1421973.11,172677.81,138893.57,311571.38,1110401.73,30,426591.93,51803.34,41668.07,93471.41,333120.52
1105,463,24,AMPLIACIÓN 1,409009.37,0,0,0,409009.37,0,0,0,0,0,0
1106,742,,CONTRATO,1421973.11,67050.47,311571.38,378621.85,1043351.26,30,426591.93,20115.14,93471.41,113586.55,313005.38
1107,742,24,AMPLIACIÓN 1,409009.37,0,0,0,409009.37,0,0,0,0,0,0
1108,743,,CONTRATO,1421973.11,426261.63,378621.85,804883.48,617089.63,30,426591.93,127878.49,113586.55,241465.04,185126.89
1109,743,24,AMPLIACIÓN 1,409009.37,0,0,0,409009.37,0,0,0,0,0,0
1110,750,,CONTRATO,1421973.11,340402.85,804883.48,1145286.33,276686.78,30,426591.93,102120.86,241465.04,343585.9,83006.03
1111,750,24,AMPLIACIÓN 1,409009.37,0,0,0,409009.37,0,0,0,0,0,0
1112,1355,,CONTRATO,1421973.11,175179.26,1145286.33,1320465.59,101507.52,30,426591.93,52553.78,343585.9,396139.68,30452.25
1113,1355,24,AMPLIACIÓN 1,409009.37,0,0,0,409009.37,0,0,0,0,0,0
1114,1604,,CONTRATO,1421973.11,101507.52,1320465.59,1421973.11,0,30,426591.93,30452.25,396139.68,426591.93,0
1115,1604,24,AMPLIACIÓN 1,409009.37,205362.92,0,205362.92,203646.45,0,0,0,0,0,0
1116,1784,,CONTRATO,1421973.11,0,1421973.11,1421973.11,0,30,426591.93,0,426591.93,426591.93,0
1117,1784,24,AMPLIACIÓN 1,409009.37,33327.83,205362.92,238690.75,170318.62,0,0,0,0,0,0
1118,332,,CONTRATO,2235398.14,273682.81,0,273682.81,1961715.33,30,670619.44,82104.84,0,82104.84,588514.6
1119,471,,CONTRATO,2235398.14,198236.52,273682.81,471919.33,1763478.81,30,670619.44,59470.96,82104.84,141575.8,529043.64
1120,583,,CONTRATO,2235398.14,349846.4,471919.33,821765.73,1413632.41,30,670619.44,104953.92,141575.8,246529.72,424089.72
1121,584,,CONTRATO,2235398.14,163370.53,821765.73,985136.26,1250261.88,30,670619.44,49011.16,246529.72,295540.88,375078.56
1122,863,,CONTRATO,2235398.14,172567.63,985136.26,1157703.89,1077694.25,30,670619.44,51770.29,295540.88,347311.17,323308.27
1123,973,,CONTRATO,2235398.14,554443.49,1157703.89,1712147.38,523250.76,30,670619.44,323308.27,347311.17,670619.44,0
1124,1116,,CONTRATO,2235398.14,94081.5,1712147.38,1806228.88,429169.26,30,670619.44,0,670619.44,670619.44,0
1125,229,,CONTRATO,118061.59,40178.35,0,40178.35,77883.24,0,0,0,0,0,0
1126,230,,CONTRATO,118061.59,57984.15,40178.35,98162.5,19899.09,0,0,0,0,0,0
1127,650,,CONTRATO,118061.59,7513.22,98162.5,105675.72,12385.87,0,0,0,0,0,0
1128,726,,CONTRATO,914536.6,103536.72,0,103536.72,810999.88,30,274360.98,31061.02,0,31061.02,243299.96
1129,726,18,AMPLIACIÓN 1,108762.18,0,0,0,108762.18,0,0,0,0,0,0
1130,910,,CONTRATO,914536.6,94996.58,103536.72,198533.3,716003.3,30,274360.98,28498.97,31061.02,59559.99,214800.99
1131,910,18,AMPLIACIÓN 1,108762.18,0,0,0,108762.18,0,0,0,0,0,0
1132,985,,CONTRATO,914536.6,76806.85,198533.3,275340.15,639196.45,30,274360.98,23042.06,59559.99,82602.05,191758.93
1133,985,18,AMPLIACIÓN 1,108762.18,0,0,0,108762.18,0,0,0,0,0,0
1134,988,,CONTRATO,914536.6,95639.32,275340.15,370979.47,543557.13,30,274360.98,28691.8,82602.05,111293.85,163067.13
1135,988,18,AMPLIACIÓN 1,108762.18,0,0,0,108762.18,0,0,0,0,0,0
1136,1212,,CONTRATO,914536.6,359502.55,370979.47,730482.02,184054.58,30,274360.98,107850.77,111293.85,219144.62,55216.36
1137,1212,18,AMPLIACIÓN 1,108762.18,0,0,0,108762.18,0,0,0,0,0,0
1138,1466,,CONTRATO,914536.6,94534.2,730482.02,825016.22,89520.38,30,274360.98,55216.36,219144.62,274360.98,0
1139,1466,18,AMPLIACIÓN 1,108762.18,0,0,0,108762.18,0,0,0,0,0,0
1140,704,,CONTRATO,517719.12,113395.05,0,113395.05,404324.07,30,155315.74,34018.52,0,34018.52,121297.22
1141,705,,CONTRATO,517719.12,67380.39,113395.05,180775.44,336943.68,30,155315.74,20214.12,34018.52,54232.64,101083.1
1142,1945,,CONTRATO,517719.12,158088.25,180775.44,338863.69,178855.43,30,155315.74,47426.48,54232.64,101659.12,53656.62
1143,1970,,CONTRATO,517719.12,104596.71,338863.69,443460.4,74258.72,30,155315.74,31379.01,101659.12,133038.13,22277.61
1144,1971,,CONTRATO,517719.12,19957.66,443460.4,463418.06,54301.06,30,155315.74,5987.3,133038.13,139025.43,16290.31
1145,1999,,CONTRATO,517719.12,54269.9,463418.06,517687.96,31.16,30,155315.74,16290.31,139025.43,155315.74,0
1146,337,,CONTRATO,263221.83,73509.88,0,73509.88,189711.95,0,0,0,0,0,0
1147,407,,CONTRATO,263221.83,57906.79,73509.88,131416.67,131805.16,0,0,0,0,0,0
1148,693,,CONTRATO,263221.83,30463.12,131416.67,161879.79,101342.04,0,0,0,0,0,0
1149,698,,CONTRATO,263221.83,62931.31,161879.79,224811.1,38410.73,0,0,0,0,0,0
1150,356,,CONTRATO,262393.1,178434.92,0,178434.92,83958.18,30,78717.93,53530.48,0,53530.48,25187.45
1151,1441,,CONTRATO,262393.1,31369.76,178434.92,209804.68,52588.42,30,78717.93,9410.93,53530.48,62941.41,15776.52
1152,1442,,CONTRATO,262393.1,17042.51,209804.68,226847.19,35545.91,30,78717.93,15776.52,62941.41,78717.93,0
1153,299,,CONTRATO,696121.36,179805.67,0,179805.67,516315.69,30,208836.41,53941.7,0,53941.7,154894.71
1154,299,43,AMPLIACIÓN 1,55763.36,0,0,0,55763.36,0,0,0,0,0,0
1155,676,,CONTRATO,696121.36,327607.43,179805.67,507413.1,188708.26,30,208836.41,98282.23,53941.7,152223.93,56612.48
1156,676,43,AMPLIACIÓN 1,55763.36,0,0,0,55763.36,0,0,0,0,0,0
1157,233,,CONTRATO,628393.33,97494.52,0,97494.52,530898.81,30,188518,29248.36,0,29248.36,159269.64
1158,302,,CONTRATO,628393.33,65526.69,97494.52,163021.21,465372.12,30,188518,19658.01,29248.36,48906.37,139611.63
1159,399,,CONTRATO,628393.33,91561.24,163021.21,254582.45,373810.88,30,188518,27468.37,48906.37,76374.74,112143.26
1160,513,,CONTRATO,628393.33,212680.75,254582.45,467263.2,161130.13,30,188518,63804.23,76374.74,140178.97,48339.03
1161,817,,CONTRATO,628393.33,56850.41,467263.2,524113.61,104279.72,30,188518,17055.12,140178.97,157234.09,31283.91
1162,1208,,CONTRATO,628393.33,71575.99,524113.61,595689.6,32703.73,30,188518,31283.91,157234.09,188518,0
1163,215,,CONTRATO,1913516.18,224414.85,0,224414.85,1689101.33,30,574054.85,67324.46,0,67324.46,506730.39
1164,487,,CONTRATO,1913516.18,314151.61,224414.85,538566.46,1374949.72,30,574054.85,94245.48,67324.46,161569.94,412484.91
1165,488,,CONTRATO,1913516.18,391179.2,538566.46,929745.66,983770.52,30,574054.85,117353.76,161569.94,278923.7,295131.15
1166,677,,CONTRATO,1913516.18,168940.92,929745.66,1098686.58,814829.6,30,574054.85,50682.28,278923.7,329605.98,244448.87
1167,714,,CONTRATO,1913516.18,489792.77,1098686.58,1588479.35,325036.83,30,574054.85,146937.83,329605.98,476543.81,97511.04
1168,965,,CONTRATO,1913516.18,110401.58,1588479.35,1698880.93,214635.25,30,574054.85,97511.04,476543.81,574054.85,0
1169,966,,CONTRATO,1377139.41,245844.84,0,245844.84,1131294.57,30,413141.82,73753.45,0,73753.45,339388.37
1170,1128,,CONTRATO,1377139.41,455572.83,245844.84,701417.67,675721.74,30,413141.82,136671.85,73753.45,210425.3,202716.52
1171,1276,,CONTRATO,1377139.41,509801.79,701417.67,1211219.46,165919.95,30,413141.82,152940.54,210425.3,363365.84,49775.98
1172,2441,,CONTRATO,1377139.41,149665.43,1211219.46,1360884.89,16254.52,30,413141.82,49775.98,363365.84,413141.82,0
1173,283,,CONTRATO,845565.62,296496.72,0,296496.72,549068.9,30,253669.69,88949.02,0,88949.02,164720.67
1174,283,36,AMPLIACIÓN 1,178064.12,0,0,0,178064.12,0,0,0,0,0,0
1175,377,,CONTRATO,845565.62,89109.8,296496.72,385606.52,459959.1,30,253669.69,26732.94,88949.02,115681.96,137987.73
1176,377,36,AMPLIACIÓN 1,178064.12,0,0,0,178064.12,0,0,0,0,0,0
1177,634,,CONTRATO,845565.62,58676.44,385606.52,444282.96,401282.66,30,253669.69,17602.93,115681.96,133284.89,120384.8
1178,634,36,AMPLIACIÓN 1,178064.12,0,0,0,178064.12,0,0,0,0,0,0
1179,635,,CONTRATO,845565.62,47252.57,444282.96,491535.53,354030.09,30,253669.69,14175.77,133284.89,147460.66,106209.03
1180,635,36,AMPLIACIÓN 1,178064.12,0,0,0,178064.12,0,0,0,0,0,0
1181,803,,CONTRATO,845565.62,233358.72,491535.53,724894.25,120671.37,30,253669.69,70007.62,147460.66,217468.28,36201.41
1182,803,36,AMPLIACIÓN 1,178064.12,0,0,0,178064.12,0,0,0,0,0,0
1183,1477,,CONTRATO,845565.62,103377.15,724894.25,828271.4,17294.22,30,253669.69,31013.15,217468.28,248481.43,5188.26
1184,1477,36,AMPLIACIÓN 1,178064.12,0,0,0,178064.12,0,0,0,0,0,0
1185,1478,,CONTRATO,845565.62,17294.22,828271.4,845565.62,0,30,253669.69,5188.26,248481.43,253669.69,0
1186,1478,36,AMPLIACIÓN 1,178064.12,47646.49,0,47646.49,130417.63,0,0,0,0,0,0
1187,261,,CONTRATO,850934.55,69590.15,0,69590.15,781344.4,30,255280.37,20877.05,0,20877.05,234403.32
1188,261,20,AMPLIACIÓN 1,69918.09,0,0,0,69918.09,0,0,0,0,0,0
1189,321,,CONTRATO,850934.55,50291.71,69590.15,119881.86,731052.69,30,255280.37,15087.51,20877.05,35964.56,219315.81
1190,321,20,AMPLIACIÓN 1,69918.09,0,0,0,69918.09,0,0,0,0,0,0
1191,420,,CONTRATO,850934.55,138397.65,119881.86,258279.51,592655.04,30,255280.37,41519.3,35964.56,77483.86,177796.51
1192,420,20,AMPLIACIÓN 1,69918.09,0,0,0,69918.09,0,0,0,0,0,0
1193,429,,CONTRATO,850934.55,87782.43,258279.51,346061.94,504872.61,30,255280.37,26334.73,77483.86,103818.59,151461.78
1194,429,20,AMPLIACIÓN 1,69918.09,0,0,0,69918.09,0,0,0,0,0,0
1195,543,,CONTRATO,850934.55,414811.13,346061.94,760873.07,90061.48,30,255280.37,124443.34,103818.59,228261.93,27018.44
1196,543,20,AMPLIACIÓN 1,69918.09,0,0,0,69918.09,0,0,0,0,0,0
1197,765,,CONTRATO,850934.55,87928.12,760873.07,848801.19,2133.36,30,255280.37,27018.44,228261.93,255280.37,0
1198,765,20,AMPLIACIÓN 1,69918.09,0,0,0,69918.09,0,0,0,0,0,0
1199,780,,CONTRATO,850934.55,2133.36,848801.19,850934.55,0,30,255280.37,0,255280.37,255280.37,0
1200,780,20,AMPLIACIÓN 1,69918.09,45551.29,0,45551.29,24366.8,0,0,0,0,0,0
1201,330,,CONTRATO,717282.87,131947.6,0,131947.6,585335.27,30,215184.86,39584.28,0,39584.28,175600.58
1202,330,50,AMPLIACIÓN 1,219951.68,0,0,0,219951.68,0,0,0,0,0,0
1203,607,,CONTRATO,717282.87,27393.09,131947.6,159340.69,557942.18,30,215184.86,8217.93,39584.28,47802.21,167382.65
1204,607,50,AMPLIACIÓN 1,219951.68,0,0,0,219951.68,0,0,0,0,0,0
1205,731,,CONTRATO,717282.87,238610.98,159340.69,397951.67,319331.2,30,215184.86,71583.29,47802.21,119385.5,95799.36
1206,731,50,AMPLIACIÓN 1,219951.68,0,0,0,219951.68,0,0,0,0,0,0
1207,734,,CONTRATO,717282.87,53587.3,397951.67,451538.97,265743.9,30,215184.86,16076.19,119385.5,135461.69,79723.17
1208,734,50,AMPLIACIÓN 1,219951.68,0,0,0,219951.68,0,0,0,0,0,0
1209,792,,CONTRATO,717282.87,230203.54,451538.97,681742.51,35540.36,30,215184.86,79723.17,135461.69,215184.86,0
1210,792,50,AMPLIACIÓN 1,219951.68,0,0,0,219951.68,0,0,0,0,0,0
1211,1360,,CONTRATO,717282.87,0,717282.87,717282.87,0,30,215184.86,0,215184.86,215184.86,0
1212,1360,50,AMPLIACIÓN 1,219951.68,3667.94,0,3667.94,216283.74,0,0,0,0,0,0
