Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar
438,297,3,AMPLIACIÓN 1,74883.37,18389.48,0,18389.48,56493.89,0,0,0,0,0,0
439,175,,CONTRATO,3933012.12,344290.87,0,344290.87,3588721.25,30,1179903.64,103287.26,0,103287.26,1076616.38
440,320,,CONTRATO,3933012.12,7841.48,344290.87,352132.35,3580879.77,30,1179903.64,2352.44,103287.26,105639.7,1074263.94
441,321,,CONTRATO,3933012.12,246783.32,352132.35,598915.67,3334096.45,30,1179903.64,74035,105639.7,179674.7,1000228.94
442,470,,CONTRATO,3933012.12,221208.94,598915.67,820124.61,3112887.51,30,1179903.64,66362.68,179674.7,246037.38,933866.26
443,676,,CONTRATO,3933012.12,50606.69,820124.61,870731.3,3062280.82,30,1179903.64,15182.01,246037.38,261219.39,918684.25
444,690,,CONTRATO,3933012.12,330514.37,870731.3,1201245.67,2731766.45,30,1179903.64,99154.31,261219.39,360373.7,819529.94
445,765,,CONTRATO,3933012.12,459637.19,1201245.67,1660882.86,2272129.26,30,1179903.64,137891.16,360373.7,498264.86,681638.78
447,202,,CONTRATO,3817209.98,258976.65,0,258976.65,3558233.33,30,1145162.99,77693,0,77693,1067469.99
448,396,,CONTRATO,3817209.98,159466.19,258976.65,418442.84,3398767.14,30,1145162.99,47839.86,77693,125532.86,1019630.13
449,729,,CONTRATO,3817209.98,40958.05,418442.84,459400.89,3357809.09,30,1145162.99,12287.42,125532.86,137820.28,1007342.71
450,774,,CONTRATO,3817209.98,161365.49,459400.89,620766.38,3196443.6,30,1145162.99,48409.65,137820.28,186229.93,958933.06
451,777,,CONTRATO,3817209.98,177260.82,620766.38,798027.2,3019182.78,30,1145162.99,53178.25,186229.93,239408.18,905754.81
452,811,,CONTRATO,3817209.98,657084.98,798027.2,1455112.18,2362097.8,30,1145162.99,197125.49,239408.18,436533.67,708629.32
453,144,,CONTRATO,2105009.07,172340.32,0,172340.32,1932668.75,30,631502.71,51702.1,0,51702.1,579800.61
