Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion,Descripcion_Fianza,Importe_Fianza,Observaciones_Fianza
148,0000000085,0000000002,3449-00542-1,2016-06-20 00:00:00,2016-06-20 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-06-20 00:00:00,,CUMPLIMIENTO,164269.26,
149,0000000085,0000000001,3449-00541-0,2016-06-20 00:00:00,2016-06-20 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-06-20 00:00:00,,ANTICIPO,492807.77,
150,0000000086,0000000002,88291606,2016-06-21 00:00:00,2016-06-21 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-06-21 00:00:00,,CUMPLIMIENTO,217230.54,
151,0000000086,0000000001,88291609,2016-06-21 00:00:00,2016-06-21 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-06-21 00:00:00,,ANTICIPO,651691.62,
152,0000000087,0000000002,3449-00539-7,2016-06-21 00:00:00,2016-06-21 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-06-21 00:00:00,,CUMPLIMIENTO,75321.72,
153,0000000087,0000000001,3449-00538-4,2016-06-21 00:00:00,2016-06-21 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-06-21 00:00:00,,ANTICIPO,225965.16,
154,0000000088,0000000002,3449-005396-7,2016-06-21 00:00:00,2016-06-21 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-06-21 00:00:00,,CUMPLIMIENTO,75321.72,
155,0000000088,0000000001,3449-00538-4,2016-06-21 00:00:00,2016-06-21 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-06-21 00:00:00,,ANTICIPO,225965.16,
156,0000000090,0000000002,1707449,2016-06-21 00:00:00,2016-06-21 00:00:00,"PRIMERO FIANZAS, S.A. DE C.V.",2017-06-21 00:00:00,,CUMPLIMIENTO,78076.29,
157,0000000090,0000000001,1707448,2016-06-21 00:00:00,2016-06-21 00:00:00,"PRIMERO FIANZAS, S.A. DE C.V.",2017-06-21 00:00:00,,ANTICIPO,234228.86,
158,0000000093,0000000002,1717484,2016-07-04 00:00:00,2016-07-04 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-07-04 00:00:00,,CUMPLIMIENTO,332085.97,
159,0000000093,0000000001,1717482,2016-07-04 00:00:00,2016-07-04 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-07-04 00:00:00,,ANTICIPO,996257.91,
160,0000000091,0000000002,2006541,2016-07-04 00:00:00,2016-07-04 00:00:00,SOFIMEX S.A.,2017-07-04 00:00:00,,CUMPLIMIENTO,235716.42,
161,0000000091,0000000001,2006540,2016-07-04 00:00:00,2016-07-04 00:00:00,SOFIMEX S.A.,2017-07-04 00:00:00,,ANTICIPO,707149.26,
162,0000000094,0000000002,1717961,2016-07-04 00:00:00,2016-07-04 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-04 00:00:00,,CUMPLIMIENTO,173834.20,
163,0000000094,0000000001,1717960,2016-07-04 00:00:00,2016-07-04 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-04 00:00:00,,ANTICIPO,521502.60,
164,0000000097,0000000002,2538,2016-06-07 00:00:00,2016-06-07 00:00:00,"ZURICH FIANZAS MEXICO, S.A. DE",2017-06-07 00:00:00,,CUMPLIMIENTO,87439.57,
165,0000000097,0000000001,2537,2016-06-07 00:00:00,2016-06-07 00:00:00,"ZURICH FIANZAS MEXICO, S.A. DE",2017-06-07 00:00:00,,ANTICIPO,262318.71,
166,0000000092,0000000002,1717894,2016-07-04 00:00:00,2016-07-04 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-07-04 00:00:00,,CUMPLIMIENTO,32147.06,
167,0000000092,0000000001,1717898,2016-07-04 00:00:00,2016-07-04 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-07-04 00:00:00,,ANTICIPO,96441.17,
168,0000000096,0000000002,1719819,2016-07-04 00:00:00,2016-07-04 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-07-04 00:00:00,,CUMPLIMIENTO,39874.06,
169,0000000096,0000000001,1719817,2016-07-04 00:00:00,2016-07-04 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-07-04 00:00:00,,ANTICIPO,119622.19,
170,0000000095,0000000002,647649,2016-07-06 00:00:00,2016-07-06 00:00:00,"FIANZAS DORAMA, S.A.",2017-07-06 00:00:00,,CUMPLIMIENTO,335620.03,
171,0000000095,0000000001,647647,2016-07-06 00:00:00,2016-07-06 00:00:00,"FIANZAS DORAMA, S.A.",2017-07-06 00:00:00,,ANTICIPO,1678100.13,
172,0000000098,0000000002,III-489641-RC,2016-07-12 00:00:00,2016-07-12 00:00:00,FIANZAS ATLAS S.A. DE C.V.,2017-07-12 00:00:00,,CUMPLIMIENTO,52377.27,
173,0000000099,0000000002,88293697,2016-07-12 00:00:00,2016-07-12 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-07-12 00:00:00,,CUMPLIMIENTO,52377.28,
174,0000000100,0000000002,2598,2016-07-13 00:00:00,2016-07-13 00:00:00,"ZURICH FIANZAS MEXICO, S.A. DE",2017-07-13 00:00:00,,CUMPLIMIENTO,146414.75,
175,0000000100,0000000001,2597,2016-07-13 00:00:00,2016-07-13 00:00:00,"ZURICH FIANZAS MEXICO, S.A. DE",2017-07-13 00:00:00,,ANTICIPO,439244.27,
176,0000000101,0000000002,1720488,2016-07-13 00:00:00,2016-07-13 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-07-13 00:00:00,,CUMPLIMIENTO,569179.64,
177,0000000101,0000000001,1720486,2016-07-13 00:00:00,2016-07-13 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2017-07-13 00:00:00,,ANTICIPO,1707538.91,
178,0000000102,0000000002,88293583,2016-07-13 00:00:00,2016-07-13 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-07-13 00:00:00,,CUMPLIMIENTO,749128.82,
179,0000000102,0000000001,88293578,2016-07-13 00:00:00,2016-07-13 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-07-13 00:00:00,,ANTICIPO,2247386.46,
180,0000000102,0000000002,88293583,2016-07-13 00:00:00,2016-07-13 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-07-13 00:00:00,,CUMPLIMIENTO,749128.82,
181,0000000102,0000000001,88293578,2016-07-13 00:00:00,2016-07-13 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-07-13 00:00:00,,ANTICIPO,2247386.46,
182,0000000109,0000000002,650798,2016-07-18 00:00:00,2016-07-18 00:00:00,FIANZAS DORAMA S.A. DE C.V.,2017-07-18 00:00:00,,CUMPLIMIENTO,69845.17,
183,0000000109,0000000001,650796,2016-07-18 00:00:00,2016-07-18 00:00:00,FIANZAS DORAMA S.A. DE C.V.,2017-07-18 00:00:00,,ANTICPO 30%,209535.52,
184,0000000110,0000000002,650798,2016-07-18 00:00:00,2016-07-18 00:00:00,FIANZAS DORAMA S.A.,2017-07-18 00:00:00,,CUMPLIMIENTO,69845.17,
185,0000000110,0000000001,650796,2016-07-18 00:00:00,2016-07-18 00:00:00,FIANZAS DORAMA S.A.,2017-07-18 00:00:00,,ANTICIPO,209535.52,
186,0000000105,0000000002,1722513,2016-07-19 00:00:00,2016-07-19 00:00:00,ACE FIANZAS MONTERREY  S.A.,2017-07-19 00:00:00,,CUMPLIMIENTO,56581.24,
187,0000000105,0000000002,1722515,2016-07-19 00:00:00,2016-07-19 00:00:00,ACE FIANZAS MONTERREY  S.A.,2017-07-19 00:00:00,,CUMPLIMIENTO,169743.73,
188,0000000106,0000000002,1722320,2016-07-19 00:00:00,2016-07-19 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-19 00:00:00,,CUMPLIMIENTO,357676.91,
189,0000000106,0000000001,1722318,2016-07-19 00:00:00,2016-07-19 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-19 00:00:00,,ANTICIPO,1073030.73,
190,0000000103,0000000002,88293766,2016-07-19 00:00:00,2016-07-19 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-07-19 00:00:00,,CUMPLIMIENTO,419000.05,
191,0000000103,0000000001,88293763,2016-07-19 00:00:00,2016-07-19 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-07-19 00:00:00,,ANTICIPO,2095000.27,
192,0000000108,0000000002,1722828,2016-07-25 00:00:00,2016-07-25 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-25 00:00:00,,CUMPLIMIENTO,30456.86,
193,0000000108,0000000001,1722787,2016-07-25 00:00:00,2016-07-25 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-25 00:00:00,,ANTICIPO,91370.59,
194,0000000107,0000000002,2011516,2016-07-22 00:00:00,2016-07-22 00:00:00,AFIANZADORA SOFIMEX S.A.,2017-07-22 00:00:00,,CUMPLIMIENTO,25327.43,
195,0000000107,0000000001,2011510,2016-07-22 00:00:00,2016-07-22 00:00:00,AFIANZADORA SOFIMEX S.A.,2017-07-22 00:00:00,,ANTICIPO,75982.30,
196,0000000120,0000000002,1724900,2016-07-22 00:00:00,2016-07-22 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-22 00:00:00,,CUMPLIMIENTO,109978.98,
197,0000000120,0000000001,1724907,2016-07-22 00:00:00,2016-07-22 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-22 00:00:00,,ANTICIPO,329936.94,
198,0000000113,0000000002,88293982,2016-07-22 00:00:00,2016-07-22 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-07-22 00:00:00,,CUMPLIMIENTO,77154.63,
199,0000000113,0000000001,88293979,2016-07-22 00:00:00,2016-07-22 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-07-22 00:00:00,,ANTICIPO,231463.91,
200,0000000123,0000000002,1722434,2016-07-22 00:00:00,2016-07-22 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-22 00:00:00,,CUMPLIMIENTO,2282515.37,
201,0000000123,0000000001,1722428,2016-07-22 00:00:00,2016-07-22 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-22 00:00:00,,ANTICIPO,6847546.11,
202,0000000114,0000000002,III-490127-RC,2016-07-22 00:00:00,2016-07-22 00:00:00,FIANZAS ATLAS S.A.,2017-07-22 00:00:00,,CUMPLIMIENTO,65372.76,
203,0000000114,0000000001,III-490125-RC,2016-07-22 00:00:00,2016-07-22 00:00:00,FIANZAS ATLAS S.A.,2017-07-22 00:00:00,,ANTICVIPO,196118.29,
204,0000000111,0000000002,III-490158-RC,2016-07-26 00:00:00,2016-07-26 00:00:00,FIANZAS ATLAS S.A.,2017-07-26 00:00:00,,CUMPLIMIENTO,39470.02,
205,0000000111,0000000001,III-490157-RC,2016-07-26 00:00:00,2016-07-26 00:00:00,FIANZAS ATLAS S.A.,2017-07-26 00:00:00,,ANTICIPO,118410.07,
206,0000000112,0000000002,III-490158-RC,2016-07-26 00:00:00,2016-07-26 00:00:00,FIANZAS ATLAS S.A.,2017-07-26 00:00:00,,CUMPLIMIENTO,39470.02,
207,0000000112,0000000001,III-490157-RC,2016-07-26 00:00:00,2016-07-26 00:00:00,FIANZAS ATLAS S.A.,2017-07-26 00:00:00,,ANTICIPO,118410.07,
208,0000000115,0000000002,653315,2016-07-26 00:00:00,2016-07-26 00:00:00,FIANZAS DORAMA S.A.,2017-07-26 00:00:00,,CUMPLIMIENTO,63576.47,
209,0000000115,0000000002,653304,2016-07-26 00:00:00,2016-07-26 00:00:00,FIANZAS DORAMA S.A.,2017-07-26 00:00:00,,CUMPLIMIENTO,190729.41,
210,0000000116,0000000002,III-490169-RC,2016-07-26 00:00:00,2016-07-26 00:00:00,FIANZAS ATLAS S.A.,2017-07-26 00:00:00,,CUMPLIMIENTO,79798.90,
211,0000000116,0000000001,III-490168-RC,2016-07-26 00:00:00,2016-07-26 00:00:00,FIANZAS ATLAS S.A.,2017-07-26 00:00:00,,ANTICIPO,239396.72,
212,0000000117,0000000002,1723325,2016-07-26 00:00:00,2016-07-26 00:00:00,ACA FIANZAS MONTERREY S.A.,2017-07-26 00:00:00,,CUMPLIMIENTO,70839.88,
213,0000000117,0000000001,1723333,2016-07-26 00:00:00,2016-07-26 00:00:00,ACA FIANZAS MONTERREY S.A.,2017-07-26 00:00:00,,ANTICIPO,212519.65,
214,0000000118,0000000002,88294212,2016-08-01 00:00:00,2016-08-01 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-01 00:00:00,,CUMPLIMIENTO,112740.92,
215,0000000118,0000000001,88294210,2016-08-01 00:00:00,2016-08-01 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-01 00:00:00,,ANTICIPO,338222.76,
216,0000000132,0000000002,1725346,2016-07-27 00:00:00,2016-07-27 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-27 00:00:00,,CUMPLIMIENTO,88657.03,
217,0000000132,0000000001,1725345,2016-07-27 00:00:00,2016-07-27 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-27 00:00:00,,ANTICIPO,265971.10,
218,0000000119,0000000002,III-490243-RC,2016-06-27 00:00:00,2016-06-27 00:00:00,FIANZAS ATLAS S.A.,2017-06-27 00:00:00,,CUMPLIMIENTO,53237.02,
219,0000000119,0000000001,III-490242-RC,2016-06-27 00:00:00,2016-06-27 00:00:00,FIANZAS ATLAS S.A.,2017-06-27 00:00:00,,ANTICIPO,159711.05,
220,0000000121,0000000002,1724171,2016-07-29 00:00:00,2016-07-29 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-29 00:00:00,,CUMPLIMIENTO,636327.06,
221,0000000121,0000000001,1724165,2016-07-29 00:00:00,2016-07-29 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-07-29 00:00:00,,ANTICIPO,1908981.17,
222,0000000124,0000000002,1727464,2016-08-04 00:00:00,2016-08-04 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-04 00:00:00,,CUMPLIMIENTO,56506.96,
223,0000000124,0000000001,1727459,2016-08-04 00:00:00,2016-08-04 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-04 00:00:00,,ANTICIPO,169520.89,
224,0000000125,0000000002,3344-00151-1,2016-08-04 00:00:00,2016-08-04 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-08-04 00:00:00,,CUMPLIMIENTO,111242.47,
225,0000000125,0000000001,3344-00150-0,2016-08-04 00:00:00,2016-08-04 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.",2017-08-04 00:00:00,,ANTICIPO,333727.43,
228,0000000142,0000000002,1738516,2016-08-04 00:00:00,2016-08-04 00:00:00,PRIMERO FIANZAS S.A.,2017-08-04 00:00:00,,CUMPLIMIENTO,450012.21,
229,0000000142,0000000001,1738517,2016-08-04 00:00:00,2016-08-04 00:00:00,PRIMERO FIANZAS S.A.,2017-08-04 00:00:00,,ANTICIPO,1350036.62,
230,0000000126,0000000002,1726610,2016-08-04 00:00:00,2016-08-04 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-04 00:00:00,,CUMPLIMIENTO,49031.57,
231,0000000126,0000000001,1726602,2016-08-04 00:00:00,2016-08-04 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-04 00:00:00,,ANTICIPO,147094.71,
232,0000000127,0000000002,III-490598-RC,2016-08-04 00:00:00,2016-08-04 00:00:00,FIANZAS ATLAS S.A.,2017-08-04 00:00:00,,CUMPLIMIENTO,120039.49,
233,0000000127,0000000001,III-490596-RC,2016-08-04 00:00:00,2016-08-04 00:00:00,FIANZAS ATLAS S.A.,2017-08-04 00:00:00,,ANTICIPO,360118.47,
234,0000000133,0000000002,14163649,2016-08-04 00:00:00,2016-08-04 00:00:00,ZURICH FIANZAS MEXICO S.A. DE,2017-08-04 00:00:00,,CUMPLIMIENTO,110219.42,
235,0000000133,0000000001,93708090,2016-08-04 00:00:00,2016-08-04 00:00:00,ZURICH FIANZAS MEXICO S.A. DE,2017-08-04 00:00:00,,ANTICIPO,330658.26,
236,0000000134,0000000002,656343,2016-08-04 00:00:00,2016-08-04 00:00:00,FIANZAS DORAMA S.A.,2017-08-04 00:00:00,,CUMPLIMIENTO,64321.01,
237,0000000134,0000000001,656333,2016-08-04 00:00:00,2016-08-04 00:00:00,FIANZAS DORAMA S.A.,2017-08-04 00:00:00,,ANTICIPO,192963.04,
238,0000000128,0000000002,1726009,2016-08-05 00:00:00,2016-08-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-05 00:00:00,,CUMPLIMIENTO,140312.87,
239,0000000128,0000000001,1726007,2016-08-05 00:00:00,2016-08-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-05 00:00:00,,ANTICIPO,420938.62,
240,0000000143,0000000002,1738518,2016-08-05 00:00:00,2016-08-05 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-05 00:00:00,,CUMPLIMIENTO,564776.03,
241,0000000143,0000000001,1738519,2016-08-05 00:00:00,2016-08-05 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-05 00:00:00,,ANTICIPO,1694328.09,
242,0000000144,0000000002,1738518,2016-08-05 00:00:00,2016-08-05 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-05 00:00:00,,CUMPLIMIENTO,564776.03,
243,0000000144,0000000001,1738519,2016-08-05 00:00:00,2016-08-05 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-05 00:00:00,,ANTICIPO,1694328.09,
244,0000000145,0000000002,1738518,2016-08-05 00:00:00,2016-08-05 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-05 00:00:00,,CUMPLIMIENTO,564776.03,
245,0000000145,0000000001,1738519,2016-08-05 00:00:00,2016-08-05 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-05 00:00:00,,ANTICIPO,1694328.09,
246,0000000129,0000000002,88295272,2016-08-05 00:00:00,2016-08-05 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-05 00:00:00,,CUMPLIMIENTO,250062.30,
247,0000000129,0000000001,88295274,2016-08-05 00:00:00,2016-08-05 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-05 00:00:00,,ANTICIPO,750186.91,
248,0000000130,0000000002,1727319,2016-08-05 00:00:00,2016-08-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-05 00:00:00,,CUMPLIMIENTO,75766.07,
249,0000000130,0000000001,1727314,2016-08-05 00:00:00,2016-08-05 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-05 00:00:00,,ANTICIPO,227298.23,
250,0000000139,0000000002,1728967,2016-08-09 00:00:00,2016-08-09 00:00:00,PRIMERO FIANZAS S.A.,2017-08-09 00:00:00,,CUMPLIMIENTO,80078.80,
251,0000000139,0000000001,1728966,2016-08-09 00:00:00,2016-08-09 00:00:00,PRIMERO FIANZAS S.A.,2017-08-09 00:00:00,,ANTICIPO,240236.39,
252,0000000135,0000000002,1728304,2016-08-09 00:00:00,2016-08-09 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-09 00:00:00,,CUMPLIMIENTO,65486.98,
253,0000000135,0000000001,1728300,2016-08-09 00:00:00,2016-08-09 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-09 00:00:00,,ANTICIPO,196460.95,
254,0000000146,0000000002,III-490797-RC,2016-08-10 00:00:00,2016-08-10 00:00:00,FIANZAS ATLAS S.A.,2017-08-10 00:00:00,,CUMPLIMIENTO,3066043.65,
255,0000000146,0000000001,III-490796-RC,2016-08-10 00:00:00,2016-08-10 00:00:00,FIANZAS ATLAS S.A.,2017-08-10 00:00:00,,ANTICIPO,918130.97,
256,0000000147,0000000002,III-490797-RC,2016-08-10 00:00:00,2016-08-10 00:00:00,FIANZAS ATLAS S.A.,2017-08-10 00:00:00,,CUMPLIMIENTO,306043.65,
257,0000000147,0000000001,III-490796-RC,2016-08-10 00:00:00,2016-08-10 00:00:00,FIANZAS ATLAS S.A.,2017-08-10 00:00:00,,ANTICIPO,918130.97,
258,0000000131,0000000002,88295220,2016-08-10 00:00:00,2016-08-10 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-10 00:00:00,,CUMPLIMIENTO,406327.77,
259,0000000131,0000000001,88295223,2016-08-10 00:00:00,2016-08-10 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-10 00:00:00,,ANTICIPO,1218983.31,
260,0000000136,0000000002,656649,2016-08-10 00:00:00,2016-08-10 00:00:00,"FIANZAS DORAMA, S.A.",2017-08-10 00:00:00,,CUMPLIMIENTO,248543.86,
261,0000000136,0000000001,656651,2016-08-10 00:00:00,2016-08-10 00:00:00,"FIANZAS DORAMA, S.A.",2017-08-10 00:00:00,,ANTICIPO,1242719.32,
262,0000000137,0000000002,88295107,2016-08-10 00:00:00,2016-08-10 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-10 00:00:00,,CUMPLIMIENTO,321884.48,
263,0000000137,0000000001,88295103,2016-08-10 00:00:00,2016-08-10 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-10 00:00:00,,ANTICIPO,1609422.43,
264,0000000150,0000000002,2094-08984-2,2016-08-10 00:00:00,2016-08-10 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-10 00:00:00,,CUMPLIMIENTO,348700.00,
265,0000000150,0000000001,2094-08982-8,2016-08-10 00:00:00,2016-08-10 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-10 00:00:00,,ANTICIPO,1743500.00,
266,0000000138,0000000002,1727331,2016-08-15 00:00:00,2016-08-15 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-15 00:00:00,,CUMPLIMIENTO,105191.63,
267,0000000138,0000000001,1727333,2016-08-15 00:00:00,2016-08-15 00:00:00,ACE FIANZAS MONTERREY S.A.,2017-08-15 00:00:00,,ANTICIPO,525958.14,
268,0000000140,0000000002,657937,2016-08-19 00:00:00,2016-08-19 00:00:00,FIANZAS DORAMA S.A. DE C.V.,2017-08-19 00:00:00,,CUMPLIMIENTO,99680.94,
269,0000000140,0000000001,657930,2016-08-19 00:00:00,2016-08-19 00:00:00,FIANZAS DORAMA S.A. DE C.V.,2017-08-19 00:00:00,,ANTICIPO,498404.72,
270,0000000154,0000000002,657600,2016-08-11 00:00:00,2016-08-11 00:00:00,FIANZAS DORAMA S.A.,2017-08-11 00:00:00,,CUMPLIMIENTO,105191.62,
271,0000000154,0000000001,657597,2016-08-11 00:00:00,2016-08-11 00:00:00,FIANZAS DORAMA S.A.,2017-08-11 00:00:00,,ANTICIPO,525958.14,
272,0000000151,0000000002,656896,2016-08-11 00:00:00,2016-08-11 00:00:00,"FIANZAS DORAMA, S.A.",2017-08-11 00:00:00,,CUMPLIMIENTO,116213.00,
273,0000000151,0000000001,656891,2016-08-11 00:00:00,2016-08-11 00:00:00,"FIANZAS DORAMA, S.A.",2017-08-11 00:00:00,,ANTICIPO,581064.99,
274,0000000152,0000000002,88295511,2016-08-11 00:00:00,2016-08-11 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-11 00:00:00,,CUMPLIMIENTO,121723.68,
275,0000000152,0000000001,88295510,2016-08-11 00:00:00,2016-08-11 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-11 00:00:00,,ANTICIPO,608618.41,
276,0000000153,0000000002,88295511,2016-08-11 00:00:00,2016-08-11 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-11 00:00:00,,CUMPLIMIENTO,121723.68,
277,0000000153,0000000001,88295510,2016-08-11 00:00:00,2016-08-11 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-11 00:00:00,,ANTICIPO,608618.41,
278,0000000155,0000000002,1698372,2016-08-11 00:00:00,2016-08-11 00:00:00,PRIMERO FIANZAS S.A.,2017-08-11 00:00:00,,CUMPLIMIENTO,105191.63,
279,0000000155,0000000001,1698373,2016-08-11 00:00:00,2016-08-11 00:00:00,PRIMERO FIANZAS S.A.,2017-08-11 00:00:00,,ANTICIPO,525958.14,
280,0000000156,0000000002,1698372,2016-08-11 00:00:00,2016-08-11 00:00:00,PRIMERO FIANZAS S.A.,2017-08-11 00:00:00,,CUMPLIMIENTO,105191.63,
281,0000000156,0000000001,1698373,2016-08-11 00:00:00,2016-08-11 00:00:00,PRIMERO FIANZAS S.A.,2017-08-11 00:00:00,,ANTICIPO,525958.14,
282,0000000157,0000000002,1698372,2016-08-11 00:00:00,2016-08-11 00:00:00,PRIMERO FIANZAS S.A.,2017-08-11 00:00:00,,CUMPLIMIENTO,105191.63,
283,0000000157,0000000001,1698373,2016-08-11 00:00:00,2016-08-11 00:00:00,PRIMERO FIANZAS S.A.,2017-08-11 00:00:00,,ANTICIPO,525958.14,
284,0000000159,0000000002,88295255,2016-08-11 00:00:00,2016-08-11 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-11 00:00:00,,CUMPLIMIENTO,110702.31,
285,0000000159,0000000001,882952551,2016-08-11 00:00:00,2016-08-11 00:00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,2017-08-11 00:00:00,,ANTICIPO,553511.57,
286,0000000175,0000000002,3906-08942-1,2016-08-11 00:00:00,2016-08-11 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-11 00:00:00,,CUMPLIMIENTO,105191.63,
287,0000000175,0000000001,3906-08941-0,2016-08-11 00:00:00,2016-08-11 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-11 00:00:00,,ANTICIPO,525958.14,
288,0000000176,0000000002,3906-08942-1,2016-08-11 00:00:00,2016-08-11 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-11 00:00:00,,CUMPLIMIENTO,105191.63,
289,0000000176,0000000001,3906-08941-0,2016-08-11 00:00:00,2016-08-11 00:00:00,"AFIANZADORA INSURGENTES, S.A.",2017-08-11 00:00:00,,ANTICIPO,525958.14,
290,0000000158,0000000002,3244,2016-08-15 00:00:00,2016-08-15 00:00:00,ZURICH FIANZAS MEXICO S.A. DE,2017-08-15 00:00:00,,CUMPLIMIENTO,37176.53,
291,0000000158,0000000001,3243,2016-08-15 00:00:00,2016-08-15 00:00:00,ZURICH FIANZAS MEXICO S.A. DE,2017-08-15 00:00:00,,ANTICIPO,111529.61,
292,0000000181,0000000002,1738647,2016-08-16 00:00:00,2016-08-16 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-16 00:00:00,,CUMPLIMIENTO,228713.43,
293,0000000181,0000000001,1738648,2016-08-16 00:00:00,2016-08-16 00:00:00,PRIMERO FIANZAS S.A. DE C.V.,2017-08-16 00:00:00,,ANTICIPO,1143567.16,
294,0000000148,0000000002,3018,2016-08-16 00:00:00,2016-08-16 00:00:00,"ZURICH FIANZAS MEXICO, S.A. DE",2017-08-16 00:00:00,,CUMPLIMIENTO,130501.50,
295,0000000148,0000000001,3017,2016-08-16 00:00:00,2016-08-16 00:00:00,"ZURICH FIANZAS MEXICO, S.A. DE",2017-08-16 00:00:00,,ANTICIPO,352507.54,
296,0000000204,0000000002,658322,2016-08-18 00:00:00,2016-08-18 00:00:00,FIANZAS DORAMA S.A.,2017-08-18 00:00:00,,CUMPLIMIENTO,55239.65,
