Id_Presupuesto,Id_Obra,Nombre,Tipo_Presupuesto,Id_Modalidad,Fecha_Adjudicacion,Id_Presupuesto_Pertenece,Clave,Numero_Ampliacion
24,14,B-5051-236-6141-H/0014/2016  PROYECTO EJECUTIVO DE LA CALLE ZANTETRAMO: HADES A EOLO COL. LA ERMITA,ORIGINAL,1,20/04/2016 00:00,,0,0
25,15,G-5051-818-6141-D/0015/2016  PAVIMENTACION DE LA CALLE BALCON DE LOS COLIMBOS (TRAMO BALCON DE LOS CANGUROS-BALCON DE LOS RUISEÑORES) COLONIA COLINAS DE LA HACIENDA,ORIGINAL,1,04/05/2016 00:00,,0,0
26,16,G-5051-818-6141-D/0016/2016  PAVIMENTACION  DE LA CALLE MALDIVAS (TRAMO: CALLE GANGES A AGRA) COLONIA CAÑON DE LA INDIA,ORIGINAL,1,04/05/2016 00:00,,0,0
27,16,AMPLIACION 1,AMPLIACION,1,04/05/2016 00:00,26,1,1
28,17,G-5051-818-6141-D/0017/2016  PAVIMENTACION DE LA CALLE IGNACIO VILLAVICENCIO (TRAMO ARTURO VALDEZ - ARTURO VILLEGAS)  COLONIA LEON I,ORIGINAL,1,04/05/2016 00:00,,0,0
29,18,A-2510-315-6141-H/0018/2016-1  PROYECTO EJECUTIVO DE LA CALLE: MALAQUITA TRAMO: COBRE NATIVO - DEL ORATORIO COL. LAS JOYAS,ORIGINAL,1,04/05/2016 00:00,,0,0
30,18,A-2510-315-6141-H/0018/2016-2  PROYECTO EJECUTIVO DE LA CALLE DEL ORATORIO TRAMO: PIRITA - BECERRA  COL. LAS JOYAS,ORIGINAL,1,04/05/2016 00:00,,0,0
31,19,"G-5051-818-6141-D/0019/2016  PAVIMENTACION DE LA CALLE TARSO (TRAMO: DE CORINTO A FILIPENSES, COL. SAN PABLO)",ORIGINAL,1,05/05/2016 00:00,,0,0
32,20,A-2510-325-6141-C/0020/2016  REVESTIMIENTO DE LOS CAMINOS DUARTE TRAMO: DE LAS COLORADAS - MANGAS DE LA ESTANCIA; DUARTE TRAMO: MANGAS DE LA ESTANCIA A SAN JOSE DE OTATES NORTE; ACCESO AUTODROMO TRAMO: DE LA CALLE PRINCIPAL - AL ACCESO A AUTODROMO ( CALLE JARMIN); ENTRNOQUE CARRETERA SILAO - COMUNIDAD DE VAQUERIAS Y SAN JUAN DE OTATES TRAMO: CRUCE ARROYO DE LA COMUNIDAD AL 0+260,ORIGINAL,1,05/05/2016 00:00,,0,0
33,21,"A-2510-325-6141-C/0021/2016  REVESTIMIENTO DE LOS CAMINOS: CAMINO OJO DE AGUA, TRAMO: DEL FRACC. LA PERA - OJO DE AGUA DE LOS REYES;  RAMAL LA CALERA, TRAMO: DE INTERSECCION MANZANILLAS -  ENTRONQUE CON CAMINO A NUEVO VALLE; RAMAL - GUANAJUATO TRAMO: DE CARRETERA - SAN FELIPE - ENTRONQUE RAMAL A 2.5 KM; ENTRONQUE A DUARTE TRAMO: DE LAS COLORADAS - RAMAL COMANJILLA",ORIGINAL,1,05/05/2016 00:00,,0,0
34,22,G-5051-818-6141-D/0022/2016  PAVIMENTACION DE LA CALLE PRIVADA SION ( TRAMO DE AV. SION A TOPAR CON PAVIMENTO ) COL. SAN FELIPE DE JESUS,ORIGINAL,1,05/05/2016 00:00,,0,0
35,23,G-5051-818-6141-D/0023/2016  PAVIMENTACION DE LA CALLE GANGES (TRAMO BANGLADESH A TOPAR CON PAVIMENTO PTE.) COL. CAÑON DE LA INDIA,ORIGINAL,1,05/05/2016 00:00,,0,0
36,24,G-5051-818-6141-D/0024/2016  PAVIMENTACION DE LA CALLE PRESA DEL CONDE (TRAMO PRESA DE LA SELVA A ARROYO SARDENETA) COL. LAS PRESITAS II SECCION,ORIGINAL,1,09/05/2016 00:00,,0,0
37,25,G-5051-818-6141-D/0025/2016  PAVIMENTACION DE LA CALLE MADRE JULIA (TRAMO MADRE TIERRA A CERRO DEL SOYATE) COL. 10 DE MAYO,ORIGINAL,1,09/05/2016 00:00,,0,0
38,26,"A-2510-325-6141-C/0026/2016  BACHEO SUPERFICIAL EN LAS VIALIDADES DEL MUNICIPIO DE LEÓN, GTO.",ORIGINAL,1,17/05/2016 00:00,,0,0
39,26,AMPLIACION 1,AMPLIACION,1,17/05/2016 00:00,38,1,1
40,27,A-2510-315-6141-H/0027/2016-1  PROYECTO EJECUTIVO DE LA CALLE: PRESA DEL TIGRE TRAMO: DE MORA -  GOBIO,ORIGINAL,1,18/05/2016 00:00,,0,0
41,27,A-2510-315-6141-H/0027/2016-2  PROYECTO EJECUTIVO DE LA CALLE: CALLE: GOBIO TRAMO: PRESA DEL TIGRE - ERMITA DE DUARTE COL. EL VALLADITO,ORIGINAL,1,18/05/2016 00:00,,0,0
42,28,A-2510-315-6141-H/0028/2016-1  PROYECTO EJECUTIVO DE LA CALLE: CUESTA DE CAMELINA TRAMO: RODOLFO PADILLA A CIRCUITO SIGLO XXI COL. DIEZ DE MAYO,ORIGINAL,1,18/05/2016 00:00,,0,0
43,28,A-2510-315-6141-H/0028/2016-2  PROYECTO EJECUTIVO DE LA CALLE: VALLE DE SAN JOSE TRAMO: VALLE DE CABUERINGA - VALLE FINALLEDOCOL. VALLE DE SAN JOSE,ORIGINAL,1,18/05/2016 00:00,,0,0
44,29,"A-2510-315-6141-H/0029/2016  REALIZACION PAQUETE # 1 DE NOTAS TECNICAS Y ACB PARA DIFERENTES OBRAS EN LA CIUDAD DE LEON, GTO.",ORIGINAL,1,18/05/2016 00:00,,0,0
45,30,A-2510-315-6141-H/0030/2016-1  PROYECTO EJECUTIVO DE LA CALLE: CRUCIFIXION TRAMO: JEREZ DE CARTAGENA - BLVD. RIO MAYO,ORIGINAL,1,18/05/2016 00:00,,0,0
46,30,A-2510-315-6141-H/0030/2016-2  PROYECTO EJECUTIVO DE LA CALLE: CALLE MADRE MARINA TRAMO: MADRE AURORA - MADRE MAURA COL. DIEZ DE MAYO,ORIGINAL,1,18/05/2016 00:00,,0,0
47,31,A-2510-315-6141-H/0031/2016-1  PROYECTO EJECUTIVO DE LA CALLE: DE MORA TRAMO: PRESA DE LA MOJINA - PRESA DEL TIGRE,ORIGINAL,1,18/05/2016 00:00,,0,0
48,31,A-2510-315-6141-H/0031/2016-2  PROYECTO EJECUTIVO DE LA CALLE: CALLE PRESA DE LA MOJINA TRAMO: PAV. EXISTENTE - DE MORA COL. EL VALLADITO,ORIGINAL,1,18/05/2016 00:00,,0,0
49,32,A-2510-315-6141-H/0032/2016-1  PROYECTO EJECUTIVO DE LA CALLE: MARX TRAMO: BLVD. ARISTOTELES - BLVD. PASCAL,ORIGINAL,1,18/05/2016 00:00,,0,0
50,32,A-2510-315-6141-H/0032/2016-2  PROYECTO EJECUTIVO DE LA CALLE: CALLE PASCAL TRAMO: MARX - BLVD. ARISTOTELES COL. LA SOLEDAD,ORIGINAL,1,18/05/2016 00:00,,0,0
51,33,A-2510-315-6141-H/0033/2016  PROYECTO EJECUTIVO DE LA  CALLE: VALLE DEL TEMPORAL TRAMO: BLVD. PERDIGON - VALLE DE LOS OTATES COL. VALLE DE SAN BERNARDO,ORIGINAL,1,18/05/2016 00:00,,0,0
52,34,A-2510-315-6141-H/0034/2016-1  PROYECTO EJECUTIVO DE LA CALLE: BANGLADESH TRAMO: GANGES - SANTISIMA TRINIDAD,ORIGINAL,1,23/05/2016 00:00,,0,0
53,34,A-2510-315-6141-H/0034/2016-2  PROYECTO EJECUTIVO DE LA CALLE: CALLE SANTISIMA TRINIDAD TRAMO: BANGLADESH A DE LOS APOSTOLES COL. CAÑON DE LA INDIA,ORIGINAL,1,23/05/2016 00:00,,0,0
54,35,A-2510-315-6141-H/0035/2016-1  PROYECTO SIMPLIFICADO DE REVESTIMIENTO DE CAMINO RURAL A LOS RAMIREZ LOCALIDAD LOS RAMIREZ Y BARRETOS,ORIGINAL,1,23/05/2016 00:00,,0,0
55,35,A-2510-315-6141-H/0035/2016-2  PROYECTO SIMPLIFICADO DE REVESTIMIENTO DE CAMINO RURAL A RANCHO NUEVO LA LUZ LOCALIDAD RANCHO NUEVO LA LUZ Y LA SOLEDAD ( LOS OLIVA ),ORIGINAL,1,23/05/2016 00:00,,0,0
56,36,"G-5051-818-6141-D/0036/2016  PAVIMENTACION DE LA CALLE FILEMON (TRAMO; CALLE PRESA DE EFESO A PRESA LA MOJINA), EN LEON DE LOS ALDAMA",ORIGINAL,1,26/05/2016 00:00,,0,0
57,37,"G-5051-818-6141-D/0037/2016  PAVIMENTACION DE LA CALLE HONORIO III ( TRAMO: AV. OLIMPICA A FRAY RAUL ), EN LEON DE LOS ALDAMA",ORIGINAL,1,26/05/2016 00:00,,0,0
58,38,"G-5051-818-6141-D/0038/2016  PAVIMENTACION DE LA CALLE PRESA DEL CONSUELO ( TRAMO PRESA DE LA SELVA A ARROYO DE SARDENETA ), EN LEON DE LOS ALDAMA",ORIGINAL,1,26/05/2016 00:00,,0,0
59,39,"A-2510-315-6141-H/0039/2016  REALIZACION PAQUETE #1 DE MANIFIESTOS DE IMPACTO AMBIENTAL PARA PLAZAS Y CALLES EN DIFERENTES PARTES DE LA CIUDAD DE LEON, GTO",ORIGINAL,1,27/05/2016 00:00,,0,0
60,40,"A-2510-325-6141-C/0040/2016  SUMINISTRO Y COLOCACION DE SEÑALAMIENTO EN BLVD. AEROPUERTO, LEON GTO",ORIGINAL,1,27/05/2016 00:00,,0,0
61,41,A-2510-325-6191-C/0041/2016  ELIMINACION DE GRAFITIS Y APLICACION DE PINTURA EN DIVERSAS ZONAS DE LA CIUDAD.,ORIGINAL,1,27/05/2016 00:00,,0,0
62,50,A-2510-315-6141-H/0042/2016  PROYECTO EJECUTIVO DE LAS CALLES: DAVID GALVAN BERMUDEZ TRAMO: DE LA LUZ - JULIO ALVAREZ MENDOZA COL. SAN FRNACISCO; CALLE SAN JOSE DEL POTRERO TRAMO: BLVD. GUANAJUATO - J. ALONSO DE TORRES COL. EL CARMEN.,ORIGINAL,1,01/06/2016 00:00,,0,0
63,42,"A-2010-326-6191-C/0043/2016  SEGUNDA ETAPA DE LA RESTAURACION DEL ARCO DE LA CALZADA UBICADO EN CALZADA DE LOS HEROES, CALLE DR. HERNANDEZ ALVAREZ ZONA CENTRO",ORIGINAL,1,01/05/2016 00:00,,0,0
64,51,"G-5051-818-6141-D/0044/2016  PAVIMENTACION DE LA CALLE FILIPENSES ( TRAMO: ROMANOS A COLOSENSES ), EN LEON DE LOS ALDAMA",ORIGINAL,1,03/06/2016 00:00,,0,0
65,43,G-5051-818-6141-D/0045/2016  PAVIMENTACION DE LA CALLE ANTIOQUIA ( TRAMO CALLE HEBREOS A CORINTO ) EN LEON DE LOS ALDAMA,ORIGINAL,1,03/06/2016 00:00,,0,0
66,48,"G-5051-818-6141-D/0046/2016  PAVIMENTACION DE LA CALLE TROADE ( TRAMO: COLOSENSES A ARROYO ), EN LEON DE LOS ALDAMA",ORIGINAL,1,03/06/2016 00:00,,0,0
67,47,"A-2510-325-6141-C/0047/2016  CONSTRUCCION DE BANQUETAS EN BLVD. PASEO DE LOS NIÑOS, LEON, GTO",ORIGINAL,1,03/06/2016 00:00,,0,0
68,49,A-2510-315-6141-H/0048/2016-1  PROYECTO EJECUTIVO DE LA CALLE: CRUZ DE PALOMINO TRAMO: DEL ORATORIO - BLVD. ARISTOTELES,ORIGINAL,1,03/06/2016 00:00,,0,0
69,49,A-2510-315-6141-H/0048/2016-2  PROYECTO EJECUTIVO DE LA CALLE: DE LAS CRUCES TRAMO: PEREGRINACION - BLVD. ARISTOTELES COL. LAS JOYAS,ORIGINAL,1,03/06/2016 00:00,,0,0
70,44,"A-2510-325-6141-C/0049/2016  CONSTRUCCION DE DESAGUES EN JARDINERAS DE LA CALZADA DE LOS HEROES, LEON, GTO.",ORIGINAL,1,03/06/2016 00:00,,0,0
71,46,G-5051-818-6141-D/0050/2016  PAVIMENTACION DE LA CALLE QUIO (TRAMO: DE BLVD. CORCIRA A EOLO) LA ERMITA,ORIGINAL,1,06/06/2016 00:00,,0,0
72,45,G-5051-818-6141-D/0051/2016  PAVIMENTACION DE LA CALLE ARTEMISA (TRAMO: EROS A PAVIMENTO EXISTENTE SUR) LA ERMITA,ORIGINAL,1,06/06/2016 00:00,,0,0
73,52,G-5051-818-6141-D/0052/2016  PAVIMENTACION DE LA CALLE PLATON ( TRAMO: DE KANT - CITADINA ) CENTRO FAMILIAR LA SOLEDAD,ORIGINAL,1,06/06/2016 00:00,,0,0
74,53,"G-5051-818-6141-D/0053/2016  PAVIMENTACION DE LA CALLE ARALIA ( TRAMO: BLVD. HIDALGO - PAQUIME + 25 METROS), EN LEON DE LOS ALDAMA",ORIGINAL,1,09/06/2016 00:00,,0,0
75,54,"G-5051-818-6141-D/0054/2016  PAVIMENTACION DE LA CALLE TIBET ( TRAMO: CALLE BARODA - DE LOS BALUARTES ), EN LEON DE LOS ALDAMA",ORIGINAL,1,09/06/2016 00:00,,0,0
76,55,"A-2510-325-6141-C/0055/2016  CONSTRUCCION Y REHABILITACION DE ELEMENTOS EN VIA PUBLICA, LEON GTO",ORIGINAL,1,10/06/2016 00:00,,0,0
77,56,E-2310-702-6141-G/0056/2016  CONSTRUCCION Y REHABILIATACION DE ELEMENTOS EN VIA PUBLICA EN BLVD. AEROPUERTO LEON GTO.,ORIGINAL,1,10/06/2016 00:00,,0,0
78,57,G-5051-818-6141-D/0057/2016  PAVIMENTACION DE LA CALLE BALCON DE LAS ABEJAS ( TRAMO: DE CALLE BALCON DE LAS MARIPOSAS A TOPAR ORIENTE) CENTRO FAMILIAR LA SOLEDAD,ORIGINAL,1,15/06/2016 00:00,,0,0
79,58,G-5051-818-6141-D/0058/2016  PAVIMENTACION DE LA CALLE PERSEFONE ( TRAMO CALLE ALTAR DE MARIA REINA A EROS) LA ERMITA,ORIGINAL,1,15/06/2016 00:00,,0,0
80,59,G-5051-818-6141-D/0059/2016  PAVIMENTACION EN LA CALLE BALCON DE LOS CHARRANES ( TRAMO: BALCON DE LAS MARIPOSAS A CAMINO VECINAL) CENTRO FAMILIAR LA SOLEDAD,ORIGINAL,1,15/06/2016 00:00,,0,0
81,60,"C-1816-604-6111-E/0060/2016  SUMINISTRO Y COLOCACION DE 495 CALENTADORES SOLARES EN LAS COLONIAS PILETAS (I, II, III Y IV) Y SAN JUAN BOSCO",ORIGINAL,1,15/06/2016 00:00,,0,0
82,70,A-2610-316-6221-E/0061/2016  CONSTRUCCION DE 224 GAVETAS DE ADULTO EN EL PANTEON MUNICIPAL NORTE,ORIGINAL,1,15/06/2016 00:00,,0,0
83,61,"A-2510-315-6141-H/0062/2016  PROYECTO EJECUTIVO DEL BLVD. PERDIGON TRAMO: BLVD. HILARIO MEDINA A CRUCE CON ARROYO EL EJIDO LEON, GTO.",ORIGINAL,1,15/06/2016 00:00,,0,0
84,62,"A-2510-315-6221-E/0063/2016  ESTUDIO DE MECANICA DE SUELOS EN DIFERENTES ESCUELAS DE LA CIUDAD DE LEON, GTO.",ORIGINAL,1,15/06/2016 00:00,,0,0
85,63,G-5051-818-6141-D/0064/2016  PAVIMENTACION DE LA CALLE 16 DE JULIO ( TRAMO: FRAY SABATINO A AV. OLIMPICA ) EN LEON DE LOS ALDAMA,ORIGINAL,1,16/06/2016 00:00,,0,0
86,64,G-5051-818-6141-D/0065/2016  PAVIMENTACION DE LA CALLE MARTINICA (TRAMO: BADAJOZ A PRIVADA BURGOS) LEON DE LOS ALDAMA,ORIGINAL,1,16/06/2016 00:00,,0,0
87,65,G-5051-818-6141-D/0066/2016  PAVIMENTACION DE LA CALLE CAMPO ALEGRE (TRAMO CALLE DEL SOLAR A CALLE RIO DE LOS CASTILLOS) LEON DE LOS ALDAMA,ORIGINAL,1,16/06/2016 00:00,,0,0
88,66,G-5051-818-6141-D/0067/2016  PAVIMENTACION CALLE EGIPTO (TRAMO: CALLE SIRIA - AV. SION) LEON DE LOS ALDAMA,ORIGINAL,1,20/06/2016 00:00,,0,0
89,67,G-5051-818-6141-D/0068/2016  PAVIMENTACION DE LA CALLE AGRA (TRAMO: BANGLADESH A TOPAR CON ARROYO ) LEON DE LOS ALDAMA,ORIGINAL,1,20/06/2016 00:00,,0,0
90,68,G-5051-818-6141-D/0069/2016  PAVIMENTACION DE LA CALLE  VALLE CUREÑO ( TRAMO: VALLE ARIZPE - MADRE TIERRA ) LEON DE LOS ALDAMA,ORIGINAL,1,20/06/2016 00:00,,0,0
91,69,A-2510-315-6141-H/0071/2016-1  PROYECTO EJECUTIVO DE LA CALLE: BANGLADESH TRAMO: GANGES A PARQUE LINEAL SARDENETA COL. CAÑON DE LA INDIA Y ADQUIERIENTES DE IBARRILLA,ORIGINAL,1,21/06/2016 00:00,,0,0
92,69,A-2510-315-6141-H/0071/2016-2  PROYECTO EJECUTIVO DE LA CALLE: BANGLADESH TRAMO: PROCESION A TIBET COL. CAÑON DE LA INDIA Y LOMAS DE GUADALUPE,ORIGINAL,1,21/06/2016 00:00,,0,0
93,71,A-2410-321-6141-H/0072/2016  PROYECTO EJECUTIVO DE AJUSTRES OPERATIVOS AL CORREDOR TRONCAL MIGUEL HIDALGO SIT OPTIBUS TRAMO: MALECON DEL RIO DE LOS GOMEZ A BLVD CAMPESTRE,ORIGINAL,1,21/06/2016 00:00,,0,0
94,74,G-5051-818-6141-D/0073/2016  PAVIMENTACION DE LA CALLE HADES ( TRAMO: SLALMINA A EROS ) LA ERMITA,ORIGINAL,1,04/07/2016 00:00,,0,0
95,72,"H-5011-926-6221-E/0074/2016  PARQUE DE LA SALUD FRACCIONAMIENTO SANTO DOMINGO, EN CALLE RIO MAYO ESQUINA CON FRAY MARTIN DE VALENCIA",ORIGINAL,1,04/07/2016 00:00,,0,0
96,75,H-5011-925-6221-E/0075/2016  PARQUE DE LA SALUD FRACCIONAMIENTO SAN SEBASTIAN CALLE CANARIO ESQUINA CALLE FLAMENCO,ORIGINAL,1,04/07/2016 00:00,,0,0
97,78,A-2510-325-6191-C/0076/2016  ELIMINACION DE GRAFITIS Y APLICAICON DE PINTURA EN BLVD. AEROPUERTO,ORIGINAL,1,04/07/2016 00:00,,0,0
98,73,A-2510-312-6271-E/0077/2016  REUBICACION DE COMERCIANTES DE FORMA PROVISIONAL  AL PREDIO ACONDICIONADO PARA MERCADO LA ESPERANZA,ORIGINAL,1,04/07/2016 00:00,,0,0
99,77,A-2510-315-6141-H/0078/2016  PROYECTO AVENIDA RIO DE LOS CASTILLOS TRAMO: CUENCA FLORIDA A AVENIDA SARDANETA COL. LOS CASTILLOS; PROYECTO CALLE: ARALIA TRAMO GARRA DE AGUILA  A SILVICULTORES COL. SAN ISIDRO LABRADOR,ORIGINAL,1,04/07/2016 00:00,,0,0
100,76,E-2310-702-6141-C/0079/2016  MANTENIMIENTO Y MEJORAMIENTO DEL CAMELLON EN BLVD. AEROPUERTO LEON.GTO,ORIGINAL,1,06/07/2016 00:00,,0,0
101,79,"A-2510-315-6141-D/0080/2016  VERIFICACION DE CONTROL DE CALIDAD CORRESPONDIENTE PARA EL LABORATORIO VERIFICADOR A LEON, GTO.",ORIGINAL,1,12/07/2016 00:00,,0,0
102,80,"A-2510-315-6141-D/0081/2016  VERIFICACION DE CONTROL DE CALIDAD CORRESPONDIENTE PARA EL LABORATORIO VERIFICADOR B LEON, GTO.",ORIGINAL,1,12/07/2016 00:00,,0,0
103,81,G-5051-818-6141-D/0082/2016  PAVIMENTACION DE LA CALLE MANUEL  CRESENCIO REJON (TRAMO: JOSE A GODOY A JOSE M DE LA TORRE ) LEON DE LOS ALDAMA,ORIGINAL,1,13/07/2016 00:00,,0,0
104,82,H-2410-927-6141-D/0083/2016  CICLOVIA JUAREZ NORTE - SUR PRIMERA ETAPA TRAMO BULEVAR JUAN JOSE TORRES LANDA - BULEVAR TIMOTEO LOZANO,ORIGINAL,1,13/07/2016 00:00,,0,0
105,83,H-2410-928-6141-D/0084/2016  CONSTRUCCION DE CICLOVIA BLVD. VICENTE VALTIERRA (PRIMERA ETAPA),ORIGINAL,1,13/07/2016 00:00,,0,0
106,89,C-2210-606-6121-E/0085/2016-1  REHABILITACION DE SANITARIOS EN LA SECUNDARIA EHECATL CCT 11DES0092C,ORIGINAL,1,18/07/2016 00:00,,0,0
107,89,C-2210-606-6121-E/0085/2016-2  REHABILITACION DE SANITARIOS EN LA PRIMARIA HEROES DE INDEPENDENCIA CCT11DPR3905J,ORIGINAL,1,18/07/2016 00:00,,0,0
108,85,"A-2510-315-6141-H/0086/2016  ACTUALIZACION DEL PROYECTO EJECUTIVO DEL BLVD. ARISTOTELES TRAMO: DE BLVD. SAN JUAN BOSCO A BLVD. BALCONES DE LA JOYA EN LA CIUDAD DE LEON, GTO",ORIGINAL,1,19/07/2016 00:00,,0,0
109,86,E-2310-702-6141-C/0087/2016  MEJORAMIENTO DEL ALUMBRADO PUBLICO Y SUSTITUCION DE LUMINARIAS EN BLVD. AEROPUERTO,ORIGINAL,1,19/07/2016 00:00,,0,0
