Id_Estimacion_Deduccion,Id_Estimacion,Id_Descuento,Monto_Deduccion
9676,2667,1,264.1
6053,79,3,379.05
7179,863,2,1579.33
7317,952,1,56.01
10154,3043,1,2238.31
10707,3535,3,1624.62
10711,3537,1,4211.83
10793,3616,3,7108.82
6737,562,3,4309.71
6898,666,1,75.42
7858,1327,2,108.98
7969,1400,1,150.8
8206,1581,2,900.31
7530,1093,1,59.41
9150,2237,3,5428.29
9164,2251,1,25.26
10031,2948,3,1067.48
6661,512,1,162.44
7621,1159,3,2481.96
8172,1549,3,54.97
8785,1965,1,350.24
9386,2433,3,3367.95
9594,2591,1,2905.98
7589,1138,3,576.88
8186,1560,2,745.83
8276,1633,2,1339.77
9198,2273,1,558.45
10738,3560,1,72.85
6118,127,2,964.73
6352,292,1,133.76
6099,110,3,828.05
7666,1187,1,162.27
7933,1377,1,384.99
9442,2471,1,2121.88
10129,3028,1,267.43
10321,3204,1,335.47
10725,3550,1,4287
6173,170,3,105.97
6359,296,3,337.62
7945,1382,2,1344.3
8085,1481,1,144.47
10513,3379,1,6951.5
6163,163,1,48.8
7909,1361,3,193.74
9358,2414,3,586.82
9988,2916,1,128.16
6417,335,1,223.75
6816,612,3,2322.4
9227,2294,1,33.79
6004,44,1,149.12
6242,221,3,1743.83
8281,1636,1,13.43
6726,554,1,95.66
6944,703,3,1293.56
9799,2775,1,1135.93
10311,3193,3,160
10453,3314,3,926.32
7392,998,3,867.59
8322,1662,3,527.49
8509,1776,1,286.09
8915,2068,3,154.66
6190,182,3,1359.81
8053,1462,1,477.1
10086,2992,3,717.56
6005,44,3,745.59
6528,410,3,244.09
7318,952,3,280.07
7854,1322,2,34.05
8918,2070,1,375.07
9418,2456,1,108.36
9685,2673,2,469.71
10349,3219,3,5935.94
9555,2558,1,31.68
9670,2662,1,828.36
10306,3190,1,744.03
9154,2241,3,417.85
9508,2522,3,1961.58
7226,890,1,517.84
8183,1557,2,1034.48
9238,2310,2,6565.65
9583,2583,3,5279.14
9621,2626,1,12.52
6057,83,1,2797.52
8904,2060,3,3757.93
6588,461,3,1736.84
7302,937,3,1125.46
7837,1311,1,571.52
7983,1412,2,129.07
9540,2544,3,4584.67
9969,2902,3,467.99
10199,3068,1,1210.83
10599,3468,3,2027.08
10688,3525,2,688.06
6117,125,3,523.63
6032,65,1,50.83
6994,740,1,241.56
9329,2395,1,84.97
9426,2460,1,98.42
9503,2520,1,4.73
10057,2968,1,1102.17
10323,3205,1,1293.61
5967,12,1,204.8
5986,28,1,121.82
6367,300,1,4056.98
9378,2428,1,93.08
10127,3027,1,124.16
6558,440,3,274.23
6936,694,3,609.64
8759,1945,1,292.2
9608,2616,1,97.72
6679,520,3,460.91
6752,574,1,807.14
7398,1002,1,234.05
7871,1336,3,185.97
8026,1445,1,113.27
8140,1519,3,950.28
8677,1883,3,600.35
8797,1976,3,517.82
9252,2330,1,99.26
9728,2717,3,1651.56
6977,722,1,68.36
8723,1913,3,89.37
8794,1975,2,2475
10344,3217,3,518.66
6504,385,3,1945.4
7507,1078,1,97.82
7955,1391,3,1112.35
8562,1814,3,784.32
6226,209,1,3665.08
6797,600,3,1010.84
6914,676,1,418.46
7131,834,3,268.75
7558,1112,3,578.38
9600,2602,3,1982.82
10183,3057,3,470.54
8411,1717,1,291.49
9469,2494,1,320.86
6130,137,3,600.64
6919,683,1,550.61
7361,981,1,241.62
7808,1290,1,66.25
8039,1455,1,117.89
5959,6,3,14284.02
8105,1491,3,131.44
8245,1610,2,2028.48
6399,321,1,223.17
6644,495,1,157.22
6715,545,2,997.24
7565,1118,2,458.54
8312,1657,3,384.02
8924,2075,1,3.11
10179,3055,3,2177.11
6192,183,3,405.68
6751,573,3,1330.58
7137,837,3,1098.13
7239,896,3,824.38
6137,142,1,100.35
6164,163,3,244.01
9489,2510,3,904.2
10149,3040,1,288.77
6861,642,3,1908.7
8045,1458,1,50.17
8621,1851,1,534.05
9610,2618,1,362.48
6283,246,1,408.88
6665,514,2,276.29
7107,815,3,367.08
8047,1459,1,145.97
6048,75,2,161.88
6767,583,3,3735.62
7622,1160,1,134.48
8238,1605,3,761.8
9151,2239,2,663.41
9192,2270,1,2205.37
6136,141,3,719.02
7323,958,1,3150.31
7916,1366,1,65.87
8960,2099,3,1959.68
9266,2347,3,853.72
9509,2523,1,369.36
10250,3133,1,3272.61
6309,264,1,446.35
6802,605,1,70.02
8361,1689,1,133.91
8887,2051,1,384.59
9531,2539,2,4585.48
10418,3272,2,73.75
10431,3292,1,2243.51
6820,614,3,600.49
7529,1092,3,328.03
7706,1212,2,717.91
8405,1714,1,-99.34
9333,2397,1,66.76
10792,3616,2,3554.41
6295,253,3,829.24
8367,1692,1,147.02
9327,2394,1,44.27
10190,3063,1,30.89
9170,2254,1,165.18
9903,2857,3,426.72
10388,3252,3,5389.81
10507,3374,3,769.44
5980,22,1,962.89
6605,469,3,432.88
6918,679,3,3361.02
8518,1784,1,30.68
9758,2738,3,3831.03
10672,3512,1,293
6430,343,3,344.74
6648,497,1,76.41
6909,671,3,1268.09
8329,1667,1,463.24
8756,1943,3,9689.36
6462,362,3,182.48
6028,63,1,193.42
7947,1385,2,239.34
10074,2981,1,4918.51
10696,3529,1,46.55
6562,444,3,1478.56
6739,564,3,399.85
8506,1774,2,6007.07
9211,2280,2,8290.33
9882,2834,3,9067.92
7653,1180,3,811.29
9032,2152,3,130.62
6686,525,1,3946.36
8095,1486,3,2620.95
10064,2973,3,145.95
10634,3489,3,1691.25
6341,285,3,302.25
8822,1991,1,353.06
9355,2413,1,50.26
8618,1849,3,1441.73
8957,2097,1,127.45
10353,3222,3,8890.38
6358,296,1,67.52
8310,1656,3,465.85
9232,2297,3,245.59
9521,2533,3,1572.55
10478,3341,1,1197.57
6338,284,1,191.72
6379,308,3,11825.14
6659,509,1,460.5
8951,2093,3,649.84
9876,2831,2,4919.89
10409,3267,1,644.77
6369,301,1,533.73
6878,651,1,90.29
7217,883,1,290.77
8524,1787,1,216.53
9953,2892,3,9103.37
10143,3036,1,2779.73
9139,2225,3,19252.08
9424,2459,1,412.02
9436,2468,1,3399.41
6133,139,1,575.83
6711,542,1,237.4
7578,1132,3,438.83
9844,2806,1,1271.33
10146,3038,3,1194.08
10460,3320,3,4666.14
7437,1028,1,50.24
8156,1538,2,140.37
8598,1837,1,236.27
8673,1881,3,1017.94
9487,2509,3,1202.76
10747,3568,2,182.12
9714,2707,3,3523.26
6995,740,3,1207.78
7186,867,1,206.08
7441,1030,3,2121.48
8630,1856,1,2241.74
8742,1934,1,501.48
9365,2420,1,179.51
9409,2447,3,1696.63
9948,2890,1,3280.65
10204,3070,1,80.35
8242,1607,2,3694.32
9122,2214,3,642.79
9966,2901,1,186.6
10047,2963,1,714.24
6482,374,3,2246.8
6947,705,2,571.36
7712,1216,1,50.22
7919,1367,3,466.12
8897,2057,1,902.39
9376,2427,1,22.36
10506,3374,1,153.89
10663,3508,1,36.14
6766,583,1,747.12
6968,716,1,60.64
7455,1043,1,74.32
7903,1356,1,224.5
6022,57,3,344.74
6384,310,3,344.76
8148,1527,3,4563
8744,1936,1,234.73
8856,2019,1,181.72
9598,2600,3,661
10141,3035,1,600.51
10395,3259,3,11022.45
6494,380,3,833.81
9564,2562,1,104.27
7860,1328,3,401.56
7908,1361,1,38.75
8371,1694,3,445.31
6650,500,1,273.92
7096,808,2,1672.65
9485,2508,3,592.45
6468,366,3,366.34
7484,1060,3,882.11
8257,1619,3,2590.3
9486,2509,1,240.55
9919,2871,2,-637.81
10115,3020,3,5733.63
10465,3329,1,224.4
6150,153,1,3906.41
6260,232,3,991.12
6533,415,1,474.94
7840,1312,2,15104.36
8399,1711,3,24480.21
8753,1942,3,6683.98
9490,2511,1,2158.87
9766,2750,3,1250.49
9997,2922,3,6646.63
6121,129,3,756.84
6627,485,3,291.83
7584,1135,3,542.96
7671,1189,3,848.47
8498,1769,3,576.54
9606,2608,1,592.74
7518,1084,3,2955.79
7656,1182,1,123.57
6792,598,1,162.26
8335,1671,3,1276.07
8372,1695,1,34.33
9951,2892,1,1820.67
10609,3473,3,154.96
6078,95,1,216.13
8075,1475,1,101.03
8695,1898,1,285.36
10477,3340,3,75.23
7205,877,3,1079
8142,1520,3,1162.09
8325,1664,1,321.13
9410,2449,2,-569.35
6021,57,1,68.95
8393,1709,1,2685.12
10571,3430,3,11320.41
6374,303,3,648.41
7788,1279,1,407.73
8514,1782,1,131.12
9015,2139,3,5649.24
9325,2393,1,162.14
9818,2785,1,665.13
7157,850,1,402.23
7648,1178,1,147.53
7824,1303,1,107.09
8490,1761,1,80.22
8549,1807,1,93.07
9314,2383,3,837.52
6072,92,1,116.92
7548,1106,3,361.88
8093,1485,3,1937.11
8626,1854,2,3699.36
9632,2632,3,2558.57
7094,807,3,800.02
9463,2489,1,554.42
7034,767,3,795.14
8263,1624,1,84.48
8410,1716,3,711.4
8642,1863,2,161.53
9080,2182,3,3000.67
9589,2587,3,265.25
6586,460,3,345.27
8327,1666,1,834.79
8777,1954,3,4435.74
9277,2357,3,1303.31
9850,2809,1,355.16
9942,2887,2,5565.6
10361,3226,1,266.55
10522,3394,1,191.77
10714,3538,3,263.67
6671,516,3,3805.51
7422,1016,1,112.34
7660,1184,1,113.92
10126,3026,3,2642.67
7817,1297,2,167.59
8528,1789,3,525.06
9064,2174,3,579.77
10221,3101,3,996
10339,3213,3,141.63
7681,1195,3,945.41
9184,2264,1,2175.7
9443,2471,2,5304.71
6240,220,3,921.57
6825,618,1,175.69
6869,646,3,811.36
7006,748,1,786.48
6249,225,1,165.72
6351,291,3,2631.17
6787,594,3,17672.97
7755,1257,1,454.32
8841,2008,2,363.04
9306,2377,3,4229.51
6473,369,1,107.95
9241,2313,3,319.18
6703,536,1,206.08
8557,1811,3,2231.98
8977,2118,1,1056.77
9649,2647,1,149.47
9701,2696,1,4168.49
10435,3293,3,1190.19
6377,308,1,2365.03
7503,1075,2,3155.33
8475,1753,1,276.51
8780,1961,2,1666.74
6012,50,3,2318.16
6545,427,3,4103.53
8433,1729,3,350.53
8905,2061,1,389.46
8995,2127,3,56382.88
10174,3053,1,536.92
10224,3102,3,7655.26
6350,291,1,526.23
10419,3272,3,147.5
10676,3517,3,809.27
7758,1258,3,453.34
7819,1299,2,348.55
9034,2153,3,414.13
9090,2192,1,89.98
9249,2323,3,1386.1
10508,3375,1,886.23
6262,233,3,708.7
7896,1353,1,763.68
8160,1542,2,237.49
8180,1554,2,171.43
9659,2657,1,653.4
9943,2887,3,11131.19
10459,3320,2,2333.07
7247,903,3,73.91
8790,1973,3,2554.21
9047,2166,1,32.86
9356,2413,3,251.31
9976,2908,1,566.12
10004,2925,3,1303.94
6543,426,3,434.83
6950,707,1,33.74
7279,921,1,767.69
7670,1189,1,169.69
7857,1325,2,504.78
7950,1389,1,316.95
8510,1776,3,1430.44
6845,635,1,707.09
7793,1281,3,1293.26
5979,21,3,856.52
8395,1710,1,177.12
10399,3262,3,4018.57
6067,89,1,134.83
8748,1940,1,752
9974,2907,1,196.68
6243,222,2,2114.77
7085,802,1,75.99
7116,820,1,242.17
8354,1685,3,231.3
6215,201,3,92.29
7066,791,3,977.81
7884,1346,3,347.6
9284,2361,3,111.18
9290,2364,3,529.81
9946,2889,1,254.7
6960,712,1,232.5
7867,1334,1,65.77
8806,1981,1,350.6
9120,2213,3,668.04
9240,2313,1,63.84
10447,3302,3,9205.95
10623,3482,3,231.6
6387,313,1,208.66
8282,1636,3,67.14
8992,2126,3,799.55
9366,2420,3,897.53
9775,2755,3,189.09
10299,3178,3,6150.27
10317,3199,1,3209.28
10489,3357,2,5857.77
6431,344,1,502.32
7127,830,3,689.3
8662,1874,3,3488.59
9152,2240,2,405.35
10296,3172,1,8.89
6587,461,1,347.37
7426,1017,3,1031.66
8379,1698,3,402.05
9372,2425,1,1052.35
9750,2731,3,2135.77
10109,3017,2,5971.87
10428,3288,3,1849.49
7848,1319,1,229.02
8023,1442,3,747.6
8365,1691,1,230.76
8459,1744,1,419.18
9020,2143,1,735.03
9528,2538,1,738.2
6070,90,3,344.77
8453,1741,3,2234.04
8587,1831,3,524.67
9959,2896,2,128.98
10007,2931,1,-76.5
6407,324,2,8403.74
6437,346,3,262.87
9718,2709,1,1373.22
10121,3024,1,264.54
10611,3475,3,483.94
8178,1552,3,779.41
9183,2263,3,1194.32
9914,2867,1,2553.12
10130,3028,3,1337.13
6583,459,1,20.71
7043,771,1,49.55
7993,1424,2,40.55
9156,2242,3,899.18
8215,1589,2,1404.15
8547,1806,1,154.39
10284,3166,2,8699.18
7050,775,1,106.9
8278,1634,3,2318.34
9990,2917,1,45.01
6135,141,1,143.8
7119,825,3,732.09
8364,1690,3,357.48
10600,3469,1,1503.66
6808,609,1,340.68
6900,667,1,107.95
7211,880,2,2191.63
9535,2540,3,16618.4
9536,2541,1,1958.51
10147,3039,1,96.27
6010,48,2,1094.65
7045,771,3,247.77
8334,1671,1,255.21
8828,1994,1,2260.3
8926,2076,1,119.01
10019,2940,3,511.94
10122,3024,3,1322.69
6693,531,1,550.41
7036,768,2,231.08
8089,1482,3,1275.7
8193,1568,2,2888.1
8591,1833,3,1981.78
9102,2203,3,1914.7
10137,3032,1,166.27
6429,343,1,68.95
8318,1660,3,452.59
8544,1803,2,392.8
8755,1943,2,4844.68
9982,2912,1,91.54
6824,616,3,811.02
7357,978,1,199.98
7502,1075,1,1262.13
9588,2587,1,53.05
6541,419,3,857.17
7184,866,1,83.59
7218,883,3,1453.86
7236,895,1,112.05
9568,2564,1,198.28
9915,2867,3,12765.59
6653,506,2,985.86
8308,1655,3,339.3
9029,2149,1,55.09
9214,2282,1,1053.45
9414,2452,3,1391.01
9449,2477,1,66.78
9872,2824,3,3223.78
9912,2865,1,61.99
9944,2888,1,249.31
7014,757,3,779.84
6640,492,2,1143.44
7084,801,3,1832
7597,1144,3,5035.55
10058,2968,3,5510.86
10134,3030,3,382.63
7023,762,2,892.48
9019,2142,3,2552.39
10240,3125,1,151.13
10499,3370,1,732.81
10545,3411,3,4072.52
6189,182,1,271.96
6544,427,1,820.71
8001,1429,1,136.68
8925,2075,3,15.53
6119,128,2,175.68
7257,908,1,173.24
8993,2127,1,11276.58
9781,2763,1,231.12
10167,3049,1,3379.48
10330,3208,1,204.88
10619,3480,3,828.91
7280,921,3,3838.45
7704,1211,1,13.18
8362,1689,3,669.53
9190,2269,1,27.41
10502,3371,3,402.58
8901,2059,1,293.79
9287,2363,1,220.72
9928,2877,3,548.71
10164,3048,1,1515.3
10569,3430,1,2264.08
10621,3481,3,8673.16
9263,2343,2,4835.19
6546,428,1,304.85
7454,1042,3,503.4
8217,1590,3,27.48
9084,2189,2,4630.45
9580,2577,1,2828.35
6071,91,2,389.87
8516,1783,1,276.35
8877,2038,1,322.44
8975,2117,1,458.49
6428,340,3,1865.2
7964,1396,1,166.98
8818,1988,1,618.56
6207,195,3,3679.64
6324,273,1,944.79
6456,359,3,830.85
6497,382,1,263.17
8092,1485,1,387.42
8825,1992,3,91.64
10461,3322,1,87.26
10779,3608,1,87.9
6314,267,3,21408.69
6446,351,3,7899.54
7415,1012,3,3912.16
8551,1808,1,239.23
9949,2890,2,8201.63
10352,3222,1,1778.08
9213,2281,3,4815.81
10020,2941,1,99.66
6037,68,3,794.35
7954,1391,1,222.47
10018,2940,1,102.39
6125,132,1,15.5
6822,615,3,1550.96
10542,3409,2,7902.82
6372,302,3,619.02
6743,567,3,76.71
6812,610,3,862.99
7480,1057,3,1024.94
10363,3227,1,321.33
8682,1886,1,104.15
7567,1121,3,828.81
9525,2536,3,3071.02
9614,2619,3,2210.02
6875,649,3,4186.42
7268,915,3,518.5
7367,985,1,253.82
7572,1125,3,2131.6
8770,1950,1,46.23
10241,3125,3,755.65
6436,346,1,52.57
6889,657,3,1259.36
7149,845,3,3910.44
8108,1493,1,476.07
10338,3213,1,28.33
10669,3510,3,10560.06
9131,2219,3,12293.71
9160,2249,1,830.62
9390,2438,1,163.98
9551,2556,1,47.76
6218,203,1,90.94
8671,1880,3,897.84
9305,2377,1,845.9
10346,3218,2,5805.03
6514,390,3,606.24
7550,1108,3,320.68
7931,1376,1,408.39
8477,1754,1,15.76
10044,2961,2,670.54
6987,733,3,2097.54
7020,761,1,61.35
7834,1309,3,2934.23
6708,538,3,1317.41
7540,1102,3,456.76
7625,1161,3,259
9079,2182,1,600.13
10072,2980,1,181.81
10454,3318,1,2723.35
7424,1016,3,561.68
7476,1054,3,364.32
10788,3611,3,97561.95
10472,3334,1,397
6030,64,1,65.57
6331,279,3,1050.44
6683,522,3,583.55
6872,648,1,162.27
6896,664,1,530.76
8398,1711,2,12240.11
6293,252,3,2865.24
7539,1102,1,91.35
7686,1200,1,85.05
8295,1648,2,2502.73
9579,2575,3,6006.58
7368,985,3,1269.11
7403,1006,1,2677.46
7478,1055,3,1433.28
7566,1121,1,165.76
7717,1220,1,115.68
8076,1475,3,505.16
8979,2119,1,209.01
7052,780,1,3240.37
7885,1347,2,5297.4
10012,2933,1,1301.1
6647,496,3,539.76
6713,543,2,2731.31
7263,913,1,228.4
7525,1089,3,1989.47
7813,1293,3,368.94
8430,1727,3,868.28
10488,3357,1,2343.11
5996,33,1,1531.42
9527,2537,3,5071.42
6272,239,3,416.53
5974,19,1,1360.31
7875,1338,3,516.32
8643,1865,1,1565.82
6935,694,1,121.93
7129,831,3,1201.93
9225,2293,1,612.3
10340,3214,1,3855.15
6745,568,3,250.17
7314,950,3,532.21
7952,1390,1,0.55
8686,1890,1,6700.09
9860,2817,3,4883.66
10145,3038,1,238.82
6312,265,3,473.54
7250,904,3,686.49
7962,1395,1,140.41
5992,31,1,38.75
7266,914,3,1230.65
7593,1140,3,342.36
9012,2137,1,3258.01
9037,2155,1,261.84
10096,3005,3,17.38
10269,3155,1,57.87
10660,3504,3,2160.87
7729,1226,3,479.16
8033,1451,1,115.13
8949,2089,3,958.38
9686,2674,1,107.95
10040,2958,1,126.28
10373,3238,1,167.58
7549,1108,1,64.14
8832,1995,3,28490.73
9804,2778,3,13580.23
10368,3235,3,16174.15
10570,3430,2,5660.2
10681,3520,1,39.37
6000,35,2,188.83
6210,198,1,64.18
6483,375,1,138.48
6531,414,1,164.03
8027,1445,3,566.35
7596,1144,1,1007.11
7623,1160,3,672.38
8036,1453,1,66.48
8130,1513,1,122.42
10391,3257,1,2862.66
7925,1372,1,103.59
8324,1663,3,3132.94
9163,2250,3,2585.35
9888,2842,3,623.89
10163,3047,3,82.89
10180,3056,1,5.53
6090,103,3,193.77
8298,1651,1,196.07
9740,2723,3,307.22
8284,1641,1,187.01
9218,2287,3,5384.14
6556,439,2,1184.28
6805,606,3,670.77
10065,2974,1,59.28
10119,3023,1,186.99
10647,3496,3,46.33
6628,486,1,78.83
6813,611,1,147.75
8297,1650,2,734.55
8672,1881,1,203.59
6277,242,1,153.71
7017,759,3,659.94
7688,1201,1,6710.11
9362,2416,3,265.53
10077,2984,1,214.42
5970,13,3,236.27
6401,322,1,139.47
6521,407,1,677.6
8114,1497,3,678.5
5957,5,3,4234.38
7256,907,3,1249.28
8375,1696,3,5923.14
9043,2163,1,34.35
9413,2452,1,278.2
10692,3527,1,9.43
6424,338,3,658.77
9045,2165,1,240.51
6873,648,3,811.34
7514,1082,3,325.8
8681,1885,3,4771.3
6107,118,1,146.19
8496,1767,2,771.86
9039,2156,1,417.21
10510,3378,1,5949.18
10630,3486,3,701.26
6068,89,3,674.17
6580,457,3,2639.01
8607,1842,1,81.14
10103,3013,1,2814.91
6353,292,3,668.78
6400,321,3,1115.87
7580,1133,3,430.78
7786,1277,2,199.36
8006,1432,1,957.96
8225,1597,2,2269.85
8973,2116,1,2747.45
10048,2963,3,3571.21
10307,3190,3,3720.15
6041,70,3,619.67
6366,299,3,4092
7523,1086,3,3658.95
7847,1317,2,148.68
8737,1929,3,446.68
9391,2438,3,819.9
10213,3093,3,558.17
6181,175,3,6541.66
6427,340,1,373.04
6925,686,1,170.45
8344,1680,3,1801.33
9648,2646,3,1116.45
9704,2697,3,4646.78
10231,3114,3,380.27
7111,817,3,657.94
7272,917,3,528.45
9270,2349,3,71.59
10378,3244,3,905.21
6168,166,1,240.62
7553,1110,1,34.51
7675,1192,3,811.36
7959,1393,3,432.3
7977,1407,1,524.69
6300,258,1,147.83
6302,259,1,68.96
6451,356,1,137.9
6499,383,1,157.96
6795,599,3,404.91
6981,728,1,433.82
8523,1786,3,152.87
8914,2068,1,30.93
6258,231,3,823.76
7289,928,1,28.05
7864,1330,3,349.62
8109,1493,3,2380.34
10470,3333,1,743.06
10628,3484,3,4137.23
10654,3501,3,2553.37
7409,1009,3,78.8
8021,1441,3,1346.1
9234,2298,3,1511.53
9907,2860,3,1180.2
5997,33,3,7657.09
8251,1616,2,264.92
10069,2978,1,4596.21
10683,3521,1,76.48
6211,198,3,320.88
7285,925,1,6434.4
10540,3408,3,18171.61
9078,2181,3,17728.61
10171,3050,3,762.22
10737,3559,3,35930.86
6008,46,2,528.11
6844,634,3,281.39
8899,2058,1,308.05
6796,600,1,202.17
7929,1375,1,94.35
9158,2248,1,875.6
9812,2782,1,114.97
6194,184,3,482.09
6460,361,3,906.9
7701,1209,1,1925.18
8999,2129,3,3807.54
9097,2198,3,647.28
6736,562,1,861.94
6551,430,3,1431.95
9169,2253,3,677.76
6261,233,1,141.74
6899,666,3,377.12
7165,855,1,183.61
6461,362,1,36.5
6964,714,1,243.61
7156,849,3,301.94
7457,1045,1,101.63
8772,1951,1,800.86
10036,2953,1,321.15
6453,357,1,119.18
7461,1047,1,85.82
8059,1465,2,724.12
8259,1620,3,1011.62
8313,1658,1,133
10732,3558,1,980.82
6264,234,3,1028.33
6668,515,3,843.78
9022,2144,1,1766
6831,622,1,124.14
7038,769,1,321.68
10243,3126,2,4541.95
10539,3408,1,3634.32
6031,64,3,327.83
6307,262,1,72.83
6971,718,3,256.57
9257,2338,1,114.27
9633,2634,1,765.69
10618,3480,1,165.78
10177,3054,3,857.95
7349,973,1,154.74
8952,2094,1,215.99
9422,2458,1,388.73
9541,2548,1,528.44
10455,3318,3,13616.75
6267,236,1,225.93
6747,569,3,5.36
9795,2773,3,49.2
10700,3531,1,265.97
6156,157,3,345.81
6833,623,1,60.32
7439,1029,2,85.22
7975,1406,1,4658.29
8881,2040,1,325.19
10304,3189,1,341
6292,252,1,573.05
7482,1059,3,248.18
8462,1745,3,271.98
9451,2478,1,4095.28
10315,3198,1,141.74
10561,3421,3,1222.46
10601,3469,3,7518.3
6252,228,3,700.94
8611,1844,1,410.06
8725,1915,1,10.1
10098,3010,3,1272.27
8314,1658,3,664.99
8378,1698,1,80.41
6891,661,3,507.2
8572,1821,3,468.64
8807,1981,3,1753
9640,2639,3,1881.17
10369,3236,1,1673.35
6881,652,3,2082.75
7337,966,1,198.26
7490,1065,3,364.02
8815,1986,3,599.27
9599,2602,1,396.56
10532,3400,3,1343.12
8489,1760,3,415.15
8640,1862,1,1114.66
8791,1974,1,443.08
10575,3443,3,1748.25
7310,948,3,239.11
8170,1548,3,619.41
8984,2123,1,3.31
9073,2179,1,10.64
9522,2534,1,123.72
6403,323,1,1113.32
9902,2857,1,85.34
10056,2967,3,496.1
10111,3019,1,539.84
10313,3197,2,16413.28
10762,3575,3,14062.1
6003,43,2,168.02
6082,98,2,181.25
6552,431,1,91.19
6753,574,3,4035.71
6915,676,3,2092.28
7139,838,3,1088.78
7241,900,3,3924.72
8473,1752,1,217.11
9301,2375,1,231.63
6083,99,2,324.58
6983,730,1,228.4
7519,1085,1,313.24
8908,2062,3,60.19
9319,2388,1,5507.64
10560,3421,1,244.49
7022,762,1,356.99
7342,969,3,383.16
7382,993,3,2549.58
9853,2810,3,289.46
10591,3461,3,3848.16
10695,3528,3,727.97
7429,1021,1,88.95
9083,2189,1,1852.18
10686,3522,3,587.25
6146,151,1,583.95
6890,661,1,101.44
8349,1683,1,1056.11
9307,2379,1,9.03
10721,3544,1,1010.03
6694,531,3,2752.06
8291,1646,2,865.88
8627,1855,1,2497.67
8720,1911,3,3006.25
10509,3375,3,4431.16
7058,786,1,220.7
7899,1354,3,1386.63
10546,3412,1,4505.76
10731,3557,3,609.12
8401,1712,2,2155.48
8687,1890,3,33500.44
10750,3569,2,4110.89
6183,179,1,69.19
6842,631,3,1582.28
10526,3397,1,245.89
10566,3428,3,1005.43
10743,3562,3,1360.49
6477,371,1,25.03
10051,2964,3,10500.3
10430,3290,3,1399.32
10706,3535,2,812.31
6969,716,3,303.19
7749,1251,2,183.7
7914,1365,1,68.01
6016,53,1,324.14
8155,1537,2,74.52
9983,2912,3,457.68
10034,2950,1,340.42
10433,3292,3,11217.56
