Id_Fuera_Catalogo,Id_Contrato,Fecha_Registro,Fecha_Ultima_Autorizada,Fecha_Instruccion_Bitacora,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Estatus
146,23,03/05/2010 00:00,03/05/2010 00:00,03/05/2010 00:00,271-1/2010,03/05/2010 00:00,,AUTORIZADO
147,16,11/06/2010 00:00,11/06/2010 00:00,11/06/2010 00:00,356/2010,11/06/2010 00:00,,AUTORIZADO
148,88,11/06/2010 00:00,11/06/2010 00:00,11/06/2010 00:00,357/2010,11/06/2010 00:00,,AUTORIZADO
156,85,15/06/2010 00:00,15/06/2010 00:00,15/06/2010 00:00,360/2010,15/06/2010 00:00,,AUTORIZADO
167,9,28/05/2010 00:00,28/05/2010 00:00,28/05/2010 00:00,364/10,28/05/2010 00:00,,AUTORIZADO
170,23,21/06/2010 00:00,21/06/2010 00:00,21/06/2010 00:00,367/2010,21/06/2010 00:00,,AUTORIZADO
171,20,14/06/2010 00:00,14/06/2010 00:00,14/06/2010 00:00,368/2010,14/06/2010 00:00,,AUTORIZADO
212,20,21/06/2010 00:00,21/06/2010 00:00,21/06/2010 00:00,380/2010,21/06/2010 00:00,,AUTORIZADO
213,83,21/06/2010 00:00,21/06/2010 00:00,21/06/2010 00:00,381/2010,21/06/2010 00:00,,AUTORIZADO
214,119,28/04/2010 00:00,28/04/2010 00:00,28/04/2010 00:00,383/2010,28/04/2010 00:00,,AUTORIZADO
219,21,03/06/2010 00:00,03/06/2010 00:00,03/06/2010 00:00,385/2010,03/06/2010 00:00,,AUTORIZADO
220,16,02/07/2010 00:00,02/07/2010 00:00,02/07/2010 00:00,384/2010,02/07/2010 00:00,,AUTORIZADO
221,18,29/06/2010 00:00,29/06/2010 00:00,29/06/2010 00:00,386/2010,29/06/2010 00:00,,AUTORIZADO
226,28,21/06/2010 00:00,21/06/2010 00:00,21/06/2010 00:00,388/2010,21/06/2010 00:00,,AUTORIZADO
244,118,29/06/2010 00:00,29/06/2010 00:00,29/06/2010 00:00,389/2010,29/06/2010 00:00,,AUTORIZADO
254,118,16/07/2010 00:00,16/07/2010 00:00,16/07/2010 00:00,392/2010,16/07/2010 00:00,,AUTORIZADO
258,9,17/06/2010 00:00,17/06/2010 00:00,17/06/2010 00:00,393/2010,17/06/2010 00:00,,AUTORIZADO
259,118,16/07/2010 00:00,16/07/2010 00:00,16/07/2010 00:00,396/2010,16/07/2010 00:00,,AUTORIZADO
268,28,05/07/2010 00:00,05/07/2010 00:00,05/07/2010 00:00,398/2010,05/07/2010 00:00,,AUTORIZADO
279,9,12/07/2010 00:00,12/07/2010 00:00,12/07/2010 00:00,399/10,12/07/2010 00:00,,AUTORIZADO
291,83,12/07/2010 00:00,12/07/2010 00:00,12/07/2010 00:00,400/2010,12/07/2010 00:00,,AUTORIZADO
292,141,22/07/2010 00:00,22/07/2010 00:00,22/07/2010 00:00,401/2010,22/07/2010 00:00,,AUTORIZADO
296,122,28/07/2010 00:00,28/07/2010 00:00,28/07/2010 00:00,404/2010,28/07/2010 00:00,,AUTORIZADO
298,89,19/07/2010 00:00,19/07/2010 00:00,19/07/2010 00:00,405/2010,19/07/2010 00:00,,AUTORIZADO
299,9,12/07/2010 00:00,12/07/2010 00:00,12/07/2010 00:00,399/2010,12/07/2010 00:00,,AUTORIZADO
311,9,18/07/2010 00:00,18/07/2010 00:00,18/07/2010 00:00,407/2010,18/07/2010 00:00,,AUTORIZADO
312,83,26/07/2010 00:00,26/07/2010 00:00,26/07/2010 00:00,408/2010,26/07/2010 00:00,,AUTORIZADO
313,134,13/07/2010 00:00,13/07/2010 00:00,13/07/2010 00:00,410/2010,13/07/2010 00:00,,AUTORIZADO
314,104,26/07/2010 00:00,26/07/2010 00:00,26/07/2010 00:00,411/2010,26/07/2010 00:00,,AUTORIZADO
315,109,27/07/2010 00:00,27/07/2010 00:00,27/07/2010 00:00,412/2010,27/07/2010 00:00,,AUTORIZADO
316,20,05/07/2010 00:00,05/07/2010 00:00,05/07/2010 00:00,413/2010,05/07/2010 00:00,,AUTORIZADO
318,134,30/07/2010 00:00,30/07/2010 00:00,30/07/2010 00:00,415/2010,30/07/2010 00:00,,AUTORIZADO
319,139,29/07/2010 00:00,29/07/2010 00:00,29/07/2010 00:00,416/2010,29/07/2010 00:00,,AUTORIZADO
320,148,03/08/2010 00:00,03/08/2010 00:00,03/08/2010 00:00,417/2010,03/08/2010 00:00,,AUTORIZADO
321,145,06/08/2010 00:00,06/08/2010 00:00,06/08/2010 00:00,420/2010,06/08/2010 00:00,,AUTORIZADO
322,118,09/08/2010 00:00,09/08/2010 00:00,09/08/2010 00:00,419/2010,09/08/2010 00:00,,AUTORIZADO
334,20,05/07/2010 00:00,05/07/2010 00:00,05/07/2010 00:00,423/2010,05/07/2010 00:00,,AUTORIZADO
342,118,30/07/2010 00:00,30/07/2010 00:00,30/07/2010 00:00,424/2010,30/07/2010 00:00,,AUTORIZADO
344,149,12/08/2010 00:00,12/08/2010 00:00,12/08/2010 00:00,425/2010,12/08/2010 00:00,,AUTORIZADO
345,166,16/08/2010 00:00,16/08/2010 00:00,16/08/2010 00:00,426/2010,16/08/2010 00:00,,AUTORIZADO
346,166,16/08/2010 00:00,16/08/2010 00:00,16/08/2010 00:00,427/2010,16/08/2010 00:00,,AUTORIZADO
347,166,16/08/2010 00:00,16/08/2010 00:00,16/08/2010 00:00,428/2010,16/08/2010 00:00,,AUTORIZADO
348,170,12/08/2010 00:00,12/08/2010 00:00,12/08/2010 00:00,432/2010,12/08/2010 00:00,,AUTORIZADO
349,170,12/08/2010 00:00,12/08/2010 00:00,12/08/2010 00:00,433/2010,12/08/2010 00:00,,AUTORIZADO
350,165,12/08/2010 00:00,12/08/2010 00:00,12/08/2010 00:00,435/2010,12/08/2010 00:00,,AUTORIZADO
351,168,16/08/2010 00:00,16/08/2010 00:00,16/08/2010 00:00,436/2010,16/08/2010 00:00,.,AUTORIZADO
363,20,21/06/2010 00:00,21/06/2010 00:00,21/06/2010 00:00,380-1/2010,21/06/2010 00:00,,AUTORIZADO
383,107,10/08/2010 00:00,10/08/2010 00:00,10/08/2010 00:00,439/2010,10/08/2010 00:00,,AUTORIZADO
386,59,28/07/2010 00:00,28/07/2010 00:00,28/07/2010 00:00,440/2010,28/07/2010 00:00,,AUTORIZADO
387,107,10/08/2010 00:00,10/08/2010 00:00,10/08/2010 00:00,430/2010,10/08/2010 00:00,,AUTORIZADO
389,140,18/08/2010 00:00,18/08/2010 00:00,18/08/2010 00:00,431/2010,18/08/2010 00:00,,AUTORIZADO
390,99,13/08/2010 00:00,13/08/2010 00:00,13/08/2010 00:00,441/2010,13/08/2010 00:00,,AUTORIZADO
391,28,29/06/2008 00:00,29/06/2008 00:00,29/06/2008 00:00,443/2010,29/06/2008 00:00,,AUTORIZADO
392,110,20/08/2010 00:00,20/08/2010 00:00,20/08/2010 00:00,447/2010,20/08/2010 00:00,,AUTORIZADO
393,183,20/08/2010 00:00,20/08/2010 00:00,20/08/2010 00:00,442/2010,20/08/2010 00:00,,AUTORIZADO
396,9,18/07/2010 00:00,18/07/2010 00:00,18/07/2010 00:00,407-1/2010,18/07/2010 00:00,,AUTORIZADO
397,20,05/07/2010 00:00,05/07/2010 00:00,05/07/2010 00:00,423-1/2010,05/07/2010 00:00,,AUTORIZADO
398,118,20/08/2010 00:00,20/08/2010 00:00,20/08/2010 00:00,448/2010,20/08/2010 00:00,,AUTORIZADO
410,81,26/08/2010 00:00,26/08/2010 00:00,26/08/2010 00:00,449/2010,26/08/2010 00:00,,AUTORIZADO
416,163,18/08/2010 00:00,18/08/2010 00:00,18/08/2010 00:00,450/2010,18/08/2010 00:00,,AUTORIZADO
417,83,26/07/2010 00:00,26/07/2010 00:00,26/07/2010 00:00,451/2010,26/07/2010 00:00,,AUTORIZADO
418,104,26/08/2010 00:00,26/08/2010 00:00,26/08/2010 00:00,452/2010,26/08/2010 00:00,,AUTORIZADO
419,9,17/08/2010 00:00,17/08/2010 00:00,17/08/2010 00:00,453/2010,17/08/2010 00:00,,AUTORIZADO
420,83,24/08/2010 00:00,24/08/2010 00:00,24/08/2010 00:00,454/2010,24/08/2010 00:00,,AUTORIZADO
422,53,23/08/2010 00:00,23/08/2010 00:00,23/08/2010 00:00,455/2010,23/08/2010 00:00,,AUTORIZADO
423,135,24/08/2010 00:00,24/08/2010 00:00,24/08/2010 00:00,456/2010,24/08/2010 00:00,,AUTORIZADO
439,53,23/08/2010 00:00,23/08/2010 00:00,23/08/2010 00:00,457/2010,23/08/2010 00:00,,AUTORIZADO
441,169,26/08/2010 00:00,26/08/2010 00:00,26/08/2010 00:00,458/2010,26/08/2010 00:00,,AUTORIZADO
443,135,31/08/2010 00:00,31/08/2010 00:00,31/08/2010 00:00,459/2010,31/08/2010 00:00,,AUTORIZADO
447,193,02/09/2010 00:00,02/09/2010 00:00,02/09/2010 00:00,460/2010,02/09/2010 00:00,,AUTORIZADO
450,211,28/08/2010 00:00,28/08/2010 00:00,28/08/2010 00:00,461/2010,28/08/2010 00:00,,AUTORIZADO
472,156,20/08/2010 00:00,20/08/2010 00:00,20/08/2010 00:00,463/2010,20/08/2010 00:00,,AUTORIZADO
475,86,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,464/2010,06/09/2010 00:00,,AUTORIZADO
478,83,26/07/2010 00:00,26/07/2010 00:00,26/07/2010 00:00,451-1/2010,26/07/2010 00:00,,AUTORIZADO
479,176,08/09/2010 00:00,08/09/2010 00:00,08/09/2010 00:00,465/2010,08/09/2010 00:00,,AUTORIZADO
482,140,03/09/2010 00:00,03/09/2010 00:00,03/09/2010 00:00,466/2010,03/09/2010 00:00,,AUTORIZADO
484,143,03/09/2010 00:00,03/09/2010 00:00,03/09/2010 00:00,467/2010,03/09/2010 00:00,,AUTORIZADO
487,137,30/08/2010 00:00,30/08/2010 00:00,30/08/2010 00:00,468/2010,30/08/2010 00:00,,AUTORIZADO
488,9,17/08/2010 00:00,17/08/2010 00:00,17/08/2010 00:00,469/2010,17/08/2010 00:00,,AUTORIZADO
491,9,17/08/2010 00:00,17/08/2010 00:00,17/08/2010 00:00,453-1/2010,17/08/2010 00:00,,AUTORIZADO
499,112,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,470/2010,06/09/2010 00:00,,AUTORIZADO
500,112,13/09/2010 00:00,13/09/2010 00:00,13/09/2010 00:00,471/2010,13/09/2010 00:00,,AUTORIZADO
502,118,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,472/2010,06/09/2010 00:00,,AUTORIZADO
503,118,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,473/2010,06/09/2010 00:00,,AUTORIZADO
506,140,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,474/2010,06/09/2010 00:00,,AUTORIZADO
508,95,03/09/2010 00:00,03/09/2010 00:00,03/09/2010 00:00,476/2010,03/09/2010 00:00,,AUTORIZADO
510,31,08/09/2010 00:00,08/09/2010 00:00,08/09/2010 00:00,475/2010,08/09/2010 00:00,,AUTORIZADO
516,34,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,478/2010,06/09/2010 00:00,,AUTORIZADO
519,73,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,477/2010,06/09/2010 00:00,,AUTORIZADO
522,112,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,479/2010,06/09/2010 00:00,,AUTORIZADO
523,149,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,480/2010,06/09/2010 00:00,,AUTORIZADO
524,172,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,482/2010,06/09/2010 00:00,,AUTORIZADO
525,162,09/09/2010 00:00,09/09/2010 00:00,09/09/2010 00:00,481/2010,09/09/2010 00:00,,AUTORIZADO
528,162,09/09/2010 00:00,09/09/2010 00:00,09/09/2010 00:00,484/2010,09/09/2010 00:00,,AUTORIZADO
534,149,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,486/2010,06/09/2010 00:00,,AUTORIZADO
538,78,17/09/2010 00:00,17/09/2010 00:00,17/09/2010 00:00,485/2010,17/09/2010 00:00,,AUTORIZADO
541,166,15/09/2010 00:00,15/09/2010 00:00,15/09/2010 00:00,487/2010,15/09/2010 00:00,,AUTORIZADO
546,77,17/09/2010 00:00,17/09/2010 00:00,17/09/2010 00:00,488/2010,17/09/2010 00:00,,AUTORIZADO
548,211,28/08/2010 00:00,28/08/2010 00:00,28/08/2010 00:00,461-1/2010,28/08/2010 00:00,,AUTORIZADO
550,107,08/09/2010 00:00,08/09/2010 00:00,08/09/2010 00:00,489/2010,08/09/2010 00:00,,AUTORIZADO
552,255,13/09/2010 00:00,13/09/2010 00:00,13/09/2010 00:00,490/2010,13/09/2010 00:00,,AUTORIZADO
561,107,08/09/2010 00:00,08/09/2010 00:00,08/09/2010 00:00,491/2010,08/09/2010 00:00,,AUTORIZADO
566,139,21/09/2010 00:00,21/09/2010 00:00,21/09/2010 00:00,492/2010,21/09/2010 00:00,,AUTORIZADO
569,152,13/09/2010 00:00,13/09/2010 00:00,13/09/2010 00:00,493/2010,13/09/2010 00:00,,AUTORIZADO
571,239,21/09/2010 00:00,21/09/2010 00:00,21/09/2010 00:00,494/2010,21/09/2010 00:00,,AUTORIZADO
575,112,06/09/2010 00:00,06/09/2010 00:00,06/09/2010 00:00,479-1/2010,06/09/2010 00:00,,AUTORIZADO
576,110,15/09/2010 00:00,15/09/2010 00:00,15/09/2010 00:00,495/2010,15/09/2010 00:00,,AUTORIZADO
579,139,21/09/2010 00:00,21/09/2010 00:00,21/09/2010 00:00,496/2010,21/09/2010 00:00,,AUTORIZADO
580,136,27/09/2010 00:00,27/09/2010 00:00,27/09/2010 00:00,497/2010,27/09/2010 00:00,,AUTORIZADO
589,234,27/09/2010 00:00,27/09/2010 00:00,27/09/2010 00:00,499/2010,27/09/2010 00:00,,AUTORIZADO
591,31,24/09/2010 00:00,24/09/2010 00:00,24/09/2010 00:00,500/2010,24/09/2010 00:00,,AUTORIZADO
593,31,21/09/2010 00:00,21/09/2010 00:00,21/09/2010 00:00,501/2010,21/09/2010 00:00,,AUTORIZADO
595,9,24/09/2010 00:00,24/09/2010 00:00,24/09/2010 00:00,364-1/10,24/09/2010 00:00,,AUTORIZADO
596,182,28/09/2010 00:00,28/09/2010 00:00,28/09/2010 00:00,503/2010,28/09/2010 00:00,,AUTORIZADO
597,155,24/09/2010 00:00,24/09/2010 00:00,24/09/2010 00:00,504/2010,24/09/2010 00:00,,AUTORIZADO
598,225,22/09/2010 00:00,22/09/2010 00:00,22/09/2010 00:00,505/2010,22/09/2010 00:00,,AUTORIZADO
600,139,22/09/2010 00:00,22/09/2010 00:00,22/09/2010 00:00,506/2010,22/09/2010 00:00,,AUTORIZADO
602,153,22/09/2010 00:00,22/09/2010 00:00,22/09/2010 00:00,507/2010,22/09/2010 00:00,,AUTORIZADO
626,139,23/09/2010 00:00,23/09/2010 00:00,23/09/2010 00:00,511/2010,23/09/2010 00:00,,AUTORIZADO
627,135,28/09/2010 00:00,28/09/2010 00:00,28/09/2010 00:00,512/2010.,28/09/2010 00:00,,AUTORIZADO
628,242,27/09/2010 00:00,27/09/2010 00:00,27/09/2010 00:00,513/2010,27/09/2010 00:00,,AUTORIZADO
636,202,14/09/2010 00:00,14/09/2010 00:00,14/09/2010 00:00,514/2010,14/09/2010 00:00,,AUTORIZADO
637,239,22/09/2010 00:00,22/09/2010 00:00,22/09/2010 00:00,515/2010,22/09/2010 00:00,,AUTORIZADO
638,135,28/09/2010 00:00,28/09/2010 00:00,28/09/2010 00:00,516/2010,28/09/2010 00:00,,AUTORIZADO
652,152,13/09/2010 00:00,13/09/2010 00:00,13/09/2010 00:00,493-1/2010,13/09/2010 00:00,,AUTORIZADO
653,172,07/09/2010 00:00,07/09/2010 00:00,07/09/2010 00:00,518/2010,07/09/2010 00:00,,AUTORIZADO
654,138,27/09/2010 00:00,27/09/2010 00:00,27/09/2010 00:00,519/2010,27/09/2010 00:00,,AUTORIZADO
655,240,30/09/2010 00:00,30/09/2010 00:00,30/09/2010 00:00,520/2010,30/09/2010 00:00,,AUTORIZADO
656,118,04/10/2010 00:00,04/10/2010 00:00,04/10/2010 00:00,521/2010,04/10/2010 00:00,,AUTORIZADO
675,152,13/09/2010 00:00,13/09/2010 00:00,13/09/2010 00:00,493-2/2010,13/09/2010 00:00,,AUTORIZADO
692,123,27/09/2010 00:00,27/09/2010 00:00,27/09/2010 00:00,517/2010,27/09/2010 00:00,,AUTORIZADO
693,57,20/07/2010 00:00,20/07/2010 00:00,20/07/2010 00:00,523/2010,20/07/2010 00:00,,AUTORIZADO
703,107,07/10/2010 00:00,07/10/2010 00:00,07/10/2010 00:00,524/2010,07/10/2010 00:00,,AUTORIZADO
704,233,30/09/2010 00:00,30/09/2010 00:00,30/09/2010 00:00,525/2010,30/09/2010 00:00,,AUTORIZADO
705,240,30/09/2010 00:00,30/09/2010 00:00,30/09/2010 00:00,526/2010,30/09/2010 00:00,,AUTORIZADO
707,154,05/10/2010 00:00,05/10/2010 00:00,05/10/2010 00:00,527/2010,05/10/2010 00:00,,AUTORIZADO
708,139,30/09/2010 00:00,30/09/2010 00:00,30/09/2010 00:00,528/2010,30/09/2010 00:00,,AUTORIZADO
709,238,30/09/2010 00:00,30/09/2010 00:00,30/09/2010 00:00,529/2010,30/09/2010 00:00,,AUTORIZADO
710,243,04/10/2010 00:00,04/10/2010 00:00,04/10/2010 00:00,530/2010,04/10/2010 00:00,,AUTORIZADO
711,252,04/10/2010 00:00,04/10/2010 00:00,04/10/2010 00:00,531/2010,04/10/2010 00:00,,AUTORIZADO
712,77,11/10/2010 00:00,11/10/2010 00:00,11/10/2010 00:00,533/2010,11/10/2010 00:00,,AUTORIZADO
720,142,11/10/2010 00:00,11/10/2010 00:00,11/10/2010 00:00,532/2010,11/10/2010 00:00,,AUTORIZADO
721,123,06/10/2010 00:00,06/10/2010 00:00,06/10/2010 00:00,534/2010,06/10/2010 00:00,,AUTORIZADO
723,172,18/10/2010 00:00,18/10/2010 00:00,18/10/2010 00:00,536/2010,18/10/2010 00:00,,AUTORIZADO
724,172,18/10/2010 00:00,18/10/2010 00:00,18/10/2010 00:00,537/2010,18/10/2010 00:00,,AUTORIZADO
725,236,07/10/2010 00:00,07/10/2010 00:00,07/10/2010 00:00,538/2010,07/10/2010 00:00,,AUTORIZADO
726,243,11/10/2010 00:00,11/10/2010 00:00,11/10/2010 00:00,539/2010,11/10/2010 00:00,,AUTORIZADO
727,165,05/10/2010 00:00,05/10/2010 00:00,05/10/2010 00:00,540/2010,05/10/2010 00:00,,AUTORIZADO
728,200,18/10/2010 00:00,18/10/2010 00:00,18/10/2010 00:00,541/2010,18/10/2010 00:00,,AUTORIZADO
729,128,18/10/2010 00:00,18/10/2010 00:00,18/10/2010 00:00,542/2010,18/10/2010 00:00,,AUTORIZADO
741,260,06/10/2010 00:00,06/10/2010 00:00,06/10/2010 00:00,535/2010,06/10/2010 00:00,,AUTORIZADO
742,224,04/10/2010 00:00,04/10/2010 00:00,04/10/2010 00:00,543/2010,04/10/2010 00:00,,AUTORIZADO
743,169,04/10/2010 00:00,04/10/2010 00:00,04/10/2010 00:00,544/2010,04/10/2010 00:00,,AUTORIZADO
744,258,18/10/2010 00:00,18/10/2010 00:00,18/10/2010 00:00,545/2010,18/10/2010 00:00,,AUTORIZADO
745,166,04/10/2010 00:00,04/10/2010 00:00,04/10/2010 00:00,546/2010,04/10/2010 00:00,,AUTORIZADO
746,237,07/10/2010 00:00,07/10/2010 00:00,07/10/2010 00:00,547/2010,07/10/2010 00:00,,AUTORIZADO
747,244,05/10/2010 00:00,05/10/2010 00:00,05/10/2010 00:00,548/2010,05/10/2010 00:00,,AUTORIZADO
748,131,07/10/2010 00:00,07/10/2010 00:00,07/10/2010 00:00,549/2010,07/10/2010 00:00,,AUTORIZADO
749,131,07/10/2010 00:00,07/10/2010 00:00,07/10/2010 00:00,550/2010,07/10/2010 00:00,,AUTORIZADO
750,131,07/10/2010 00:00,07/10/2010 00:00,07/10/2010 00:00,551/2010,07/10/2010 00:00,,AUTORIZADO
752,72,18/10/2010 00:00,18/10/2010 00:00,18/10/2010 00:00,552/2010,18/10/2010 00:00,,AUTORIZADO
755,131,07/10/2010 00:00,07/10/2010 00:00,07/10/2010 00:00,554/2010,07/10/2010 00:00,,AUTORIZADO
767,107,08/10/2010 00:00,08/10/2010 00:00,08/10/2010 00:00,553/2010,08/10/2010 00:00,,AUTORIZADO
769,165,06/10/2010 00:00,06/10/2010 00:00,06/10/2010 00:00,555/2010,06/10/2010 00:00,,AUTORIZADO
770,222,12/10/2010 00:00,12/10/2010 00:00,12/10/2010 00:00,556/2010,12/10/2010 00:00,,AUTORIZADO
771,252,15/10/2010 00:00,15/10/2010 00:00,15/10/2010 00:00,557/2010,15/10/2010 00:00,,AUTORIZADO
772,227,18/10/2010 00:00,18/10/2010 00:00,18/10/2010 00:00,558/2010,18/10/2010 00:00,,AUTORIZADO
773,172,19/10/2010 00:00,19/10/2010 00:00,19/10/2010 00:00,559/2010,19/10/2010 00:00,,AUTORIZADO
782,28,29/06/2008 00:00,29/06/2008 00:00,29/06/2008 00:00,443-1/2010,29/06/2008 00:00,,AUTORIZADO
784,118,05/10/2010 00:00,05/10/2010 00:00,05/10/2010 00:00,560/2010,05/10/2010 00:00,,AUTORIZADO
789,140,08/10/2010 00:00,08/10/2010 00:00,08/10/2010 00:00,561/2010,08/10/2010 00:00,,AUTORIZADO
790,193,30/09/2010 00:00,30/09/2010 00:00,30/09/2010 00:00,562/2010,30/09/2010 00:00,,AUTORIZADO
791,243,12/10/2010 00:00,12/10/2010 00:00,12/10/2010 00:00,563/2010,12/10/2010 00:00,,AUTORIZADO
792,172,19/10/2010 00:00,19/10/2010 00:00,19/10/2010 00:00,564/2010,19/10/2010 00:00,,AUTORIZADO
793,128,19/10/2010 00:00,19/10/2010 00:00,19/10/2010 00:00,565/2010,19/10/2010 00:00,,AUTORIZADO
810,251,19/10/2010 00:00,19/10/2010 00:00,19/10/2010 00:00,566/2010,19/10/2010 00:00,,AUTORIZADO
811,280,22/10/2010 00:00,22/10/2010 00:00,22/10/2010 00:00,567/2010,22/10/2010 00:00,,AUTORIZADO
812,280,25/10/2010 00:00,25/10/2010 00:00,25/10/2010 00:00,574/2010,25/10/2010 00:00,,AUTORIZADO
813,166,19/10/2010 00:00,19/10/2010 00:00,19/10/2010 00:00,568/2010,19/10/2010 00:00,,AUTORIZADO
815,225,18/10/2010 00:00,18/10/2010 00:00,18/10/2010 00:00,569/2010,18/10/2010 00:00,,AUTORIZADO
816,216,18/10/2010 00:00,18/10/2010 00:00,18/10/2010 00:00,571/2010,18/10/2010 00:00,,AUTORIZADO
817,219,21/10/2010 00:00,21/10/2010 00:00,21/10/2010 00:00,572/2010,21/10/2010 00:00,,AUTORIZADO
818,250,25/10/2010 00:00,25/10/2010 00:00,25/10/2010 00:00,570/2010,25/10/2010 00:00,,AUTORIZADO
819,259,26/10/2010 00:00,26/10/2010 00:00,26/10/2010 00:00,573/2010,26/10/2010 00:00,,AUTORIZADO
