Id_Presupuesto,Id_Obra,Nombre,Tipo_Presupuesto,Id_Modalidad,Fecha_Adjudicacion,Id_Presupuesto_Pertenece,Clave,Numero_Ampliacion
113,58,AMPLIACION 1,AMPLIACION,1,17/03/2010 00:00,112,1,1
114,58,AMPLIACION 2,AMPLIACION,1,17/03/2010 00:00,112,2,2
115,74,"H-2510-904-6902-D/0067/2010  BLVD. DELTA EN EL TRAMO: DE LA VIALIDAD DEL EJE METROPOLITANO, DEL BLVD. JUAN ALONSO DE TORRES A BLVD. AEROPUERTO (SEXTA ETAPA TRAMO DE AV. OLIMPICA A CENTRAL DE TRANSFERENCIA) LEON",ORIGINAL,1,17/03/2010 00:00,,0,0
116,74,AMPLIACION 1,AMPLIACION,1,17/03/2010 00:00,115,1,1
117,74,"H-2510-904-6902-D/0067/2010*  ESCALATORIA 1 BLVD. DELTA EN EL TRAMO: DE LA VIALIDAD DEL EJE METROPOLITANO, DEL BLVD. JUAN ALONSO DE TORRES A BLV. AEROPUERTO (SEXTA ETAPA TRAMO: DE AV. OLIMPICA A CENTRAL DE TRANSFERENCIA), LEON.",ORIGINAL,1,03/02/2011 00:00,,0,0
118,177,B-5051-236-7101-H/0068/2010  PROYECTO EJECUTIVO DE LAS CALLES: CIRCUITO RINCONADA DE SAN PEDRO TRAMO: MARMOLEJO- MARMOLEJO COL. SAN PEDRO DE LOS HERNANDEZ; CALLE VERBENA TRAMO: FRAY DANIEL MIRELES-HEROES DE LA INDEPENDENCIA COL. SAN PEDRO DE LOS HERNANDEZ,ORIGINAL,1,17/03/2010 00:00,,0,0
119,62,E-2310-702-6201-G/0069/2010  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IX LEON,ORIGINAL,1,19/03/2010 00:00,,0,0
120,62,AMPLIACION 1,AMPLIACION,1,19/03/2010 00:00,119,1,1
121,62,AMPLIACION 2,AMPLIACION,1,19/03/2010 00:00,119,2,2
122,36,E-2310-702-6201-G/0070/2010  MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XV LEON,ORIGINAL,1,19/03/2010 00:00,,0,0
123,36,AMPLIACION 1,AMPLIACION,1,19/03/2010 00:00,122,1,1
124,36,AMPLIACION 2,AMPLIACION,1,19/03/2010 00:00,122,2,2
125,59,A-2510-324-6502-H/0071/2010  PROYECTO EJECUTIVO MONUMENTO AL BICENTENARIO INTERSECCION DE BLVD. MORELOS Y BLVD. PASEO DE LOS INSURGENTES COL. SAN JOSE DE PILETAS,ORIGINAL,1,24/03/2010 00:00,,0,0
126,60,"A-2510-324-6502-H/0072/2010  PROYECTO EJECUTIVO DE LA PLAZA DEL MUSICO, PARQUE MORELOS (CALLE DE LOS PARAISOS, LAGO DE CHALCO, ALEMANIA Y FRANCIA) COL. LOS PARAISOS",ORIGINAL,1,24/03/2010 00:00,,0,0
127,37,B-5051-236-7101-H/0073/2010  TRABAJOS COMPLEMENTARIOS DEL PROYECTO EJECUTIVO DE LA CALLE CHAYOTE TRAMO: CANDELARIA - PALO CUARTO COL. LA MORA,ORIGINAL,1,24/03/2010 00:00,,0,0
128,64,A-2510-304-6101-H/0074/2010  PROYECTO EJECUTIVO DE LA RUTA DEL PEATON CENTRO HISTORICO-BARRIO ARRIBA-CALVARIO.LEON,ORIGINAL,1,25/03/2010 00:00,,0,0
129,61,A-2510-326-6101-D/0075/2010  MURO DE CONTENCION EN LA ESTACION DE TRANSFERENCIA SAN JUAN BOSCO LEON,ORIGINAL,1,25/03/2010 00:00,,0,0
130,61,AMPLIACION 1,AMPLIACION,1,25/03/2010 00:00,129,1,1
131,63,A-2510-326-6101-C/0076/2010  MURO DE CONTENCION DE GAVIONES PARA LA VIALIDAD EN EL BLVD. SAN JUAN BOSCO TRAMO: EN EL QUE COMPRENDE LA CURVA DE LA MUERTE LEON,ORIGINAL,1,25/03/2010 00:00,,0,0
132,107,A-2210-180-4408-E/0077/2010  CONSTRUCCION DE MURO PERIMETRAL EN LA ESCUELA PRIMARIA MARIA TERESA GARCIA DE TORRES LANDA EN CALLE ANTONIO SILVA ESQ.CALLE MERCURIO COL. LAS TROJES,ORIGINAL,1,29/03/2010 00:00,,0,0
133,88,A-2510-325-6101-E/0078/2010  PROTECCION Y BANQUETAS EN EL CENTRO DE CONTROL DE RADIOCOMUNICACION 066 FRACC. EL FARO LEON,ORIGINAL,1,29/03/2010 00:00,,0,0
134,93,A-2202-178-6201-E/0079/2010  AMPLIACION DE ELECTRIFICACION REUBICACION DE LA LINEA DE MEDIA Y BAJA TENSION Y LINEA DE ALUMBRADO PUBLICO EN LA PLAZA DE LA COMUNIDAD SAN NICOLAS DE LOS GONZALEZ LEON,ORIGINAL,1,29/03/2010 00:00,,0,0
135,105,A-2510-325-6101-E/0080/2010  REUBICACION DEL MONUMENTO A GAONA LEON,ORIGINAL,1,29/03/2010 00:00,,0,0
136,92,A-2510-324-6502-H/0081/2010  ELABORACION BASE DE DATOS SISCOM 2010-LEON,ORIGINAL,1,29/03/2010 00:00,,0,0
137,84,B-5051-236-7101-H/0082/2010  TRABAJOS COMPLEMENTARIOS DEL PROYECTO EJECUTIVO DE LAS CALLES: COALCOMAN TRAMO: URUAPAN-MARAVATIO Y MARAVATIO TRAMO: COALCOMAN-JUPITER COL. SAN AGUSTIN,ORIGINAL,1,29/03/2010 00:00,,0,0
138,75,A-2510-315-6101-H/0083/2010  PROYECTO EJECUTIVO DE PASO A DESNIVEL EN LA INTERSECCION DEL BLVD. JOSE MARIA MORELOS Y BLVD. IBARRILLA LEON,ORIGINAL,1,28/03/2010 00:00,,0,0
139,87,A-2510-301-6101-H/0084/2010  ADECUACION DE PROYECTO EJECUTIVO DE LA REACTIVACION DEL CORREDOR LOPEZ MATEOS TRAMO: HIDALGO- HERMANOS ALDAMA CENTRO,ORIGINAL,1,29/03/2010 00:00,,0,0
140,87,AMPLIACION 1,AMPLIACION,1,29/03/2010 00:00,139,1,1
141,89,"A-2110-304-6101-H/0085/2010  PROYECTO DE AMPLIACION DE AMPLIACION DE REHABILITACION DE LA IMAGEN URBANA DE LA RUTA DEL PEATON CALLE ALTAMIRANO, PLAZA DE LAS VIGAS Y PLAZA DE SAN JUAN DE DIOS TRAMO: CALLE INDEPENDENCIA-5 DE FEBRERO-BELISARIO DOMINGUEZ COL. CENTRO",ORIGINAL,1,28/03/2010 00:00,,0,0
142,89,AMPLIACION 1,AMPLIACION,1,28/03/2010 00:00,141,1,1
143,80,A-2510-315-6101-H/0086/2010  PROYECTO EJECUTIVO DE PUENTE PEATONAL (BLVD. PASEO DE LOS INSURGENTES FRENTE AL IMSS) LEON,ORIGINAL,1,29/03/2020 00:00,,0,0
144,76,A-2510-315-6101-H/0087/2010  PROYECTO EJECUTIVO DEL PASO SUPERIOR VEHICULAR EN LA INTERSECCION DEL BLVD. JOSE MARIA MORELOS Y BLVD. TRANSPORTISTAS LEON,ORIGINAL,1,29/03/2010 00:00,,0,0
145,109,"A-2510-318-6902-H/0088/2010  ESTUDIO DEL ANALISIS COSTO-BENEFICIO DE LOS PROGRAMAS Y ESTUDIOS DE INVERSION, DE LA VIA RAPIDA JOSE MARIA MORELOS BICENTENARIO DEL PUENTE MILENIO-DISTRIBUIDOR JUAN PABLO 2DO-BLVD. INSURGENTES-ENTRONQUE CARRETERA AUTOPISTA 45D.",ORIGINAL,1,29/03/2010 00:00,,0,0
146,117,"A-2510-324-6502-H/0089/2010  ""ESTUDIO PARA LA PARTICIPACION PUBLICO-PRIVADA DE LOS PROGRAMAS  Y ESTUDIOS DE INVERSION, DE LA VIA RAPIDA JOSE MARIA MORELOS BICENTENARIO, DEL PUENTE MILENIO-DISTRIBUIDOR JUAN PABLO 2DO.-BLVD. INSURGENTES-ENTRONQUE CARRETERA AUTOPISTA 45 D""",ORIGINAL,1,29/03/2010 00:00,,0,0
147,85,"A-2510-326-6101-E/0090/2010  CUBIERTA PARA RAMPA DEL ANDEN ""C"" DE LA ESTACIÓN DE TRANSFERENCIA DE SAN JUAN BOSCO LEON",ORIGINAL,1,29/03/2010 00:00,,0,0
148,85,AMPLIACION 1,AMPLIACION,1,29/03/2010 00:00,147,1,1
149,85,AMPLIACION 2,AMPLIACION,1,29/03/2010 00:00,147,2,2
150,90,B-5051-236-7101-H/0091/2010  PROYECTO EJECUTIVO DE PAVIMENTACION DE LA CALLE: MERCURIO TRAMO: BLVD. HERMENEGILDO BUSTOS-BLVD. HIDALGO COL. HDA. DE ECHEVESTE,ORIGINAL,1,29/03/2010 00:00,,0,0
151,91,A-2510-315-6101-H/0092/2010  PROYECTO EJECUTIVO DE LAS CALLES: MAR MEDITERRANEO TRAMO: DE CERVANTES A LAGO CUITZEO; LAGO SANTA MARIA TRAMO: LAGO ALBERTO A LAGO TITICACA;LAGO TITICACA TRAMO: LAGO ZUMPANGO A LAGO SANTA MARIA; LAGO CUITZEO TRAMO: MAR CARIBE A MAR CASPIO Y MAR CASPIO TRAMO: LAGO CUITZEO A LAGO ALBERTO COL. GRANADA,ORIGINAL,1,31/03/2010 00:00,,0,0
152,82,"A-2510-315-6101-H/0093/2010  PROYECTO GEOMETRICO, ESTUDIOS TOPOGRAFICOS Y FICHAS DE AFECTACION DEL BLVD. MIGUEL DE CERVANTES SAAVEDRA TRAMO: DE BLVD. JUAN JOSE TORRES LANDA A BLVD. HERMANOS ALDAMA LEON",ORIGINAL,1,31/03/2010 00:00,,0,0
153,82,AMPLIACION 1,AMPLIACION,1,31/03/2010 00:00,152,1,1
154,409,A-2510-344-6101-H/0094/2010  DICTAMEN ECONOMICO - ESTRUCTURAL Y PRUEBAS DE LABORATORIO DEL MERCADO COMONFORT ZONA CENTRO,ORIGINAL,1,31/03/2010 00:00,,0,0
155,77,"A-2510-315-6101-H/0095/2010  PROYECTO EJECUTIVO DE 4 PUENTES PEATONALES SOBRE BLVD. MORELOS EN EL TRAMO DE AV. OLIMPICA A CALLE PASEO DEL POZO UBICADOS EN: 1) CALLE OLIMPICA, 2) FRENTE A INSTITUTO TECNOLOGICO DE LEON, 3) FRENTE A CAMINO ALFARO, 4) FRENTE AL ARROYO DE ALFARO LEON",ORIGINAL,1,31/03/2010 00:00,,0,0
156,77,AMPLIACION 1,AMPLIACION,1,31/03/2010 00:00,155,1,1
157,83,A-2510-315-6101-H/0096/2010  PROYECTO EJECUTIVO DE PUENTE CENTRAL (2) EN BLVD. JOSE MARIA MORELOS INTERSECCION BLVD. HERMENEGILDO BUSTOS (10+650) LEON,ORIGINAL,1,31/03/2010 00:00,,0,0
158,83,AMPLIACION 1,AMPLIACION,1,31/03/2010 00:00,157,1,1
159,78,A-2510-315-6101-H/0097/2010  PROYECTO EJECUTIVO DE LA INTERSECCION A DESNIVEL DEL BLVD. JOSE MARIA MORELOS Y BLVD. HILARIO MEDINA LEVANTAMIENTO TOPOGRAFICO Y GEOMETRIA DEL BLVD. JOSE MARIA MORELOS EN EL TRAMO DE BLVD. JUAN ALONSO DE TORRES A BLVD. HILARIO MEDINA,ORIGINAL,1,31/03/2010 00:00,,0,0
160,81,A-2510-318-6902-D/0098/2010  TRABAJOS COMPLEMENTARIOS EN LA CONSTRUCCION DE VIALIDADES INTERIORES DE LA ESTACION DE TRANSFERENCIA PONIENTE COL. SAN JUAN BOSCO,ORIGINAL,1,31/03/2010 00:00,,0,0
161,79,A-2510-315-6101-H/0099/2010  PROYECTO EJECUTIVO DE PASO A DESNIVEL DEL BLVD. JOSE MARIA MORELOS Y BLVD. TELLEZ CRUCES VARIAS COLONIAS LEON,ORIGINAL,1,31/03/2010 00:00,,0,0
162,79,AMPLIACION 1,AMPLIACION,1,31/03/2010 00:00,161,1,1
163,94,"A-2510-315-6101-H/0100/2010  PROYECTO EJECUTIVO DE PAVIMENTACION DE CAMINO NUEVO VALLE DE MORENO-DERRAMADERO-VAQUERIAS-ENTRONQUE CARRETERA SILAO-SAN FELIPE, LEON",ORIGINAL,1,31/03/2010 00:00,,0,0
164,95,A-2310-339-6201-G/0101/2010  MANTENIMIENTO DE PLAZAS EN ZONA RURAL LEON,ORIGINAL,1,31/03/2010 00:00,,0,0
165,104,"A-2610-334-6201-E/0102/2010  CONSTRUCCIÓN DE GAVETAS DE ADULTO EN EL PANTEON MUNICIPAL NORTE Y GAVETAS DE ADULTO EN LAS COMUNIDADES DE DUARTE, SANTA ANA DEL CONDE LEON",ORIGINAL,1,20/05/2010 00:00,,0,0
166,99,A-2510-315-6101-H/0103/2010  PROYECTO EJECUTIVO DE PARQUE LINEAL DEL CANAL DE SARDANETA TRAMO: IBARRILLA- PRESA DEL PALOTE LEON,ORIGINAL,1,20/05/2010 00:00,,0,0
167,115,"A-2510-315-6101-H/0104/2010  PROYECTO EJECUTIVO DE LA CALLES: CERRO DE CULIACAN TRAMO: PEÑON DE GIBRALTAR A JEREZ DE CARTAGENA; CERRO DE LA SILLA TRAMO: DE PEÑON DE GIBRALTAR-JEREZ DE CARTAGENA; CERRO DE LAS CAMPANAS TRAMO: PEÑON DE GIBRALTAR A CERRITO DE JEREZ; CERRO DE LAS CAMPANAS TRAMO: DE VOLCAN DE JORULLO-JEREZ DE CARTAGENA; CERRO DE SANGANGUEY TRAMO: PEÑON DE GIBRALTAR- CERRO DE JEREZ, CERRO DE SANGANGUEY TRAMO: CERRO DE LA BUFA-JEREZ DE CARTAGENA Y JEREZ DE CARTAGENA TRAMO:CERRO DEL GIGANTE A ETA COL. CERRITO DE JEREZ",ORIGINAL,1,20/05/2010 00:00,,0,0
168,103,A-2510-315-6101-H/0105/2010  PROYECTO EJECUTIVO DE LA CALLES: AV. PASEO DE LAS LIEBRES TRAMO:AHUHUETE-BLVD. MIGUEL DE CERVANTES SSSVEDRA COL. COLINAS DE SANTA JULIA; AV. AHUEHUETE TRAMO: ARROYO LAS LIEBRES A BLVD. MIGUEL DE CERVANTES SAAVEDRA COL. COLINAS DE SANTA JULIA,ORIGINAL,1,20/05/2010 00:00,,0,0
169,102,A-2510-315-6101-H/0106/2010  PROYECTO EJECUTIVO DE LAS CALLES: ARDILLA TRAMO: GAMO A HIENA;CALLE ARDILLA TRAMO: IGUANA A TOPAR; CALLE GAMO TRAMO: ARDILLA A CIERVO; CALLE HIENA TRAMO: ARDILLA A BLVD. PUMA; CALLE IGUANA TRAMO: ARDILLA-CIERVO; CALLE CIERVO TRAMO:GAMO A HIENA; CALLE CIERVO TRAMO: DE IGUANA A TOPAR CALLE JABALI TRAMO:DE ARDILLA A BLVD. PUMA; CALLE CIGUEÑA TRAMO: GANSO A TOCOLORO; CALLE CIGUEÑA TRAMO:JIRAFA A JAGUAR;CALLE BISONTE TRAMO: GANSO A TOCOLORO; CALLE GANSO TRAMO:DE BLVD.PUMA A BISONTE; CALLE TOCOLORO TRAMO: CIGUEÑA A BISONTE; CALLE JIRAFA TRAMO BLVD.PUMA A BISONTE; CALLE JAGUAR TRAMO: CIGUEÑA A BISONTE; CALLE JAGUAR TRAMO: CIGUEÑA A BISONTE COL. LOMAS DE ECHEVESTE Y CALLE H. AYUNTAMIENTO TRAMO: LAS TORRES A ART.23 COL. LIBERTAD,ORIGINAL,1,20/05/2010 00:00,,0,0
170,101,A-2510-315-6101-H/0107/2010  PROYECTO EJECUTIVO DE LAS CALLES: ETA TRAMO: JEREZ DE CARTAGENA A CERRITO DE JEREZ; CERRO GORDO TRAMO:CERRO DEL CAPULIN A SIERRA GORDA;CERRO DE LA MALINCHE TRAMO: VOLCAN DE JORULLO A CERRITO DE JEREZ; CERRO DEL DIVISADERO TRAMO: JEREZ DE CARTAGENA A VOLCAN DE JORULLO; CERRO DEL DIVISADERO TRAMO: CERRITO DE JEREZ A PEÑON DE GIBRALTAR; CERRO DE LA BUFA TRAMO: JEREZ DE CARTAGENA A BUFAS DE ZACATECAS; CERRO DE PATAMBAN TRAMO: JEREZ DE CARTAGENA A VOLCAN DE JORULLO; CERRO DE TANCITARO TRAMO:  VOLCAN DE JORULLO A JEREZ DE CARTAGENA; COFRE DEL PEROTE TRAMO: CERRITO DE JEREZ A VOLCAN DE JORULLO; CERRO DEL CUBILETE TRAMO: CERRO DE LA BUFA A JEREZ DE CARTAGENA; CERRO ALTO TRAMO:SIERRA GORDA A JEREZ DE CARTAGENAY PEÑON DE GIBRALTAR TRAMO: CERRO DEL CAPULIN A SIERRA GORDA COL. CERRITO DE JEREZ,ORIGINAL,1,20/05/2010 00:00,,0,0
171,116,A-2510-325-6101-D/0108/2010  REHABILITACION DE BANQUETAS CALLE PLAZA SAN JUAN FTE. AL NO. 135- COL. EL COECILLO,ORIGINAL,1,20/05/2010 00:00,,0,0
172,121,A-2510-344-6101-D/0109/2010  MURO DE CONTENCION CON (GAVIONES Y MAMPOSTERIA) EN EL RIO DE LOS GOMEZ-COL. SANTA MARIA DE CEMENTOS,ORIGINAL,1,21/05/2010 00:00,,0,0
173,121,AMPLIACION 1,AMPLIACION,1,21/05/2010 00:00,172,1,1
174,100,A-2510-344-6101-D/0110/2010  IMPERMEABILITACION DEL EDIFICIO DE DESARROLLO URBANO (GARANTIA 10 AÑOS) LEON,ORIGINAL,1,21/05/2010 00:00,,0,0
175,114,A-2510-309-6101-D/0111/2010  PAVIMENTACION DE LA CALLE MAGNOLIA TRAMO: DE AV. GUTY CARDENAS A CALLE JACARANDA COL. ARBOLEDAS,ORIGINAL,1,25/05/2010 00:00,,0,0
176,113,A-2510-309-6101-D/0112/2010  PAVIMENTACION CALLE TABACHIN TRAMO: MAGNOLIA A AV. CEDRO COL. LAS ARBOLEDAS,ORIGINAL,1,25/05/2010 00:00,,0,0
177,98,A-2510-315-6101-H/0113/2010  PROYECTO EJECUTIVO DE LAS CALLES: CARLOS HERRERA MARMOLEJO TRAMO: JESUS YAÑEZ A MARIANO HUELGA; CALLE MANUEL GOMEZ LINARES TRAMO: STO. TOMAS A SAN FRANCISCO DE ASIS; COL. SAN JOSE DEL CONSUELO II SECC.,ORIGINAL,1,25/05/2010 00:00,,0,0
178,112,A-2510-309-6101-D/0114/2010  PAVIMENTACION DE LA CALLE ENRIQUE MENDOZA TRAMO: SANTO TOMAS DE AQUINO A BLVD. CORRALES AYALA COL. SAN JOSE DEL CONSUELO,ORIGINAL,1,25/05/2010 00:00,,0,0
179,106,A-2510-315-6101-H/0115/2010  PROYECTO EJECUTIVO DE LAS CALLES: MADRE GLORIA TRAMO: DE MADRE SELVA A MADRE MARINA COL. 10 DE MAYO,ORIGINAL,1,25/05/2010 00:00,,0,0
180,111,A-2510-315-6101-H/0116/2010  PROYECTO EJECUTIVO DE LAS CALLES: JESUS CASTORENA TRAMO: DE JOAQUIN OBREGON GONZALEZ A ANTONIO TORRES GOMEZ Y CALLE ENRIQUE MENDOZA ORTIZ TRAMO: SAN FRANCISCO DE ASIS A ANTONIO MADRAZO COL. SAN JOSE DEL CONSUELO II SECC,ORIGINAL,1,25/05/2010 00:00,,0,0
181,97,A-2510-315-6101-H/0117/2010  PROYECTO EJECUTIVO DE LAS CALLES: KIWI TRAMO: ALCE A BISONTE; CASTOR TRAMO: ALCE A ABEJA; COBRA TRAMO: ALCE A ABEJA; ABEJA TRAMO: CASTOR A COBRA; AVESTRUZ TRAMO: BUFALO A CEBRA; BUFALO TRAMO: AVESTRUZ A CONDOR; CONDOR TRAMO: BUFALO A CEBRA; CEBRA TRAMO: AVESTRUZ A CONDOR; CAMELLO TRAMO: BUHO A DROMEDARIO; BUHO TRAMO: CAMELLO A BISONTE: DROMEDARIO TRAMO: CAMELLO A BISONTE; ELEFANTE TRAMO: ALCE A BISONTE COL. LOMAS DE ECHEVESTE,ORIGINAL,1,28/03/2010 00:00,,0,0
182,120,A-2510-315-6101-H/0118/2010  PROYECTO EJECUTIVO DE LAS CALLES: ALCE TRAMO:ANTILOPE A BISONTE; LEOPARDO TRAMO: ALCE A ARMADILLO; LEOPARDO TRAMO: BISNU A PUMA;LEOPARDO TRAMO: PUMA A CALANDRIA; LEOPARDO TRAMO:FRAILECILLO A BISONTE; FOCA TRAMO: BISNU A PUMA; FOCA TRAMO: PUMA A CANDELARIA; FOCA TRAMO: FRAILECILLO A BISOTE; ARMADILLO TRAMO: FOCA A LEOPARDO; BISMU TRAMO: FOCA A LEOPARDO; FRAILECILLO TRAMO: FOCA A LEOPARDO Y ANTILOPE TRAMO: ALCE A BISONTE: COL. LOMAS DE ECHEVESTE,ORIGINAL,1,25/05/2010 00:00,,0,0
183,96,A-2510-315-6101-H/0119/2010  PROYECTO EJECUTIVO DE LAS CALLES: CERRODE SAN MIGUEL TRAMO: PEÑON DE GIBRALTAR A CERRITO DE JEREZ; CERRO DE SAN MIGUEL TRAMO: VOLCAN DE JORULLO A JEREZ DE CARTAGENA; CERRO DEL GIGANTE TRAMO: PEÑON DE GIBRALTAR A CERRITO DE JEREZ; CERRO DEL GIGANTE TRAMO: DE VOLCAN DE JORULLO- JEREZ DE CARTAGENA;CERRO DE LA MARQUESA TRAMO: PEÑON DE GIBRALTAR-CERRO DE JEREZ; MESAS DE LA VIRGEN TRAMO: PEÑON DE GIBRALTAR- CERRITO DE JEREZ; CERRO DEL CONDE TRAMO:PEÑON DE GIBRALTAR A CERRITO DE JEREZ; CERRO DE LAS PILETAS TRAMO: PEÑON DE GIBRALTAR A CERRITO DE JEREZ; CERRO DE LA JOYA TRAMO: PEÑON DE GIBRALTAR A CERRITO DE JEREZ; CERRITO DE JEREZ TRAMO: CERRO DE JEREZ A VOLCAN DE JORULLO; PRIVADA (SIN NOMBRE) TRAMO: CERRITO DE JEREZ A TOPAR; BUFA DE ZACATECAS TRAMO: CERRITO DE JEREZ A VOLCAN DE JORULLO COL. CERRITO DE JEREZ,ORIGINAL,1,25/05/2010 00:00,,0,0
184,119,A-2510-309-6101-D/0120/2010  PAVIMENTACION DE LA CALLE MERCURIO TRAMO: BLVD. HERMENEGILDO BUSTOS A BLVD. HIDALGO COL. HACIENDA  ECHEVESTE,ORIGINAL,1,26/05/2010 00:00,,0,0
185,110,H-2510-904-6902-D/0121/2010  BLVD. DELTA EN EL TRAMO DE LA VIALIDAD DEL EJE METROPOLITANO DEL BLVD. JUAN ALONSO DE TORRES A BLVD. AEROPUERTO ( TERCERA ETAPA TRAMO DE BLVD. VICENTE VALTIERRA A BLVD. LA LUZ) LEON,ORIGINAL,1,01/06/2010 00:00,,0,0
186,118,A-2510-344-6101-E/0122/2010  DEMOLICION DEL EDIFICIO MONTES DE OCA-LEON,ORIGINAL,1,02/06/2010 00:00,,0,0
187,123,A-2510-309-6101-D/0123/2010  PAVIMENTACION DE LA CALLE AVELLANO TRAMO: CALLE ROSSINI A TOPAR COL. ARBOLEDAS,ORIGINAL,1,03/06/2010 00:00,,0,0
188,123,AMPLIACION 1,AMPLIACION,1,03/06/2010 00:00,187,1,1
189,124,A-2310-339-6703-G/0124/2010  MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CIUDAD LEON,ORIGINAL,1,03/06/2010 00:00,,0,0
190,125,A-2510-315-6101-H/0125/2010  PROYECTO EJECUTIVO DE LAS CALLES: JUAN MORALES TRAMO: FRANCISCO Z. MENA A JOSE PEREZ MARAÑON; MANUEL BARANDA TRAMO: SANTO TOMAS DE AQUINO A SAN FRANCISCO DE SALES; IGNACIO SALAS TRAMO: SAN FRANCISCO DE ASIS A JUAN MORALES; JOSE PEREZ MARAÑON TRAMO: SAN FRANCISCO DE ASIS A RAFAEL CORRALES AYALA; COL. SAN JOSE DEL CONSUELO,ORIGINAL,1,03/06/2010 00:00,,0,0
191,126,A-2510-315-6101-H/0126/2010  PROYECTO EJECUTIVO DE LAS CALLES: JUAN LICEAGA TRAMO:MANUEL BARANDA A ROMUALDO MARMOLEJO; CHAVEZ MORADO TRAMO: MANUEL BARANDA A ROMUALDO MARMOLEJO; LORENZO ARELLANO TRAMO: CHAVEZ MORADO A JUAN LICEAGA; PEDRO CORTAZAR TRAMO: ROMUALDO MARMOLEJO A MANUEL BARANDA; SANTO TOMAS DE AQUINO TRAMO: MANUEL BARANDA A LIMITE DE LA COLONIA Y ROMUALDO TRAMO: SAN FRANCISCO DE ASIS A RAFAEL CORRALES AYALA; COL. SAN JOSE DEL CONSUELO,ORIGINAL,1,03/06/2010 00:00,,0,0
192,127,A-2510-315-6101-H/0127/2010  PROYECTO EJECUTIVO DE LAS CALLES: CALAFIA TRAMO:BAYA A SARMIENTO COL. SAN JOSE DEL ALTO; DE LA HACIENDA  TRAMO: DEL PARQUE A BLVD. TIMOTEO LOZANO COL. VILLAS DE LEON,ORIGINAL,1,03/06/2010 00:00,,0,0
193,128,A-2510-344-6101-C/0128/2010  REHABILITACION DE LOS PAVIMENTOS DEL CAMINO A LA HUIZACHERA TRAMO: DE GRANJA DE RECUPERACION SAN PEDRO DEL MONTE A CARRETERA OANAMERICANA LEON,ORIGINAL,1,03/06/2010 00:00,,0,0
194,129,A-2310-339-6703-G/0129/2010  MANTENIMIENTO DE PLAZAS EN ZONA URBANA PAQUETE 1-LEON,ORIGINAL,1,03/06/2010 00:00,,0,0
195,129,AMPLIACION 1,AMPLIACION,1,03/06/2010 00:00,194,1,1
196,108,A-2510-309-6101-D/0130/2010  PAVIMENTACION CALLE ARAUCARIA TRAMO: AV. GUTY CARDENAS A CALLE JACARANDA COL. ARBOLEDAS,ORIGINAL,1,07/06/2010 00:00,,0,0
197,130,"A-2510-344-6101-D/0131/2010  REMODELACION DE LA DIRECCION GENERAL DE DESARROLLO URBANO, PREDIO EL TLACUACHE",ORIGINAL,1,07/06/2010 00:00,,0,0
198,151,H-2510-904-6902-D/0132/2010  BLVD. DELTA EN ELTRAMO DE LA VIALIDAD DEL EJE METROPOLITANO DEL BLVD. JUAN ALONSO DE TORRES A BLVD. AEROPUERTO (SEPTIMA ETAPA PUENTE VEHICULAR EN ARROYO LA TINAJA INTERSECCION BLVD. DELTA Y BLVD. LA LUZ) LEON,ORIGINAL,1,08/06/2010 00:00,,0,0
199,131,A-2510-324-6502-H/0133/2010  PROYECTO EJECUTIVO DEL PARQUE LINEAL ARROYO EL EJIDO TRAMO: DEL BLVD. VASCO DE QUIROGA A BLVD. VICENTE VALTIERRA LEON,ORIGINAL,1,10/06/2010 00:00,,0,0
200,132,"A-2510-326-6101-D/0134/2010  CRUCE PEATONAL EN EL BLVD. SAN JUAN BOSCO FRENTE AL MERCADO ESPIRITU SANTO INCLUYE COLOCACION DE PORFIDO, RAMPAS MINUSVALIDOS Y ESCALERA, LEON",ORIGINAL,1,10/06/2010 00:00,,0,0
201,132,AMPLIACION 1,AMPLIACION,1,10/06/2010 00:00,200,1,1
202,133,A-2510-344-6101-E/0136/2010  DEMOLICION DE FINCAS EN CALLE EMILIANO ZAPATA ESQ. RIO BALSAS COL. SAN MIGUEL,ORIGINAL,1,10/06/2010 00:00,,0,0
203,134,"A-2510-344-6101-C/0137/2010  LIMPIEZA Y DESAZOLVE DE LOS ARROYOS: EL EJIDO,ALFARO, MUERTO, SARDANETA, PITAYO Y LAS LIEBRES LEON",ORIGINAL,1,10/06/2010 00:00,,0,0
204,135,"C-2510-601-6101-C/0138/2010  LIMPIEZA Y DESAZOLVE DE LOSARROYOS: EL EJIDO, SARDANETA, GRANIZO, BLANCO Y LANGOSTA LEON",ORIGINAL,1,10/06/2010 00:00,,0,0
205,136,A-2510-309-6101-D/0139/2010  PAVIMENTACION DE LA CALLE BARACALDO TRAMO: DE BADAJOZ-BARCELONA COL. SAN JUAN BOSCO,ORIGINAL,1,15/06/2010 00:00,,0,0
206,138,A-2510-309-6101-D/0140/2010  PAVIMENTACION DE LA CALLE BAJIO TRAMO: DE CONSTELACION BOREAL A VIA LACTEA COL. MIRADOR CAMPESTRE,ORIGINAL,1,15/06/2010 00:00,,0,0
