Id_Descuento_Adicional,Id_Estimacion,Nombre,Importe
307,1091,C.E.N.E.C.,478.82
308,1097,C.E.N.E.C.,104.44
309,1099,C.N.E.C.,658.83
310,1100,C.E.N.E.C.,67.16
311,1101,C.E.N.E.C.,27.73
312,1107,C.N.E.C.,120.53
313,1116,C.N.E.C.,334.33
314,1117,C.N.E.C.,559.03
315,1119,C.N.E.C,1000.66
316,1120,C.N.E.C.,200.88
317,1127,C.N.E.C.,441.4
318,1128,C.E.N.E.C.,903.46
319,1131,C.N.E.C.,169.99
320,1141,C.N.E.C.,352.12
321,1143,C.N.E.C.,387.02
322,1145,C.N.E.C.,134.62
323,1152,C.N.E.C.,351.8
324,1153,C.N.E.C.,119.17
325,1162,C.N.E.C.,467.53
326,1163,C.N.E.C.,982.23
327,1166,C.N.E.C.,168.18
328,1172,C.N.E.C.,1509.24
329,1191,C.N.E.C.,534.99
330,1196,C.E.N.E.C.,417.82
331,1199,C.N.E.C.,1761.05
332,1204,C.N.E.C.,308.03
333,1217,CNEC,196.07
334,1228,C.N.E.C.,310.88
335,1230,CENEC,705.81
336,1237,C.N.E.C.,209.82
337,1238,C.N.E.C.,302.68
338,1239,C.N.E.C.,1394.4
339,1240,C.N.E.C.,1284.8
340,1241,C.N.E.C.,1213.42
341,1242,CNEC,90.43
342,1243,C.N.E.C.,374.5
343,1244,CENEC,25.53
344,1245,C.N.E.C.,644.24
345,1246,C.N.E.C.,788.79
346,1255,C.N.E.C.,443.89
347,1256,C.N.E.C.,2287.17
348,1259,C.N.E.C.,1003.1
349,1260,C.N.E.C.,385.2
350,1268,C.N.E.C.,277.74
351,1292,C.N.E.C.,259.8
352,1294,C.N.E.C.,74.73
353,1306,C.N.E.C.,171.04
354,1318,C.N.E.C.,101.4
355,1326,C.N.E.C.,771.3
356,1332,C.N.E.C.,26.87
357,1333,C.N.E.C.,84.69
358,1343,C.N.E.C.,544.27
359,1344,C.N.E.C.,154.43
360,1345,C.N.E.C.,179.83
361,1358,C.N.E.C.,226.17
362,1359,C.N.E.C.,149.15
363,1363,C.N.E.C,480.31
364,1368,C.N.E.C.,123.83
365,1374,C.N.E.C.,388.35
366,1384,C.N.E.C,377.12
367,1387,C.N.E.C,562.49
368,1399,C.N.E.C.,696.17
369,1401,C.N.E.C.,301.02
370,1405,C.N.E.C.,301.02
371,1409,C.N.E.C.,129.91
372,1411,C.N.EC.,338.35
373,1419,C.N.E.C.,132.62
374,1437,C.N.E.C.,181.14
375,1444,C.N.E.C.,264.41
376,1446,C.N.E.C.,1124.77
377,1446,SANCION DEFINIT,11429.29
378,1467,C.N.E.C.,357.32
379,1476,C.N.E.C.,523.42
380,1483,C.E.N.E.C.,367.17
381,1489,C.N.E.C.,202.13
382,1521,C.N.E.C.,197.61
383,1522,C.N.E.C.,65.65
384,1523,C.N.E.C.,24.49
385,1531,C.N.E.C.,394.11
386,1534,C.N.E.C.,210.3
387,1535,C.N.E.C.,335.88
388,1536,C.N.E.C.,27.51
389,1566,C.N.E.C,50.98
390,1570,C.N.E.C,158.55
391,1591,C.N.E.C.,124.98
392,1592,C.N.E.C.,83.09
393,1622,C.N.E.C.,528.61
394,1629,C.N.E.C.,88.21
395,1637,C.N.E.C.,111.46
396,1638,C.N.E.C.,58.21
397,1649,C.N.E.C.,656.71
398,1665,C.N.E.C.,755.63
399,1668,C.N.EC.,656.32
400,1672,C.N.E.C.,1347.24
401,1673,C.N.E.C.,304.69
402,1674,C.N.E.C.,263.39
403,1675,C.N.E.C.,29.96
404,1679,SANCION,10989.93
405,1702,C.E.N.E.C.,756.7
406,1706,C.N.E.C.,591.61
407,1714,SANCION DEFINIT,186470.19
408,1714,SANCION ADMINIS,20697.77
409,1714,SOBRECOSTO OBRA,33843.43
410,1724,CNEC,89.59
411,1730,C.N.E.C.,262.93
412,1736,C.N.E.C.,356.38
413,1751,C.N.E.C.,538.58
414,1762,CNEC,446.62
415,1765,C.N.E.C,131.1
416,1768,C.N.E.C.,241.77
417,1776,R.A.P.C.E.,715.22
418,1776,RAPCE EST 1 A 4,3721.77
419,1790,C.N.E.C.,71.23
420,1791,C.N.E.C.,68.11
421,1794,C.E.N.E.C.,900.05
422,1797,C.E.N.E.C.,1076.21
423,1815,C.N.E.C.,240.82
424,1816,C.N.E.C.,52.76
425,1823,C.N.E.C,379.12
426,1828,C.N.E.C,296.25
427,1847,C.N.E.C.,969.96
428,1861,CENEC,2193.38
429,1864,C.N.E.C.,50.23
430,1876,C.N.E.C.,189.8
431,1878,C.N.E.C.,241.3
432,1887,C.N.E.C.,1045.86
433,1889,C.N.E.C.,317.55
434,1895,C.N.E.C.,125.05
435,1896,C.N.E.C.,858.36
436,1897,C.N.E.C.,502.23
437,1903,C.N.E.C.,376.57
438,1912,C.N.E.C.,56.07
439,1918,C.N.E.C,1016.69
440,1919,C.N.E.C,75.85
441,1921,C.N.E.C,51.16
442,1922,C.N.E.C.,1072.39
443,1923,C.N.E.C.,938.13
444,1924,R.A.P.C.E.,294.45
445,1925,C.N.E.C.,683.18
446,1927,C.N.E.C.,518.48
447,1928,C.N.E.C.,183.2
448,1930,C.E.N.E.C.,858.35
449,1931,C.E.N.E.C.,550.13
450,1935,C.N.E.C.,206.24
451,1936,R.A.P.C.E.,586.83
452,1937,C.N.E.C.,577.6
453,1939,C.N.E.C.,257.08
454,1953,C.N.E.C.,699.71
455,1955,C.N.E.C.,70.26
456,1956,C.N.E.C.,255.73
457,1957,C.N.E.C.,252.27
458,1959,C.N.E.C.,215.1
459,1963,CENEC,816.21
460,1966,C.N.E.C.,399.5
461,1967,C.N.E.C.,415.91
462,1968,C.N.E.C.,356.52
463,1969,C.N.E.C.,258.06
464,1972,C.N.E.C.,1050.13
465,1973,R.A.P.C.E.,1277.11
466,1974,R.A.P.C.E.,1107.71
467,1976,SANCION DEFINIT,6756.75
468,1984,C.N.E.C.,671.94
469,1990,C.N.E.C.,473.17
470,1996,C.N.E.C.,33.48
471,1997,C.N.E.C.,237.8
472,1998,C.N.E.C.,212.13
473,1999,C.N.E.C.,455.01
474,2003,C.N.E.C.,152.57
475,2005,C.E.N.E.C.,458.26
476,2006,C.N.E.C.,204.42
477,2007,C.N.E.C.,57.13
478,2013,C.N.E.C,386.74
479,2016,C.N.E.C.,133.39
480,2017,C.N.E.C.,82.81
481,2021,C.N.E.C.,156.55
482,2024,C.N.E.C,318.48
483,2026,C.N.E.C.,271.44
484,2028,C.N.E.C.,44.35
485,2029,C.N.E.C.,97.31
486,2030,C.N.E.C.,479.74
487,2031,C.E.N.E.C.,1177.61
488,2032,C.E.N.E.C.,196.25
489,2035,C.N.E.C.,280
490,2041,CNEC,448.34
491,2042,C.N.E.C.,385.88
492,2043,C.N.E.C.,264.06
493,2044,C.N.E.C,217.28
494,2045,C.N.E.C.,368.38
495,2046,C.N.E.C,180.81
496,2047,C.N.E.C.,374.64
497,2048,C.N.E.C.,469.33
498,2053,C.N.E.C.,492.3
499,2064,C.N.E.C.,61.89
500,2066,C.E.N.E.C.,202.08
501,2072,SANCION ADMVA,13798.51
502,2073,C.N.E.C.,262.71
503,2074,C.N.E.C.,570.84
504,2077,C.N.E.C.,100.85
505,2088,C.N.E.C.,433.3
506,2090,C.N.E.C.,123.92
507,2091,C.N.E.C.,1121.27
508,2092,C.N.E.C.,105.03
509,2094,R.A.P.C.E.,539.97
510,2096,R.A.P.C.E.,1227.1
511,2098,C.N.E.C.,374.82
512,2100,C.N.E.C.,685.67
513,2102,C.N.E.C.,754.47
514,2106,C.N.E.C.,239.94
515,2109,C.N.E.C.,131.19
516,2110,C.N.E.C.,339.11
517,2111,C.N.E.C.,171.38
518,2112,C.N.E.C.,1653.21
519,2113,C.N.E.C.,654.61
520,2114,C.N.E.C.,466.71
521,2115,C.N.E.C.,583.15
522,2118,R.A.P.C.E.,2641.92
523,2126,R.A.P.C.E.,399.77
524,2129,R.A.P.C.E.,1903.77
525,2130,C.N.E.C.,281.04
526,2136,R.A.P.C.E.,1619.87
527,2138,C.N.E.C.,266.92
528,2141,C.N.E.C,1168.56
529,2146,C.N.E.C.,383.64
530,2150,C.N.E.C.,148.14
531,2151,C.N.E.C.,621.86
532,2153,R.A.P.C.E.,207.06
533,2155,R.A.P.C.E.,654.61
534,2156,R.A.P.C.E.,1043.03
535,2157,CNEC,195
536,2158,CNEC,1170
537,2159,CNEC,1885
538,2160,C.N.E.C.,423.07
539,2161,C.N.E.C.,443.95
540,2164,C.N.E.C.,375.56
541,2180,R.A.P.C.E.,742.84
542,2183,C.N.E.C.,850.98
543,2184,C.E.N.E.C.,547.8
544,2185,R.A.P.C.E.,826.02
545,2186,C.N.E.C.,267.64
546,2187,C.N.E.C.,252.18
547,2188,C.N.E.C.,672.49
548,2190,R.A.P.C.E.,878.56
549,2193,C.N.E.C.,353.01
550,2195,C.N.E.C.,261.44
551,2196,C.N.E.C.,136.5
552,2200,C.N.E.C.,99.26
553,2201,C.N.E.C.,496.65
554,2204,R.A.P.C.E.,1584.52
555,2205,R.A.P.C.E.,608.14
556,2206,C.N.E.C.,177.64
557,2209,C.N.E.C.,217.28
558,2218,C.N.E.C.,418.83
559,2222,C.E.N.E.C.,885.03
560,2224,C.N.E.C.,252.24
561,2226,C.N.E.C.,370.8
562,2229,C.N.E.C.,245.62
563,2230,C.N.E.C,68.52
564,2232,C.N.E.C.,224.26
565,2233,C.N.E.C.,404.69
566,2235,C.N.E.C.,126.34
567,2238,C.N.E.C.,2341.9
568,2243,C.N.E.C.,752.15
569,2244,C.N.E.C.,343.87
570,2245,C.N.E.C.,318.06
571,2246,C.N.E.C.,654.25
572,2247,C.N.E.C.,287.55
573,2256,C.N.E.C.,592.05
574,2257,C.N.E.C.,356.25
575,2258,C.N.E.C.,634.57
576,2262,R.A.P.C.E.,2339.65
577,2263,R.A.P.C.E.,597.16
578,2266,C.N.E.C.,185.18
579,2267,CNEC,475.77
580,2271,R.A.P.C.E.,139.68
581,2274,R.A.P.C.E.,301.96
582,2275,R.A.P.C.E.,426.13
583,2284,C.N.E.C.,727.08
584,2285,C.N.E.C.,1073.22
585,2286,C.N.E.C.,139.92
586,2288,C.N.E.C.,408.83
587,2289,C.N.E.C.,1085.42
588,2295,R.A.P.C.E.,37.01
589,2296,C.N.E.C.,902.94
590,2299,C.E.N.E.C.,60.76
591,2300,C.E.N.E.C.,60.76
592,2301,C.E.N.E.C.,60.76
593,2302,C.E.N.E.C.,60.76
594,2303,C.E.N.E.C.,60.76
595,2304,C.E.N.E.C.,60.76
596,2306,C.E.N.E.C.,60.76
597,2307,C.E.N.E.C.,207.86
598,2308,C.E.N.E.C.,488.68
599,2309,C.N.E.C.,1483.74
600,2311,C.N.E.C.,170.66
601,2312,C.N.E.C.,241.52
602,2313,SANCION ADMINIS,13798.51
603,2314,C.N.E.C.,352.64
604,2318,C.N.E.C.,693.17
605,2319,C.N.E.C.,617.99
606,2320,C.N.E.C.,134.59
607,2321,C.N.E.C.,323.59
608,2322,C.N.E.C.,99.43
609,2324,C.N.E.C.,192.72
610,2325,C.N.E.C.,245.21
611,2326,C.N.E.C.,655.02
612,2327,C.N.E.C.,317.16
613,2328,C.N.E.C,927.18
614,2333,C.N.E.C.,510.49
615,2334,C.E.N.E.C.,199.99
616,2335,C.E.N.E.C.,288.11
617,2337,C.E.N.E.C.,450.52
618,2340,C.N.E.C.,486.03
619,2342,C.N.E.C.,95.01
620,2344,C.N.E.C.,357.18
621,2345,C.N.E.C.,171.17
622,2351,C.N.E.C.,65.54
623,2353,C.N.E.C,499.11
624,2354,C.N.E.C.,495.55
625,2355,C.N.E.C,593.46
626,2357,R.A.P.C.E.,651.65
627,2365,C.N.E.C.,508.76
628,2366,C.N.E.C.,168.25
629,2368,R.A.P.C.E.,1233.47
630,2369,C.N.E.C.,93.86
631,2370,R.A.P.C.E.,950.78
632,2373,C.N.E.C.,547.63
633,2374,C.N.E.C.,428.46
634,2375,R.A.P.C.E.,579.09
635,2377,R.A.P.C.E.,2114.75
636,2378,C.N.E.C.,303.78
637,2381,C.N.E.C.,735.43
638,2386,C.N.E.C.,41.44
639,2387,C.N.E.C.,99.57
640,2389,C.N.E.C.,65.57
641,2391,C.N.E.C.,171.38
642,2399,CNEC,25.09
643,2401,C.N.E.C.,252.44
644,2402,C.N.E.C.,308.13
645,2403,C.N.E.C.,483.99
646,2404,C.N.E.C.,413.43
647,2417,C.N.E.C.,240.77
648,2418,C.N.E.C.,848.99
649,2422,C.N.E.C.,163.41
650,2423,C.N.E.C.,397.09
651,2428,R.A.P.C.E.,232.71
652,2429,R.A.P.C.E.,2902.69
653,2430,C.N.E.C.,1111.88
654,2433,R.A.P.C.E.,1683.97
655,2436,C.N.E.C.,256.31
656,2437,C.N.E.C.,603.92
657,2440,SANCION DEFINIT,45887.91
658,2440,SANCION ADMINIS,17248.14
659,2441,R.A.P.C.E.,1395
660,2443,R.A.P.C.E.,1197.91
661,2448,C.N.E.C.,279.95
662,2453,R.A.P.C.E.,342.86
663,2465,C.N.E.C.,1022.57
664,2466,R.A.P.C.E.,1492.49
665,2467,C.N.E.C.,334.29
666,2472,C.N.E.C.,205.41
667,2482,C.N.E.C.,253.34
668,2483,C.N.E.C.,337.64
669,2484,C.N.E.C.,462.21
670,2485,C.E.N.E.C.,481.56
671,2486,C.E.N.E.C.,6.46
672,2487,C.N.E.C.,281.27
673,2490,C.N.E.C.,73.35
674,2492,C.N.E.C,62.37
675,2495,C.N.E.C.,232.05
676,2496,C.N.E.C.,396.59
677,2497,R.A.P.C.E.,2015.49
678,2499,C.N.E.C.,1587.1
679,2499,I.S.R.,22219.42
680,2499,CEDULAR,2221.94
681,2500,R.A.P.C.E.,2272.28
682,2502,C.E.N.E.C.,51.5
683,2504,C.N.E.C.,337.1
684,2506,C.N.E.C.,185.35
685,2507,C.N.E.C.,1515.02
686,2508,SANCION DEFINIT,8336.75
687,2512,C.N.E.C.,693.01
688,2513,C.N.E.C.,728.88
689,2514,C.N.E.C.,898.92
690,2517,R.A.P.C.E.,1000.1
691,2519,R.A.P.C.E.,1333.4
692,2524,C.N.E.C.,1830.69
693,2524,I.S.R.,25629.71
694,2524,CEDULAR,2562.97
695,2526,C.N.E.C.,148.01
696,2529,C.N.E.C.,1566.31
697,2532,C.N.EC.,906.49
698,2535,C.N.E.C.,277.27
699,2537,RAPCE,2535.71
700,2542,C.N.E.C.,844.43
701,2543,C.N.E.C.,1289.71
702,2545,C.E.N.E.C.,161.3
703,2546,C.E.N.E.C.,121.9
704,2547,C.N.E.C.,60.94
705,2549,C.N.E.C.,1442.73
706,2550,C.E.N.E.C.,504.56
707,2553,R.A.P.C.E.,837.48
708,2555,C.N.E.C.,586.89
709,2563,R.A.P.C.E.,495.71
710,2564,R.A.P.C.E.,495.71
711,2565,C.N.E.C.,149.84
712,2566,C.N.E.C.,260.06
713,2567,C.N.E.C.,260.06
714,2569,R.A.P.C.E.,1149.55
715,2571,C.N.E.C.,61.97
716,2572,C.N.E.C.,794.36
717,2573,C.N.E.C.,665.88
718,2576,C.N.E.C.,342.42
719,2578,C.N.E.C.,255.04
720,2579,C.N.E.C.,90.41
721,2580,C.N.E.C.,127.52
722,2581,C.N.E.C.,220
723,2582,C.N.E.C.,78.97
724,2583,R.A.P.C.E.,2639.57
725,2584,R.A.P.C.E.,772.69
726,2585,C.N.E.C.,262.3
727,2592,C.N.E.C.,452.56
728,2593,C.N.E.C.,1104.5
729,2594,C.N.E.C.,375.31
730,2595,C.N.E.C.,196.1
731,2596,C.N.E.C.,303.18
732,2597,C.N.E.C.,50.95
733,2598,C.N.E.C.,35.09
734,2601,CENEC,1186.95
735,2602,R.A.P.C.E.,991.41
736,2603,R.A.P.C.E.,330.47
737,2604,C.N.E.C.,71.69
738,2607,C.N.E.C.,459.1
739,2609,C.N.E.C.,463.1
740,2610,C.N.E.C.,181.6
741,2611,C.N.E.C.,205.17
742,2612,C.N.E.C.,401.13
743,2613,C.N.E.C,552.01
744,2614,C.N.E.C.,59.73
745,2615,C.N.E.C.,118.11
746,2617,C.N.E.C.,461.77
747,2622,C.N.E.C.,624.51
748,2623,C.N.E.C.,330.45
749,2625,C.N.E.C.,1226.84
750,2627,C.N.E.C.,124.96
751,2633,C.N.E.C.,88.64
752,2635,C.N.E.C.,124.64
753,2638,C.N.E.C.,763.48
754,2640,C.N.E.C.,459.84
755,2643,C.N.E.C.,734.3
756,2644,C.N.E.C.,66.55
757,2646,R.A.P.C.E.,558.23
758,2647,R.A.P.C.E.,373.67
759,2649,C.N.E.C.,66.86
760,2650,C.N.E.C.,274.69
761,2652,R.A.P.C.E.,1476.65
762,2653,C.N.E.C.,184.63
763,2654,C.N.E.C.,479.35
764,2655,R.A.P.C.E.,491.47
765,2656,C.N.E.C.,327.83
766,2658,R.A.P.C.E.,368.55
767,2661,R.A.P.C.E.,425.01
768,2662,R.A.P.C.E.,2070.9
769,2664,C.N.E.C.,262.81
770,2665,C.N.E.C.,156.62
771,2667,R.A.P.C.E.,660.26
772,2668,C.N.E.C.,193.39
773,2669,C.N.E.C.,852.65
774,2675,C.N.E.C.,291.85
775,2676,C.N.E.C.,497.66
776,2677,C.N.E.C.,125.34
777,2678,C.N.E.C.,277.45
778,2679,C.N.E.C.,573.62
779,2680,CNEC,85.09
780,2681,C.N.E.C.,548.54
781,2682,C.N.E.C.,702.43
782,2684,C.N.E.C.,114.24
783,2685,R.A.P.C.E.,3304.7
784,2688,C.N.E.C.,244.15
785,2691,C.N.E.C.,2.53
786,2692,C.N.E.C.,90.77
787,2693,C.N.E.C.,483.93
788,2694,C.N.E.C.,316.39
789,2695,C.N.E.C.,280.07
790,2701,C.N.E.C.,153.54
