Id_Fuera_Catalogo,Id_Contrato,Fecha_Registro,Fecha_Ultima_Autorizada,Fecha_Instruccion_Bitacora,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Estatus
0000000037,0000000068,2018-08-08 09:18:00,2018-09-29 00:00:00,2018-05-11 00:00:00,564/2018,2018-05-28 00:00:00,AUTORIZADO,TÉRMINADO
0000000038,0000000161,2018-08-08 14:43:00,2018-08-31 00:00:00,2018-07-18 00:00:00,586/2018,2018-08-08 00:00:00,AUTORIZADO,TÉRMINADO
0000000039,0000000118,2018-08-09 11:50:00,2018-09-15 00:00:00,2018-07-20 00:00:00,587/2018,2018-08-06 00:00:00,AUTORIZADO,TÉRMINADO
0000000040,0000000101,2018-08-14 09:00:00,2018-09-08 00:00:00,2018-06-18 00:00:00,590/2018,2018-07-16 00:00:00,AUTORIZADO,TÉRMINADO
0000000041,0000000102,2018-08-14 09:02:00,2018-09-08 00:00:00,2018-06-18 00:00:00,591/2018,2018-07-16 00:00:00,AUTORIZADO,TÉRMINADO
0000000042,0000000195,2018-08-14 12:21:00,2018-08-11 00:00:00,2018-06-18 00:00:00,588/2018,2018-07-16 00:00:00,AUTORIZADO,TÉRMINADO
0000000043,0000000196,2018-08-14 12:22:00,2018-08-11 00:00:00,2018-06-18 00:00:00,589/2018,2018-07-16 00:00:00,AUTORIZADO,TÉRMINADO
0000000044,0000000174,2018-08-14 13:38:00,2018-10-06 00:00:00,2018-08-07 00:00:00,594/2018,2018-08-13 00:00:00,AUTORIZADO,TÉRMINADO
0000000045,0000000047,2018-08-14 13:46:00,2018-07-10 00:00:00,2018-08-03 00:00:00,595/2018,2018-08-13 00:00:00,AUTORIZADO,TÉRMINADO
0000000046,0000000011,2018-08-14 13:56:00,2018-03-31 00:00:00,2018-03-26 00:00:00,597/2018,2018-05-28 00:00:00,AUTORIZADO,TÉRMINADO
0000000047,0000000030,2018-08-15 15:21:00,2018-08-11 00:00:00,2018-07-30 00:00:00,599/2018,2018-08-10 00:00:00,AUTORIZADO,TÉRMINADO
0000000048,0000000047,2018-08-16 08:19:00,2018-07-10 00:00:00,2018-08-03 00:00:00,601/2018,2018-08-13 00:00:00,AUTORIZADO,TÉRMINADO
0000000049,0000000072,2018-08-17 09:06:00,2018-08-14 00:00:00,2018-08-09 00:00:00,607/2018,2018-08-17 00:00:00,AUTORIZADO,TÉRMINADO
0000000050,0000000152,2018-08-17 09:27:00,2018-10-09 00:00:00,2018-08-08 00:00:00,608/2018,2018-08-17 00:00:00,AUTORIZADO,TÉRMINADO
0000000051,0000000198,2018-08-20 09:52:00,2018-09-15 00:00:00,2018-08-15 00:00:00,611/2018,2018-08-20 00:00:00,AUTORIZADO,TÉRMINADO
0000000052,0000000198,2018-08-20 09:55:00,2018-09-15 00:00:00,2018-08-15 00:00:00,612/2018,2018-08-20 00:00:00,AUTORIZADO,TÉRMINADO
0000000053,0000000080,2018-08-22 08:48:00,2018-10-09 00:00:00,2018-07-30 00:00:00,614/2018,2018-08-13 00:00:00,AUTORIZADO,TÉRMINADO
0000000054,0000000181,2018-08-27 12:53:00,2018-10-06 00:00:00,2018-08-14 00:00:00,620/2018,2018-08-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000055,0000000157,2018-08-30 12:27:00,2018-09-29 00:00:00,2018-08-13 00:00:00,623/2018,2018-08-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000056,0000000133,2018-08-30 15:32:00,2018-11-11 00:00:00,2018-07-25 00:00:00,624/2018,2018-08-02 00:00:00,AUTORIZADO,TÉRMINADO
0000000057,0000000173,2018-08-31 11:19:00,2018-10-06 00:00:00,2018-08-15 00:00:00,625/2018,2018-08-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000058,0000000080,2018-09-03 11:20:00,2018-10-09 00:00:00,2018-07-30 00:00:00,629/2018,2018-08-13 00:00:00,AUTORIZADO,TÉRMINADO
0000000059,0000000133,2018-09-03 11:29:00,2018-11-11 00:00:00,2018-08-06 00:00:00,630/2018,2018-08-10 00:00:00,AUTORIZADO,TÉRMINADO
0000000060,0000000128,2018-09-03 11:40:00,2018-09-10 00:00:00,2018-08-22 00:00:00,631/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000062,0000000009,2018-09-03 12:06:00,2018-09-27 00:00:00,2018-08-20 00:00:00,633/2018,2018-08-30 00:00:00,AUTORIZADO,TÉRMINADO
0000000063,0000000142,2018-09-03 12:29:00,2018-08-27 00:00:00,2018-08-24 00:00:00,634/2018,2018-08-31 00:00:00,AUTORIZADO,TÉRMINADO
0000000064,0000000209,2018-09-03 12:37:00,2018-11-06 00:00:00,2018-08-25 00:00:00,635/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000065,0000000165,2018-09-03 12:48:00,2018-09-01 00:00:00,2018-08-27 00:00:00,636/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000066,0000000142,2018-09-03 13:30:00,2018-08-27 00:00:00,2018-08-24 00:00:00,639/2018,2018-08-31 00:00:00,AUTORIZADO,TÉRMINADO
0000000067,0000000084,2018-09-03 13:46:00,2018-08-25 00:00:00,2018-07-27 00:00:00,637/2018,2018-08-31 00:00:00,AUTORIZADO,TÉRMINADO
0000000069,0000000160,2018-09-03 14:56:00,2018-08-31 00:00:00,2018-08-14 00:00:00,640/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000070,0000000053,2018-09-03 15:07:00,2018-09-02 00:00:00,2018-08-22 00:00:00,641/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000071,0000000143,2018-09-04 11:51:00,2018-11-26 00:00:00,2018-07-10 00:00:00,643/2018,2018-08-06 00:00:00,AUTORIZADO,TÉRMINADO
0000000072,0000000165,2018-09-04 12:17:00,2018-09-01 00:00:00,2018-08-27 00:00:00,644/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000073,0000000176,2018-09-04 14:09:00,2018-10-22 00:00:00,2018-08-24 00:00:00,646/2018,2018-08-31 00:00:00,AUTORIZADO,TÉRMINADO
0000000074,0000000039,2018-09-04 21:44:00,2018-08-15 00:00:00,2018-09-04 00:00:00,0022-2018,2018-09-04 00:00:00,AJUSTE DE COSTOS (ESCALATORIA),TÉRMINADO
0000000075,0000000095,2018-09-06 08:37:00,2018-10-02 00:00:00,2018-08-17 00:00:00,647/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000076,0000000183,2018-09-06 11:45:00,2018-08-25 00:00:00,2018-08-20 00:00:00,649/2018,2018-08-23 00:00:00,AUTORIZADO,TÉRMINADO
0000000077,0000000084,2018-09-06 14:23:00,2018-08-25 00:00:00,2018-06-27 00:00:00,650/2018,2018-08-31 00:00:00,AUTORIZADO,TÉRMINADO
0000000078,0000000170,2018-09-06 14:59:00,2018-10-14 00:00:00,2018-08-21 00:00:00,652/2018,2018-09-04 00:00:00,AUTORIZADO,TÉRMINADO
0000000079,0000000131,2018-09-06 15:03:00,2019-02-16 00:00:00,2018-07-27 00:00:00,653/2018,2018-09-06 00:00:00,AUTORIZADO,TÉRMINADO
0000000080,0000000155,2018-09-06 15:06:00,2018-10-08 00:00:00,2018-08-27 00:00:00,651/2018,2018-09-04 00:00:00,AUTORIZADO,TÉRMINADO
0000000081,0000000099,2018-09-10 08:25:00,2018-12-29 00:00:00,2018-08-03 00:00:00,654/2018,2018-08-16 00:00:00,AUTORIZADO,TÉRMINADO
0000000082,0000000112,2018-09-12 09:55:00,2018-09-29 00:00:00,2018-08-08 00:00:00,657/2018,2018-08-16 00:00:00,AUTORIZADO,TÉRMINADO
0000000083,0000000128,2018-09-13 08:39:00,2018-09-10 00:00:00,2018-08-22 00:00:00,658/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000084,0000000198,2018-09-13 11:40:00,2018-09-15 00:00:00,2018-09-10 00:00:00,659/2018,2018-09-13 00:00:00,AUTORIZADO,TÉRMINADO
0000000085,0000000025,2018-09-13 13:22:00,2018-07-30 00:00:00,2018-07-12 00:00:00,660/2018,2018-07-23 00:00:00,AUTORIZADO,TÉRMINADO
0000000086,0000000025,2018-09-13 13:25:00,2018-07-30 00:00:00,2018-07-12 00:00:00,661/2018,2018-07-23 00:00:00,AUTORIZADO,TÉRMINADO
0000000087,0000000198,2018-09-13 13:39:00,2018-09-15 00:00:00,2018-09-11 00:00:00,662/2018,2018-09-13 00:00:00,autorizado,TÉRMINADO
0000000088,0000000094,2018-09-14 12:44:00,2018-07-31 00:00:00,2018-06-25 00:00:00,664/2018,2018-07-09 00:00:00,AUTORIZADO,TÉRMINADO
0000000090,0000000104,2018-09-18 08:57:00,2018-10-08 00:00:00,2018-06-22 00:00:00,668/2018,2018-09-14 00:00:00,AUTORIZAD,TÉRMINADO
0000000091,0000000105,2018-09-18 08:58:00,2018-10-08 00:00:00,2018-06-22 00:00:00,669/2018,2018-09-14 00:00:00,AUTORIZADO,TÉRMINADO
0000000092,0000000038,2018-09-18 14:52:00,2018-09-03 00:00:00,2018-09-07 00:00:00,670/2018,2018-09-18 00:00:00,AUTORIZADO,TÉRMINADO
0000000093,0000000138,2018-09-18 15:18:00,2018-10-01 00:00:00,2018-07-31 00:00:00,671/2018,2018-08-10 00:00:00,AUTORIZADO,TÉRMINADO
0000000094,0000000168,2018-09-19 11:43:00,2018-11-10 00:00:00,2018-09-10 00:00:00,672/2018,2018-09-19 00:00:00,AUTORIZADO,TÉRMINADO
0000000095,0000000039,2018-09-19 13:10:00,2018-09-08 00:00:00,2018-08-24 00:00:00,667/2018,2018-09-04 00:00:00,AUTORIZADO,TÉRMINADO
0000000096,0000000130,2018-09-20 09:06:00,2018-10-11 00:00:00,2018-09-03 00:00:00,673/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000097,0000000130,2018-09-20 09:07:00,2018-10-11 00:00:00,2018-09-10 00:00:00,674/2018,2018-09-20 00:00:00,AUTORIZADO,TÉRMINADO
0000000098,0000000047,2018-09-20 15:29:00,2018-08-18 00:00:00,2018-09-13 00:00:00,678/2018,2018-09-20 00:00:00,AUTORIZADO,TÉRMINADO
0000000099,0000000047,2018-09-21 09:59:00,2018-08-18 00:00:00,2018-09-13 00:00:00,677/2018,2018-09-20 00:00:00,AUTORIZADO,TÉRMINADO
0000000100,0000000073,2018-09-21 10:05:00,2018-09-01 00:00:00,2018-08-27 00:00:00,681/2018,2018-09-10 00:00:00,AUTORIZADO,TÉRMINADO
0000000101,0000000009,2018-09-21 12:33:00,2018-09-27 00:00:00,2018-07-19 00:00:00,682/2018,2018-07-30 00:00:00,AUTORIZADO,TÉRMINADO
0000000102,0000000071,2018-09-21 12:51:00,2018-09-29 00:00:00,2018-07-25 00:00:00,683/2018,2018-08-27 00:00:00,AUTORIZADO,TÉRMINADO
0000000103,0000000176,2018-09-21 13:31:00,2018-10-22 00:00:00,2018-08-24 00:00:00,685/2018,2018-08-31 00:00:00,AUTORIZADO,TÉRMINADO
0000000104,0000000263,2018-09-21 13:42:00,2018-10-13 00:00:00,2018-09-21 00:00:00,686/2018,2018-09-21 00:00:00,AUTORIZADO,TÉRMINADO
0000000105,0000000071,2018-09-21 15:51:00,2018-09-29 00:00:00,2018-08-22 00:00:00,688/2018,2018-08-31 00:00:00,AUTORIZADO,TÉRMINADO
0000000106,0000000039,2018-09-24 15:39:00,2018-09-08 00:00:00,2018-08-24 00:00:00,667-1/2018,2018-09-04 00:00:00,AUTORIZADO,TÉRMINADO
0000000107,0000000039,2018-09-24 16:23:00,2018-09-08 00:00:00,2018-09-06 00:00:00,690/2018,2018-09-11 00:00:00,autorizado,TÉRMINADO
0000000108,0000000082,2018-09-25 12:31:00,2018-09-29 00:00:00,2018-08-21 00:00:00,691/2018,2018-08-30 00:00:00,AUTORIZADO,TÉRMINADO
0000000109,0000000068,2018-09-25 12:51:00,2018-10-20 00:00:00,2018-07-06 00:00:00,692/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000110,0000000224,2018-09-25 13:45:00,2018-11-01 00:00:00,2018-09-08 00:00:00,694/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000111,0000000030,2018-09-25 13:54:00,2018-09-03 00:00:00,2018-09-19 00:00:00,695/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000112,0000000080,2018-09-25 13:58:00,2018-10-09 00:00:00,2018-09-10 00:00:00,696/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000113,0000000279,2018-09-26 10:15:00,2018-10-27 00:00:00,2018-09-19 00:00:00,698/2018,2018-09-26 00:00:00,AUTORIZADO,TÉRMINADO
0000000114,0000000131,2018-09-26 11:56:00,2019-02-16 00:00:00,2018-08-22 00:00:00,700/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000115,0000000209,2018-09-26 13:42:00,2018-11-06 00:00:00,2018-09-13 00:00:00,701/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000116,0000000030,2018-09-26 13:45:00,2018-09-03 00:00:00,2018-09-19 00:00:00,702/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000117,0000000131,2018-09-27 13:41:00,2019-02-16 00:00:00,2018-08-06 00:00:00,703/2018,2018-09-14 00:00:00,AUTORIZADO,TÉRMINADO
0000000118,0000000131,2018-09-27 13:42:00,2019-02-16 00:00:00,2018-08-16 00:00:00,704/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000119,0000000131,2018-09-27 14:28:00,2019-02-16 00:00:00,2018-08-06 00:00:00,705/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000120,0000000131,2018-09-27 15:10:00,2019-02-16 00:00:00,2018-07-27 00:00:00,706/2018,2018-09-07 00:00:00,AUTORIZADO,TÉRMINADO
0000000121,0000000173,2018-09-28 12:18:00,2018-12-01 00:00:00,2018-08-27 00:00:00,707/2018,2018-09-07 00:00:00,AUTORIZADO,TÉRMINADO
0000000122,0000000009,2018-09-28 12:32:00,2018-09-27 00:00:00,2018-09-12 00:00:00,708/2018,2018-09-20 00:00:00,AUTORIZADO,TÉRMINADO
0000000123,0000000068,2018-09-28 12:41:00,2018-10-20 00:00:00,2018-06-05 00:00:00,709/2018,2018-09-04 00:00:00,autorizado,TÉRMINADO
0000000124,0000000121,2018-10-01 13:19:00,2018-10-30 00:00:00,2018-07-27 00:00:00,711/2018,2018-09-04 00:00:00,autorizado,TÉRMINADO
0000000125,0000000155,2018-10-01 13:52:00,2018-10-08 00:00:00,2018-09-26 00:00:00,713/2018,2018-10-01 00:00:00,AUTORIZADO,TÉRMINADO
0000000126,0000000104,2018-10-02 09:56:00,2018-10-08 00:00:00,2018-06-25 00:00:00,714/2018,2018-09-17 00:00:00,AUTORIZADO,TÉRMINADO
0000000127,0000000105,2018-10-02 09:57:00,2018-10-08 00:00:00,2018-06-25 00:00:00,715/2018,2018-09-17 00:00:00,AUTORIZADO,TÉRMINADO
0000000128,0000000181,2018-10-02 10:03:00,2018-10-06 00:00:00,2018-09-24 00:00:00,712/2018,2018-10-01 00:00:00,autorizado,TÉRMINADO
0000000129,0000000083,2018-10-02 12:40:00,2018-09-27 00:00:00,2018-09-26 00:00:00,716/2018,2018-10-02 00:00:00,AUTORIZADO,TÉRMINADO
0000000130,0000000167,2018-10-03 09:21:00,2018-10-30 00:00:00,2018-09-03 00:00:00,717/2018,2018-09-07 00:00:00,AUTORIZADO,TÉRMINADO
0000000131,0000000083,2018-10-03 09:32:00,2018-09-27 00:00:00,2018-09-26 00:00:00,718/2018,2018-10-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000132,0000000260,2018-10-03 10:22:00,2018-11-24 00:00:00,2018-09-21 00:00:00,719/2018,2018-09-28 00:00:00,AUTORIZADO,TÉRMINADO
0000000133,0000000192,2018-10-03 14:24:00,2018-10-06 00:00:00,2018-09-21 00:00:00,720/2018,2018-10-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000134,0000000142,2018-10-03 14:27:00,2018-08-27 00:00:00,2018-08-11 00:00:00,721/2018,2018-10-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000135,0000000172,2018-10-03 15:23:00,2018-11-03 00:00:00,2018-08-24 00:00:00,723/2018,2018-09-04 00:00:00,AUTORIZADO,TÉRMINADO
0000000136,0000000053,2018-10-04 08:29:00,2018-09-02 00:00:00,2018-08-23 00:00:00,722/2018,2018-09-03 00:00:00,AUTORIZADO,TÉRMINADO
0000000137,0000000181,2018-10-04 12:44:00,2018-10-06 00:00:00,2018-09-24 00:00:00,725/2018,2018-10-01 00:00:00,AUTORIZADO,TÉRMINADO
0000000138,0000000139,2018-10-04 13:03:00,2018-09-29 00:00:00,2018-09-28 00:00:00,727/2018,2018-10-04 00:00:00,AUTORIZADO,TÉRMINADO
0000000139,0000000073,2018-10-05 10:05:00,2018-10-21 00:00:00,2018-10-02 00:00:00,729/2018,2018-10-05 00:00:00,AUTORIZADO,TÉRMINADO
0000000140,0000000169,2018-10-05 10:09:00,2018-10-13 00:00:00,2018-09-01 00:00:00,728/2018,2018-09-14 00:00:00,AUTORIZADO,TÉRMINADO
0000000141,0000000089,2018-10-05 13:04:00,2018-10-08 00:00:00,2018-08-25 00:00:00,730/2018,2018-09-10 00:00:00,AUTORIZADO,TÉRMINADO
0000000142,0000000133,2018-10-08 08:59:00,2018-11-11 00:00:00,2018-09-04 00:00:00,731/2018,2018-09-10 00:00:00,AUTORIZADO,TÉRMINADO
0000000143,0000000168,2018-10-08 11:55:00,2018-11-10 00:00:00,2018-09-19 00:00:00,732/2018,2018-09-27 00:00:00,AUTORIZADO,TÉRMINADO
0000000144,0000000096,2018-10-08 14:35:00,2018-10-02 00:00:00,2018-08-06 00:00:00,733/2018,2018-09-10 00:00:00,AUTORIZADO,TÉRMINADO
0000000145,0000000131,2018-10-08 14:42:00,2019-02-16 00:00:00,2018-09-04 00:00:00,734/2018,2018-10-08 00:00:00,AUTORIZADO,TÉRMINADO
0000000146,0000000078,2018-10-09 12:55:00,2018-10-09 00:00:00,2018-09-20 00:00:00,735/2018,2018-10-08 00:00:00,AUTORIZADO,TÉRMINADO
0000000147,0000000047,2018-10-09 13:10:00,2018-08-18 00:00:00,2018-09-28 00:00:00,736/2018,2018-10-08 00:00:00,AUTORIZADO,TÉRMINADO
0000000148,0000000079,2018-10-09 13:21:00,2018-10-08 00:00:00,2018-10-01 00:00:00,737/2018,2018-10-08 00:00:00,AUTORIZADO,TÉRMINADO
0000000149,0000000207,2018-10-09 13:45:00,2018-11-10 00:00:00,2018-09-17 00:00:00,738/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000151,0000000100,2018-10-09 15:12:00,2018-11-12 00:00:00,2018-09-26 00:00:00,740/2018,2018-10-08 00:00:00,AUTORIZADO,TÉRMINADO
0000000152,0000000038,2018-10-10 13:17:00,2018-10-08 00:00:00,2018-09-07 00:00:00,742/2018,2018-09-20 00:00:00,AUTORIZADO,TÉRMINADO
0000000153,0000000142,2018-10-10 15:17:00,2018-08-27 00:00:00,2018-08-24 00:00:00,639-1/2018,2018-08-31 00:00:00,AUTORIZADO,TÉRMINADO
0000000154,0000000078,2018-10-15 11:53:00,2018-10-09 00:00:00,2018-10-02 00:00:00,744/2018,2018-10-11 00:00:00,AUTORIZADO,TÉRMINADO
0000000155,0000000013,2018-10-15 15:12:00,2018-09-07 00:00:00,2018-09-17 00:00:00,746/2018,2018-09-24 00:00:00,AUTORIZADO,TÉRMINADO
0000000156,0000000156,2018-10-16 14:09:00,2018-09-29 00:00:00,2018-09-27 00:00:00,747/2018,2018-10-05 00:00:00,AUTORIZADO,TÉRMINADO
0000000157,0000000038,2018-10-16 14:28:00,2018-10-08 00:00:00,2018-10-08 00:00:00,748/2018,2018-10-15 00:00:00,AUTORIZADO,TÉRMINADO
0000000158,0000000279,2018-10-16 14:54:00,2018-10-27 00:00:00,2018-10-08 00:00:00,749/2018,2018-10-15 00:00:00,AUTORIZADO,TÉRMINADO
0000000159,0000000279,2018-10-16 15:03:00,2018-10-27 00:00:00,2018-10-03 00:00:00,750/2018,2018-10-15 00:00:00,AUTORIZADO,TÉRMINADO
0000000160,0000000225,2018-10-16 15:19:00,2018-11-20 00:00:00,2018-10-09 00:00:00,751/2018,2018-10-15 00:00:00,AUTORIZADO,TÉRMINADO
0000000161,0000000201,2018-10-17 09:02:00,2018-10-28 00:00:00,2018-10-01 00:00:00,754/2018,2018-10-15 00:00:00,AUTORIZADO,TÉRMINADO
0000000162,0000000140,2018-10-17 09:22:00,2018-10-08 00:00:00,2018-10-04 00:00:00,755/2018,2018-10-15 00:00:00,AUTORIZADO,TÉRMINADO
0000000163,0000000227,2018-10-17 12:11:00,2018-10-28 00:00:00,2018-10-01 00:00:00,753/2018,2018-10-15 00:00:00,AUTORIZADO,TÉRMINADO
0000000164,0000000177,2018-10-17 12:36:00,2018-10-16 00:00:00,2018-10-09 00:00:00,758/2018,2018-10-17 00:00:00,AUTORIZADO,TÉRMINADO
0000000165,0000000177,2018-10-17 14:33:00,2018-10-16 00:00:00,2018-10-09 00:00:00,760/2018,2018-10-17 00:00:00,AUTORIZADO,TÉRMINADO
0000000167,0000000155,2018-10-17 14:50:00,2018-10-08 00:00:00,2018-10-05 00:00:00,762/2018,2018-10-17 00:00:00,AUTORIZADO,TÉRMINADO
