Id_Capitulo,Clave,Descripcion,Importe
926,1,1 CONCEPTOS,552531.25
927,1,1 CONCEPTOS,59392.74
928,1,1 CONCEPTOS,226602.86
929,1,1 CONCEPTOS,8224.41
930,1,1 CONCEPTOS,16532.05
931,1,1 CONCEPTOS,5885.84
932,1,1 CONCEPTOS,51664.16
933,1,1 CONCEPTOS,118.38
934,1,1 CONCEPTOS,188.01
935,1,1 CONCEPTOS,40463.87
936,1,1 CONCEPTOS,30911.71
937,1,1 CONCEPTOS,7722.87
938,1,1 CONCEPTOS,38389.09
939,1,1 CONCEPTOS,200184.84
940,1,1 CONCEPTOS,243606.26
941,1,1 CONCEPTOS,358571.24
942,1,1 CONCEPTOS,615372.56
943,1,1 CONCEPTOS,5441374.43
944,1,1 CONCEPTOS,32847.83
945,1,1 CONCEPTOS,30301.79
946,1,1 CONCEPTOS,97309.67
947,1,1 CONCEPTOS,8306.24
948,1,1 CONCEPTOS,83644.7
949,1,1 CONCEPTOS,228790.7
950,1,1 CONCEPTOS,1155038.78
951,1,1 CONCEPTOS,13662.92
952,1,1 CONCEPTOS,313493.24
953,1,1 CONCEPTOS,13368.03
954,1,1 CONCEPTOS,70429.21
955,1,1 CONCEPTOS,192279.62
956,1,1 CONCEPTOS,127920.27
957,1,1 CONCEPTOS,2817121.21
958,1,1 CONCEPTOS,182902.84
959,1,1 CONCEPTOS,58431.12
960,1,1 CONCEPTOS,7148.76
961,1,1 CONCEPTOS,74357.66
962,1,1 CONCEPTOS,169883.64
963,1,1 CONCEPTOS,10228.29
964,1,1 CONCEPTOS,11853.76
965,1,1 CONCEPTOS,1044314.57
966,1,1 CONCEPTOS,5288.1
967,1,1 CONCEPTOS,8852
968,1,1 CONCEPTOS,21011.72
969,1,1 CONCEPTOS,30738.86
970,1,1 CONCEPTOS,5849.08
971,1,1 CONCEPTOS,19251.17
972,1,1 CONCEPTOS,1155.42
973,1,1 CONCEPTOS,18033.77
974,1,1 CONCEPTOS,36876.61
975,1,1 CONCEPTOS,58590.03
976,1,1 CONCEPTOS,16112
977,1,1 CONCEPTOS,311220.02
978,1,1 CONCEPTOS,48305.73
979,1,1 CONCEPTOS,175377.08
980,1,1 CONCEPTOS,229955.97
981,1,1 CONCEPTOS,300678.38
982,1,1 CONCEPTOS,13656.85
983,1,1 CONCEPTOS,233081.39
984,1,1 CONCEPTOS,365243.09
985,1,1 CONCEPTOS,55238.18
986,1,1 CONCEPTOS,118399.35
987,1,1 CONCEPTOS,84597.51
988,1,1 CONCEPTOS,5509.45
989,1,1 CONCEPTOS,67543.16
990,1,1 CONCEPTOS,217900.76
991,1,1 CONCEPTOS,5328.49
992,1,1 CONCEPTOS,114400
993,1,1 Conceptos,430947.33
994,1,1 CONCEPTOS,42030.04
995,1,1 CONCEPTOS,44158.09
996,1,1 CONCEPTOS,29494.78
997,1,1 CONCEPTOS,160073.58
998,1,1 CONCEPTOS,50009.1
999,1,1 CONCEPTOS,49262.77
1000,1,1 CONCEPTOS,386847.6
1001,1,1 CONCEPTOS,7957.35
1002,1,1 CONCEPTOS,57678.84
1003,1,1 CONCEPTOS,397186.47
1004,1,1 CONCEPTOS,211939.4
1005,1,1 CONCEPTOS,300584.9
1006,1,1 CONCEPTOS,7200.21
1007,1,1 CONCEPTOS,54674.54
1008,1,1 CONCEPTOS,54365.41
1009,1,1 CONCEPTOS,18170.35
1010,1,1 CONCEPTOS,68345.54
1011,1,1 CONCEPTOS,1569.58
1012,1,1 CONCEPTOS,6939.33
1013,1,1 CONCEPTOS,26499.31
1014,1,1 CONCEPTOS,32453
1015,1,1 CONCEPTOS,324554.2
1016,1,1 CONCEPTOS,235995.01
1017,1,1 CONCEPTOS,462428.65
1018,1,1 CONCEPTOS,1439571.01
1019,1,1 CONCEPTOS,11643.06
1020,1,1 CONCEPTOS,43833.39
1021,1,1 CONCEPTOS,6960.55
1022,1,1 CONCEPTOS,41911.53
1023,1,1 CONCEPTOS,712447.6
1024,1,1 CONCEPTOS,19168.66
1025,1,1 CONCEPTOS,4987.3
1026,1,1 CONCEPTOS,22476.16
1027,1,1 CONCEPTOS,680771.87
1028,1,1 CONCEPTOS,2091.89
1029,1,1 CONCEPTOS,18331.1
1030,1,1 CONCEPTOS,639861.07
1031,1,1 CONCEPTOS,38505.24
1032,1,1 CONCEPTOS,47172.38
1033,1,1 CONCEPTOS,473433.38
1034,1,1 CONCEPTOS,418334.94
1035,1,1 CONCEPTOS,172310.36
1036,1,1 CONCEPTOS,26717.42
1037,1,1 CONCEPTOS,51839.6
1038,1,1 CONCEPTOS,24382.77
1039,1,1 CONCEPTOS,24216.4
1040,1,1 CONCEPTOS,2644.85
1041,1,1 CONCEPTOS,847.96
1042,1,1 CONCEPTOS,275.21
1043,1,1 CONCEPTOS,9315.41
1044,1,1 CONCEPTOS,2844.05
1045,1,1 CONCEPTOS,1031.38
1046,1,1 CONCEPTOS,4780.46
1047,1,1 CONCEPTOS,1459.25
1048,1,1 CONCEPTOS,552.75
1049,1,1 CONCEPTOS,81071.34
1050,1,1 CONCEPTOS,24746.12
1051,1,1 CONCEPTOS,9372.2
1052,1,1 CONCEPTOS,264897.87
1053,1,1 CONCEPTOS,227586.21
1054,1,1 CONCEPTOS,228936.74
1055,1,1 CONCEPTOS,683055.28
1056,1,1 CONCEPTOS,244398.66
1057,1,1 CONCEPTOS,215260.12
1058,1,1 CONCEPTOS,85635.77
1059,1,1 CONCEPTOS,857006.59
1060,1,1 CONCEPTOS,994894.89
1061,1,1 CONCEPTOS,1226797.94
1062,1,1 Conceptos,8628.47
1063,1,1 Conceptos,19180.05
1064,1,1 Conceptos,35727.95
1065,1,1 Conceptos,9330.24
1066,1,1 Conceptos,24996.02
1067,1,1 Conceptos,1791.04
1069,1,1 CONCEPTOS,1014180.8
1070,1,1 CONCEPTOS,414738.45
1071,1,1 CONCEPTOS,519128.4
1080,1,1 CONCEPTOS,296091.45
1081,1,1 CONCEPTOS,608679.36
1082,1,1 CONCEPTOS,189492.68
1083,1,1 CONCEPTOS,623563.04
1084,1,1 1 CONCEPTOS,152436.86
1085,1,1 1 CONCEPTOS,192939.88
1086,1,1 1 CONCEPTOS,55443.05
1087,1,1 1 CONCEPTOS,73187.93
1088,1,1 1 CONCEPTOS,170819.88
1089,1,1 1 Conceptos,5392.1
1090,1,1 1 Conceptos,1254.88
1091,1,1 1 Conceptos,3945.16
1092,1,1 1 Conceptos,7280.14
1093,1,1 1 Conceptos,8475.31
1094,1,1 1 Conceptos,7219.71
1095,1,1 1 Conceptos,22468.33
1096,1,1 Conceptos,11400.65
1097,1,1 Conceptos,1254.88
1098,1,1 Conceptos,5260.2
1099,1,1 Conceptos,20652.45
1100,1,1 Conceptos,24506.83
1101,1,1 Conceptos,12749.05
1102,1,1 Conceptos,22468.33
1103,1,1 Conceptos,11400.65
1104,1,1 Conceptos,1254.88
1105,1,1 Conceptos,5260.2
1106,1,1 Conceptos,20652.45
1107,1,1 Conceptos,24506.83
1108,1,1 Conceptos,12749.05
1109,1,1 Conceptos,22468.33
1110,1,CONCEPTOS,0
1111,1,1 CONCEPTOS,131028.15
1112,1,1 CONCEPTOS,151836.64
1113,1,1 CONCEPTOS,58078.51
1114,1,1 CONCEPTOS,396080.94
1115,1,1 CONCEPTOS,2168064.1
1116,1,1 CONCEPTOS,60294.35
1117,1,1 CONCEPTOS,59423.13
1118,1,1 CONCEPTOS,46868.78
1119,1,1 CONCEPTOS,851942.96
1120,1,1 CONCEPTOS,136260.15
1121,1,1 CONCPETOS,4500205.74
1122,1,1 CONCPETOS,39502128.92
1123,1,1 CONCPETOS,56586.87
1124,1,1 CONCPETOS,1422185.93
1125,1,1 CONCPETOS,17116252.12
1126,1,1 CONCPETOS,1624014.48
1127,1,1 CONCPETOS,796960.59
1128,1,1 CONCPETOS,111209
1129,1,1 CONCPETOS,97032.76
1130,1,1 CONCPETOS,86630.88
1131,1,1 CONCPETOS,628500.03
1132,1,1 CONCPETOS,686.01
1133,1,1 CONCPETOS,468353.77
1134,1,1 CONCPETOS,859337.76
1135,1,1 CONCPETOS,2774.46
1136,1,1 CONCPETOS,28310.04
1137,1,1 CONCPETOS,155834.01
1138,1,1 CONCPETOS,80997.24
1139,1,1 CONCPETOS,7731.97
1140,1,1 CONCPETOS,123706.46
1141,1,1 CONCPETOS,55227.06
1142,1,1 CONCPETOS,14892.21
1143,1,1 CONCPETOS,1606546.58
1144,1,1 CONCPETOS,430371.92
1145,1,1 CONCPETOS,80316.76
1146,1,1 CONCPETOS,11433.5
1147,1,1 CONCPETOS,164968.02
1148,1,1 CONCPETOS,168142.03
1149,1,1 CONCPETOS,2873028.55
1150,1,1 CONCPETOS,26052.2
1151,1,1 CONCPETOS,276196.04
1152,1,1 CONCPETOS,185837.01
1153,1,1 CONCPETOS,1039586.99
1154,1,1 CONCPETOS,1236846.96
1155,1,1 CONCPETOS,1442744.31
1156,1,1 CONCPETOS,1253980.9
1157,1,1 CONCPETOS,14318.52
1158,1,1 CONCPETOS,2860979.05
1159,1,1 CONCPETOS,216753.89
1160,1,1 CONCEPTOS,5296.49
1161,1,1 CONCEPTOS,40927.15
1162,1,1 CONCEPTOS,69901.36
1163,1,1 CONCEPTOS,97462.22
1164,1,1 CONCEPTOS,75142.35
1165,1,1 CONCEPTOS,114623.86
1166,1,1 CONCEPTOS,1818.98
1167,1,1 CONCEPTOS,201436.94
1168,1,1 CONCEPTOS,52184.01
1169,1,1 CONCEPTOS,78650.72
1170,1,1 CONCEPTOS,27190.69
1171,1,1 CONCEPTOS,207356.31
1172,1,1 CONCEPTOS,25711.43
1173,1,1 CONCEPTOS,81952.15
1174,1,1 CONCEPTOS,1443.28
1175,1,1 CONCEPTOS,8574
1176,1,1 CONCEPTOS,48196.18
1177,1,1 CONCEPTOS,349249.13
1178,1,1 CONCEPTOS,54509.65
1179,1,1 CONCEPTOS,29868.04
1180,1,1 CONCEPTOS,61567.79
1181,1,CONCEPTOS,0
1182,1,1 CONCEPTOS,6370426.69
1183,1,1 CONCEPTOS,23429194.2
1184,1,1 CONCEPTOS,20559210.6
1185,1,1 CONCEPTOS,17095925.84
1186,1,1 CONCEPTOS,1096014.81
1187,1,1 CONCEPTOS,803769.01
1188,1,1 CONCEPTOS,1162659.06
1189,1,1 CONCEPTOS,54591.38
1190,1,1 CONCEPTOS,45852.67
1191,1,1 CONCEPTOS,10555.95
1192,1,1 CONCEPTOS,122128.93
1193,1,1 CONCEPTOS,638592.34
1194,1,1 CONCEPTOS,339750.41
1195,1,1 CONCEPTOS,26691.06
1196,1,1 CONCEPTOS,45852.67
1197,1,1 CONCEPTOS,8444.76
1198,1,1 CONCEPTOS,84890.82
1199,1,1 CONCEPTOS,594321.36
1200,1,1 CONCEPTOS,300414.59
1201,1,1 CONCEPTOS,22318.23
1202,1,1 CONCEPTOS,45852.67
1203,1,1 CONCEPTOS,574236.44
1204,1,1 CONCEPTOS,2380607.72
1205,1,1 CONCEPTOS,45852.67
1206,1,1 CONCEPTOS,65086.35
1207,1,1 CONCEPTOS,181577.48
1208,1,1 CONCEPTOS,175017.24
1209,1,1 CONCEPTOS,287248.2
1210,1,1 CONCEPTOS,203658.23
1211,1,1 CONCEPTOS,72942.86
1212,1,1 CONCEPTOS,539140.46
1213,1,1 CONCEPTOS,40369.95
1214,1,1 CONCEPTOS,10761.9
1215,1,1 CONCEPTOS,207921.59
1216,1,1 CONCEPTOS,40883.28
1217,1,1 CONCEPTOS,8196.33
1218,1,1 CONCEPTOS,128933.26
1219,1,1 CONCEPTOS,1643.77
1220,1,1 CONCEPTOS,1687.38
1221,1,1 CONCEPTOS,157128.71
1222,1,1 CONCEPTOS,116252.14
1223,1,1 CONCEPTOS,1653.73
1224,1,1 CONCEPTOS,1739.79
1225,1,1 CONCEPTOS,12153.09
1226,1,1 CONCEPTOS,31356.14
1227,1,1 CONCEPTOS,295081.86
1228,1,1 CONCEPTOS,106596.14
1229,1,1 CONCEPTOS,677202.68
1230,1,1 CONCEPTOS,744.48
1231,1,1 CONCEPTOS,28767.45
1232,1,1 CONCEPTOS,7568.61
1233,1,1 CONCEPTOS,82225.88
1234,1,1 CONCEPTOS,969.75
1235,1,1 CONCEPTOS,4768.2
1236,1,1 CONCEPTOS,36011.61
1237,1,1 CONCEPTOS,61770.79
1238,1,1 CONCEPTOS,431016.47
1239,1,1 CONCEPTOS,632207.25
1240,1,1 CONCEPTOS,29405.82
1241,1,1 CONCEPTOS,411991.46
1242,1,1 CONCEPTOS,112437.16
1243,1,1 CONCEPTOS,72702.21
1244,1,1 CONCEPTOS,940023.15
1245,1,1 CONCEPTOS,486056.38
1246,1,1 CONCEPTOS,299011.19
1247,1,1 CONCEPTOS,55290
1248,1,1 CONCEPTOS,224993.79
1249,1,1 CONCEPTOS,185250.84
1250,1,1 CONCEPTOS,38150.39
1251,1,1 CONCEPTOS,269081.77
1252,1,1 CONCEPTOS,55454
1253,1,1 CONCEPTOS,228623.44
1254,1,1 CONCEPTOS,163159.97
1255,1,1 CONCEPTOS,28967.28
1256,1,1 CONCEPTOS,261460.63
1257,1,1 CONCEPTOS,55552
1258,1,1 CONCEPTOS,169197.91
1259,1,1 CONCEPTOS,182847.08
1260,1,1 CONCEPTOS,33112.92
1261,1,1 CONCEPTOS,263699.96
1262,1,1 CONCEPTOS,183.5
1263,1,1 CONCEPTOS,31008.15
1264,1,1 CONCEPTOS,93593.84
1265,1,1 CONCEPTOS,4869.3
1266,1,1 CONCEPTOS,113836
1267,1,1 CONCEPTOS,2012952
1268,1,1 CONCEPTOS,1558619.13
1269,1,1 CONCEPTOS,648807.8
1270,1,1 CONCEPTOS,46832
1271,1,1 CONCEPTOS,24276.94
1272,1,1 CONCEPTOS,516295
1273,1,1 CONCEPTOS,17724
1274,1,1 CONCEPTOS,194709.74
1275,1,1 CONCEPTOS,5902.93
1276,1,1 CONCEPTOS,18033.77
1277,1,1 CONCEPTOS,377421.04
1278,1,1 CONCEPTOS,102073.56
1279,1,1 CONCEPTOS,365378.44
1280,1,1 CONCEPTOS,51074.23
1281,1,1 CONCEPTOS,6697.72
1282,1,1 CONCEPTOS,10304.44
1283,1,1 CONCEPTOS,26695.96
1284,1,1 CONCEPTOS,16001.65
1285,1,1 CONCEPTOS,2372.94
1286,1,1 CONCEPTOS,8314.45
1287,1,1 CONCEPTOS,814343.99
1288,1,1 CONCEPTOS,21899.66
1289,1,1 CONCEPTOS,25125.52
1290,1,1 CONCEPTOS,239310.51
1291,1,1 CONCEPTOS,26533.95
1292,1,1 CONCEPTOS,5835.38
1293,1,1 CONCEPTOS,100366.01
1294,1,1 CONCEPTOS,12481.57
1295,1,1 CONCEPTOS,33604.13
1296,1,1 CONCEPTOS,21191.81
1297,1,1 CONCEPTOS,5296.49
1298,1,1 CONCEPTOS,13263.24
1299,1,1 CONCEPTOS,93503.7
1300,1,1 Conceptos,9280.83
1301,1,1 Conceptos,1254.88
1302,1,1 Conceptos,5260.2
1303,1,1 Conceptos,16156.15
1304,1,1 Conceptos,18877.74
1305,1,1 Conceptos,11724.7
1306,1,1 Conceptos,22468.33
1307,1,1 Conceptos,23659.6
1308,1,1 Conceptos,1254.88
1309,1,1 Conceptos,5260.2
1310,1,1 Conceptos,29230.12
1311,1,1 Conceptos,39029.42
1312,1,1 Conceptos,17699.1
1313,1,1 Conceptos,27871.12
1314,1,1 CONCEPTOS,1289474.44
1315,1,1 Conceptos,430000
1316,1,1 Conceptos,1284696.42
1317,1,1 Conceptos,1282836.87
1318,1,1 Conceptos,1277742.8
1319,1,1 CONCEPTOS,888930.83
1320,1,1 CONCEPTOS,778965.86
1321,1,1 CONCEPTOS,212729.82
1322,1,1 CONCEPTOS,579624.86
1323,1,1 Conceptos,277342.37
1324,1,1 CONCEPTOS,1261.09
1325,1,1 CONCEPTOS,249233.88
1326,1,1 CONCEPTOS,151885.81
1327,1,1 CONCEPTOS,496603.59
1328,1,1 CONCEPTOS,392999.23
1329,1,1 CONCEPTOS,298474.23
1330,1,1 CONCEPTOS,137689.91
1331,1,1 CONCEPTOS,151267.6
1332,1,1 CONCEPTOS,238122.85
1333,1,1 CONCEPTOS,13447.35
1334,1,1 CONCEPTOS,80456.77
1335,1,1 CONCEPTOS,1004.03
1336,1,1 CONCEPTOS,1694.7
1337,1,1 CONCEPTOS,3204.29
1338,1,1 CONCEPTOS,56754.48
1339,1,1 CONCEPTOS,160995.99
1340,1,1 CONCEPTOS,158815.22
1341,1,1 CONCEPTOS,75161.86
1342,1,1 CONCEPTOS,540.45
1343,1,1 CONCEPTOS,36497.42
1344,1,1 CONCEPTOS,10477.69
1345,1,1 CONCEPTOS,2917.5
1346,1,1 CONCEPTOS,2253.07
1347,1,1 Conceptos,7177.51
1348,1,1 Conceptos,233813.31
1349,1,1 Conceptos,162260.28
1350,1,1 Conceptos,125618.88
1351,1,1 Conceptos,1266224.83
1352,1,1 Conceptos,315447.96
1353,1,1 Conceptos,834.9
1354,1,1 Conceptos,1438223.76
1355,1,1 CONCEPTOS,287310.14
1356,1,1 CONCEPTOS,786179.45
1357,1,1 CONCEPTOS,415006.07
1358,1,1 CONCEPTOS,308969.44
1359,1,1 CONCEPTOS,393352.58
1360,1,1 CONCEPTOS,1235561.67
1361,1,1 CONCEPTOS,207020.15
1362,1,1 CONCEPTOS,6096.08
1363,1,1 CONCEPTOS,2914.07
1364,1,1 CONCEPTOS,12353.58
1365,1,1 CONCEPTOS,400002.1
1366,1,1 CONCEPTOS,35909.98
1367,1,1 CONCEPTOS,3796.18
1368,1,1 CONCEPTOS,10355.43
1369,1,1 CONCEPTOS,34613.03
1370,1,1 CONCEPTOS,74861.16
1371,1,1 CONCEPTOS,4540.54
1372,1,1 CONCEPTOS,563.04
1373,1,1 CONCEPTOS,61157.85
1374,1,1 CONCEPTOS,517044.52
1375,1,1 CONCEPTOS,68583.83
1376,1,1 CONCEPTOS,744640.51
1377,1,1 CONCEPTOS,7202.22
1378,1,1 CONCEPTOS,31999.42
1379,1,1 CONCEPTOS,111193.73
1380,1,1 CONCEPTOS,1498539.01
1381,1,1 CONCEPTOS,8541.31
1382,1,1 CONCEPTOS,13505.36
1383,1,1 CONCEPTOS,26478.75
1384,1,1 CONCEPTOS,154888.67
1385,1,1 CONCEPTOS,7475.18
1386,1,1 CONCEPTOS,211.14
1387,1,1 CONCEPTOS,405
1388,1,1 CONCEPTOS,2195.98
1389,1,1 CONCEPTOS,17416.59
1390,1,1 CONCEPTOS,14275.7
1391,1,1 CONCEPTOS,4280.36
1392,1,1 CONCEPTOS,20442.63
1393,1,1 CONCEPTOS,5725.21
1394,1,1 CONCEPTOS,39058.15
1395,1,1 CONCEPTOS,3382.32
1396,1,1 CONCEPTOS,164588.79
1397,1,1 CONCEPTOS,25266.3
1398,1,1 CONCEPTOS,40769.88
1399,1,1 CONCEPTOS,42752.21
1400,1,1 CONCEPTOS,169463.96
1401,1,1 CONCEPTOS,94375.67
1402,1,1 CONCEPTOS,50243.03
1403,1,1 CONCEPTOS,1009.76
1404,1,1 CONCEPTOS,7918051.86
1405,1,1 CONCEPTOS,50581.01
1406,1,1 CONCEPTOS,21616.94
1407,1,1 CONCEPTOS,134274.25
1408,1,1 CONCEPTOS,1134230.37
1409,1,1 CONCEPTOS,416636.22
1410,1,1 CONCEPTOS,82308.4
1411,1,1 CONCEPTOS,510094.75
1412,1,1 CONCEPTOS,1576018.67
1413,1,1 CONCEPTOS,24588.72
1414,1,1 CONCEPTOS,65881.46
1415,1,1 CONCEPTOS,17137.62
1416,1,1 CONCEPTOS,4726.46
1417,1,1 CONCEPTOS,404416.72
1418,1,1 CONCEPTOS,760166.23
1419,1,1 CONCEPTOS,205157.87
1420,1,1 CONCEPTOS,163523.17
1421,1,1 CONCEPTOS,34509.87
1422,1,1 CONCEPTOS,9544.22
1423,1,1 CONCEPTOS,49994.92
1424,1,1 CONCEPTOS,75764.77
1425,1,1 CONCEPTOS,544235.93
1426,1,1 CONCEPTOS,1016047.75
1427,1,1 CONCEPTOS,734480.1
1428,1,1 CONCEPTOS,33578.9
1429,1,1 CONCEPTOS,2746259.81
1430,1,1 CONCEPTOS,38953.41
1431,1,1 CONCEPTOS,50640.17
1432,1,1 CONCEPTOS,377984.58
1433,1,1 CONCEPTOS,106184.23
1434,1,1 CONCEPTOS,383975.76
1435,1,1 CONCEPTOS,536618.31
1436,1,1 CONCEPTOS,3065845.08
1437,1,1 CONCEPTOS,564556.65
1438,1,1 CONCEPTOS,112828.54
1439,1,1 CONCEPTOS,4519.96
1440,1,1 CONCEPTOS,8447553.75
1441,1,1 CONCEPTOS,30535.08
1442,1,1 CONCEPTOS,84477.62
1443,1,1 CONCEPTOS,36959.17
1444,1,1 CONCEPTOS,161784.13
1445,1,1 CONCEPTOS,253033.45
1446,1,1 CONCEPTOS,201454.79
1447,1,1 CONCEPTOS,122780.49
1448,1,1 CONCEPTOS,272482.8
1449,1,1 CONCEPTOS,74939.63
1450,1,1 CONCEPTOS,27455.21
1451,1,1 CONCEPTOS,418477.13
1452,1,1 CONCEPTOS,76976.04
1453,1,1 CONCEPTOS,22164.26
1454,1,1 CONCEPTOS,14225.84
1455,1,1 CONCEPTOS,93283.59
1456,1,1 CONCEPTOS,11445.51
1457,1,1 CONCEPTOS,1649.74
1458,1,1 CONCEPTOS,14748.18
1459,1,1 CONCEPTOS,321035.44
1460,1,1 CONCEPTOS,52476.6
1461,1,1 CONCEPTOS,531350.14
1462,1,1 CONCEPTOS,40666.13
1463,1,1 CONCEPTOS,53640.96
1464,1,1 CONCEPTOS,78763.13
1465,1,1 CONCEPTOS,226646.05
1466,1,1 CONCEPTOS,34820.78
1467,1,1 CONCEPTOS,18051.91
1468,1,1 CONCEPTOS,630571.98
1469,1,1 CONCEPTOS,728110.37
1470,1,1 CONCEPTOS,84875.52
1471,1,1 CONCEPTOS,1939885.84
1472,1,1 CONCEPTOS,93044.34
1473,1,1 CONCEPTOS,45431.47
1474,1,1 CONCEPTOS,138133.39
1475,1,1 CONCEPTOS,395616.03
1476,1,1 CONCEPTOS,53.79
1477,1,1 CONCEPTOS,1441425
1478,1,1 CONCEPTOS,213578.76
1479,1,1 CONCEPTOS,531782.88
1480,1,1 CONCEPTOS,420080.23
1481,1,1 CONCEPTOS,8241.76
1482,1,1 CONCEPTOS,35444.95
1483,1,1 CONCEPTOS,251077.05
1484,1,1 CONCEPTOS,338377.07
1485,1,1 CONCEPTOS,184405.31
1486,1,1 CONCEPTOS,22964.38
1487,1,1 CONCEPTOS,130800.93
1488,1,1 CONCEPTOS,138153.65
1489,1,1 CONCEPTOS,16044.6
1490,1,1 CONCEPTOS,35668.56
1491,1,1 CONCEPTOS,29973
1492,1,1 CONCEPTOS,26644.45
1493,1,1 CONCEPTOS,25330.8
1494,1,1 CONCEPTOS,2566.97
1495,1,1 CONCEPTOS,5708.09
1496,1,1 CONCEPTOS,23629.96
1497,1,1 CONCEPTOS,167384.7
1498,1,1 CONCEPTOS,225584.72
1499,1,1 CONCEPTOS,122936.87
1500,1,1 CONCEPTOS,15309.59
1501,1,1 CONCEPTOS,87200.62
1502,1,1 CONCEPTOS,92102.43
1503,1,1 CONCEPTOS,10696.4
1504,1,1 CONCEPTOS,23779.04
1505,1,1 CONCEPTOS,19982
1506,1,1 CONCEPTOS,17762.97
1507,1,1 CONCEPTOS,16887.2
1508,1,1 CONCEPTOS,1711.31
1509,1,1 CONCEPTOS,5340.79
1524,1,1 CONCEPTOS,1393.47
1525,1,1 CONCEPTOS,454248.32
1526,1,1 CONCEPTOS,804114.56
1527,1,1 CONCEPTOS,568.32
1528,1,1 CONCEPTOS,225850.25
1529,1,1 CONCEPTOS,259594
1530,1,1 CONCEPTOS,71158.18
1531,1,1 CONCEPTOS,16761.42
1532,1,1 CONCEPTOS,67406.05
1533,1,1 CONCEPTOS,1349.25
1534,1,1 CONCEPTOS,120723.96
1535,1,1 CONCEPTOS,122835.11
1536,1,1 CONCEPTOS,25965.95
1537,1,1 CONCEPTOS,229663.58
1538,1,1 CONCEPTOS,51209.53
1539,1,1 CONCEPTOS,38468.21
1540,1,1 CONCEPTOS,1349.38
1541,1,1 CONCEPTOS,54813.03
1542,1,1 CONCEPTOS,94270.31
1543,1,1 CONCEPTOS,135334.79
1544,1,1 CONCEPTOS,223463.83
1545,1,1 CONCEPTOS,123865.09
1546,1,1 CONCEPTOS,2587.25
1547,1,1 CONCEPTOS,619201.75
1548,1,1 CONCEPTOS,485388.13
1549,1,1 CONCEPTOS,563522.96
1550,1,1 CONCEPTOS,3249.9
1551,1,1 CONCEPTOS,2858.78
1552,1,1 CONCEPTOS,601.73
1553,1,1 CONCEPTOS,182350.87
1554,1,1 CONCEPTOS,6056.95
1555,1,1 CONCEPTOS,271898
1556,1,1 CONCEPTOS,94419
1557,1,1 CONCEPTOS,95727.8
1558,1,1 CONCEPTOS,1205589
1559,1,1 CONCEPTOS,187970.37
1560,1,1 CONCEPTOS,20988
1561,1,1 CONCEPTOS,37712.91
1562,1,1 CONCEPTOS,302049.46
1563,1,1 CONCEPTOS,441823.15
1564,1,1 CONCEPTOS,287837.38
1565,1,1 CONCEPTOS,38532.89
1566,1,1 CONCEPTOS,167950.84
1567,1,1 CONCEPTOS,177391.88
1568,1,1 CONCEPTOS,24039.84
1569,1,1 CONCEPTOS,39191.72
1570,1,1 CONCEPTOS,33262.8
1571,1,1 CONCEPTOS,30869.4
1572,1,1 CONCEPTOS,41058.48
1573,1,1 CONCEPTOS,3105.91
1574,1,1 CONCEPTOS,8370.95
1575,1,1 CONCEPTOS,20993.04
1576,1,1 CONCEPTOS,24294.73
1577,1,1 CONCEPTOS,21425.16
1578,1,1 CONCEPTOS,2899.97
1579,1,1 Conceptos,85761.88
1580,1,1 Conceptos,58051.62
1581,1,1 Conceptos,97162.92
1582,1,1 Conceptos,240486.94
1583,1,1 Conceptos,46421.18
1584,1,1 Conceptos,7892.36
1585,1,1 Conceptos,13431.59
1586,1,1 Conceptos,13021.96
1587,1,1 Conceptos,10699.2
1588,1,1 Conceptos,19424.35
1589,1,1 Conceptos,6338.95
1590,1,1 Conceptos,63158.48
1591,1,1 Conceptos,21425.16
1592,1,1 Conceptos,3470.67
1593,1,1 Conceptos,42742.62
1594,1,1 Conceptos,11103.07
1595,1,1 Conceptos,52448.2
1596,1,1 Conceptos,513221.44
1597,1,1 Conceptos,28704.62
1598,1,1 Conceptos,45056.59
1599,1,1 Conceptos,26120.91
1600,1,1 Conceptos,30966.5
1601,1,1 Conceptos,33950.85
1602,1,1 Conceptos,32065.85
1603,1,CONCEPTOS,0
1604,1,1 Conceptos,51482.3
1605,1,1 Conceptos,11143.98
1606,1,1 Conceptos,599.56
1607,1,1 Conceptos,25698.35
1608,1,1 Conceptos,151532.99
1609,1,1 Conceptos,8755.9
1610,1,1 Conceptos,23484.76
1611,1,1 Conceptos,62214.63
1612,1,1 Conceptos,14795.36
1613,1,1 Conceptos,809
1614,1,1 Conceptos,46285.55
1615,1,1 Conceptos,546599.5
1616,1,1 Conceptos,35321.1
1617,1,1 Conceptos,29985.31
1641,1,1 Conceptos,8837.36
1642,1,1 Conceptos,1254.88
1643,1,1 Conceptos,5260.2
1644,1,1 Conceptos,16156.15
1645,1,1 Conceptos,18877.74
1646,1,1 Conceptos,11617.61
1647,1,1 Conceptos,22468.33
1648,1,1 CONCEPTOS,35444.95
1649,1,1 CONCEPTOS,251077.05
1650,1,1 CONCEPTOS,338377.07
1651,1,1 CONCEPTOS,184405.31
1652,1,1 CONCEPTOS,22964.38
1653,1,1 CONCEPTOS,130800.93
1654,1,1 CONCEPTOS,138153.65
1655,1,1 CONCEPTOS,16044.6
1656,1,1 CONCEPTOS,35668.56
