Id_Estimacion_Concepto,Id_Estimacion,Id_Concepto,Contratado,Actual,Anterior,Acumulado,Por_Estimar,Precio_Unitario,Importe,Excedente,Excedente_Acumulado
1,0000000001,77,16.00,4.00,0.00,4.00,12.00,80576.81,322307.24,0.00,0.00
2,0000000002,103,5590.00,2800.00,0.00,2800.00,2790.00,50.00,140000.00,0.00,0.00
3,0000000003,103,5590.00,2200.00,2800.00,5000.00,590.00,50.00,110000.00,0.00,0.00
4,0000000004,77,16.00,3.00,4.00,7.00,9.00,80576.81,241730.43,0.00,0.00
5,0000000005,83,15.00,3.00,0.00,3.00,12.00,80324.32,240972.96,0.00,0.00
6,0000000006,83,15.00,3.00,3.00,6.00,9.00,80324.32,240972.96,0.00,0.00
7,0000000007,84,16.00,4.00,0.00,4.00,12.00,80576.81,322307.24,0.00,0.00
8,0000000008,84,16.00,3.00,4.00,7.00,9.00,80576.81,241730.43,0.00,0.00
9,0000000009,103,5590.00,590.00,5000.00,5590.00,0.00,50.00,29500.00,0.00,0.00
13,0000000012,284,17500.00,9631.16,0.00,9631.16,7868.84,58.01,558703.59,0.00,0.00
14,0000000013,284,17500.00,5915.90,9631.16,15547.06,1952.94,58.01,343181.36,0.00,0.00
28,0000000016,143,15443.67,3808.88,0.00,3808.88,11634.79,3.32,12645.48,0.00,0.00
29,0000000016,144,15443.67,2827.89,0.00,2827.89,12615.78,6.19,17504.64,0.00,0.00
30,0000000016,145,2060.22,516.71,0.00,516.71,1543.51,13.45,6949.75,0.00,0.00
31,0000000016,149,4180.38,1406.98,0.00,1406.98,2773.40,11.38,16011.43,0.00,0.00
32,0000000016,150,2568.42,2461.59,0.00,2461.59,106.83,10.88,26782.10,0.00,0.00
33,0000000016,151,1396.82,258.10,0.00,258.10,1138.72,270.47,69808.31,0.00,0.00
34,0000000016,152,6858.66,1406.98,0.00,1406.98,5451.68,4.23,5951.53,0.00,0.00
35,0000000016,153,89162.58,26732.55,0.00,26732.55,62430.03,3.63,97039.16,0.00,0.00
36,0000000016,154,6858.66,1406.98,0.00,1406.98,5451.68,4.44,6246.99,0.00,0.00
37,0000000016,156,1692.98,147.85,0.00,147.85,1545.13,162.24,23987.18,0.00,0.00
38,0000000016,283,11270.42,1163.90,0.00,1163.90,10106.52,15.21,17702.92,0.00,0.00
39,0000000017,104,3500.00,1837.18,0.00,1837.18,1662.82,90.73,166687.34,0.00,0.00
40,0000000017,107,250.00,177.00,0.00,177.00,73.00,563.91,99812.07,0.00,0.00
41,0000000017,109,2900.00,2935.00,0.00,2935.00,-35.00,36.24,106364.40,35.00,35.00
42,0000000017,112,2000.00,2000.00,0.00,2000.00,0.00,7.87,15740.00,0.00,0.00
43,0000000017,113,800.00,1017.00,0.00,1017.00,-217.00,19.64,19973.88,217.00,217.00
44,0000000017,114,300.00,150.00,0.00,150.00,150.00,52.00,7800.00,0.00,0.00
45,0000000017,106,1.00,1.00,0.00,1.00,0.00,780.00,780.00,0.00,0.00
46,0000000017,117,50.00,50.00,0.00,50.00,0.00,40.48,2024.00,0.00,0.00
47,0000000018,119,106342.31,8653.80,0.00,8653.80,97688.51,10.20,88268.76,0.00,0.00
48,0000000019,119,106342.31,15188.80,8653.80,23842.60,82499.71,10.20,154925.76,0.00,0.00
49,0000000019,120,19046.42,2530.22,0.00,2530.22,16516.20,159.59,403797.81,0.00,0.00
50,0000000020,119,106342.31,60113.70,23842.60,83956.30,22386.01,10.20,613159.74,0.00,0.00
51,0000000020,120,19046.42,2564.48,2530.22,5094.70,13951.72,159.59,409265.36,0.00,0.00
52,0000000021,83,15.00,1.00,6.00,7.00,8.00,80324.32,80324.32,0.00,0.00
53,0000000022,83,15.00,1.00,7.00,8.00,7.00,80324.32,80324.32,0.00,0.00
54,0000000023,120,19046.42,3435.18,5094.70,8529.88,10516.54,159.59,548220.38,0.00,0.00
111,0000000024,143,15443.67,1359.85,3808.88,5168.73,10274.94,3.32,4514.70,0.00,0.00
112,0000000024,144,15443.67,955.08,2827.89,3782.97,11660.70,6.19,5911.95,0.00,0.00
113,0000000024,145,2060.22,274.60,516.71,791.31,1268.91,13.45,3693.37,0.00,0.00
114,0000000024,149,4180.38,546.85,1406.98,1953.83,2226.55,11.38,6223.15,0.00,0.00
115,0000000024,150,2568.42,665.28,2461.59,3126.87,-558.45,10.88,7238.25,558.45,558.45
116,0000000024,151,1396.82,289.54,258.10,547.64,849.18,270.47,78311.88,0.00,0.00
117,0000000024,152,6858.66,546.85,1406.98,1953.83,4904.83,4.23,2313.18,0.00,0.00
118,0000000024,153,89162.58,10390.13,26732.55,37122.68,52039.90,3.63,37716.17,0.00,0.00
119,0000000024,154,6858.66,546.85,1406.98,1953.83,4904.83,4.44,2428.01,0.00,0.00
120,0000000024,156,1692.98,344.24,147.85,492.09,1200.89,162.24,55849.50,0.00,0.00
121,0000000024,157,1603.33,169.23,0.00,169.23,1434.10,252.47,42725.50,0.00,0.00
122,0000000024,283,11270.42,1064.10,1163.90,2228.00,9042.42,15.21,16184.96,0.00,0.00
123,0000000025,917,149629.00,131661.71,0.00,131661.71,17967.29,2.55,335737.36,0.00,0.00
124,0000000025,918,3759.80,3566.48,0.00,3566.48,193.32,200.79,716113.52,0.00,0.00
125,0000000026,120,19046.42,2710.62,8529.88,11240.50,7805.92,159.59,432587.85,0.00,0.00
126,0000000027,346,6260.95,1050.59,0.00,1050.59,5210.36,5.17,5431.55,0.00,0.00
127,0000000027,364,424.20,70.20,0.00,70.20,354.00,5.17,362.93,0.00,0.00
128,0000000028,346,6260.95,4.39,1050.59,1054.98,5205.97,5.17,22.70,0.00,0.00
129,0000000028,348,2281.05,109.00,0.00,109.00,2172.05,22.20,2419.80,0.00,0.00
130,0000000028,355,1252.19,87.15,0.00,87.15,1165.04,290.09,25281.34,0.00,0.00
131,0000000028,357,6260.95,1012.81,0.00,1012.81,5248.14,8.85,8963.37,0.00,0.00
132,0000000028,361,6284.27,931.14,0.00,931.14,5353.13,123.08,114604.71,0.00,0.00
133,0000000028,362,6260.95,780.00,0.00,780.00,5480.95,53.13,41441.40,0.00,0.00
134,0000000028,366,58.21,14.04,0.00,14.04,44.17,22.20,311.69,0.00,0.00
135,0000000028,368,185.96,18.25,0.00,18.25,167.71,2.24,40.88,0.00,0.00
136,0000000028,371,84.84,12.64,0.00,12.64,72.20,290.09,3666.74,0.00,0.00
137,0000000028,372,424.20,70.20,0.00,70.20,354.00,8.85,621.27,0.00,0.00
138,0000000028,374,384.00,16.59,0.00,16.59,367.41,123.08,2041.90,0.00,0.00
139,0000000028,375,424.20,70.20,0.00,70.20,354.00,53.13,3729.73,0.00,0.00
140,0000000028,381,303.00,118.00,0.00,118.00,185.00,1701.40,200765.20,0.00,0.00
141,0000000028,402,54.00,6.00,0.00,6.00,48.00,438.60,2631.60,0.00,0.00
142,0000000028,405,162.00,25.00,0.00,25.00,137.00,293.81,7345.25,0.00,0.00
143,0000000028,406,3484.40,540.00,0.00,540.00,2944.40,13.06,7052.40,0.00,0.00
151,0000000030,284,17500.00,3378.10,15547.06,18925.16,-1425.16,58.01,195963.58,1425.16,1425.16
165,0000000034,84,16.00,1.14,7.00,8.14,7.86,80576.81,91857.56,0.00,0.00
166,0000000034,685,0.00,2680.40,0.00,2680.40,-2680.40,49.40,132411.76,2680.40,2680.40
167,0000000034,684,0.00,268.04,0.00,268.04,-268.04,250.98,67272.68,268.04,268.04
168,0000000034,683,0.00,10.00,0.00,10.00,-10.00,5200.00,52000.00,10.00,10.00
169,0000000034,682,0.00,250.00,0.00,250.00,-250.00,40.76,10190.00,250.00,250.00
170,0000000035,84,16.00,0.86,8.14,9.00,7.00,80576.81,69296.06,0.00,0.00
171,0000000035,685,0.00,2000.00,2680.40,4680.40,-4680.40,49.40,98800.00,2000.00,4680.40
172,0000000035,684,0.00,200.00,268.04,468.04,-468.04,250.98,50196.00,200.00,468.04
173,0000000035,683,0.00,12.00,10.00,22.00,-22.00,5200.00,62400.00,12.00,22.00
174,0000000035,682,0.00,250.00,250.00,500.00,-500.00,40.76,10190.00,250.00,500.00
219,0000000042,1322,1.00,1.00,0.00,1.00,0.00,58884.29,58884.29,0.00,0.00
220,0000000042,1323,1.00,1.00,0.00,1.00,0.00,54099.11,54099.11,0.00,0.00
221,0000000042,1324,1.00,1.00,0.00,1.00,0.00,44479.51,44479.51,0.00,0.00
222,0000000042,1325,1.00,1.00,0.00,1.00,0.00,44340.56,44340.56,0.00,0.00
223,0000000042,1326,1.00,1.00,0.00,1.00,0.00,38551.91,38551.91,0.00,0.00
224,0000000042,1327,1.00,1.00,0.00,1.00,0.00,82831.30,82831.30,0.00,0.00
225,0000000042,1328,1.00,1.00,0.00,1.00,0.00,86415.07,86415.07,0.00,0.00
226,0000000042,1329,1.00,1.00,0.00,1.00,0.00,89368.09,89368.09,0.00,0.00
227,0000000042,1330,1.00,1.00,0.00,1.00,0.00,41653.35,41653.35,0.00,0.00
228,0000000042,1331,1.00,1.00,0.00,1.00,0.00,68596.56,68596.56,0.00,0.00
229,0000000043,1332,1.00,1.00,0.00,1.00,0.00,70760.68,70760.68,0.00,0.00
230,0000000043,1333,1.00,1.00,0.00,1.00,0.00,56360.22,56360.22,0.00,0.00
231,0000000043,1334,1.00,1.00,0.00,1.00,0.00,95584.87,95584.87,0.00,0.00
232,0000000043,1335,1.00,1.00,0.00,1.00,0.00,83034.73,83034.73,0.00,0.00
233,0000000043,1336,1.00,1.00,0.00,1.00,0.00,54793.00,54793.00,0.00,0.00
234,0000000043,1337,1.00,1.00,0.00,1.00,0.00,90553.66,90553.66,0.00,0.00
235,0000000043,1338,1.00,1.00,0.00,1.00,0.00,38450.19,38450.19,0.00,0.00
268,0000000045,3983,1.00,1.00,0.00,1.00,0.00,5776.61,5776.61,0.00,0.00
269,0000000045,3984,1.00,1.00,0.00,1.00,0.00,1368.22,1368.22,0.00,0.00
270,0000000045,3980,1.00,1.00,0.00,1.00,0.00,1484.90,1484.90,0.00,0.00
271,0000000045,3985,1.00,1.00,0.00,1.00,0.00,1649.35,1649.35,0.00,0.00
272,0000000045,3981,1.00,1.00,0.00,1.00,0.00,2759.48,2759.48,0.00,0.00
273,0000000045,3986,1.00,1.00,0.00,1.00,0.00,627.44,627.44,0.00,0.00
274,0000000045,3987,1.00,1.00,0.00,1.00,0.00,627.44,627.44,0.00,0.00
275,0000000045,3988,10.00,16.95,0.00,16.95,-6.95,441.19,7478.17,6.95,6.95
276,0000000045,3989,10.00,16.95,0.00,16.95,-6.95,84.83,1437.87,6.95,6.95
277,0000000045,3990,1.00,1.00,0.00,1.00,0.00,3519.81,3519.81,0.00,0.00
278,0000000045,3991,1.00,1.00,0.00,1.00,0.00,4865.78,4865.78,0.00,0.00
279,0000000045,3992,1.00,1.00,0.00,1.00,0.00,3826.14,3826.14,0.00,0.00
280,0000000045,3993,1.00,1.00,0.00,1.00,0.00,4129.24,4129.24,0.00,0.00
281,0000000045,3994,1.00,1.00,0.00,1.00,0.00,4129.24,4129.24,0.00,0.00
282,0000000045,3995,1.00,1.00,0.00,1.00,0.00,2135.44,2135.44,0.00,0.00
283,0000000046,3944,1.00,1.00,0.00,1.00,0.00,7574.94,7574.94,0.00,0.00
284,0000000046,3945,1.00,1.00,0.00,1.00,0.00,1908.75,1908.75,0.00,0.00
285,0000000046,3941,1.00,1.00,0.00,1.00,0.00,2207.43,2207.43,0.00,0.00
286,0000000046,3946,1.00,1.00,0.00,1.00,0.00,2203.17,2203.17,0.00,0.00
287,0000000046,3942,1.00,1.00,0.00,1.00,0.00,3175.59,3175.59,0.00,0.00
288,0000000046,3947,1.00,1.00,0.00,1.00,0.00,627.44,627.44,0.00,0.00
289,0000000046,3948,1.00,1.00,0.00,1.00,0.00,627.44,627.44,0.00,0.00
290,0000000046,3949,10.00,15.18,0.00,15.18,-5.18,441.19,6697.26,5.18,5.18
291,0000000046,3950,10.00,15.18,0.00,15.18,-5.18,84.83,1287.72,5.18,5.18
292,0000000046,3951,1.00,1.00,0.00,1.00,0.00,3922.84,3922.84,0.00,0.00
293,0000000046,3952,1.00,1.00,0.00,1.00,0.00,5638.82,5638.82,0.00,0.00
294,0000000046,3953,1.00,1.00,0.00,1.00,0.00,4910.75,4910.75,0.00,0.00
295,0000000046,3954,1.00,1.00,0.00,1.00,0.00,4644.30,4644.30,0.00,0.00
296,0000000046,3955,1.00,1.00,0.00,1.00,0.00,4644.30,4644.30,0.00,0.00
297,0000000046,3956,1.00,1.00,0.00,1.00,0.00,2702.92,2702.92,0.00,0.00
298,0000000047,327,1.00,1.00,0.00,1.00,0.00,5748.73,5748.73,0.00,0.00
299,0000000048,328,4.00,4.00,0.00,4.00,0.00,7842.73,31370.92,0.00,0.00
300,0000000048,329,4.00,4.00,0.00,4.00,0.00,6819.77,27279.08,0.00,0.00
301,0000000048,330,4.00,4.00,0.00,4.00,0.00,6819.77,27279.08,0.00,0.00
302,0000000048,331,4.00,4.00,0.00,4.00,0.00,4091.86,16367.44,0.00,0.00
303,0000000048,332,4.00,4.00,0.00,4.00,0.00,4251.29,17005.16,0.00,0.00
304,0000000048,333,4.00,4.00,0.00,4.00,0.00,4251.29,17005.16,0.00,0.00
305,0000000048,334,4.00,4.00,0.00,4.00,0.00,6819.77,27279.08,0.00,0.00
306,0000000048,335,4.00,4.00,0.00,4.00,0.00,6458.14,25832.56,0.00,0.00
307,0000000048,336,1.00,1.00,0.00,1.00,0.00,15344.48,15344.48,0.00,0.00
308,0000000048,337,1.00,1.00,0.00,1.00,0.00,20459.30,20459.30,0.00,0.00
309,0000000049,3996,1.00,1.00,0.00,1.00,0.00,2786.32,2786.32,0.00,0.00
310,0000000049,3997,1.00,1.00,0.00,1.00,0.00,4218.59,4218.59,0.00,0.00
311,0000000049,3998,1.00,1.00,0.00,1.00,0.00,6608.67,6608.67,0.00,0.00
312,0000000049,3999,1.00,1.00,0.00,1.00,0.00,6158.70,6158.70,0.00,0.00
313,0000000049,4001,1.00,1.00,0.00,1.00,0.00,1695.74,1695.74,0.00,0.00
314,0000000049,4010,1.00,2.00,0.00,2.00,-1.00,1291.00,2582.00,1.00,1.00
315,0000000049,4011,1.00,1.00,0.00,1.00,0.00,1913.74,1913.74,0.00,0.00
316,0000000049,4012,3.00,4.00,0.00,4.00,-1.00,1061.84,4247.36,1.00,1.00
317,0000000049,4013,1.00,2.00,0.00,2.00,-1.00,926.27,1852.54,1.00,1.00
318,0000000049,4014,1.00,1.00,0.00,1.00,0.00,529.12,529.12,0.00,0.00
319,0000000049,4015,1.00,1.00,0.00,1.00,0.00,2441.76,2441.76,0.00,0.00
320,0000000049,4016,1.00,1.00,0.00,1.00,0.00,4023.07,4023.07,0.00,0.00
321,0000000049,4017,1.00,1.00,0.00,1.00,0.00,5032.02,5032.02,0.00,0.00
322,0000000049,4018,1.00,1.00,0.00,1.00,0.00,3125.83,3125.83,0.00,0.00
323,0000000050,3957,1.00,1.00,0.00,1.00,0.00,3137.44,3137.44,0.00,0.00
324,0000000050,3958,1.00,1.00,0.00,1.00,0.00,4933.47,4933.47,0.00,0.00
325,0000000050,3959,1.00,1.00,0.00,1.00,0.00,9137.94,9137.94,0.00,0.00
326,0000000050,3960,1.00,1.00,0.00,1.00,0.00,7387.72,7387.72,0.00,0.00
327,0000000050,3962,1.00,1.00,0.00,1.00,0.00,2206.78,2206.78,0.00,0.00
328,0000000050,3971,2.00,2.00,0.00,2.00,0.00,1291.00,2582.00,0.00,0.00
329,0000000050,3972,1.00,1.00,0.00,1.00,0.00,1913.74,1913.74,0.00,0.00
330,0000000050,3973,6.00,3.00,0.00,3.00,3.00,1061.84,3185.52,0.00,0.00
331,0000000050,3974,2.00,2.00,0.00,2.00,0.00,926.27,1852.54,0.00,0.00
332,0000000050,3975,1.00,2.00,0.00,2.00,-1.00,529.12,1058.24,1.00,1.00
333,0000000050,3976,1.00,2.00,0.00,2.00,-1.00,2441.76,4883.52,1.00,1.00
334,0000000050,3977,1.00,1.00,0.00,1.00,0.00,4023.07,4023.07,0.00,0.00
335,0000000050,3978,1.00,1.00,0.00,1.00,0.00,5032.02,5032.02,0.00,0.00
336,0000000050,3979,1.00,1.00,0.00,1.00,0.00,3125.83,3125.83,0.00,0.00
337,0000000051,340,1.00,1.00,0.00,1.00,0.00,14141.73,14141.73,0.00,0.00
338,0000000051,341,1.00,1.00,0.00,1.00,0.00,11936.73,11936.73,0.00,0.00
339,0000000052,4019,4186.00,2460.55,0.00,2460.55,1725.45,4.06,9989.83,0.00,0.00
340,0000000052,4021,4186.00,2460.55,0.00,2460.55,1725.45,2.16,5314.79,0.00,0.00
341,0000000052,4022,35.58,1.60,0.00,1.60,33.98,196.85,314.96,0.00,0.00
342,0000000052,4023,25.11,1.25,0.00,1.25,23.86,158.33,197.91,0.00,0.00
343,0000000052,4024,3348.80,1919.23,0.00,1919.23,1429.57,21.51,41282.64,0.00,0.00
344,0000000052,4029,4186.00,2460.55,0.00,2460.55,1725.45,9.48,23326.01,0.00,0.00
345,0000000052,4030,1674.40,738.16,0.00,738.16,936.24,221.92,163812.47,0.00,0.00
346,0000000052,4031,1255.80,984.22,0.00,984.22,271.58,421.76,415104.63,0.00,0.00
347,0000000052,4032,4186.00,2362.42,0.00,2362.42,1823.58,1.42,3354.64,0.00,0.00
348,0000000052,4033,4186.00,2362.42,0.00,2362.42,1823.58,13.66,32270.66,0.00,0.00
349,0000000052,4034,12.56,24.61,0.00,24.61,-12.05,371.76,9149.01,12.05,12.05
350,0000000052,4038,523.25,548.32,0.00,548.32,-25.07,107.31,58840.22,25.07,25.07
351,0000000052,4047,33.00,15.00,0.00,15.00,18.00,135.17,2027.55,0.00,0.00
352,0000000052,4051,1.00,1.00,0.00,1.00,0.00,4648.46,4648.46,0.00,0.00
353,0000000052,4052,488.00,561.60,0.00,561.60,-73.60,21.29,11956.46,73.60,73.60
354,0000000053,93,18.00,13.52,0.00,13.52,4.48,9.13,123.44,0.00,0.00
355,0000000053,94,21.60,42.66,0.00,42.66,-21.06,163.14,6959.55,21.06,21.06
358,0000000056,1425,18.00,16.00,0.00,16.00,2.00,2000.64,32010.24,0.00,0.00
359,0000000057,797,18.00,3.00,0.00,3.00,15.00,3098.52,9295.56,0.00,0.00
360,0000000058,2170,1950.00,1950.00,0.00,1950.00,0.00,32.32,63024.00,0.00,0.00
361,0000000059,797,18.00,12.00,3.00,15.00,3.00,3098.52,37182.24,0.00,0.00
362,0000000060,797,18.00,3.00,15.00,18.00,0.00,3098.52,9295.56,0.00,0.00
363,0000000061,95,18.00,12.50,0.00,12.50,5.50,124.10,1551.25,0.00,0.00
364,0000000061,96,1718.00,698.11,0.00,698.11,1019.89,27.69,19330.67,0.00,0.00
365,0000000061,97,96.64,100.43,0.00,100.43,-3.79,290.73,29198.01,3.79,3.79
366,0000000061,98,13.44,13.06,0.00,13.06,0.38,2786.36,36389.86,0.00,0.00
367,0000000061,99,8.00,12.00,0.00,12.00,-4.00,111.14,1333.68,4.00,4.00
368,0000000061,100,13.52,8.00,0.00,8.00,5.52,418.35,3346.80,0.00,0.00
369,0000000061,101,2.00,2.00,0.00,2.00,0.00,10737.13,21474.26,0.00,0.00
370,0000000061,102,2.00,2.00,0.00,2.00,0.00,1264.90,2529.80,0.00,0.00
371,0000000061,85,200.00,500.75,0.00,500.75,-300.75,5.10,2553.83,300.75,300.75
372,0000000061,92,120.00,37.45,0.00,37.45,82.55,495.91,18571.83,0.00,0.00
373,0000000061,91,120.00,124.15,0.00,124.15,-4.15,21.96,2726.33,4.15,4.15
374,0000000061,87,480.00,727.21,0.00,727.21,-247.21,293.06,213116.16,247.21,247.21
375,0000000062,108,2500.00,3250.00,0.00,3250.00,-750.00,33.27,108127.50,750.00,750.00
376,0000000062,109,2900.00,1638.00,2935.00,4573.00,-1673.00,36.24,59361.12,1638.00,1673.00
377,0000000062,113,800.00,3648.00,1017.00,4665.00,-3865.00,19.64,71646.72,3648.00,3865.00
378,0000000062,114,300.00,150.00,150.00,300.00,0.00,52.00,7800.00,0.00,0.00
379,0000000063,108,2500.00,743.00,3250.00,3993.00,-1493.00,33.27,24719.61,743.00,1493.00
380,0000000063,109,2900.00,681.00,4573.00,5254.00,-2354.00,36.24,24679.44,681.00,2354.00
381,0000000063,113,800.00,1260.00,4665.00,5925.00,-5125.00,19.64,24746.40,1260.00,5125.00
382,0000000064,3943,1.00,1.00,0.00,1.00,0.00,808.23,808.23,0.00,0.00
383,0000000064,3966,1.00,1.00,0.00,1.00,0.00,2559.60,2559.60,0.00,0.00
384,0000000064,3963,5.00,11.00,0.00,11.00,-6.00,59.15,650.65,6.00,6.00
385,0000000064,3964,40.00,53.00,0.00,53.00,-13.00,59.15,3134.95,13.00,13.00
386,0000000064,3967,1.00,1.00,0.00,1.00,0.00,2346.99,2346.99,0.00,0.00
387,0000000064,3968,1.00,1.00,0.00,1.00,0.00,1389.73,1389.73,0.00,0.00
388,0000000064,3969,1.00,1.00,0.00,1.00,0.00,4879.61,4879.61,0.00,0.00
389,0000000064,3970,1.00,1.00,0.00,1.00,0.00,1000.60,1000.60,0.00,0.00
390,0000000064,3965,15.00,15.00,0.00,15.00,0.00,54.25,813.75,0.00,0.00
391,0000000065,686,1.00,1.00,0.00,1.00,0.00,10503.57,10503.57,0.00,0.00
392,0000000065,687,1.00,1.00,0.00,1.00,0.00,2259.66,2259.66,0.00,0.00
393,0000000065,688,1.00,1.00,0.00,1.00,0.00,18778.73,18778.73,0.00,0.00
394,0000000065,689,1.00,1.00,0.00,1.00,0.00,8532.77,8532.77,0.00,0.00
395,0000000065,690,1.00,1.00,0.00,1.00,0.00,8532.77,8532.77,0.00,0.00
396,0000000065,691,1.00,1.00,0.00,1.00,0.00,4045.47,4045.47,0.00,0.00
397,0000000065,693,1.00,1.00,0.00,1.00,0.00,15994.90,15994.90,0.00,0.00
398,0000000066,697,1.00,1.00,0.00,1.00,0.00,10503.57,10503.57,0.00,0.00
399,0000000066,698,1.00,1.00,0.00,1.00,0.00,2259.66,2259.66,0.00,0.00
400,0000000066,699,1.00,1.00,0.00,1.00,0.00,18778.73,18778.73,0.00,0.00
401,0000000066,700,1.00,1.00,0.00,1.00,0.00,8532.77,8532.77,0.00,0.00
402,0000000066,701,1.00,1.00,0.00,1.00,0.00,8532.77,8532.77,0.00,0.00
403,0000000066,702,1.00,1.00,0.00,1.00,0.00,4045.47,4045.47,0.00,0.00
404,0000000066,704,1.00,1.00,0.00,1.00,0.00,15994.90,15994.90,0.00,0.00
405,0000000067,708,1.00,1.00,0.00,1.00,0.00,24508.33,24508.33,0.00,0.00
406,0000000067,709,1.00,1.00,0.00,1.00,0.00,2259.66,2259.66,0.00,0.00
407,0000000067,710,1.00,1.00,0.00,1.00,0.00,18778.73,18778.73,0.00,0.00
408,0000000067,711,1.00,1.00,0.00,1.00,0.00,19198.73,19198.73,0.00,0.00
409,0000000067,712,1.00,1.00,0.00,1.00,0.00,14932.35,14932.35,0.00,0.00
410,0000000067,713,1.00,1.00,0.00,1.00,0.00,6068.21,6068.21,0.00,0.00
411,0000000067,715,1.00,1.00,0.00,1.00,0.00,25591.84,25591.84,0.00,0.00
516,0000000076,4036,4186.00,2362.52,0.00,2362.52,1823.48,203.38,480489.32,0.00,0.00
517,0000000077,84,16.00,1.00,9.00,10.00,6.00,80576.81,80576.81,0.00,0.00
518,0000000078,3982,1.00,1.00,0.00,1.00,0.00,697.25,697.25,0.00,0.00
519,0000000078,4005,1.00,1.00,0.00,1.00,0.00,1895.01,1895.01,0.00,0.00
520,0000000078,4002,5.00,7.00,0.00,7.00,-2.00,59.15,414.05,2.00,2.00
521,0000000078,4003,40.00,29.00,0.00,29.00,11.00,59.15,1715.35,0.00,0.00
522,0000000078,4006,1.00,1.00,0.00,1.00,0.00,2346.99,2346.99,0.00,0.00
523,0000000078,4007,1.00,1.00,0.00,1.00,0.00,1389.73,1389.73,0.00,0.00
524,0000000078,4008,1.00,1.00,0.00,1.00,0.00,3696.45,3696.45,0.00,0.00
525,0000000078,4009,1.00,1.00,0.00,1.00,0.00,1000.60,1000.60,0.00,0.00
526,0000000078,4004,15.00,10.00,0.00,10.00,5.00,54.25,542.50,0.00,0.00
553,0000000081,346,6260.95,1398.90,1054.98,2453.88,3807.07,5.17,7232.31,0.00,0.00
554,0000000081,348,2281.05,101.00,109.00,210.00,2071.05,22.20,2242.20,0.00,0.00
555,0000000081,351,3121.13,385.63,0.00,385.63,2735.50,20.97,8086.66,0.00,0.00
556,0000000081,355,1252.19,194.61,87.15,281.76,970.43,290.09,56454.41,0.00,0.00
557,0000000081,357,6260.95,1176.55,1012.81,2189.36,4071.59,8.85,10412.47,0.00,0.00
558,0000000081,358,5625.26,494.12,0.00,494.12,5131.14,220.85,109126.40,0.00,0.00
559,0000000081,359,6.60,224.60,0.00,224.60,-218.00,76.09,17089.81,218.00,218.00
560,0000000081,361,6284.27,1251.70,931.14,2182.84,4101.43,123.08,154059.24,0.00,0.00
561,0000000081,362,6260.95,1051.38,780.00,1831.38,4429.57,53.13,55859.82,0.00,0.00
562,0000000081,364,424.20,314.82,70.20,385.02,39.18,5.17,1627.62,0.00,0.00
563,0000000081,366,58.21,76.64,14.04,90.68,-32.47,22.20,1701.41,32.47,32.47
564,0000000081,371,84.84,62.08,12.64,74.72,10.12,290.09,18008.79,0.00,0.00
565,0000000081,372,424.20,314.82,70.20,385.02,39.18,8.85,2786.16,0.00,0.00
566,0000000081,374,384.00,142.42,16.59,159.01,224.99,123.08,17529.05,0.00,0.00
567,0000000081,375,424.20,314.82,70.20,385.02,39.18,53.13,16726.39,0.00,0.00
568,0000000081,402,54.00,10.00,6.00,16.00,38.00,438.60,4386.00,0.00,0.00
569,0000000081,403,16.00,2.00,0.00,2.00,14.00,1367.82,2735.64,0.00,0.00
570,0000000081,405,162.00,32.00,25.00,57.00,105.00,293.81,9401.92,0.00,0.00
571,0000000081,406,3484.40,620.00,540.00,1160.00,2324.40,13.06,8097.20,0.00,0.00
572,0000000081,433,107.00,37.00,0.00,37.00,70.00,1233.22,45629.14,0.00,0.00
573,0000000081,438,3006.00,917.00,0.00,917.00,2089.00,53.24,48821.08,0.00,0.00
574,0000000082,1427,1.00,1.00,0.00,1.00,0.00,2259.66,2259.66,0.00,0.00
575,0000000082,1428,1.00,1.00,0.00,1.00,0.00,18778.73,18778.73,0.00,0.00
576,0000000082,1432,1.00,1.00,0.00,1.00,0.00,8012.85,8012.85,0.00,0.00
577,0000000082,1433,1.00,1.00,0.00,1.00,0.00,15994.90,15994.90,0.00,0.00
578,0000000083,1438,1.00,1.00,0.00,1.00,0.00,2259.66,2259.66,0.00,0.00
579,0000000083,1439,1.00,1.00,0.00,1.00,0.00,18778.73,18778.73,0.00,0.00
580,0000000083,1443,1.00,1.00,0.00,1.00,0.00,8012.85,8012.85,0.00,0.00
581,0000000083,1444,1.00,1.00,0.00,1.00,0.00,22392.86,22392.86,0.00,0.00
582,0000000084,3412,1.00,1.00,0.00,1.00,0.00,41312.54,41312.54,0.00,0.00
583,0000000085,692,1.00,1.00,0.00,1.00,0.00,8012.85,8012.85,0.00,0.00
584,0000000085,694,40.00,40.00,0.00,40.00,0.00,58.00,2320.00,0.00,0.00
585,0000000085,695,40.00,40.00,0.00,40.00,0.00,55.00,2200.00,0.00,0.00
586,0000000085,696,1.00,1.00,0.00,1.00,0.00,1047.77,1047.77,0.00,0.00
587,0000000086,703,1.00,1.00,0.00,1.00,0.00,8012.85,8012.85,0.00,0.00
588,0000000086,705,40.00,40.00,0.00,40.00,0.00,58.00,2320.00,0.00,0.00
589,0000000086,706,40.00,40.00,0.00,40.00,0.00,55.00,2200.00,0.00,0.00
590,0000000086,707,1.00,1.00,0.00,1.00,0.00,1047.77,1047.77,0.00,0.00
