Id_Estimacion_Deduccion,Id_Estimacion,Id_Descuento,Monto_Deduccion
218,0000000090,0000000004,163.87
219,0000000091,0000000004,180.28
220,0000000092,0000000004,259.09
221,0000000093,0000000004,354.81
222,0000000094,0000000004,349.19
223,0000000095,0000000004,57.63
224,0000000096,0000000004,92.19
225,0000000097,0000000004,57.21
226,0000000098,0000000001,1366.08
227,0000000098,0000000003,6830.41
228,0000000099,0000000004,225.23
229,0000000099,0000000007,315.32
230,0000000099,0000000006,3153.23
231,0000000100,0000000004,225.23
232,0000000100,0000000007,315.32
233,0000000100,0000000006,3153.23
234,0000000101,0000000004,228.55
235,0000000102,0000000004,200.37
236,0000000103,0000000004,202.86
237,0000000104,0000000004,198.90
238,0000000105,0000000001,2284.91
239,0000000105,0000000003,11424.54
240,0000000106,0000000001,1016.27
241,0000000106,0000000003,5081.33
242,0000000107,0000000001,795.41
243,0000000107,0000000003,3977.07
244,0000000108,0000000001,161.15
245,0000000108,0000000003,805.77
246,0000000109,0000000001,805.77
247,0000000109,0000000003,4028.84
248,0000000110,0000000004,167.59
249,0000000111,0000000004,293.95
251,0000000113,0000000004,303.39
252,0000000114,0000000004,74.43
253,0000000115,0000000001,529.43
254,0000000115,0000000003,2647.16
255,0000000116,0000000004,181.79
256,0000000117,0000000004,42.76
261,0000000118,0000000004,42.76
262,0000000119,0000000004,42.76
263,0000000120,0000000004,44.94
264,0000000121,0000000004,42.76
265,0000000122,0000000001,2493.41
266,0000000122,0000000003,12467.04
270,0000000124,0000000004,888.47
271,0000000125,0000000001,755.51
272,0000000125,0000000003,3777.54
273,0000000126,0000000004,565.73
274,0000000127,0000000001,632.78
275,0000000127,0000000003,3163.91
276,0000000128,0000000001,944.18
277,0000000128,0000000003,4720.92
278,0000000129,0000000001,281.22
279,0000000129,0000000003,1406.09
280,0000000130,0000000004,20.01
281,0000000130,0000000007,40.01
282,0000000130,0000000006,400.13
283,0000000131,0000000004,34.69
284,0000000132,0000000004,135.65
288,0000000135,0000000004,103.97
289,0000000136,0000000004,213.34
292,0000000139,0000000004,81.32
293,0000000140,0000000004,218.65
296,0000000143,0000000001,1238.87
297,0000000143,0000000003,6194.35
298,0000000144,0000000001,764.07
299,0000000144,0000000003,3820.35
302,0000000145,0000000004,109.63
303,0000000146,0000000004,1164.33
304,0000000147,0000000004,46.92
306,0000000148,0000000004,726.55
307,0000000149,0000000001,1205.97
308,0000000149,0000000003,6029.84
309,0000000150,0000000001,597.28
310,0000000150,0000000003,2986.39
311,0000000151,0000000004,52.12
312,0000000152,0000000004,2.87
314,0000000153,0000000004,115.93
315,0000000154,0000000004,3.30
316,0000000155,0000000004,118.87
317,0000000156,0000000004,3.30
318,0000000157,0000000001,714.58
319,0000000157,0000000003,3572.91
320,0000000158,0000000001,917.73
321,0000000158,0000000003,4588.63
322,0000000159,0000000001,640.70
323,0000000159,0000000003,3203.48
324,0000000160,0000000001,1101.15
325,0000000160,0000000003,5505.77
326,0000000161,0000000001,126.65
327,0000000161,0000000003,633.27
328,0000000162,0000000001,843.13
329,0000000162,0000000003,4215.65
330,0000000163,0000000001,241.16
331,0000000163,0000000003,1205.81
332,0000000164,0000000001,267.48
333,0000000164,0000000003,1337.40
338,0000000166,0000000001,2180.52
339,0000000166,0000000003,10902.59
340,0000000167,0000000004,504.70
341,0000000168,0000000004,367.44
342,0000000169,0000000001,243.58
343,0000000169,0000000003,1217.89
344,0000000170,0000000001,305.76
345,0000000170,0000000003,1528.82
346,0000000171,0000000004,115.41
347,0000000171,0000000007,161.57
348,0000000171,0000000006,1615.73
349,0000000172,0000000004,132.92
350,0000000172,0000000007,186.08
351,0000000172,0000000006,1860.81
355,0000000174,0000000001,464.42
356,0000000174,0000000003,2322.08
357,0000000175,0000000001,303.98
358,0000000175,0000000003,1519.92
361,0000000177,0000000004,342.24
362,0000000178,0000000004,981.04
363,0000000179,0000000004,1105.98
364,0000000180,0000000004,189.26
365,0000000180,0000000007,264.96
366,0000000180,0000000006,2649.62
367,0000000181,0000000004,171.75
368,0000000181,0000000007,240.45
369,0000000181,0000000006,2404.54
370,0000000182,0000000004,188.26
371,0000000183,0000000004,284.18
372,0000000184,0000000001,176.70
373,0000000184,0000000003,883.50
374,0000000185,0000000001,213.01
375,0000000185,0000000003,1065.06
376,0000000186,0000000001,566.73
377,0000000186,0000000003,2833.64
378,0000000187,0000000004,281.92
381,0000000190,0000000004,297.75
382,0000000191,0000000004,298.10
383,0000000192,0000000004,108.62
384,0000000193,0000000004,238.97
385,0000000194,0000000001,483.46
386,0000000194,0000000003,2417.30
387,0000000195,0000000001,482.73
388,0000000195,0000000003,2413.63
389,0000000196,0000000001,76.29
390,0000000196,0000000003,381.47
391,0000000197,0000000004,185.91
392,0000000197,0000000007,260.28
393,0000000197,0000000006,2602.77
394,0000000198,0000000004,282.11
395,0000000198,0000000007,394.96
396,0000000198,0000000006,3949.56
397,0000000199,0000000004,180.04
398,0000000199,0000000007,252.06
399,0000000199,0000000006,2520.56
403,0000000201,0000000001,31.19
404,0000000201,0000000003,155.97
405,0000000202,0000000001,2094.17
406,0000000202,0000000003,10470.85
407,0000000203,0000000001,1698.24
408,0000000203,0000000003,8491.21
409,0000000204,0000000001,222.87
410,0000000204,0000000003,1114.36
411,0000000205,0000000004,199.57
412,0000000205,0000000007,279.39
413,0000000205,0000000006,2793.93
414,0000000205,0000000009,2980.20
415,0000000206,0000000004,347.26
416,0000000206,0000000007,486.17
417,0000000206,0000000006,4861.70
418,0000000206,0000000009,5185.83
419,0000000207,0000000004,115.31
420,0000000207,0000000007,96.52
421,0000000207,0000000006,965.23
422,0000000207,0000000009,1029.59
423,0000000208,0000000004,199.57
424,0000000208,0000000007,279.39
425,0000000208,0000000006,2793.93
426,0000000208,0000000009,2980.20
427,0000000209,0000000004,341.95
428,0000000209,0000000007,478.74
429,0000000209,0000000006,4787.37
430,0000000209,0000000009,5106.54
431,0000000210,0000000004,113.85
432,0000000210,0000000007,90.43
433,0000000210,0000000006,904.29
434,0000000210,0000000009,964.58
435,0000000211,0000000001,166.03
436,0000000211,0000000003,830.13
437,0000000212,0000000001,460.65
438,0000000212,0000000003,2303.24
439,0000000213,0000000001,14.68
440,0000000213,0000000003,73.38
441,0000000214,0000000001,563.42
442,0000000214,0000000003,2817.08
444,0000000215,0000000004,185.53
445,0000000216,0000000001,891.92
446,0000000216,0000000003,4459.61
449,0000000218,0000000001,156.77
450,0000000218,0000000003,783.85
451,0000000219,0000000001,99.82
452,0000000219,0000000003,499.11
453,0000000220,0000000004,143.79
454,0000000221,0000000004,273.11
455,0000000222,0000000001,92.90
456,0000000222,0000000003,464.50
457,0000000223,0000000004,269.12
458,0000000224,0000000004,242.21
459,0000000225,0000000001,284.95
460,0000000225,0000000003,1424.73
461,0000000226,0000000001,1015.64
462,0000000226,0000000003,5078.21
463,0000000227,0000000001,27.36
464,0000000227,0000000003,136.79
465,0000000228,0000000001,140.89
466,0000000228,0000000003,704.47
467,0000000229,0000000001,467.50
468,0000000229,0000000003,2337.52
469,0000000230,0000000001,1066.66
470,0000000230,0000000003,5333.32
471,0000000231,0000000004,498.27
472,0000000231,0000000007,996.54
473,0000000231,0000000006,9965.38
474,0000000232,0000000004,37.09
475,0000000233,0000000004,17.41
476,0000000234,0000000004,85.46
477,0000000235,0000000001,264.83
478,0000000235,0000000003,1324.15
479,0000000236,0000000004,203.37
480,0000000237,0000000001,97.65
481,0000000237,0000000003,488.25
482,0000000238,0000000001,1.87
483,0000000238,0000000003,9.34
484,0000000239,0000000001,407.84
485,0000000239,0000000003,2039.18
486,0000000240,0000000004,94.19
487,0000000241,0000000004,186.58
488,0000000242,0000000001,539.78
489,0000000242,0000000003,2698.91
490,0000000243,0000000004,306.78
491,0000000243,0000000007,613.57
492,0000000243,0000000006,6135.66
493,0000000244,0000000004,36.43
494,0000000244,0000000007,72.86
495,0000000244,0000000006,728.61
496,0000000245,0000000001,149.70
497,0000000245,0000000003,748.51
498,0000000246,0000000001,288.07
499,0000000246,0000000003,1440.36
500,0000000247,0000000001,1041.54
501,0000000247,0000000003,5207.72
502,0000000248,0000000004,94.29
503,0000000248,0000000006,1885.78
504,0000000248,0000000007,188.58
505,0000000249,0000000004,183.68
506,0000000249,0000000006,3673.53
507,0000000249,0000000007,367.35
508,0000000250,0000000004,197.23
509,0000000250,0000000006,3944.61
510,0000000250,0000000007,394.46
511,0000000251,0000000004,39.56
512,0000000252,0000000004,41.91
513,0000000253,0000000004,85.46
514,0000000254,0000000004,198.06
515,0000000255,0000000004,62.98
524,0000000260,0000000001,838.58
525,0000000260,0000000003,4192.92
526,0000000261,0000000004,196.42
527,0000000261,0000000007,392.84
528,0000000261,0000000006,3928.43
529,0000000262,0000000004,871.59
530,0000000263,0000000004,177.69
531,0000000264,0000000001,512.01
532,0000000264,0000000003,2560.07
533,0000000265,0000000001,186.04
534,0000000265,0000000003,930.20
535,0000000266,0000000001,1875.26
536,0000000266,0000000003,9376.30
537,0000000267,0000000004,80.55
538,0000000269,0000000004,176.57
539,0000000269,0000000007,353.14
540,0000000269,0000000006,3531.38
541,0000000270,0000000001,493.01
542,0000000270,0000000003,2465.07
543,0000000271,0000000001,101.08
544,0000000271,0000000003,505.40
545,0000000272,0000000004,558.24
546,0000000273,0000000001,949.05
547,0000000273,0000000003,4745.23
548,0000000274,0000000001,854.15
549,0000000274,0000000003,4270.77
550,0000000275,0000000001,312.82
551,0000000275,0000000003,1564.10
552,0000000276,0000000001,481.46
553,0000000276,0000000003,2407.30
554,0000000277,0000000001,963.31
555,0000000277,0000000003,4816.57
556,0000000278,0000000001,1136.01
557,0000000278,0000000003,5680.04
558,0000000279,0000000001,463.27
559,0000000279,0000000003,2316.34
560,0000000280,0000000001,223.10
561,0000000280,0000000003,1115.48
562,0000000281,0000000004,374.67
563,0000000282,0000000004,433.13
564,0000000283,0000000004,1059.66
567,0000000284,0000000001,1095.78
568,0000000284,0000000003,5478.88
569,0000000285,0000000001,11.02
570,0000000285,0000000003,55.09
571,0000000286,0000000001,2003.71
572,0000000286,0000000003,10018.54
573,0000000287,0000000001,1281.79
574,0000000287,0000000003,6408.97
575,0000000288,0000000001,994.10
576,0000000288,0000000003,4970.48
577,0000000289,0000000001,80.03
578,0000000289,0000000003,400.15
579,0000000290,0000000001,787.67
580,0000000290,0000000003,3938.36
581,0000000291,0000000001,57.53
582,0000000291,0000000003,287.65
583,0000000292,0000000001,515.66
584,0000000292,0000000003,2578.30
585,0000000293,0000000004,183.74
586,0000000294,0000000001,56.81
587,0000000294,0000000003,284.03
588,0000000295,0000000001,171.91
589,0000000295,0000000003,859.55
590,0000000296,0000000001,280.44
591,0000000296,0000000003,1402.19
592,0000000297,0000000001,84.06
593,0000000297,0000000003,420.29
594,0000000298,0000000001,939.20
595,0000000298,0000000003,4696.01
596,0000000299,0000000001,131.78
597,0000000299,0000000003,658.91
598,0000000300,0000000001,23.57
599,0000000300,0000000003,117.85
600,0000000301,0000000001,295.04
601,0000000301,0000000003,1475.21
602,0000000302,0000000001,988.56
603,0000000302,0000000003,4942.79
604,0000000303,0000000001,225.45
605,0000000303,0000000003,1127.24
606,0000000304,0000000001,299.43
607,0000000304,0000000003,1497.14
608,0000000305,0000000001,183.43
609,0000000305,0000000003,917.17
610,0000000306,0000000001,214.22
611,0000000306,0000000003,1071.09
612,0000000307,0000000001,112.94
613,0000000307,0000000003,564.68
614,0000000308,0000000001,17.65
615,0000000308,0000000003,88.26
616,0000000309,0000000001,634.01
617,0000000309,0000000003,3170.05
618,0000000310,0000000001,11.02
619,0000000310,0000000003,55.09
622,0000000312,0000000001,1573.12
623,0000000312,0000000003,7865.58
624,0000000313,0000000001,334.58
625,0000000313,0000000003,1672.89
626,0000000314,0000000004,501.14
627,0000000315,0000000001,57.35
628,0000000315,0000000003,286.75
633,0000000318,0000000001,107.68
634,0000000318,0000000003,538.42
635,0000000319,0000000001,509.70
636,0000000319,0000000003,2548.49
637,0000000320,0000000001,730.62
638,0000000320,0000000003,3653.11
639,0000000321,0000000001,1145.19
640,0000000321,0000000003,5725.95
642,0000000323,0000000001,668.75
643,0000000323,0000000003,3343.75
644,0000000324,0000000001,956.25
645,0000000324,0000000003,4781.27
648,0000000326,0000000004,200.51
649,0000000327,0000000001,222.45
650,0000000327,0000000003,1112.26
651,0000000329,0000000001,2.14
652,0000000329,0000000003,10.72
653,0000000330,0000000001,195.39
654,0000000330,0000000003,976.94
655,0000000331,0000000001,868.35
656,0000000331,0000000003,4341.77
657,0000000332,0000000001,374.08
658,0000000332,0000000003,1870.38
659,0000000333,0000000001,136.13
660,0000000333,0000000003,680.67
663,0000000334,0000000001,131.78
664,0000000334,0000000003,658.91
665,0000000335,0000000001,216.25
666,0000000335,0000000003,1081.23
667,0000000336,0000000001,765.85
668,0000000336,0000000003,3829.27
669,0000000337,0000000004,227.83
670,0000000337,0000000007,318.96
671,0000000337,0000000006,3189.62
672,0000000338,0000000004,265.16
673,0000000338,0000000007,371.22
674,0000000338,0000000006,3712.20
675,0000000339,0000000001,1292.30
676,0000000339,0000000003,6461.51
677,0000000340,0000000001,1095.70
678,0000000340,0000000003,5478.49
679,0000000341,0000000001,174.80
680,0000000341,0000000003,874.00
681,0000000342,0000000001,168.00
682,0000000342,0000000003,840.00
683,0000000343,0000000004,222.85
684,0000000343,0000000007,311.99
685,0000000343,0000000006,3119.86
686,0000000344,0000000004,291.82
687,0000000344,0000000007,408.55
688,0000000344,0000000006,4085.45
689,0000000345,0000000001,500.12
690,0000000345,0000000003,2500.58
691,0000000346,0000000004,52.41
692,0000000346,0000000007,67.61
693,0000000346,0000000006,676.06
694,0000000347,0000000004,58.09
695,0000000347,0000000007,73.87
696,0000000347,0000000006,738.72
697,0000000348,0000000004,45.24
698,0000000348,0000000007,58.06
699,0000000348,0000000006,580.61
700,0000000349,0000000001,412.78
701,0000000349,0000000003,2063.88
702,0000000350,0000000001,382.88
703,0000000350,0000000003,1914.41
704,0000000351,0000000001,626.77
705,0000000351,0000000003,3133.83
706,0000000352,0000000001,788.48
707,0000000352,0000000003,3942.41
708,0000000353,0000000001,223.44
709,0000000353,0000000003,1117.20
710,0000000354,0000000001,32.18
711,0000000354,0000000003,160.90
712,0000000356,0000000001,380.20
713,0000000356,0000000003,1900.98
714,0000000357,0000000001,11.02
715,0000000357,0000000003,55.09
716,0000000358,0000000001,11.02
717,0000000358,0000000003,55.09
718,0000000359,0000000001,851.33
719,0000000359,0000000003,4256.65
720,0000000360,0000000001,200.28
721,0000000360,0000000003,1001.42
722,0000000361,0000000001,85.80
723,0000000361,0000000003,428.99
724,0000000362,0000000004,60.69
725,0000000362,0000000007,79.44
726,0000000362,0000000006,794.44
727,0000000363,0000000001,1195.55
728,0000000363,0000000003,5977.77
729,0000000364,0000000001,198.43
730,0000000364,0000000003,992.15
731,0000000365,0000000004,41.77
732,0000000365,0000000007,58.47
733,0000000365,0000000006,584.75
734,0000000366,0000000004,64.48
735,0000000367,0000000004,0.59
736,0000000368,0000000004,41.38
738,0000000370,0000000001,896.56
739,0000000370,0000000003,4482.78
740,0000000371,0000000001,236.67
741,0000000371,0000000003,1183.34
742,0000000372,0000000001,721.04
743,0000000372,0000000003,3605.20
744,0000000373,0000000001,348.88
745,0000000373,0000000003,1744.40
748,0000000375,0000000001,550.22
749,0000000375,0000000003,2751.11
750,0000000376,0000000001,131.42
751,0000000376,0000000003,657.10
752,0000000377,0000000004,52.05
753,0000000377,0000000007,72.88
754,0000000377,0000000006,728.76
755,0000000378,0000000001,760.95
756,0000000378,0000000003,3804.75
757,0000000379,0000000004,440.99
758,0000000380,0000000001,151.59
759,0000000380,0000000003,757.94
760,0000000381,0000000001,522.20
761,0000000381,0000000003,2611.02
762,0000000382,0000000001,711.09
763,0000000382,0000000003,3555.47
764,0000000383,0000000001,336.98
765,0000000383,0000000003,1684.90
768,0000000384,0000000001,514.24
769,0000000384,0000000003,2571.22
770,0000000385,0000000001,131.78
771,0000000385,0000000003,658.91
774,0000000386,0000000004,1958.17
775,0000000387,0000000001,306.30
776,0000000387,0000000003,1531.48
777,0000000388,0000000001,680.15
778,0000000388,0000000003,3400.77
780,0000000390,0000000001,576.75
781,0000000390,0000000003,2883.75
782,0000000391,0000000001,253.49
783,0000000391,0000000003,1267.44
784,0000000392,0000000001,76.12
785,0000000392,0000000003,380.59
786,0000000393,0000000001,115.82
787,0000000393,0000000003,579.12
788,0000000394,0000000001,183.67
789,0000000394,0000000003,918.33
792,0000000396,0000000001,4.07
793,0000000396,0000000003,20.34
794,0000000397,0000000001,146.31
795,0000000397,0000000003,731.53
796,0000000398,0000000001,94.03
797,0000000398,0000000003,470.13
799,0000000400,0000000001,9.21
800,0000000400,0000000003,46.06
801,0000000401,0000000001,1393.21
802,0000000401,0000000003,6966.07
803,0000000402,0000000001,95.43
804,0000000402,0000000003,477.13
805,0000000403,0000000001,528.14
806,0000000403,0000000003,2640.68
807,0000000404,0000000001,28.06
808,0000000404,0000000003,140.30
809,0000000405,0000000001,161.43
810,0000000405,0000000003,807.17
811,0000000406,0000000001,52.30
812,0000000406,0000000003,261.51
813,0000000407,0000000001,465.21
814,0000000407,0000000003,2326.03
815,0000000408,0000000001,502.66
816,0000000408,0000000003,2513.31
817,0000000409,0000000001,467.50
818,0000000409,0000000003,2337.52
819,0000000410,0000000001,738.26
820,0000000410,0000000003,3691.31
821,0000000411,0000000001,787.69
822,0000000411,0000000003,3938.44
823,0000000412,0000000001,759.31
824,0000000412,0000000003,3796.56
825,0000000413,0000000001,195.70
826,0000000413,0000000003,978.48
827,0000000414,0000000001,220.72
828,0000000414,0000000003,1103.60
829,0000000415,0000000001,64.69
830,0000000415,0000000003,323.46
831,0000000416,0000000001,458.66
832,0000000416,0000000003,2293.32
833,0000000417,0000000004,185.91
834,0000000417,0000000007,273.21
835,0000000417,0000000006,2732.08
836,0000000418,0000000001,124.74
837,0000000418,0000000003,623.69
838,0000000419,0000000001,59.12
839,0000000419,0000000003,295.58
840,0000000420,0000000001,1160.20
841,0000000420,0000000003,5801.00
842,0000000421,0000000001,74.00
843,0000000421,0000000003,370.02
844,0000000422,0000000001,573.67
845,0000000422,0000000003,2868.36
846,0000000423,0000000001,250.26
847,0000000423,0000000003,1251.31
848,0000000424,0000000001,928.20
849,0000000424,0000000003,4641.01
850,0000000425,0000000001,112.02
851,0000000425,0000000003,560.08
852,0000000426,0000000001,2625.70
853,0000000426,0000000003,13128.52
854,0000000427,0000000004,541.09
855,0000000427,0000000007,1082.19
856,0000000427,0000000006,10821.88
857,0000000428,0000000001,271.49
858,0000000428,0000000003,1357.46
859,0000000429,0000000001,52.79
860,0000000429,0000000003,263.96
861,0000000430,0000000001,34.07
862,0000000430,0000000003,170.36
863,0000000431,0000000001,120.46
864,0000000431,0000000003,602.32
865,0000000432,0000000004,16.87
866,0000000433,0000000004,32.17
867,0000000434,0000000004,37.87
868,0000000435,0000000004,21.49
869,0000000436,0000000001,131.78
870,0000000436,0000000003,658.91
871,0000000437,0000000001,8.73
872,0000000437,0000000003,43.63
873,0000000438,0000000001,141.31
874,0000000438,0000000003,706.56
875,0000000439,0000000001,520.83
876,0000000439,0000000003,2604.17
877,0000000440,0000000004,257.18
878,0000000441,0000000001,37.37
879,0000000441,0000000003,186.83
880,0000000442,0000000004,410.66
881,0000000442,0000000007,821.32
882,0000000442,0000000006,8213.18
883,0000000443,0000000001,1403.77
884,0000000443,0000000003,7018.84
885,0000000444,0000000001,745.75
886,0000000444,0000000003,3728.77
887,0000000445,0000000001,804.37
888,0000000445,0000000003,4021.83
889,0000000446,0000000001,404.76
890,0000000446,0000000003,2023.82
891,0000000447,0000000004,64.22
892,0000000448,0000000004,368.10
893,0000000449,0000000004,99.74
894,0000000450,0000000004,176.49
895,0000000451,0000000001,198.21
896,0000000451,0000000003,991.05
897,0000000452,0000000001,202.58
898,0000000452,0000000003,1012.89
899,0000000453,0000000001,179.27
900,0000000453,0000000003,896.37
901,0000000454,0000000001,243.63
902,0000000454,0000000003,1218.16
903,0000000455,0000000001,206.13
904,0000000455,0000000003,1030.67
905,0000000456,0000000001,668.91
906,0000000456,0000000003,3344.54
907,0000000457,0000000001,384.40
908,0000000457,0000000003,1922.01
909,0000000458,0000000001,294.50
910,0000000458,0000000003,1472.51
911,0000000459,0000000001,941.71
912,0000000459,0000000003,4708.55
913,0000000460,0000000001,94.58
914,0000000460,0000000003,472.88
915,0000000461,0000000001,490.33
916,0000000461,0000000003,2451.67
917,0000000462,0000000001,756.63
918,0000000462,0000000003,3783.16
919,0000000463,0000000001,219.42
920,0000000463,0000000003,1097.09
921,0000000464,0000000001,24.30
922,0000000464,0000000003,121.50
923,0000000465,0000000001,588.80
924,0000000465,0000000003,2944.01
929,0000000468,0000000004,150.51
930,0000000469,0000000004,185.45
935,0000000470,0000000001,623.56
936,0000000470,0000000003,3117.80
937,0000000471,0000000001,263.82
938,0000000471,0000000003,1319.08
939,0000000472,0000000001,225.82
940,0000000472,0000000003,1129.09
941,0000000473,0000000001,985.28
942,0000000473,0000000003,4926.41
943,0000000474,0000000001,1216.37
944,0000000474,0000000003,6081.83
945,0000000475,0000000001,500.27
946,0000000475,0000000003,2501.35
947,0000000476,0000000001,47.90
948,0000000476,0000000003,239.52
949,0000000477,0000000001,381.74
950,0000000477,0000000003,1908.69
951,0000000478,0000000001,831.91
952,0000000478,0000000003,4159.56
953,0000000479,0000000001,595.64
954,0000000479,0000000003,2978.18
955,0000000480,0000000001,807.42
956,0000000480,0000000003,4037.11
957,0000000481,0000000001,430.16
958,0000000481,0000000003,2150.78
965,0000000483,0000000001,189.49
966,0000000483,0000000003,947.46
967,0000000484,0000000001,1464.33
968,0000000484,0000000003,7321.64
969,0000000485,0000000001,162.34
970,0000000485,0000000003,811.68
971,0000000486,0000000001,347.51
972,0000000486,0000000003,1737.57
973,0000000487,0000000001,444.18
974,0000000487,0000000003,2220.90
975,0000000488,0000000001,1162.49
976,0000000488,0000000003,5812.47
977,0000000489,0000000001,118.24
978,0000000489,0000000003,591.20
979,0000000490,0000000001,655.91
980,0000000490,0000000003,3279.56
981,0000000491,0000000001,493.81
982,0000000491,0000000003,2469.06
983,0000000492,0000000001,835.91
984,0000000492,0000000003,4179.57
985,0000000493,0000000001,756.91
986,0000000493,0000000003,3784.55
987,0000000494,0000000001,160.42
988,0000000494,0000000003,802.11
993,0000000496,0000000001,118.24
994,0000000496,0000000003,591.20
995,0000000497,0000000001,7.06
996,0000000497,0000000003,35.31
997,0000000498,0000000001,131.78
998,0000000498,0000000003,658.91
999,0000000499,0000000001,1186.92
1000,0000000499,0000000003,5934.60
1001,0000000500,0000000001,109.30
1002,0000000500,0000000003,546.48
1003,0000000501,0000000001,109.30
1004,0000000501,0000000003,546.48
1005,0000000502,0000000001,29.33
1006,0000000502,0000000003,146.66
1007,0000000503,0000000001,1026.34
1008,0000000503,0000000003,5131.69
1009,0000000504,0000000001,479.19
1010,0000000504,0000000003,2395.93
